,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV
2024-01-04 21:15:00,0.001,0.001,0.001,0.20913681315686095,0.0
2024-01-04 21:30:00,0.001,0.001,0.001,0.40325219735291434,0.0
2024-01-04 21:45:00,0.001,0.001,0.001,0.263918864019581,0.0
2024-01-04 22:00:00,0.001,0.001,0.001,0.3348562750928749,0.0
2024-01-04 22:15:00,0.001,0.001,0.001,0.3250411414903116,0.0
2024-01-04 22:30:00,0.001,0.001,0.001,0.360937661666784,0.0
2024-01-04 22:45:00,0.001,0.001,0.001,0.6328759397255878,0.0
2024-01-04 23:00:00,0.001,0.001,0.001,1.0381426063922545,0.0
2024-01-04 23:15:00,0.001,0.001,0.001,0.35098960842620824,0.0
2024-01-04 23:30:00,0.001,0.001,0.001,0.3460759397255878,0.0
2024-01-04 23:45:00,0.001,0.001,0.001,0.39253564674519925,0.0
2024-01-05 00:00:00,0.001,0.001,0.001,0.39965707570600684,0.0
2024-01-05 00:15:00,0.001,0.001,0.001,0.21806882621449528,0.0
2024-01-05 00:30:00,0.001,0.001,0.001,0.7147666666666666,0.0
2024-01-05 00:45:00,0.001,0.001,0.001,0.1817,0.0
2024-01-05 01:00:00,0.001,0.001,0.001,1.1779,0.0
2024-01-05 01:15:00,0.001,0.001,0.001,0.31742,0.0
2024-01-05 01:30:00,0.001,0.001,0.001,0.058666666666666666,0.0
2024-01-05 01:45:00,0.001,0.001,0.001,0.5790666666666666,0.0
2024-01-05 02:00:00,0.001,0.001,0.001,0.21915707570600684,0.0
2024-01-05 02:15:00,0.001,0.001,0.001,0.37582374237267346,0.0
2024-01-05 02:30:00,0.001,0.001,0.001,0.4898237423726735,0.0
2024-01-05 02:45:00,0.001,0.001,0.001,0.2998237423726735,0.0
2024-01-05 03:00:00,0.001,0.001,0.001,0.2950942454236041,0.0
2024-01-05 03:15:00,0.001,0.001,0.001,0.7323333333333333,0.0
2024-01-05 03:30:00,0.001,0.001,0.001,0.14273333333333332,0.0
2024-01-05 03:45:00,0.001,0.001,0.001,0.2233333333333333,0.0
2024-01-05 04:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 04:15:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 04:30:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 04:45:00,0.001,0.001,0.001,0.6804,0.0
2024-01-05 05:00:00,0.001,0.001,0.001,0.21066666666666664,0.0
2024-01-05 05:15:00,0.001,0.001,0.001,0.8455999999999999,0.0
2024-01-05 05:30:00,0.001,0.001,0.001,0.17926666666666666,0.0
2024-01-05 05:45:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 06:00:00,0.001,0.001,0.001,0.5598,0.0
2024-01-05 06:15:00,0.001,0.001,0.001,0.19799999999999998,0.0
2024-01-05 06:30:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 06:45:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 07:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 07:15:00,0.001,0.001,0.001,0.17266666666666666,0.0
2024-01-05 07:30:00,0.001,0.001,0.001,0.18533333333333332,0.0
2024-01-05 07:45:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 08:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-05 08:15:00,0.001,0.001,0.001,0.5790666666666666,0.0
2024-01-05 08:30:00,0.001,0.001,0.001,0.7227333333333333,0.0
2024-01-05 08:45:00,0.001,0.001,0.001,0.18566666666666667,0.0
2024-01-05 09:00:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-05 09:15:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-05 09:30:00,0.001,0.001,0.001,0.1074,0.0
2024-01-05 09:45:00,0.001,0.001,0.001,0.3216,0.0
2024-01-05 10:00:00,0.001,0.001,0.001,0.6894666666666667,0.0
2024-01-05 10:15:00,0.001,0.001,0.001,0.18,0.0
2024-01-05 10:30:00,0.001,0.001,0.001,0.18,0.0
2024-01-05 10:45:00,0.001,0.001,0.001,0.09126666666666666,0.0
2024-01-05 11:00:00,0.001,0.001,0.001,0.22366666666666665,0.0
2024-01-05 11:15:00,0.001,0.001,0.001,0.16033333333333333,0.0
2024-01-05 11:30:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-05 11:45:00,0.001,0.001,0.001,0.0486,0.0
2024-01-05 12:00:00,0.001,0.001,0.030528685607001272,0.046,0.0
2024-01-05 12:15:00,0.001,0.001,0.14989578781234514,0.7564,0.0
2024-01-05 12:30:00,0.001,0.001,0.5244482883318516,0.13466666666666666,0.0
2024-01-05 12:45:00,0.21194260961537684,0.001,0.8344073934396177,0.046,0.0
2024-01-05 13:00:00,0.7920347860576631,0.8634814531737187,0.13497999927447052,0.046,0.0
2024-01-05 13:15:00,0.7920347860576631,1.857995618523015,0.2774706408661197,0.046,0.0
2024-01-05 13:30:00,0.7920347860576631,1.9701877264540295,0.6517822434126704,0.23600000000000002,0.0
2024-01-05 13:45:00,0.7920347860576631,1.9077775307551545,0.06141670889848876,0.13303549288116195,0.0
2024-01-05 14:00:00,0.7920347860576631,0.44058325089269434,0.001,0.0578237423726735,0.0
2024-01-05 14:15:00,0.7920347860576631,0.001,0.001,0.0578237423726735,0.0
2024-01-05 14:30:00,0.7920347860576631,0.001,0.001,0.07049040903934016,0.0
2024-01-05 14:45:00,0.7920347860576631,0.001,0.001,0.26159232723147213,0.0
2024-01-05 15:00:00,0.7920347860576631,0.001,0.001,0.23033333333333333,0.0
2024-01-05 15:15:00,0.7920347860576631,0.001,0.001,0.167,0.0
2024-01-05 15:30:00,0.7920347860576631,0.001,0.001,0.167,10.266666666666667
2024-01-05 15:45:00,0.7920347860576631,0.001,0.001,0.28482374237267355,11.0
2024-01-05 16:00:00,0.7920347860576631,0.001,0.001,0.4898237423726735,2.2
2024-01-05 16:15:00,0.7920347860576631,0.001,0.001,0.30209040903934015,0.0
2024-01-05 16:30:00,0.1064713048076884,0.001,0.001,0.1788237423726735,0.0
2024-01-05 16:45:00,0.001,0.001,0.001,0.11429040903934018,0.0
2024-01-05 17:00:00,0.001,0.001,0.001,0.1807726625987592,0.0
2024-01-05 17:15:00,0.001,0.001,0.001,0.37,0.7333333333333333
2024-01-05 17:30:00,0.001,0.001,0.001,0.218,0.0
2024-01-05 17:45:00,0.001,0.001,0.001,0.17826666666666666,0.0
2024-01-05 18:00:00,0.001,0.001,0.001,0.167,0.0
2024-01-05 18:15:00,0.001,0.001,0.001,0.12611538419605334,0.0
2024-01-05 18:30:00,0.001,0.001,0.001,0.3885521973529143,0.0
2024-01-05 18:45:00,0.001,0.001,0.001,0.22648553068624763,0.0
2024-01-05 19:00:00,0.001,0.001,0.001,0.2115521973529143,0.0
2024-01-05 19:15:00,0.001,0.001,0.001,0.2115521973529143,0.0
2024-01-05 19:30:00,0.001,0.001,0.001,0.8079521973529143,0.0
2024-01-05 19:45:00,0.001,0.001,0.001,0.42575219735291425,0.0
2024-01-05 20:00:00,0.001,0.001,0.001,0.34521886401958096,0.0
2024-01-05 20:15:00,0.001,0.001,0.001,0.3325521973529143,0.0
2024-01-05 20:30:00,0.001,0.001,0.001,0.23888553068624763,0.0
2024-01-05 20:45:00,0.001,0.001,0.001,0.2745521973529143,0.0
2024-01-05 21:00:00,0.001,0.001,0.001,0.35910347982352764,0.0
2024-01-05 21:15:00,0.001,0.001,0.001,0.11788553068624764,0.0
2024-01-05 21:30:00,0.001,0.001,0.001,0.07755219735291431,0.0
2024-01-05 21:45:00,0.001,0.001,0.001,0.1743521973529143,0.0
2024-01-05 22:00:00,0.001,0.001,0.001,0.2872188640195809,0.0
2024-01-05 22:15:00,0.001,0.001,0.001,0.380218864019581,0.0
2024-01-05 22:30:00,0.001,0.001,0.001,0.7446188640195809,0.0
2024-01-05 22:45:00,0.001,0.001,0.001,0.2115521973529143,0.0
2024-01-05 23:00:00,0.001,0.001,0.001,0.09861886401958099,0.0
2024-01-05 23:15:00,0.001,0.001,0.001,0.17505769209802668,0.0
2024-01-05 23:30:00,0.001,0.001,0.001,0.28568249491511566,0.0
2024-01-05 23:45:00,0.001,0.001,0.001,0.1788237423726735,0.0
2024-01-06 00:00:00,0.001,0.001,0.001,0.1788237423726735,0.0
2024-01-06 00:15:00,0.001,0.001,0.001,0.1788237423726735,0.0
2024-01-06 00:30:00,0.001,0.001,0.001,0.30999883358833824,0.0
2024-01-06 00:45:00,0.001,0.001,0.001,0.24137593972558777,0.0
2024-01-06 01:00:00,0.001,0.001,0.001,0.0846464427765184,0.0
2024-01-06 01:15:00,0.001,0.001,0.001,0.07755219735291431,0.0
2024-01-06 01:30:00,0.001,0.001,0.001,0.0754487175293867,0.0
2024-01-06 01:45:00,0.001,0.001,0.001,0.17266666666666666,0.0
2024-01-06 02:00:00,0.001,0.001,0.001,0.18533333333333332,0.0
2024-01-06 02:15:00,0.001,0.001,0.001,0.046,0.0
2024-01-06 02:30:00,0.001,0.001,0.001,0.046,0.0
2024-01-06 02:45:00,0.001,0.001,0.001,0.046,0.0
2024-01-06 03:00:00,0.001,0.001,0.001,0.18533333333333332,0.0
2024-01-06 03:15:00,0.001,0.001,0.001,0.17266666666666666,0.0
2024-01-06 03:30:00,0.001,0.001,0.001,0.09123333333333333,0.0
2024-01-06 03:45:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 04:00:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 04:15:00,0.001,0.001,0.001,0.3337,0.0
2024-01-06 04:30:00,0.001,0.001,0.001,0.29569999999999996,0.0
2024-01-06 04:45:00,0.001,0.001,0.001,0.7147666666666666,0.0
2024-01-06 05:00:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 05:15:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 05:30:00,0.001,0.001,0.001,0.34636666666666666,0.0
2024-01-06 05:45:00,0.001,0.001,0.001,0.2830333333333333,0.0
2024-01-06 06:00:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 06:15:00,0.001,0.001,0.001,0.5815,4.4
2024-01-06 06:30:00,0.001,0.001,0.001,0.1817,11.0
2024-01-06 06:45:00,0.001,0.001,0.001,0.3590333333333333,3.6666666666666665
2024-01-06 07:00:00,0.001,0.001,0.001,0.27036666666666664,0.0
2024-01-06 07:15:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 07:30:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 07:45:00,0.001,0.001,0.001,0.1817,0.0
2024-01-06 08:00:00,0.001,0.001,0.001,0.5049666666666667,0.0
2024-01-06 08:15:00,0.001,0.001,0.001,0.6583666666666665,0.0
2024-01-06 08:30:00,0.001,0.001,0.001,0.39790666666666663,4.4
2024-01-06 08:45:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-06 09:00:00,0.001,0.001,0.001,0.07166666666666667,0.0
2024-01-06 09:15:00,0.001,0.001,0.001,0.24553333333333333,0.0
2024-01-06 09:30:00,0.001,0.001,0.04455419540545832,0.13536334070717634,0.0
2024-01-06 09:45:00,0.001,0.001,0.20731554370726968,0.17984260639225447,0.0
2024-01-06 10:00:00,0.001,0.001,0.8902552693618025,0.3460759397255878,0.0
2024-01-06 10:15:00,0.001,0.001,0.42325419234686357,0.7746759397255879,0.0
2024-01-06 10:30:00,0.001,0.001,0.21484378245201022,0.5343515809608944,0.0
2024-01-06 10:45:00,0.001,0.001,0.5291632413106246,0.37503741107329386,0.0
2024-01-06 11:00:00,0.001,0.001,0.5540378648781691,0.21889999999999998,0.0
2024-01-06 11:15:00,0.001,0.001,0.16032994249522786,0.5944999999999999,0.0
2024-01-06 11:30:00,0.001,0.001,0.4326330753153764,0.6221,8.8
2024-01-06 11:45:00,0.001,0.001,1.298188058297114,0.3835237423726735,5.133333333333334
2024-01-06 12:00:00,0.001,0.001,0.1750075079033244,0.3202570757060068,0.0
2024-01-06 12:15:00,0.001,0.001,0.11103646193573567,0.6473237423726735,0.0
2024-01-06 12:30:00,0.001,0.001,0.3413704176104398,1.5847237423726734,0.0
2024-01-06 12:45:00,0.001,0.001,0.8412948721548686,2.4149237423726735,0.0
2024-01-06 13:00:00,0.001,0.001,0.001,2.2325605555295343,0.0
2024-01-06 13:15:00,0.001,0.001,0.001,0.38440927305892114,0.0
2024-01-06 13:30:00,0.001,0.001,0.001,0.34898960842620824,0.0
2024-01-06 13:45:00,0.001,0.001,0.001,0.22569219735291432,0.0
2024-01-06 14:00:00,0.001,0.001,0.001,0.22155219735291432,0.0
2024-01-06 14:15:00,0.001,0.001,0.001,0.5095521973529142,0.0
2024-01-06 14:30:00,0.001,0.001,0.001,0.4588721973529143,0.0
2024-01-06 14:45:00,0.001,0.001,0.001,0.45525219735291433,0.0
2024-01-06 15:00:00,0.001,0.001,0.001,0.45525219735291433,0.0
2024-01-06 15:15:00,0.001,0.001,0.001,0.4989855306862477,0.0
2024-01-06 15:30:00,0.001,0.001,0.014266666666666669,0.9419417578823314,0.0
2024-01-06 15:45:00,0.001,0.001,0.10510630079405671,0.30269999999999997,0.0
2024-01-06 16:00:00,0.001,0.001,0.19214710767787047,0.30269999999999997,0.0
2024-01-06 16:15:00,0.001,0.001,1.2027958555259315,0.30269999999999997,0.0
2024-01-06 16:30:00,0.001,0.001,0.10547570046788418,0.3026333333333333,0.0
2024-01-06 16:45:00,0.001,0.001,0.19810219016477396,0.39791966463271294,0.0
2024-01-06 17:00:00,0.001,0.001,0.4055025913590631,0.3275237423726735,0.0
2024-01-06 17:15:00,0.001,0.001,0.45188089508402235,0.3275237423726735,0.0
2024-01-06 17:30:00,0.001,0.001,0.11496419182045223,0.3275237423726735,0.0
2024-01-06 17:45:00,0.001,0.001,0.1587060135449438,0.4245237423726735,0.0
2024-01-06 18:00:00,0.001,0.001,0.001,0.37805299796604624,0.0
2024-01-06 18:15:00,0.001,0.001,0.001,0.19469999999999998,0.0
2024-01-06 18:30:00,0.001,0.001,0.001,0.2033707444066272,0.0
2024-01-06 18:45:00,0.001,0.001,0.001,0.20652374237267349,0.0
2024-01-06 19:00:00,0.001,0.001,0.001,0.3205237423726735,0.0
2024-01-06 19:15:00,0.5810921764422863,0.001,0.001,0.8191953537648107,0.0
2024-01-06 19:30:00,0.7920347860576631,0.001,0.001,0.2630794407425647,0.0
2024-01-06 19:45:00,0.7920347860576631,0.001,0.001,0.33137593972558776,0.0
2024-01-06 20:00:00,0.7920347860576631,0.001,0.001,0.3250655002550049,0.0
2024-01-06 20:15:00,0.7920347860576631,0.001,0.001,0.4306973686863954,0.0
2024-01-06 20:30:00,0.7920347860576631,0.001,0.001,0.3577759397255878,0.0
2024-01-06 20:45:00,0.7920347860576631,0.001,0.001,0.24774044684442587,0.0
2024-01-06 21:00:00,0.7920347860576631,0.001,0.001,0.23457593972558782,0.0
2024-01-06 21:15:00,0.7920347860576631,0.001,0.001,0.21037593972558782,0.0
2024-01-06 21:30:00,0.7920347860576631,0.001,0.001,0.34970927305892113,0.0
2024-01-06 21:45:00,0.7920347860576631,0.001,0.001,0.4306973686863954,0.0
2024-01-06 22:00:00,0.7392991336538189,0.001,0.001,0.33137593972558776,0.0
2024-01-06 22:15:00,0.001,0.001,0.001,0.27272869633593744,0.0
2024-01-06 22:30:00,0.001,0.001,0.014266666666666669,0.2227521973529143,0.0
2024-01-06 22:45:00,0.001,0.001,0.10510630079405671,0.4817994407425646,0.0
2024-01-06 23:00:00,0.001,0.001,0.19214710767787047,0.329991873941283,0.0
2024-01-06 23:15:00,0.001,0.001,1.2027958555259315,0.1788237423726735,0.0
2024-01-06 23:30:00,0.001,0.001,0.10547570046788418,0.1788237423726735,0.0
2024-01-06 23:45:00,0.001,0.001,0.19810219016477396,0.19750599593209253,0.0
2024-01-07 00:00:00,0.001,0.001,0.4055025913590631,0.33166666666666667,0.0
2024-01-07 00:15:00,0.001,0.001,0.45188089508402235,0.26833333333333337,0.0
2024-01-07 00:30:00,0.001,0.001,0.11496419182045223,0.167,0.0
2024-01-07 00:45:00,0.001,0.001,0.30229283432497456,0.167,0.0
2024-01-07 01:00:00,0.001,0.001,1.9337103493254595,0.6758666666666666,0.0
2024-01-07 01:15:00,0.001,0.001,0.1364252346954003,0.3443333333333333,0.0
2024-01-07 01:30:00,0.001,0.001,0.16296581508691743,0.25566666666666665,0.0
2024-01-07 01:45:00,0.001,0.001,0.24201605146578084,0.167,0.0
2024-01-07 02:00:00,0.001,0.001,0.001,0.3002666666666666,0.0
2024-01-07 02:15:00,0.001,0.001,0.001,0.36093333333333333,0.0
2024-01-07 02:30:00,0.001,0.001,0.001,0.23600000000000002,0.0
2024-01-07 02:45:00,0.001,0.001,0.001,0.12199999999999998,0.0
2024-01-07 03:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 03:15:00,0.001,0.001,0.001,0.17926666666666666,0.0
2024-01-07 03:30:00,0.001,0.001,0.001,0.45846666666666663,0.0
2024-01-07 03:45:00,0.001,0.001,0.001,0.6357999999999999,0.0
2024-01-07 04:00:00,0.001,0.001,0.001,0.10933333333333332,0.0
2024-01-07 04:15:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 04:30:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 04:45:00,0.001,0.001,0.001,0.07133333333333332,0.0
2024-01-07 05:00:00,0.001,0.001,0.001,0.23600000000000002,0.0
2024-01-07 05:15:00,0.001,0.001,0.001,0.09666666666666666,0.0
2024-01-07 05:30:00,0.001,0.001,0.001,0.14279999999999998,0.0
2024-01-07 05:45:00,0.001,0.001,0.001,0.167,0.0
2024-01-07 06:00:00,0.001,0.001,0.001,0.7380666666666666,0.0
2024-01-07 06:15:00,0.001,0.001,0.001,0.357,0.0
2024-01-07 06:30:00,0.001,0.001,0.001,0.16466666666666668,0.0
2024-01-07 06:45:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 07:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 07:15:00,0.001,0.001,0.001,0.15026666666666666,0.0
2024-01-07 07:30:00,0.001,0.001,0.001,0.37,0.0
2024-01-07 07:45:00,0.001,0.001,0.001,0.20533333333333334,0.0
2024-01-07 08:00:00,0.001,0.001,0.001,0.18,0.0
2024-01-07 08:15:00,0.001,0.001,0.001,0.17306666666666667,0.0
2024-01-07 08:30:00,0.001,0.001,0.001,0.1658,0.0
2024-01-07 08:45:00,0.001,0.001,0.001,0.23600000000000002,0.0
2024-01-07 09:00:00,0.001,1.4722013236727856,0.001,0.058666666666666666,0.0
2024-01-07 09:15:00,0.001,1.954200059956906,0.001,0.046,0.0
2024-01-07 09:30:00,0.001,1.6200243860984527,0.001,0.046,0.0
2024-01-07 09:45:00,0.001,0.12925313588987614,0.001,0.12199999999999998,0.0
2024-01-07 10:00:00,0.001,0.001,0.001,0.23600000000000002,0.0
2024-01-07 10:15:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 10:30:00,0.001,0.001,0.001,0.046,4.4
2024-01-07 10:45:00,0.001,0.001,0.001,0.046,11.0
2024-01-07 11:00:00,0.001,0.001,0.001,0.13466666666666666,4.4
2024-01-07 11:15:00,0.001,0.001,0.001,0.22593333333333332,0.0
2024-01-07 11:30:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-07 11:45:00,0.001,0.001,0.001,0.059000000000000004,0.0
2024-01-07 12:00:00,0.001,0.001,0.001,0.14393333333333333,0.0
2024-01-07 12:15:00,0.001,0.001,0.001,0.24613333333333334,0.0
2024-01-07 12:30:00,0.001,0.001,0.001,0.3016666666666667,0.0
2024-01-07 12:45:00,0.001,0.001,0.001,0.06420000000000001,0.0
2024-01-07 13:00:00,0.001,0.001,0.001,0.07334523770585906,0.0
2024-01-07 13:15:00,0.001,0.001,0.001,0.07755219735291431,0.0
2024-01-07 13:30:00,0.001,0.001,0.001,0.1915521973529143,0.0
2024-01-07 13:45:00,0.001,0.001,0.001,0.22955219735291432,0.0
2024-01-07 14:00:00,0.001,0.001,0.001,0.13401886401958096,0.0
2024-01-07 14:15:00,0.001,0.001,0.001,0.27639798507841523,0.0
2024-01-07 14:30:00,0.001,0.001,0.001,0.30269999999999997,0.0
2024-01-07 14:45:00,0.001,0.001,0.001,0.44792783858822094,0.0
2024-01-07 15:00:00,0.001,0.001,0.001,0.48658553068624766,0.0
2024-01-07 15:15:00,0.001,0.001,0.001,0.3391855306862477,0.0
2024-01-07 15:30:00,0.001,0.001,0.001,0.2262521973529143,0.0
2024-01-07 15:45:00,0.001,0.001,0.001,0.21325219735291429,0.0
2024-01-07 16:00:00,0.001,0.001,0.001,0.3378611719215543,0.0
2024-01-07 16:15:00,0.001,0.001,0.001,0.3083666666666666,0.0
2024-01-07 16:30:00,0.001,0.001,0.001,0.1817,8.8
2024-01-07 16:45:00,0.001,0.001,0.001,0.1817,11.0
2024-01-07 17:00:00,0.001,0.001,0.001,0.1817,10.266666666666667
2024-01-07 17:15:00,0.001,0.001,0.001,0.3337,0.0
2024-01-07 17:30:00,0.001,0.001,0.001,0.29569999999999996,0.0
2024-01-07 17:45:00,0.001,0.001,0.001,0.1817,0.0
2024-01-07 18:00:00,0.001,0.001,0.001,0.1817,0.0
2024-01-07 18:15:00,0.001,0.001,0.001,0.1817,0.0
2024-01-07 18:30:00,0.001,0.001,0.001,0.25589999999999996,0.0
2024-01-07 18:45:00,0.001,0.001,0.001,0.14733333333333334,0.0
2024-01-07 19:00:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 19:15:00,0.001,0.001,0.001,0.046,0.0
2024-01-07 19:30:00,0.001,0.001,0.001,0.04994124745755783,0.0
2024-01-07 19:45:00,0.001,0.001,0.001,0.7075570757060068,0.0
2024-01-07 20:00:00,0.001,0.001,0.001,0.4007570757060069,0.0
2024-01-07 20:15:00,0.001,0.001,0.001,0.21109040903934018,0.0
2024-01-07 20:30:00,0.001,0.001,0.001,0.2998237423726735,0.0
2024-01-07 20:45:00,0.001,0.001,0.001,0.2998237423726735,0.0
2024-01-07 21:00:00,0.001,0.001,0.001,0.44003141514120137,0.0
2024-01-07 21:15:00,0.001,0.001,0.001,0.3075333333333333,0.0
2024-01-07 21:30:00,0.001,0.001,0.001,0.21258205086272,0.0
2024-01-07 21:45:00,0.001,0.001,0.001,0.2202032771268286,0.0
2024-01-07 22:00:00,0.001,0.001,0.001,0.3440426063922544,0.0
2024-01-07 22:15:00,0.001,0.001,0.001,0.5213759397255877,0.0
2024-01-07 22:30:00,0.001,0.001,0.001,0.384191873941283,0.0
2024-01-07 22:45:00,0.001,0.001,0.001,0.19495707570600684,0.0
2024-01-07 23:00:00,0.001,0.001,0.001,0.1451647484745347,0.0
2024-01-07 23:15:00,0.001,0.001,0.001,0.2540487175293867,0.0
2024-01-07 23:30:00,0.001,0.001,0.001,0.5095521973529142,0.0
2024-01-07 23:45:00,0.001,0.001,0.001,0.37021886401958093,0.0
