,TumbleDryer,BaseLoad,P_EV
2024-01-06 01:30:00,0.001,0.0645521973529143,0.0
2024-01-06 01:45:00,0.001,0.10121886401958097,0.0
2024-01-06 02:00:00,0.001,0.1482875456078324,0.0
2024-01-06 02:15:00,0.001,0.033,0.0
2024-01-06 02:30:00,0.001,0.033,0.0
2024-01-06 02:45:00,0.001,0.033,0.0
2024-01-06 03:00:00,0.001,0.5660666666666666,0.0
2024-01-06 03:15:00,0.001,0.11366666666666665,0.0
2024-01-06 03:30:00,0.001,0.09166666666666666,0.0
2024-01-06 03:45:00,0.001,0.033,0.0
2024-01-06 04:00:00,0.001,0.033,0.0
2024-01-06 04:15:00,0.001,0.5660666666666666,0.0
2024-01-06 04:30:00,0.001,0.04766666666666666,0.0
2024-01-06 04:45:00,0.001,0.27626666666666666,0.0
2024-01-06 05:00:00,0.001,0.714,0.0
2024-01-06 05:15:00,0.001,0.033,0.0
2024-01-06 05:30:00,0.001,0.033,0.0
2024-01-06 05:45:00,0.001,0.033,0.0
2024-01-06 06:00:00,0.001,0.09166666666666666,0.0
2024-01-06 06:15:00,0.001,0.11366666666666665,0.0
2024-01-06 06:30:00,0.001,0.06939999999999999,0.0
2024-01-06 06:45:00,0.001,0.12399999999999999,0.0
2024-01-06 07:00:00,0.001,0.13006666666666666,0.0
2024-01-06 07:15:00,0.001,0.137,0.0
2024-01-06 07:30:00,0.001,0.14866666666666667,0.0
2024-01-06 07:45:00,0.001,0.08266666666666667,0.0
2024-01-06 08:00:00,0.001,0.04513333333333334,0.0
2024-01-06 08:15:00,0.001,0.033,0.0
2024-01-06 08:30:00,0.001,0.7673333333333333,0.0
2024-01-06 08:45:00,0.001,0.6034666666666666,0.0
2024-01-06 09:00:00,0.001,0.9359999999999999,0.0
2024-01-06 09:15:00,0.001,0.167,0.0
2024-01-06 09:30:00,0.001,0.21116000000000001,0.0
2024-01-06 09:45:00,0.001,0.6232266666666667,0.0
2024-01-06 10:00:00,0.001,0.4458,0.0
2024-01-06 10:15:00,0.001,0.12666666666666665,0.0
2024-01-06 10:30:00,0.001,0.1692,0.0
2024-01-06 10:45:00,0.001,0.288,0.0
2024-01-06 11:00:00,0.001,0.288,0.0
2024-01-06 11:15:00,0.001,0.288,0.0
2024-01-06 11:30:00,0.001,0.3026666666666667,0.0
2024-01-06 11:45:00,0.001,0.2850666666666667,0.0
2024-01-06 12:00:00,0.001,0.2462,0.0
2024-01-06 12:15:00,0.001,0.167,0.0
2024-01-06 12:30:00,0.001,0.47833333333333333,0.0
2024-01-06 12:45:00,0.001,0.5415333333333334,0.0
2024-01-06 13:00:00,0.001,0.3631153841960533,0.0
2024-01-06 13:15:00,0.001,1.407618864019581,0.0
2024-01-06 13:30:00,0.001,0.37935219735291426,0.0
2024-01-06 13:45:00,0.001,0.39755219735291425,0.0
2024-01-06 14:00:00,0.5133357661134783,0.8042855306862476,0.0
2024-01-06 14:15:00,1.8126105293494639,0.41055219735291426,0.0
2024-01-06 14:30:00,1.9750930667388347,0.4707521973529143,0.0
2024-01-06 14:45:00,1.9517746161720926,0.3481521973529143,0.0
2024-01-06 15:00:00,0.7872116014247428,0.731618864019581,0.0
2024-01-06 15:15:00,0.001,0.09904871752938667,0.0
2024-01-06 15:30:00,0.001,0.11366666666666667,0.0
2024-01-06 15:45:00,0.001,0.25520000000000004,0.0
2024-01-06 16:00:00,0.001,0.7774666666666666,0.0
2024-01-06 16:15:00,0.001,0.288,0.0
2024-01-06 16:30:00,0.001,0.288,0.0
2024-01-06 16:45:00,0.001,1.0876,0.0
2024-01-06 17:00:00,0.001,0.7242666666666666,0.0
2024-01-06 17:15:00,0.001,0.6344666666666666,0.0
2024-01-06 17:30:00,0.001,0.1804,0.9333333333333333
2024-01-06 17:45:00,0.001,0.033,7.0
2024-01-06 18:00:00,0.001,0.033,7.0
2024-01-06 18:15:00,0.001,0.4328,7.0
2024-01-06 18:30:00,0.001,0.06066666666666667,7.0
2024-01-06 18:45:00,0.001,0.5558,0.4666666666666667
2024-01-06 19:00:00,0.001,0.06066666666666667,0.0
2024-01-06 19:15:00,0.001,0.04253333333333333,0.0
2024-01-06 19:30:00,0.001,0.033,0.0
2024-01-06 19:45:00,0.001,0.033,0.0
2024-01-06 20:00:00,0.001,0.09166666666666666,0.0
2024-01-06 20:15:00,0.001,0.11366666666666665,0.0
2024-01-06 20:30:00,0.001,0.033,0.0
2024-01-06 20:45:00,0.001,0.033,0.0
2024-01-06 21:00:00,0.001,0.033,0.0
2024-01-06 21:15:00,0.001,0.033,0.0
2024-01-06 21:30:00,0.001,0.13566666666666666,0.0
2024-01-06 21:45:00,0.001,0.06966666666666667,0.0
2024-01-06 22:00:00,0.001,0.033,0.0
2024-01-06 22:15:00,0.001,0.033,0.0
2024-01-06 22:30:00,0.001,0.033,0.0
2024-01-06 22:45:00,0.001,0.06966666666666667,0.0
2024-01-06 23:00:00,0.001,0.13566666666666666,0.0
2024-01-06 23:15:00,0.001,0.033,0.0
2024-01-06 23:30:00,0.001,0.033,0.0
2024-01-06 23:45:00,0.001,0.033,0.0
2024-01-07 00:00:00,0.001,0.033,0.0
2024-01-07 00:15:00,0.001,0.11366666666666665,0.0
2024-01-07 00:30:00,0.001,0.09166666666666666,0.0
2024-01-07 00:45:00,0.001,0.033,0.0
2024-01-07 01:00:00,0.001,0.033,0.0
2024-01-07 01:15:00,0.001,0.033,0.0
2024-01-07 01:30:00,0.001,0.04766666666666666,0.0
2024-01-07 01:45:00,0.001,0.143,0.0
2024-01-07 02:00:00,0.001,0.04766666666666666,0.0
2024-01-07 02:15:00,0.001,0.033,0.0
2024-01-07 02:30:00,0.001,0.033,0.0
2024-01-07 02:45:00,0.001,0.033,0.0
2024-01-07 03:00:00,0.001,0.09166666666666666,0.0
2024-01-07 03:15:00,0.001,0.11366666666666665,0.0
2024-01-07 03:30:00,0.001,0.4328,0.0
2024-01-07 03:45:00,0.001,0.033,0.0
2024-01-07 04:00:00,0.001,0.033,0.0
2024-01-07 04:15:00,0.001,0.033,0.0
2024-01-07 04:30:00,0.001,0.13566666666666666,0.0
2024-01-07 04:45:00,0.001,0.06966666666666667,0.0
2024-01-07 05:00:00,0.001,0.033,0.0
2024-01-07 05:15:00,0.001,0.033,0.0
2024-01-07 05:30:00,0.001,0.033,0.0
2024-01-07 05:45:00,0.001,0.06966666666666667,0.0
2024-01-07 06:00:00,0.001,0.6687333333333333,0.0
2024-01-07 06:15:00,0.001,0.033,0.0
2024-01-07 06:30:00,0.001,0.055080000000000004,0.0
2024-01-07 06:45:00,0.001,0.12132,4.2
2024-01-07 07:00:00,0.001,0.033,0.0
2024-01-07 07:15:00,0.001,0.11366666666666665,0.0
2024-01-07 07:30:00,0.001,0.49146666666666666,0.0
2024-01-07 07:45:00,0.001,0.033,0.0
2024-01-07 08:00:00,0.001,0.033,0.0
2024-01-07 08:15:00,0.001,0.033,0.0
2024-01-07 08:30:00,0.001,0.04766666666666666,0.0
2024-01-07 08:45:00,0.001,0.143,0.0
2024-01-07 09:00:00,0.001,0.04766666666666666,0.0
2024-01-07 09:15:00,0.001,0.033,0.0
2024-01-07 09:30:00,0.001,0.033,0.0
2024-01-07 09:45:00,0.001,0.30993333333333334,0.0
2024-01-07 10:00:00,0.001,0.23793333333333333,0.9333333333333333
2024-01-07 10:15:00,0.001,0.12666666666666665,7.0
2024-01-07 10:30:00,0.001,0.046,7.0
2024-01-07 10:45:00,0.001,0.15293333333333334,3.7333333333333334
2024-01-07 11:00:00,0.001,0.033,0.0
2024-01-07 11:15:00,0.001,0.033,0.0
2024-01-07 11:30:00,0.001,0.13566666666666666,0.0
2024-01-07 11:45:00,0.001,0.06966666666666667,0.0
2024-01-07 12:00:00,0.001,0.5660666666666666,0.0
2024-01-07 12:15:00,0.001,0.033,0.0
2024-01-07 12:30:00,0.001,0.033,0.0
2024-01-07 12:45:00,0.001,0.06966666666666667,0.0
2024-01-07 13:00:00,0.001,0.13566666666666666,4.2
2024-01-07 13:15:00,0.001,0.033,0.0
2024-01-07 13:30:00,0.001,0.033,0.0
2024-01-07 13:45:00,0.001,0.033,0.0
2024-01-07 14:00:00,0.001,0.5297999999999999,0.0
2024-01-07 14:15:00,0.001,2.2346666666666666,0.0
2024-01-07 14:30:00,0.001,0.5676533333333332,0.0
2024-01-07 14:45:00,0.001,0.6870666666666666,0.0
2024-01-07 15:00:00,0.001,0.154,0.0
2024-01-07 15:15:00,0.001,0.154,0.0
2024-01-07 15:30:00,0.001,0.1686666666666667,0.0
2024-01-07 15:45:00,0.001,0.35232,0.0
2024-01-07 16:00:00,0.001,0.1928666666666667,0.0
2024-01-07 16:15:00,0.001,0.2024,0.0
2024-01-07 16:30:00,0.001,0.154,0.9333333333333333
2024-01-07 16:45:00,0.001,0.154,7.0
2024-01-07 17:00:00,0.001,0.21266666666666667,0.4666666666666667
2024-01-07 17:15:00,0.001,0.23466666666666666,0.0
2024-01-07 17:30:00,0.001,0.12173333333333333,0.0
2024-01-07 17:45:00,0.001,0.033,0.0
2024-01-07 18:00:00,0.001,0.039066666666666666,0.0
2024-01-07 18:15:00,0.001,0.046,0.0
2024-01-07 18:30:00,0.001,0.15708058596077717,0.0
2024-01-07 18:45:00,0.001,0.11421886401958098,0.0
2024-01-07 19:00:00,0.001,0.15848553068624763,0.0
2024-01-07 19:15:00,0.001,0.29041886401958095,0.0
2024-01-07 19:30:00,0.001,0.3065521973529143,0.0
2024-01-07 19:45:00,0.001,0.3411153841960533,0.0
2024-01-07 20:00:00,0.001,0.40921886401958096,0.0
2024-01-07 20:15:00,0.001,0.39487219735291423,0.0
2024-01-07 20:30:00,0.001,0.17748553068624764,0.0
2024-01-07 20:45:00,0.001,0.21781886401958098,0.0
2024-01-07 21:00:00,0.001,0.2855173991176381,0.0
2024-01-07 21:15:00,0.001,0.3556666666666667,0.0
2024-01-07 21:30:00,0.001,0.42619362631372193,0.0
2024-01-07 21:45:00,0.001,0.3065521973529143,0.0
2024-01-07 22:00:00,0.001,0.17748553068624764,0.0
2024-01-07 22:15:00,0.001,0.17748553068624764,0.0
2024-01-07 22:30:00,0.001,0.20021886401958094,0.0
2024-01-07 22:45:00,0.001,0.2829313184117486,0.0
2024-01-07 23:00:00,0.001,0.16866666666666666,0.0
2024-01-07 23:15:00,0.001,0.154,0.0
2024-01-07 23:30:00,0.001,0.154,0.0
2024-01-07 23:45:00,0.001,0.06526666666666667,0.0
