,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-02 09:30:00,0.001,0.0,0.001,0.3182237423726735,6.0,0.0,1.5
2024-01-02 09:45:00,0.001,0.0,0.001,0.3388237423726735,0.0,0.26666666666666666,1.5
2024-01-02 10:00:00,0.001,0.0,0.001,0.054152997966046265,0.0,3.7333333333333334,1.5
2024-01-02 10:15:00,0.001,0.0,0.001,0.5840666666666666,0.0,0.0,0.7
2024-01-02 10:30:00,0.001,0.0,0.001,0.051,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.051,4.0,0.0,0.6
2024-01-02 11:00:00,0.001,0.0,0.001,0.25,2.0,0.0,1.5
2024-01-02 11:15:00,0.001,0.0,0.001,0.37533333333333335,0.0,0.0,1.5
2024-01-02 11:30:00,0.001,0.0,0.001,0.051,0.0,0.0,1.5
2024-01-02 11:45:00,0.001,0.0,0.001,0.060533333333333335,0.0,0.0,1.5
2024-01-02 12:00:00,0.001,0.0,0.001,0.064,0.0,0.0,1.5
2024-01-02 12:15:00,0.001,0.0,0.001,0.064,0.0,0.0,1.5
2024-01-02 12:30:00,0.001,0.0,0.001,0.21939616361573608,0.0,0.0,1.5
2024-01-02 12:45:00,0.001,0.0,0.001,0.5288904090393401,0.0,0.0,1.5
2024-01-02 13:00:00,0.001,0.0,0.001,0.28689040903934016,0.0,0.0,1.5
2024-01-02 13:15:00,0.001,0.0,0.001,0.31423766166678396,0.0,0.0,1.5
2024-01-02 13:30:00,0.001,0.0,0.001,0.33737593972558777,0.0,0.0,0.3
2024-01-02 13:45:00,0.001,0.0,0.001,0.42145435690074284,0.0,0.0,1.1
2024-01-02 14:00:00,0.001,0.0,0.001,1.235309273058921,0.0,0.0,1.5
2024-01-02 14:15:00,0.001,0.0,0.001,0.4393759397255878,0.0,0.0,1.2
2024-01-02 14:30:00,0.001,0.0,0.001,0.17037593972558782,0.0,0.26666666666666666,1.5
2024-01-02 14:45:00,0.001,0.0,0.001,0.09043469226802997,0.0,3.7333333333333334,1.5
2024-01-02 15:00:00,0.001,0.0009333333333333333,0.001,0.1772069596470552,0.0,0.0,1.5
2024-01-02 15:15:00,0.001,1.2004666666666668,0.001,0.173,0.0,0.0,1.4
2024-01-02 15:30:00,0.001,0.001,0.001,0.22699999999999998,0.0,0.0,1.5
2024-01-02 15:45:00,0.001,0.001,0.001,0.518,0.0,0.0,1.5
2024-01-02 16:00:00,0.001,0.001,0.001,0.30206283028240277,6.0,0.0,1.5
2024-01-02 16:15:00,0.001,0.001,0.001,0.18482374237267354,0.0,0.0,1.5
2024-01-02 16:30:00,0.001,0.001,0.001,0.07909040903934018,0.0,0.0,0.7
2024-01-02 16:45:00,0.001,0.001,0.001,0.4626237423726735,0.0,0.0,1.5
2024-01-02 17:00:00,0.001,0.6007333333333332,0.001,0.15889040903934018,0.0,0.0,1.5
2024-01-02 17:15:00,0.001,1.8002,0.001,0.4973961636157361,0.0,0.0,1.5
2024-01-02 17:30:00,0.001,0.001,0.001,0.3456666666666666,0.0,0.0,1.5
2024-01-02 17:45:00,0.001,0.001,0.001,0.17930599593209254,0.0,0.0,1.5
2024-01-02 18:00:00,0.001,0.0,0.001,0.28142374237267354,0.0,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.3700904090393402,0.0,0.0,1.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.4474904090393402,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,1.1082904090393402,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.6462472433896503,0.0,0.0,0.7
2024-01-02 19:15:00,0.001,0.0,0.001,0.3205647484745347,0.0,0.0,0.8
2024-01-02 19:30:00,0.001,0.0,0.001,0.3144904090393402,0.0,0.26666666666666666,0.3
2024-01-02 19:45:00,0.001,0.0,0.001,0.3209272221962011,0.0,3.7333333333333334,1.5
2024-01-02 20:00:00,0.001,0.0,0.001,0.36070927305892114,0.0,0.0,1.5
2024-01-02 20:15:00,0.001,0.0,0.001,0.8881092730589212,0.0,0.0,1.5
2024-01-02 20:30:00,0.001,0.0,0.001,0.6456426063922543,0.0,0.0,1.5
2024-01-02 20:45:00,0.001,0.0,0.001,0.49637593972558774,0.0,0.0,0.9
2024-01-02 21:00:00,0.001,0.0,0.001,0.4520655002550049,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.9598904090393403,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.4310307020197287,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.5672426063922544,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.48794452458438636,0.0,0.0,0.9
2024-01-02 22:15:00,0.001,0.0,0.001,0.40391694582744897,0.0,0.0,1.5
2024-01-02 22:30:00,0.001,0.0,0.001,0.36964260639225444,0.0,0.0,1.5
2024-01-02 22:45:00,0.001,0.0,0.1907336200641085,0.4583759397255877,0.0,0.0,1.5
2024-01-02 23:00:00,0.001,0.0,0.5904714082723814,0.44365158096089446,0.0,0.0,1.3
2024-01-02 23:15:00,0.001,0.0,0.4854863435082232,0.5883640353530619,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.16616168836457856,0.7194226063922543,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.5149083967827618,0.6041816943019837,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,1.2575608255053539,0.824518864019581,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.12384923520517449,0.2182521973529143,0.0,0.0,0.2
2024-01-03 00:30:00,0.001,0.0,0.1218282831049564,0.2182521973529143,0.0,0.0,1.5
2024-01-03 00:45:00,0.001,0.0,0.3680441955704638,0.32103333333333334,0.0,0.0,1.5
2024-01-03 01:00:00,0.001,0.0,0.7990600207583909,0.4237,0.0,0.0,1.5
2024-01-03 01:15:00,0.001,0.0,0.001,0.3410647484745347,0.0,0.0,1.5
2024-01-03 01:30:00,0.001,0.0,0.001,0.5983237423726735,0.0,0.0,1.5
2024-01-03 01:45:00,0.001,0.0,0.001,0.5983237423726735,0.0,0.0,1.5
2024-01-03 02:00:00,0.001,0.0,0.001,0.1985237423726735,0.0,0.0,1.5
2024-01-03 02:15:00,0.001,0.0,0.001,0.38705707570600684,0.0,0.0,1.5
2024-01-03 02:30:00,0.001,0.0,0.001,0.5209745807908912,0.0,0.0,0.9
2024-01-03 02:45:00,0.001,0.0,0.001,1.0307666666666666,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.3077,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.3077,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.3077,0.0,0.0,0.7
2024-01-03 03:45:00,0.001,0.0,0.001,0.3487666666666666,0.0,0.0,1.5
2024-01-03 04:00:00,0.001,0.0,0.001,0.2598066666666667,0.0,0.0,1.5
2024-01-03 04:15:00,0.001,0.0,0.001,0.241,0.0,2.4,1.5
2024-01-03 04:30:00,0.001,0.0,0.001,0.089,0.0,2.6666666666666665,1.5
2024-01-03 04:45:00,0.001,0.0,0.001,0.051,0.0,0.0,1.5
2024-01-03 05:00:00,0.001,0.0,0.001,0.051,13.0,0.0,1.5
2024-01-03 05:15:00,0.001,0.0,0.001,0.15433333333333332,15.0,0.0,1.5
2024-01-03 05:30:00,0.001,0.0,0.001,0.6048000000000001,3.0,0.0,1.5
2024-01-03 05:45:00,0.001,0.0,0.001,0.241,0.0,0.0,1.5
2024-01-03 06:00:00,0.001,0.0,0.001,0.5268,0.0,0.0,1.5
2024-01-03 06:15:00,0.001,0.0,0.001,0.052733333333333327,0.0,0.0,1.5
2024-01-03 06:30:00,0.001,0.0,0.001,0.064,0.0,0.0,1.5
2024-01-03 06:45:00,0.001,0.0,0.001,0.157,0.0,0.0,1.5
2024-01-03 07:00:00,0.001,0.0,0.001,0.19033333333333333,0.0,1.8666666666666667,0.8
2024-01-03 07:15:00,0.001,0.0,0.001,0.24533333333333332,0.0,0.0,1.1
2024-01-03 07:30:00,0.001,0.0,0.001,0.165,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.051,0.0,0.0,1.4
2024-01-03 08:00:00,0.001,0.0,0.001,0.051,0.0,0.0,1.5
2024-01-03 08:15:00,0.001,0.0,0.001,0.13366666666666666,0.0,0.0,1.5
2024-01-03 08:30:00,0.001,0.0,0.001,0.7080666666666667,4.0,0.0,1.5
2024-01-03 08:45:00,0.001,0.0,0.001,0.21566666666666665,10.0,0.0,0.2
2024-01-03 09:00:00,0.001,0.0,0.0320847911347406,2.0694,0.0,2.933333333333333,0.0
2024-01-03 09:15:00,0.001,0.0,0.17024573764765996,1.651,0.0,1.0666666666666667,0.0
2024-01-03 09:30:00,0.001,0.0,0.6549454171780517,0.051,0.0,0.0,0.9
2024-01-03 09:45:00,0.001,0.0,0.6899985656358884,0.12333333333333332,0.0,0.0,1.5
2024-01-03 10:00:00,0.001,0.0,0.14051531329240405,0.18533333333333332,0.0,0.0,1.0
2024-01-03 10:15:00,0.001,0.0,0.26725347411247097,0.17766666666666667,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.6694765650804625,0.241,0.0,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.09643487810921333,0.051,0.0,0.0,1.1
2024-01-03 11:00:00,0.001,0.0,0.16095998638317108,0.0588,0.0,0.0,1.4
2024-01-03 11:15:00,0.001,0.0,0.6840029394128664,0.1986,0.0,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.7842250931618744,0.32966666666666666,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.27366666666666667,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.001,0.36893333333333334,0.0,0.0,1.4
2024-01-03 12:15:00,0.001,0.0,0.001,0.6097999999999999,0.0,0.0,1.5
2024-01-03 12:30:00,0.001,0.0,0.001,0.13166666666666665,0.0,0.0,1.0
2024-01-03 12:45:00,0.001,0.0,0.001,0.5102666666666666,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.219,0.0,1.8666666666666667,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.32160000000000005,0.0,2.1333333333333333,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.467,0.0,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.3452,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.2718824949151157,0.0,0.0,1.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.18535707570600685,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.21782374237267352,0.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.08582374237267351,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.6526237423726735,0.0,0.0,0.3
2024-01-03 15:15:00,0.001,0.0,0.001,0.17682374237267354,0.0,0.0,0.7
2024-01-03 15:30:00,0.001,0.0,0.001,0.055729496949069396,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.082,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.206,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.07166666666666667,0.0,0.0,0.3
2024-01-03 16:30:00,0.001,0.0,0.001,0.297,0.0,0.0,1.5
2024-01-03 16:45:00,0.001,0.0,0.001,0.325,0.0,0.0,1.5
2024-01-03 17:00:00,0.001,0.0,0.001,0.1940347982352762,0.0,1.6,1.5
2024-01-03 17:15:00,0.001,0.0,0.001,0.22521886401958097,0.0,2.4,1.5
2024-01-03 17:30:00,0.001,0.0,0.001,0.35955219735291427,0.0,0.0,1.5
2024-01-03 17:45:00,0.001,0.0,0.001,0.13272102356740956,0.0,0.0,1.5
2024-01-03 18:00:00,0.001,0.0,0.001,0.22104260639225445,0.0,0.0,1.5
2024-01-03 18:15:00,0.001,0.0,0.001,0.2549272221962011,0.0,0.0,1.5
2024-01-03 18:30:00,0.001,0.0,0.001,0.0628237423726735,0.0,0.0,1.5
2024-01-03 18:45:00,0.001,0.0,0.001,0.07315707570600685,0.0,0.0,0.1
2024-01-03 19:00:00,0.001,0.0,0.001,0.20915299796604625,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.09233333333333334,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.13966666666666666,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.241,0.0,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.089,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.051,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.206,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.22426666666666667,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,1.2410666666666665,0.0,2.6666666666666665,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.8778437728039161,0.0,1.3333333333333333,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.5304346922680299,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.4583759397255877,0.0,0.0,0.5
2024-01-03 22:00:00,0.001,0.0,0.001,0.562709273058921,0.0,0.0,0.5
2024-01-03 22:15:00,0.001,0.0,0.001,0.8195092730589212,0.0,0.0,0.8
2024-01-03 22:30:00,0.001,0.0,0.001,0.5872492730589212,0.0,0.0,1.3
2024-01-03 22:45:00,0.001,0.0,0.001,1.0358849142942277,0.0,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.6547542030367056,0.0,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,1.126354356900743,0.0,0.0,0.3
2024-01-03 23:30:00,0.001,0.0,0.001,0.728409273058921,0.0,0.0,1.5
2024-01-03 23:45:00,0.001,0.0,0.001,0.5696092730589211,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.5295426063922545,0.0,0.0,1.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.6687147678040335,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.6240759397255877,0.0,0.0,0.4
2024-01-04 00:45:00,0.001,0.0,0.001,0.46813469226802995,0.0,0.0,1.5
2024-01-04 01:00:00,0.001,0.0,0.001,0.5358521973529143,0.0,0.0,1.5
2024-01-04 01:15:00,0.001,0.0,0.001,0.421918864019581,0.0,0.0,1.5
2024-01-04 01:30:00,0.001,0.0,0.001,0.32032087894116573,0.0,0.0,1.5
2024-01-04 01:45:00,0.001,0.0,0.001,0.3617666666666667,0.0,0.0,1.5
2024-01-04 02:00:00,0.001,0.0,0.001,0.9097666666666665,0.0,0.0,1.5
2024-01-04 02:15:00,0.001,0.0,0.001,0.18669999999999998,0.0,0.0,1.5
2024-01-04 02:30:00,0.001,0.0,0.001,0.3003666666666666,0.0,0.0,1.5
2024-01-04 02:45:00,0.001,0.0,0.001,0.2797,0.0,0.0,0.2
2024-01-04 03:00:00,0.001,0.0,0.001,0.7197666666666666,0.0,0.0,0.0
