,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-04 14:30:00,0.001,0.001,0.0,0.001,0.11733333333333333,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.001,0.15533333333333335,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.001,0.06666666666666667,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.001,0.2083647484745347,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.001,0.06582374237267351,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.001,0.08054810113736684,0.0
2024-01-04 17:15:00,0.001,0.001,0.0,0.001,0.0973759397255878,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.001,0.0973759397255878,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.001,0.24937593972558778,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.001,0.2755521973529143,0.0
2024-01-04 18:15:00,0.001,0.001,0.0003333333333333333,0.001,0.07297710613724952,2.2
2024-01-04 18:30:00,0.001,0.001,2.25,0.001,0.06451739911763811,0.8
2024-01-04 18:45:00,0.001,0.001,1.2004666666666668,0.001,0.0855521973529143,0.0
2024-01-04 19:00:00,0.001,0.001,1.2004666666666668,0.001,0.885218864019581,0.0
2024-01-04 19:15:00,0.001,0.001,0.0006666666666666666,0.001,2.355485530686247,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,0.001,0.28855219735291426,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,0.001,0.2544785710391924,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,0.001,0.19851739911763808,0.0
2024-01-04 20:15:00,0.001,0.001,0.0,0.001,0.2121483609686504,0.0
2024-01-04 20:30:00,0.001,0.001,0.0,0.001,0.2829092730589211,0.0
2024-01-04 20:45:00,0.001,0.001,0.0,0.001,0.3093759397255878,0.0
2024-01-04 21:00:00,0.001,0.001,0.0,0.001,0.5069321669216715,0.0
2024-01-04 21:15:00,0.001,0.001,0.0,0.001,0.4218237423726735,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.001,0.3078237423726735,0.0
2024-01-04 21:45:00,0.001,0.001,0.0,0.001,0.2570589938981388,0.0
2024-01-04 22:00:00,0.001,0.001,0.0,0.001,0.0904736263137219,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.001,0.5400581932850069,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.001,0.5293759397255877,0.0
2024-01-04 22:45:00,0.001,0.001,0.0,0.001,0.5040426063922544,0.0
2024-01-04 23:00:00,0.001,0.001,0.0,0.001,0.33937593972558777,0.0
2024-01-04 23:15:00,0.001,0.001,0.0,0.001,0.31650337385628136,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.001,0.2637333333333333,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.001,0.0782,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.001,0.19333333333333333,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.001,0.07933333333333333,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 01:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 01:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 01:30:00,0.001,0.001,0.0,0.001,0.14266666666666666,0.0
2024-01-05 01:45:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 02:00:00,0.001,0.001,0.0,0.001,0.13,0.0
2024-01-05 02:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 02:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 02:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 03:00:00,0.001,0.001,0.0,0.001,0.092,0.0
2024-01-05 03:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.001,0.18066666666666667,0.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 04:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 04:15:00,0.001,0.001,0.0,0.001,0.054,2.4
2024-01-05 04:30:00,0.001,0.001,0.0,0.001,0.054,2.0
2024-01-05 04:45:00,0.001,0.001,0.0,0.001,0.2313333333333333,0.0
2024-01-05 05:00:00,0.001,0.001,0.0,0.001,0.2313333333333333,0.0
2024-01-05 05:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 05:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 05:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.001,0.18066666666666667,0.0
2024-01-05 06:30:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 06:45:00,0.001,0.001,0.0,0.001,0.092,0.0
2024-01-05 07:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 07:45:00,0.001,0.001,0.0,0.001,0.13,0.0
2024-01-05 08:00:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.001,0.14266666666666666,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 09:15:00,0.001,0.001,0.0,0.001,0.07933333333333333,0.0
2024-01-05 09:30:00,0.001,0.001,0.7503333333333333,0.001,0.24400000000000002,1.8
2024-01-05 09:45:00,0.001,0.001,2.25,0.001,0.19333333333333333,1.2
2024-01-05 10:00:00,0.001,0.001,0.9006000000000001,0.001,0.45380000000000004,0.0
2024-01-05 10:15:00,0.001,0.001,0.7506666666666667,0.001,0.4538,0.0
2024-01-05 10:30:00,0.001,0.001,0.0003333333333333333,0.001,0.054,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,0.001,0.21866666666666665,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,0.001,0.7770666666666666,0.0
2024-01-05 11:30:00,0.001,0.001,0.0,0.001,0.14231999999999997,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-05 12:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 12:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 12:30:00,0.001,0.001,0.0,0.001,1.4412,0.0
2024-01-05 12:45:00,0.001,0.001,0.0,0.001,2.366,0.0
2024-01-05 13:00:00,0.001,0.001,0.0,0.001,0.3876,0.0
2024-01-05 13:15:00,0.001,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-05 13:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 13:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 14:00:00,0.001,0.001,0.0,0.001,0.5171333333333333,0.0
2024-01-05 14:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-05 14:30:00,0.001,0.001,0.0,0.001,0.5551333333333334,0.0
2024-01-05 14:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 15:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-05 15:15:00,0.001,0.001,0.0,0.001,0.1806533333333333,2.6
2024-01-05 15:30:00,0.001,0.001,0.0,0.001,0.20236666666666667,0.4
2024-01-05 15:45:00,0.001,0.001,0.0,0.001,0.3797,0.0
2024-01-05 16:00:00,0.001,0.001,0.0,0.001,0.38203333333333334,0.0
2024-01-05 16:15:00,0.001,0.001,0.0,0.001,0.3107,0.0
2024-01-05 16:30:00,0.001,0.001,0.0,0.001,0.3107,0.0
2024-01-05 16:45:00,0.001,0.001,0.0,0.001,0.3219666666666666,0.0
2024-01-05 17:00:00,0.001,0.001,0.0,0.001,0.3237,0.0
2024-01-05 17:15:00,0.001,0.001,0.0,0.001,0.4111666666666667,0.0
2024-01-05 17:30:00,0.001,0.001,0.0,0.001,0.3927,0.0
2024-01-05 17:45:00,0.001,0.001,0.0,0.001,0.3663666666666667,0.0
2024-01-05 18:00:00,0.001,0.001,0.0,0.001,0.3176333333333333,0.0
2024-01-05 18:15:00,0.001,0.001,0.0,0.001,0.8567666666666666,0.0
2024-01-05 18:30:00,0.001,0.001,0.0,0.001,0.3237,0.0
2024-01-05 18:45:00,0.001,0.001,0.0,0.001,0.4250333333333334,0.0
2024-01-05 19:00:00,0.001,0.001,0.0,0.001,0.5445,0.0
2024-01-05 19:15:00,0.001,0.001,0.0,0.001,0.9143354928811619,0.0
2024-01-05 19:30:00,0.001,0.001,0.0,0.001,2.5907655002550047,0.0
2024-01-05 19:45:00,0.001,0.001,0.0,0.001,2.004475939725588,0.0
2024-01-05 20:00:00,0.001,0.001,0.0,0.001,0.48807593972558777,0.0
2024-01-05 20:15:00,0.001,0.001,0.0,0.001,0.5387426063922545,0.0
2024-01-05 20:30:00,0.001,0.001,0.0,0.001,0.6741346922680299,1.0
2024-01-05 20:45:00,0.001,0.001,0.0,0.001,0.5888092730589211,2.0
2024-01-05 21:00:00,0.001,0.1994010000042566,0.0,0.001,0.8871426063922545,0.0
2024-01-05 21:15:00,0.001,1.7395046901474833,0.0,0.001,0.4423959397255878,0.0
2024-01-05 21:30:00,0.001,1.9652734587760878,0.0,0.001,0.3540759397255878,0.0
2024-01-05 21:45:00,0.001,1.973531797843911,0.0,0.001,0.4024759397255878,0.0
2024-01-05 22:00:00,0.001,1.1623146330268734,0.0,0.11168793632775932,0.6627111912510532,0.0
2024-01-05 22:15:00,0.001,0.001,0.0,0.19883213881083456,0.6506724599020601,0.0
2024-01-05 22:30:00,0.001,0.001,0.0,1.1919111899081825,0.3961437423726735,0.0
2024-01-05 22:45:00,0.001,0.001,0.0,0.10943051901756166,0.3078237423726735,0.0
2024-01-05 23:00:00,0.001,0.001,0.0,0.17218476076597364,0.3190356467451992,0.0
2024-01-05 23:15:00,0.001,0.001,0.0,0.35116374390942556,0.16445819328500685,0.0
2024-01-05 23:30:00,0.001,0.001,0.0,0.5287194589028279,0.2248855306862476,0.0
2024-01-05 23:45:00,0.001,0.001,0.0,0.12049328674879728,0.2873759397255878,0.0
2024-01-06 00:00:00,0.001,0.001,0.0,0.29288461440607627,0.09536403535306208,0.0
2024-01-06 00:15:00,0.001,0.001,0.0,1.8736703260242642,0.06582374237267351,0.0
2024-01-06 00:30:00,0.001,0.001,0.0,0.20474016831201747,0.06582374237267351,0.0
2024-01-06 00:45:00,0.001,0.001,0.0,0.16744607592559418,0.06582374237267351,0.0
2024-01-06 01:00:00,0.001,0.001,0.0,0.2434875653999393,0.14818441310724764,0.0
2024-01-06 01:15:00,0.001,0.001,0.0,0.6674238354129497,0.24400000000000002,0.0
2024-01-06 01:30:00,0.001,0.001,0.0,0.07106131879829929,0.13,0.0
2024-01-06 01:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 02:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 02:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 02:30:00,0.001,0.001,0.0,0.001,0.092,0.0
2024-01-06 02:45:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-06 03:00:00,0.001,0.001,0.0,0.001,0.18066666666666667,0.0
2024-01-06 03:15:00,0.001,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-06 03:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 03:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 04:00:00,0.001,0.001,0.0,0.001,0.4538,0.0
2024-01-06 04:15:00,0.001,0.001,0.0,0.001,0.2313333333333333,0.0
2024-01-06 04:30:00,0.001,0.001,0.0,0.001,0.2313333333333333,2.6
2024-01-06 04:45:00,0.001,0.001,0.0,0.001,0.054,1.6
2024-01-06 05:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 05:15:00,0.001,0.001,0.0,0.001,0.0592,0.0
2024-01-06 05:30:00,0.001,0.001,0.0,0.001,0.067,0.0
2024-01-06 05:45:00,0.001,0.001,0.0,0.001,0.19366666666666668,0.0
2024-01-06 06:00:00,0.001,0.001,0.0,0.001,0.257,0.0
2024-01-06 06:15:00,0.001,0.001,0.0,0.001,0.10153333333333334,0.0
2024-01-06 06:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 06:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 07:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-06 07:15:00,0.001,0.001,0.0,0.001,0.143,0.0
2024-01-06 07:30:00,0.001,0.001,0.0,0.001,0.257,0.0
2024-01-06 07:45:00,0.001,0.047599999999999996,0.0,0.001,0.15566666666666668,0.0
2024-01-06 08:00:00,0.001,1.643048217049416,0.0,0.001,0.067,0.0
2024-01-06 08:15:00,0.001,1.9473821803476017,0.0,0.001,0.07007458079089117,0.0
2024-01-06 08:30:00,0.001,1.9800067705896622,0.0,0.001,0.06582374237267351,0.0
2024-01-06 08:45:00,0.001,1.421988411811932,0.0,0.001,0.09115707570600685,0.0
2024-01-06 09:00:00,0.001,0.001,0.0,0.001,2.7397570757060072,0.0
2024-01-06 09:15:00,0.001,0.001,0.0,0.11168793632775932,0.3866237423726735,0.0
2024-01-06 09:30:00,0.001,0.001,0.0,0.19883213881083456,0.28924724338965035,2.6
2024-01-06 09:45:00,0.001,0.001,0.0,1.1919111899081825,0.30424175788233143,0.4
2024-01-06 10:00:00,0.001,0.001,0.0,0.10943051901756166,0.7103521973529143,0.0
2024-01-06 10:15:00,0.001,0.001,0.0,0.17218476076597364,0.2881521973529143,0.0
2024-01-06 10:30:00,0.001,0.001,0.0,0.35116374390942556,0.4882188640195809,0.0
2024-01-06 10:45:00,0.001,0.001,0.0,0.5287194589028279,0.40955219735291426,0.0
2024-01-06 11:00:00,0.001,0.001,0.0,0.12049328674879728,2.2000855306862475,0.0
2024-01-06 11:15:00,0.001,0.001,0.0,0.29288461440607627,1.8814069596470553,0.0
2024-01-06 11:30:00,0.001,0.001,0.0,1.8736703260242642,1.4486666666666668,0.0
2024-01-06 11:45:00,0.001,0.001,0.0,0.20474016831201747,1.2712999999999999,0.0
2024-01-06 12:00:00,0.001,0.001,0.0,0.16744607592559418,0.30976666666666663,0.0
2024-01-06 12:15:00,0.001,0.001,0.0,0.002471513934158452,0.5031,0.0
2024-01-06 12:30:00,0.001,0.001,0.0,0.001,0.2533666666666667,0.0
2024-01-06 12:45:00,0.001,0.001,0.0,0.21009531541237417,0.5225666666666666,0.0
2024-01-06 13:00:00,0.001,0.001,0.0,0.6512177418389324,2.974833333333333,0.0
2024-01-06 13:15:00,0.001,0.001,0.0,0.4137072442888054,0.1918034798235276,0.0
2024-01-06 13:30:00,0.001,0.001,0.0,0.16964365321084549,0.7989464427765185,0.0
2024-01-06 13:45:00,0.001,0.001,0.0,0.6030308412973945,2.191875939725588,0.0
2024-01-06 14:00:00,0.001,0.001,0.0,1.1911661941981222,2.3117426063922553,0.0
2024-01-06 14:15:00,0.001,0.001,0.0,0.09525598664950095,1.4553959397255876,0.0
2024-01-06 14:30:00,0.001,0.001,0.0,0.1389822423506404,0.3891559397255878,0.0
2024-01-06 14:45:00,0.001,0.001,0.0,0.4027552660211879,0.28195324855953635,0.0
2024-01-06 15:00:00,0.001,0.001,0.0,0.7422495318685893,0.2145,0.0
2024-01-06 15:15:00,0.001,0.001,0.0,0.001,0.4045237423726735,2.8
2024-01-06 15:30:00,0.001,0.001,0.0,0.001,0.8767237423726735,0.2
2024-01-06 15:45:00,0.001,0.001,0.0,0.001,0.2145237423726735,0.0
2024-01-06 16:00:00,0.001,0.001,0.0,0.001,0.20759040903934017,0.0
2024-01-06 16:15:00,0.001,0.001,0.0,0.001,0.19521774644058096,0.0
2024-01-06 16:30:00,0.001,0.001,0.0,0.001,0.34708205086272,0.0
2024-01-06 16:45:00,0.001,0.001,0.0,0.001,0.3715521973529142,0.0
2024-01-06 17:00:00,0.001,0.001,0.0,0.001,1.4019994407425647,0.0
2024-01-06 17:15:00,0.5810921764422863,0.001,0.0,0.001,1.4920426063922545,0.0
2024-01-06 17:30:00,0.7920347860576631,0.001,0.0,0.001,0.7149849142942278,0.0
2024-01-06 17:45:00,0.7920347860576631,0.001,0.0,0.001,0.18682374237267352,0.0
2024-01-06 18:00:00,0.7920347860576631,0.001,0.0,0.001,0.0949374110732939,0.0
2024-01-06 18:15:00,0.7920347860576631,0.001,0.0,0.001,0.2763333333333333,0.0
2024-01-06 18:30:00,0.7920347860576631,0.001,0.0,0.001,0.40915999999999997,0.0
2024-01-06 18:45:00,0.7920347860576631,0.001,0.0,0.001,0.2824933333333333,0.0
2024-01-06 19:00:00,0.7920347860576631,0.001,0.0,0.001,0.33888882621449523,0.0
2024-01-06 19:15:00,0.7920347860576631,0.001,0.0,0.001,0.3299037423726735,0.0
2024-01-06 19:30:00,0.7920347860576631,0.001,0.0,0.001,0.44109040903934016,0.0
2024-01-06 19:45:00,0.7920347860576631,0.001,0.0,0.001,0.7582904090393402,0.0
2024-01-06 20:00:00,0.7920347860576631,0.001,0.0,0.001,0.5949379003046182,0.0
2024-01-06 20:15:00,0.4228852192307536,0.001,0.0,0.001,0.6100083609686504,2.0
2024-01-06 20:30:00,0.001,1.097658519979849,0.0,0.001,0.5633959397255878,1.0
2024-01-06 20:45:00,0.001,1.885593053077702,0.0,0.001,0.4750759397255878,0.0
2024-01-06 21:00:00,0.001,1.9703161243890035,0.0,0.001,0.5694626063922544,0.0
2024-01-06 21:15:00,0.001,1.8448225303006172,0.0,0.001,0.48807593972558777,0.0
2024-01-06 21:30:00,0.001,0.001,0.0,0.001,0.6619426063922543,0.0
2024-01-06 21:45:00,0.001,0.001,0.0,0.001,0.6165346922680299,0.0
2024-01-06 22:00:00,0.001,0.001,0.0,0.001,0.48807593972558777,0.0
2024-01-06 22:15:00,0.31741391442306527,0.001,0.0,0.001,0.4759426063922545,0.0
2024-01-06 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.4750759397255878,0.0
2024-01-06 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.4645585406079497,0.0
2024-01-06 23:00:00,0.7920347860576631,0.001,0.0,0.001,1.0142092730589212,0.0
2024-01-06 23:15:00,0.7920347860576631,0.001,0.0,0.001,1.1949896084262082,0.0
2024-01-06 23:30:00,0.7920347860576631,0.001,0.0,0.001,0.5769055306862476,0.0
2024-01-06 23:45:00,0.7920347860576631,0.001,0.0,0.001,0.46325219735291434,0.0
2024-01-07 00:00:00,0.7920347860576631,0.001,0.0,0.001,0.3433139192941105,0.0
2024-01-07 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 00:30:00,0.7920347860576631,0.001,0.0,0.001,0.27836666666666665,0.0
2024-01-07 00:45:00,0.7920347860576631,0.001,0.0,0.001,0.9127666666666666,0.0
2024-01-07 01:00:00,0.7920347860576631,0.001,0.0,0.001,0.2657,0.0
2024-01-07 01:15:00,0.7920347860576631,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 01:30:00,0.7920347860576631,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 01:45:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 02:00:00,0.001,0.001,0.0,0.001,0.22769999999999999,0.0
2024-01-07 02:15:00,0.001,0.001,0.0,0.001,0.3797,0.0
2024-01-07 02:30:00,0.001,0.001,0.0,0.001,0.31636666666666663,0.0
2024-01-07 02:45:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 03:00:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 03:15:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 03:30:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 03:45:00,0.001,0.001,0.0,0.001,0.3670333333333333,0.0
2024-01-07 04:00:00,0.001,0.001,0.0,0.001,0.3670333333333333,0.0
2024-01-07 04:15:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 04:30:00,0.001,0.001,0.0,0.001,0.18969999999999995,1.4
2024-01-07 04:45:00,0.001,0.001,0.0,0.001,0.5894999999999999,1.0
2024-01-07 05:00:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 05:15:00,0.001,0.001,0.0,0.001,0.31636666666666663,0.0
2024-01-07 05:30:00,0.001,0.001,0.0,0.001,0.3797,0.0
2024-01-07 05:45:00,0.001,0.001,0.0,0.001,0.22769999999999999,0.0
2024-01-07 06:00:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 06:15:00,0.001,0.001,0.0,0.001,0.14446666666666666,0.0
2024-01-07 06:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 06:45:00,0.001,0.001,0.0,0.001,1.2495333333333332,0.2
2024-01-07 07:00:00,0.001,0.001,0.0,0.001,1.0436666666666665,3.0
2024-01-07 07:15:00,0.001,0.001,0.0,0.001,0.14266666666666666,0.6
2024-01-07 07:30:00,0.001,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-07 07:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 08:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 08:15:00,0.001,0.001,0.0,0.001,0.07933333333333333,0.0
2024-01-07 08:30:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 08:45:00,0.001,0.001,0.0,0.001,0.19333333333333333,0.0
2024-01-07 09:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 09:15:00,0.001,0.001,0.0,0.001,0.06526666666666667,0.0
2024-01-07 09:30:00,0.001,0.001,0.0,0.001,0.067,0.0
2024-01-07 09:45:00,0.001,0.001,0.0,0.001,0.067,0.0
2024-01-07 10:00:00,0.001,0.001,0.0,0.001,0.22820000000000001,0.0
2024-01-07 10:15:00,0.001,0.001,0.0,0.001,0.36296,0.0
2024-01-07 10:30:00,0.001,0.001,0.0,0.001,0.2027,0.0
2024-01-07 10:45:00,0.001,0.001,0.0,0.001,1.6173666666666666,0.0
2024-01-07 11:00:00,0.001,0.001,0.0,0.001,2.3238333333333334,0.0
2024-01-07 11:15:00,0.001,0.001,0.0,0.001,0.4726333333333333,0.0
2024-01-07 11:30:00,0.001,0.001,0.0,0.001,0.3121139192941105,0.0
2024-01-07 11:45:00,0.001,0.001,0.0,0.001,1.8553816943019836,1.0
2024-01-07 12:00:00,0.001,0.001,0.0,0.001,1.2433426063922546,2.0
2024-01-07 12:15:00,0.001,0.001,0.0,0.001,0.2330759397255878,0.0
2024-01-07 12:30:00,0.001,0.001,0.0,0.001,0.2330759397255878,0.0
2024-01-07 12:45:00,0.001,0.001,0.0,0.001,0.22913469226803,0.0
2024-01-07 13:00:00,0.001,0.001,0.0,0.001,0.25724029298038853,0.0
2024-01-07 13:15:00,0.001,0.001,0.0,0.001,0.3797,0.0
2024-01-07 13:30:00,0.001,0.001,0.0,0.001,0.2910333333333333,0.0
2024-01-07 13:45:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 14:00:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 14:15:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 14:30:00,0.001,0.001,0.0,0.001,0.20236666666666667,0.0
2024-01-07 14:45:00,0.001,0.001,0.0,0.001,0.3797,0.0
2024-01-07 15:00:00,0.001,0.001,0.0,0.001,0.3417,0.0
2024-01-07 15:15:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 15:30:00,0.001,0.001,0.0,0.001,0.18969999999999995,0.0
2024-01-07 15:45:00,0.001,0.001,0.0,0.001,0.09018666666666666,0.0
2024-01-07 16:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 16:15:00,0.001,0.001,0.0,0.001,0.206,0.0
2024-01-07 16:30:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 16:45:00,0.001,0.001,0.0,0.001,0.06666666666666667,1.0
2024-01-07 17:00:00,0.001,0.001,0.0,0.001,0.054,2.0
2024-01-07 17:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 17:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 17:45:00,0.001,0.001,0.0,0.001,0.15533333333333335,0.0
2024-01-07 18:00:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 18:15:00,0.001,0.001,0.0,0.001,0.11733333333333333,0.0
2024-01-07 18:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 18:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 19:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 19:15:00,0.001,0.001,0.0,0.001,0.10466666666666667,0.0
2024-01-07 19:30:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 19:45:00,0.001,0.001,0.0,0.001,0.168,0.0
2024-01-07 20:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 20:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 20:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 20:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 21:00:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 21:15:00,0.001,0.001,0.0,0.001,0.21866666666666665,0.0
2024-01-07 21:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 21:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 22:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 22:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 22:30:00,0.001,0.001,0.0,0.001,0.19333333333333333,0.0
2024-01-07 22:45:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-07 23:00:00,0.001,0.001,0.0,0.001,0.07933333333333333,0.0
2024-01-07 23:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 23:30:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-07 23:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-08 00:00:00,0.001,0.001,0.0,0.001,0.14266666666666666,0.0
2024-01-08 00:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
2024-01-08 00:30:00,0.001,0.001,0.0,0.001,0.13,0.0
2024-01-08 00:45:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-08 01:00:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-08 01:15:00,0.001,0.001,0.0,0.001,0.054,0.0
2024-01-08 01:30:00,0.001,0.001,0.0,0.001,0.092,0.0
2024-01-08 01:45:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0
