,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-06 17:45:00,0.001,0.17606666666666668,0.0,0.0
2024-01-06 18:00:00,0.001,0.21712566056480545,0.0,0.0
2024-01-06 18:15:00,0.001,0.2918904090393402,0.0,0.0
2024-01-06 18:30:00,0.001,0.4528237423726735,0.0,0.0
2024-01-06 18:45:00,0.001,0.3008237423726735,0.0,0.0
2024-01-06 19:00:00,0.001,0.1782472433896504,0.0,0.0
2024-01-06 19:15:00,0.001,1.6074,0.0,0.0
2024-01-06 19:30:00,0.001,1.8289866666666665,0.0,0.0
2024-01-06 19:45:00,0.001,0.9603999999999999,0.0,0.0
2024-01-06 20:00:00,0.001,0.7521333333333333,0.0,1.6666666666666667
2024-01-06 20:15:00,0.001,0.28480791412422446,0.0,1.6666666666666667
2024-01-06 20:30:00,0.001,0.1788237423726735,0.0,0.0
2024-01-06 20:45:00,0.001,0.28455707570600686,0.0,0.0
2024-01-06 21:00:00,0.001,0.27195707570600686,0.0,0.0
2024-01-06 21:15:00,0.001,0.3444904090393402,0.0,1.3333333333333333
2024-01-06 21:30:00,0.001,0.1798237423726735,0.0,0.6666666666666666
2024-01-06 21:45:00,0.001,0.2681437423726735,0.0,3.3333333333333335
2024-01-06 22:00:00,0.001,0.20190374237267353,0.0,0.0
2024-01-06 22:15:00,0.001,0.2518770757060068,0.0,1.3333333333333333
2024-01-06 22:30:00,0.001,0.2224904090393402,0.0,1.6666666666666667
2024-01-06 22:45:00,0.001,0.1290942454236041,0.0,0.0
2024-01-06 23:00:00,0.001,0.046,0.0,2.3333333333333335
2024-01-06 23:15:00,0.001,0.046,0.0,0.0
2024-01-06 23:30:00,0.001,0.046,0.0,0.0
2024-01-06 23:45:00,0.001,0.10933333333333332,0.0,0.0
2024-01-07 00:00:00,0.001,0.2556,0.0,0.0
2024-01-07 00:15:00,0.001,0.167,0.0,0.0
2024-01-07 00:30:00,0.001,0.167,0.0,0.0
2024-01-07 00:45:00,0.001,0.167,0.0,0.0
2024-01-07 01:00:00,0.001,0.167,0.0,3.0
2024-01-07 01:15:00,0.001,0.21413333333333331,0.0,0.0
2024-01-07 01:30:00,0.001,0.13466666666666666,0.0,2.3333333333333335
2024-01-07 01:45:00,0.001,0.046,0.0,0.0
2024-01-07 02:00:00,0.001,0.5790666666666666,0.0,0.0
2024-01-07 02:15:00,0.001,0.046,0.0,0.0
2024-01-07 02:30:00,0.001,0.09666666666666666,0.0,0.0
2024-01-07 02:45:00,0.001,0.23600000000000002,0.0,3.0
2024-01-07 03:00:00,0.001,0.046,0.0,0.0
2024-01-07 03:15:00,0.001,0.0530942454236041,0.0,0.0
2024-01-07 03:30:00,0.001,0.0578237423726735,0.0,0.0
2024-01-07 03:45:00,0.001,0.0578237423726735,0.0,2.0
2024-01-07 04:00:00,0.001,0.19715707570600685,0.0,0.0
2024-01-07 04:15:00,0.001,0.15915707570600685,0.0,0.0
2024-01-07 04:30:00,0.001,0.4560472433896504,0.0,0.0
2024-01-07 04:45:00,0.001,0.046,0.0,0.0
2024-01-07 05:00:00,0.001,0.046,5.866666666666666,0.0
2024-01-07 05:15:00,0.001,0.084,11.0,0.0
2024-01-07 05:30:00,0.001,0.23600000000000002,4.4,0.0
2024-01-07 05:45:00,0.001,0.058666666666666666,0.0,2.3333333333333335
2024-01-07 06:00:00,0.001,0.046,0.0,0.0
2024-01-07 06:15:00,0.001,0.046,0.0,0.0
2024-01-07 06:30:00,0.001,0.046,0.0,0.0
2024-01-07 06:45:00,0.001,0.17266666666666666,0.0,0.0
2024-01-07 07:00:00,0.001,0.16,0.0,0.6666666666666666
2024-01-07 07:15:00,0.001,0.046,0.0,1.6666666666666667
2024-01-07 07:30:00,0.001,0.046,0.0,1.0
2024-01-07 07:45:00,0.001,0.046,0.0,3.6666666666666665
2024-01-07 08:00:00,0.001,0.17706666666666668,0.0,0.0
2024-01-07 08:15:00,0.001,0.479,0.0,0.0
2024-01-07 08:30:00,0.001,0.7141333333333333,0.0,2.3333333333333335
2024-01-07 08:45:00,0.001,0.6974666666666667,0.0,2.0
2024-01-07 09:00:00,0.001,0.302,0.0,0.0
2024-01-07 09:15:00,0.001,0.7620666666666668,0.0,0.0
2024-01-07 09:30:00,0.001,0.18245899389813883,0.0,0.0
2024-01-07 09:45:00,0.001,0.5914237423726736,0.0,0.3333333333333333
2024-01-07 10:00:00,0.001,2.0578237423726735,0.0,5.0
2024-01-07 10:15:00,0.001,0.7410237423726735,0.0,0.0
2024-01-07 10:30:00,0.001,0.24942374237267348,0.0,0.0
2024-01-07 10:45:00,0.001,0.41749040903934015,0.0,0.0
2024-01-07 11:00:00,0.001,0.9946237423726735,0.0,1.0
2024-01-07 11:15:00,0.001,0.43935707570600685,0.0,2.3333333333333335
2024-01-07 11:30:00,0.001,0.6459844131072477,0.0,0.3333333333333333
2024-01-07 11:45:00,0.001,0.43526666666666664,0.0,3.0
2024-01-07 12:00:00,0.001,0.2294,0.0,0.0
2024-01-07 12:15:00,0.001,0.3451059959320925,0.0,0.0
2024-01-07 12:30:00,0.001,1.57269040903934,0.0,0.3333333333333333
2024-01-07 12:45:00,0.001,1.5932904090393403,0.0,3.3333333333333335
2024-01-07 13:00:00,0.001,0.3138237423726735,0.0,0.0
2024-01-07 13:15:00,0.001,0.3097256605648055,0.0,0.0
2024-01-07 13:30:00,0.001,0.167,0.0,0.0
2024-01-07 13:45:00,0.001,0.357,0.0,0.0
2024-01-07 14:00:00,0.001,0.09666666666666666,0.0,0.0
2024-01-07 14:15:00,0.001,0.06626666666666667,0.0,0.0
2024-01-07 14:30:00,0.001,0.181,0.0,1.3333333333333333
2024-01-07 14:45:00,0.001,0.22133333333333333,0.0,2.0
2024-01-07 15:00:00,0.001,0.3906666666666666,0.0,0.0
2024-01-07 15:15:00,0.001,0.4470666666666666,0.0,0.0
2024-01-07 15:30:00,0.001,0.22393333333333335,1.4666666666666666,0.0
2024-01-07 15:45:00,0.001,0.167,11.0,2.3333333333333335
2024-01-07 16:00:00,0.001,0.0702,11.0,0.0
2024-01-07 16:15:00,0.001,0.046,5.133333333333334,0.0
2024-01-07 16:30:00,0.001,0.2233333333333333,0.0,0.0
2024-01-07 16:45:00,0.001,0.10933333333333332,0.0,0.0
2024-01-07 17:00:00,0.001,0.046,0.0,0.0
2024-01-07 17:15:00,0.001,0.046,0.0,0.0
2024-01-07 17:30:00,0.001,0.046,0.0,0.0
2024-01-07 17:45:00,0.001,0.12199999999999998,0.0,0.0
2024-01-07 18:00:00,0.001,0.21066666666666664,0.0,0.0
2024-01-07 18:15:00,0.001,0.046,0.0,0.0
2024-01-07 18:30:00,0.001,0.046,0.0,0.0
2024-01-07 18:45:00,0.001,0.046,0.0,0.0
2024-01-07 19:00:00,0.001,0.046,0.0,0.0
2024-01-07 19:15:00,0.001,0.21066666666666664,0.0,0.0
2024-01-07 19:30:00,0.001,0.12199999999999998,0.0,0.0
2024-01-07 19:45:00,0.001,0.046,0.0,0.0
2024-01-07 20:00:00,0.001,0.046,0.0,0.0
2024-01-07 20:15:00,0.001,0.046,0.0,0.0
2024-01-07 20:30:00,0.001,0.10933333333333332,0.0,0.0
2024-01-07 20:45:00,0.001,0.2233333333333333,0.0,0.0
2024-01-07 21:00:00,0.001,0.046,0.0,0.0
2024-01-07 21:15:00,0.001,0.046,0.0,0.0
2024-01-07 21:30:00,0.001,0.046,0.0,0.0
2024-01-07 21:45:00,0.001,0.046,0.0,0.0
2024-01-07 22:00:00,0.001,0.19799999999999998,0.0,0.0
2024-01-07 22:15:00,0.001,0.13466666666666666,0.0,0.0
2024-01-07 22:30:00,0.001,0.046,0.0,0.0
2024-01-07 22:45:00,0.001,0.046,0.0,0.0
2024-01-07 23:00:00,0.001,0.046,0.0,0.0
2024-01-07 23:15:00,0.001,0.09666666666666666,0.0,0.0
2024-01-07 23:30:00,0.001,0.23600000000000002,0.0,0.0
2024-01-07 23:45:00,0.001,0.046,0.0,0.0
2024-01-08 00:00:00,0.001,0.046,0.0,0.0
2024-01-08 00:15:00,0.001,0.046,0.0,0.0
2024-01-08 00:30:00,0.001,0.046,0.0,0.0
2024-01-08 00:45:00,0.001,0.18533333333333332,0.0,0.0
2024-01-08 01:00:00,0.001,0.14733333333333334,0.0,0.0
2024-01-08 01:15:00,0.001,0.046,0.0,0.0
2024-01-08 01:30:00,0.001,0.046,0.0,0.0
2024-01-08 01:45:00,0.001,0.046,0.0,0.0
2024-01-08 02:00:00,0.001,0.084,0.0,0.0
2024-01-08 02:15:00,0.001,0.23600000000000002,0.0,0.0
2024-01-08 02:30:00,0.001,0.058666666666666666,0.0,0.0
