,WasherDryer,DishWasher,WashingMachine,BaseLoad
2024-01-05 10:45:00,0.001,0.0,0.001,0.202
2024-01-05 11:00:00,0.001,0.0,0.001,0.199
2024-01-05 11:15:00,0.001,0.0,0.001,0.32
2024-01-05 11:30:00,0.001,0.0,0.001,0.6691333333333332
2024-01-05 11:45:00,0.001,0.0,0.001,0.168
2024-01-05 12:00:00,0.001,0.0,0.001,0.23173131841174857
2024-01-05 12:15:00,0.001,0.0,0.001,0.2765521973529143
2024-01-05 12:30:00,0.001,0.0005333333333333334,0.001,0.1928855306862476
2024-01-05 12:45:00,0.001,1.0505333333333333,0.001,0.24355219735291425
2024-01-05 13:00:00,0.001,0.1509333333333333,0.001,0.08808553068624764
2024-01-05 13:15:00,0.001,0.001,0.001,0.07855219735291431
2024-01-05 13:30:00,0.001,0.001,0.001,0.12966666666666668
2024-01-05 13:45:00,0.001,0.001,0.001,0.201
2024-01-05 14:00:00,0.001,0.001,0.001,0.5035333333333334
2024-01-05 14:15:00,0.001,0.001,0.001,0.7259999999999999
2024-01-05 14:30:00,0.001,0.001,0.001,0.13532
2024-01-05 14:45:00,0.001,1.9501333333333333,0.001,0.1438
2024-01-05 15:00:00,0.001,0.4508,0.001,0.292
2024-01-05 15:15:00,0.001,0.001,0.001,0.8198000000000001
2024-01-05 15:30:00,0.001,0.00046666666666666666,0.001,0.23343681315686096
2024-01-05 15:45:00,0.001,0.0,0.001,0.20743469226803
2024-01-05 16:00:00,0.001,0.0,0.001,0.17910927305892116
2024-01-05 16:15:00,0.001,0.0,0.001,0.11284260639225448
2024-01-05 16:30:00,0.001,0.0,0.001,0.3977092730589211
2024-01-05 16:45:00,0.001,0.0,0.001,0.23804260639225444
2024-01-05 17:00:00,0.001,0.0,0.001,0.4818798728393046
2024-01-05 17:15:00,0.001,0.0,0.020933333333333335,0.1608
2024-01-05 17:30:00,0.528356524038442,0.0,0.31359415481395836,0.18062087894116574
2024-01-05 17:45:00,0.7920347860576631,0.0,0.7784300551217537,0.35753661046016194
2024-01-05 18:00:00,0.7920347860576631,0.0,0.19031532135688214,1.0011759397255877
2024-01-05 18:15:00,0.7920347860576631,0.0,0.16125635070014202,0.34653593972558777
2024-01-05 18:30:00,0.7920347860576631,0.0,0.9356263301377817,0.34653593972558777
2024-01-05 18:45:00,0.7920347860576631,0.0,0.8501022392556616,0.23564260639225448
2024-01-05 19:00:00,0.7920347860576631,0.0,0.11419909048795261,0.24306550025500498
2024-01-05 19:15:00,0.7920347860576631,0.0,0.2357076404471998,0.46282374237267354
2024-01-05 19:30:00,0.7920347860576631,0.0,0.6393256247629363,0.8627759397255879
2024-01-05 19:45:00,0.7920347860576631,0.0,0.3796138767187912,0.32177593972558777
2024-01-05 20:00:00,0.7920347860576631,0.0,0.001,0.22350927305892115
2024-01-05 20:15:00,0.7920347860576631,0.0,0.001,0.3510292730589211
2024-01-05 20:30:00,0.1064713048076884,0.0,0.001,0.5374092730589212
2024-01-05 20:45:00,0.001,0.0,0.001,0.9702092730589212
2024-01-05 21:00:00,0.001,0.0,0.001,0.40134260639225444
2024-01-05 21:15:00,0.001,0.0,0.001,0.34707593972558776
2024-01-05 21:30:00,0.001,0.0,0.001,0.34707593972558776
2024-01-05 21:45:00,0.001,0.0,0.001,0.47374260639225446
2024-01-05 22:00:00,0.001,0.0,0.001,0.5074092730589211
2024-01-05 22:15:00,0.001,0.0,0.001,0.5045585406079496
2024-01-05 22:30:00,0.001,0.0,0.001,0.9034759397255878
2024-01-05 22:45:00,0.001,0.0,0.001,0.2390759397255878
2024-01-05 23:00:00,0.001,0.0,0.001,0.30207593972558777
2024-01-05 23:15:00,0.001,0.0,0.001,0.4356759397255878
2024-01-05 23:30:00,0.001,0.0,0.001,0.4090759397255878
2024-01-05 23:45:00,0.001,0.0,0.001,0.464765500255005
2024-01-06 00:00:00,0.001,0.0,0.001,0.8485904090393402
2024-01-06 00:15:00,0.001,0.0,0.001,0.2682570757060068
2024-01-06 00:30:00,0.001,0.0,0.001,0.3845237423726735
2024-01-06 00:45:00,0.001,0.0,0.001,0.22858249491511567
2024-01-06 01:00:00,0.001,0.0,0.001,0.21366000000000002
2024-01-06 01:15:00,0.001,0.0,0.001,0.12966666666666668
2024-01-06 01:30:00,0.001,0.0,0.001,0.047
2024-01-06 01:45:00,0.001,0.0,0.001,0.21166666666666664
2024-01-06 02:00:00,0.001,0.0,0.001,0.13566666666666669
2024-01-06 02:15:00,0.001,0.0,0.001,0.047
2024-01-06 02:30:00,0.001,0.0,0.001,0.19166666666666668
2024-01-06 02:45:00,0.001,0.0,0.001,0.08833333333333333
2024-01-06 03:00:00,0.001,0.0,0.001,0.161
2024-01-06 03:15:00,0.001,0.0,0.001,0.18633333333333332
2024-01-06 03:30:00,0.001,0.0,0.001,0.047
2024-01-06 03:45:00,0.001,0.0,0.001,0.078
2024-01-06 04:00:00,0.001,0.0,0.001,0.202
2024-01-06 04:15:00,0.001,0.0,0.001,0.11033333333333334
2024-01-06 04:30:00,0.001,0.0,0.001,0.237
2024-01-06 04:45:00,0.001,0.0,0.001,0.047
2024-01-06 05:00:00,0.001,0.0,0.001,0.047
2024-01-06 05:15:00,0.001,0.0,0.001,0.11933333333333333
2024-01-06 05:30:00,0.001,0.0,0.001,0.17333333333333334
2024-01-06 05:45:00,0.001,0.0,0.001,0.237
2024-01-06 06:00:00,0.001,0.0,0.001,0.09766666666666665
2024-01-06 06:15:00,0.001,0.0,0.001,0.047
2024-01-06 06:30:00,0.001,0.0,0.001,0.047
2024-01-06 06:45:00,0.001,0.0,0.001,0.16066666666666668
2024-01-06 07:00:00,0.001,0.0,0.001,0.27133333333333337
2024-01-06 07:15:00,0.001,0.0,0.001,0.14833333333333334
2024-01-06 07:30:00,0.001,0.0,0.001,0.1196
2024-01-06 07:45:00,0.001,0.0,0.001,0.168
2024-01-06 08:00:00,0.001,0.0,0.001,0.18013333333333334
2024-01-06 08:15:00,0.001,0.0,0.001,0.43733333333333335
2024-01-06 08:30:00,0.001,0.0,0.001,0.364
2024-01-06 08:45:00,0.001,0.0,0.001,0.07613333333333333
2024-01-06 09:00:00,0.001,0.0,0.001,0.047
2024-01-06 09:15:00,0.001,0.0,0.001,0.050941247457557834
2024-01-06 09:30:00,0.001,0.0,0.001,0.15082374237267349
2024-01-06 09:45:00,0.001,0.0,0.001,0.3934904090393401
2024-01-06 10:00:00,0.001,0.0,0.001,0.07149040903934017
2024-01-06 10:15:00,0.001,0.0,0.001,0.05724724338965037
2024-01-06 10:30:00,0.001,0.0,0.001,0.5113333333333333
2024-01-06 10:45:00,0.001,0.0,0.001,0.17233333333333334
2024-01-06 11:00:00,0.001,0.0,0.001,0.45366666666666666
2024-01-06 11:15:00,0.001,0.0,0.001,0.3476666666666667
2024-01-06 11:30:00,0.001,0.0,0.001,0.5808
2024-01-06 11:45:00,0.001,0.0,0.001,0.11646666666666666
2024-01-06 12:00:00,0.001,0.0,0.001,0.054799999999999995
2024-01-06 12:15:00,0.001,0.0,0.001,0.18633333333333332
2024-01-06 12:30:00,0.001,0.0,0.001,0.28500000000000003
2024-01-06 12:45:00,0.001,0.0,0.001,0.109
2024-01-06 13:00:00,0.001,0.0,0.001,0.05567074440662723
2024-01-06 13:15:00,0.001,0.0,0.001,0.0588237423726735
2024-01-06 13:30:00,0.001,0.0,0.001,0.14749040903934016
2024-01-06 13:45:00,0.001,0.0,0.001,0.24595707570600686
2024-01-06 14:00:00,0.001,0.0,0.001,0.2268237423726735
2024-01-06 14:15:00,0.001,0.0,0.001,0.08066666666666666
2024-01-06 14:30:00,0.001,0.0,0.001,0.05566666666666666
2024-01-06 14:45:00,0.001,0.0,0.001,0.08499999999999999
2024-01-06 15:00:00,0.001,0.0,0.001,0.2550933333333333
2024-01-06 15:15:00,0.001,0.0,0.001,0.3912173991176381
2024-01-06 15:30:00,0.001,0.0,0.001,0.4703737801777592
2024-01-06 15:45:00,0.001,0.0,0.001,0.34707593972558776
2024-01-06 16:00:00,0.001,0.0,0.001,0.34707593972558776
2024-01-06 16:15:00,0.001,0.0,0.001,0.5244092730589212
2024-01-06 16:30:00,0.3701495668269094,0.0,0.001,0.2806938888628678
2024-01-06 16:45:00,0.7920347860576631,0.0,0.001,0.28752374237267353
2024-01-06 17:00:00,0.7920347860576631,0.0,0.001,0.8158609120902708
2024-01-06 17:15:00,0.7920347860576631,0.0,0.001,0.1945237423726735
2024-01-06 17:30:00,0.7920347860576631,0.0,0.001,0.32119040903934015
2024-01-06 17:45:00,0.7920347860576631,0.0,0.001,0.32119040903934015
2024-01-06 18:00:00,0.7920347860576631,0.0,0.001,0.21428274550860574
2024-01-06 18:15:00,0.7920347860576631,0.0,0.001,0.4341855306862477
2024-01-06 18:30:00,0.7920347860576631,0.0,0.001,0.399918864019581
2024-01-06 18:45:00,0.7920347860576631,0.0,0.001,0.4344994407425647
2024-01-06 19:00:00,0.7920347860576631,0.0,0.001,0.5252759397255878
2024-01-06 19:15:00,0.7920347860576631,0.0,0.001,0.3176272221962011
2024-01-06 19:30:00,0.7920347860576631,0.0,0.001,0.3656391265687269
2024-01-06 19:45:00,0.7920347860576631,0.0,0.001,0.5020759397255878
2024-01-06 20:00:00,0.7920347860576631,0.0,0.001,0.33123661046016195
2024-01-06 20:15:00,0.7920347860576631,0.0,0.001,0.49791886401958096
2024-01-06 20:30:00,0.4228852192307536,0.0,0.001,0.286738864019581
2024-01-06 20:45:00,0.001,0.0,0.001,0.22043469226802997
2024-01-06 21:00:00,0.001,0.0,0.001,0.2733759397255878
2024-01-06 21:15:00,0.001,0.0,0.001,0.3353759397255878
2024-01-06 21:30:00,0.001,0.0,0.001,0.9147626063922546
2024-01-06 21:45:00,0.001,0.0,0.001,0.7040252072746164
2024-01-06 22:00:00,0.001,0.0,0.001,0.2260759397255878
2024-01-06 22:15:00,0.001,0.0,0.001,0.2260759397255878
2024-01-06 22:30:00,0.001,0.0,0.001,0.32940927305892115
2024-01-06 22:45:00,0.001,0.0,0.001,0.42274260639225447
2024-01-06 23:00:00,0.001,0.0,0.001,0.3591032771268286
2024-01-06 23:15:00,0.001,0.0,0.001,0.7157666666666667
2024-01-06 23:30:00,0.001,0.0,0.001,0.26336666666666664
2024-01-06 23:45:00,0.001,0.0,0.001,0.30369999999999997
2024-01-07 00:00:00,0.001,0.0,0.001,0.5117
2024-01-07 00:15:00,0.001,0.0,0.001,0.9348333333333333
2024-01-07 00:30:00,0.001,0.0,0.001,0.30369999999999997
2024-01-07 00:45:00,0.001,0.0,0.001,0.8399119043725257
2024-01-07 01:00:00,0.001,0.0,0.001,0.2868521973529143
2024-01-07 01:15:00,0.001,0.0,0.001,0.37891886401958097
2024-01-07 01:30:00,0.001,0.0,0.001,0.6802521973529143
2024-01-07 01:45:00,0.001,0.0,0.001,0.38591886401958103
2024-01-07 02:00:00,0.001,0.0,0.001,0.23320347982352763
2024-01-07 02:15:00,0.001,0.0,0.001,0.5824999999999999
2024-01-07 02:30:00,0.001,0.0,0.001,0.1827
2024-01-07 02:45:00,0.001,0.0,0.001,0.3460714151412014
2024-01-07 03:00:00,0.001,0.0,0.001,0.2738237423726735
2024-01-07 03:15:00,0.001,0.0,0.001,0.0588237423726735
2024-01-07 03:30:00,0.001,0.0,0.001,0.0588237423726735
2024-01-07 03:45:00,0.001,0.0,0.001,0.0588237423726735
2024-01-07 04:00:00,0.001,0.0,0.001,0.16015707570600685
2024-01-07 04:15:00,0.001,0.0,0.001,0.31818441310724765
2024-01-07 04:30:00,0.001,0.0,0.001,0.11933333333333333
2024-01-07 04:45:00,0.001,0.0,0.001,0.5800666666666666
2024-01-07 05:00:00,0.001,0.0,0.001,0.047
2024-01-07 05:15:00,0.001,0.0,0.001,0.09766666666666665
2024-01-07 05:30:00,0.001,0.0,0.001,0.237
2024-01-07 05:45:00,0.001,0.0,0.001,0.21466666666666667
2024-01-07 06:00:00,0.001,0.0,0.001,0.4778
2024-01-07 06:15:00,0.001,0.0,0.001,0.047
2024-01-07 06:30:00,0.001,0.0,0.001,0.3135333333333333
2024-01-07 06:45:00,0.001,0.0,0.001,0.5035333333333333
2024-01-07 07:00:00,0.001,0.0,0.001,0.15166666666666667
2024-01-07 07:15:00,0.001,0.0,0.001,0.19166666666666668
2024-01-07 07:30:00,0.001,0.0,0.001,0.047
2024-01-07 07:45:00,0.001,0.0,0.001,0.047
2024-01-07 08:00:00,0.001,0.0,0.001,0.18633333333333332
2024-01-07 08:15:00,0.001,0.0,0.001,0.161
2024-01-07 08:30:00,0.001,0.0,0.001,0.12966666666666668
2024-01-07 08:45:00,0.001,0.0,0.001,0.15033333333333335
2024-01-07 09:00:00,0.001,0.0,0.001,0.047
2024-01-07 09:15:00,0.001,0.0,0.001,0.13566666666666669
2024-01-07 09:30:00,0.001,0.0,0.001,0.6114666666666667
2024-01-07 09:45:00,0.001,0.0,0.001,0.047
2024-01-07 10:00:00,0.001,0.0,0.001,0.171
2024-01-07 10:15:00,0.001,0.0,0.001,0.109
2024-01-07 10:30:00,0.001,0.0,0.001,0.08499999999999999
2024-01-07 10:45:00,0.001,0.0,0.001,0.6367999999999999
2024-01-07 11:00:00,0.001,0.0,0.001,0.07233333333333333
2024-01-07 11:15:00,0.001,0.0,0.001,0.05733333333333333
2024-01-07 11:30:00,0.001,0.0,0.001,0.202
2024-01-07 11:45:00,0.001,0.0,0.001,0.06766666666666668
2024-01-07 12:00:00,0.001,0.0,0.001,0.22433333333333333
2024-01-07 12:15:00,0.001,0.0,0.001,0.123
2024-01-07 12:30:00,0.001,0.0,0.001,0.047
2024-01-07 12:45:00,0.001,0.0,0.001,0.09866666666666667
2024-01-07 13:00:00,0.001,0.0,0.001,0.18133333333333335
2024-01-07 13:15:00,0.001,0.0,0.001,0.17366666666666666
2024-01-07 13:30:00,0.001,0.0,0.001,0.17366666666666666
2024-01-07 13:45:00,0.001,0.0,0.001,0.047
2024-01-07 14:00:00,0.001,0.0,0.001,0.047
2024-01-07 14:15:00,0.001,0.0,0.001,0.14
2024-01-07 14:30:00,0.001,0.0,0.001,0.21600000000000003
2024-01-07 14:45:00,0.001,0.0,0.001,0.22433333333333333
2024-01-07 15:00:00,0.001,0.0,0.001,0.047
2024-01-07 15:15:00,0.001,0.0,0.001,0.047
2024-01-07 15:30:00,0.001,0.0,0.001,0.047
2024-01-07 15:45:00,0.001,0.0,0.001,0.20666666666666667
2024-01-07 16:00:00,0.001,0.0,0.001,0.2886666666666667
2024-01-07 16:15:00,0.001,0.0,0.001,0.08499999999999999
2024-01-07 16:30:00,0.001,0.0,0.001,0.047
2024-01-07 16:45:00,0.001,0.0,0.001,0.047
2024-01-07 17:00:00,0.001,0.0,0.001,0.06766666666666668
2024-01-07 17:15:00,0.001,0.0,0.001,0.36666666666666664
2024-01-07 17:30:00,0.001,0.0,0.001,0.146
2024-01-07 17:45:00,0.001,0.0,0.001,0.047
2024-01-07 18:00:00,0.001,0.0,0.001,0.047
2024-01-07 18:15:00,0.001,0.0,0.001,0.047
2024-01-07 18:30:00,0.001,0.0,0.001,0.223
2024-01-07 18:45:00,0.001,0.0,0.001,0.31033333333333335
2024-01-07 19:00:00,0.001,0.0,0.001,0.047
2024-01-07 19:15:00,0.001,0.0,0.001,0.047
2024-01-07 19:30:00,0.001,0.0,0.001,0.047
2024-01-07 19:45:00,0.001,0.0,0.001,0.11033333333333334
2024-01-07 20:00:00,0.001,0.0,0.001,0.3403333333333334
2024-01-07 20:15:00,0.001,0.0,0.001,0.12966666666666668
2024-01-07 20:30:00,0.001,0.0,0.001,0.047
2024-01-07 20:45:00,0.001,0.0,0.001,0.047
2024-01-07 21:00:00,0.001,0.0,0.001,0.059666666666666666
2024-01-07 21:15:00,0.001,0.0,0.001,0.237
2024-01-07 21:30:00,0.001,0.0,0.001,0.24233333333333335
2024-01-07 21:45:00,0.001,0.0,0.001,0.08833333333333333
2024-01-07 22:00:00,0.001,0.0,0.001,0.047
2024-01-07 22:15:00,0.001,0.0,0.001,0.047
2024-01-07 22:30:00,0.001,0.0,0.001,0.19899999999999998
2024-01-07 22:45:00,0.001,0.0,0.001,0.17933333333333332
2024-01-07 23:00:00,0.001,0.0,0.001,0.202
2024-01-07 23:15:00,0.001,0.0,0.001,0.047
2024-01-07 23:30:00,0.001,0.0,0.001,0.047
2024-01-07 23:45:00,0.001,0.0,0.001,0.14833333333333334
2024-01-08 00:00:00,0.001,0.0,0.001,0.19899999999999998
2024-01-08 00:15:00,0.001,0.0,0.001,0.11933333333333333
2024-01-08 00:30:00,0.001,0.0,0.001,0.16066666666666668
2024-01-08 00:45:00,0.001,0.0,0.001,0.047
2024-01-08 01:00:00,0.001,0.0,0.001,0.09766666666666665
2024-01-08 01:15:00,0.001,0.0,0.001,0.237
2024-01-08 01:30:00,0.001,0.0,0.001,0.059666666666666666
2024-01-08 01:45:00,0.001,0.0,0.001,0.16066666666666668
2024-01-08 02:00:00,0.001,0.0,0.001,0.11933333333333333
2024-01-08 02:15:00,0.001,0.0,0.001,0.047
2024-01-08 02:30:00,0.001,0.0,0.001,0.237
2024-01-08 02:45:00,0.001,0.0,0.001,0.11033333333333334
2024-01-08 03:00:00,0.001,0.0,0.001,0.047
2024-01-08 03:15:00,0.001,0.0,0.001,0.202
2024-01-08 03:30:00,0.001,0.0,0.001,0.078
2024-01-08 03:45:00,0.001,0.0,0.001,0.18633333333333332
2024-01-08 04:00:00,0.001,0.0,0.001,0.161
2024-01-08 04:15:00,0.001,0.0,0.001,0.047
2024-01-08 04:30:00,0.001,0.0,0.001,0.08833333333333335
2024-01-08 04:45:00,0.001,0.0,0.001,0.19166666666666668
2024-01-08 05:00:00,0.001,0.0,0.001,0.13566666666666669
2024-01-08 05:15:00,0.001,0.0,0.001,0.21166666666666664
2024-01-08 05:30:00,0.001,0.0,0.001,0.047
2024-01-08 05:45:00,0.001,0.0,0.001,0.047
2024-01-08 06:00:00,0.001,0.0,0.001,0.12966666666666668
2024-01-08 06:15:00,0.001,0.0,0.001,0.18833333333333335
2024-01-08 06:30:00,0.001,0.0,0.001,0.237
2024-01-08 06:45:00,0.001,0.0,0.001,0.07233333333333333
2024-01-08 07:00:00,0.001,0.0,0.001,0.047
2024-01-08 07:15:00,0.001,0.0,0.001,0.047
2024-01-08 07:30:00,0.001,0.0,0.001,0.171
2024-01-08 07:45:00,0.001,0.0,0.001,0.28633333333333333
2024-01-08 08:00:00,0.001,0.0,0.001,0.123
2024-01-08 08:15:00,0.001,0.0,0.001,0.047
2024-01-08 08:30:00,0.001,0.0,0.001,0.047
2024-01-08 08:45:00,0.001,0.0,0.001,0.05733333333333333
2024-01-08 09:00:00,0.001,0.0,0.001,0.3286666666666667
2024-01-08 09:15:00,0.001,0.0,0.001,0.19433333333333333
2024-01-08 09:30:00,0.001,0.0,0.001,0.047
2024-01-08 09:45:00,0.001,0.0,0.001,0.047
2024-01-08 10:00:00,0.001,0.0,0.001,0.047
2024-01-08 10:15:00,0.001,0.0,0.001,0.17466666666666666
2024-01-08 10:30:00,0.001,0.0,0.001,0.35866666666666663
2024-01-08 10:45:00,0.001,0.0,0.001,0.047
2024-01-08 11:00:00,0.001,0.0,0.001,0.047
2024-01-08 11:15:00,0.001,0.0,0.001,0.047
2024-01-08 11:30:00,0.001,0.0,0.001,0.07233333333333333
2024-01-08 11:45:00,0.001,0.0,0.001,0.33
2024-01-08 12:00:00,0.001,0.0,0.001,0.178
2024-01-08 12:15:00,0.001,0.0,0.001,0.047
2024-01-08 12:30:00,0.001,0.0,0.001,0.047
2024-01-08 12:45:00,0.001,0.0,0.001,0.047
2024-01-08 13:00:00,0.001,0.0,0.001,0.21166666666666664
2024-01-08 13:15:00,0.001,0.0,0.001,0.26999999999999996
2024-01-08 13:30:00,0.001,0.0,0.001,0.09866666666666667
2024-01-08 13:45:00,0.001,0.0,0.001,0.047
2024-01-08 14:00:00,0.001,0.0,0.001,0.047
2024-01-08 14:15:00,0.001,0.0,0.001,0.161
2024-01-08 14:30:00,0.001,0.0,0.001,0.207
2024-01-08 14:45:00,0.001,0.0,0.001,0.202
2024-01-08 15:00:00,0.001,0.0,0.001,0.05733333333333333
2024-01-08 15:15:00,0.001,0.0,0.001,0.047
2024-01-08 15:30:00,0.001,0.0,0.001,0.11033333333333334
2024-01-08 15:45:00,0.001,0.0,0.001,0.237
2024-01-08 16:00:00,0.001,0.0,0.001,0.109
2024-01-08 16:15:00,0.001,0.0,0.001,0.17099999999999999
2024-01-08 16:30:00,0.001,0.0,0.001,0.047
2024-01-08 16:45:00,0.001,0.0,0.001,0.059666666666666666
2024-01-08 17:00:00,0.001,0.0,0.001,0.237
2024-01-08 17:15:00,0.001,0.0,0.001,0.09766666666666665
2024-01-08 17:30:00,0.001,0.0,0.001,0.15033333333333332
2024-01-08 17:45:00,0.001,0.0,0.001,0.12966666666666668
2024-01-08 18:00:00,0.001,0.0,0.001,0.047
2024-01-08 18:15:00,0.001,0.0,0.001,0.19899999999999998
2024-01-08 18:30:00,0.001,0.0,0.001,0.14833333333333334
2024-01-08 18:45:00,0.001,0.0,0.001,0.047
2024-01-08 19:00:00,0.001,0.0,0.001,0.19166666666666668
2024-01-08 19:15:00,0.001,0.0,0.001,0.08833333333333333
2024-01-08 19:30:00,0.001,0.0,0.001,0.14833333333333334
2024-01-08 19:45:00,0.001,0.0,0.001,0.19899999999999998
2024-01-08 20:00:00,0.001,0.0,0.001,0.047
2024-01-08 20:15:00,0.001,0.0,0.001,0.078
2024-01-08 20:30:00,0.001,0.0,0.001,0.202
2024-01-08 20:45:00,0.001,0.0,0.001,0.09766666666666665
2024-01-08 21:00:00,0.001,0.0,0.001,0.237
2024-01-08 21:15:00,0.001,0.0,0.001,0.059666666666666666
2024-01-08 21:30:00,0.001,0.0,0.001,0.047
2024-01-08 21:45:00,0.001,0.0,0.001,0.11933333333333333
2024-01-08 22:00:00,0.001,0.0,0.001,0.16066666666666668
2024-01-08 22:15:00,0.001,0.0,0.001,0.237
2024-01-08 22:30:00,0.001,0.0,0.001,0.11033333333333334
2024-01-08 22:45:00,0.001,0.0,0.001,0.047
2024-01-08 23:00:00,0.001,0.0,0.001,0.047
2024-01-08 23:15:00,0.001,0.0,0.001,0.16066666666666668
2024-01-08 23:30:00,0.001,0.0,0.001,0.25866666666666666
2024-01-08 23:45:00,0.001,0.0,0.001,0.161
2024-01-09 00:00:00,0.001,0.0,0.001,0.047
2024-01-09 00:15:00,0.001,0.0,0.001,0.047
2024-01-09 00:30:00,0.001,0.0,0.001,0.047
2024-01-09 00:45:00,0.001,0.0,0.001,0.2906666666666667
2024-01-09 01:00:00,0.001,0.0,0.001,0.24266666666666667
2024-01-09 01:15:00,0.001,0.0,0.001,0.047
2024-01-09 01:30:00,0.001,0.0,0.001,0.047
2024-01-09 01:45:00,0.001,0.0,0.001,0.047
2024-01-09 02:00:00,0.001,0.0,0.001,0.12633333333333333
2024-01-09 02:15:00,0.001,0.0,0.001,0.3816666666666667
2024-01-09 02:30:00,0.001,0.0,0.001,0.07233333333333333
2024-01-09 02:45:00,0.001,0.0,0.001,0.047
2024-01-09 03:00:00,0.001,0.0,0.001,0.047
2024-01-09 03:15:00,0.001,0.0,0.001,0.047
2024-01-09 03:30:00,0.001,0.0,0.001,0.30700000000000005
2024-01-09 03:45:00,0.001,0.0,0.001,0.22633333333333333
2024-01-09 04:00:00,0.001,0.0,0.001,0.047
2024-01-09 04:15:00,0.001,0.0,0.001,0.047
2024-01-09 04:30:00,0.001,0.0,0.001,0.047
2024-01-09 04:45:00,0.001,0.0,0.001,0.17366666666666666
2024-01-09 05:00:00,0.001,0.0,0.001,0.29766666666666663
2024-01-09 05:15:00,0.001,0.0,0.001,0.109
2024-01-09 05:30:00,0.001,0.0,0.001,0.047
2024-01-09 05:45:00,0.001,0.0,0.001,0.047
2024-01-09 06:00:00,0.001,0.0,0.001,0.123
2024-01-09 06:15:00,0.001,0.0,0.001,0.23466666666666666
2024-01-09 06:30:00,0.001,0.0,0.001,0.202
2024-01-09 06:45:00,0.001,0.0,0.001,0.06766666666666668
2024-01-09 07:00:00,0.001,0.0,0.001,0.047
2024-01-09 07:15:00,0.001,0.0,0.001,0.07233333333333333
2024-01-09 07:30:00,0.001,0.0,0.001,0.237
2024-01-09 07:45:00,0.001,0.0,0.001,0.13666666666666666
2024-01-09 08:00:00,0.001,0.0,0.001,0.18133333333333335
2024-01-09 08:15:00,0.001,0.0,0.001,0.047
2024-01-09 08:30:00,0.001,0.0,0.001,0.047
2024-01-09 08:45:00,0.001,0.0,0.001,0.21166666666666664
2024-01-09 09:00:00,0.001,0.0,0.001,0.13566666666666669
2024-01-09 09:15:00,0.001,0.0,0.001,0.14
2024-01-09 09:30:00,0.001,0.0,0.001,0.14
2024-01-09 09:45:00,0.001,0.0,0.001,0.047
2024-01-09 10:00:00,0.001,0.0,0.001,0.161
2024-01-09 10:15:00,0.001,0.0,0.001,0.18633333333333332
2024-01-09 10:30:00,0.001,0.0,0.001,0.047
2024-01-09 10:45:00,0.001,0.0,0.001,0.18133333333333335
2024-01-09 11:00:00,0.001,0.0,0.001,0.09866666666666667
2024-01-09 11:15:00,0.001,0.0,0.001,0.11033333333333334
2024-01-09 11:30:00,0.001,0.0,0.001,0.237
2024-01-09 11:45:00,0.001,0.0,0.001,0.047
2024-01-09 12:00:00,0.001,0.0,0.001,0.06766666666666668
2024-01-09 12:15:00,0.001,0.0,0.001,0.202
2024-01-09 12:30:00,0.001,0.0,0.001,0.07
2024-01-09 12:45:00,0.001,0.0,0.001,0.237
2024-01-09 13:00:00,0.001,0.0,0.001,0.09766666666666665
2024-01-09 13:15:00,0.001,0.0,0.001,0.047
2024-01-09 13:30:00,0.001,0.0,0.001,0.109
2024-01-09 13:45:00,0.001,0.0,0.001,0.17099999999999999
2024-01-09 14:00:00,0.001,0.0,0.001,0.19899999999999998
2024-01-09 14:15:00,0.001,0.0,0.001,0.14833333333333334
2024-01-09 14:30:00,0.001,0.0,0.001,0.047
2024-01-09 14:45:00,0.001,0.0,0.001,0.047
2024-01-09 15:00:00,0.001,0.0,0.001,0.15033333333333332
2024-01-09 15:15:00,0.001,0.0,0.001,0.23099999999999998
2024-01-09 15:30:00,0.001,0.0,0.001,0.19899999999999998
2024-01-09 15:45:00,0.001,0.0,0.001,0.047
2024-01-09 16:00:00,0.001,0.0,0.001,0.047
2024-01-09 16:15:00,0.001,0.0,0.001,0.047
2024-01-09 16:30:00,0.001,0.0,0.001,0.24233333333333335
2024-01-09 16:45:00,0.001,0.0,0.001,0.2783333333333333
2024-01-09 17:00:00,0.001,0.0,0.001,0.059666666666666666
2024-01-09 17:15:00,0.001,0.0,0.001,0.047
2024-01-09 17:30:00,0.001,0.0,0.001,0.047
2024-01-09 17:45:00,0.001,0.0,0.001,0.078
2024-01-09 18:00:00,0.001,0.0,0.001,0.392
2024-01-09 18:15:00,0.001,0.0,0.001,0.11033333333333334
2024-01-09 18:30:00,0.001,0.0,0.001,0.047
2024-01-09 18:45:00,0.001,0.0,0.001,0.047
2024-01-09 19:00:00,0.001,0.0,0.001,0.047
2024-01-09 19:15:00,0.001,0.0,0.001,0.25866666666666666
2024-01-09 19:30:00,0.001,0.0,0.001,0.27466666666666667
2024-01-09 19:45:00,0.001,0.0,0.001,0.047
2024-01-09 20:00:00,0.001,0.0,0.001,0.047
2024-01-09 20:15:00,0.001,0.0,0.001,0.047
2024-01-09 20:30:00,0.001,0.0,0.001,0.13566666666666669
2024-01-09 20:45:00,0.001,0.0,0.001,0.3253333333333333
2024-01-09 21:00:00,0.001,0.0,0.001,0.11933333333333333
2024-01-09 21:15:00,0.001,0.0,0.001,0.047
2024-01-09 21:30:00,0.001,0.0,0.001,0.047
