,BaseLoad,P_HP
2024-01-04 01:45:00,0.36869999999999997,0.0
2024-01-04 02:00:00,0.21669999999999998,0.0
2024-01-04 02:15:00,0.1787,0.0
2024-01-04 02:30:00,0.29387333333333326,0.0
2024-01-04 02:45:00,0.7093333333333333,0.0
2024-01-04 03:00:00,0.043,0.0
2024-01-04 03:15:00,0.5188,0.0
2024-01-04 03:30:00,0.233,0.0
2024-01-04 03:45:00,0.5061333333333333,0.0
2024-01-04 04:00:00,0.043,0.0
2024-01-04 04:15:00,0.043,1.6
2024-01-04 04:30:00,0.043,1.4666666666666666
2024-01-04 04:45:00,0.043,0.0
2024-01-04 05:00:00,0.09366666666666666,0.4
2024-01-04 05:15:00,0.233,1.3333333333333333
2024-01-04 05:30:00,0.13166666666666668,1.0666666666666667
2024-01-04 05:45:00,0.043,0.0
2024-01-04 06:00:00,0.043,1.4666666666666666
2024-01-04 06:15:00,0.043,1.6
2024-01-04 06:30:00,0.043,0.0
2024-01-04 06:45:00,0.06833333333333333,0.0
2024-01-04 07:00:00,0.233,0.0
2024-01-04 07:15:00,0.157,0.0
2024-01-04 07:30:00,0.5760666666666666,0.6666666666666666
2024-01-04 07:45:00,0.043,2.0
2024-01-04 08:00:00,0.043,0.0
2024-01-04 08:15:00,0.043,0.0
2024-01-04 08:30:00,0.043,0.0
2024-01-04 08:45:00,0.233,0.0
2024-01-04 09:00:00,0.18233333333333335,0.0
2024-01-04 09:15:00,0.043,1.7333333333333334
2024-01-04 09:30:00,0.043,0.9333333333333333
2024-01-04 09:45:00,0.043,0.0
2024-01-04 10:00:00,0.043,0.0
2024-01-04 10:15:00,0.043,0.0
2024-01-04 10:30:00,0.2076666666666667,0.0
2024-01-04 10:45:00,0.2076666666666667,0.26666666666666666
2024-01-04 11:00:00,0.043,2.0
2024-01-04 11:15:00,0.043,0.4
2024-01-04 11:30:00,0.043,0.0
2024-01-04 11:45:00,0.043,0.0
2024-01-04 12:00:00,0.043,0.0
2024-01-04 12:15:00,0.18233333333333335,0.0
2024-01-04 12:30:00,0.233,0.6666666666666666
2024-01-04 12:45:00,0.043,1.8666666666666667
2024-01-04 13:00:00,0.043,0.0
2024-01-04 13:15:00,0.043,0.0
2024-01-04 13:30:00,0.043,0.0
2024-01-04 13:45:00,0.043,0.0
2024-01-04 14:00:00,0.157,0.0
2024-01-04 14:15:00,0.233,1.3333333333333333
2024-01-04 14:30:00,0.06833333333333333,1.3333333333333333
2024-01-04 14:45:00,0.043,0.0
2024-01-04 15:00:00,0.17626666666666665,0.0
2024-01-04 15:15:00,0.3095333333333333,0.0
2024-01-04 15:30:00,0.44279999999999997,0.0
2024-01-04 15:45:00,0.6647333333333333,0.0
2024-01-04 16:00:00,0.233,1.4666666666666666
2024-01-04 16:15:00,0.16626666666666667,1.0666666666666667
2024-01-04 16:30:00,0.164,0.0
2024-01-04 16:45:00,0.5638,0.0
2024-01-04 17:00:00,0.164,0.0
2024-01-04 17:15:00,0.164,0.0
2024-01-04 17:30:00,0.1386,0.13333333333333333
2024-01-04 17:45:00,0.233,2.0
2024-01-04 18:00:00,0.12057649898302314,0.4
2024-01-04 18:15:00,0.15969040903934018,0.0
2024-01-04 18:30:00,0.1758237423726735,0.0
2024-01-04 18:45:00,0.1758237423726735,0.0
2024-01-04 19:00:00,0.1758237423726735,0.0
2024-01-04 19:15:00,0.21382374237267351,0.6666666666666666
2024-01-04 19:30:00,0.3658237423726735,1.8666666666666667
2024-01-04 19:45:00,0.273215828248449,0.0
2024-01-04 20:00:00,0.28622374237267345,0.0
2024-01-04 20:15:00,0.1758237423726735,0.0
2024-01-04 20:30:00,0.1758237423726735,0.0
2024-01-04 20:45:00,0.1758237423726735,0.0
2024-01-04 21:00:00,0.18849040903934017,1.3333333333333333
2024-01-04 21:15:00,0.4201037423726735,1.0666666666666667
2024-01-04 21:30:00,0.43819040903934015,0.0
2024-01-04 21:45:00,0.32105707570600683,0.0
2024-01-04 22:00:00,0.3245237423726735,0.0
2024-01-04 22:15:00,0.3245237423726735,0.0
2024-01-04 22:30:00,0.3245237423726735,0.0
2024-01-04 22:45:00,0.2810177464405809,0.0
2024-01-04 23:00:00,0.8820333333333333,0.0
2024-01-04 23:15:00,0.4647,0.0
2024-01-04 23:30:00,0.31270000000000003,0.0
2024-01-04 23:45:00,0.31270000000000003,0.0
2024-01-05 00:00:00,0.21589999999999998,0.0
2024-01-05 00:15:00,0.18389999999999998,0.0
2024-01-05 00:30:00,0.21096666666666666,0.0
2024-01-05 00:45:00,0.45169999999999993,0.0
2024-01-05 01:00:00,0.4770333333333333,0.0
2024-01-05 01:15:00,0.29969999999999997,0.0
2024-01-05 01:30:00,0.29969999999999997,0.0
2024-01-05 01:45:00,0.2029,0.0
2024-01-05 02:00:00,0.1787,0.0
2024-01-05 02:15:00,0.1787,0.0
2024-01-05 02:30:00,0.3053666666666667,0.0
2024-01-05 02:45:00,0.36869999999999997,0.0
2024-01-05 03:00:00,0.7244333333333333,0.0
2024-01-05 03:15:00,0.1787,0.0
2024-01-05 03:30:00,0.12441999999999999,0.0
2024-01-05 03:45:00,0.043,0.0
2024-01-05 04:00:00,0.043,0.13333333333333333
2024-01-05 04:15:00,0.14433333333333334,1.4666666666666666
2024-01-05 04:30:00,0.233,0.4
2024-01-05 04:45:00,0.081,0.0
2024-01-05 05:00:00,0.043,0.4
2024-01-05 05:15:00,0.043,1.2
2024-01-05 05:30:00,0.043,2.0
2024-01-05 05:45:00,0.043,2.0
2024-01-05 06:00:00,0.11900000000000001,2.0
2024-01-05 06:15:00,0.24080000000000001,2.0
2024-01-05 06:30:00,0.11933333333333333,1.2
2024-01-05 06:45:00,0.056,0.0
2024-01-05 07:00:00,0.45580000000000004,0.0
2024-01-05 07:15:00,0.051666666666666666,0.13333333333333333
2024-01-05 07:30:00,0.44279999999999997,2.0
2024-01-05 07:45:00,0.09366666666666666,0.9333333333333333
2024-01-05 08:00:00,0.233,0.0
2024-01-05 08:15:00,0.13166666666666668,0.0
2024-01-05 08:30:00,0.043,0.0
2024-01-05 08:45:00,0.043,2.0
2024-01-05 09:00:00,0.043,0.9333333333333333
2024-01-05 09:15:00,0.043,0.0
2024-01-05 09:30:00,0.06833333333333333,0.0
2024-01-05 09:45:00,0.233,0.0
2024-01-05 10:00:00,0.157,1.7333333333333334
2024-01-05 10:15:00,0.043,1.2
2024-01-05 10:30:00,0.44279999999999997,0.0
2024-01-05 10:45:00,0.043,0.0
2024-01-05 11:00:00,0.44279999999999997,0.0
2024-01-05 11:15:00,0.043,0.9333333333333333
2024-01-05 11:30:00,0.233,1.8666666666666667
2024-01-05 11:45:00,0.18233333333333335,0.0
2024-01-05 12:00:00,0.043,0.0
2024-01-05 12:15:00,0.043,0.0
2024-01-05 12:30:00,0.043,0.13333333333333333
2024-01-05 12:45:00,0.043,2.0
2024-01-05 13:00:00,0.043,0.6666666666666666
2024-01-05 13:15:00,0.2076666666666667,0.0
2024-01-05 13:30:00,0.3409333333333333,0.0
2024-01-05 13:45:00,0.44279999999999997,0.0
2024-01-05 14:00:00,0.5760666666666666,0.9333333333333333
2024-01-05 14:15:00,0.043,1.2
2024-01-05 14:30:00,0.17626666666666665,0.0
2024-01-05 14:45:00,0.44279999999999997,0.0
2024-01-05 15:00:00,0.18233333333333335,0.0
2024-01-05 15:15:00,0.233,1.8666666666666667
2024-01-05 15:30:00,0.5864666666666667,0.9333333333333333
2024-01-05 15:45:00,0.056,0.0
2024-01-05 16:00:00,0.1826533333333333,0.0
2024-01-05 16:15:00,0.19169999999999998,0.0
2024-01-05 16:30:00,0.31629999999999997,0.0
2024-01-05 16:45:00,0.6696333333333333,1.8666666666666667
2024-01-05 17:00:00,0.36869999999999997,0.8
2024-01-05 17:15:00,0.20403333333333332,0.0
2024-01-05 17:30:00,0.2891,0.0
2024-01-05 17:45:00,0.18973549288116193,0.0
2024-01-05 18:00:00,0.1905237423726735,0.26666666666666666
2024-01-05 18:15:00,0.1905237423726735,2.0
2024-01-05 18:30:00,0.7919237423726735,0.4
2024-01-05 18:45:00,0.9013237423726734,0.0
2024-01-05 19:00:00,0.3621904090393402,0.0
2024-01-05 19:15:00,0.3091589938981388,0.0
2024-01-05 19:30:00,0.28356666666666663,0.4
2024-01-05 19:45:00,0.26882566056480545,2.0
2024-01-05 20:00:00,0.3556837423726735,0.26666666666666666
2024-01-05 20:15:00,0.4410970757060068,0.0
2024-01-05 20:30:00,0.5015237423726735,0.0
2024-01-05 20:45:00,0.3875237423726735,0.0
2024-01-05 21:00:00,2.6145237423726733,0.4
2024-01-05 21:15:00,0.8287237423726734,2.0
2024-01-05 21:30:00,0.3115237423726735,0.26666666666666666
2024-01-05 21:45:00,0.3115237423726735,0.0
2024-01-05 22:00:00,0.3495237423726735,0.0
2024-01-05 22:15:00,0.5015237423726735,0.0
2024-01-05 22:30:00,0.4108059959320925,0.0
2024-01-05 22:45:00,0.32373549288116193,0.0
2024-01-05 23:00:00,0.3245237423726735,0.0
2024-01-05 23:15:00,0.3245237423726735,0.0
2024-01-05 23:30:00,0.31585707570600685,0.0
2024-01-05 23:45:00,0.3210374110732939,0.0
2024-01-06 00:00:00,0.39289999999999997,0.0
2024-01-06 00:15:00,0.2601333333333333,0.0
2024-01-06 00:30:00,0.043,0.0
2024-01-06 00:45:00,0.04615299796604626,0.0
2024-01-06 01:00:00,0.0548237423726735,0.0
2024-01-06 01:15:00,0.0548237423726735,0.0
2024-01-06 01:30:00,0.0548237423726735,0.0
2024-01-06 01:45:00,0.23215707570600685,0.0
2024-01-06 02:00:00,0.20051774644058099,0.0
2024-01-06 02:15:00,0.043,0.0
2024-01-06 02:30:00,0.043,0.0
2024-01-06 02:45:00,0.043,0.0
2024-01-06 03:00:00,0.043,0.0
2024-01-06 03:15:00,0.043,0.0
2024-01-06 03:30:00,0.195,0.0
2024-01-06 03:45:00,0.22033333333333335,1.2
2024-01-06 04:00:00,0.043,0.4
2024-01-06 04:15:00,0.043,0.9333333333333333
2024-01-06 04:30:00,0.043,2.0
2024-01-06 04:45:00,0.043,2.0
2024-01-06 05:00:00,0.043,2.0
2024-01-06 05:15:00,0.16966666666666666,0.8
2024-01-06 05:30:00,0.233,0.0
2024-01-06 05:45:00,0.05566666666666666,0.8
2024-01-06 06:00:00,0.043,0.6666666666666666
2024-01-06 06:15:00,0.043,1.2
2024-01-06 06:30:00,0.043,1.7333333333333334
2024-01-06 06:45:00,0.043,0.0
2024-01-06 07:00:00,0.15386666666666665,0.0
2024-01-06 07:15:00,0.246,0.0
2024-01-06 07:30:00,0.094,0.9333333333333333
2024-01-06 07:45:00,0.056,0.0
2024-01-06 08:00:00,0.056,0.9333333333333333
2024-01-06 08:15:00,0.056,0.0
2024-01-06 08:30:00,0.056,1.6
2024-01-06 08:45:00,0.12940000000000002,1.3333333333333333
2024-01-06 09:00:00,0.233,0.0
2024-01-06 09:15:00,0.10633333333333334,0.0
2024-01-06 09:30:00,0.043,0.0
2024-01-06 09:45:00,0.043,0.8
2024-01-06 10:00:00,0.1806,2.0
2024-01-06 10:15:00,0.43109333333333333,0.0
2024-01-06 10:30:00,0.24236666666666665,0.0
2024-01-06 10:45:00,0.3817,0.0
2024-01-06 11:00:00,0.27949999999999997,0.0
2024-01-06 11:15:00,0.1787,2.0
2024-01-06 11:30:00,0.3119666666666666,0.8
2024-01-06 11:45:00,0.5784999999999999,0.0
2024-01-06 12:00:00,0.7117666666666665,0.0
2024-01-06 12:15:00,0.20403333333333332,0.0
2024-01-06 12:30:00,0.9086999999999998,0.9333333333333333
2024-01-06 12:45:00,0.30569999999999997,1.8666666666666667
2024-01-06 13:00:00,0.2643,0.0
2024-01-06 13:15:00,0.32373549288116193,0.0
2024-01-06 13:30:00,0.4093770757060068,0.0
2024-01-06 13:45:00,0.3245237423726735,0.0
2024-01-06 14:00:00,0.2841904090393402,1.4666666666666666
2024-01-06 14:15:00,0.38800599593209256,1.3333333333333333
2024-01-06 14:30:00,0.3310333333333333,0.0
2024-01-06 14:45:00,0.24496666666666664,0.0
2024-01-06 15:00:00,0.29969999999999997,0.0
2024-01-06 15:15:00,0.29969999999999997,0.0
2024-01-06 15:30:00,0.7081707444066272,1.4666666666666666
2024-01-06 15:45:00,0.3115237423726735,1.3333333333333333
2024-01-06 16:00:00,0.4761904090393402,0.0
2024-01-06 16:15:00,0.38745707570600685,0.0
2024-01-06 16:30:00,0.18264124745755783,0.0
2024-01-06 16:45:00,0.1787,0.0
2024-01-06 17:00:00,0.5120333333333333,1.4666666666666666
2024-01-06 17:15:00,1.1787,1.3333333333333333
2024-01-06 17:30:00,1.1172333333333335,0.0
2024-01-06 17:45:00,0.8641,0.0
2024-01-06 18:00:00,0.387217746440581,0.0
2024-01-06 18:15:00,0.20352374237267348,0.0
2024-01-06 18:30:00,0.4700570757060068,1.6
2024-01-06 18:45:00,0.3367904090393401,1.0666666666666667
2024-01-06 19:00:00,0.2026570757060068,0.0
2024-01-06 19:15:00,0.20352374237267348,0.0
2024-01-06 19:30:00,0.31594724338965036,0.0
2024-01-06 19:45:00,0.47413932926542585,0.26666666666666666
