,WasherDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-04 19:00:00,0.001,0.0,0.4204092730589212,0.0,0.0
2024-01-04 19:15:00,0.001,0.0,0.34707593972558776,0.0,1.4666666666666666
2024-01-04 19:30:00,0.001,0.0,0.3075159397255878,0.0,0.9333333333333333
2024-01-04 19:45:00,0.001,0.0,0.4614904090393402,0.0,0.0
2024-01-04 20:00:00,0.001,0.0,0.1626816943019837,0.0,0.0
2024-01-04 20:15:00,0.001,0.0,0.23475219735291428,0.0,0.0
2024-01-04 20:30:00,0.001,0.0,0.4158855306862476,0.0,0.0
2024-01-04 20:45:00,0.001,0.0,0.46530553068624764,0.0,0.0
2024-01-04 21:00:00,0.001,0.0,0.5470681315686096,0.0,0.0
2024-01-04 21:15:00,0.001,0.0,0.555794245423604,0.0,0.0
2024-01-04 21:30:00,0.001,0.0,0.43272374237267347,0.0,0.0
2024-01-04 21:45:00,0.001,0.0,0.3448570757060068,0.0,0.0
2024-01-04 22:00:00,0.001,0.0,0.5141904090393401,0.0,0.0
2024-01-04 22:15:00,0.001,0.0,0.39885707570600687,0.0,0.4
2024-01-04 22:30:00,0.001,0.0,0.3197307020197287,0.0,0.0
2024-01-04 22:45:00,0.001,0.0,0.39961694582744905,0.0,0.0
2024-01-04 23:00:00,0.001,0.0,0.5020759397255878,0.0,0.0
2024-01-04 23:15:00,0.001,0.0,0.46840927305892116,0.0,0.0
2024-01-04 23:30:00,0.001,0.0,1.0408092730589211,0.0,0.0
2024-01-04 23:45:00,0.001,0.0,0.7923426063922546,0.0,0.0
2024-01-05 00:00:00,0.001,0.0,0.4525633314693829,0.0,0.0
2024-01-05 00:15:00,0.001,0.0,0.42469999999999997,0.0,0.0
2024-01-05 00:30:00,0.001,0.0,0.7190333333333334,0.0,0.0
2024-01-05 00:45:00,0.001,0.0,1.0451,0.0,0.0
2024-01-05 01:00:00,0.001,0.0,0.5039,0.0,0.0
2024-01-05 01:15:00,0.001,0.0,0.23403333333333334,0.0,0.0
2024-01-05 01:30:00,0.001,0.0,0.1827,0.0,0.0
2024-01-05 01:45:00,0.001,0.0,0.27499333333333337,0.0,0.0
2024-01-05 02:00:00,0.001,0.0,0.14,0.0,0.0
2024-01-05 02:15:00,0.001,0.0,0.17099999999999999,0.0,0.0
2024-01-05 02:30:00,0.001,0.0,0.12033333333333333,0.0,0.0
2024-01-05 02:45:00,0.001,0.0,0.12033333333333333,0.0,0.0
2024-01-05 03:00:00,0.001,0.0,0.21166666666666664,0.0,0.0
2024-01-05 03:15:00,0.001,0.0,0.047,0.0,0.0
2024-01-05 03:30:00,0.001,0.0,0.078,0.0,0.0
2024-01-05 03:45:00,0.001,0.0,0.202,0.0,0.0
2024-01-05 04:00:00,0.001,0.0,0.15466666666666665,0.0,0.0
2024-01-05 04:15:00,0.001,0.0,0.8147333333333333,0.0,1.2
2024-01-05 04:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-05 04:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-05 05:00:00,0.001,0.0,0.047,0.0,0.13333333333333333
2024-01-05 05:15:00,0.001,0.0,0.22166666666666668,0.0,1.0666666666666667
2024-01-05 05:30:00,0.001,0.0,0.2833333333333333,0.0,0.0
2024-01-05 05:45:00,0.001,0.0,0.157,0.0,0.4
2024-01-05 06:00:00,0.001,0.0,0.05433333333333333,0.0,0.5333333333333333
2024-01-05 06:15:00,0.001,0.0,0.047,0.0,2.0
2024-01-05 06:30:00,0.001,0.0,0.123,0.0,0.26666666666666666
2024-01-05 06:45:00,0.001,0.0,0.7394,0.0,0.0
2024-01-05 07:00:00,0.001,0.0,0.22233333333333333,0.0,0.0
2024-01-05 07:15:00,0.001,0.0,0.17,0.0,0.9333333333333333
2024-01-05 07:30:00,0.001,0.0,0.08933333333333333,0.0,2.0
2024-01-05 07:45:00,0.001,0.0,0.228,0.0,0.4
2024-01-05 08:00:00,0.001,0.0,1.1233333333333335,0.0,0.0
2024-01-05 08:15:00,0.001,0.0,1.047,0.0,0.0
2024-01-05 08:30:00,0.001,0.0,0.2852942454236041,0.0,0.0
2024-01-05 08:45:00,0.001,0.0,0.2856237423726735,0.0,0.0
2024-01-05 09:00:00,0.001,0.0,0.41115707570600685,0.0,0.0
2024-01-05 09:15:00,0.001,0.0,0.3518237423726735,0.0,0.0
2024-01-05 09:30:00,0.001,0.0,0.3020824949151157,0.0,0.0
2024-01-05 09:45:00,0.001,0.0,0.289,0.0,0.13333333333333333
2024-01-05 10:00:00,0.001,0.0,0.3174666666666666,0.0,1.4666666666666666
2024-01-05 10:15:00,0.001,0.0,0.5173333333333333,0.0,0.0
2024-01-05 10:30:00,0.001,0.0,0.17333333333333334,0.0,0.0
2024-01-05 10:45:00,0.001,0.0,0.05999999999999999,0.0,0.0
2024-01-05 11:00:00,0.001,0.0,0.05999999999999999,0.0,0.0
2024-01-05 11:15:00,0.001,0.0,0.13886666666666664,2.3333333333333335,1.7333333333333334
2024-01-05 11:30:00,0.001,0.0,0.3466666666666667,7.0,0.6666666666666666
2024-01-05 11:45:00,0.001,0.0,0.3486666666666667,7.0,0.0
2024-01-05 12:00:00,0.001,0.0,0.2643333333333333,7.0,0.0
2024-01-05 12:15:00,0.001,0.0,0.11373333333333334,4.666666666666667,0.0
2024-01-05 12:30:00,0.001,0.0,0.07006666666666667,0.0,0.0
2024-01-05 12:45:00,0.001,0.0,0.21200000000000002,0.0,0.0
2024-01-05 13:00:00,0.001,0.0,0.10033333333333333,0.0,0.0
2024-01-05 13:15:00,0.001,0.0,0.33433333333333337,0.0,0.0
2024-01-05 13:30:00,0.001,0.0,0.7786000000000001,0.0,1.3333333333333333
2024-01-05 13:45:00,0.001,0.0,0.21333333333333335,0.0,0.26666666666666666
2024-01-05 14:00:00,0.001,0.0,0.32621886401958095,0.0,0.0
2024-01-05 14:15:00,0.001,0.0,0.09468553068624765,0.0,0.0
2024-01-05 14:30:00,0.001,0.0,0.07855219735291431,0.0,0.0
2024-01-05 14:45:00,0.001,0.0,0.1478855306862476,0.0,0.0
2024-01-05 15:00:00,0.001,0.0,0.4633521973529142,2.3333333333333335,0.0
2024-01-05 15:15:00,0.001,0.0,0.30918406578430474,1.8666666666666667,0.5333333333333333
2024-01-05 15:30:00,0.001,0.0,0.168,0.0,2.0
2024-01-05 15:45:00,0.001,0.0,0.168,0.0,0.26666666666666666
2024-01-05 16:00:00,0.001,0.0,0.168,0.0,0.0
2024-01-05 16:15:00,0.001,0.0,0.16793333333333335,0.0,0.0
2024-01-05 16:30:00,0.001,0.0,0.3964716113921371,0.0,0.0
2024-01-05 16:45:00,0.001,0.0,0.1918855306862476,0.0,0.0
2024-01-05 17:00:00,0.001,0.0,0.07855219735291431,0.0,0.0
2024-01-05 17:15:00,0.001,0.0,0.07855219735291431,0.0,0.0
2024-01-05 17:30:00,0.001,0.0,0.7656049447254705,3.2666666666666666,0.0
2024-01-05 17:45:00,0.001,0.0,0.22906666666666667,0.0,0.6666666666666666
2024-01-05 18:00:00,0.001,0.0,0.3925666666666666,0.0,1.7333333333333334
2024-01-05 18:15:00,0.001,0.0,0.521915828248449,0.0,0.0
2024-01-05 18:30:00,0.001,0.0,0.3285237423726735,0.0,0.0
2024-01-05 18:45:00,0.001,0.0,0.46005707570600685,0.0,0.0
2024-01-05 19:00:00,0.001,0.0,0.28439040903934015,0.0,0.0
2024-01-05 19:15:00,0.001,0.0,0.7153237423726735,0.0,0.0
2024-01-05 19:30:00,0.001,0.0,0.39549232723147215,0.0,0.0
2024-01-05 19:45:00,0.31741391442306527,0.0,0.6142570757060068,0.0,0.0
2024-01-05 20:00:00,0.7920347860576631,0.0,0.6321904090393402,0.0,0.0
2024-01-05 20:15:00,0.7920347860576631,0.0,0.4495237423726735,0.0,1.3333333333333333
2024-01-05 20:30:00,0.7920347860576631,0.0,0.4495237423726735,0.0,0.26666666666666666
2024-01-05 20:45:00,0.7920347860576631,0.0,0.4479472433896504,0.0,0.0
2024-01-05 21:00:00,0.7920347860576631,0.0,0.3892333333333333,0.0,0.0
2024-01-05 21:15:00,0.7920347860576631,0.0,0.7143745807908911,0.0,0.0
2024-01-05 21:30:00,0.7920347860576631,0.0,0.5452709950001172,0.0,0.0
2024-01-05 21:45:00,0.7920347860576631,0.0,0.4680759397255878,0.0,0.0
2024-01-05 22:00:00,0.7920347860576631,0.0,0.4680759397255878,0.0,0.13333333333333333
2024-01-05 22:15:00,0.7920347860576631,0.0,0.44500927305892113,0.0,0.9333333333333333
2024-01-05 22:30:00,0.7920347860576631,0.0,0.5019934448104721,0.0,1.7333333333333334
2024-01-05 22:45:00,0.05373565240384421,0.0,0.6282521973529144,0.0,0.0
2024-01-05 23:00:00,0.001,0.0,0.611136813156861,0.0,0.0
2024-01-05 23:15:00,0.001,0.0,0.4310059959320925,0.0,0.0
2024-01-05 23:30:00,0.001,0.0,0.3786304090393402,0.0,0.0
2024-01-05 23:45:00,0.001,0.0,0.18895707570600687,0.0,0.0
2024-01-06 00:00:00,0.001,0.0,0.0588237423726735,0.0,0.0
2024-01-06 00:15:00,0.001,0.0,0.15415707570600684,0.0,0.0
2024-01-06 00:30:00,0.001,0.0,0.2588510797739143,0.0,0.0
2024-01-06 00:45:00,0.001,0.0,0.185,0.0,0.0
2024-01-06 01:00:00,0.001,0.0,0.1524945052548876,0.0,0.0
2024-01-06 01:15:00,0.001,0.0,0.07855219735291431,0.0,0.0
2024-01-06 01:30:00,0.001,0.0,0.07855219735291431,0.0,0.0
2024-01-06 01:45:00,0.001,0.0,0.15188553068624763,0.0,0.0
2024-01-06 02:00:00,0.001,0.0,0.34621886401958096,0.0,0.0
2024-01-06 02:15:00,0.001,0.0,0.24064377280391622,0.0,0.0
2024-01-06 02:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 02:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 03:00:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 03:15:00,0.001,0.0,0.3582666666666666,0.0,0.4
2024-01-06 03:30:00,0.001,0.0,0.6111333333333333,0.0,0.0
2024-01-06 03:45:00,0.001,0.0,0.202,0.0,0.0
2024-01-06 04:00:00,0.001,0.0,0.078,0.0,0.0
2024-01-06 04:15:00,0.001,0.0,0.047,0.0,1.3333333333333333
2024-01-06 04:30:00,0.001,0.0,0.19899999999999998,0.0,1.4666666666666666
2024-01-06 04:45:00,0.001,0.0,0.089,0.0,0.0
2024-01-06 05:00:00,0.001,0.0,0.157,0.0,0.0
2024-01-06 05:15:00,0.001,0.0,0.17833333333333334,0.0,0.0
2024-01-06 05:30:00,0.001,0.0,0.14,0.0,0.0
2024-01-06 05:45:00,0.001,0.0,0.21166666666666664,0.0,0.0
2024-01-06 06:00:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 06:15:00,0.001,0.0,0.05433333333333333,0.0,0.4
2024-01-06 06:30:00,0.001,0.0,0.157,0.0,0.4
2024-01-06 06:45:00,0.001,0.0,0.151,2.3333333333333335,0.13333333333333333
2024-01-06 07:00:00,0.001,0.0,0.35400000000000004,7.0,2.0
2024-01-06 07:15:00,0.001,0.0,0.047,7.0,1.6
2024-01-06 07:30:00,0.001,0.0,0.5800666666666666,0.4666666666666667,0.0
2024-01-06 07:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 08:00:00,0.001,0.0,0.18033333333333335,0.0,0.0
2024-01-06 08:15:00,0.001,0.0,0.7580666666666666,0.0,0.0
2024-01-06 08:30:00,0.001,0.0,0.202,0.0,0.0
2024-01-06 08:45:00,0.001,0.0,0.109,0.0,0.0
2024-01-06 09:00:00,0.001,0.0,0.04786666666666666,0.0,0.0
2024-01-06 09:15:00,0.001,0.0,0.5231333333333333,0.0,0.0
2024-01-06 09:30:00,0.001,0.0,0.7677333333333334,0.0,0.0
2024-01-06 09:45:00,0.001,0.0,0.13333333333333333,0.0,1.7333333333333334
2024-01-06 10:00:00,0.001,0.0,0.153,0.0,0.26666666666666666
2024-01-06 10:15:00,0.001,0.0,0.22203739911763812,0.0,0.0
2024-01-06 10:30:00,0.001,0.0,0.302918864019581,0.0,0.0
2024-01-06 10:45:00,0.001,0.0,1.0928521973529144,0.0,0.0
2024-01-06 11:00:00,0.001,0.0,2.2785855306862475,0.0,0.0
2024-01-06 11:15:00,0.001,0.4503333333333333,0.48011886401958104,0.0,0.9333333333333333
2024-01-06 11:30:00,0.001,2.25,0.3792521973529144,0.0,1.4666666666666666
2024-01-06 11:45:00,0.001,0.9006000000000001,0.6938521973529144,0.0,0.0
2024-01-06 12:00:00,0.001,1.0505333333333333,1.080518864019581,0.0,0.0
2024-01-06 12:15:00,0.001,0.00046666666666666666,0.45452783858822093,0.0,0.0
2024-01-06 12:30:00,0.001,0.0,0.47885707570600683,0.0,0.0
2024-01-06 12:45:00,0.001,0.0,0.4143237423726735,0.0,0.0
2024-01-06 13:00:00,0.001,0.0,0.3541904090393402,0.0,0.0
2024-01-06 13:15:00,0.001,0.0,0.3575494121752724,0.0,0.0
2024-01-06 13:30:00,0.001,0.0,0.853318864019581,0.0,0.4
2024-01-06 13:45:00,0.001,0.0,0.25951886401958096,0.0,0.6666666666666666
2024-01-06 14:00:00,0.001,0.0,0.35558553068624765,0.0,0.0
2024-01-06 14:15:00,0.001,0.0,0.6151188640195809,0.0,0.0
2024-01-06 14:30:00,0.001,0.0,0.3498611719215543,0.0,0.0
2024-01-06 14:45:00,0.001,0.0,0.3726333333333333,0.0,1.6
2024-01-06 15:00:00,0.001,0.0,0.4717,0.0,0.8
2024-01-06 15:15:00,0.001,0.0,0.30863333333333337,0.0,0.0
2024-01-06 15:30:00,0.001,0.0,0.48136666666666666,0.0,0.0
2024-01-06 15:45:00,0.001,0.0,0.40423333333333333,0.0,0.0
2024-01-06 16:00:00,0.001,0.0,0.36716666666666664,0.0,0.0
2024-01-06 16:15:00,0.001,0.0,0.32773549288116194,0.0,0.0
2024-01-06 16:30:00,0.001,0.0,0.4132637423726735,0.0,0.0
2024-01-06 16:45:00,0.001,0.0,0.27315707570600684,0.0,0.0
2024-01-06 17:00:00,0.001,0.0,0.07182374237267351,0.0,0.0
2024-01-06 17:15:00,0.001,0.0,0.1420040777399606,0.0,1.3333333333333333
2024-01-06 17:30:00,0.001,0.0,0.13333333333333333,0.0,1.2
2024-01-06 17:45:00,0.001,0.0,0.11066666666666666,0.9333333333333333,0.0
2024-01-06 18:00:00,0.001,0.0,0.2574666666666667,7.0,0.0
2024-01-06 18:15:00,0.001,0.0,0.17099999999999999,5.6,0.0
2024-01-06 18:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-06 18:45:00,0.001,0.0,0.09833333333333334,0.0,0.0
2024-01-06 19:00:00,0.001,0.0,0.21833333333333332,0.0,0.0
2024-01-06 19:15:00,0.001,0.0,0.13566666666666669,0.0,0.0
2024-01-06 19:30:00,0.001,0.0,0.078,0.0,0.5333333333333333
2024-01-06 19:45:00,0.001,0.0,0.202,0.0,1.8666666666666667
2024-01-06 20:00:00,0.001,0.0,0.078,0.0,0.0
2024-01-06 20:15:00,0.001,0.0,0.17766666666666667,0.0,0.0
2024-01-06 20:30:00,0.001,0.0,0.22033333333333333,0.0,0.0
2024-01-06 20:45:00,0.001,0.0,0.05433333333333333,0.0,0.0
2024-01-06 21:00:00,0.001,0.0,0.12766666666666668,0.0,0.0
2024-01-06 21:15:00,0.001,0.0,0.41300000000000003,0.0,0.0
2024-01-06 21:30:00,0.001,0.0,0.5339084245489981,0.0,0.0
2024-01-06 21:45:00,0.001,0.0,0.36588553068624763,0.0,0.0
2024-01-06 22:00:00,0.001,0.0,0.4305521973529143,0.0,2.0
2024-01-06 22:15:00,0.001,0.0,0.17241886401958098,0.0,0.4
2024-01-06 22:30:00,0.001,0.0,0.13291538419605334,0.0,0.0
2024-01-06 22:45:00,0.001,0.0,0.3914589938981388,0.0,0.0
2024-01-06 23:00:00,0.001,0.0,0.34749040903934014,0.0,0.0
2024-01-06 23:15:00,0.001,0.0,0.1798237423726735,0.0,0.0
2024-01-06 23:30:00,0.001,0.0,0.27515707570600684,0.0,0.0
2024-01-06 23:45:00,0.001,0.0,0.2876237423726735,0.0,0.0
2024-01-07 00:00:00,0.001,0.0,0.38185491615817824,0.0,0.0
2024-01-07 00:15:00,0.001,0.0,0.168,0.0,0.0
2024-01-07 00:30:00,0.001,0.0,0.323,0.0,0.0
2024-01-07 00:45:00,0.001,0.0,0.6297999999999999,0.0,0.0
2024-01-07 01:00:00,0.001,0.0,0.25400000000000006,0.0,0.0
2024-01-07 01:15:00,0.001,0.0,0.2804,0.0,0.0
2024-01-07 01:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 01:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 02:00:00,0.001,0.0,0.14,0.0,0.0
2024-01-07 02:15:00,0.001,0.0,0.20900000000000002,0.0,0.0
2024-01-07 02:30:00,0.001,0.0,0.7580666666666667,0.0,0.0
2024-01-07 02:45:00,0.001,0.0,0.6754,0.0,0.0
2024-01-07 03:00:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 03:15:00,0.001,0.0,1.0431933333333332,0.0,0.0
2024-01-07 03:30:00,0.001,0.0,0.27703333333333335,0.0,0.0
2024-01-07 03:45:00,0.001,0.0,0.4390333333333334,0.0,0.0
2024-01-07 04:00:00,0.001,0.0,0.24303333333333335,0.0,0.9333333333333333
2024-01-07 04:15:00,0.001,0.0,0.2927,0.0,2.0
2024-01-07 04:30:00,0.001,0.0,0.5898333333333332,0.0,0.6666666666666666
2024-01-07 04:45:00,0.001,0.0,0.8044333333333333,0.0,0.0
2024-01-07 05:00:00,0.001,0.0,0.2587,0.0,0.0
2024-01-07 05:15:00,0.001,0.0,0.30670000000000003,0.0,0.0
2024-01-07 05:30:00,0.001,0.0,0.8161,0.0,0.13333333333333333
2024-01-07 05:45:00,0.001,0.0,0.2927,0.0,1.4666666666666666
2024-01-07 06:00:00,0.001,0.0,0.5925666666666666,0.0,2.0
2024-01-07 06:15:00,0.001,0.0,0.9066333333333333,0.0,0.26666666666666666
2024-01-07 06:30:00,0.001,0.0,0.5954999999999999,0.0,0.0
2024-01-07 06:45:00,0.001,0.0,0.2577,0.0,0.0
2024-01-07 07:00:00,0.001,0.0,0.8837666666666666,0.0,0.0
2024-01-07 07:15:00,0.001,0.0,0.4122733333333333,0.0,0.0
2024-01-07 07:30:00,0.001,0.0,0.13666666666666666,0.0,0.0
2024-01-07 07:45:00,0.001,0.0,0.05999999999999999,0.0,0.0
2024-01-07 08:00:00,0.001,0.0,0.047,0.0,0.26666666666666666
2024-01-07 08:15:00,0.001,0.0,0.10493333333333332,0.0,2.0
2024-01-07 08:30:00,0.001,0.0,0.5006666666666667,0.0,0.13333333333333333
2024-01-07 08:45:00,0.001,0.0,0.3247472526274438,0.0,0.0
2024-01-07 09:00:00,0.001,0.0,0.2858855306862476,0.0,0.0
2024-01-07 09:15:00,0.001,0.0,0.745618864019581,0.0,0.0
2024-01-07 09:30:00,0.001,0.0,0.2172816943019837,5.133333333333334,0.0
2024-01-07 09:45:00,0.001,0.0,0.38904260639225446,7.0,0.0
2024-01-07 10:00:00,0.001,0.0,0.2974515809608944,7.0,0.0
2024-01-07 10:15:00,0.001,1.2003333333333333,0.35515707570600685,7.0,0.0
2024-01-07 10:30:00,0.001,1.8002,0.27515707570600684,7.0,2.0
2024-01-07 10:45:00,0.001,1.3504,0.16343141514120138,7.0,0.5333333333333333
2024-01-07 11:00:00,0.001,0.30073333333333335,0.1965805767229837,7.0,0.0
2024-01-07 11:15:00,0.001,0.0,0.0588237423726735,7.0,0.0
2024-01-07 11:30:00,0.001,0.0,0.0898237423726735,5.6,0.0
2024-01-07 11:45:00,0.001,0.0,0.24315707570600686,0.0,0.0
2024-01-07 12:00:00,0.001,0.0,0.24418441310724764,0.0,0.0
2024-01-07 12:15:00,0.001,0.0,0.18642666666666666,0.0,0.0
2024-01-07 12:30:00,0.001,0.0,0.1827,0.0,0.0
2024-01-07 12:45:00,0.001,0.0,0.1827,0.0,1.6
2024-01-07 13:00:00,0.001,0.0,0.1827,0.0,0.8
2024-01-07 13:15:00,0.001,0.0,0.39003333333333334,0.0,0.0
2024-01-07 13:30:00,0.001,0.0,0.4743666666666667,0.0,0.0
2024-01-07 13:45:00,0.001,0.0,0.21203333333333332,0.0,0.0
2024-01-07 14:00:00,0.001,0.0,0.1827,0.0,0.0
2024-01-07 14:15:00,0.001,0.0,0.1827,0.0,0.0
2024-01-07 14:30:00,0.001,0.0,0.2840333333333333,0.0,0.0
2024-01-07 14:45:00,0.001,0.0,0.3080333333333333,0.0,0.0
2024-01-07 15:00:00,0.001,0.0,0.4330333333333333,0.0,1.0666666666666667
2024-01-07 15:15:00,0.001,0.0,0.23403333333333334,0.0,1.3333333333333333
2024-01-07 15:30:00,0.001,0.0,0.1827,0.0,0.0
2024-01-07 15:45:00,0.001,0.0,0.3093666666666666,0.0,0.0
2024-01-07 16:00:00,0.001,0.0,0.22069999999999998,0.0,0.0
2024-01-07 16:15:00,0.001,0.0,0.1827,0.0,0.0
2024-01-07 16:30:00,0.001,0.0,0.4110333333333333,3.7333333333333334,0.0
2024-01-07 16:45:00,0.001,0.0,0.31803333333333333,7.0,0.0
2024-01-07 17:00:00,0.001,0.0,0.28042,2.3333333333333335,0.0
2024-01-07 17:15:00,0.001,0.0,0.059666666666666666,0.0,0.4
2024-01-07 17:30:00,0.001,0.0,0.047,0.0,2.0
2024-01-07 17:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 18:00:00,0.001,0.0,0.19133333333333333,0.0,0.0
2024-01-07 18:15:00,0.001,0.0,0.431,0.0,0.0
2024-01-07 18:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 18:45:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 19:00:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 19:15:00,0.001,0.0,0.059666666666666666,0.0,0.0
2024-01-07 19:30:00,0.001,0.0,0.2593333333333333,0.0,0.0
2024-01-07 19:45:00,0.001,0.0,0.312,0.0,0.0
2024-01-07 20:00:00,0.001,0.0,0.08533333333333333,0.0,1.2
2024-01-07 20:15:00,0.001,0.0,0.047,0.0,1.6
2024-01-07 20:30:00,0.001,0.0,0.08499999999999999,0.0,0.0
2024-01-07 20:45:00,0.001,0.0,0.17366666666666666,0.0,0.0
2024-01-07 21:00:00,0.001,0.0,0.05433333333333333,0.0,0.0
2024-01-07 21:15:00,0.001,0.0,0.28099999999999997,0.0,0.0
2024-01-07 21:30:00,0.001,0.0,0.16933333333333334,0.0,0.0
2024-01-07 21:45:00,0.001,0.0,0.11033333333333334,0.0,0.0
2024-01-07 22:00:00,0.001,0.0,0.14833333333333334,0.0,0.0
2024-01-07 22:15:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 22:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 22:45:00,0.001,0.0,0.20433333333333334,0.0,0.0
2024-01-07 23:00:00,0.001,0.0,0.34199999999999997,0.0,0.0
2024-01-07 23:15:00,0.001,0.0,0.123,0.0,0.0
2024-01-07 23:30:00,0.001,0.0,0.047,0.0,0.0
2024-01-07 23:45:00,0.001,0.0,0.047,0.0,0.0
