,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 08:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.1830314151412014,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.24315707570600686,1.8
2024-01-01 10:00:00,0.001,0.001,0.0,0.06582374237267351,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.06582374237267351,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.06582374237267351,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.07102374237267352,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.22057649898302314,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.219,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.067,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.0566,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.054,1.8
2024-01-01 12:15:00,0.001,0.001,0.0,0.06787074440662724,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.3287570757060069,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.3591043283334507,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.3523759397255878,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.3523759397255878,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.3465445245843864,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.2998855306862476,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.2987104394705829,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.15533333333333335,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.054,0.4
2024-01-01 15:00:00,0.001,0.001,0.0,0.054,1.4
2024-01-01 15:15:00,0.001,0.001,0.0,0.092,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.271345237705859,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.1615521973529143,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.0855521973529143,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.0855521973529143,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.08344871752938669,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.11906666666666667,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.257,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.11766666666666667,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.067,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.0566,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,1.1857333333333335,0.6
2024-01-01 18:15:00,0.001,0.001,0.0,2.2654549161581783,1.2
2024-01-01 18:30:00,0.001,0.001,0.0,1.06289040903934,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,1.3686057932353934,0.0
2024-01-01 19:00:00,0.3701495668269094,0.001,0.0,0.9375092730589212,0.0
2024-01-01 19:15:00,0.7920347860576631,0.001,0.0,2.1999759397255882,0.0
2024-01-01 19:30:00,0.7920347860576631,0.001,0.0,3.5160692730589207,0.0
2024-01-01 19:45:00,0.7920347860576631,0.001,0.0,4.099802606392255,0.0
2024-01-01 20:00:00,0.7920347860576631,0.001,0.0,1.1974426063922545,0.0
2024-01-01 20:15:00,0.7920347860576631,0.001,0.0,0.41344260639225444,0.0
2024-01-01 20:30:00,0.7920347860576631,0.001,0.0,0.4726426063922544,0.0
2024-01-01 20:45:00,0.7920347860576631,0.001,0.0,0.6295797761098518,0.0
2024-01-01 21:00:00,0.7920347860576631,0.001,0.0,0.1339521973529143,0.0
2024-01-01 21:15:00,0.7920347860576631,0.001,0.0,0.23040327712682857,0.0
2024-01-01 21:30:00,0.7920347860576631,0.001,0.0,0.8483092730589211,1.6
2024-01-01 21:45:00,0.7920347860576631,0.001,0.0,0.3403759397255878,0.2
2024-01-01 22:00:00,0.7920347860576631,0.001,0.0,0.36457593972558777,0.0
2024-01-01 22:15:00,0.7920347860576631,0.001,0.0,0.46137593972558777,0.0
2024-01-01 22:30:00,0.7920347860576631,0.001,0.0,0.45034044684442587,0.0
2024-01-01 22:45:00,0.4228852192307536,0.001,0.0,0.9004855306862477,0.0
2024-01-01 23:00:00,0.001,1.1086209490368857,0.0,0.37535219735291425,0.0
2024-01-01 23:15:00,0.001,1.9396937650350974,0.0,0.23248553068624764,0.0
2024-01-01 23:30:00,0.001,1.7610668775895202,0.0,0.09008553068624764,0.0
2024-01-01 23:45:00,0.001,0.428166157682132,0.0,0.6933521973529142,0.0
2024-01-02 00:00:00,0.001,1.0924347641572039,0.0,0.6073521973529143,0.0
2024-01-02 00:15:00,0.001,0.8355420245981068,0.0,0.39755219735291425,0.0
2024-01-02 00:30:00,0.001,1.0553854580126543,0.0,0.32155219735291424,0.0
2024-01-02 00:45:00,0.001,1.3908800682292077,0.0,0.6073521973529143,0.6
2024-01-02 01:00:00,0.001,0.001,0.0,0.18441391929411047,1.2
2024-01-02 01:15:00,0.001,0.001,0.0,0.0855521973529143,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.11088553068624764,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.2755521973529143,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.17421886401958095,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.10466666666666667,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.26666666666666666,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.6844,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.07213333333333333,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.054,1.4
2024-01-02 04:30:00,0.001,0.001,0.0,0.13,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.092,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.15533333333333335,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.06666666666666667,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.054,1.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.054,0.8
2024-01-02 07:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.18066666666666667,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.2313333333333333,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.06093333333333333,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,1.7646000000000002,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,2.189,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,1.8568666666666664,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.48379999999999995,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.21293333333333334,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.3336666666666667,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,2.067,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.20033333333333336,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.067,1.8
2024-01-02 10:30:00,0.001,0.001,0.0,0.6441333333333332,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.19366666666666668,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.067,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.45899999999999996,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.06666666666666667,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.15533333333333335,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 12:45:00,0.001,0.001,0.0009333333333333333,0.054,0.0
2024-01-02 13:00:00,0.001,0.001,1.2004666666666668,0.054,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.092,0.0
2024-01-02 13:30:00,0.001,0.001,0.0008666666666666667,0.24400000000000002,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.13,1.8
2024-01-02 14:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.2333034798235276,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.3991286963359374,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.27004260639225447,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.6191759397255878,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.2539988335883383,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.6646904090393402,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.8215570757060069,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.38982374237267353,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.3355570757060068,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.19667074440662724,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.7572904090393402,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.3218237423726735,1.6
2024-01-02 17:45:00,0.001,0.001,0.0,0.4865759397255877,0.2
2024-01-02 18:00:00,0.001,0.001,0.0,1.6426426063922546,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.2989092730589211,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.7654426063922545,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.23237593972558782,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.6865455002550049,0.0
2024-01-02 19:15:00,0.1592069572115326,0.001,0.0,1.189349273058921,0.0
2024-01-02 19:30:00,0.7920347860576631,0.001,0.0,2.7523718619856274,0.0
2024-01-02 19:45:00,0.7920347860576631,0.001,0.30033333333333334,1.5942855306862476,0.0
2024-01-02 20:00:00,0.7920347860576631,0.001,2.25,0.46255219735291425,0.0
2024-01-02 20:15:00,0.7920347860576631,0.001,0.9006000000000001,1.7168581932850069,0.0
2024-01-02 20:30:00,0.7920347860576631,0.001,1.2004666666666668,1.6166426063922545,0.0
2024-01-02 20:45:00,0.7920347860576631,0.001,0.0005333333333333334,0.8637092730589211,0.0
2024-01-02 21:00:00,0.7920347860576631,0.001,0.0,0.6007092730589211,0.0
2024-01-02 21:15:00,0.7920347860576631,0.001,0.0,1.7408426063922546,1.8
2024-01-02 21:30:00,0.7920347860576631,0.001,0.0,2.171109273058921,0.0
2024-01-02 21:45:00,0.7920347860576631,0.1994010000042566,0.0,2.060709273058921,0.0
2024-01-02 22:00:00,0.7920347860576631,1.7395046901474833,0.0,1.900775939725588,0.0
2024-01-02 22:15:00,0.7920347860576631,1.9652734587760878,0.0,0.6513759397255877,0.0
2024-01-02 22:30:00,0.7920347860576631,1.973531797843911,0.0,0.5350426063922544,0.0
2024-01-02 22:45:00,0.7920347860576631,1.1623146330268734,0.0,0.44524260639225444,0.0
2024-01-02 23:00:00,0.7920347860576631,0.001,0.0,0.46137593972558777,0.0
2024-01-02 23:15:00,0.7920347860576631,0.001,0.0,0.6633759397255878,0.0
2024-01-02 23:30:00,0.7920347860576631,0.001,0.0,0.5142426063922545,0.0
2024-01-02 23:45:00,0.7920347860576631,0.001,0.0,0.6107092730589211,0.0
2024-01-03 00:00:00,0.7920347860576631,0.001,0.0,0.8149994407425646,0.0
2024-01-03 00:15:00,0.7920347860576631,0.001,0.0,0.6515521973529144,0.0
2024-01-03 00:30:00,0.7920347860576631,0.001,0.0,0.29628553068624763,0.0
2024-01-03 00:45:00,0.7920347860576631,0.001,0.0,0.12621886401958096,0.0
2024-01-03 01:00:00,0.264678262019221,0.001,0.0,0.13201190437252572,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.30906666666666666,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.23933333333333331,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.176,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.5757999999999999,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.176,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.13,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.092,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.10279999999999999,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.176,2.6
2024-01-03 04:00:00,0.001,0.001,0.0,0.2773333333333333,0.4
2024-01-03 04:15:00,0.001,0.001,0.0,0.366,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.18053333333333332,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.5870666666666666,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.5804666666666667,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.6311333333333332,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.054,0.8
2024-01-03 06:30:00,0.001,0.001,0.0,0.5870666666666666,1.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.0618,0.0
2024-01-03 07:00:00,0.001,0.1994010000042566,0.0,0.7520666666666666,0.0
2024-01-03 07:15:00,0.001,1.7395046901474833,0.0,0.219,0.0
2024-01-03 07:30:00,0.001,1.9652734587760878,0.0,0.067,0.0
2024-01-03 07:45:00,0.001,1.973531797843911,0.0,0.06771391005631705,0.0
2024-01-03 08:00:00,0.001,0.7227313821341791,0.0,0.7055570757060069,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,2.6780237423726736,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.7762237423726736,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.19249040903934017,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.05715299796604627,1.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.054,0.8
2024-01-03 09:30:00,0.001,0.001,0.0,0.06526666666666667,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.47946666666666665,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.257,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.16833333333333333,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.06353333333333334,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.188,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.188,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.226,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.3771333333333333,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.36965333333333333,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.24180000000000001,1.8
2024-01-03 12:15:00,0.001,0.001,0.0,0.145,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.31610666666666665,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.38053509121566476,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.4610855306862476,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.39035219735291427,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,1.5129521973529143,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,2.4541382780588044,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.7054666666666666,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.6609681315686095,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.9580188640195809,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.32061886401958095,1.6
2024-01-03 15:00:00,0.001,0.001,0.0,0.4327521973529143,0.2
2024-01-03 15:15:00,0.001,0.001,0.0,0.9135521973529143,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.33941391929411047,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.9254666666666667,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.6102666666666666,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.7129333333333333,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.6731882494915116,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.3200904090393402,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.08195707570600684,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.20515707570600686,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.23862374237267353,0.2
2024-01-03 17:45:00,0.001,0.001,0.0,0.18782374237267352,1.6
2024-01-03 18:00:00,0.001,0.001,0.0,0.17678824949151156,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.176,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.6280266666666666,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.5256246517450819,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.6018855306862476,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.46255219735291425,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.46255219735291425,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.5287921973529143,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.4132449235320212,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.5707704090393402,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.6100637423726735,1.8
2024-01-03 20:45:00,0.001,0.001,0.0,0.4298237423726735,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.44665158096089447,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.46137593972558777,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.48670927305892114,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.6513759397255877,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.5500426063922544,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.9713043283334507,0.0
2024-01-03 22:30:00,0.6865634812499747,0.001,0.0,0.43823766166678396,0.0
2024-01-03 22:45:00,0.7920347860576631,0.001,0.0,0.9944426063922546,0.0
2024-01-03 23:00:00,0.7920347860576631,0.001,0.0,0.5120426063922544,0.0
2024-01-03 23:15:00,0.7920347860576631,0.001,0.0,0.6188426063922544,0.0
2024-01-03 23:30:00,0.7920347860576631,0.001,0.0,0.5247092730589211,0.0
2024-01-03 23:45:00,0.7920347860576631,0.001,0.0,0.46137593972558777,0.0
2024-01-04 00:00:00,0.7920347860576631,0.001,0.0,0.5475759397255878,0.0
2024-01-04 00:15:00,0.7920347860576631,0.001,0.0,0.1908996434392637,0.0
2024-01-04 00:30:00,0.7920347860576631,0.001,0.0,0.22759999999999997,0.0
2024-01-04 00:45:00,0.7920347860576631,0.001,0.0,0.24400000000000002,0.0
2024-01-04 01:00:00,0.7920347860576631,0.001,0.0,0.092,0.0
2024-01-04 01:15:00,0.7920347860576631,0.001,0.0,0.054,0.0
2024-01-04 01:30:00,0.6865634812499747,0.001,0.0,0.054,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.5870666666666666,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.15533333333333335,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.06666666666666667,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.18066666666666667,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.6311333333333332,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.5870666666666666,2.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.054,1.4
2024-01-04 04:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.206,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.206,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.32053333333333334,1.8
2024-01-04 06:00:00,0.001,0.001,0.0,0.1912079141242245,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.5988904090393402,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.24315707570600686,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.7255570757060069,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.06582374237267351,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.05925647778957389,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.4952032771268287,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.7893759397255878,1.8
2024-01-04 08:00:00,0.001,0.001,0.0,0.3003759397255878,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.21170927305892115,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.10958769023407625,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.09013827805880383,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.067,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.09633333333333334,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.2492,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.143,1.6
2024-01-04 10:00:00,0.001,0.001,0.0,0.067,0.2
2024-01-04 10:15:00,0.001,0.001,0.0,0.08313333333333334,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.1854,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.25133333333333335,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.378,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.23866666666666667,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.1436,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.054,1.8
2024-01-04 12:15:00,0.001,0.001,0.0,0.14266666666666666,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.07933333333333333,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.45380000000000004,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.168,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.24400000000000002,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.054,1.8
2024-01-04 14:30:00,0.001,0.001,0.0,0.5870666666666666,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.054,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.7263999999999999,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.21866666666666665,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.6919333333333333,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.175,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.5748,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,2.6539333333333333,1.8
2024-01-04 16:45:00,0.001,0.001,0.0,0.763,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.19333333333333333,0.0
2024-01-04 17:15:00,0.001,0.001,0.0,0.4622139192941105,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,1.7831521973529143,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,2.7524426063922545,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.9461759397255877,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.3785092730589211,0.0
2024-01-04 18:30:00,0.001,0.001,0.0009333333333333333,0.4628217274510887,0.0
2024-01-04 18:45:00,0.001,0.001,1.2004666666666668,0.9648549161581782,1.8
2024-01-04 19:00:00,0.001,0.001,0.001,0.46255219735291425,0.0
2024-01-04 19:15:00,0.001,0.001,0.001,0.45861502763531703,0.0
2024-01-04 19:30:00,0.001,0.001,0.00046666666666666666,0.8865092730589211,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,0.6513759397255877,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,0.48550927305892105,0.0
2024-01-04 20:15:00,0.001,0.001,0.0,0.41297593972558777,0.0
