,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-05 00:00:00,0.001,0.001,0.001,0.14433333333333334,0.0
2024-01-05 00:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 00:30:00,0.001,0.001,0.001,0.06833333333333333,0.0
2024-01-05 00:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 01:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 01:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 01:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 01:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 02:00:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-05 02:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 02:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 02:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 03:00:00,0.001,0.001,0.001,0.5760666666666665,0.0
2024-01-05 03:15:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-05 03:30:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-05 03:45:00,0.001,0.001,0.001,0.081,0.0
2024-01-05 04:00:00,0.001,0.001,0.001,0.043,1.0
2024-01-05 04:15:00,0.001,0.001,0.001,0.043,2.0
2024-01-05 04:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 04:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 05:00:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-05 05:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 05:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 05:45:00,0.001,0.001,0.001,0.043,0.3333333333333333
2024-01-05 06:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 06:15:00,0.001,0.001,0.001,0.44279999999999997,3.3333333333333335
2024-01-05 06:30:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-05 06:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 07:00:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-05 07:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 07:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 07:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 08:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 08:15:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-05 08:30:00,0.001,0.001,0.001,0.3343333333333333,0.0
2024-01-05 08:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 09:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 09:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 09:30:00,0.001,0.001,0.001,0.17626666666666665,0.0
2024-01-05 09:45:00,0.001,0.001,0.001,0.5122,0.0
2024-01-05 10:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 10:15:00,0.001,0.001,0.001,0.10633333333333334,3.0
2024-01-05 10:30:00,0.001,0.001,0.001,0.043,0.3333333333333333
2024-01-05 10:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 11:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 11:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 11:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-05 11:45:00,0.001,0.001,0.001,0.6074666666666667,0.0
2024-01-05 12:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 12:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 12:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 12:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 13:00:00,0.001,0.001,0.001,0.6267333333333334,0.0
2024-01-05 13:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 13:30:00,0.001,0.001,0.001,0.25833333333333336,0.0
2024-01-05 13:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 14:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 14:15:00,0.001,0.001,0.001,0.043,0.3333333333333333
2024-01-05 14:30:00,0.001,0.001,0.001,0.043,3.0
2024-01-05 14:45:00,0.001,0.001,0.001,0.32166666666666666,0.0
2024-01-05 15:00:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-05 15:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 15:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 15:45:00,0.001,0.001,0.001,0.44279999999999997,0.0
2024-01-05 16:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 16:15:00,0.001,0.001,0.001,0.081,0.0
2024-01-05 16:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 16:45:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-05 17:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 17:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 17:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 17:45:00,0.001,0.001,0.001,0.07034523770585907,0.0
2024-01-05 18:00:00,0.001,0.001,0.001,0.20988960842620819,0.0
2024-01-05 18:15:00,0.001,0.001,0.001,0.27637593972558777,0.0
2024-01-05 18:30:00,0.001,0.001,0.001,0.5455759397255877,0.0
2024-01-05 18:45:00,0.001,0.001,0.001,2.462237661666784,1.3333333333333333
2024-01-05 19:00:00,0.001,0.001,0.001,0.37232566056480554,2.0
2024-01-05 19:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-05 19:30:00,0.001,0.001,0.001,0.07069808180786803,0.0
2024-01-05 19:45:00,0.001,0.001,0.001,0.3841570757060069,0.0
2024-01-05 20:00:00,0.001,0.001,0.001,0.15615707570600684,0.0
2024-01-05 20:15:00,0.001,0.001,0.001,0.0548237423726735,0.0
2024-01-05 20:30:00,0.001,0.001,0.001,0.1431437423726735,0.0
2024-01-05 20:45:00,0.001,0.001,0.001,0.05403549288116193,0.0
2024-01-05 21:00:00,0.001,0.001,0.001,0.2710666666666667,0.0
2024-01-05 21:15:00,0.001,0.001,0.001,0.27799999999999997,0.0
2024-01-05 21:30:00,0.001,0.001,0.001,0.354,0.0
2024-01-05 21:45:00,0.001,0.001,0.001,0.19139102543136,0.0
2024-01-05 22:00:00,0.001,0.001,0.001,0.18748553068624763,0.0
2024-01-05 22:15:00,0.001,0.001,0.001,0.21388553068624763,0.0
2024-01-05 22:30:00,0.001,0.001,0.001,0.07455219735291431,0.0
2024-01-05 22:45:00,0.001,0.001,0.001,0.06197710613724953,0.0
2024-01-05 23:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-05 23:15:00,0.001,0.001,0.001,0.157,0.0
2024-01-05 23:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-05 23:45:00,0.001,0.001,0.001,0.5760666666666665,3.0
2024-01-06 00:00:00,0.001,0.001,0.001,0.13173333333333334,1.0
2024-01-06 00:15:00,0.001,0.001,0.001,0.164,0.0
2024-01-06 00:30:00,0.001,0.001,0.001,0.2653333333333333,0.0
2024-01-06 00:45:00,0.001,0.001,0.001,0.49333333333333335,0.0
2024-01-06 01:00:00,0.001,0.001,0.001,0.18933333333333333,0.0
2024-01-06 01:15:00,0.001,0.001,0.001,0.0914,0.0
2024-01-06 01:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 01:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 02:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-06 02:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-06 02:30:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-06 02:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 03:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 03:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-06 03:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 03:45:00,0.001,0.001,0.001,0.6647333333333333,0.0
2024-01-06 04:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-06 04:15:00,0.001,0.001,0.001,0.081,0.0
2024-01-06 04:30:00,0.001,0.001,0.001,0.18233333333333335,2.3333333333333335
2024-01-06 04:45:00,0.001,0.001,0.001,0.043,1.6666666666666667
2024-01-06 05:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 05:15:00,0.001,0.001,0.001,0.5760666666666666,0.0
2024-01-06 05:30:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-06 05:45:00,0.001,0.001,0.001,0.32166666666666666,0.0
2024-01-06 06:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 06:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 06:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 06:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 07:00:00,0.001,0.001,0.001,0.25833333333333336,0.0
2024-01-06 07:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-06 07:30:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-06 07:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 08:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 08:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-06 08:30:00,0.001,0.001,0.001,0.15339999999999998,3.3333333333333335
2024-01-06 08:45:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-06 09:00:00,0.001,0.001,0.001,0.195,0.0
2024-01-06 09:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 09:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-06 09:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 10:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-06 10:15:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-06 10:30:00,0.001,0.001,0.297276234069305,0.233,0.0
2024-01-06 10:45:00,0.001,0.001,0.7682342728211028,0.24566666666666667,0.0
2024-01-06 11:00:00,0.001,1.3312494268995703,0.23075527013400157,0.043,0.0
2024-01-06 11:15:00,0.001,1.9120072957021788,0.1654467459191263,0.043,0.0
2024-01-06 11:30:00,0.001,1.975589256962361,0.862219893075306,0.047729496949069396,0.0
2024-01-06 11:45:00,0.001,1.7335662512467718,0.927589509504157,0.0548237423726735,0.0
2024-01-06 12:00:00,0.001,0.08761334898773074,0.10276240932223042,0.34615707570600684,0.0
2024-01-06 12:15:00,0.001,0.001,0.2128863143598306,0.21949040903934017,0.0
2024-01-06 12:30:00,0.001,0.001,0.4668888792030154,0.08709040903934016,3.3333333333333335
2024-01-06 12:45:00,0.001,0.001,0.001,0.17503549288116194,0.0
2024-01-06 13:00:00,0.001,0.001,0.001,0.17662087894116574,0.0
2024-01-06 13:15:00,0.001,0.001,0.001,0.44781886401958093,0.0
2024-01-06 13:30:00,0.001,0.001,0.001,0.3672188640195809,0.0
2024-01-06 13:45:00,0.001,0.001,0.001,0.5065521973529142,0.0
2024-01-06 14:00:00,0.001,0.001,0.001,0.8179542122744989,0.0
2024-01-06 14:15:00,0.001,0.001,0.001,0.09946666666666666,0.0
2024-01-06 14:30:00,0.001,0.001,0.001,0.7154000000000001,0.0
2024-01-06 14:45:00,0.001,0.001,0.001,0.047729496949069396,0.0
2024-01-06 15:00:00,0.001,0.001,0.001,0.0790237423726735,0.0
2024-01-06 15:15:00,0.001,0.001,0.001,0.42555707570600687,0.0
2024-01-06 15:30:00,0.001,0.001,0.001,0.35315707570600685,0.0
2024-01-06 15:45:00,0.001,0.001,0.001,0.31042757875693744,0.0
2024-01-06 16:00:00,0.001,0.001,0.001,0.164,0.0
2024-01-06 16:15:00,0.001,0.001,0.001,0.14786666666666667,0.0
2024-01-06 16:30:00,0.001,0.001,0.001,0.08806283028240273,1.3333333333333333
2024-01-06 16:45:00,0.001,0.001,0.001,0.21382374237267351,1.6666666666666667
2024-01-06 17:00:00,0.001,0.001,0.001,0.5367092730589211,0.0
2024-01-06 17:15:00,0.001,0.001,0.001,0.2960426063922545,0.0
2024-01-06 17:30:00,0.001,0.001,0.001,0.20737593972558782,0.0
2024-01-06 17:45:00,0.001,0.001,0.001,1.4805759397255878,0.0
2024-01-06 18:00:00,0.001,0.001,0.001,2.2072570849438002,0.0
2024-01-06 18:15:00,0.001,0.001,0.001,0.2594875456078324,0.0
2024-01-06 18:30:00,0.001,0.001,0.001,0.38463219735291426,0.0
2024-01-06 18:45:00,0.001,0.001,0.001,0.5948721973529143,0.0
2024-01-06 19:00:00,0.001,0.001,0.001,0.3165521973529143,0.0
2024-01-06 19:15:00,0.001,0.001,0.001,0.3165521973529143,0.0
2024-01-06 19:30:00,0.001,0.001,0.001,0.3920666666666666,0.0
2024-01-06 19:45:00,0.001,0.001,0.001,0.0914,0.0
2024-01-06 20:00:00,0.001,0.001,0.001,0.06833333333333333,0.3333333333333333
2024-01-06 20:15:00,0.001,0.001,0.001,0.233,3.0
2024-01-06 20:30:00,0.001,0.001,0.001,0.14433333333333334,0.0
2024-01-06 20:45:00,0.001,0.001,0.001,0.23879999999999998,0.0
2024-01-06 21:00:00,0.001,0.001,0.001,0.164,0.0
2024-01-06 21:15:00,0.001,0.001,0.001,0.2769333333333333,0.0
2024-01-06 21:30:00,0.001,0.001,0.001,0.2997243587646933,0.0
2024-01-06 21:45:00,0.001,0.001,0.001,0.4305521973529142,0.0
2024-01-06 22:00:00,0.001,0.001,0.001,0.5683718619856272,0.0
2024-01-06 22:15:00,0.001,0.001,0.001,0.22810927305892115,0.0
2024-01-06 22:30:00,0.001,0.001,0.001,0.32837593972558776,0.0
2024-01-06 22:45:00,0.001,0.001,0.001,0.3241689800785325,0.0
2024-01-06 23:00:00,0.001,0.001,0.001,0.32837593972558776,0.0
2024-01-06 23:15:00,0.001,0.001,0.001,0.48037593972558773,0.0
2024-01-06 23:30:00,0.001,0.001,0.001,0.38634044684442587,0.0
2024-01-06 23:45:00,0.001,0.001,0.001,0.1885521973529143,0.0
2024-01-07 00:00:00,0.001,0.001,0.001,0.47435219735291434,0.0
2024-01-07 00:15:00,0.001,0.001,0.001,0.1825771061372495,0.0
2024-01-07 00:30:00,0.001,0.001,0.001,0.18863932926542587,0.0
2024-01-07 00:45:00,0.001,0.001,0.001,0.0548237423726735,0.0
2024-01-07 01:00:00,0.001,0.001,0.001,0.15615707570600681,0.0
2024-01-07 01:15:00,0.001,0.001,0.001,0.24482374237267351,0.0
2024-01-07 01:30:00,0.001,0.001,0.001,0.6242725658693065,0.0
2024-01-07 01:45:00,0.001,0.001,0.001,0.33488553068624766,0.0
2024-01-07 02:00:00,0.001,0.001,0.001,0.1955521973529143,0.0
2024-01-07 02:15:00,0.001,0.001,0.001,0.1955521973529143,0.0
2024-01-07 02:30:00,0.001,0.001,0.001,0.1955521973529143,0.0
2024-01-07 02:45:00,0.001,0.001,0.001,0.3855521973529143,0.0
2024-01-07 03:00:00,0.001,0.001,0.001,0.31706666666666666,0.0
2024-01-07 03:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 03:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 03:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 04:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 04:15:00,0.001,0.001,0.001,0.271,1.0
2024-01-07 04:30:00,0.001,0.001,0.001,0.233,3.0
2024-01-07 04:45:00,0.001,0.001,0.001,0.081,2.6666666666666665
2024-01-07 05:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 05:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 05:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 05:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 06:00:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-07 06:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 06:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 06:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 07:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 07:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 07:30:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-07 07:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 08:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 08:15:00,0.001,0.001,0.001,0.043,3.3333333333333335
2024-01-07 08:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 08:45:00,0.001,0.001,0.001,0.28113333333333335,0.0
2024-01-07 09:00:00,0.001,0.001,0.001,0.43053333333333327,0.0
2024-01-07 09:15:00,0.001,0.001,0.001,0.468,0.0
2024-01-07 09:30:00,0.001,0.001,0.001,0.316,0.0
2024-01-07 09:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-07 10:00:00,0.001,0.001,0.001,0.08333333333333333,0.0
2024-01-07 10:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 10:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 10:45:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-07 11:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 11:15:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-07 11:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 11:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 12:00:00,0.001,0.001,0.001,0.043,3.3333333333333335
2024-01-07 12:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 12:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-07 12:45:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-07 13:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 13:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 13:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 13:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 14:00:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-07 14:15:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-07 14:30:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-07 14:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 15:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 15:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 15:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 15:45:00,0.001,0.001,0.001,0.18233333333333335,2.0
2024-01-07 16:00:00,0.001,0.001,0.001,0.22033333333333335,1.3333333333333333
2024-01-07 16:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 16:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 16:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 17:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 17:15:00,0.001,0.001,0.001,0.081,0.0
2024-01-07 17:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 17:45:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-07 18:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 18:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 18:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 18:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 19:00:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-07 19:15:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-07 19:30:00,0.001,0.001,0.001,0.043,1.0
2024-01-07 19:45:00,0.001,0.001,0.001,0.043,2.3333333333333335
2024-01-07 20:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 20:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 20:30:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-07 20:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 21:00:00,0.001,0.001,0.001,0.14433333333333334,0.0
2024-01-07 21:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 21:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 21:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 22:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 22:15:00,0.001,0.001,0.001,0.157,0.0
2024-01-07 22:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-07 22:45:00,0.001,0.001,0.001,0.05566666666666666,0.0
2024-01-07 23:00:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-07 23:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 23:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-07 23:45:00,0.001,0.001,0.001,0.05566666666666666,0.0
