,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-05 16:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-05 17:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-05 17:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-05 17:30:00,0.001,0.001,0.0,0.001,0.06404666666666667,0.0
2024-01-05 17:45:00,0.001,0.001,0.0,0.001,0.9606333333333333,0.0
2024-01-05 18:00:00,0.001,0.001,0.0,0.001,1.6482199999999998,0.0
2024-01-05 18:15:00,0.001,0.001,0.0,0.001,0.5240333333333334,0.0
2024-01-05 18:30:00,0.001,0.001,0.0,0.001,0.19876666666666665,0.0
2024-01-05 18:45:00,0.001,0.001,0.0,0.001,0.7114999999999999,0.0
2024-01-05 19:00:00,0.001,0.001,0.0,0.001,0.3117,0.0
2024-01-05 19:15:00,0.001,0.001,0.0,0.001,0.34103333333333335,0.0
2024-01-05 19:30:00,0.001,0.001,0.0,0.001,0.4217,0.0
2024-01-05 19:45:00,0.001,0.001,0.0,0.001,0.2875,0.0
2024-01-05 20:00:00,0.001,0.001,0.0,0.001,0.22014871752938667,0.0
2024-01-05 20:15:00,0.001,0.001,0.0,0.001,0.2269816943019837,0.0
2024-01-05 20:30:00,0.001,0.001,0.0,0.001,0.7913426063922545,0.0
2024-01-05 20:45:00,0.001,0.001,0.0,0.001,0.3952092730589211,0.0
2024-01-05 21:00:00,0.001,0.001,0.0,0.001,0.49907593972558784,0.0
2024-01-05 21:15:00,0.001,0.001,0.0,0.001,0.3918759397255878,0.0
2024-01-05 21:30:00,0.001,0.001,0.0,0.001,0.4005071135110925,0.0
2024-01-05 21:45:00,0.001,0.001,0.0,0.001,0.3835855306862477,0.0
2024-01-05 22:00:00,0.001,0.001,0.0,0.001,0.34325219735291435,0.0
2024-01-05 22:15:00,0.001,0.001,0.0,0.001,0.35204497787457556,0.0
2024-01-05 22:30:00,0.001,0.001,0.0,0.001,0.5545237423726735,0.0
2024-01-05 22:45:00,0.001,0.001,0.0,0.001,0.4501437423726735,0.0
2024-01-05 23:00:00,0.001,0.001,0.0,0.001,0.7450904090393402,0.0
2024-01-05 23:15:00,0.001,0.001,0.0,0.001,0.31337795464717255,0.0
2024-01-05 23:30:00,0.001,0.001,0.0,0.001,0.3372229417595415,0.0
2024-01-05 23:45:00,0.001,0.001,0.0,0.001,0.33588553068624766,0.0
2024-01-06 00:00:00,0.001,0.001,0.0,0.001,0.3578855306862476,0.0
2024-01-06 00:15:00,0.001,0.001,0.0,0.001,0.2053521973529143,0.0
2024-01-06 00:30:00,0.001,0.001,0.0,0.001,0.05710347982352762,0.0
2024-01-06 00:45:00,0.001,0.001,0.0,0.001,0.4547999999999999,0.0
2024-01-06 01:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 01:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 01:30:00,0.001,0.001,0.0,0.001,0.26986666666666664,0.0
2024-01-06 01:45:00,0.001,0.001,0.0,0.001,0.2053333333333333,0.0
2024-01-06 02:00:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-06 02:15:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-06 02:30:00,0.001,0.001,0.0,0.001,0.11146666666666666,0.0
2024-01-06 02:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 03:00:00,0.001,0.001,0.0,0.001,0.15766666666666668,0.0
2024-01-06 03:15:00,0.001,0.001,0.0,0.001,0.09166666666666666,0.0
2024-01-06 03:30:00,0.001,0.001,0.0,0.001,0.4547999999999999,0.0
2024-01-06 03:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 04:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 04:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 04:30:00,0.001,0.001,0.0,0.001,0.15033333333333332,0.0
2024-01-06 04:45:00,0.001,0.001,0.0,0.001,0.099,0.0
2024-01-06 05:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 05:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 05:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 05:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 06:00:00,0.001,0.001,0.0,0.001,0.143,0.0
2024-01-06 06:15:00,0.001,0.001,0.0,0.001,0.10633333333333334,0.0
2024-01-06 06:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 06:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 07:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 07:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 07:30:00,0.001,0.001,0.0,0.001,0.5354666666666666,0.0
2024-01-06 07:45:00,0.001,0.001,0.0,0.001,0.11366666666666667,0.0
2024-01-06 08:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 08:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 08:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 08:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-06 09:00:00,0.001,0.001,0.4503333333333333,0.001,0.12833333333333333,0.0
2024-01-06 09:15:00,0.001,0.001,2.25,0.001,0.6540666666666667,0.0
2024-01-06 09:30:00,0.001,0.001,0.9006000000000001,0.001,0.10339999999999999,0.0
2024-01-06 09:45:00,0.001,0.001,1.0505333333333333,0.001,0.176,0.0
2024-01-06 10:00:00,0.001,0.001,0.00046666666666666666,0.001,0.176,0.0
2024-01-06 10:15:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-06 10:30:00,0.001,0.001,0.0,0.001,0.32266666666666666,0.0
2024-01-06 10:45:00,0.001,0.001,0.0,0.001,0.2839333333333333,0.0
2024-01-06 11:00:00,0.001,0.001,0.0,0.001,0.189,0.0
2024-01-06 11:15:00,0.001,0.001,0.0,0.001,0.25353333333333333,0.0
2024-01-06 11:30:00,0.001,0.001,0.0,0.001,0.30826666666666663,0.0
2024-01-06 11:45:00,0.001,0.001,0.0,0.001,0.25666666666666665,0.0
2024-01-06 12:00:00,0.001,0.11520820983748822,0.0,0.001,0.33146666666666663,0.0
2024-01-06 12:15:00,0.001,1.7347724020109978,0.0,0.001,0.35346666666666665,0.0
2024-01-06 12:30:00,0.001,1.9241623818578888,0.0,0.001,0.176,0.0
2024-01-06 12:45:00,0.001,1.3724456512705567,0.0,0.001,0.6352354928811619,0.0
2024-01-06 13:00:00,0.001,0.49477567460616234,0.0,0.001,0.3088237423726735,0.0
2024-01-06 13:15:00,0.001,1.0457780529994918,0.0,0.001,0.29227707570600686,0.0
2024-01-06 13:30:00,0.001,1.0608854825074443,0.0,0.001,0.33312260639225444,0.0
2024-01-06 13:45:00,0.001,1.4884299149548545,0.0,0.1907336200641085,0.41224260639225446,0.0
2024-01-06 14:00:00,0.001,0.37633229429592296,0.0,0.5904714082723814,0.48590927305892123,0.0
2024-01-06 14:15:00,0.001,0.001,0.0,0.4854863435082232,0.3455483609686504,0.0
2024-01-06 14:30:00,0.001,0.001,0.0,0.16616168836457856,0.2789921973529143,1.4666666666666666
2024-01-06 14:45:00,0.001,0.001,0.0,0.5149083967827618,0.1579066454732174,11.0
2024-01-06 15:00:00,0.001,0.001,0.0,1.2575608255053539,0.15782374237267352,5.133333333333334
2024-01-06 15:15:00,0.001,0.001,0.0,0.12384923520517449,0.24195707570600686,0.0
2024-01-06 15:30:00,0.001,0.001,0.0,0.1218282831049564,0.1982237423726735,0.0
2024-01-06 15:45:00,0.001,0.001,0.0,0.051204392702964605,0.18782374237267352,0.0
2024-01-06 16:00:00,0.001,0.001,0.0,0.001,0.18230599593209254,0.0
2024-01-06 16:15:00,0.001,0.001,0.0,0.001,0.25625333333333333,0.0
2024-01-06 16:30:00,0.001,0.001,0.0,0.001,0.32122666666666666,0.0
2024-01-06 16:45:00,0.001,0.001,0.0,0.001,0.41436666666666666,0.0
2024-01-06 17:00:00,0.001,0.001,0.0,0.001,0.7114999999999999,0.0
2024-01-06 17:15:00,0.001,0.001,0.0,0.001,0.3247,0.0
2024-01-06 17:30:00,0.001,0.001,0.0,0.001,0.3247,0.0
2024-01-06 17:45:00,0.001,0.001,0.0,0.001,0.3247,0.0
2024-01-06 18:00:00,0.001,0.001,0.0,0.001,0.37086117192155427,2.933333333333333
2024-01-06 18:15:00,0.001,0.001,0.0,0.001,0.498278864019581,0.0
2024-01-06 18:30:00,0.001,0.001,0.0,0.001,0.6408921973529143,0.0
2024-01-06 18:45:00,0.001,0.001,0.0,0.001,0.46425219735291434,0.0
2024-01-06 19:00:00,0.001,0.001,0.0,0.001,0.46425219735291434,0.0
2024-01-06 19:15:00,0.001,0.001,0.0,0.001,0.44689293438569855,0.0
2024-01-06 19:30:00,0.001,0.001,0.0,0.001,0.3858570757060068,0.0
2024-01-06 19:45:00,0.001,0.001,0.0,0.001,0.3125237423726735,0.0
2024-01-06 20:00:00,0.001,0.001,0.0,0.001,0.20985707570600684,0.0
2024-01-06 20:15:00,0.001,0.001,0.0,0.001,0.2687637423726735,0.0
2024-01-06 20:30:00,0.001,0.001,0.0,0.001,0.2198742454236041,0.0
2024-01-06 20:45:00,0.001,0.001,0.0,0.001,0.27136666666666664,0.0
2024-01-06 21:00:00,0.001,0.001,0.0,0.001,0.3025926625987592,0.0
2024-01-06 21:15:00,0.001,0.001,0.0,0.001,0.4461689800785325,0.0
2024-01-06 21:30:00,0.001,0.001,0.0,0.001,0.8881092730589212,0.0
2024-01-06 21:45:00,0.001,0.001,0.0,0.001,0.3403759397255878,0.0
2024-01-06 22:00:00,0.001,0.001,0.0,0.001,0.2839092730589211,0.0
2024-01-06 22:15:00,0.001,0.001,0.0,0.001,0.17448839411775544,0.0
2024-01-06 22:30:00,0.001,0.001,0.0,0.001,0.19515707570600685,0.0
2024-01-06 22:45:00,0.001,0.001,0.0,0.001,0.30413418184325636,0.0
2024-01-06 23:00:00,0.001,0.001,0.0,0.001,0.6411759397255878,0.0
2024-01-06 23:15:00,0.001,0.001,0.0,0.001,0.3403759397255878,0.0
2024-01-06 23:30:00,0.001,0.001,0.0,0.001,0.3372229417595415,0.0
2024-01-06 23:45:00,0.001,0.001,0.0,0.001,0.22744260639225447,0.0
2024-01-07 00:00:00,0.001,0.001,0.0,0.001,0.19834114149031162,0.0
2024-01-07 00:15:00,0.001,0.001,0.0,0.001,0.24942374237267348,0.0
2024-01-07 00:30:00,0.001,0.001,0.0,0.001,0.10867458079089116,0.0
2024-01-07 00:45:00,0.001,0.001,0.0,0.001,0.089,0.0
2024-01-07 01:00:00,0.001,0.001,0.0,0.001,0.06633333333333333,0.0
2024-01-07 01:15:00,0.001,0.001,0.0,0.001,0.5880666666666666,0.0
2024-01-07 01:30:00,0.001,0.001,0.0,0.001,0.5880666666666666,0.0
2024-01-07 01:45:00,0.001,0.001,0.0,0.001,0.24639999999999998,0.0
2024-01-07 02:00:00,0.001,0.001,0.0,0.001,0.21266666666666667,0.0
2024-01-07 02:15:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-07 02:30:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-07 02:45:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-07 03:00:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-07 03:15:00,0.001,0.001,0.0,0.001,0.15839999999999999,0.0
2024-01-07 03:30:00,0.001,0.001,0.0,0.001,0.49879999999999997,0.0
2024-01-07 03:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 04:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 04:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 04:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 04:45:00,0.001,0.001,0.0,0.001,0.143,0.0
2024-01-07 05:00:00,0.001,0.001,0.0,0.001,0.10633333333333334,0.0
2024-01-07 05:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 05:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 05:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 06:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 06:15:00,0.001,0.001,0.0,0.001,0.13566666666666669,0.0
2024-01-07 06:30:00,0.001,0.001,0.0,0.001,0.11366666666666667,0.0
2024-01-07 06:45:00,0.7920347860576631,0.001,0.0,0.001,0.055,0.0
2024-01-07 07:00:00,0.7920347860576631,0.001,0.0,0.001,0.055,0.0
2024-01-07 07:15:00,0.7920347860576631,0.001,0.0,0.001,0.0654,5.866666666666666
2024-01-07 07:30:00,0.7920347860576631,0.001,0.0,0.001,0.07606666666666667,0.0
2024-01-07 07:45:00,0.7920347860576631,0.001,0.0,0.001,0.26233333333333336,0.0
2024-01-07 08:00:00,0.7920347860576631,0.001,0.0,0.001,0.255,0.0
2024-01-07 08:15:00,0.7920347860576631,0.001,0.0,0.001,0.17773333333333333,0.0
2024-01-07 08:30:00,0.7920347860576631,0.001,0.0,0.001,0.176,0.0
2024-01-07 08:45:00,0.7920347860576631,0.001,0.0,0.001,0.176,0.0
2024-01-07 09:00:00,0.7920347860576631,0.001,0.0,0.001,0.055,0.0
2024-01-07 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.121,0.0
2024-01-07 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.12833333333333333,0.0
2024-01-07 09:45:00,0.264678262019221,0.001,0.0,0.001,0.055,4.4
2024-01-07 10:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 10:15:00,0.001,0.001,0.0,0.001,0.0654,0.0
2024-01-07 10:30:00,0.001,0.001,0.0,0.001,0.068,0.0
2024-01-07 10:45:00,0.001,0.001,0.0,0.001,0.12666666666666665,0.0
2024-01-07 11:00:00,0.001,0.001,0.0,0.001,0.14866666666666667,0.0
2024-01-07 11:15:00,0.001,0.001,0.0,0.001,0.062486331299379604,0.0
2024-01-07 11:30:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-07 11:45:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-07 12:00:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-07 12:15:00,0.001,0.001,0.0,0.001,0.11815707570600684,0.0
2024-01-07 12:30:00,0.001,0.001,0.0,0.001,0.16175707570600686,0.0
2024-01-07 12:45:00,0.001,0.001,0.0,0.001,0.1092724599020602,0.0
2024-01-07 13:00:00,0.001,0.001,0.0,0.11168793632775932,0.11137593972558782,0.0
2024-01-07 13:15:00,0.001,0.001,0.0,0.19883213881083456,0.11058769023407626,1.4666666666666666
2024-01-07 13:30:00,0.001,0.001,0.0,1.1919111899081825,0.11161886401958097,0.0
2024-01-07 13:45:00,0.001,0.001,0.0,0.10943051901756166,0.6513521973529143,0.0
2024-01-07 14:00:00,0.001,0.001,0.0,0.17218476076597364,0.27554029298038857,0.0
2024-01-07 14:15:00,0.001,0.001,0.0,0.35116374390942556,0.176,0.0
2024-01-07 14:30:00,0.001,0.001,0.0,0.5287194589028279,0.176,0.0
2024-01-07 14:45:00,0.001,0.001,0.0,0.12049328674879728,0.1160164354026754,2.933333333333333
2024-01-07 15:00:00,0.001,0.001,0.0,0.29288461440607627,0.10877593972558781,0.0
2024-01-07 15:15:00,0.5810921764422863,0.001,0.0,1.7660140953322256,0.14804260639225447,0.0
2024-01-07 15:30:00,0.7920347860576631,0.001,0.0,0.001,0.21404260639225445,0.0
2024-01-07 15:45:00,0.7920347860576631,0.001,0.0,0.001,0.11137593972558782,0.0
2024-01-07 16:00:00,0.7920347860576631,0.001,0.0,0.001,0.09301502763531704,0.0
2024-01-07 16:15:00,0.7920347860576631,0.001,0.0,0.001,0.4863521973529143,0.0
2024-01-07 16:30:00,0.7920347860576631,0.001,0.0,0.001,0.05920695964705524,0.0
2024-01-07 16:45:00,0.7920347860576631,0.001,0.0,0.001,0.1755173991176381,0.0
2024-01-07 17:00:00,0.7920347860576631,0.001,0.0,0.001,0.7576855306862476,0.0
2024-01-07 17:15:00,0.7920347860576631,0.001,0.0,0.001,0.3285521973529143,0.0
2024-01-07 17:30:00,0.7920347860576631,0.001,0.0,0.001,0.3285521973529143,2.933333333333333
2024-01-07 17:45:00,0.7920347860576631,0.001,0.0,0.001,0.3285521973529143,0.0
2024-01-07 18:00:00,0.7920347860576631,0.001,0.0,0.001,0.2612208789411657,0.0
2024-01-07 18:15:00,0.7920347860576631,0.001,0.0,0.001,0.14959999999999998,0.0
2024-01-07 18:30:00,0.4756208716345978,0.001,0.0,0.001,0.165,0.0
2024-01-07 18:45:00,0.001,0.001,0.0,0.001,0.06233333333333334,0.0
2024-01-07 19:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 19:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 19:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 19:45:00,0.001,0.001,0.0,0.001,0.06966666666666667,0.0
2024-01-07 20:00:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-07 20:15:00,0.001,0.001,0.0,0.001,0.06966666666666667,0.0
2024-01-07 20:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 20:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 21:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 21:15:00,0.001,0.001,0.0,0.001,0.06233333333333334,0.0
2024-01-07 21:30:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-07 21:45:00,0.001,0.001,0.0,0.001,0.077,0.0
2024-01-07 22:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 22:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 22:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 22:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 23:00:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-07 23:15:00,0.001,0.001,0.0,0.001,0.08433333333333334,0.0
2024-01-07 23:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-07 23:45:00,0.001,0.001,0.0,0.001,0.055,0.0
