,WasherDryer,TumbleDryer,BaseLoad,P_EV,P_HP,P_WB
2024-03-15 23:15:00,0.001,0.001,0.46663333333333334,0.0,0.0,0.0
2024-03-15 23:30:00,0.001,0.001,0.8074999999999999,0.0,2.4,0.0
2024-03-15 23:45:00,0.001,0.001,0.4448333333333333,0.0,0.6,0.0
2024-03-16 00:00:00,0.001,0.001,0.20051333333333332,0.0,0.0,0.0
2024-03-16 00:15:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-16 00:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.3333333333333333
2024-03-16 00:45:00,0.001,0.001,0.19,0.0,0.0,1.6666666666666667
2024-03-16 01:00:00,0.001,0.001,0.052866666666666666,0.0,0.0,0.0
2024-03-16 01:15:00,0.001,0.001,0.22533333333333333,0.0,0.0,0.0
2024-03-16 01:30:00,0.001,0.001,0.136,0.0,0.0,0.0
2024-03-16 01:45:00,0.001,0.001,0.09200000000000001,0.0,0.0,1.3333333333333333
2024-03-16 02:00:00,0.001,0.001,0.15473333333333333,0.0,0.8,1.0
2024-03-16 02:15:00,0.001,0.001,0.48646666666666666,0.0,2.2,0.0
2024-03-16 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-16 02:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-16 03:00:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-16 03:15:00,0.001,0.001,0.119,0.0,0.0,4.0
2024-03-16 03:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-03-16 03:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-16 04:15:00,0.001,0.001,0.23433333333333334,0.0,0.0,2.3333333333333335
2024-03-16 04:30:00,0.001,0.001,0.15533333333333335,0.0,0.0,0.0
2024-03-16 04:45:00,0.001,0.001,0.19,0.0,0.6,0.0
2024-03-16 05:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 05:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-16 05:45:00,0.001,0.001,0.25633333333333336,0.0,0.0,2.6666666666666665
2024-03-16 06:00:00,0.001,0.001,0.23666666666666666,0.0,0.0,0.0
2024-03-16 06:15:00,0.001,0.001,0.08666666666666667,0.0,1.8,0.0
2024-03-16 06:30:00,0.001,0.001,0.43479999999999996,0.0,0.0,0.0
2024-03-16 06:45:00,0.001,0.001,0.3015333333333333,0.0,0.0,0.0
2024-03-16 07:00:00,0.001,0.001,0.3142,0.0,0.0,0.0
2024-03-16 07:15:00,0.001,0.001,0.3403333333333334,0.0,1.8,0.0
2024-03-16 07:30:00,0.001,0.001,0.6041333333333333,0.0,1.6,2.0
2024-03-16 07:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 08:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 08:15:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-03-16 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-03-16 08:45:00,0.001,0.001,0.4553333333333333,8.066666666666666,0.0,0.0
2024-03-16 09:00:00,0.001,0.001,0.079,5.133333333333334,0.0,0.0
2024-03-16 09:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-16 09:30:00,0.001,0.001,0.035,0.0,2.0,4.0
2024-03-16 09:45:00,0.001,0.001,0.035,0.0,1.2,5.0
2024-03-16 10:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,5.0
2024-03-16 10:15:00,0.001,0.19936030919213968,0.39013333333333333,0.0,0.0,5.0
2024-03-16 10:30:00,0.001,1.7798584200956205,0.178,0.0,0.0,4.333333333333333
2024-03-16 10:45:00,0.21194260961537684,1.9083628405002044,0.156,0.0,0.0,0.0
2024-03-16 11:00:00,0.7920347860576631,1.2705341635296237,0.15686666666666668,0.0,0.0,0.0
2024-03-16 11:15:00,0.7920347860576631,0.6289654370282111,0.231,0.0,0.0,2.0
2024-03-16 11:30:00,0.7920347860576631,0.987430231231088,0.7068,0.0,0.2,0.0
2024-03-16 11:45:00,0.7920347860576631,1.0312784126129324,0.35146666666666665,0.0,3.0,0.0
2024-03-16 12:00:00,0.7920347860576631,0.16784969225602228,0.06593827805880383,0.0,0.0,3.0
2024-03-16 12:15:00,0.7920347860576631,0.001,0.0665521973529143,0.0,0.0,0.0
2024-03-16 12:30:00,0.7920347860576631,0.001,0.6186188640195809,0.0,0.0,0.0
2024-03-16 12:45:00,0.7920347860576631,0.001,0.2345521973529143,0.0,0.0,0.0
2024-03-16 13:00:00,0.7920347860576631,0.001,0.13621886401958097,0.0,0.0,0.0
2024-03-16 13:15:00,0.7920347860576631,0.001,0.7640443587646932,0.0,0.0,0.0
2024-03-16 13:30:00,0.7920347860576631,0.001,0.17676666666666666,0.0,0.0,0.0
2024-03-16 13:45:00,0.7920347860576631,0.001,0.21910000000000002,0.0,1.2,0.0
2024-03-16 14:00:00,0.7920347860576631,0.001,0.40536666666666665,0.0,2.0,0.0
2024-03-16 14:15:00,0.528356524038442,0.001,0.34336666666666665,0.0,0.0,0.0
2024-03-16 14:30:00,0.001,0.001,0.37296666666666667,0.0,0.0,0.0
2024-03-16 14:45:00,0.001,0.001,0.5480333333333333,0.0,0.0,1.0
2024-03-16 15:00:00,0.001,0.001,0.7167666666666666,0.0,0.0,1.3333333333333333
2024-03-16 15:15:00,0.001,0.001,0.2457,1.4666666666666666,0.0,0.0
2024-03-16 15:30:00,0.001,0.001,0.2853,0.7333333333333333,0.0,0.0
2024-03-16 15:45:00,0.001,0.001,0.1707,0.0,0.0,0.0
2024-03-16 16:00:00,0.001,0.001,0.27136666666666664,0.0,1.8,0.0
2024-03-16 16:15:00,0.001,0.001,0.3920333333333333,0.0,1.4,0.0
2024-03-16 16:30:00,0.001,0.001,0.5808333333333332,0.0,0.0,0.0
2024-03-16 16:45:00,0.001,0.001,0.32990695964705524,0.0,0.0,2.0
2024-03-16 17:00:00,0.001,0.001,0.20311886401958099,0.0,0.0,0.0
2024-03-16 17:15:00,0.001,0.001,0.2152521973529143,0.0,0.0,0.0
2024-03-16 17:30:00,0.001,0.001,0.33791886401958104,0.0,0.0,0.0
2024-03-16 17:45:00,0.001,0.001,0.41248205086272005,0.0,0.0,0.0
2024-03-16 18:00:00,0.001,0.001,0.29736666666666667,0.0,0.0,0.0
2024-03-16 18:15:00,0.001,0.001,0.2258333333333333,0.0,2.6,0.0
2024-03-16 18:30:00,0.001,0.001,0.1707,0.0,0.6,0.0
2024-03-16 18:45:00,0.001,0.001,0.19269999999999998,0.0,0.0,0.0
2024-03-16 19:00:00,0.001,0.001,0.6107666666666667,0.0,0.0,0.0
2024-03-16 19:15:00,0.001,0.001,0.3953333333333333,0.0,0.0,2.3333333333333335
2024-03-16 19:30:00,0.001,0.001,0.25933333333333336,0.0,0.0,0.0
2024-03-16 19:45:00,0.001,0.001,0.5558,0.0,0.0,0.0
2024-03-16 20:00:00,0.001,0.001,0.156,0.0,0.0,0.0
2024-03-16 20:15:00,0.001,0.001,0.2,0.0,1.8,0.3333333333333333
2024-03-16 20:30:00,0.001,0.001,0.20246666666666666,0.0,1.4,2.3333333333333335
2024-03-16 20:45:00,0.001,0.001,0.4802666666666667,0.0,0.0,0.0
2024-03-16 21:00:00,0.001,0.001,0.156,0.0,0.0,2.3333333333333335
2024-03-16 21:15:00,0.001,0.001,0.5638666666666665,0.0,0.0,0.0
2024-03-16 21:30:00,0.001,0.001,0.9433333333333332,0.0,0.0,0.0
2024-03-16 21:45:00,0.001,0.001,0.3493104394705829,0.0,0.0,0.3333333333333333
2024-03-16 22:00:00,0.001,0.001,0.5008855306862476,0.0,0.0,2.0
2024-03-16 22:15:00,0.001,0.001,0.5375521973529143,0.0,0.0,0.0
2024-03-16 22:30:00,0.001,0.001,0.3085521973529143,0.0,0.8,0.0
2024-03-16 22:45:00,0.001,0.001,0.9078588640195809,0.0,1.0,0.0
2024-03-16 23:00:00,0.001,0.001,0.3085521973529143,0.0,0.0,0.0
2024-03-16 23:15:00,0.001,0.001,0.8583521973529142,0.0,0.0,0.0
2024-03-16 23:30:00,0.001,0.001,0.44435219735291426,0.0,0.0,0.3333333333333333
2024-03-16 23:45:00,0.001,0.001,0.36488553068624763,0.0,0.0,1.6666666666666667
2024-03-17 00:00:00,0.001,0.001,0.1875521973529143,0.0,0.0,0.0
2024-03-17 00:15:00,0.001,0.001,0.0574437728039162,0.0,0.0,0.0
2024-03-17 00:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-03-17 00:45:00,0.001,0.001,0.3,0.0,0.0,1.3333333333333333
2024-03-17 01:00:00,0.001,0.001,0.06966666666666667,0.0,0.0,0.6666666666666666
2024-03-17 01:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.3333333333333333
2024-03-17 01:30:00,0.001,0.001,0.035,0.0,0.0,1.6666666666666667
2024-03-17 01:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 02:00:00,0.001,0.001,0.17066666666666666,0.0,0.0,0.0
2024-03-17 02:15:00,0.001,0.001,0.19666666666666666,0.0,0.0,0.0
2024-03-17 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 02:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-17 03:00:00,0.001,0.001,0.035,0.0,0.0,2.3333333333333335
2024-03-17 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-03-17 03:30:00,0.001,0.001,0.18233333333333332,0.0,0.0,0.0
2024-03-17 03:45:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-17 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.6,0.0
2024-03-17 04:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-17 04:30:00,0.001,0.001,0.04533333333333334,0.0,1.2,0.0
2024-03-17 04:45:00,0.001,0.001,0.19,0.0,0.0,3.3333333333333335
2024-03-17 05:00:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-17 05:15:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-17 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 05:45:00,0.001,0.001,0.21233333333333335,0.0,0.2,0.0
2024-03-17 06:00:00,0.001,0.001,0.14866666666666667,0.0,2.8,0.0
2024-03-17 06:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-03-17 06:30:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-17 06:45:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-03-17 07:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 07:15:00,0.001,0.001,0.2743333333333334,0.0,1.4,0.0
2024-03-17 07:30:00,0.001,0.001,0.13833333333333334,0.0,3.0,0.0
2024-03-17 07:45:00,0.001,0.001,0.035,0.0,3.0,0.0
2024-03-17 08:00:00,0.001,0.001,0.145,0.0,2.8,0.0
2024-03-17 08:15:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-03-17 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-03-17 08:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-03-17 09:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 09:15:00,0.001,0.001,0.057,0.7333333333333333,1.0,0.0
2024-03-17 09:30:00,0.001,0.001,0.145,11.0,2.4,0.0
2024-03-17 09:45:00,0.001,0.001,0.035,6.6,0.0,0.0
2024-03-17 10:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,0.0
2024-03-17 10:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-03-17 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 10:45:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-03-17 11:00:00,0.001,0.001,0.123,0.0,1.2,2.0
2024-03-17 11:15:00,0.001,0.001,0.097,0.0,2.0,0.0
2024-03-17 11:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-03-17 11:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-17 12:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 12:15:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-17 12:30:00,0.001,0.001,0.11133333333333333,0.0,0.0,0.0
2024-03-17 12:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-03-17 13:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 13:15:00,0.001,0.001,0.21233333333333335,0.0,2.6,0.0
2024-03-17 13:30:00,0.001,0.001,0.035,0.0,0.6,0.0
2024-03-17 13:45:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-17 14:00:00,0.001,0.001,0.19266666666666668,0.0,0.0,0.0
2024-03-17 14:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-03-17 14:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 14:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-17 15:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 15:15:00,0.001,0.001,0.207,0.0,0.0,0.0
2024-03-17 15:30:00,0.001,0.001,0.16033333333333333,0.0,0.0,0.0
2024-03-17 15:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 16:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 16:15:00,0.001,0.001,0.21233333333333335,0.0,1.0,0.0
2024-03-17 16:30:00,0.001,0.001,0.06733333333333333,0.0,2.0,0.0
2024-03-17 16:45:00,0.001,0.001,0.3,0.0,0.0,0.0
2024-03-17 17:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 17:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 17:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,2.0
2024-03-17 17:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-17 18:00:00,0.001,0.001,0.19266666666666668,0.0,0.0,0.0
2024-03-17 18:15:00,0.001,0.001,0.17466666666666666,0.0,0.0,0.0
2024-03-17 18:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 18:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 19:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-17 19:15:00,0.001,0.001,0.2743333333333334,0.0,0.2,0.0
2024-03-17 19:30:00,0.001,0.001,0.20433333333333334,0.0,2.8,0.0
2024-03-17 19:45:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-17 20:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 20:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 20:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-03-17 20:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-03-17 21:00:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-17 21:15:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-03-17 21:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 21:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 22:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,0.0
2024-03-17 22:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-03-17 22:30:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-17 22:45:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-03-17 23:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-17 23:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-03-17 23:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-03-17 23:45:00,0.001,0.001,0.23433333333333334,0.0,0.0,0.0
2024-03-18 00:00:00,0.001,0.001,0.145,0.0,0.0,1.0
2024-03-18 00:15:00,0.001,0.001,0.035,0.0,0.0,1.0
2024-03-18 00:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-03-18 00:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-03-18 01:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-18 01:15:00,0.001,0.001,0.25633333333333336,0.0,0.0,0.0
2024-03-18 01:30:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-18 01:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 02:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-03-18 02:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-03-18 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-18 02:45:00,0.001,0.001,0.2783333333333333,0.0,0.0,0.0
2024-03-18 03:00:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-18 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-03-18 03:30:00,0.001,0.001,0.13833333333333334,0.0,0.6,0.0
2024-03-18 03:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.2,0.0
2024-03-18 04:15:00,0.001,0.001,0.30033333333333334,0.0,2.6,0.0
2024-03-18 04:30:00,0.001,0.001,0.08933333333333332,0.0,0.0,0.0
2024-03-18 04:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-03-18 05:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 05:15:00,0.001,0.001,0.035,0.0,2.2,0.0
2024-03-18 05:30:00,0.001,0.001,0.04766666666666667,0.0,3.0,0.0
2024-03-18 05:45:00,0.001,0.001,0.3223333333333333,0.0,2.4,0.0
2024-03-18 06:00:00,0.001,0.001,0.17066666666666666,0.0,0.0,0.0
2024-03-18 06:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-03-18 06:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 06:45:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-03-18 07:00:00,0.001,0.001,0.06966666666666667,0.0,0.0,0.0
2024-03-18 07:15:00,0.001,0.001,0.38433333333333336,0.0,1.4,0.0
2024-03-18 07:30:00,0.001,0.001,0.13833333333333334,0.0,1.8,0.0
2024-03-18 07:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 08:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 08:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 08:30:00,0.001,0.001,0.10200000000000001,0.0,0.0,0.0
2024-03-18 08:45:00,0.001,0.001,0.4553333333333333,0.0,0.0,0.0
2024-03-18 09:00:00,0.001,0.001,0.035,0.0,0.4,0.0
2024-03-18 09:15:00,0.001,0.001,0.035,0.0,2.8,0.0
2024-03-18 09:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 09:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 10:00:00,0.001,0.001,0.22733333333333333,0.0,0.0,0.0
2024-03-18 10:15:00,0.001,0.001,0.33,0.0,0.0,0.0
2024-03-18 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 10:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 11:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 11:15:00,0.001,0.001,0.097,0.0,0.4,0.0
2024-03-18 11:30:00,0.001,0.001,0.239,0.0,2.6,0.0
2024-03-18 11:45:00,0.001,0.001,0.25633333333333336,0.0,0.0,0.0
2024-03-18 12:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 12:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 12:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-03-18 12:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-03-18 13:00:00,0.001,0.001,0.15766666666666665,0.0,0.0,0.0
2024-03-18 13:15:00,0.001,0.001,0.23433333333333334,0.0,0.0,2.0
2024-03-18 13:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 13:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 14:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-03-18 14:15:00,0.001,0.001,0.10866666666666666,0.0,0.4,0.0
2024-03-18 14:30:00,0.001,0.001,0.15766666666666665,0.0,2.6,0.0
2024-03-18 14:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-18 15:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 15:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-03-18 15:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-03-18 15:45:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-03-18 16:00:00,0.001,0.001,0.13566666666666666,0.0,0.0,0.0
2024-03-18 16:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-18 16:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-03-18 16:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-03-18 17:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 17:15:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-18 17:30:00,0.001,0.001,0.11366666666666665,0.0,0.0,0.0
2024-03-18 17:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-18 18:00:00,0.001,0.001,0.14866666666666667,0.0,1.6,0.0
2024-03-18 18:15:00,0.001,0.001,0.08666666666666667,0.0,1.4,0.0
2024-03-18 18:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 18:45:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-18 19:00:00,0.001,0.001,0.09166666666666666,0.0,0.0,0.0
2024-03-18 19:15:00,0.001,0.001,0.2743333333333334,1.4666666666666666,0.0,0.0
2024-03-18 19:30:00,0.001,0.001,0.13833333333333334,11.0,0.0,0.0
2024-03-18 19:45:00,0.001,0.001,0.035,2.2,0.0,1.6666666666666667
2024-03-18 20:00:00,0.001,0.001,0.035,0.0,0.0,0.3333333333333333
2024-03-18 20:15:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-18 20:30:00,0.001,0.001,0.08,0.0,0.0,0.0
2024-03-18 20:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-03-18 21:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 21:15:00,0.001,0.001,0.035,0.0,1.4,0.0
2024-03-18 21:30:00,0.001,0.001,0.057,0.0,2.2,0.0
2024-03-18 21:45:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-18 22:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,0.0
2024-03-18 22:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-03-18 22:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 22:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-18 23:00:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-03-18 23:15:00,0.001,0.001,0.185,0.0,0.0,0.0
2024-03-18 23:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-03-18 23:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-19 00:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 00:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 00:30:00,0.001,0.001,0.11133333333333333,0.0,0.0,0.0
2024-03-19 00:45:00,0.001,0.001,0.256,0.0,0.0,0.0
2024-03-19 01:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-19 01:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-19 01:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 01:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 02:00:00,0.001,0.001,0.23666666666666666,0.0,0.0,0.0
2024-03-19 02:15:00,0.001,0.001,0.13066666666666665,0.0,0.0,0.3333333333333333
2024-03-19 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,1.6666666666666667
2024-03-19 02:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-19 03:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-03-19 03:30:00,0.001,0.001,0.24833333333333332,0.0,0.0,0.0
2024-03-19 03:45:00,0.001,0.001,0.057,0.0,0.6,0.0
2024-03-19 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-19 04:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-19 04:30:00,0.001,0.001,0.04533333333333334,0.0,2.6,0.0
2024-03-19 04:45:00,0.001,0.001,0.21200000000000002,0.0,3.0,0.0
2024-03-19 05:00:00,0.001,0.001,0.145,0.0,3.0,0.0
2024-03-19 05:15:00,0.001,0.001,0.035,0.0,1.0,0.0
2024-03-19 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-03-19 05:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-03-19 06:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-03-19 06:15:00,0.001,0.001,0.13066666666666665,0.0,0.0,0.0
2024-03-19 06:30:00,0.001,0.001,0.123,0.0,2.8,0.0
2024-03-19 06:45:00,0.001,0.001,0.035,1.4666666666666666,0.6,0.0
2024-03-19 07:00:00,0.001,0.001,0.04766666666666667,8.066666666666666,0.0,0.0
2024-03-19 07:15:00,0.001,0.001,0.2743333333333334,0.0,0.0,0.0
2024-03-19 07:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-03-19 07:45:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-03-19 08:00:00,0.001,0.001,0.10099999999999999,0.0,3.0,0.0
2024-03-19 08:15:00,0.001,0.001,0.035,0.0,0.4,0.0
2024-03-19 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-03-19 08:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-03-19 09:00:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-03-19 09:15:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-03-19 09:30:00,0.001,0.001,0.079,0.0,2.2,0.0
2024-03-19 09:45:00,0.001,0.001,0.035,0.0,1.2,0.0
2024-03-19 10:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,0.0
2024-03-19 10:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-03-19 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-03-19 10:45:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-19 11:00:00,0.001,0.001,0.057,0.0,1.0,0.0
2024-03-19 11:15:00,0.001,0.001,0.097,0.0,2.4,0.0
2024-03-19 11:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-03-19 11:45:00,0.001,0.001,0.21233333333333335,1.4666666666666666,0.0,0.0
2024-03-19 12:00:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-03-19 12:15:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-03-19 12:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-03-19 12:45:00,0.001,0.001,0.19,0.0,0.4,0.0
