,WasherDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-03-14 07:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-14 07:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-14 07:30:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-03-14 07:45:00,0.001,0.001,0.194,0.0,0.0
2024-03-14 08:00:00,0.001,0.001,0.05303549288116193,0.0,0.0
2024-03-14 08:15:00,0.001,0.001,0.0538237423726735,0.0,0.0
2024-03-14 08:30:00,0.001,0.001,0.0538237423726735,0.0,1.0
2024-03-14 08:45:00,0.001,0.001,0.10449040903934016,0.0,1.2
2024-03-14 09:00:00,0.001,0.001,0.6436237423726735,0.0,0.0
2024-03-14 09:15:00,0.001,0.1613153268107452,0.0918237423726735,0.0,0.0
2024-03-14 09:30:00,0.001,0.4742561237541715,0.04357649898302314,0.0,0.0
2024-03-14 09:45:00,0.001,0.614273171681349,0.042,0.0,0.0
2024-03-14 10:00:00,0.001,0.15269830158935585,0.042,0.0,0.0
2024-03-14 10:15:00,0.001,0.3591484120935252,0.20666666666666667,0.0,0.0
2024-03-14 10:30:00,0.001,1.3103478708408682,0.15600000000000003,0.0,0.0
2024-03-14 10:45:00,0.001,0.24717629226994017,0.04633333333333334,0.0,2.0
2024-03-14 11:00:00,0.001,0.10649224540073976,0.055,0.0,0.0
2024-03-14 11:15:00,0.001,0.30082613528492047,0.055,0.0,0.0
2024-03-14 11:30:00,0.001,0.001,0.14366666666666666,1.4666666666666666,0.0
2024-03-14 11:45:00,0.001,0.001,0.24066666666666667,11.0,2.6
2024-03-14 12:00:00,0.001,0.001,0.13879999999999998,10.266666666666667,0.0
2024-03-14 12:15:00,0.001,0.001,0.163,0.0,0.0
2024-03-14 12:30:00,0.001,0.001,0.163,0.0,0.0
2024-03-14 12:45:00,0.001,0.001,0.1973374110732939,0.0,0.0
2024-03-14 13:00:00,0.001,0.001,0.3778237423726735,0.0,0.0
2024-03-14 13:15:00,0.001,0.001,0.2856104090393402,0.0,0.0
2024-03-14 13:30:00,0.001,0.001,0.2831904090393402,0.0,0.0
2024-03-14 13:45:00,0.001,0.001,0.3139904090393401,0.0,0.0
2024-03-14 14:00:00,0.001,0.001,0.30500599593209254,0.0,2.0
2024-03-14 14:15:00,0.001,0.001,0.4371904090393402,0.0,3.0
2024-03-14 14:30:00,0.001,0.001,0.4060570757060068,0.0,1.8
2024-03-14 14:45:00,0.001,0.001,0.1895237423726735,0.0,0.0
2024-03-14 15:00:00,0.001,0.001,0.1895237423726735,0.0,0.0
2024-03-14 15:15:00,0.001,0.001,0.24018249491511565,0.0,0.0
2024-03-14 15:30:00,0.001,0.001,0.7191666666666666,0.0,0.0
2024-03-14 15:45:00,0.001,0.001,0.5716333333333333,0.0,0.0
2024-03-14 16:00:00,0.001,0.001,0.42769999999999997,0.0,0.0
2024-03-14 16:15:00,0.001,0.001,0.3290333333333333,0.0,0.0
2024-03-14 16:30:00,0.001,0.001,0.2261,0.0,0.0
2024-03-14 16:45:00,0.001,0.001,0.5887666666666665,0.0,0.0
2024-03-14 17:00:00,0.001,0.001,0.39783333333333337,1.4666666666666666,0.0
2024-03-14 17:15:00,0.001,0.001,0.45216666666666666,0.0,1.2
2024-03-14 17:30:00,0.001,0.001,0.4027,0.0,2.4
2024-03-14 17:45:00,0.001,0.001,0.37594,0.0,0.0
2024-03-14 18:00:00,0.001,0.001,0.27336599593209254,0.0,0.0
2024-03-14 18:15:00,0.001,0.001,0.4121904090393402,0.0,0.0
2024-03-14 18:30:00,0.001,0.001,0.4005904090393402,0.0,0.0
2024-03-14 18:45:00,0.001,0.001,0.2831904090393402,0.0,0.0
2024-03-14 19:00:00,0.001,0.001,0.3235237423726735,0.0,0.0
2024-03-14 19:15:00,0.001,0.001,0.3167472433896503,0.0,0.0
2024-03-14 19:30:00,0.001,0.001,0.32318633129937957,0.0,0.0
2024-03-14 19:45:00,0.001,0.001,0.5135237423726735,0.0,1.6
2024-03-14 20:00:00,0.001,0.001,0.3995237423726735,0.0,0.6
2024-03-14 20:15:00,0.001,0.001,0.21865707570600684,0.0,0.0
2024-03-14 20:30:00,0.001,0.001,0.2871904090393402,0.0,0.0
2024-03-14 20:45:00,0.001,0.001,0.3105237423726735,0.0,1.4
2024-03-14 21:00:00,0.001,0.001,0.9694688262144953,0.0,0.8
2024-03-14 21:15:00,0.001,0.001,0.4625237423726735,0.0,0.0
2024-03-14 21:30:00,0.001,0.001,0.3105237423726735,0.0,0.0
2024-03-14 21:45:00,0.001,0.26363128216839854,0.8435904090393401,0.0,0.0
2024-03-14 22:00:00,0.001,0.7436336351440518,0.3105237423726735,0.0,0.0
2024-03-14 22:15:00,0.001,0.2826405353025357,0.36119040903934013,0.0,0.0
2024-03-14 22:30:00,0.001,0.1689496523931228,0.5005237423726735,0.0,0.0
2024-03-14 22:45:00,0.001,0.7807637708025397,0.34458249491511567,0.0,0.0
2024-03-14 23:00:00,0.001,1.0150271335698655,0.3105237423726735,0.0,0.0
2024-03-14 23:15:00,0.001,0.09172141308187193,0.3105237423726735,0.0,0.0
2024-03-14 23:30:00,0.001,0.18717346828462636,0.3105237423726735,0.0,2.4
2024-03-14 23:45:00,0.001,0.5005186376610626,0.43485707570600685,0.0,1.8
2024-03-15 00:00:00,0.001,0.5127778220616511,0.30352374237267354,0.0,0.0
2024-03-15 00:15:00,0.001,0.001,0.18558249491511566,0.0,0.0
2024-03-15 00:30:00,0.001,0.001,0.5775,0.0,0.0
2024-03-15 00:45:00,0.001,0.001,0.1777,0.0,0.0
2024-03-15 01:00:00,0.001,0.001,0.26636666666666664,0.0,0.0
2024-03-15 01:15:00,0.001,0.001,0.2953266666666667,0.0,0.4
2024-03-15 01:30:00,0.001,0.001,0.042,0.0,2.2
2024-03-15 01:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 02:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 02:15:00,0.001,0.001,0.05466666666666667,0.0,2.4
2024-03-15 02:30:00,0.001,0.001,0.232,0.0,0.0
2024-03-15 02:45:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-03-15 03:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 03:15:00,0.001,0.001,0.042,0.0,1.0
2024-03-15 03:30:00,0.001,0.001,0.042,0.0,2.4
2024-03-15 03:45:00,0.001,0.001,0.30193333333333333,0.0,0.0
2024-03-15 04:00:00,0.001,0.001,0.5938,0.0,0.0
2024-03-15 04:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 04:30:00,0.001,0.001,0.042,0.0,2.4
2024-03-15 04:45:00,0.001,0.001,0.042,0.0,0.8
2024-03-15 05:00:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-03-15 05:15:00,0.001,0.001,0.232,0.0,0.0
2024-03-15 05:30:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-15 05:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 06:00:00,0.001,0.001,0.042,0.0,1.2
2024-03-15 06:15:00,0.001,0.001,0.042,0.0,2.0
2024-03-15 06:30:00,0.001,0.001,0.20666666666666667,0.0,0.0
2024-03-15 06:45:00,0.001,0.001,0.15600000000000003,0.0,1.0
2024-03-15 07:00:00,0.001,0.001,0.042,0.0,3.0
2024-03-15 07:15:00,0.001,0.001,0.042,0.0,3.0
2024-03-15 07:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-15 07:45:00,0.001,0.001,0.13326666666666667,0.0,0.0
2024-03-15 08:00:00,0.001,0.001,0.245,0.0,0.0
2024-03-15 08:15:00,0.001,0.001,0.055,0.0,1.6
2024-03-15 08:30:00,0.001,0.001,0.055,0.0,0.4
2024-03-15 08:45:00,0.001,0.001,0.050666666666666665,0.0,2.4
2024-03-15 09:00:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-03-15 09:15:00,0.001,0.001,0.232,0.0,0.0
2024-03-15 09:30:00,0.4228852192307536,0.001,0.11800000000000001,0.0,0.0
2024-03-15 09:45:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-15 10:00:00,0.7920347860576631,0.001,0.042,5.133333333333334,2.2
2024-03-15 10:15:00,0.7920347860576631,0.001,0.042,11.0,0.2
2024-03-15 10:30:00,0.7920347860576631,0.001,0.1686666666666667,2.933333333333333,0.0
2024-03-15 10:45:00,0.7920347860576631,0.001,0.194,0.0,3.0
2024-03-15 11:00:00,0.7920347860576631,0.001,0.050666666666666665,0.0,0.8
2024-03-15 11:15:00,0.7920347860576631,0.001,0.055,0.7333333333333333,0.0
2024-03-15 11:30:00,0.7920347860576631,0.001,0.055,0.0,0.0
2024-03-15 11:45:00,0.7920347860576631,0.001,0.10566666666666666,0.0,0.0
2024-03-15 12:00:00,0.7920347860576631,0.001,0.23546666666666666,0.0,2.2
2024-03-15 12:15:00,0.7920347860576631,0.001,0.08000000000000002,0.0,0.0
2024-03-15 12:30:00,0.7920347860576631,0.001,0.042,0.0,1.4
2024-03-15 12:45:00,0.7920347860576631,0.001,0.042,0.0,0.6
2024-03-15 13:00:00,0.6338278288461304,0.001,0.5750666666666666,0.0,0.0
2024-03-15 13:15:00,0.001,0.001,0.7110666666666667,0.0,0.0
2024-03-15 13:30:00,0.26467826201922107,0.001,0.29,0.0,0.0
2024-03-15 13:45:00,0.7920347860576631,0.001,0.176,0.0,0.0
2024-03-15 14:00:00,0.7920347860576631,0.001,0.176,0.0,0.0
2024-03-15 14:15:00,0.7920347860576631,0.001,0.1368,0.0,0.0
2024-03-15 14:30:00,0.7920347860576631,0.001,0.13499999999999998,0.0,0.0
2024-03-15 14:45:00,0.7920347860576631,0.001,0.245,0.0,0.0
2024-03-15 15:00:00,0.7920347860576631,0.001,0.055,0.0,1.0
2024-03-15 15:15:00,0.7920347860576631,0.001,0.055,0.0,2.2
2024-03-15 15:30:00,0.7920347860576631,0.001,0.055,0.0,0.0
2024-03-15 15:45:00,0.7920347860576631,0.001,0.7165333333333332,0.0,0.0
2024-03-15 16:00:00,0.7920347860576631,0.001,0.353,0.0,0.0
2024-03-15 16:15:00,0.7920347860576631,0.001,0.239,0.0,0.0
2024-03-15 16:30:00,0.7920347860576631,0.001,0.5628,0.0,0.0
2024-03-15 16:45:00,0.6338278288461304,0.001,0.1748237423726735,0.0,1.4
2024-03-15 17:00:00,0.001,0.001,0.06189040903934016,0.0,1.8
2024-03-15 17:15:00,0.001,0.001,0.2528637423726735,0.0,0.0
2024-03-15 17:30:00,0.001,0.001,0.38185707570600685,0.0,0.0
2024-03-15 17:45:00,0.001,0.001,0.3105237423726735,0.0,0.0
2024-03-15 18:00:00,0.001,0.001,0.30579424542360406,0.0,0.0
2024-03-15 18:15:00,0.001,0.001,0.29869999999999997,0.0,0.0
2024-03-15 18:30:00,0.001,0.001,0.8885,0.0,1.8
2024-03-15 18:45:00,0.001,0.001,0.5017,0.0,1.6
2024-03-15 19:00:00,0.001,0.001,0.3497,0.0,0.0
2024-03-15 19:15:00,0.001,0.001,0.3117,0.0,0.0
2024-03-15 19:30:00,0.001,0.001,0.3211589938981388,0.0,0.0
2024-03-15 19:45:00,0.001,0.001,0.3105237423726735,0.0,0.0
2024-03-15 20:00:00,0.001,0.001,0.48125707570600684,0.0,0.0
2024-03-15 20:15:00,0.001,0.001,0.4860570757060068,0.0,0.0
2024-03-15 20:30:00,0.001,0.001,0.4145237423726735,0.0,0.0
2024-03-15 20:45:00,0.001,0.001,0.4145237423726735,0.0,0.0
2024-03-15 21:00:00,0.001,0.001,0.2883237423726735,0.0,0.4
2024-03-15 21:15:00,0.001,0.001,1.1665237423726735,0.0,2.4
2024-03-15 21:30:00,0.001,0.001,0.5005237423726735,0.0,0.0
2024-03-15 21:45:00,0.001,0.001,0.3105237423726735,0.0,0.0
2024-03-15 22:00:00,0.001,0.001,0.29849707570600686,0.0,0.0
2024-03-15 22:15:00,0.001,0.001,0.18782374237267352,0.0,0.0
2024-03-15 22:30:00,0.001,0.001,0.20049040903934018,0.0,0.0
2024-03-15 22:45:00,0.001,0.001,0.7211570757060068,0.0,2.6
2024-03-15 23:00:00,0.001,0.001,0.13675707570600684,0.0,0.2
2024-03-15 23:15:00,0.001,0.001,0.5868904090393402,0.0,0.0
2024-03-15 23:30:00,0.001,0.001,0.0538237423726735,0.0,0.0
2024-03-15 23:45:00,0.001,0.001,0.0538237423726735,0.0,2.2
2024-03-16 00:00:00,0.001,0.001,0.18049040903934016,0.0,1.6
2024-03-16 00:15:00,0.001,0.001,0.2010942454236041,0.0,0.0
2024-03-16 00:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 00:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 01:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 01:15:00,0.001,0.001,0.49246666666666666,0.0,0.0
2024-03-16 01:30:00,0.001,0.001,0.232,0.0,0.0
2024-03-16 01:45:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-16 02:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 02:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 02:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 02:45:00,0.001,0.001,0.20666666666666667,0.0,1.6
2024-03-16 03:00:00,0.001,0.001,0.15600000000000003,0.0,1.4
2024-03-16 03:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 03:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 03:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 04:00:00,0.001,0.001,0.13066666666666668,0.0,0.0
2024-03-16 04:15:00,0.001,0.001,0.232,0.0,0.0
2024-03-16 04:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 04:45:00,0.001,0.001,0.042,0.0,2.0
2024-03-16 05:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 05:15:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-03-16 05:30:00,0.001,0.001,0.232,0.0,0.0
2024-03-16 05:45:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-03-16 06:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 06:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 06:30:00,0.001,0.001,0.3085333333333333,0.0,0.0
2024-03-16 06:45:00,0.001,0.001,0.4352,0.0,0.0
2024-03-16 07:00:00,0.001,0.001,0.194,0.0,0.0
2024-03-16 07:15:00,0.001,0.001,0.44179999999999997,0.0,0.0
2024-03-16 07:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 07:45:00,0.001,0.001,0.042,0.0,1.2
2024-03-16 08:00:00,0.001,0.001,0.09266666666666667,0.0,3.0
2024-03-16 08:15:00,0.001,0.001,0.232,0.0,1.0
2024-03-16 08:30:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-16 08:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 09:00:00,0.001,0.001,0.5811333333333333,0.0,0.0
2024-03-16 09:15:00,0.001,0.001,0.055,0.0,0.0
2024-03-16 09:30:00,0.001,0.001,0.21966666666666665,0.0,2.8
2024-03-16 09:45:00,0.001,0.001,0.169,0.0,3.0
2024-03-16 10:00:00,0.001,0.001,0.048933333333333336,0.0,3.0
2024-03-16 10:15:00,0.001,0.001,0.042,0.0,3.0
2024-03-16 10:30:00,0.001,0.001,0.042,0.0,3.0
2024-03-16 10:45:00,0.001,0.001,0.13066666666666668,0.0,3.0
2024-03-16 11:00:00,0.001,0.001,0.232,0.0,3.0
2024-03-16 11:15:00,0.001,0.001,0.5890942454236041,0.0,1.2
2024-03-16 11:30:00,0.001,0.001,0.9996904090393403,0.0,0.0
2024-03-16 11:45:00,0.001,0.001,0.06682374237267351,0.0,0.0
2024-03-16 12:00:00,0.001,0.001,0.07949040903934018,0.0,2.2
2024-03-16 12:15:00,0.001,0.001,0.37695707570600684,0.0,0.0
2024-03-16 12:30:00,0.001,0.001,0.24767074440662723,0.0,0.0
2024-03-16 12:45:00,0.001,0.001,0.163,0.0,0.0
2024-03-16 13:00:00,0.001,0.001,0.163,0.0,0.4
2024-03-16 13:15:00,0.001,0.001,0.48213333333333336,0.0,2.8
2024-03-16 13:30:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-03-16 13:45:00,0.001,0.001,0.194,0.0,0.0
2024-03-16 14:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 14:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 14:30:00,0.001,0.001,0.042,0.0,2.8
2024-03-16 14:45:00,0.001,0.001,0.10078441310724764,0.0,0.6
2024-03-16 15:00:00,0.001,0.001,0.2568237423726735,0.0,0.0
2024-03-16 15:15:00,0.001,0.001,0.10482374237267351,0.0,0.0
2024-03-16 15:30:00,0.001,0.001,0.06682374237267351,0.0,0.2
2024-03-16 15:45:00,0.001,0.001,0.0642237423726735,0.0,2.0
2024-03-16 16:00:00,0.001,0.001,0.045152997966046264,0.0,0.0
2024-03-16 16:15:00,0.001,0.001,0.20666666666666667,0.0,0.0
2024-03-16 16:30:00,0.001,0.001,0.15600000000000003,0.0,0.0
2024-03-16 16:45:00,0.001,0.001,0.051533333333333334,0.0,2.4
2024-03-16 17:00:00,0.001,0.001,0.055,0.0,0.0
2024-03-16 17:15:00,0.001,0.001,0.055,0.0,0.0
2024-03-16 17:30:00,0.001,0.001,0.14366666666666666,0.0,2.4
2024-03-16 17:45:00,0.001,0.001,0.2328666666666667,0.0,0.0
2024-03-16 18:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 18:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 18:30:00,0.26467826201922107,0.001,0.042,0.0,0.0
2024-03-16 18:45:00,0.7920347860576631,0.001,0.05466666666666667,0.0,0.0
2024-03-16 19:00:00,0.7920347860576631,0.001,0.24303549288116194,0.0,0.0
2024-03-16 19:15:00,0.7920347860576631,0.001,0.1298237423726735,0.0,0.0
2024-03-16 19:30:00,0.7920347860576631,0.001,0.0538237423726735,0.0,0.0
2024-03-16 19:45:00,0.7920347860576631,0.001,0.0538237423726735,0.0,0.0
2024-03-16 20:00:00,0.7920347860576631,0.001,0.044364748474534706,0.0,0.8
2024-03-16 20:15:00,0.7920347860576631,0.001,0.1686666666666667,0.0,1.2
2024-03-16 20:30:00,0.7920347860576631,0.001,0.194,0.0,0.0
2024-03-16 20:45:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-16 21:00:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-16 21:15:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-16 21:30:00,0.7920347860576631,0.001,0.09266666666666667,0.0,0.0
2024-03-16 21:45:00,0.7920347860576631,0.001,0.232,0.0,0.0
2024-03-16 22:00:00,0.3701495668269094,0.001,0.08000000000000002,0.0,0.0
2024-03-16 22:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 22:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 22:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 23:00:00,0.001,0.001,0.20666666666666667,0.0,0.0
2024-03-16 23:15:00,0.001,0.001,0.15600000000000003,0.0,0.0
2024-03-16 23:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-16 23:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 00:00:00,0.001,0.001,0.042,3.6666666666666665,0.0
2024-03-17 00:15:00,0.001,0.001,0.13066666666666668,11.0,0.0
2024-03-17 00:30:00,0.001,0.001,0.232,0.7333333333333333,0.0
2024-03-17 00:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 01:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 01:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 01:30:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-03-17 01:45:00,0.001,0.001,0.232,0.0,0.0
2024-03-17 02:00:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-03-17 02:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 02:30:00,0.001,0.001,0.44179999999999997,0.0,0.0
2024-03-17 02:45:00,0.001,0.001,0.042,0.0,2.0
2024-03-17 03:00:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-03-17 03:15:00,0.001,0.001,0.194,0.0,0.0
2024-03-17 03:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 03:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 04:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 04:15:00,0.001,0.001,0.09266666666666667,0.0,1.0
2024-03-17 04:30:00,0.001,0.001,0.232,0.0,1.2
2024-03-17 04:45:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-17 05:00:00,0.001,0.001,0.042,0.0,0.8
2024-03-17 05:15:00,0.001,0.001,0.042,0.0,1.2
2024-03-17 05:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 05:45:00,0.001,0.001,0.33993333333333337,0.0,0.0
2024-03-17 06:00:00,0.001,0.001,0.4225333333333333,0.0,0.0
2024-03-17 06:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 06:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 06:45:00,0.001,0.001,0.042,0.0,1.0
2024-03-17 07:00:00,0.001,0.001,0.13066666666666668,0.0,2.2
2024-03-17 07:15:00,0.001,0.001,0.232,0.0,0.0
2024-03-17 07:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 07:45:00,0.001,0.001,0.042,0.0,0.8
2024-03-17 08:00:00,0.001,0.001,0.04633333333333334,0.0,3.0
2024-03-17 08:15:00,0.001,0.001,0.06766666666666668,0.0,3.0
2024-03-17 08:30:00,0.001,0.001,0.245,0.0,3.0
2024-03-17 08:45:00,0.001,0.001,0.131,0.0,3.0
2024-03-17 09:00:00,0.001,0.001,0.055,0.0,3.0
2024-03-17 09:15:00,0.001,0.001,0.04806666666666667,0.0,3.0
2024-03-17 09:30:00,0.001,0.001,0.042,0.0,3.0
2024-03-17 09:45:00,0.001,0.001,0.1686666666666667,0.0,1.8
2024-03-17 10:00:00,0.001,0.001,0.19833333333333333,0.0,0.0
2024-03-17 10:15:00,0.001,0.001,0.18826666666666667,0.0,0.0
2024-03-17 10:30:00,0.001,0.001,0.4547999999999999,1.4666666666666666,0.0
2024-03-17 10:45:00,0.001,0.001,0.055,5.133333333333334,0.2
2024-03-17 11:00:00,0.001,0.001,0.1048,0.0,3.0
2024-03-17 11:15:00,0.528356524038442,0.001,0.232,0.0,0.2
2024-03-17 11:30:00,0.7920347860576631,0.001,0.08000000000000002,0.0,0.0
2024-03-17 11:45:00,0.7920347860576631,0.001,0.05413333333333334,0.0,2.2
2024-03-17 12:00:00,0.7920347860576631,0.001,0.133,0.0,0.0
2024-03-17 12:15:00,0.7920347860576631,0.001,0.2056,0.0,0.0
2024-03-17 12:30:00,0.7920347860576631,0.001,0.4186666666666667,0.7333333333333333,0.0
2024-03-17 12:45:00,0.7920347860576631,0.001,0.3177333333333333,0.0,0.0
2024-03-17 13:00:00,0.7920347860576631,0.001,0.176,0.0,0.0
2024-03-17 13:15:00,0.7920347860576631,0.001,0.176,0.0,0.0
2024-03-17 13:30:00,0.7920347860576631,0.001,0.11146666666666666,0.0,0.0
2024-03-17 13:45:00,0.7920347860576631,0.001,0.13673333333333335,0.0,0.0
2024-03-17 14:00:00,0.7920347860576631,0.001,0.232,0.0,0.0
2024-03-17 14:15:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-17 14:30:00,0.7920347860576631,0.001,0.042,0.0,0.0
2024-03-17 14:45:00,0.05373565240384421,0.001,0.042,0.0,0.0
2024-03-17 15:00:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-03-17 15:15:00,0.001,0.001,0.232,0.0,1.8
2024-03-17 15:30:00,0.001,0.001,0.11800000000000001,0.0,0.2
2024-03-17 15:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 16:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 16:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 16:30:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-03-17 16:45:00,0.001,0.001,0.194,0.7333333333333333,0.0
2024-03-17 17:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 17:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 17:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 17:45:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-03-17 18:00:00,0.001,0.001,0.232,0.0,0.0
2024-03-17 18:15:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-17 18:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 18:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 19:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 19:15:00,0.001,0.001,0.20666666666666667,0.0,0.0
2024-03-17 19:30:00,0.001,0.001,0.15600000000000003,0.0,0.0
2024-03-17 19:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 20:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 20:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 20:30:00,0.001,0.001,0.13066666666666668,0.0,0.0
2024-03-17 20:45:00,0.001,0.001,0.232,0.0,0.0
2024-03-17 21:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 21:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 21:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 21:45:00,0.001,0.001,0.05466666666666667,0.0,1.0
2024-03-17 22:00:00,0.001,0.001,0.232,0.0,1.0
2024-03-17 22:15:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-03-17 22:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 22:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 23:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-17 23:15:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-03-17 23:30:00,0.001,0.001,0.194,0.0,0.0
2024-03-17 23:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 00:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 00:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 00:30:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-03-18 00:45:00,0.001,0.001,0.232,0.0,0.0
2024-03-18 01:00:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-03-18 01:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 01:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 01:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 02:00:00,0.001,0.001,0.20666666666666667,0.0,0.0
2024-03-18 02:15:00,0.001,0.001,0.15600000000000003,0.0,0.0
2024-03-18 02:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 02:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 03:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 03:15:00,0.001,0.001,0.13066666666666668,0.0,0.0
2024-03-18 03:30:00,0.001,0.001,0.232,0.0,0.0
2024-03-18 03:45:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 04:00:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 04:15:00,0.001,0.001,0.042,0.0,0.2
2024-03-18 04:30:00,0.001,0.001,0.05466666666666667,9.533333333333333,1.8
2024-03-18 04:45:00,0.001,0.001,0.232,4.4,0.0
2024-03-18 05:00:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-03-18 05:15:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 05:30:00,0.001,0.001,0.042,0.0,0.0
2024-03-18 05:45:00,0.001,0.001,0.042,0.0,0.0
