,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-06 05:15:00,0.001,0.0,0.12399999999999999,0.0,1.5
2024-01-06 05:30:00,0.001,0.0,0.238,0.0,1.5
2024-01-06 05:45:00,0.001,0.0,0.07333333333333333,0.0,1.5
2024-01-06 06:00:00,0.001,0.0,0.4994666666666667,0.0,1.5
2024-01-06 06:15:00,0.001,0.0,0.203,0.0,1.5
2024-01-06 06:30:00,0.001,0.0,0.06866666666666667,0.0,1.5
2024-01-06 06:45:00,0.001,0.0,0.19166666666666668,0.0,0.9
2024-01-06 07:00:00,0.001,0.0,0.7460666666666668,0.0,0.0
2024-01-06 07:15:00,0.001,0.0,0.061000000000000006,0.0,0.0
2024-01-06 07:30:00,0.001,0.0,0.13333333333333333,0.0,0.0
2024-01-06 07:45:00,0.001,0.0,0.6158,0.0,0.0
2024-01-06 08:00:00,0.001,0.0,0.06066666666666667,0.0,1.5
2024-01-06 08:15:00,0.001,0.0,0.238,0.0,1.5
2024-01-06 08:30:00,0.001,0.0,0.13666666666666666,0.0,1.5
2024-01-06 08:45:00,0.001,0.0,0.45586666666666675,0.0,1.5
2024-01-06 09:00:00,0.001,0.0,0.262,0.0,1.5
2024-01-06 09:15:00,0.001,0.0,0.32610146490194286,0.0,1.5
2024-01-06 09:30:00,0.001,0.0,0.6893521973529143,0.0,1.5
2024-01-06 09:45:00,0.001,0.0,0.40355219735291425,0.0,1.5
2024-01-06 10:00:00,0.001,0.0,0.20661886401958096,0.0,1.4
2024-01-06 10:15:00,0.001,0.0,0.08908553068624764,0.0,0.0
2024-01-06 10:30:00,0.001,0.0,0.1848049447254705,0.0,0.3
2024-01-06 10:45:00,0.001,0.0,0.5718666666666666,0.0,1.5
2024-01-06 11:00:00,0.001,0.0,0.3336,0.0,0.2
2024-01-06 11:15:00,0.001,0.0,0.213,0.0,0.0
2024-01-06 11:30:00,0.001,0.0,0.0852,0.0,0.5
2024-01-06 11:45:00,0.001,0.0,0.17246666666666668,0.0,1.5
2024-01-06 12:00:00,0.001,0.0,0.30333333333333334,0.0,0.1
2024-01-06 12:15:00,0.001,0.0,0.7461313184117486,0.0,0.0
2024-01-06 12:30:00,0.001,0.0,0.5245521973529143,0.0,0.0
2024-01-06 12:45:00,0.001,0.0,0.3923445245843864,0.0,0.0
2024-01-06 13:00:00,0.001,0.0,0.29797593972558784,0.0,0.0
2024-01-06 13:15:00,0.001,0.0,0.8690426063922544,0.0,0.0
2024-01-06 13:30:00,0.001,0.0,0.4799620204314773,0.0,0.0
2024-01-06 13:45:00,0.001,0.0,0.3614237423726735,0.0,0.0
2024-01-06 14:00:00,0.001,0.0,0.36451774644058094,0.0,1.3
2024-01-06 14:15:00,0.001,0.0,0.09753333333333333,0.0,1.5
2024-01-06 14:30:00,0.001,0.0,0.048,10.0,1.5
2024-01-06 14:45:00,0.001,0.0,0.06866666666666667,15.0,0.3
2024-01-06 15:00:00,0.001,0.0,0.203,8.0,0.6
2024-01-06 15:15:00,0.001,0.0,0.5055333333333334,0.0,1.5
2024-01-06 15:30:00,0.001,0.0,0.2,0.0,1.5
2024-01-06 15:45:00,0.001,0.0,0.048,0.0,1.5
2024-01-06 16:00:00,0.001,0.0,0.048,0.0,0.8
2024-01-06 16:15:00,0.001,0.0,0.08933333333333333,4.0,0.0
2024-01-06 16:30:00,0.001,0.0,0.6154666666666666,15.0,0.0
2024-01-06 16:45:00,0.001,0.0,0.269,14.0,0.0
2024-01-06 17:00:00,0.001,0.0,0.13666666666666666,0.0,0.3
2024-01-06 17:15:00,0.001,0.0,0.048,0.0,1.5
2024-01-06 17:30:00,0.001,0.0,0.048,0.0,0.2
2024-01-06 17:45:00,0.001,0.0,0.11000000000000001,0.0,0.0
2024-01-06 18:00:00,0.001,0.0,0.279,0.0,0.0
2024-01-06 18:15:00,0.001,0.0,0.25254029298038855,0.0,0.0
