,WasherDryer,TumbleDryer,BaseLoad,P_WB
2024-01-05 06:30:00,0.001,0.001,0.6584,0.0
2024-01-05 06:45:00,0.001,0.001,0.252,2.6
2024-01-05 07:00:00,0.001,0.001,0.2586,1.2
2024-01-05 07:15:00,0.001,0.001,0.5884666666666667,0.0
2024-01-05 07:30:00,0.001,0.001,0.2636,0.0
2024-01-05 07:45:00,0.001,0.001,0.17779999999999999,0.2
2024-01-05 08:00:00,0.001,0.001,1.6859333333333333,3.0
2024-01-05 08:15:00,0.001,0.001,1.4396666666666669,2.2
2024-01-05 08:30:00,0.001,0.001,0.2636,0.0
2024-01-05 08:45:00,0.001,0.001,0.1,0.0
2024-01-05 09:00:00,0.001,0.001,0.2324,0.0
2024-01-05 09:15:00,0.001,0.001,0.049,0.0
2024-01-05 09:30:00,0.001,0.001,0.06166666666666667,0.0
2024-01-05 09:45:00,0.001,0.001,0.239,1.6
2024-01-05 10:00:00,0.001,0.001,0.16299999999999998,0.6
2024-01-05 10:15:00,0.001,0.001,1.7486,0.0
2024-01-05 10:30:00,0.001,0.001,1.2375333333333332,0.0
2024-01-05 10:45:00,0.001,0.001,0.259,0.0
2024-01-05 11:00:00,0.001,0.001,0.183,0.0
2024-01-05 11:15:00,0.001,0.001,0.356,0.0
2024-01-05 11:30:00,0.001,0.001,0.3645933333333333,0.0
2024-01-05 11:45:00,0.001,0.001,0.18556666666666663,0.0
2024-01-05 12:00:00,0.001,0.001,0.24836666666666665,0.0
2024-01-05 12:15:00,0.001,0.001,0.36236666666666667,1.8
2024-01-05 12:30:00,0.001,0.001,0.19769999999999996,0.4
2024-01-05 12:45:00,0.001,0.001,0.34487014649019426,3.0
2024-01-05 13:00:00,0.001,0.001,0.38091886401958097,0.6
2024-01-05 13:15:00,0.001,0.001,0.2565855306862476,0.0
2024-01-05 13:30:00,0.001,0.001,0.4340521973529144,1.2
2024-01-05 13:45:00,0.001,0.001,0.6102521973529142,1.2
2024-01-05 14:00:00,0.001,0.001,0.5640521973529143,0.0
2024-01-05 14:15:00,0.001,0.001,0.6552313184117486,0.0
2024-01-05 14:30:00,0.001,0.001,0.5786333333333334,2.4
2024-01-05 14:45:00,0.001,0.001,1.0752999999999997,0.6
2024-01-05 15:00:00,0.001,0.001,0.3543666666666666,0.0
2024-01-05 15:15:00,0.001,0.001,0.2582805767229837,0.0
2024-01-05 15:30:00,0.001,0.001,0.8128570757060068,2.0
2024-01-05 15:45:00,0.001,0.001,0.4335814344707002,1.6
2024-01-05 16:00:00,0.001,1.349903287396694,0.45765593972558777,1.8
2024-01-05 16:15:00,0.001,1.9543692345505406,0.23870927305892117,0.0
2024-01-05 16:30:00,0.001,1.6781960525128936,0.21258769023407625,0.0
2024-01-05 16:45:00,0.001,0.29146574527918295,0.24188553068624763,0.6
2024-01-05 17:00:00,0.001,1.126037347586818,0.36610146490194284,3.0
2024-01-05 17:15:00,0.001,0.9460586926351623,0.30966666666666665,0.6
2024-01-05 17:30:00,0.001,1.1589785383217532,0.373,0.0
2024-01-05 17:45:00,0.001,1.106781166057763,0.24044724338965037,0.8
2024-01-05 18:00:00,0.001,0.001,0.2094904090393402,1.4
2024-01-05 18:15:00,0.001,0.001,0.1948237423726735,0.8
2024-01-05 18:30:00,0.001,0.001,0.2876515809608945,3.0
2024-01-05 18:45:00,0.001,0.001,0.4163759397255878,0.6
2024-01-05 19:00:00,0.001,0.001,0.41306610740923133,0.0
2024-01-05 19:15:00,0.001,0.001,0.2893759397255878,0.0
2024-01-05 19:30:00,0.001,0.001,0.1057112879805059,0.0
2024-01-05 19:45:00,0.001,0.001,0.15015707570600684,0.0
2024-01-05 20:00:00,0.001,0.001,0.7278904090393402,0.0
2024-01-05 20:15:00,0.001,0.001,0.420628687098144,0.0
2024-01-05 20:30:00,0.001,0.001,0.4666737801777591,0.0
2024-01-05 20:45:00,0.001,0.001,0.3351521973529143,1.0
2024-01-05 21:00:00,0.001,0.001,0.20312869633593741,3.0
2024-01-05 21:15:00,0.001,0.001,0.19234114149031162,3.0
2024-01-05 21:30:00,0.001,0.001,0.24915506078442207,0.2
2024-01-05 21:45:00,0.001,0.001,0.3827092730589211,0.0
2024-01-05 22:00:00,0.001,0.001,1.5015759397255877,0.0
2024-01-05 22:15:00,0.001,0.001,1.4610426063922546,0.0
2024-01-05 22:30:00,0.001,0.001,1.4642896084262083,0.0
2024-01-05 22:45:00,0.001,0.001,0.33697593972558776,2.2
2024-01-05 23:00:00,0.001,0.001,0.3231759397255878,0.8
2024-01-05 23:15:00,0.001,0.001,0.2263759397255878,0.0
2024-01-05 23:30:00,0.001,0.001,1.1101680256013633,0.0
2024-01-05 23:45:00,0.001,0.001,0.3563701464901943,0.0
2024-01-06 00:00:00,0.001,0.001,0.08126666666666667,0.0
2024-01-06 00:15:00,0.001,0.001,0.049,0.0
2024-01-06 00:30:00,0.001,0.001,0.5820666666666666,1.0
2024-01-06 00:45:00,0.001,0.001,0.049,3.0
2024-01-06 01:00:00,0.001,0.001,0.4229333333333333,0.2
2024-01-06 01:15:00,0.001,0.001,0.7401333333333333,0.0
2024-01-06 01:30:00,0.001,0.001,0.049,0.0
2024-01-06 01:45:00,0.001,0.001,0.049,0.0
2024-01-06 02:00:00,0.001,0.001,0.049,0.0
2024-01-06 02:15:00,0.001,0.001,0.049,0.0
2024-01-06 02:30:00,0.001,0.001,0.17566666666666667,0.0
2024-01-06 02:45:00,0.001,0.001,0.429,0.0
2024-01-06 03:00:00,0.001,0.001,0.07433333333333333,0.0
2024-01-06 03:15:00,0.001,0.001,0.049,0.0
2024-01-06 03:30:00,0.001,0.001,0.049,2.4
2024-01-06 03:45:00,0.001,0.001,0.049,1.6
2024-01-06 04:00:00,0.001,0.001,0.13766666666666666,0.0
2024-01-06 04:15:00,0.001,0.001,0.7528,0.0
2024-01-06 04:30:00,0.001,1.3312494268995703,0.18833333333333332,0.0
2024-01-06 04:45:00,0.001,1.9120072957021788,0.049,0.0
2024-01-06 05:00:00,0.001,1.975589256962361,0.049,0.2
2024-01-06 05:15:00,0.001,1.7335662512467718,0.049,2.2
2024-01-06 05:30:00,0.001,0.08761334898773074,0.11233333333333334,0.0
2024-01-06 05:45:00,0.001,0.001,0.2643333333333333,0.0
2024-01-06 06:00:00,0.001,0.001,0.30233333333333334,0.0
2024-01-06 06:15:00,0.001,0.001,0.049,0.0
2024-01-06 06:30:00,0.001,0.001,0.17,0.0
2024-01-06 06:45:00,0.001,0.001,0.17,0.0
2024-01-06 07:00:00,0.001,0.001,0.6078,0.0
2024-01-06 07:15:00,0.001,0.001,0.36,2.4
2024-01-06 07:30:00,0.001,0.001,0.3127333333333333,0.0
2024-01-06 07:45:00,0.001,0.001,0.9864666666666666,2.2
2024-01-06 08:00:00,0.001,0.001,2.5707999999999998,3.0
2024-01-06 08:15:00,0.001,0.001,0.6066666666666667,1.4
2024-01-06 08:30:00,0.001,0.001,0.6002510797739143,2.8
2024-01-06 08:45:00,0.001,0.001,0.2508237423726735,1.2
2024-01-06 09:00:00,0.001,0.001,0.22582374237267352,3.0
2024-01-06 09:15:00,0.001,0.001,0.25115707570600687,3.0
2024-01-06 09:30:00,0.001,0.001,0.07224724338965037,3.0
2024-01-06 09:45:00,0.001,0.001,0.1588,3.0
2024-01-06 10:00:00,0.001,0.001,2.183,3.0
2024-01-06 10:15:00,0.001,0.001,1.1674275787569377,3.0
2024-01-06 10:30:00,0.001,0.001,0.33155707570600684,3.0
2024-01-06 10:45:00,0.001,0.001,0.3341570757060069,3.0
2024-01-06 11:00:00,0.001,0.001,0.2627570757060068,3.0
2024-01-06 11:15:00,0.001,0.001,0.21529040903934019,3.0
2024-01-06 11:30:00,0.001,0.001,2.2087570757060067,3.0
2024-01-06 11:45:00,0.001,0.001,2.0314237423726733,3.0
2024-01-06 12:00:00,0.001,0.001,0.3464904090393402,3.0
2024-01-06 12:15:00,0.001,0.001,0.2811904090393402,3.0
2024-01-06 12:30:00,0.001,0.001,0.4871237423726735,3.0
2024-01-06 12:45:00,0.001,0.001,0.2137307020197287,3.0
2024-01-06 13:00:00,0.001,0.001,0.7741426063922545,3.0
2024-01-06 13:15:00,0.001,0.001,0.43714260639225444,3.0
2024-01-06 13:30:00,0.001,0.001,0.6490404468444259,3.0
2024-01-06 13:45:00,0.001,0.001,0.45825219735291434,3.0
2024-01-06 14:00:00,0.001,0.001,0.6081487175293867,3.0
2024-01-06 14:15:00,0.001,0.001,0.5021666666666667,3.0
2024-01-06 14:30:00,0.001,0.001,0.3913,1.6
2024-01-06 14:45:00,0.001,0.001,0.33936666666666665,2.2
2024-01-06 15:00:00,0.001,0.001,0.4365745807908912,1.4
2024-01-06 15:15:00,0.001,0.001,0.4557904090393402,0.0
2024-01-06 15:30:00,0.001,1.349903287396694,0.5044570757060068,2.4
2024-01-06 15:45:00,0.001,1.9543692345505406,0.6035237423726735,3.0
2024-01-06 16:00:00,0.001,1.6781960525128936,0.4515237423726735,3.0
2024-01-06 16:15:00,0.001,0.29146574527918295,0.4871904090393402,3.0
2024-01-06 16:30:00,0.001,0.049203027661841786,0.3877,3.0
2024-01-06 16:45:00,0.001,0.001,0.23883333333333331,3.0
2024-01-06 17:00:00,0.001,0.001,0.18469999999999998,3.0
2024-01-06 17:15:00,0.4756208716345978,0.001,0.34936666666666666,3.0
2024-01-06 17:30:00,0.7920347860576631,0.001,0.09966666666666665,3.0
2024-01-06 17:45:00,0.7920347860576631,0.001,0.09966666666666667,3.0
2024-01-06 18:00:00,0.7920347860576631,0.001,0.24506666666666668,3.0
2024-01-06 18:15:00,0.7920347860576631,0.001,0.1590347982352762,3.0
2024-01-06 18:30:00,0.7920347860576631,0.001,0.12581886401958095,3.0
2024-01-06 18:45:00,0.7920347860576631,0.001,0.29055219735291427,3.0
2024-01-06 19:00:00,0.7920347860576631,0.001,0.3806111912510531,3.0
2024-01-06 19:15:00,0.7920347860576631,0.001,0.3597092730589211,3.0
2024-01-06 19:30:00,0.7920347860576631,0.001,0.5313092730589211,3.0
2024-01-06 19:45:00,0.7920347860576631,0.001,0.4487092730589211,3.0
2024-01-06 20:00:00,0.7920347860576631,0.001,0.2796896084262082,3.0
2024-01-06 20:15:00,0.7920347860576631,0.001,0.3473759397255878,3.0
2024-01-06 20:30:00,0.7920347860576631,0.001,0.5009481011373668,3.0
2024-01-06 20:45:00,0.1592069572115326,0.001,0.2513759397255878,3.0
2024-01-06 21:00:00,0.001,0.001,0.5082426063922544,0.6
2024-01-06 21:15:00,0.001,0.001,0.4610426063922544,0.0
2024-01-06 21:30:00,0.001,0.001,0.33043469226802996,0.0
2024-01-06 21:45:00,0.001,0.001,0.32394452458438644,2.8
2024-01-06 22:00:00,0.001,0.001,0.2831112879805059,0.8
2024-01-06 22:15:00,0.001,0.001,0.3730237423726735,0.0
2024-01-06 22:30:00,0.001,0.001,0.46749040903934014,0.0
2024-01-06 22:45:00,0.001,0.001,0.4306237423726735,2.8
2024-01-06 23:00:00,0.001,0.001,0.20181346600392136,0.8
2024-01-06 23:15:00,0.001,0.001,0.2015521973529143,0.0
2024-01-06 23:30:00,0.001,0.001,0.08861886401958095,0.0
2024-01-06 23:45:00,0.001,0.001,0.2705521973529143,0.0
2024-01-07 00:00:00,0.001,0.001,0.24521886401958098,0.0
2024-01-07 00:15:00,0.001,0.001,0.2512233950497306,0.0
2024-01-07 00:30:00,0.001,0.001,0.1818237423726735,2.0
2024-01-07 00:45:00,0.001,0.001,0.1818237423726735,0.6
2024-01-07 01:00:00,0.001,0.001,0.1818237423726735,3.0
2024-01-07 01:15:00,0.001,0.001,0.28315707570600684,3.0
2024-01-07 01:30:00,0.001,0.001,0.39799999999999996,0.6
2024-01-07 01:45:00,0.001,0.001,0.31966666666666665,0.0
2024-01-07 02:00:00,0.001,0.001,0.06166666666666667,0.0
2024-01-07 02:15:00,0.001,0.001,0.049,0.0
2024-01-07 02:30:00,0.001,0.001,0.049,0.0
2024-01-07 02:45:00,0.001,0.001,0.06166666666666667,0.0
2024-01-07 03:00:00,0.001,0.001,0.32766666666666666,0.0
2024-01-07 03:15:00,0.001,0.001,0.25166666666666665,0.0
2024-01-07 03:30:00,0.001,0.001,0.087,0.0
2024-01-07 03:45:00,0.001,0.001,0.13773333333333335,0.0
2024-01-07 04:00:00,0.001,0.001,0.17,0.0
2024-01-07 04:15:00,0.001,0.001,0.17,0.2
2024-01-07 04:30:00,0.001,0.001,0.3473333333333333,2.4
2024-01-07 04:45:00,0.001,0.001,0.4129333333333333,0.0
2024-01-07 05:00:00,0.001,0.001,0.11233333333333334,0.0
2024-01-07 05:15:00,0.001,0.001,0.049,1.4
2024-01-07 05:30:00,0.001,0.001,0.049,1.6
2024-01-07 05:45:00,0.001,0.001,0.049,0.0
2024-01-07 06:00:00,0.001,0.001,0.11233333333333334,0.0
2024-01-07 06:15:00,0.001,0.001,0.9620666666666666,0.0
2024-01-07 06:30:00,0.001,0.001,0.13766666666666666,0.0
2024-01-07 06:45:00,0.001,0.001,0.9818666666666667,0.0
2024-01-07 07:00:00,0.001,0.001,0.049,0.0
2024-01-07 07:15:00,0.001,0.001,0.049,1.8
2024-01-07 07:30:00,0.001,0.001,0.06166666666666667,3.0
2024-01-07 07:45:00,0.001,0.001,0.7654666666666666,2.4
2024-01-07 08:00:00,0.001,0.001,0.25166666666666665,0.0
2024-01-07 08:15:00,0.001,0.001,0.049,0.0
2024-01-07 08:30:00,0.001,0.001,0.049,0.0
2024-01-07 08:45:00,0.001,0.001,0.8977999999999999,0.2
2024-01-07 09:00:00,0.001,0.001,2.171,3.0
2024-01-07 09:15:00,0.001,0.001,1.9732,3.0
2024-01-07 09:30:00,0.001,0.001,0.37866666666666665,3.0
2024-01-07 09:45:00,0.001,0.001,0.06199999999999999,0.4
2024-01-07 10:00:00,0.001,0.001,0.06199999999999999,0.0
2024-01-07 10:15:00,0.001,0.001,0.0516,0.0
2024-01-07 10:30:00,0.001,0.001,0.05924724338965037,1.0
2024-01-07 10:45:00,0.001,0.001,0.2128237423726735,1.2
2024-01-07 11:00:00,0.001,0.001,0.36482374237267357,0.0
2024-01-07 11:15:00,0.001,0.001,0.13682374237267353,0.0
2024-01-07 11:30:00,0.001,0.001,0.0608237423726735,1.8
2024-01-07 11:45:00,0.001,0.001,0.056094245423604104,3.0
2024-01-07 12:00:00,0.001,0.001,0.5820666666666666,3.0
2024-01-07 12:15:00,0.001,0.001,0.18173333333333333,1.0
2024-01-07 12:30:00,0.001,0.001,0.3026666666666667,3.0
2024-01-07 12:45:00,0.001,0.001,0.29904,3.0
2024-01-07 13:00:00,0.001,0.001,0.20794724338965037,1.6
2024-01-07 13:15:00,0.001,0.001,0.21607795464717255,0.0
2024-01-07 13:30:00,0.001,0.001,0.2280759397255878,0.0
2024-01-07 13:45:00,0.001,0.001,0.32940927305892115,0.0
2024-01-07 14:00:00,0.001,0.001,0.4180759397255878,0.0
2024-01-07 14:15:00,0.001,0.001,0.3998915266183402,0.0
2024-01-07 14:30:00,0.001,0.001,0.2543437728039162,0.0
2024-01-07 14:45:00,0.001,0.001,0.18469999999999998,0.0
2024-01-07 15:00:00,0.001,0.001,0.18469999999999998,0.0
2024-01-07 15:15:00,0.001,0.001,0.2607,0.0
2024-01-07 15:30:00,0.001,0.001,0.3747,0.0
2024-01-07 15:45:00,0.001,0.001,0.29869999999999997,0.0
2024-01-07 16:00:00,0.001,0.001,0.33669999999999994,0.0
2024-01-07 16:15:00,0.001,0.001,0.18469999999999998,0.0
2024-01-07 16:30:00,0.001,0.001,0.18469999999999998,0.0
2024-01-07 16:45:00,0.001,0.001,0.23536666666666664,0.0
2024-01-07 17:00:00,0.001,0.001,0.3747,0.0
2024-01-07 17:15:00,0.001,0.001,0.16118666666666664,0.0
2024-01-07 17:30:00,0.001,0.001,0.21366666666666667,0.0
2024-01-07 17:45:00,0.001,0.001,0.09966666666666665,0.0
2024-01-07 18:00:00,0.001,0.001,0.049,0.0
2024-01-07 18:15:00,0.001,0.001,0.07433333333333333,0.0
2024-01-07 18:30:00,0.001,0.001,0.239,0.0
2024-01-07 18:45:00,0.001,0.001,0.15033333333333332,0.0
2024-01-07 19:00:00,0.001,0.001,0.125,0.0
2024-01-07 19:15:00,0.001,0.001,0.18833333333333332,0.0
2024-01-07 19:30:00,0.001,0.001,0.049,0.0
2024-01-07 19:45:00,0.001,0.001,0.049,0.0
2024-01-07 20:00:00,0.001,0.001,0.239,0.0
2024-01-07 20:15:00,0.001,0.001,0.17566666666666667,0.0
2024-01-07 20:30:00,0.001,0.001,0.049,0.0
2024-01-07 20:45:00,0.001,0.001,0.22633333333333333,0.0
2024-01-07 21:00:00,0.001,0.001,0.087,0.0
2024-01-07 21:15:00,0.001,0.001,0.049,0.0
2024-01-07 21:30:00,0.001,0.001,0.21366666666666667,0.0
2024-01-07 21:45:00,0.001,0.001,0.20099999999999998,0.0
2024-01-07 22:00:00,0.001,0.001,0.049,0.0
2024-01-07 22:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-07 22:30:00,0.001,0.001,0.17566666666666667,0.0
2024-01-07 22:45:00,0.001,0.001,0.049,0.0
2024-01-07 23:00:00,0.001,0.001,0.18833333333333332,0.0
2024-01-07 23:15:00,0.001,0.001,0.22633333333333333,0.0
2024-01-07 23:30:00,0.001,0.001,0.049,0.0
2024-01-07 23:45:00,0.001,0.001,0.049,0.0
