,WasherDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-04 19:00:00,0.001,0.001,0.2333647484745347,2.1333333333333333,0.0
2024-01-04 19:15:00,0.001,0.001,0.7360704090393403,0.0,0.2
2024-01-04 19:30:00,0.001,0.001,0.1885237423726735,0.0,3.0
2024-01-04 19:45:00,0.001,0.001,0.1885237423726735,0.0,1.8
2024-01-04 20:00:00,0.001,0.001,0.1885237423726735,0.0,2.2
2024-01-04 20:15:00,0.001,0.001,0.917900848509923,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.38467977610985177,2.933333333333333,2.4
2024-01-04 20:45:00,0.001,0.001,0.3410759397255878,1.6,0.0
2024-01-04 21:00:00,0.001,0.001,0.3410759397255878,0.0,2.0
2024-01-04 21:15:00,0.001,0.001,0.8741426063922545,0.0,1.2
2024-01-04 21:30:00,0.001,0.001,0.4909724599020601,0.0,3.0
2024-01-04 21:45:00,0.001,0.001,0.4656391265687268,0.0,1.0
2024-01-04 22:00:00,0.001,0.001,0.3410759397255878,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.3410759397255878,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.7408759397255877,0.0,0.0
2024-01-04 22:45:00,0.001,0.001,0.4550759397255878,0.0,0.0
2024-01-04 23:00:00,0.001,0.001,0.5057426063922544,0.0,2.4
2024-01-04 23:15:00,0.001,0.001,0.32898204162492656,0.0,1.6
2024-01-04 23:30:00,0.001,0.001,0.27349999999999997,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.29769999999999996,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.3556066666666666,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.352,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.7077333333333333,0.0,0.0
2024-01-05 00:45:00,0.001,0.001,0.11359999999999999,0.0,0.0
2024-01-05 01:00:00,0.001,0.001,0.5740666666666667,0.0,1.6
2024-01-05 01:15:00,0.001,0.001,0.079,0.0,0.6
2024-01-05 01:30:00,0.001,0.001,0.231,0.0,0.0
2024-01-05 01:45:00,0.001,0.001,0.09166666666666666,0.0,0.0
2024-01-05 02:00:00,0.001,0.001,0.041,0.0,0.6
2024-01-05 02:15:00,0.001,0.001,0.041,0.0,2.6
2024-01-05 02:30:00,0.001,0.001,0.5740666666666667,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.231,0.0,0.4
2024-01-05 03:00:00,0.001,0.001,0.12966666666666668,0.0,3.0
2024-01-05 03:15:00,0.001,0.001,0.041,0.0,0.4
2024-01-05 03:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-05 03:45:00,0.001,0.001,0.5740666666666667,0.8,0.0
2024-01-05 04:00:00,0.001,0.001,0.193,2.4,3.0
2024-01-05 04:15:00,0.001,0.001,0.16766666666666669,4.0,0.6
2024-01-05 04:30:00,0.001,0.001,0.4408,4.0,0.0
2024-01-05 04:45:00,0.001,0.001,0.041,4.0,2.4
2024-01-05 05:00:00,0.001,0.001,0.041,4.0,2.4
2024-01-05 05:15:00,0.001,0.001,0.155,0.26666666666666666,0.0
2024-01-05 05:30:00,0.001,0.001,0.20566666666666666,0.0,0.0
2024-01-05 05:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-05 06:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-05 06:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-05 06:30:00,0.001,0.001,0.117,2.4,0.0
2024-01-05 06:45:00,0.001,0.001,0.231,4.0,1.6
2024-01-05 07:00:00,0.001,0.001,0.7200000000000001,1.3333333333333333,3.0
2024-01-05 07:15:00,0.001,0.001,1.1071333333333333,0.0,3.0
2024-01-05 07:30:00,0.001,0.001,0.3075333333333333,0.0,1.2
2024-01-05 07:45:00,0.001,0.001,0.3455333333333333,0.5333333333333333,0.0
2024-01-05 08:00:00,0.001,0.001,0.231,4.0,0.0
2024-01-05 08:15:00,0.001,0.001,0.09166666666666666,0.5333333333333333,1.4
2024-01-05 08:30:00,0.001,0.001,0.041,0.0,2.0
2024-01-05 08:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-05 09:00:00,0.001,0.001,0.041,0.5333333333333333,3.0
2024-01-05 09:15:00,0.001,0.001,0.231,4.0,0.8
2024-01-05 09:30:00,0.001,0.001,0.12966666666666668,0.5333333333333333,0.0
2024-01-05 09:45:00,0.001,0.1907336200641085,0.048094245423604104,0.0,0.0
2024-01-05 10:00:00,0.001,0.5904714082723814,0.5858904090393402,0.0,0.4
2024-01-05 10:15:00,0.001,0.4854863435082232,0.0528237423726735,0.0,3.0
2024-01-05 10:30:00,0.001,0.16616168836457856,0.32243040903934017,3.466666666666667,1.0
2024-01-05 10:45:00,0.001,0.5149083967827618,0.3151904090393402,0.0,0.0
2024-01-05 11:00:00,0.001,1.2575608255053539,0.20333141514120137,0.0,0.0
2024-01-05 11:15:00,0.001,0.12384923520517449,0.3806333333333333,0.5333333333333333,2.2
2024-01-05 11:30:00,0.001,0.1218282831049564,0.3887,4.0,1.8
2024-01-05 11:45:00,0.001,0.3680441955704638,0.5027,0.26666666666666666,0.0
2024-01-05 12:00:00,0.001,0.7990600207583909,0.5533666666666667,0.0,0.0
2024-01-05 12:15:00,0.001,0.001,0.3280333333333333,0.0,0.0
2024-01-05 12:30:00,0.001,0.001,0.2943628302824027,0.0,0.0
2024-01-05 12:45:00,0.001,0.001,0.1885237423726735,3.2,0.0
2024-01-05 13:00:00,0.001,0.001,0.2645237423726735,1.6,0.0
2024-01-05 13:15:00,0.001,0.001,0.4591904090393401,0.0,0.0
2024-01-05 13:30:00,0.001,0.001,0.32219040903934015,0.0,0.2
2024-01-05 13:45:00,0.001,0.001,0.8911237423726736,0.0,3.0
2024-01-05 14:00:00,0.001,0.001,0.4005237423726735,1.0666666666666667,1.0
2024-01-05 14:15:00,0.001,0.001,0.4385237423726735,3.7333333333333334,0.0
2024-01-05 14:30:00,0.001,0.001,0.5826412474575577,0.0,0.0
2024-01-05 14:45:00,0.001,0.001,0.45040215954782864,0.0,0.0
2024-01-05 15:00:00,0.001,0.001,0.22885707570600683,0.0,0.0
2024-01-05 15:15:00,0.001,0.001,0.5883237423726736,0.0,0.0
2024-01-05 15:30:00,0.001,0.001,0.9881237423726735,1.8666666666666667,0.0
2024-01-05 15:45:00,0.001,0.001,0.6450570757060068,2.6666666666666665,0.0
2024-01-05 16:00:00,0.001,0.001,0.7486104090393402,0.0,0.0
2024-01-05 16:15:00,0.001,0.001,0.1738237423726735,0.0,1.6
2024-01-05 16:30:00,0.001,0.001,0.1738237423726735,0.0,0.8
2024-01-05 16:45:00,0.001,0.001,0.1738237423726735,0.0,0.4
2024-01-05 17:00:00,0.001,0.001,0.3258237423726735,3.2,1.6
2024-01-05 17:15:00,0.001,0.001,0.6591688262144954,1.3333333333333333,0.0
2024-01-05 17:30:00,0.001,0.001,0.2748237423726735,0.0,0.0
2024-01-05 17:45:00,0.001,0.001,0.18644462131383924,0.0,0.0
2024-01-05 18:00:00,0.001,0.001,0.7384426063922546,0.0,0.8
2024-01-05 18:15:00,0.001,0.001,0.3193759397255878,0.5333333333333333,2.6
2024-01-05 18:30:00,0.001,0.001,0.37004260639225445,4.0,2.4
2024-01-05 18:45:00,0.001,0.001,0.6051759397255878,0.0,2.8
2024-01-05 19:00:00,0.001,0.001,0.7384426063922546,0.0,0.0
2024-01-05 19:15:00,0.001,0.001,0.20537593972558782,0.0,0.0
2024-01-05 19:30:00,0.001,0.001,0.2813759397255878,0.0,0.0
2024-01-05 19:45:00,0.001,0.001,0.37223766166678396,1.6,0.0
2024-01-05 20:00:00,0.001,0.001,0.1885938888628678,2.933333333333333,2.0
2024-01-05 20:15:00,0.001,0.001,0.11664260639225447,0.0,2.0
2024-01-05 20:30:00,0.001,0.001,0.20537593972558782,0.0,0.0
2024-01-05 20:45:00,0.001,0.001,0.7764426063922546,0.0,1.4
2024-01-05 21:00:00,0.001,0.001,0.39537593972558777,0.0,2.8
2024-01-05 21:15:00,0.21194260961537684,0.13110244911524593,0.2552543569007429,2.4,0.0
2024-01-05 21:30:00,0.7920347860576631,0.3414159952733573,0.2037994407425647,2.1333333333333333,0.0
2024-01-05 21:45:00,0.7920347860576631,0.7703547907991353,0.20537593972558782,0.0,2.6
2024-01-05 22:00:00,0.7920347860576631,0.14195283548275117,0.20537593972558782,0.0,2.0
2024-01-05 22:15:00,0.7920347860576631,0.1586556859711958,0.39537593972558777,0.0,3.0
2024-01-05 22:30:00,0.7920347860576631,1.0589097406909311,0.2940426063922545,0.0,0.6
2024-01-05 22:45:00,0.7920347860576631,0.7245716183784601,0.19730927305892115,0.0,0.6
2024-01-05 23:00:00,0.7920347860576631,0.12587528452921137,0.0528237423726735,0.0,3.0
2024-01-05 23:15:00,0.7920347860576631,0.2671050864688897,0.12245491615817825,0.0,0.0
2024-01-05 23:30:00,0.7920347860576631,0.8015628867911536,0.314,0.0,1.6
2024-01-05 23:45:00,0.7920347860576631,0.16532933341856276,0.2886666666666667,0.0,3.0
2024-01-06 00:00:00,0.7920347860576631,0.001,0.162,0.0,2.6
2024-01-06 00:15:00,0.7920347860576631,0.001,0.162,0.0,0.0
2024-01-06 00:30:00,0.7920347860576631,0.001,0.14586666666666667,0.0,0.0
2024-01-06 00:45:00,0.21194260961537684,0.001,0.155,0.0,2.4
2024-01-06 01:00:00,0.001,0.001,0.20566666666666666,0.0,3.0
2024-01-06 01:15:00,0.001,0.001,0.041,0.0,2.0
2024-01-06 01:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-06 01:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-06 02:00:00,0.001,0.001,0.117,0.0,0.0
2024-01-06 02:15:00,0.001,0.001,0.4975333333333333,0.0,2.2
2024-01-06 02:30:00,0.001,0.001,0.1869333333333333,0.26666666666666666,0.0
2024-01-06 02:45:00,0.001,0.001,0.041,1.3333333333333333,0.0
2024-01-06 03:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-06 03:15:00,0.001,0.001,0.6120666666666668,0.0,0.0
2024-01-06 03:30:00,0.001,0.001,0.231,0.0,2.2
2024-01-06 03:45:00,0.001,0.001,0.09166666666666666,0.8,0.0
2024-01-06 04:00:00,0.001,0.001,0.4408,0.0,0.0
2024-01-06 04:15:00,0.001,0.001,0.17426666666666665,1.0666666666666667,0.0
2024-01-06 04:30:00,0.001,0.001,0.5740666666666667,2.1333333333333333,2.2
2024-01-06 04:45:00,0.001,0.001,0.231,0.0,1.0
2024-01-06 05:00:00,0.001,0.001,0.12966666666666668,1.0666666666666667,0.0
2024-01-06 05:15:00,0.001,0.001,0.041,4.0,0.0
2024-01-06 05:30:00,0.001,0.001,0.041,4.0,1.0
2024-01-06 05:45:00,0.001,0.001,0.041,4.0,3.0
2024-01-06 06:00:00,0.001,0.001,0.193,2.4,0.2
2024-01-06 06:15:00,0.001,0.001,0.16766666666666669,0.0,0.0
2024-01-06 06:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-06 06:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-06 07:00:00,0.001,0.001,0.041,3.466666666666667,0.0
2024-01-06 07:15:00,0.001,0.001,0.1655173991176381,1.6,2.2
2024-01-06 07:30:00,0.001,0.001,0.7702855306862477,0.0,2.6
2024-01-06 07:45:00,0.001,0.001,0.07255219735291431,0.0,0.8
2024-01-06 08:00:00,0.001,0.001,0.07255219735291431,0.0,0.0
2024-01-06 08:15:00,0.001,0.001,0.07255219735291431,0.0,0.2
2024-01-06 08:30:00,0.001,0.001,0.1275173991176381,0.0,3.0
2024-01-06 08:45:00,0.001,0.001,0.231,3.466666666666667,3.0
2024-01-06 09:00:00,0.001,0.001,0.05366666666666667,3.7333333333333334,0.4
2024-01-06 09:15:00,0.001,0.001,0.04731043947058287,0.0,0.0
2024-01-06 09:30:00,0.001,0.001,0.47235219735291434,0.0,2.2
2024-01-06 09:45:00,0.001,0.001,0.643618864019581,0.0,0.0
2024-01-06 10:00:00,0.001,0.001,0.30288553068624763,0.5333333333333333,0.0
2024-01-06 10:15:00,0.001,0.001,0.24421886401958096,4.0,0.0
2024-01-06 10:30:00,0.001,0.001,0.17040947575562015,0.26666666666666666,0.6
2024-01-06 10:45:00,0.001,0.001,0.19065158096089446,0.0,2.6
2024-01-06 11:00:00,0.001,0.001,0.20537593972558782,0.0,0.0
2024-01-06 11:15:00,0.001,0.001,0.39537593972558777,0.0,0.0
2024-01-06 11:30:00,0.001,0.001,0.2940426063922545,3.7333333333333334,0.0
2024-01-06 11:45:00,0.001,0.001,0.19065602449938482,1.0666666666666667,0.0
2024-01-06 12:00:00,0.001,0.001,0.11359999999999999,0.0,1.6
2024-01-06 12:15:00,0.001,0.001,0.041,0.0,0.6
2024-01-06 12:30:00,0.001,0.001,0.193,0.0,1.0
2024-01-06 12:45:00,0.001,0.001,0.16766666666666669,1.8666666666666667,2.6
2024-01-06 13:00:00,0.001,0.001,0.15393333333333334,2.933333333333333,0.0
2024-01-06 13:15:00,0.001,0.001,0.1641034798235276,0.0,0.0
2024-01-06 13:30:00,0.001,0.001,0.19985819328500687,0.0,0.0
2024-01-06 13:45:00,0.001,0.001,0.3193759397255878,0.0,0.4
2024-01-06 14:00:00,0.001,0.001,0.37004260639225445,0.0,3.0
2024-01-06 14:15:00,0.001,0.001,0.20537593972558782,3.2,3.0
2024-01-06 14:30:00,0.001,0.001,0.09244260639225448,1.3333333333333333,1.4
2024-01-06 14:45:00,0.001,0.001,0.0612421052052743,0.0,0.0
2024-01-06 15:00:00,0.001,0.001,0.117,0.0,0.0
2024-01-06 15:15:00,0.001,0.001,0.231,0.0,0.0
2024-01-06 15:30:00,0.001,0.001,0.05366666666666667,0.5333333333333333,0.0
2024-01-06 15:45:00,0.001,0.001,0.5312666666666667,4.0,0.0
2024-01-06 16:00:00,0.001,0.001,0.1767,0.0,0.6
2024-01-06 16:15:00,0.001,0.001,0.6146999999999999,0.0,2.0
2024-01-06 16:30:00,0.001,0.001,2.3709069596470553,0.0,0.0
2024-01-06 16:45:00,0.001,0.001,0.658918864019581,0.0,0.0
2024-01-06 17:00:00,0.001,0.001,0.6190876902340762,2.4,0.0
2024-01-06 17:15:00,0.001,0.001,0.22007593972558784,2.4,0.6
2024-01-06 17:30:00,0.001,0.001,0.2926759397255878,0.0,3.0
2024-01-06 17:45:00,0.001,0.001,1.0557286870981442,0.0,0.4
2024-01-06 18:00:00,0.001,0.001,0.39819040903934017,0.0,1.6
2024-01-06 18:15:00,0.001,0.001,0.3095237423726735,0.0,1.4
2024-01-06 18:30:00,0.001,0.001,0.3095237423726735,3.2,0.0
2024-01-06 18:45:00,0.001,0.001,0.3095237423726735,1.6,0.0
2024-01-06 19:00:00,0.001,0.001,0.49149944074256463,0.0,0.0
2024-01-06 19:15:00,0.001,0.001,0.4598601114771388,0.0,1.0
2024-01-06 19:30:00,0.001,0.001,0.3410759397255878,0.0,3.0
2024-01-06 19:45:00,0.001,0.001,0.3410759397255878,0.5333333333333333,0.4
2024-01-06 20:00:00,0.001,0.001,0.3410759397255878,4.0,0.0
2024-01-06 20:15:00,0.001,0.001,0.4550759397255878,0.26666666666666666,0.2
2024-01-06 20:30:00,0.001,0.001,0.5057426063922544,0.0,3.0
2024-01-06 20:45:00,0.001,0.001,0.3410759397255878,0.0,1.6
2024-01-06 21:00:00,0.001,0.001,0.2926759397255878,0.0,2.8
2024-01-06 21:15:00,0.001,0.001,0.22007593972558784,2.4,0.0
2024-01-06 21:30:00,0.001,0.001,0.359216945827449,2.4,0.0
2024-01-06 21:45:00,0.001,0.001,0.5255581932850067,0.0,0.0
2024-01-06 22:00:00,0.001,0.11168793632775932,0.35374260639225447,0.0,1.2
2024-01-06 22:15:00,0.4228852192307536,0.19883213881083456,0.30278579323539356,0.0,3.0
2024-01-06 22:30:00,0.7920347860576631,1.1919111899081825,0.20537593972558782,0.0,3.0
2024-01-06 22:45:00,0.7920347860576631,0.10943051901756166,0.24337593972558783,0.0,3.0
2024-01-06 23:00:00,0.7920347860576631,0.17218476076597364,0.39537593972558777,0.0,3.0
2024-01-06 23:15:00,0.7920347860576631,0.35116374390942556,0.25604260639225446,0.0,0.0
2024-01-06 23:30:00,0.7920347860576631,0.5287194589028279,0.20537593972558782,0.0,0.0
2024-01-06 23:45:00,0.7920347860576631,0.12049328674879728,0.1738237423726735,0.0,0.0
2024-01-07 00:00:00,0.7920347860576631,0.22347275117688112,0.1738237423726735,0.0,0.0
2024-01-07 00:15:00,0.7920347860576631,0.001,1.131157075706007,0.0,0.8
2024-01-07 00:30:00,0.7920347860576631,0.001,0.2624904090393402,0.0,2.2
2024-01-07 00:45:00,0.7920347860576631,0.001,0.1738237423726735,0.0,0.0
2024-01-07 01:00:00,0.7920347860576631,0.001,0.1738237423726735,0.0,0.0
2024-01-07 01:15:00,0.7920347860576631,0.001,0.5681059959320927,0.0,0.0
2024-01-07 01:30:00,0.6865634812499747,0.001,0.314,0.0,0.0
2024-01-07 01:45:00,0.001,0.001,0.28059999999999996,0.0,0.0
2024-01-07 02:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-07 02:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-07 02:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-07 02:45:00,0.001,0.001,0.155,0.0,0.0
2024-01-07 03:00:00,0.001,0.001,0.20566666666666666,0.0,0.4
2024-01-07 03:15:00,0.001,0.001,0.041,0.0,2.2
2024-01-07 03:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-07 03:45:00,0.001,0.001,0.041,0.8,0.0
2024-01-07 04:00:00,0.001,0.001,0.117,0.0,0.0
2024-01-07 04:15:00,0.001,0.001,0.7640666666666667,3.2,2.4
2024-01-07 04:30:00,0.001,0.001,0.05366666666666667,4.0,0.0
2024-01-07 04:45:00,0.001,0.001,0.3075333333333333,4.0,0.0
2024-01-07 05:00:00,0.001,0.001,0.3075333333333334,3.2,0.0
2024-01-07 05:15:00,0.001,0.001,0.079,0.0,0.0
2024-01-07 05:30:00,0.001,0.001,0.231,0.0,0.0
2024-01-07 05:45:00,0.001,0.001,0.09166666666666666,2.4,0.0
2024-01-07 06:00:00,0.001,0.001,0.041,4.0,0.0
2024-01-07 06:15:00,0.001,0.001,0.041,2.4,0.2
2024-01-07 06:30:00,0.001,0.001,0.041,0.0,2.0
2024-01-07 06:45:00,0.001,0.001,0.231,0.0,0.0
2024-01-07 07:00:00,0.001,0.001,0.12966666666666668,0.0,2.0
2024-01-07 07:15:00,0.001,0.001,0.041,3.7333333333333334,2.4
2024-01-07 07:30:00,0.001,0.001,0.041,1.3333333333333333,0.0
2024-01-07 07:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-07 08:00:00,0.3701495668269094,0.001,0.193,0.0,0.0
2024-01-07 08:15:00,0.7920347860576631,0.001,0.16766666666666669,0.26666666666666666,0.0
2024-01-07 08:30:00,0.7920347860576631,0.001,0.041,4.0,0.0
2024-01-07 08:45:00,0.7920347860576631,0.001,0.041,0.8,0.0
2024-01-07 09:00:00,0.7920347860576631,0.001,0.041,0.0,0.0
2024-01-07 09:15:00,0.7920347860576631,0.001,0.155,0.0,1.0
2024-01-07 09:30:00,0.7920347860576631,0.001,0.20566666666666666,0.0,2.8
2024-01-07 09:45:00,0.7920347860576631,0.001,0.041,3.7333333333333334,0.0
2024-01-07 10:00:00,0.7920347860576631,0.001,0.041,1.0666666666666667,0.0
2024-01-07 10:15:00,0.7920347860576631,0.001,0.041,0.0,0.0
2024-01-07 10:30:00,0.7920347860576631,0.001,0.117,0.0,0.0
2024-01-07 10:45:00,0.7920347860576631,0.001,0.231,0.0,0.0
2024-01-07 11:00:00,0.7920347860576631,0.001,0.3203333333333333,3.466666666666667,0.0
2024-01-07 11:15:00,0.1592069572115326,0.001,2.041,1.3333333333333333,1.4
2024-01-07 11:30:00,0.001,0.001,0.441,0.0,2.6
2024-01-07 11:45:00,0.001,0.001,0.079,0.0,2.0
2024-01-07 12:00:00,0.001,0.001,0.2625521973529143,0.0,0.0
2024-01-07 12:15:00,0.001,0.001,0.12321886401958097,2.4,0.0
2024-01-07 12:30:00,0.001,0.001,0.17206553068624764,2.4,0.0
2024-01-07 12:45:00,0.001,0.001,0.21219344481047211,0.0,2.0
2024-01-07 13:00:00,0.001,0.001,0.28953070201972875,0.0,1.4
2024-01-07 13:15:00,0.001,0.001,0.4995237423726735,0.0,2.4
2024-01-07 13:30:00,0.001,0.001,0.4150182476275611,0.5333333333333333,0.0
2024-01-07 13:45:00,0.001,0.001,0.3410759397255878,4.0,0.4
2024-01-07 14:00:00,0.001,0.001,0.33634644277651843,0.26666666666666666,3.0
2024-01-07 14:15:00,0.001,0.001,0.22438553068624761,0.0,2.8
2024-01-07 14:30:00,0.001,0.001,0.36025219735291436,0.0,0.0
2024-01-07 14:45:00,0.001,0.001,0.9500611719215543,0.0,0.0
2024-01-07 15:00:00,0.001,0.001,0.29769999999999996,1.8666666666666667,0.0
2024-01-07 15:15:00,0.001,0.001,0.6974999999999999,2.933333333333333,0.0
2024-01-07 15:30:00,0.001,0.001,0.6975,0.0,0.0
2024-01-07 15:45:00,0.001,0.001,0.41169999999999995,0.0,0.0
2024-01-07 16:00:00,0.001,0.001,0.46236666666666665,0.0,0.0
2024-01-07 16:15:00,0.001,0.001,0.30164124745755777,0.0,0.0
2024-01-07 16:30:00,0.001,0.001,0.3095237423726735,3.2,0.0
2024-01-07 16:45:00,0.001,0.001,0.2127237423726735,1.6,0.0
2024-01-07 17:00:00,0.001,0.001,0.2645237423726735,0.0,2.2
2024-01-07 17:15:00,0.001,0.001,0.37852374237267356,0.0,0.4
2024-01-07 17:30:00,0.001,0.001,0.2004021595478286,0.0,0.0
2024-01-07 17:45:00,0.001,0.001,0.1767,0.26666666666666666,0.0
2024-01-07 18:00:00,0.001,0.001,0.26919040903934016,4.0,0.0
2024-01-07 18:15:00,0.001,0.001,0.7473237423726735,0.5333333333333333,0.0
2024-01-07 18:30:00,0.001,0.001,0.46333707570600685,0.0,0.0
2024-01-07 18:45:00,0.001,0.001,0.22449040903934017,0.0,0.0
2024-01-07 19:00:00,0.001,0.001,0.18013418184325636,0.0,2.6
2024-01-07 19:15:00,0.001,0.001,0.1569759397255878,1.3333333333333333,0.2
2024-01-07 19:30:00,0.001,0.0836337114293139,0.1327759397255878,3.466666666666667,0.0
2024-01-07 19:45:00,0.001,0.35241852509254945,0.39537593972558777,0.0,0.0
2024-01-07 20:00:00,0.001,0.759159940451665,0.2940426063922545,0.0,0.0
2024-01-07 20:15:00,0.001,0.1313832674071484,0.20537593972558782,0.0,0.0
2024-01-07 20:30:00,0.001,0.16556550051723923,0.18013418184325636,0.0,0.0
2024-01-07 20:45:00,0.001,1.1133278462578373,0.17872520727461635,2.933333333333333,0.0
2024-01-07 21:00:00,0.001,0.6646948238997311,0.23637593972558776,1.8666666666666667,2.4
2024-01-07 21:15:00,0.001,0.12497312234815415,0.25944260639225447,0.0,3.0
2024-01-07 21:30:00,0.001,0.2759831373647351,0.20537593972558782,0.0,2.6
2024-01-07 21:45:00,0.001,0.8756974757013526,0.20537593972558782,0.0,1.0
2024-01-07 22:00:00,0.001,0.07226666666666669,0.20537593972558782,0.26666666666666666,0.0
2024-01-07 22:15:00,0.001,0.001,0.8524426063922547,4.0,1.6
2024-01-07 22:30:00,0.001,0.001,0.9031092730589213,0.5333333333333333,0.6
2024-01-07 22:45:00,0.001,0.001,0.18924260639225446,0.0,0.0
2024-01-07 23:00:00,0.001,0.001,0.20537593972558782,0.0,0.0
2024-01-07 23:15:00,0.001,0.001,0.18854810113736686,0.0,0.0
2024-01-07 23:30:00,0.001,0.001,0.26507952551636166,1.8666666666666667,0.0
2024-01-07 23:45:00,0.001,0.001,0.3835521973529143,2.933333333333333,0.0
