,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-06 02:45:00,0.0,0.001,0.052,0.0
2024-01-06 03:00:00,0.0,0.001,0.052,0.0
2024-01-06 03:15:00,0.0,0.001,0.21666666666666667,4.0
2024-01-06 03:30:00,0.0,0.001,0.16599999999999998,2.6666666666666665
2024-01-06 03:45:00,0.0,0.001,0.052,0.0
2024-01-06 04:00:00,0.0,0.001,0.45180000000000003,0.0
2024-01-06 04:15:00,0.0,0.001,0.052,0.0
2024-01-06 04:30:00,0.0,0.001,0.10266666666666667,0.0
2024-01-06 04:45:00,0.0,0.001,0.7750666666666668,0.0
2024-01-06 05:00:00,0.0,0.001,0.09,0.0
2024-01-06 05:15:00,0.0,0.001,0.052,3.0
2024-01-06 05:30:00,0.0,0.001,0.052,0.6666666666666666
2024-01-06 05:45:00,0.0,0.001,0.052,0.0
2024-01-06 06:00:00,0.0,0.001,0.17866666666666664,1.6666666666666667
2024-01-06 06:15:00,0.0,0.001,0.20400000000000001,3.0
2024-01-06 06:30:00,0.0,0.001,0.052,0.0
2024-01-06 06:45:00,0.0,0.001,0.052,0.0
2024-01-06 07:00:00,0.0,0.001,0.052,0.0
2024-01-06 07:15:00,0.0,0.001,0.06466666666666666,0.0
2024-01-06 07:30:00,0.0,0.001,0.242,0.0
2024-01-06 07:45:00,0.0,0.001,0.128,0.0
2024-01-06 08:00:00,0.0,0.001,0.052,4.333333333333333
2024-01-06 08:15:00,0.0,0.001,0.0730347982352762,2.6666666666666665
2024-01-06 08:30:00,0.0,0.001,0.0835521973529143,3.6666666666666665
2024-01-06 08:45:00,0.0,0.001,0.7061521973529142,3.0
2024-01-06 09:00:00,0.0,0.001,0.28655219735291426,0.0
2024-01-06 09:15:00,0.0,0.001,0.48162783858822095,0.0
2024-01-06 09:30:00,0.0,0.001,0.065,3.3333333333333335
2024-01-06 09:45:00,0.0008666666666666667,0.001,0.881427838588221,1.0
2024-01-06 10:00:00,1.2004666666666668,0.001,0.10488553068624765,0.0
2024-01-06 10:15:00,0.001,0.001,0.776818864019581,2.0
2024-01-06 10:30:00,0.0008,0.001,0.33155219735291425,2.6666666666666665
2024-01-06 10:45:00,0.0,0.001,0.2175521973529143,0.0
2024-01-06 11:00:00,0.0,0.001,0.21860171549543297,2.0
2024-01-06 11:15:00,0.0,0.001,0.3063837423726735,1.3333333333333333
2024-01-06 11:30:00,0.0,0.001,0.35192374237267354,0.0
2024-01-06 11:45:00,0.0,0.001,0.427765500255005,0.0
2024-01-06 12:00:00,0.0,0.001,0.4032092730589211,0.0
2024-01-06 12:15:00,0.0,0.001,0.49429536300260407,0.0
2024-01-06 12:30:00,0.0,0.001,0.2440759397255878,0.0
2024-01-06 12:45:00,0.0,0.001,0.6438759397255878,0.0
2024-01-06 13:00:00,0.0,0.001,1.3568023134118659,2.6666666666666665
2024-01-06 13:15:00,0.0,0.001,2.887930702019729,0.0
2024-01-06 13:30:00,0.0,0.001,0.7882718619856273,0.0
2024-01-06 13:45:00,0.0,0.023245747194113448,0.8652521973529143,0.0
2024-01-06 14:00:00,0.0,0.10312271613385555,0.34734644277651844,0.0
2024-01-06 14:15:00,0.001,0.2010950398913879,0.3647426063922545,2.6666666666666665
2024-01-06 14:30:00,1.2004666666666668,1.1929415846478972,0.5420759397255878,4.333333333333333
2024-01-06 14:45:00,0.001,0.10714553533121343,1.0494626063922545,0.0
2024-01-06 15:00:00,0.001,0.22941463978961604,0.2794759397255878,0.0
2024-01-06 15:15:00,0.001,0.4300445279238899,1.1639426063922544,3.6666666666666665
2024-01-06 15:30:00,0.001,0.663232898700175,0.7862226063922545,0.0
2024-01-06 15:45:00,0.001,0.14419002230744984,0.8728373686863954,0.0
2024-01-06 16:00:00,0.001,0.29652354140320536,0.5235237423726735,0.0
2024-01-06 16:15:00,0.7506666666666667,1.296082042536148,0.44645707570600685,0.0
2024-01-06 16:30:00,0.30086666666666667,0.3347254971841325,0.4545237423726735,0.0
2024-01-06 16:45:00,1.2004666666666668,0.10695473016285469,0.8543237423726736,0.0
2024-01-06 17:00:00,0.001,0.306670447376543,0.4330098323163564,1.3333333333333333
2024-01-06 17:15:00,0.001,0.8915701374107773,1.0307096296196574,3.3333333333333335
2024-01-06 17:30:00,0.001,0.001,0.9788092730589211,0.0
2024-01-06 17:45:00,0.001,0.001,0.3601426063922545,0.0
2024-01-06 18:00:00,0.001,0.001,0.3520759397255878,0.0
2024-01-06 18:15:00,0.001,0.001,0.7841426063922545,0.0
2024-01-06 18:30:00,0.45080000000000003,0.08198752458236763,1.3093056393713562,0.0
2024-01-06 18:45:00,1.9501333333333333,0.22577821760524625,1.8897278385882212,2.3333333333333335
