,DishWasher,WashingMachine,BaseLoad
2024-01-06 01:45:00,0.0,0.001,0.15915707570600685
2024-01-06 02:00:00,0.0,0.001,0.20745899389813882
2024-01-06 02:15:00,0.0,0.001,0.046
2024-01-06 02:30:00,0.0,0.001,0.046
2024-01-06 02:45:00,0.0,0.001,0.4458
2024-01-06 03:00:00,0.0,0.001,0.13466666666666666
2024-01-06 03:15:00,0.0,0.001,0.877
2024-01-06 03:30:00,0.0,0.001,0.17926666666666666
2024-01-06 03:45:00,0.0,0.001,0.046
2024-01-06 04:00:00,0.0,0.001,0.046
2024-01-06 04:15:00,0.0,0.001,0.5218
2024-01-06 04:30:00,0.0,0.001,0.2233333333333333
2024-01-06 04:45:00,0.0,0.001,0.046
2024-01-06 05:00:00,0.0,0.001,0.046
2024-01-06 05:15:00,0.0,0.001,0.046
2024-01-06 05:30:00,0.0,0.001,0.10933333333333332
2024-01-06 05:45:00,0.0,0.001,0.23686666666666667
2024-01-06 06:00:00,0.0,0.001,0.059000000000000004
2024-01-06 06:15:00,0.0,0.001,0.059000000000000004
2024-01-06 06:30:00,0.0,0.001,0.059000000000000004
2024-01-06 06:45:00,0.0,0.001,0.10013333333333334
2024-01-06 07:00:00,0.0,0.001,0.23600000000000002
2024-01-06 07:15:00,0.0,0.001,0.06733333333333333
2024-01-06 07:30:00,0.0,0.001,0.059000000000000004
2024-01-06 07:45:00,0.0,0.001,0.059000000000000004
2024-01-06 08:00:00,0.0,0.001,0.6300666666666666
2024-01-06 08:15:00,0.0,0.001,0.24639999999999998
2024-01-06 08:30:00,0.0,0.001,0.08346666666666666
2024-01-06 08:45:00,0.0,0.001,0.059000000000000004
2024-01-06 09:00:00,0.0,0.001,0.059000000000000004
2024-01-06 09:15:00,0.0,0.001,0.08433333333333333
2024-01-06 09:30:00,0.0,0.001,0.23773333333333332
2024-01-06 09:45:00,0.0,0.001,0.084
2024-01-06 10:00:00,0.0,0.001,0.046
2024-01-06 10:15:00,0.0,0.001,0.046
2024-01-06 10:30:00,0.0,0.001,0.3252
2024-01-06 10:45:00,0.0,0.001,0.5025333333333333
2024-01-06 11:00:00,0.0,0.001,1.0675333333333334
2024-01-06 11:15:00,0.0,0.001,2.1381333333333337
2024-01-06 11:30:00,0.0,0.001,1.9782000000000002
2024-01-06 11:45:00,0.0,0.001,0.059000000000000004
2024-01-06 12:00:00,0.0,0.001,0.2412
2024-01-06 12:15:00,0.0,0.001,0.13074725262744383
2024-01-06 12:30:00,0.0,0.001,0.8778855306862476
2024-01-06 12:45:00,0.0,0.001,0.6113521973529144
2024-01-06 13:00:00,0.0,0.001,0.2115521973529143
2024-01-06 13:15:00,0.0,0.001,0.3989759397255878
2024-01-06 13:30:00,0.0,0.001,0.2842724599020602
2024-01-06 13:45:00,0.0,0.26363128216839854,0.21037593972558782
2024-01-06 14:00:00,0.0,0.7436336351440518,0.09744260639225447
2024-01-06 14:15:00,0.30033333333333334,0.2826405353025357,0.08779944074256467
2024-01-06 14:30:00,2.25,0.1689496523931228,0.22749450525488762
2024-01-06 14:45:00,0.9006000000000001,0.7807637708025397,0.13466666666666666
2024-01-06 15:00:00,1.2004666666666668,1.0150271335698655,0.046
2024-01-06 15:15:00,0.00013333333333333334,0.09172141308187193,0.046
2024-01-06 15:30:00,0.0,0.18717346828462636,0.6306104394705829
2024-01-06 15:45:00,0.0,0.5005186376610626,0.47248361249411563
2024-01-06 16:00:00,0.0,0.5840444887283177,0.4474092730589211
2024-01-06 16:15:00,0.0,0.001,0.3460759397255878
2024-01-06 16:30:00,0.0,0.001,0.3460759397255878
2024-01-06 16:45:00,0.0,0.001,0.33345506078442205
2024-01-06 17:00:00,0.0,0.001,0.3804688262144953
2024-01-06 17:15:00,0.0,0.001,0.29569999999999996
2024-01-06 17:30:00,0.0,0.001,0.1817
2024-01-06 17:45:00,0.0,0.001,0.1817
2024-01-06 18:00:00,0.0,0.001,0.1817
2024-01-06 18:15:00,0.0,0.001,0.3091549161581782
2024-01-06 18:30:00,0.0,0.001,0.3201904090393402
2024-01-06 18:45:00,0.0,0.001,0.46005707570600685
2024-01-06 19:00:00,0.0,0.001,0.32679040903934015
2024-01-06 19:15:00,0.0,0.001,0.20614462131383923
2024-01-06 19:30:00,0.0,0.001,0.8782092730589212
2024-01-06 19:45:00,0.0,0.001,0.3774092730589212
2024-01-06 20:00:00,0.0,0.001,0.2380759397255878
2024-01-06 20:15:00,0.0,0.001,0.26227593972558777
2024-01-06 20:30:00,0.0,0.001,0.8878092730589212
2024-01-06 20:45:00,0.0,0.001,0.4474092730589211
2024-01-06 21:00:00,0.0,0.001,1.0311426063922544
2024-01-06 21:15:00,0.0,0.001,0.3460759397255878
2024-01-06 21:30:00,0.0,0.001,0.7458759397255879
2024-01-06 21:45:00,0.0,0.001,0.7458759397255879
2024-01-06 22:00:00,0.0,0.001,0.4347426063922545
2024-01-06 22:15:00,0.0,0.001,0.5107426063922544
2024-01-06 22:30:00,0.0,0.001,0.3460759397255878
2024-01-06 22:45:00,0.0,0.001,0.3460759397255878
2024-01-06 23:00:00,0.0,0.001,0.2567385286522939
2024-01-06 23:15:00,0.0,0.001,0.3327507324509714
2024-01-06 23:30:00,0.0,0.001,0.4800333333333333
2024-01-06 23:45:00,0.0,0.001,0.30269999999999997
2024-01-07 00:00:00,0.0,0.001,0.30269999999999997
2024-01-07 00:15:00,0.0,0.001,0.24623333333333333
2024-01-07 00:30:00,0.0,0.001,0.24503333333333333
2024-01-07 00:45:00,0.0,0.001,0.3717
2024-01-07 01:00:00,0.0,0.001,0.1817
2024-01-07 01:15:00,0.0,0.001,0.07314
2024-01-07 01:30:00,0.0,0.001,0.046
2024-01-07 01:45:00,0.0,0.001,0.09666666666666666
2024-01-07 02:00:00,0.0,0.001,0.23600000000000002
2024-01-07 02:15:00,0.0,0.001,0.058666666666666666
2024-01-07 02:30:00,0.0,0.001,0.5790666666666666
2024-01-07 02:45:00,0.0,0.001,0.058133333333333335
2024-01-07 03:00:00,0.0,0.001,0.097
2024-01-07 03:15:00,0.0,0.001,0.249
2024-01-07 03:30:00,0.0,0.001,0.08433333333333333
2024-01-07 03:45:00,0.0,0.001,0.052066666666666664
2024-01-07 04:00:00,0.0,0.001,0.046
2024-01-07 04:15:00,0.0,0.001,0.07133333333333332
2024-01-07 04:30:00,0.0,0.001,0.23600000000000002
2024-01-07 04:45:00,0.0,0.001,0.084
2024-01-07 05:00:00,0.0,0.001,0.046
2024-01-07 05:15:00,0.0,0.001,0.046
2024-01-07 05:30:00,0.0,0.001,0.058666666666666666
2024-01-07 05:45:00,0.0,0.001,0.23600000000000002
2024-01-07 06:00:00,0.0,0.001,0.09666666666666666
2024-01-07 06:15:00,0.0,0.001,0.046
2024-01-07 06:30:00,0.0,0.001,0.046
2024-01-07 06:45:00,0.0,0.001,0.046
2024-01-07 07:00:00,0.0,0.001,0.23600000000000002
2024-01-07 07:15:00,0.0,0.001,0.11800000000000001
2024-01-07 07:30:00,0.0,0.001,0.059000000000000004
2024-01-07 07:45:00,0.0,0.001,0.19226666666666667
2024-01-07 08:00:00,0.0,0.001,0.3238
2024-01-07 08:15:00,0.0,0.001,0.23633333333333334
2024-01-07 08:30:00,0.0,0.001,0.13499999999999998
2024-01-07 08:45:00,0.0,0.001,0.059000000000000004
2024-01-07 09:00:00,0.0,0.001,0.059000000000000004
2024-01-07 09:15:00,0.0,0.001,0.059000000000000004
2024-01-07 09:30:00,0.0,0.001,0.2124
2024-01-07 09:45:00,0.0,0.001,0.13466666666666666
2024-01-07 10:00:00,0.0,0.001,0.046
2024-01-07 10:15:00,0.0,0.001,0.046
2024-01-07 10:30:00,0.0,0.001,0.046
2024-01-07 10:45:00,0.0,0.001,0.19799999999999998
2024-01-07 11:00:00,0.0,0.001,0.14733333333333334
2024-01-07 11:15:00,0.0,0.001,2.0598576920980265
2024-01-07 11:30:00,0.0,0.001,1.1970855306862478
2024-01-07 11:45:00,0.0,0.001,0.07755219735291431
2024-01-07 12:00:00,0.0,0.001,0.2802121973529143
2024-01-07 12:15:00,0.0,0.001,0.32725219735291433
2024-01-07 12:30:00,0.0,0.001,0.21325219735291429
2024-01-07 12:45:00,0.0,0.001,0.1817
2024-01-07 13:00:00,0.0,0.001,0.1817
2024-01-07 13:15:00,0.0,0.001,0.3083666666666666
2024-01-07 13:30:00,0.0,0.001,0.3083666666666666
2024-01-07 13:45:00,0.0,0.001,0.1817
2024-01-07 14:00:00,0.0,0.001,0.1817
2024-01-07 14:15:00,0.0,0.001,0.1817
2024-01-07 14:30:00,0.0,0.001,0.29569999999999996
2024-01-07 14:45:00,0.0,0.001,0.32103333333333334
2024-01-07 15:00:00,0.0,0.001,0.1817
2024-01-07 15:15:00,0.0,0.001,0.1817
2024-01-07 15:30:00,0.0,0.001,0.1817
2024-01-07 15:45:00,0.0,0.001,0.2830333333333333
2024-01-07 16:00:00,0.0,0.001,0.3337
2024-01-07 16:15:00,0.0,0.001,0.1817
2024-01-07 16:30:00,0.0,0.001,0.1817
2024-01-07 16:45:00,0.0,0.001,0.1817
2024-01-07 17:00:00,0.0,0.001,0.21608666666666665
2024-01-07 17:15:00,0.0,0.001,0.21066666666666664
2024-01-07 17:30:00,0.0,0.001,0.046
2024-01-07 17:45:00,0.0,0.001,0.046
2024-01-07 18:00:00,0.0,0.001,0.046
2024-01-07 18:15:00,0.0,0.001,0.12199999999999998
2024-01-07 18:30:00,0.0,0.001,0.2233333333333333
2024-01-07 18:45:00,0.0,0.001,0.046
2024-01-07 19:00:00,0.0,0.001,0.046
2024-01-07 19:15:00,0.0,0.001,0.046
2024-01-07 19:30:00,0.0,0.001,0.10933333333333332
2024-01-07 19:45:00,0.0,0.001,0.23600000000000002
2024-01-07 20:00:00,0.0,0.001,0.046
2024-01-07 20:15:00,0.0,0.001,0.046
2024-01-07 20:30:00,0.0,0.001,0.046
2024-01-07 20:45:00,0.0,0.001,0.09666666666666666
2024-01-07 21:00:00,0.0,0.001,0.23600000000000002
2024-01-07 21:15:00,0.0,0.001,0.058666666666666666
2024-01-07 21:30:00,0.0,0.001,0.046
2024-01-07 21:45:00,0.0,0.001,0.046
2024-01-07 22:00:00,0.0,0.001,0.084
2024-01-07 22:15:00,0.0,0.001,0.23600000000000002
2024-01-07 22:30:00,0.0,0.001,0.07133333333333333
2024-01-07 22:45:00,0.0,0.001,0.046
2024-01-07 23:00:00,0.0,0.001,0.046
2024-01-07 23:15:00,0.0,0.001,0.07133333333333332
2024-01-07 23:30:00,0.0,0.001,0.23600000000000002
2024-01-07 23:45:00,0.0,0.001,0.084
