,WasherDryer,WashingMachine,BaseLoad,P_WB
2024-01-29 03:30:00,0.001,0.001,0.16999999999999998,0.0
2024-01-29 03:45:00,0.001,0.001,0.056,0.0
2024-01-29 04:00:00,0.001,0.001,0.056,0.2
2024-01-29 04:15:00,0.001,0.001,0.166,0.0
2024-01-29 04:30:00,0.001,0.001,0.18566666666666667,0.0
2024-01-29 04:45:00,0.001,0.001,0.3526666666666667,0.2
2024-01-29 05:00:00,0.001,0.001,0.19533333333333333,0.0
2024-01-29 05:15:00,0.001,0.001,0.056,0.2
2024-01-29 05:30:00,0.001,0.001,0.078,0.0
2024-01-29 05:45:00,0.001,0.001,0.166,0.0
2024-01-29 06:00:00,0.001,0.001,0.12233333333333334,0.2
2024-01-29 06:15:00,0.001,0.001,0.33766666666666667,0.0
2024-01-29 06:30:00,0.001,0.001,0.25166666666666665,0.0
2024-01-29 06:45:00,0.001,0.001,0.056,0.2
2024-01-29 07:00:00,0.001,0.001,0.1,0.0
2024-01-29 07:15:00,0.001,0.001,0.15866666666666668,0.2
2024-01-29 07:30:00,0.001,0.001,0.06633333333333333,0.0
2024-01-29 07:45:00,0.001,0.001,0.31233333333333335,0.0
2024-01-29 08:00:00,0.001,0.001,0.31833333333333336,0.2
2024-01-29 08:15:00,0.001,0.001,0.056,0.0
2024-01-29 08:30:00,0.001,0.001,0.12200000000000001,0.0
2024-01-29 08:45:00,0.001,0.001,0.1366666666666667,0.2
2024-01-29 09:00:00,0.001,0.001,0.056,0.0
2024-01-29 09:15:00,0.001,0.001,0.256,0.2
2024-01-29 09:30:00,0.001,0.001,0.3596666666666667,0.0
2024-01-29 09:45:00,0.001,0.001,0.08133333333333333,0.0
2024-01-29 10:00:00,0.001,0.001,0.14400000000000002,0.2
2024-01-29 10:15:00,0.001,0.001,0.11466666666666667,0.0
2024-01-29 10:30:00,0.001,0.001,0.056,0.0
2024-01-29 10:45:00,0.001,0.001,0.18933333333333333,0.2
2024-01-29 11:00:00,0.001,0.001,0.401,0.0
2024-01-29 11:15:00,0.001,0.001,0.10666666666666667,0.0
2024-01-29 11:30:00,0.001,0.001,0.166,0.2
2024-01-29 11:45:00,0.001,0.001,0.09266666666666667,0.0
2024-01-29 12:00:00,0.001,0.001,0.056,0.2
2024-01-29 12:15:00,0.001,0.001,0.12266666666666667,0.0
2024-01-29 12:30:00,0.001,0.001,0.401,0.0
2024-01-29 12:45:00,0.001,0.001,0.19533333333333333,0.2
2024-01-29 13:00:00,0.001,0.001,0.166,0.0
2024-01-29 13:15:00,0.001,0.001,0.07066666666666667,0.0
2024-01-29 13:30:00,0.001,0.001,0.056,0.2
2024-01-29 13:45:00,0.001,0.001,0.056,0.0
2024-01-29 14:00:00,0.001,0.001,0.401,0.2
2024-01-29 14:15:00,0.001,0.001,0.284,0.0
2024-01-29 14:30:00,0.001,0.001,0.15866666666666668,0.0
2024-01-29 14:45:00,0.001,0.001,0.056,0.2
2024-01-29 15:00:00,0.001,0.001,0.056,0.0
2024-01-29 15:15:00,0.001,0.001,0.056,0.0
2024-01-29 15:30:00,0.001,0.001,0.33433333333333337,0.2
2024-01-29 15:45:00,0.001,0.001,0.37266666666666665,0.0
2024-01-29 16:00:00,0.001,0.001,0.1366666666666667,0.2
2024-01-29 16:15:00,0.001,0.001,0.056,0.0
2024-01-29 16:30:00,0.001,0.001,0.056,0.0
2024-01-29 16:45:00,0.001,0.001,0.056,0.2
2024-01-29 17:00:00,0.001,0.001,0.2676666666666667,0.0
2024-01-29 17:15:00,0.001,0.001,0.451,0.0
2024-01-29 17:30:00,0.001,0.001,0.125,0.2
2024-01-29 17:45:00,0.001,0.001,0.056,0.0
2024-01-29 18:00:00,0.001,0.001,0.056,0.2
2024-01-29 18:15:00,0.001,0.001,0.056,0.0
2024-01-29 18:30:00,0.001,0.001,0.201,0.0
2024-01-29 18:45:00,0.001,0.001,0.49833333333333335,0.2
2024-01-29 19:00:00,0.001,0.001,0.14433333333333334,0.0
2024-01-29 19:15:00,0.001,0.001,0.056,0.0
2024-01-29 19:30:00,0.001,0.001,0.056,0.2
2024-01-29 19:45:00,0.001,0.001,0.056,0.0
2024-01-29 20:00:00,0.001,0.001,0.16666666666666666,0.2
2024-01-29 20:15:00,0.001,0.001,0.5006666666666667,0.0
2024-01-29 20:30:00,0.001,0.001,0.17633333333333334,0.0
2024-01-29 20:45:00,0.001,0.001,0.056,0.2
2024-01-29 21:00:00,0.001,0.001,0.056,0.0
2024-01-29 21:15:00,0.001,0.001,0.056,0.0
2024-01-29 21:30:00,0.001,0.001,0.16333333333333336,0.2
2024-01-29 21:45:00,0.001,0.001,0.452,0.0
2024-01-29 22:00:00,0.001,0.001,0.22833333333333333,0.0
2024-01-29 22:15:00,0.001,0.001,0.056,0.2
2024-01-29 22:30:00,0.001,0.001,0.056,0.0
2024-01-29 22:45:00,0.001,0.001,0.056,0.2
2024-01-29 23:00:00,0.001,0.001,0.16,0.0
2024-01-29 23:15:00,0.001,0.001,0.38866666666666666,0.0
2024-01-29 23:30:00,0.001,0.001,0.2743333333333334,0.2
2024-01-29 23:45:00,0.001,0.001,0.07666666666666666,0.0
2024-01-30 00:00:00,0.001,0.001,0.056,0.0
2024-01-30 00:15:00,0.001,0.001,0.056,0.2
2024-01-30 00:30:00,0.001,0.001,0.15666666666666668,0.0
2024-01-30 00:45:00,0.001,0.001,0.3253333333333333,0.2
2024-01-30 01:00:00,0.001,0.001,0.2996666666666667,0.0
2024-01-30 01:15:00,0.001,0.001,0.11800000000000001,0.0
2024-01-30 01:30:00,0.001,0.001,0.056,0.2
2024-01-30 01:45:00,0.001,0.001,0.056,0.0
2024-01-30 02:00:00,0.001,0.001,0.166,0.0
2024-01-30 02:15:00,0.001,0.001,0.26999999999999996,0.2
2024-01-30 02:30:00,0.001,0.001,0.30433333333333334,0.0
2024-01-30 02:45:00,0.001,0.001,0.15933333333333335,0.2
2024-01-30 03:00:00,0.001,0.001,0.056,0.0
2024-01-30 03:15:00,0.001,0.001,0.078,0.0
2024-01-30 03:30:00,0.001,0.001,0.166,0.2
2024-01-30 03:45:00,0.001,0.001,0.22266666666666665,0.0
2024-01-30 04:00:00,0.001,0.001,0.28833333333333333,0.0
2024-01-30 04:15:00,0.001,0.001,0.20066666666666666,0.2
2024-01-30 04:30:00,0.001,0.001,0.056,0.0
2024-01-30 04:45:00,0.001,0.001,0.1,0.2
2024-01-30 05:00:00,0.001,0.001,0.15866666666666668,0.0
2024-01-30 05:15:00,0.001,0.001,0.18266666666666664,0.0
2024-01-30 05:30:00,0.001,0.001,0.2723333333333333,0.2
2024-01-30 05:45:00,0.001,0.001,0.211,0.0
2024-01-30 06:00:00,0.001,0.001,0.087,0.0
2024-01-30 06:15:00,0.001,0.001,0.12200000000000001,0.2
2024-01-30 06:30:00,0.001,0.001,0.1366666666666667,0.0
2024-01-30 06:45:00,0.001,0.001,0.15733333333333333,0.2
2024-01-30 07:00:00,0.001,0.001,0.2563333333333333,0.0
2024-01-30 07:15:00,0.001,0.001,0.211,0.0
2024-01-30 07:30:00,0.001,0.001,0.12833333333333333,0.2
2024-01-30 07:45:00,0.001,0.001,0.1622,0.8
2024-01-30 08:00:00,0.001,0.001,0.20566666666666666,1.0
2024-01-30 08:15:00,0.001,0.001,0.223,0.2
2024-01-30 08:30:00,0.001,0.001,0.337,0.4
2024-01-30 08:45:00,0.001,0.001,0.24173333333333333,2.8
2024-01-30 09:00:00,0.001,0.001,0.16966666666666666,1.2
2024-01-30 09:15:00,0.001,0.001,0.166,0.4
2024-01-30 09:30:00,0.001,0.001,0.09266666666666667,1.6
2024-01-30 09:45:00,0.001,0.001,0.10666666666666667,0.2
2024-01-30 10:00:00,0.001,0.001,0.246,0.2
2024-01-30 10:15:00,0.001,0.001,0.18933333333333333,0.0
2024-01-30 10:30:00,0.001,0.001,0.233,0.0
2024-01-30 10:45:00,0.001,0.001,0.166,0.4
2024-01-30 11:00:00,0.001,0.001,0.07066666666666667,0.2
2024-01-30 11:15:00,0.001,0.001,0.08133333333333333,0.2
2024-01-30 11:30:00,0.001,0.001,0.246,0.0
2024-01-30 11:45:00,0.001,0.001,0.7064,0.0
2024-01-30 12:00:00,0.001,0.001,0.255,0.6
2024-01-30 12:15:00,0.001,0.001,0.2,0.2
2024-01-30 12:30:00,0.001,0.001,0.056,0.0
2024-01-30 12:45:00,0.001,0.001,0.056,0.0
2024-01-30 13:00:00,0.001,0.001,0.246,0.2
2024-01-30 13:15:00,0.001,0.001,0.15733333333333333,0.2
2024-01-30 13:30:00,0.001,0.001,0.3908666666666667,0.8
2024-01-30 13:45:00,0.001,0.001,0.3413333333333333,1.4
2024-01-30 14:00:00,0.001,0.001,0.178,0.0
2024-01-30 14:15:00,0.001,0.001,0.13733333333333334,0.8
2024-01-30 14:30:00,0.001,0.001,0.22066666666666668,1.0
2024-01-30 14:45:00,0.001,0.001,0.18266666666666664,0.6
2024-01-30 15:00:00,0.001,0.001,0.7907333333333333,1.2
2024-01-30 15:15:00,0.001,0.001,0.23866666666666667,0.8
2024-01-30 15:30:00,0.001,0.001,0.1292,0.2
2024-01-30 15:45:00,0.001,0.001,0.19,0.2
2024-01-30 16:00:00,0.001,0.001,0.8623999999999999,0.0
2024-01-30 16:15:00,0.001,0.001,0.34199999999999997,0.2
2024-01-30 16:30:00,0.001,0.001,0.3654,1.6
2024-01-30 16:45:00,0.001,0.001,0.2638,0.2
2024-01-30 17:00:00,0.001,0.001,0.06633333333333333,0.2
2024-01-30 17:15:00,0.001,0.001,0.056,0.2
2024-01-30 17:30:00,0.001,0.001,0.16999999999999998,0.4
2024-01-30 17:45:00,0.001,0.001,0.25533333333333336,0.0
2024-01-30 18:00:00,0.001,0.001,0.197,1.6
2024-01-30 18:15:00,0.001,0.001,1.2214510797739144,0.2
2024-01-30 18:30:00,0.001,0.001,2.2414904090393404,0.0
2024-01-30 18:45:00,0.001,0.001,1.0580904090393402,0.2
2024-01-30 19:00:00,0.001,0.001,0.15649040903934017,0.0
2024-01-30 19:15:00,0.001,0.001,0.3018237423726735,0.0
2024-01-30 19:30:00,0.001,0.001,0.179215828248449,0.2
2024-01-30 19:45:00,0.001,0.001,0.20066666666666666,0.0
2024-01-30 20:00:00,0.001,0.001,0.149,0.0
2024-01-30 20:15:00,0.001,0.001,0.056,0.2
2024-01-30 20:30:00,0.001,0.001,0.11933333333333333,0.0
2024-01-30 20:45:00,0.001,0.001,0.312,0.2
2024-01-30 21:00:00,0.001,0.001,0.17466666666666666,0.0
2024-01-30 21:15:00,0.001,0.001,0.15933333333333335,0.0
2024-01-30 21:30:00,0.001,0.001,0.19033333333333333,0.2
2024-01-30 21:45:00,0.001,0.001,0.056,0.0
2024-01-30 22:00:00,0.001,0.001,0.094,0.0
2024-01-30 22:15:00,0.001,0.001,0.33399999999999996,0.2
2024-01-30 22:30:00,0.001,0.001,0.178,0.0
2024-01-30 22:45:00,0.001,0.001,0.11800000000000001,0.2
2024-01-30 23:00:00,0.001,0.001,0.211,0.0
2024-01-30 23:15:00,0.001,0.001,0.07666666666666666,0.0
2024-01-30 23:30:00,0.001,0.001,0.06866666666666667,0.2
2024-01-30 23:45:00,0.001,0.001,0.356,0.0
2024-01-31 00:00:00,0.001,0.001,0.18133333333333332,0.0
2024-01-31 00:15:00,0.001,0.001,0.07666666666666666,0.2
2024-01-31 00:30:00,0.001,0.001,0.211,0.0
2024-01-31 00:45:00,0.001,0.001,0.11800000000000001,0.0
2024-01-31 01:00:00,0.001,0.001,0.078,0.2
2024-01-31 01:15:00,0.001,0.001,0.3433333333333333,0.0
2024-01-31 01:30:00,0.001,0.001,0.18466666666666667,0.2
2024-01-31 01:45:00,0.001,0.001,0.056,0.2
2024-01-31 02:00:00,0.001,0.001,0.19033333333333333,0.2
2024-01-31 02:15:00,0.001,0.001,0.6924,0.4
2024-01-31 02:30:00,0.001,0.001,0.1,1.0
2024-01-31 02:45:00,0.001,0.001,0.3106666666666667,1.4
2024-01-31 03:00:00,0.001,0.001,0.7284,2.2
2024-01-31 03:15:00,0.001,0.001,0.056,0.4
2024-01-31 03:30:00,0.001,0.001,0.149,0.0
2024-01-31 03:45:00,0.001,0.001,0.20066666666666666,1.0
2024-01-31 04:00:00,0.001,0.001,0.12200000000000001,0.2
2024-01-31 04:15:00,0.001,0.001,0.26333333333333336,0.0
2024-01-31 04:30:00,0.001,0.001,0.22066666666666668,0.0
2024-01-31 04:45:00,0.001,0.001,0.056,0.2
2024-01-31 05:00:00,0.001,0.001,0.10766666666666666,0.0
2024-01-31 05:15:00,0.001,0.001,0.211,0.2
2024-01-31 05:30:00,0.001,0.001,0.175,0.0
2024-01-31 05:45:00,0.001,0.001,0.21600000000000003,0.0
2024-01-31 06:00:00,0.001,0.001,0.246,0.2
2024-01-31 06:15:00,0.001,0.001,0.056,0.0
2024-01-31 06:30:00,0.001,0.001,0.06633333333333333,0.0
2024-01-31 06:45:00,0.001,0.001,0.211,0.2
2024-01-31 07:00:00,0.001,0.001,0.23833333333333334,0.0
2024-01-31 07:15:00,0.001,0.001,0.1686666666666667,0.2
2024-01-31 07:30:00,0.001,0.001,0.246,0.0
2024-01-31 07:45:00,0.001,0.001,0.08133333333333333,0.2
2024-01-31 08:00:00,0.001,0.001,0.056,0.4
2024-01-31 08:15:00,0.001,0.001,0.20199999999999999,0.0
2024-01-31 08:30:00,0.001,0.001,0.2796666666666667,0.4
2024-01-31 08:45:00,0.001,0.001,0.12133333333333333,0.2
2024-01-31 09:00:00,0.001,0.001,0.246,1.0
2024-01-31 09:15:00,0.001,0.001,0.10666666666666667,0.2
2024-01-31 09:30:00,0.001,0.001,0.056,0.2
2024-01-31 09:45:00,0.001,0.001,0.18266666666666667,2.2
2024-01-31 10:00:00,0.001,0.001,0.31366666666666665,0.6
2024-01-31 10:15:00,0.001,0.001,0.08133333333333333,1.4
2024-01-31 10:30:00,0.001,0.001,0.246,0.4
2024-01-31 10:45:00,0.001,0.001,0.5318,0.4
2024-01-31 11:00:00,0.001,0.001,0.056,0.2
2024-01-31 11:15:00,0.001,0.001,0.16333333333333336,0.2
2024-01-31 11:30:00,0.001,0.001,0.2916666666666667,1.6
2024-01-31 11:45:00,0.001,0.001,0.09733333333333333,0.2
2024-01-31 12:00:00,0.001,0.001,0.7790666666666667,0.2
2024-01-31 12:15:00,0.001,0.001,0.15733333333333333,0.2
2024-01-31 12:30:00,0.001,0.001,0.056,0.0
2024-01-31 12:45:00,0.001,0.001,0.14400000000000002,0.0
2024-01-31 13:00:00,0.001,0.001,0.26966666666666667,0.2
2024-01-31 13:15:00,0.001,0.001,0.13866666666666666,0.0
2024-01-31 13:30:00,0.001,0.001,0.22066666666666668,0.2
2024-01-31 13:45:00,0.001,0.001,0.18266666666666664,0.0
2024-01-31 14:00:00,0.001,0.001,0.056,0.0
2024-01-31 14:15:00,0.001,0.001,0.166,0.2
2024-01-31 14:30:00,0.001,0.001,0.2063333333333333,0.0
2024-01-31 14:45:00,0.001,0.001,0.18,0.0
2024-01-31 15:00:00,0.001,0.001,0.19533333333333333,0.2
2024-01-31 15:15:00,0.001,0.001,0.20800000000000002,0.0
2024-01-31 15:30:00,0.001,0.001,0.078,0.0
2024-01-31 15:45:00,0.001,0.001,0.166,0.2
2024-01-31 16:00:00,0.001,0.001,0.143,0.0
2024-01-31 16:15:00,0.001,0.001,0.211,0.2
2024-01-31 16:30:00,0.001,0.001,0.18033333333333335,0.0
2024-01-31 16:45:00,0.001,0.001,0.23333333333333334,0.0
2024-01-31 17:00:00,0.001,0.001,0.1,0.2
2024-01-31 17:15:00,0.001,0.001,0.15866666666666668,0.0
2024-01-31 17:30:00,0.001,0.001,0.087,0.0
2024-01-31 17:45:00,0.001,0.001,0.211,0.2
2024-01-31 18:00:00,0.001,0.001,0.19633333333333333,0.0
2024-01-31 18:15:00,0.001,0.001,0.246,0.2
2024-01-31 18:30:00,0.001,0.001,0.13466666666666666,0.0
2024-01-31 18:45:00,0.001,0.001,0.1366666666666667,0.0
2024-01-31 19:00:00,0.001,0.001,0.056,0.2
2024-01-31 19:15:00,0.001,0.001,0.20066666666666666,0.0
2024-01-31 19:30:00,0.001,0.001,0.21233333333333335,0.0
2024-01-31 19:45:00,0.001,0.001,0.246,0.2
2024-01-31 20:00:00,0.001,0.001,0.182,0.0
2024-01-31 20:15:00,0.001,0.001,0.11466666666666667,0.2
2024-01-31 20:30:00,0.001,0.001,0.056,0.0
2024-01-31 20:45:00,0.001,0.001,0.15933333333333335,0.0
2024-01-31 21:00:00,0.001,0.001,0.22833333333333333,0.2
2024-01-31 21:15:00,0.001,0.001,0.246,0.0
2024-01-31 21:30:00,0.001,0.001,0.22933333333333333,0.0
2024-01-31 21:45:00,0.001,0.001,0.09266666666666667,0.2
2024-01-31 22:00:00,0.001,0.001,0.056,0.0
2024-01-31 22:15:00,0.001,0.001,0.11800000000000001,0.2
2024-01-31 22:30:00,0.001,0.001,0.22366666666666665,0.0
2024-01-31 22:45:00,0.001,0.001,0.2886666666666667,0.0
2024-01-31 23:00:00,0.001,0.001,0.25466666666666665,0.2
2024-01-31 23:15:00,0.001,0.001,0.07066666666666667,0.0
2024-01-31 23:30:00,0.001,0.001,0.056,0.0
2024-01-31 23:45:00,0.001,0.001,0.07666666666666666,0.2
2024-02-01 00:00:00,0.001,0.001,0.211,0.0
2024-02-01 00:15:00,0.001,0.001,0.3393333333333333,0.2
2024-02-01 00:30:00,0.001,0.001,0.27266666666666667,0.0
2024-02-01 00:45:00,0.001,0.001,0.056,0.0
2024-02-01 01:00:00,0.001,0.001,0.056,0.2
2024-02-01 01:15:00,0.001,0.001,0.056,0.0
2024-02-01 01:30:00,0.001,0.001,0.19033333333333333,0.0
2024-02-01 01:45:00,0.001,0.001,0.37733333333333335,0.2
2024-02-01 02:00:00,0.001,0.001,0.27599999999999997,0.0
2024-02-01 02:15:00,0.001,0.001,0.056,0.0
2024-02-01 02:30:00,0.001,0.001,0.056,0.2
2024-02-01 02:45:00,0.001,0.001,0.056,0.0
2024-02-01 03:00:00,0.001,0.001,0.149,0.2
2024-02-01 03:15:00,0.001,0.001,0.4153333333333334,0.0
2024-02-01 03:30:00,0.001,0.001,0.2793333333333333,0.0
2024-02-01 03:45:00,0.001,0.001,0.056,0.2
2024-02-01 04:00:00,0.001,0.001,0.056,0.0
2024-02-01 04:15:00,0.001,0.001,0.056,0.0
2024-02-01 04:30:00,0.001,0.001,0.10766666666666666,0.2
2024-02-01 04:45:00,0.001,0.001,0.42233333333333334,0.0
2024-02-01 05:00:00,0.001,0.001,0.31366666666666665,0.2
2024-02-01 05:15:00,0.001,0.001,0.056,0.0
2024-02-01 05:30:00,0.001,0.001,0.056,0.0
2024-02-01 05:45:00,0.001,0.001,0.056,0.2
2024-02-01 06:00:00,0.001,0.001,0.08833333333333335,0.0
2024-02-01 06:15:00,0.001,0.001,0.397,0.0
2024-02-01 06:30:00,0.001,0.001,0.333,0.2
2024-02-01 06:45:00,0.001,0.001,0.08133333333333333,0.0
2024-02-01 07:00:00,0.001,0.001,0.056,0.2
2024-02-01 07:15:00,0.001,0.001,0.056,0.0
2024-02-01 07:30:00,0.001,0.001,0.1,0.0
2024-02-01 07:45:00,0.001,0.001,0.3333333333333333,0.2
2024-02-01 08:00:00,0.001,0.001,0.3596666666666667,0.0
2024-02-01 08:15:00,0.001,0.001,0.10666666666666667,0.0
2024-02-01 08:30:00,0.001,0.001,0.056,0.2
2024-02-01 08:45:00,0.001,0.001,0.056,0.0
2024-02-01 09:00:00,0.001,0.001,0.12200000000000001,0.2
2024-02-01 09:15:00,0.001,0.001,0.24466666666666667,0.0
2024-02-01 09:30:00,0.001,0.001,0.401,0.0
2024-02-01 09:45:00,0.001,0.001,0.132,0.2
2024-02-01 10:00:00,0.001,0.001,0.056,0.0
2024-02-01 10:15:00,0.001,0.001,0.056,0.0
2024-02-01 10:30:00,0.001,0.001,0.14400000000000002,0.2
2024-02-01 10:45:00,0.001,0.001,0.156,0.0
2024-02-01 11:00:00,0.001,0.001,0.401,0.0
2024-02-01 11:15:00,0.001,0.001,0.19866666666666666,0.2
2024-02-01 11:30:00,0.001,0.001,0.056,0.0
2024-02-01 11:45:00,0.001,0.001,0.056,0.4
2024-02-01 12:00:00,0.001,0.001,0.166,0.0
2024-02-01 12:15:00,0.001,0.001,0.09266666666666667,0.8
2024-02-01 12:30:00,0.001,0.001,0.3756666666666667,0.2
2024-02-01 12:45:00,0.001,0.001,0.2653333333333333,0.2
2024-02-01 13:00:00,0.001,0.001,0.056,0.0
2024-02-01 13:15:00,0.001,0.001,0.078,0.2
2024-02-01 13:30:00,0.001,0.001,0.166,1.8
2024-02-01 13:45:00,0.001,0.001,0.07066666666666667,0.0
2024-02-01 14:00:00,0.001,0.001,0.309,0.2
2024-02-01 14:15:00,0.001,0.001,0.332,0.0
2024-02-01 14:30:00,0.001,0.001,0.056,0.0
2024-02-01 14:45:00,0.001,0.001,0.1,0.2
2024-02-01 15:00:00,0.001,0.001,0.15866666666666668,0.0
2024-02-01 15:15:00,0.001,0.001,0.056,0.2
2024-02-01 15:30:00,0.001,0.001,0.24233333333333335,0.0
2024-02-01 15:45:00,0.001,0.001,0.38833333333333336,0.0
2024-02-01 16:00:00,0.001,0.001,0.06633333333333333,0.2
2024-02-01 16:15:00,0.001,0.001,0.12200000000000001,0.2
2024-02-01 16:30:00,0.001,0.001,0.1366666666666667,0.2
2024-02-01 16:45:00,0.001,0.001,0.056,1.6
2024-02-01 17:00:00,0.001,0.001,0.1756666666666667,1.8
2024-02-01 17:15:00,0.001,0.001,0.9340666666666666,0.0
2024-02-01 17:30:00,0.001,0.001,0.12033333333333333,1.0
2024-02-01 17:45:00,0.001,0.001,0.14400000000000002,0.0
2024-02-01 18:00:00,0.001,0.001,0.11466666666666667,0.0
2024-02-01 18:15:00,0.001,0.001,0.056,0.2
2024-02-01 18:30:00,0.001,0.001,0.11933333333333333,0.0
2024-02-01 18:45:00,0.001,0.001,0.4069333333333333,0.6
2024-02-01 19:00:00,0.001,0.001,0.309,1.4
2024-02-01 19:15:00,0.001,0.001,0.288,1.8
2024-02-01 19:30:00,0.001,0.001,0.21466666666666664,2.4
2024-02-01 19:45:00,0.001,0.001,0.178,0.0
2024-02-01 20:00:00,0.001,0.001,0.21046666666666666,0.0
2024-02-01 20:15:00,0.001,0.001,0.6793014649019429,0.2
2024-02-01 20:30:00,0.001,0.001,2.9659483609686506,1.0
2024-02-01 20:45:00,0.001,0.001,0.9441759397255878,0.2
2024-02-01 21:00:00,0.001,0.001,0.36210927305892116,0.0
2024-02-01 21:15:00,0.001,0.001,0.34137593972558783,0.0
2024-02-01 21:30:00,0.001,0.001,0.34058374237267347,0.2
2024-02-01 21:45:00,0.001,0.001,0.6274844131072477,0.2
2024-02-01 22:00:00,0.001,0.001,0.6131904090393402,0.0
2024-02-01 22:15:00,0.001,0.001,0.44885707570600686,0.4
2024-02-01 22:30:00,0.001,0.001,0.3255237423726735,0.0
2024-02-01 22:45:00,0.001,0.001,0.3092570757060068,0.0
2024-02-01 23:00:00,0.001,0.001,0.19169999999999998,0.4
2024-02-01 23:15:00,0.001,0.001,0.4212521973529143,2.4
2024-02-01 23:30:00,0.001,0.001,0.5582521973529143,3.0
2024-02-01 23:45:00,0.001,0.001,0.36591886401958096,1.8
2024-02-02 00:00:00,0.001,0.001,0.2232521973529143,0.2
2024-02-02 00:15:00,0.001,0.001,0.21904523770585904,0.2
2024-02-02 00:30:00,0.001,0.001,0.19169999999999998,0.0
2024-02-02 00:45:00,0.001,0.001,0.3437,0.2
2024-02-02 01:00:00,0.001,0.001,0.5533666666666667,0.0
2024-02-02 01:15:00,0.001,0.001,0.3537,0.0
2024-02-02 01:30:00,0.001,0.001,0.19169999999999998,0.2
2024-02-02 01:45:00,0.001,0.001,0.19169999999999998,0.0
2024-02-02 02:00:00,0.001,0.001,0.19169999999999998,0.0
2024-02-02 02:15:00,0.001,0.001,0.21885333333333332,0.2
2024-02-02 02:30:00,0.001,0.001,0.4236666666666667,0.0
2024-02-02 02:45:00,0.001,0.001,0.23733333333333334,0.0
2024-02-02 03:00:00,0.001,0.001,0.056,0.2
2024-02-02 03:15:00,0.001,0.001,0.056,0.0
2024-02-02 03:30:00,0.001,0.001,0.056,0.2
2024-02-02 03:45:00,0.001,0.001,0.17933333333333332,0.0
2024-02-02 04:00:00,0.001,0.001,0.4076666666666667,0.0
2024-02-02 04:15:00,0.001,0.001,0.22566666666666665,0.2
2024-02-02 04:30:00,0.001,0.001,0.087,0.0
2024-02-02 04:45:00,0.001,0.001,0.056,0.0
2024-02-02 05:00:00,0.001,0.001,0.056,0.2
2024-02-02 05:15:00,0.001,0.001,0.176,0.0
2024-02-02 05:30:00,0.001,0.001,0.359,0.2
2024-02-02 05:45:00,0.001,0.001,0.23633333333333334,0.0
2024-02-02 06:00:00,0.001,0.001,0.12833333333333333,0.0
2024-02-02 06:15:00,0.001,0.001,0.056,0.2
2024-02-02 06:30:00,0.001,0.001,0.056,0.0
2024-02-02 06:45:00,0.001,0.001,0.17266666666666666,0.0
2024-02-02 07:00:00,0.001,0.001,0.3266666666666666,0.2
2024-02-02 07:15:00,0.001,0.001,0.23066666666666666,0.0
2024-02-02 07:30:00,0.001,0.001,0.16966666666666666,0.2
2024-02-02 07:45:00,0.001,0.001,0.056,0.0
2024-02-02 08:00:00,0.001,0.001,0.056,0.8
2024-02-02 08:15:00,0.001,0.001,0.16933333333333334,0.2
2024-02-02 08:30:00,0.001,0.001,0.8377333333333333,0.0
2024-02-02 08:45:00,0.001,0.001,0.21466666666666664,0.0
2024-02-02 09:00:00,0.001,0.001,0.211,0.4
2024-02-02 09:15:00,0.001,0.001,0.056,0.4
2024-02-02 09:30:00,0.001,0.001,0.056,1.6
2024-02-02 09:45:00,0.001,0.001,0.166,0.0
2024-02-02 10:00:00,0.001,0.001,0.28424316564968977,0.0
2024-02-02 10:15:00,0.001,0.001,0.2104904090393402,0.2
2024-02-02 10:30:00,0.001,0.001,0.2228237423726735,0.0
2024-02-02 10:45:00,0.001,0.001,0.10915707570600683,0.0
2024-02-02 11:00:00,0.001,0.001,0.11296202043147734,0.2
2024-02-02 11:15:00,0.001,0.001,0.20622294175954153,0.2
2024-02-02 11:30:00,0.001,0.001,0.26688553068624754,0.0
2024-02-02 11:45:00,0.001,0.001,0.21421886401958096,0.2
2024-02-02 12:00:00,0.001,0.001,0.7629979850784153,1.2
2024-02-02 12:15:00,0.001,0.001,0.13866666666666666,0.0
2024-02-02 12:30:00,0.001,0.001,0.1,0.2
2024-02-02 12:45:00,0.001,0.001,0.15866666666666668,0.0
2024-02-02 13:00:00,0.001,0.001,0.19533333333333333,0.0
2024-02-02 13:15:00,0.001,0.001,0.20800000000000002,0.2
2024-02-02 13:30:00,0.001,0.001,0.16966666666666666,0.0
2024-02-02 13:45:00,0.001,0.001,0.18,0.0
2024-02-02 14:00:00,0.001,0.001,0.12200000000000001,0.2
2024-02-02 14:15:00,0.001,0.001,0.1366666666666667,0.0
2024-02-02 14:30:00,0.001,0.001,0.16999999999999998,0.0
2024-02-02 14:45:00,0.001,0.001,0.23333333333333334,0.2
2024-02-02 15:00:00,0.001,0.001,0.12833333333333333,0.0
2024-02-02 15:15:00,0.001,0.001,0.211,0.2
2024-02-02 15:30:00,0.001,0.001,0.15433333333333332,0.0
2024-02-02 15:45:00,0.001,0.001,0.11466666666666667,0.0
2024-02-02 16:00:00,0.001,0.001,0.14466666666666667,0.2
2024-02-02 16:15:00,0.001,0.001,0.246,0.0
2024-02-02 16:30:00,0.001,0.001,0.09966666666666667,0.0
2024-02-02 16:45:00,0.001,0.001,0.211,0.2
