,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-05-29 09:15:00,0.001,0.0,0.001,0.377,7.0
2024-05-29 09:30:00,0.001,0.0,0.001,0.7938716113921372,2.8
2024-05-29 09:45:00,0.4756208716345978,0.0,0.001,0.332218864019581,0.0
2024-05-29 10:00:00,0.7920347860576631,0.0,0.001,0.47001886401958093,0.0
2024-05-29 10:15:00,0.7920347860576631,0.0,0.001,0.866818864019581,0.0
2024-05-29 10:30:00,0.7920347860576631,0.0,0.001,0.4995521973529143,1.4
2024-05-29 10:45:00,0.7920347860576631,0.0,0.001,0.42290842454899813,2.3333333333333335
2024-05-29 11:00:00,0.7920347860576631,0.0,0.001,0.76,0.0
2024-05-29 11:15:00,0.7920347860576631,0.0,0.001,0.6055333333333334,0.0
2024-05-29 11:30:00,0.7920347860576631,0.0,0.001,1.3053333333333332,0.0
2024-05-29 11:45:00,0.7920347860576631,0.0,0.001,1.3536000000000001,0.0
2024-05-29 12:00:00,0.7920347860576631,0.0,0.001,0.28300000000000003,0.0
2024-05-29 12:15:00,0.7920347860576631,0.7503333333333333,0.001,0.13566666666666666,0.0
2024-05-29 12:30:00,0.7920347860576631,2.25,0.001,0.16593333333333332,4.2
2024-05-29 12:45:00,0.7920347860576631,0.9006000000000001,0.001,0.18582374237267352,1.4
2024-05-29 13:00:00,0.7920347860576631,0.7506666666666667,0.001,0.36773418184325635,0.0
2024-05-29 13:15:00,0.1064713048076884,0.0003333333333333333,0.001,0.6710426063922544,0.0
2024-05-29 13:30:00,0.001,0.0,0.001,0.36170927305892114,0.0
2024-05-29 13:45:00,0.001,0.0,0.001,0.3394778579177197,0.0
2024-05-29 14:00:00,0.001,0.0,0.001,0.3265521973529143,0.0
2024-05-29 14:15:00,0.001,0.0,0.001,0.4871382780588038,0.0
2024-05-29 14:30:00,0.001,0.0,0.001,0.5377360033059355,0.0
2024-05-29 14:45:00,0.001,0.0,0.001,0.1735759397255878,0.0
2024-05-29 15:00:00,0.001,0.0,0.001,0.0963759397255878,0.0
2024-05-29 15:15:00,0.001,0.0,0.001,0.10670927305892114,0.0
2024-05-29 15:30:00,0.001,0.0,0.001,0.2893759397255878,0.0
2024-05-29 15:45:00,0.001,0.0,0.001,0.2728688354522887,0.0
2024-05-29 16:00:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-05-29 16:15:00,0.001,0.0,0.001,0.053,0.0
2024-05-29 16:30:00,0.001,0.0,0.001,0.15459798507841524,0.0
2024-05-29 16:45:00,0.001,0.0,0.001,0.18788553068624764,0.0
2024-05-29 17:00:00,0.001,0.0,0.001,0.27455219735291425,0.0
2024-05-29 17:15:00,0.001,0.0,0.001,1.385618864019581,0.0
2024-05-29 17:30:00,0.001,0.0,0.001,2.3293899649869445,0.0
2024-05-29 17:45:00,0.001,0.0,0.001,1.3310904090393403,0.0
2024-05-29 18:00:00,0.001,0.0,0.001,0.7974147678040334,0.0
2024-05-29 18:15:00,0.001,0.0,0.001,2.4913759397255872,0.0
2024-05-29 18:30:00,0.001,0.0,0.001,1.9851759397255875,0.0
2024-05-29 18:45:00,0.001,0.0,0.001,0.24306994379349525,0.0
2024-05-29 19:00:00,0.001,0.0,0.001,0.35955219735291427,0.0
2024-05-29 19:15:00,0.001,0.0,0.001,0.8554119043725258,0.0
2024-05-29 19:30:00,0.001,0.30033333333333334,0.001,0.43739031230988734,0.0
2024-05-29 19:45:00,0.001,2.25,0.001,0.5030426063922544,0.0
2024-05-29 20:00:00,0.001,0.9006000000000001,0.001,0.4830426063922545,0.0
2024-05-29 20:15:00,0.001,1.2004666666666668,0.001,0.2183759397255878,0.0
2024-05-29 20:30:00,0.001,0.0005333333333333334,0.001,0.0963759397255878,0.0
2024-05-29 20:45:00,0.001,0.0,0.001,0.22981502763531703,0.0
2024-05-29 21:00:00,0.001,0.0,0.001,0.43020695964705524,0.0
2024-05-29 21:15:00,0.001,0.0,0.001,0.8777681315686096,0.0
2024-05-29 21:30:00,0.001,0.0,0.001,0.3383455306862476,0.0
2024-05-29 21:45:00,0.001,0.0,0.001,0.46621310944318506,0.0
2024-05-29 22:00:00,0.001,0.0,0.001,0.4040759397255878,0.0
2024-05-29 22:15:00,0.001,0.0,0.001,0.7272759397255878,0.0
2024-05-29 22:30:00,0.001,0.0,0.001,0.555374474823645,0.0
2024-05-29 22:45:00,0.001,0.0,0.001,0.38605707570600684,0.0
2024-05-29 23:00:00,0.001,0.0,0.001,0.32337039708368437,0.0
2024-05-29 23:15:00,0.001,0.0,0.001,0.392918864019581,0.0
2024-05-29 23:30:00,0.001,0.00013333333333333334,0.001,0.5526521973529144,0.0
2024-05-29 23:45:00,0.001,1.8002,0.001,0.30891886401958096,0.0
2024-05-30 00:00:00,0.001,1.2004666666666668,0.001,0.3854121973529143,0.0
2024-05-30 00:15:00,0.001,1.6502666666666668,0.001,0.3854121973529143,0.0
2024-05-30 00:30:00,0.001,0.0008666666666666667,0.001,0.4484243587646934,0.0
2024-05-30 00:45:00,0.001,0.0,0.001,0.5342173991176381,0.0
2024-05-30 01:00:00,0.001,0.0,0.001,0.9283855306862476,0.0
2024-05-30 01:15:00,0.001,0.0,0.001,0.2202521973529143,0.0
2024-05-30 01:30:00,0.001,0.0,0.001,0.2615855306862476,0.0
2024-05-30 01:45:00,0.001,0.0,0.001,0.36491886401958096,0.0
2024-05-30 02:00:00,0.001,0.0,0.001,0.3069069596470552,0.0
2024-05-30 02:15:00,0.001,0.0,0.001,0.35336666666666666,0.0
2024-05-30 02:30:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 02:45:00,0.001,0.0,0.001,0.16666666666666666,0.0
2024-05-30 03:00:00,0.001,0.0,0.001,0.12533333333333332,0.0
2024-05-30 03:15:00,0.001,0.0,0.001,0.129,0.0
2024-05-30 03:30:00,0.001,0.0,0.001,0.243,0.0
2024-05-30 03:45:00,0.001,0.0,0.001,0.09666666666666666,0.0
2024-05-30 04:00:00,0.001,0.0,0.001,0.208,0.0
2024-05-30 04:15:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 04:30:00,0.001,0.0,0.001,0.6240666666666667,0.0
2024-05-30 04:45:00,0.001,0.0,0.001,0.243,0.0
2024-05-30 05:00:00,0.001,0.0,0.001,0.207,1.4
2024-05-30 05:15:00,0.001,0.0,0.001,0.13566666666666666,1.4
2024-05-30 05:30:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 05:45:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 06:00:00,0.001,0.0,0.001,0.26366666666666666,0.0
2024-05-30 06:15:00,0.001,0.0,0.001,0.2966666666666667,0.0
2024-05-30 06:30:00,0.001,0.0,0.001,0.46313333333333334,0.0
2024-05-30 06:45:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 07:00:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 07:15:00,0.001,0.0,0.001,0.29800000000000004,1.4
2024-05-30 07:30:00,0.001,0.0,0.001,0.27266666666666667,4.666666666666667
2024-05-30 07:45:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 08:00:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 08:15:00,0.001,0.0,0.001,0.5963999999999999,0.0
2024-05-30 08:30:00,0.001,0.0,0.001,0.322,0.0
2024-05-30 08:45:00,0.001,0.0,0.001,1.0871333333333335,0.0
2024-05-30 09:00:00,0.001,0.0,0.001,2.175,0.0
2024-05-30 09:15:00,0.001,0.0,0.001,1.1847333333333332,0.0
2024-05-30 09:30:00,0.001,0.0,0.001,0.14780000000000001,0.0
2024-05-30 09:45:00,0.001,0.0,0.001,2.0566666666666666,0.0
2024-05-30 10:00:00,0.001,0.0,0.001,1.1340000000000001,0.0
2024-05-30 10:15:00,0.001,0.0,0.001,0.15666666666666665,0.0
2024-05-30 10:30:00,0.001,0.0,0.001,0.5472666666666667,0.0
2024-05-30 10:45:00,0.001,0.0,0.001,0.2574,0.0
2024-05-30 11:00:00,0.001,0.0,0.001,0.9349999999999999,5.6
2024-05-30 11:15:00,0.001,0.0,0.001,1.7226666666666663,7.0
2024-05-30 11:30:00,0.001,0.0,0.001,0.10973333333333332,0.4666666666666667
2024-05-30 11:45:00,0.001,0.0,0.001,0.12533333333333332,0.0
2024-05-30 12:00:00,0.001,0.0,0.001,0.27706666666666663,0.0
2024-05-30 12:15:00,0.001,0.0,0.001,0.053,0.0
2024-05-30 12:30:00,0.001,0.0,0.001,1.3747333333333336,0.0
2024-05-30 12:45:00,0.001,0.0,0.001,2.272337411073294,0.0
2024-05-30 13:00:00,0.001,0.0,0.001,0.6429370757060069,0.0
2024-05-30 13:15:00,0.001,0.0,0.001,0.24965707570600681,0.0
2024-05-30 13:30:00,0.001,0.0,0.001,0.2135237423726735,0.0
2024-05-30 13:45:00,0.001,0.0,0.001,0.4784570757060068,0.0
2024-05-30 14:00:00,0.001,0.0,0.001,0.5145196646327129,0.0
2024-05-30 14:15:00,0.001,0.0,0.297276234069305,0.4441,0.0
2024-05-30 14:30:00,0.001,0.0,0.7682342728211028,0.3097,0.0
2024-05-30 14:45:00,0.001,0.0,0.23075527013400157,0.2290333333333333,0.0
2024-05-30 15:00:00,0.001,0.0,0.1654467459191263,0.32794175788233143,4.2
2024-05-30 15:15:00,0.001,0.0,0.862219893075306,0.5192521973529144,5.6
2024-05-30 15:30:00,0.001,0.0,0.927589509504157,0.344518864019581,0.0
2024-05-30 15:45:00,0.001,0.0,0.10276240932223042,0.34125219735291434,0.0
2024-05-30 16:00:00,0.001,0.0,0.2128863143598306,0.8743188640195808,0.0
2024-05-30 16:15:00,0.001,0.0,0.5650498999573015,0.4373666666666667,0.0
2024-05-30 16:30:00,0.001,0.0,0.4858834679740317,0.8649628302824028,0.0
2024-05-30 16:45:00,0.001,0.0,0.001,0.41905707570600687,0.0
2024-05-30 17:00:00,0.001,0.0,0.001,0.3215237423726735,0.0
2024-05-30 17:15:00,0.001,0.0,0.001,0.3215237423726735,0.0
2024-05-30 17:30:00,0.001,0.0,0.001,0.5722570757060068,0.0
2024-05-30 17:45:00,0.001,0.0,0.001,0.7261762962863241,0.0
2024-05-30 18:00:00,0.001,0.0,0.001,0.525918864019581,0.0
2024-05-30 18:15:00,0.001,0.0,0.001,0.4752521973529143,0.0
2024-05-30 18:30:00,0.001,0.0,0.001,0.5004521973529142,0.0
2024-05-30 18:45:00,0.001,0.0,0.001,0.9201855306862475,0.0
2024-05-30 19:00:00,0.001,0.0,0.001,0.41025219735291435,0.0
2024-05-30 19:15:00,0.001,0.0,0.001,1.429985530686248,0.0
2024-05-30 19:30:00,0.001,0.0,0.001,1.8557855306862476,0.0
2024-05-30 19:45:00,0.001,0.0,0.001,0.9677188640195811,0.0
2024-05-30 20:00:00,0.001,0.0,0.001,0.5416797761098517,0.0
2024-05-30 20:15:00,0.001,0.0,0.001,0.6260759397255878,0.0
2024-05-30 20:30:00,0.001,6.666666666666667e-05,0.001,0.6007426063922544,0.0
2024-05-30 20:45:00,0.001,0.001,0.001,0.43480927305892114,0.0
2024-05-30 21:00:00,0.001,1.2004666666666668,0.001,0.7524759397255878,0.0
2024-05-30 21:15:00,0.001,0.001,0.001,1.0201426063922545,0.0
2024-05-30 21:30:00,0.001,0.001,0.001,0.9974092730589211,0.0
2024-05-30 21:45:00,0.001,0.0003333333333333333,0.001,0.6387426063922544,0.0
2024-05-30 22:00:00,0.001,0.0,0.001,0.5774092730589211,0.0
2024-05-30 22:15:00,0.001,0.0,0.001,0.5546391265687268,0.0
2024-05-30 22:30:00,0.001,0.0,0.001,0.4740759397255878,0.0
2024-05-30 22:45:00,0.001,0.0,0.001,0.505013109443185,0.0
2024-05-30 23:00:00,0.001,0.0,0.001,1.0968092730589212,0.0
2024-05-30 23:15:00,0.001,0.0,0.001,0.5126759397255879,0.0
2024-05-30 23:30:00,0.001,0.0,0.001,0.24240927305892113,0.0
2024-05-30 23:45:00,0.001,0.0,0.001,0.20683418184325636,0.0
2024-05-31 00:00:00,0.001,0.0,0.001,0.23300599593209254,0.0
2024-05-31 00:15:00,0.001,0.0,0.001,0.47170000000000006,0.0
2024-05-31 00:30:00,0.001,0.0,0.001,0.33236666666666664,0.0
2024-05-31 00:45:00,0.001,0.0,0.001,0.19080347982352758,0.0
2024-05-31 01:00:00,0.001,0.0,0.001,0.2202521973529143,0.0
2024-05-31 01:15:00,0.001,0.0,0.001,0.23058553068624763,0.0
2024-05-31 01:30:00,0.001,0.0,0.001,0.5652521973529143,0.0
2024-05-31 01:45:00,0.001,0.0,0.001,0.32958553068624763,0.0
2024-05-31 02:00:00,0.001,0.0,0.001,0.21604523770585907,0.0
2024-05-31 02:15:00,0.001,0.0,0.001,0.17965333333333333,0.0
2024-05-31 02:30:00,0.001,0.0,0.001,0.13566666666666669,0.0
2024-05-31 02:45:00,0.001,0.0,0.001,0.30833333333333335,0.0
