,DishWasher,BaseLoad,P_WB
2024-10-03 06:00:00,0.0,0.2233333333333333,0.0
2024-10-03 06:15:00,0.0,0.5790666666666666,0.3333333333333333
2024-10-03 06:30:00,0.0,0.046,1.0
2024-10-03 06:45:00,0.0,0.06666666666666667,0.0
2024-10-03 07:00:00,0.0,0.201,0.0
2024-10-03 07:15:00,0.0,0.6377333333333333,0.0
2024-10-03 07:30:00,0.0,0.23600000000000002,1.6666666666666667
2024-10-03 07:45:00,0.0,0.10933333333333332,1.3333333333333333
2024-10-03 08:00:00,0.0,0.046,0.3333333333333333
2024-10-03 08:15:00,0.15033333333333332,0.17,0.0
2024-10-03 08:30:00,2.25,0.11833333333333335,0.0
2024-10-03 08:45:00,1.0505333333333333,0.04773333333333333,0.0
2024-10-03 09:00:00,1.2003333333333333,0.211,0.0
2024-10-03 09:15:00,0.0,0.19833333333333333,0.0
2024-10-03 09:30:00,0.0,0.7976666666666666,1.3333333333333333
2024-10-03 09:45:00,0.0,0.30846666666666667,0.0
2024-10-03 10:00:00,0.0,0.046,0.0
2024-10-03 10:15:00,0.0,0.046,0.0
2024-10-03 10:30:00,0.0,0.12199999999999998,1.0
2024-10-03 10:45:00,0.0,0.25666666666666665,0.0
2024-10-03 11:00:00,0.0,0.22633333333333333,0.0
2024-10-03 11:15:00,0.0,0.46646666666666664,0.0
2024-10-03 11:30:00,0.0,0.046,0.0
2024-10-03 11:45:00,0.0,0.046,1.3333333333333333
2024-10-03 12:00:00,0.0,0.046,0.0
2024-10-03 12:15:00,0.0,0.36000000000000004,0.0
2024-10-03 12:30:00,0.0,0.21966666666666665,0.0
2024-10-03 12:45:00,0.0,0.046,0.0
2024-10-03 13:00:00,0.0,0.046,0.0
2024-10-03 13:15:00,0.0,0.046,0.0
2024-10-03 13:30:00,0.0,0.11833333333333335,0.0
2024-10-03 13:45:00,0.0,0.284,0.0
2024-10-03 14:00:00,0.0,0.2233333333333333,0.0
2024-10-03 14:15:00,0.0,0.046,0.0
2024-10-03 14:30:00,0.0,0.046,1.3333333333333333
2024-10-03 14:45:00,0.0,0.5997333333333333,0.0
2024-10-03 15:00:00,0.0,0.201,0.0
2024-10-03 15:15:00,0.0,0.10466666666666667,0.0
2024-10-03 15:30:00,0.0,0.23600000000000002,0.0
2024-10-03 15:45:00,0.0,0.10933333333333332,1.0
2024-10-03 16:00:00,0.0,0.046,0.0
2024-10-03 16:15:00,0.0,0.17,0.0
2024-10-03 16:30:00,0.0,0.11833333333333335,0.0
2024-10-03 16:45:00,0.0,0.046,0.0
2024-10-03 17:00:00,0.0,0.19799999999999998,0.0
2024-10-03 17:15:00,0.0,0.18533333333333332,0.0
2024-10-03 17:30:00,0.0,0.11833333333333335,0.0
2024-10-03 17:45:00,0.0,0.17,0.0
2024-10-03 18:00:00,0.0,0.046,0.0
2024-10-03 18:15:00,0.0,0.046,0.0
2024-10-03 18:30:00,0.0,0.12199999999999998,0.0
2024-10-03 18:45:00,0.0,0.25666666666666665,0.0
2024-10-03 19:00:00,0.0,0.22633333333333333,1.0
2024-10-03 19:15:00,0.0,0.06666666666666667,0.0
2024-10-03 19:30:00,0.0,0.046,0.0
2024-10-03 19:45:00,0.0,0.046,0.0
2024-10-03 20:00:00,0.0,0.046,0.0
2024-10-03 20:15:00,0.0,0.36000000000000004,0.0
