,WasherDryer,TumbleDryer,WashingMachine,BaseLoad
2024-07-24 09:45:00,0.001,0.001,0.001,0.48179999999999995
2024-07-24 10:00:00,0.001,0.001,0.001,0.038
2024-07-24 10:15:00,0.001,0.001,0.001,0.038
2024-07-24 10:30:00,0.001,0.001,0.001,0.038
2024-07-24 10:45:00,0.001,0.001,0.001,0.038
2024-07-24 11:00:00,0.001,0.001,0.001,0.09666666666666666
2024-07-24 11:15:00,0.001,0.001,0.001,0.11866666666666666
2024-07-24 11:30:00,0.001,0.001,0.001,0.038
2024-07-24 11:45:00,0.001,0.001,0.001,0.09446666666666667
2024-07-24 12:00:00,0.001,0.001,0.001,0.1821382780588038
2024-07-24 12:15:00,0.001,0.001,0.001,0.19055219735291432
2024-07-24 12:30:00,0.001,0.001,0.001,0.21255219735291433
2024-07-24 12:45:00,0.001,0.001,0.001,0.3052816943019837
2024-07-24 13:00:00,0.001,0.001,0.001,0.16516898007853256
2024-07-24 13:15:00,0.001,0.001,0.001,0.1708237423726735
2024-07-24 13:30:00,0.001,0.001,0.001,0.1708237423726735
2024-07-24 13:45:00,0.001,0.001,0.001,0.1708237423726735
2024-07-24 14:00:00,0.001,0.001,0.001,0.6796904090393402
2024-07-24 14:15:00,0.001,0.001,0.001,0.13333333333333333
