,WasherDryer,WashingMachine,BaseLoad,P_HP
2024-01-05 13:45:00,0.001,0.001,0.07455219735291431,0.0
2024-01-05 14:00:00,0.001,0.001,0.44700695964705517,0.0
2024-01-05 14:15:00,0.001,0.001,0.043,2.4
2024-01-05 14:30:00,0.001,0.001,0.233,0.0
2024-01-05 14:45:00,0.001,0.001,0.157,0.0
2024-01-05 15:00:00,0.001,0.001,0.043,0.0
2024-01-05 15:15:00,0.001,0.001,0.043,0.0
2024-01-05 15:30:00,0.001,0.001,0.043,0.0
2024-01-05 15:45:00,0.001,0.001,0.081,0.0
2024-01-05 16:00:00,0.001,0.001,0.233,0.0
2024-01-05 16:15:00,0.001,0.001,0.11900000000000001,1.3333333333333333
2024-01-05 16:30:00,0.001,0.001,0.043,1.0666666666666667
2024-01-05 16:45:00,0.001,0.001,0.043,0.0
2024-01-05 17:00:00,0.001,0.001,0.043,0.0
2024-01-05 17:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-05 17:30:00,0.001,0.001,0.233,0.0
2024-01-05 17:45:00,0.001,0.001,0.081,0.0
2024-01-05 18:00:00,0.001,0.020933333333333335,0.04906666666666667,0.0
2024-01-05 18:15:00,0.001,0.31359415481395836,0.16893333333333332,0.0
2024-01-05 18:30:00,0.001,0.7784300551217537,0.177,2.4
2024-01-05 18:45:00,0.001,0.19031532135688214,3.0235882494915116,0.0
2024-01-05 19:00:00,0.001,0.16125635070014202,2.1031570757060067,0.0
2024-01-05 19:15:00,0.001,0.9356263301377817,1.031309273058921,0.0
2024-01-05 19:30:00,0.001,0.8501022392556616,0.20737593972558782,0.0
2024-01-05 19:45:00,0.001,0.11419909048795261,0.20737593972558782,0.0
2024-01-05 20:00:00,0.001,0.2357076404471998,0.3177759397255878,0.0
2024-01-05 20:15:00,0.001,0.6393256247629363,0.35306994379349527,0.0
2024-01-05 20:30:00,0.001,0.3796138767187912,0.747347753814424,0.0
2024-01-05 20:45:00,0.001,0.001,0.20737593972558782,1.3333333333333333
2024-01-05 21:00:00,0.3701495668269094,0.001,0.20737593972558782,0.0
2024-01-05 21:15:00,0.7920347860576631,0.001,0.7404426063922546,0.0
2024-01-05 21:30:00,0.7920347860576631,0.001,0.20737593972558782,0.0
2024-01-05 21:45:00,0.7920347860576631,0.001,0.39737593972558777,0.0
2024-01-05 22:00:00,0.7920347860576631,0.001,0.8298182568653546,0.0
2024-01-05 22:15:00,0.7920347860576631,0.001,0.1947550607844221,2.4
2024-01-05 22:30:00,0.7920347860576631,0.001,0.20737593972558782,0.26666666666666666
2024-01-05 22:45:00,0.7920347860576631,0.001,0.20737593972558782,0.0
2024-01-05 23:00:00,0.7920347860576631,0.001,1.3115092730589213,0.0
2024-01-05 23:15:00,0.7920347860576631,0.001,0.39737593972558777,0.0
2024-01-05 23:30:00,0.7920347860576631,0.001,0.2505173991176381,0.0
2024-01-05 23:45:00,0.1064713048076884,0.001,0.164,0.0
2024-01-06 00:00:00,0.001,0.001,0.17503549288116194,0.0
2024-01-06 00:15:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 00:30:00,0.001,0.001,0.1550237423726735,0.0
2024-01-06 00:45:00,0.001,0.001,0.3658237423726735,0.0
2024-01-06 01:00:00,0.001,0.001,0.2090942454236041,0.0
2024-01-06 01:15:00,0.001,0.001,0.164,0.0
2024-01-06 01:30:00,0.001,0.001,0.164,0.0
2024-01-06 01:45:00,0.001,0.001,0.14786666666666667,0.0
2024-01-06 02:00:00,0.001,0.001,0.157,0.0
2024-01-06 02:15:00,0.001,0.001,0.2432472433896504,0.0
2024-01-06 02:30:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 02:45:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 03:00:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 03:15:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 03:30:00,0.001,0.001,0.1973647484745347,0.0
2024-01-06 03:45:00,0.001,0.001,0.195,0.0
2024-01-06 04:00:00,0.001,0.001,0.043,0.8
2024-01-06 04:15:00,0.001,0.001,0.043,4.0
2024-01-06 04:30:00,0.001,0.001,0.043,1.0666666666666667
2024-01-06 04:45:00,0.001,0.001,0.043,0.0
2024-01-06 05:00:00,0.001,0.001,0.233,0.0
2024-01-06 05:15:00,0.001,0.001,0.5568000000000001,0.0
2024-01-06 05:30:00,0.001,0.001,0.043,0.0
2024-01-06 05:45:00,0.001,0.001,0.043,0.0
2024-01-06 06:00:00,0.001,0.001,0.043,0.0
2024-01-06 06:15:00,0.001,0.001,0.081,0.0
2024-01-06 06:30:00,0.001,0.001,0.6328,2.4
2024-01-06 06:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-06 07:00:00,0.001,0.001,2.362,0.0
2024-01-06 07:15:00,0.001,0.001,1.0043333333333335,0.0
2024-01-06 07:30:00,0.001,0.001,0.056,0.0
2024-01-06 07:45:00,0.001,0.001,0.132,0.0
2024-01-06 08:00:00,0.001,0.10233478986486258,0.6619333333333334,0.0
2024-01-06 08:15:00,0.001,0.36330937265511193,0.21499999999999997,0.0
2024-01-06 08:30:00,0.001,0.7448434248549539,0.31026666666666664,2.4
2024-01-06 08:45:00,0.001,0.12795766130169658,0.5768000000000001,0.0
2024-01-06 09:00:00,0.001,0.18132711716955444,0.7014,0.0
2024-01-06 09:15:00,0.001,1.1661397118533803,1.8665999999999998,0.0
2024-01-06 09:30:00,0.001,0.596649559355055,1.5793333333333335,0.0
2024-01-06 09:45:00,0.001,0.12117046888454211,0.056,0.0
2024-01-06 10:00:00,0.4756208716345978,0.2824425081346481,0.056,0.0
2024-01-06 10:15:00,0.7920347860576631,0.9319294030625876,0.056,0.0
2024-01-06 10:30:00,0.7920347860576631,0.001,0.14093333333333333,0.8
2024-01-06 10:45:00,0.7920347860576631,0.001,0.29900000000000004,1.6
2024-01-06 11:00:00,0.7920347860576631,0.001,0.29900000000000004,0.0
2024-01-06 11:15:00,0.7920347860576631,0.001,0.35632,0.0
2024-01-06 11:30:00,0.7920347860576631,0.001,3.1550000000000002,0.0
2024-01-06 11:45:00,0.7920347860576631,0.001,0.2848,0.0
2024-01-06 12:00:00,0.7920347860576631,0.001,0.18567074440662726,0.0
2024-01-06 12:15:00,0.7920347860576631,0.001,1.4604237423726734,0.0
2024-01-06 12:30:00,0.7920347860576631,0.001,1.9506237423726736,0.0
2024-01-06 12:45:00,0.7920347860576631,0.001,0.2584237423726735,1.8666666666666667
2024-01-06 13:00:00,0.7920347860576631,0.001,0.06782374237267351,0.5333333333333333
2024-01-06 13:15:00,0.7920347860576631,0.001,1.5457785829948483,0.0
2024-01-06 13:30:00,0.1064713048076884,0.001,2.0416588640195807,0.0
2024-01-06 13:45:00,0.001,0.001,0.5318188640195809,0.0
2024-01-06 14:00:00,0.001,0.001,0.28455219735291426,0.0
2024-01-06 14:15:00,0.001,0.001,0.20224175788233145,0.0
2024-01-06 14:30:00,0.001,0.001,0.6374666666666667,0.0
2024-01-06 14:45:00,0.001,0.001,1.802266666666667,0.0
2024-01-06 15:00:00,0.001,0.001,1.7716,1.3333333333333333
2024-01-06 15:15:00,0.001,0.001,0.7721333333333333,1.0666666666666667
2024-01-06 15:30:00,0.001,0.001,3.4725059959320927,0.0
2024-01-06 15:45:00,0.001,0.001,0.5086904090393403,0.0
2024-01-06 16:00:00,0.001,0.001,0.1888237423726735,0.0
2024-01-06 16:15:00,0.001,0.001,0.21740579323539352,0.0
2024-01-06 16:30:00,0.001,0.001,0.7211759397255879,0.0
2024-01-06 16:45:00,0.001,0.001,0.39737593972558777,0.0
2024-01-06 17:00:00,0.001,0.001,0.20658769023407628,0.0
2024-01-06 17:15:00,0.001,0.001,1.3150855306862475,2.4
2024-01-06 17:30:00,0.001,0.001,2.434618864019581,0.0
2024-01-06 17:45:00,0.001,0.001,0.1955521973529143,0.0
2024-01-06 18:00:00,0.001,0.001,0.34755219735291426,0.0
2024-01-06 18:15:00,0.001,0.001,0.5444665606994205,0.0
2024-01-06 18:30:00,0.001,0.023245747194113448,0.20912520727461636,0.0
2024-01-06 18:45:00,0.001,0.10312271613385555,0.10684260639225447,0.0
2024-01-06 19:00:00,0.001,0.2010950398913879,0.2203759397255878,0.0
2024-01-06 19:15:00,0.001,1.1929415846478972,0.2203759397255878,0.5333333333333333
2024-01-06 19:30:00,0.001,0.10714553533121343,0.40091694582744897,1.8666666666666667
2024-01-06 19:45:00,0.001,0.22679193220298569,0.31487857103919237,0.0
2024-01-06 20:00:00,0.001,0.46523556676035854,0.1398,0.0
2024-01-06 20:15:00,0.001,0.3648347632789099,0.043,0.0
2024-01-06 20:30:00,0.001,0.11089546792914368,0.043,0.0
2024-01-06 20:45:00,0.001,0.25576275401456916,0.081,0.0
2024-01-06 21:00:00,0.001,0.001,0.233,0.0
2024-01-06 21:15:00,0.001,0.001,0.1213647484745347,0.0
2024-01-06 21:30:00,0.001,0.001,0.0548237423726735,2.4
2024-01-06 21:45:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 22:00:00,0.001,0.001,0.14355707570600684,0.0
2024-01-06 22:15:00,0.001,0.001,0.2518237423726735,0.0
2024-01-06 22:30:00,0.001,0.001,0.3658237423726735,0.0
2024-01-06 22:45:00,0.001,0.001,0.21382374237267351,0.0
2024-01-06 23:00:00,0.001,0.001,0.1758237423726735,0.0
2024-01-06 23:15:00,0.001,0.001,0.5191570757060069,0.0
2024-01-06 23:30:00,0.001,0.001,0.0548237423726735,0.0
2024-01-06 23:45:00,0.001,0.001,0.19812158282484488,0.0
2024-01-07 00:00:00,0.001,0.001,0.3658237423726735,0.0
2024-01-07 00:15:00,0.001,0.001,0.5756237423726736,0.0
2024-01-07 00:30:00,0.001,0.001,0.1758237423726735,0.0
2024-01-07 00:45:00,0.001,0.001,0.1758237423726735,0.0
2024-01-07 01:00:00,0.001,0.001,0.14355707570600684,0.0
2024-01-07 01:15:00,0.001,0.001,0.20051774644058099,0.0
2024-01-07 01:30:00,0.001,0.001,0.195,0.0
2024-01-07 01:45:00,0.001,0.001,0.043,0.0
2024-01-07 02:00:00,0.001,0.001,0.043,0.0
2024-01-07 02:15:00,0.001,0.001,0.043,0.0
2024-01-07 02:30:00,0.001,0.001,0.043,0.0
2024-01-07 02:45:00,0.001,0.001,0.233,0.0
2024-01-07 03:00:00,0.001,0.001,0.157,0.0
2024-01-07 03:15:00,0.001,0.001,0.043,0.0
2024-01-07 03:30:00,0.001,0.001,0.043,0.0
2024-01-07 03:45:00,0.001,0.001,0.043,0.0
2024-01-07 04:00:00,0.001,0.001,0.081,0.26666666666666666
2024-01-07 04:15:00,0.001,0.001,0.233,4.0
2024-01-07 04:30:00,0.001,0.001,0.11900000000000001,2.6666666666666665
2024-01-07 04:45:00,0.001,0.001,0.043,0.0
2024-01-07 05:00:00,0.001,0.001,0.043,0.0
2024-01-07 05:15:00,0.001,0.001,0.043,0.0
2024-01-07 05:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-07 05:45:00,0.001,0.001,0.233,0.0
2024-01-07 06:00:00,0.001,0.001,0.081,0.0
2024-01-07 06:15:00,0.001,0.001,0.043,0.0
2024-01-07 06:30:00,0.001,0.001,0.5760666666666666,2.4
2024-01-07 06:45:00,0.001,0.001,0.043,0.0
2024-01-07 07:00:00,0.001,0.001,0.157,0.0
2024-01-07 07:15:00,0.001,0.001,0.233,0.0
2024-01-07 07:30:00,0.001,0.001,0.043,0.0
2024-01-07 07:45:00,0.001,0.001,0.043,0.0
2024-01-07 08:00:00,0.001,0.001,0.043,0.0
2024-01-07 08:15:00,0.001,0.001,0.045599999999999995,0.0
2024-01-07 08:30:00,0.001,0.001,0.20800000000000002,0.0
2024-01-07 08:45:00,0.001,0.001,0.34126666666666666,0.0
2024-01-07 09:00:00,0.001,0.001,0.45580000000000004,1.8666666666666667
2024-01-07 09:15:00,0.001,0.001,0.056,1.3333333333333333
2024-01-07 09:30:00,0.001,0.001,0.45580000000000004,0.0
2024-01-07 09:45:00,0.001,0.001,0.058447243389650363,0.0
2024-01-07 10:00:00,0.001,0.001,0.24482374237267351,0.0
2024-01-07 10:15:00,0.001,0.001,0.16882374237267353,0.0
2024-01-07 10:30:00,0.001,0.001,0.0548237423726735,0.0
2024-01-07 10:45:00,0.001,0.001,0.0548237423726735,0.0
2024-01-07 11:00:00,0.001,0.001,0.0548237423726735,1.0666666666666667
2024-01-07 11:15:00,0.001,0.001,0.1054446213138392,1.3333333333333333
2024-01-07 11:30:00,0.001,0.001,1.8494426063922544,0.0
2024-01-07 11:45:00,0.001,0.001,4.401442606392254,0.0
2024-01-07 12:00:00,0.001,0.001,0.48724260639225453,0.0
2024-01-07 12:15:00,0.001,0.001,0.09543469226802997,0.0
2024-01-07 12:30:00,0.001,0.001,0.06020695964705524,0.0
2024-01-07 12:45:00,0.001,0.001,0.132,0.0
2024-01-07 13:00:00,0.001,0.001,0.26196117192155427,0.26666666666666666
2024-01-07 13:15:00,0.001,0.001,0.1125521973529143,2.1333333333333333
2024-01-07 13:30:00,0.001,0.001,0.07455219735291431,0.0
2024-01-07 13:45:00,0.001,0.001,0.07455219735291431,0.0
2024-01-07 14:00:00,0.001,0.001,0.0640347982352762,0.0
2024-01-07 14:15:00,0.001,0.001,0.157,0.0
2024-01-07 14:30:00,0.001,0.001,0.233,0.0
2024-01-07 14:45:00,0.001,0.001,0.043,0.0
2024-01-07 15:00:00,0.001,0.001,0.043,0.0
2024-01-07 15:15:00,0.001,0.001,0.043,0.0
2024-01-07 15:30:00,0.001,0.001,0.043,1.6
2024-01-07 15:45:00,0.001,0.001,0.195,1.3333333333333333
2024-01-07 16:00:00,0.001,0.001,0.195,0.0
2024-01-07 16:15:00,0.001,0.001,0.043,0.0
2024-01-07 16:30:00,0.001,0.001,0.043,0.0
2024-01-07 16:45:00,0.001,0.001,0.043,0.0
2024-01-07 17:00:00,0.001,0.001,0.043,0.0
2024-01-07 17:15:00,0.001,0.001,0.233,0.0
2024-01-07 17:30:00,0.001,0.001,0.157,0.0
2024-01-07 17:45:00,0.001,0.001,0.043,1.6
2024-01-07 18:00:00,0.001,0.001,0.043,0.8
2024-01-07 18:15:00,0.001,0.001,0.043,0.0
2024-01-07 18:30:00,0.001,0.001,0.081,0.0
2024-01-07 18:45:00,0.001,0.001,0.233,0.0
2024-01-07 19:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-07 19:15:00,0.001,0.001,0.043,0.0
2024-01-07 19:30:00,0.001,0.001,0.043,0.0
2024-01-07 19:45:00,0.001,0.001,0.043,0.26666666666666666
2024-01-07 20:00:00,0.001,0.001,0.11900000000000001,2.1333333333333333
2024-01-07 20:15:00,0.001,0.001,0.233,0.0
2024-01-07 20:30:00,0.001,0.001,0.081,0.0
2024-01-07 20:45:00,0.001,0.001,0.043,0.0
2024-01-07 21:00:00,0.001,0.001,0.043,0.0
2024-01-07 21:15:00,0.001,0.001,0.043,0.0
2024-01-07 21:30:00,0.001,0.001,0.157,0.0
2024-01-07 21:45:00,0.001,0.001,0.233,0.0
2024-01-07 22:00:00,0.001,0.001,0.043,0.0
2024-01-07 22:15:00,0.001,0.001,0.043,0.0
2024-01-07 22:30:00,0.001,0.001,0.043,0.0
2024-01-07 22:45:00,0.001,0.001,0.043,0.0
2024-01-07 23:00:00,0.001,0.001,0.195,0.0
2024-01-07 23:15:00,0.001,0.001,0.195,0.0
2024-01-07 23:30:00,0.001,0.001,0.043,0.0
2024-01-07 23:45:00,0.001,0.001,0.043,0.0
2024-01-08 00:00:00,0.001,0.001,0.043,0.0
2024-01-08 00:15:00,0.001,0.001,0.043,0.0
2024-01-08 00:30:00,0.001,0.001,0.233,0.0
2024-01-08 00:45:00,0.001,0.001,0.157,0.0
2024-01-08 01:00:00,0.001,0.001,0.043,0.0
2024-01-08 01:15:00,0.001,0.001,0.043,0.0
2024-01-08 01:30:00,0.001,0.001,0.043,0.0
2024-01-08 01:45:00,0.001,0.001,0.081,0.0
2024-01-08 02:00:00,0.001,0.001,0.233,0.0
2024-01-08 02:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-08 02:30:00,0.001,0.001,0.043,0.0
2024-01-08 02:45:00,0.001,0.001,0.043,0.0
2024-01-08 03:00:00,0.001,0.001,0.043,0.0
2024-01-08 03:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-08 03:30:00,0.001,0.001,0.233,0.0
2024-01-08 03:45:00,0.001,0.001,0.081,0.0
2024-01-08 04:00:00,0.001,0.001,0.043,0.5333333333333333
2024-01-08 04:15:00,0.001,0.001,0.043,1.0666666666666667
2024-01-08 04:30:00,0.001,0.001,0.043,2.4
2024-01-08 04:45:00,0.001,0.001,0.157,4.0
2024-01-08 05:00:00,0.001,0.001,0.233,0.5333333333333333
2024-01-08 05:15:00,0.001,0.001,0.043,0.0
2024-01-08 05:30:00,0.001,0.001,0.043,0.0
2024-01-08 05:45:00,0.001,0.001,0.043,0.0
2024-01-08 06:00:00,0.001,0.001,0.043,0.0
2024-01-08 06:15:00,0.001,0.001,0.195,0.0
2024-01-08 06:30:00,0.001,0.001,0.195,0.0
2024-01-08 06:45:00,0.001,0.001,0.043,2.4
2024-01-08 07:00:00,0.001,0.001,0.043,0.0
2024-01-08 07:15:00,0.001,0.001,0.043,0.0
2024-01-08 07:30:00,0.001,0.001,0.043,0.0
2024-01-08 07:45:00,0.001,0.001,0.233,0.0
2024-01-08 08:00:00,0.001,0.001,0.157,0.0
2024-01-08 08:15:00,0.001,0.001,0.043,0.0
2024-01-08 08:30:00,0.001,0.001,0.043,1.6
2024-01-08 08:45:00,0.001,0.001,0.043,0.8
2024-01-08 09:00:00,0.001,0.001,0.081,0.0
2024-01-08 09:15:00,0.001,0.001,0.233,0.0
2024-01-08 09:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-08 09:45:00,0.001,0.001,0.043,0.0
2024-01-08 10:00:00,0.001,0.001,0.043,0.0
2024-01-08 10:15:00,0.001,0.001,0.043,0.0
2024-01-08 10:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-08 10:45:00,0.001,0.001,0.233,0.0
2024-01-08 11:00:00,0.001,0.001,0.081,1.8666666666666667
2024-01-08 11:15:00,0.001,0.001,0.043,0.0
2024-01-08 11:30:00,0.001,0.001,0.043,0.0
2024-01-08 11:45:00,0.001,0.001,0.043,0.0
2024-01-08 12:00:00,0.001,0.001,0.157,1.6
2024-01-08 12:15:00,0.001,0.001,0.233,0.5333333333333333
2024-01-08 12:30:00,0.001,0.001,0.043,0.0
2024-01-08 12:45:00,0.001,0.001,0.043,0.0
2024-01-08 13:00:00,0.001,0.001,0.043,0.0
2024-01-08 13:15:00,0.001,0.001,0.043,0.0
2024-01-08 13:30:00,0.001,0.001,0.195,0.0
2024-01-08 13:45:00,0.001,0.001,0.195,1.0666666666666667
2024-01-08 14:00:00,0.001,0.001,0.043,1.3333333333333333
2024-01-08 14:15:00,0.001,0.001,0.043,0.0
2024-01-08 14:30:00,0.001,0.001,0.043,0.0
2024-01-08 14:45:00,0.001,0.001,0.043,0.0
2024-01-08 15:00:00,0.001,0.001,0.233,0.0
2024-01-08 15:15:00,0.001,0.001,0.157,0.0
2024-01-08 15:30:00,0.001,0.001,0.043,0.0
2024-01-08 15:45:00,0.001,0.001,0.043,1.8666666666666667
2024-01-08 16:00:00,0.001,0.001,0.043,0.5333333333333333
2024-01-08 16:15:00,0.001,0.001,0.081,0.0
2024-01-08 16:30:00,0.001,0.001,0.233,0.0
2024-01-08 16:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-08 17:00:00,0.001,0.001,0.043,0.0
2024-01-08 17:15:00,0.001,0.001,0.043,0.0
2024-01-08 17:30:00,0.001,0.001,0.043,0.0
2024-01-08 17:45:00,0.001,0.001,0.11900000000000001,1.8666666666666667
2024-01-08 18:00:00,0.001,0.001,0.233,0.5333333333333333
2024-01-08 18:15:00,0.001,0.001,0.081,0.0
2024-01-08 18:30:00,0.001,0.001,0.043,0.0
2024-01-08 18:45:00,0.001,0.001,0.043,0.0
2024-01-08 19:00:00,0.001,0.001,0.043,0.0
2024-01-08 19:15:00,0.001,0.001,0.157,0.0
2024-01-08 19:30:00,0.001,0.001,0.233,0.0
2024-01-08 19:45:00,0.001,0.001,0.043,1.0666666666666667
2024-01-08 20:00:00,0.001,0.001,0.043,1.3333333333333333
2024-01-08 20:15:00,0.001,0.001,0.043,0.0
2024-01-08 20:30:00,0.001,0.001,0.043,0.0
2024-01-08 20:45:00,0.001,0.001,0.195,0.0
2024-01-08 21:00:00,0.001,0.001,0.195,0.0
2024-01-08 21:15:00,0.001,0.001,0.043,0.0
2024-01-08 21:30:00,0.001,0.001,0.043,0.0
2024-01-08 21:45:00,0.001,0.001,0.043,0.0
2024-01-08 22:00:00,0.001,0.001,0.043,0.0
2024-01-08 22:15:00,0.001,0.001,0.233,0.0
2024-01-08 22:30:00,0.001,0.001,0.157,0.0
2024-01-08 22:45:00,0.001,0.001,0.043,0.0
2024-01-08 23:00:00,0.001,0.001,0.043,0.0
2024-01-08 23:15:00,0.001,0.001,0.043,0.8
2024-01-08 23:30:00,0.001,0.001,0.081,3.2
2024-01-08 23:45:00,0.001,0.001,0.233,0.0
2024-01-09 00:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 00:15:00,0.001,0.001,0.043,0.0
2024-01-09 00:30:00,0.001,0.001,0.043,0.0
2024-01-09 00:45:00,0.001,0.001,0.043,0.0
2024-01-09 01:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 01:15:00,0.001,0.001,0.233,0.0
2024-01-09 01:30:00,0.001,0.001,0.081,0.0
2024-01-09 01:45:00,0.001,0.001,0.043,0.0
2024-01-09 02:00:00,0.001,0.001,0.043,0.0
2024-01-09 02:15:00,0.001,0.001,0.043,0.0
2024-01-09 02:30:00,0.001,0.001,0.157,0.0
2024-01-09 02:45:00,0.001,0.001,0.233,0.0
2024-01-09 03:00:00,0.001,0.001,0.043,0.0
2024-01-09 03:15:00,0.001,0.001,0.043,0.0
2024-01-09 03:30:00,0.001,0.001,0.043,0.0
2024-01-09 03:45:00,0.001,0.001,0.043,0.0
2024-01-09 04:00:00,0.001,0.001,0.195,0.8
2024-01-09 04:15:00,0.001,0.001,0.195,2.4
2024-01-09 04:30:00,0.001,0.001,0.043,0.0
2024-01-09 04:45:00,0.001,0.001,0.043,0.0
2024-01-09 05:00:00,0.001,0.001,0.043,0.0
2024-01-09 05:15:00,0.001,0.001,0.043,0.0
2024-01-09 05:30:00,0.001,0.001,0.233,2.6666666666666665
2024-01-09 05:45:00,0.001,0.001,0.157,0.0
2024-01-09 06:00:00,0.001,0.001,0.043,0.0
2024-01-09 06:15:00,0.001,0.001,0.043,0.0
2024-01-09 06:30:00,0.001,0.001,0.043,0.0
2024-01-09 06:45:00,0.001,0.001,0.081,0.0
2024-01-09 07:00:00,0.001,0.001,0.233,0.0
2024-01-09 07:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 07:30:00,0.001,0.001,0.043,0.0
2024-01-09 07:45:00,0.001,0.001,0.043,0.0
2024-01-09 08:00:00,0.001,0.001,0.043,0.5333333333333333
2024-01-09 08:15:00,0.001,0.001,0.11900000000000001,2.4
2024-01-09 08:30:00,0.001,0.001,0.233,0.0
2024-01-09 08:45:00,0.001,0.001,0.081,0.0
2024-01-09 09:00:00,0.001,0.001,0.043,0.0
2024-01-09 09:15:00,0.001,0.001,0.043,0.0
2024-01-09 09:30:00,0.001,0.001,0.043,0.0
2024-01-09 09:45:00,0.001,0.001,0.157,0.0
2024-01-09 10:00:00,0.001,0.001,0.233,0.0
2024-01-09 10:15:00,0.001,0.001,0.043,0.0
2024-01-09 10:30:00,0.001,0.001,0.043,2.1333333333333333
2024-01-09 10:45:00,0.001,0.001,0.043,0.0
2024-01-09 11:00:00,0.001,0.001,0.043,0.0
2024-01-09 11:15:00,0.001,0.001,0.195,0.0
2024-01-09 11:30:00,0.001,0.001,0.195,0.0
2024-01-09 11:45:00,0.001,0.001,0.043,0.0
2024-01-09 12:00:00,0.001,0.001,0.043,0.0
2024-01-09 12:15:00,0.001,0.001,0.043,0.0
2024-01-09 12:30:00,0.001,0.001,0.043,0.0
2024-01-09 12:45:00,0.001,0.001,0.233,0.0
2024-01-09 13:00:00,0.001,0.001,0.157,2.4
2024-01-09 13:15:00,0.001,0.001,0.043,0.0
2024-01-09 13:30:00,0.001,0.001,0.043,0.0
2024-01-09 13:45:00,0.001,0.001,0.043,0.0
2024-01-09 14:00:00,0.001,0.001,0.081,0.0
2024-01-09 14:15:00,0.001,0.001,0.233,0.0
2024-01-09 14:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 14:45:00,0.001,0.001,0.043,0.0
2024-01-09 15:00:00,0.001,0.001,0.043,0.26666666666666666
2024-01-09 15:15:00,0.001,0.001,0.043,2.1333333333333333
2024-01-09 15:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 15:45:00,0.001,0.001,0.233,0.0
2024-01-09 16:00:00,0.001,0.001,0.081,0.0
2024-01-09 16:15:00,0.001,0.001,0.043,0.0
2024-01-09 16:30:00,0.001,0.001,0.043,0.0
2024-01-09 16:45:00,0.001,0.001,0.043,0.0
2024-01-09 17:00:00,0.001,0.001,0.157,0.0
2024-01-09 17:15:00,0.001,0.001,0.233,0.0
2024-01-09 17:30:00,0.001,0.001,0.043,2.4
2024-01-09 17:45:00,0.001,0.001,0.043,0.0
2024-01-09 18:00:00,0.001,0.001,0.043,0.0
2024-01-09 18:15:00,0.001,0.001,0.043,0.0
2024-01-09 18:30:00,0.001,0.001,0.195,0.0
2024-01-09 18:45:00,0.001,0.001,0.195,0.0
2024-01-09 19:00:00,0.001,0.001,0.043,0.0
2024-01-09 19:15:00,0.001,0.001,0.043,0.0
2024-01-09 19:30:00,0.001,0.001,0.043,0.0
2024-01-09 19:45:00,0.001,0.001,0.043,2.4
2024-01-09 20:00:00,0.001,0.001,0.233,0.0
2024-01-09 20:15:00,0.001,0.001,0.157,0.0
2024-01-09 20:30:00,0.001,0.001,0.043,0.0
2024-01-09 20:45:00,0.001,0.001,0.043,0.0
2024-01-09 21:00:00,0.001,0.001,0.043,0.0
2024-01-09 21:15:00,0.001,0.001,0.081,0.0
2024-01-09 21:30:00,0.001,0.001,0.233,0.0
2024-01-09 21:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 22:00:00,0.001,0.001,0.043,0.0
2024-01-09 22:15:00,0.001,0.001,0.043,0.0
2024-01-09 22:30:00,0.001,0.001,0.043,0.0
2024-01-09 22:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-09 23:00:00,0.001,0.001,0.233,0.0
2024-01-09 23:15:00,0.001,0.001,0.081,0.0
2024-01-09 23:30:00,0.001,0.001,0.043,0.0
2024-01-09 23:45:00,0.001,0.001,0.043,0.0
2024-01-10 00:00:00,0.001,0.001,0.043,0.0
2024-01-10 00:15:00,0.001,0.001,0.157,0.0
2024-01-10 00:30:00,0.001,0.001,0.233,0.0
2024-01-10 00:45:00,0.001,0.001,0.043,0.0
2024-01-10 01:00:00,0.001,0.001,0.043,0.0
2024-01-10 01:15:00,0.001,0.001,0.043,0.0
2024-01-10 01:30:00,0.001,0.001,0.043,0.0
2024-01-10 01:45:00,0.001,0.001,0.195,0.0
2024-01-10 02:00:00,0.001,0.001,0.195,0.0
2024-01-10 02:15:00,0.001,0.001,0.043,0.0
2024-01-10 02:30:00,0.001,0.001,0.043,0.0
2024-01-10 02:45:00,0.001,0.001,0.043,0.0
2024-01-10 03:00:00,0.001,0.001,0.043,0.0
2024-01-10 03:15:00,0.001,0.001,0.233,0.0
2024-01-10 03:30:00,0.001,0.001,0.157,0.0
