,BaseLoad,P_EV
2024-01-11 07:15:00,0.089,0.0
2024-01-11 07:30:00,0.045,0.0
2024-01-11 07:45:00,0.121,0.0
2024-01-11 08:00:00,0.22233333333333333,0.0
2024-01-11 08:15:00,0.045,0.0
2024-01-11 08:30:00,0.07433333333333333,0.0
2024-01-11 08:45:00,0.14033333333333334,0.0
2024-01-11 09:00:00,0.045,0.0
2024-01-11 09:15:00,0.14633333333333332,0.0
2024-01-11 09:30:00,0.19699999999999998,0.0
2024-01-11 09:45:00,0.045,0.0
2024-01-11 10:00:00,0.045,1.4666666666666666
2024-01-11 10:15:00,0.13299999999999998,0.0
2024-01-11 10:30:00,0.08166666666666668,0.0
2024-01-11 10:45:00,0.17166666666666666,0.0
2024-01-11 11:00:00,0.17166666666666666,0.0
2024-01-11 11:15:00,0.045,0.0
2024-01-11 11:30:00,0.045,1.4666666666666666
2024-01-11 11:45:00,0.08166666666666668,1.4666666666666666
2024-01-11 12:00:00,0.13299999999999998,0.0
2024-01-11 12:15:00,0.197,0.0
2024-01-11 12:30:00,0.14633333333333332,0.0
2024-01-11 12:45:00,0.045,0.0
2024-01-11 13:00:00,0.045,0.0
2024-01-11 13:15:00,0.045,0.0
2024-01-11 13:30:00,0.14033333333333334,0.0
2024-01-11 13:45:00,0.25166666666666665,0.0
2024-01-11 14:00:00,0.121,0.0
2024-01-11 14:15:00,0.045,0.0
2024-01-11 14:30:00,0.045,0.0
2024-01-11 14:45:00,0.045,0.0
2024-01-11 15:00:00,0.10166666666666666,0.0
2024-01-11 15:15:00,0.31566666666666665,0.0
2024-01-11 15:30:00,0.09566666666666665,0.0
2024-01-11 15:45:00,0.045,0.0
2024-01-11 16:00:00,0.045,0.0
2024-01-11 16:15:00,0.045,0.0
2024-01-11 16:30:00,0.08299999999999999,0.0
2024-01-11 16:45:00,0.3376666666666666,0.0
2024-01-11 17:00:00,0.09233333333333334,0.0
2024-01-11 17:15:00,0.045,0.0
2024-01-11 17:30:00,0.045,0.0
2024-01-11 17:45:00,0.045,0.0
2024-01-11 18:00:00,0.10833333333333334,0.0
2024-01-11 18:15:00,0.28633333333333333,0.0
2024-01-11 18:30:00,0.11833333333333333,0.0
2024-01-11 18:45:00,0.045,0.0
2024-01-11 19:00:00,0.045,0.0
2024-01-11 19:15:00,0.045,0.0
2024-01-11 19:30:00,0.13366666666666666,0.0
2024-01-11 19:45:00,0.20966666666666667,0.0
2024-01-11 20:00:00,0.155,0.0
2024-01-11 20:15:00,0.059666666666666666,0.0
2024-01-11 20:30:00,0.045,0.0
2024-01-11 20:45:00,0.1056736263137219,0.0
2024-01-11 21:00:00,0.3115521973529143,0.0
2024-01-11 21:15:00,0.3368855306862476,0.0
2024-01-11 21:30:00,0.6654778579177199,0.0
2024-01-11 21:45:00,0.27537593972558777,0.0
2024-01-11 22:00:00,0.1778237423726735,0.0
2024-01-11 22:15:00,0.1778237423726735,0.0
2024-01-11 22:30:00,0.3171570757060068,0.0
2024-01-11 22:45:00,0.18695707570600684,0.0
2024-01-11 23:00:00,0.06415707570600683,0.0
2024-01-11 23:15:00,0.5666237423726735,0.0
2024-01-11 23:30:00,0.06415707570600683,0.0
2024-01-11 23:45:00,0.0568237423726735,0.0
2024-01-12 00:00:00,0.2214904090393402,0.0
2024-01-12 00:15:00,0.14549040903934018,0.0
2024-01-12 00:30:00,0.04815299796604626,0.0
2024-01-12 00:45:00,0.111,0.0
2024-01-12 01:00:00,0.10366666666666666,0.0
2024-01-12 01:15:00,0.045,0.0
2024-01-12 01:30:00,0.235,0.0
2024-01-12 01:45:00,0.10833333333333334,0.0
2024-01-12 02:00:00,0.045,0.0
2024-01-12 02:15:00,0.059666666666666666,0.0
2024-01-12 02:30:00,0.155,0.0
2024-01-12 02:45:00,0.07033333333333333,0.0
2024-01-12 03:00:00,0.235,0.0
2024-01-12 03:15:00,0.08299999999999999,0.0
2024-01-12 03:30:00,0.045,0.0
2024-01-12 03:45:00,0.045,0.0
2024-01-12 04:00:00,0.11833333333333333,0.0
2024-01-12 04:15:00,0.147,0.0
2024-01-12 04:30:00,0.235,0.0
2024-01-12 04:45:00,0.057666666666666665,0.0
2024-01-12 05:00:00,0.045,0.0
2024-01-12 05:15:00,0.045,0.0
2024-01-12 05:30:00,0.4668,0.0
2024-01-12 05:45:00,0.22366666666666665,0.0
2024-01-12 06:00:00,0.22233333333333333,5.133333333333334
2024-01-12 06:15:00,0.045,0.0
2024-01-12 06:30:00,0.04586666666666666,0.0
2024-01-12 06:45:00,0.058,0.0
2024-01-12 07:00:00,0.058,0.0
2024-01-12 07:15:00,0.24000000000000002,0.0
2024-01-12 07:30:00,0.2488,0.0
2024-01-12 07:45:00,0.045,0.0
2024-01-12 08:00:00,0.0528,0.0
2024-01-12 08:15:00,0.058,0.0
2024-01-12 08:30:00,0.058,0.0
2024-01-12 08:45:00,0.214,0.0
2024-01-12 09:00:00,0.2730666666666667,0.0
2024-01-12 09:15:00,0.045,0.0
2024-01-12 09:30:00,0.045,0.0
2024-01-12 09:45:00,0.045,0.0
2024-01-12 10:00:00,0.045,0.0
2024-01-12 10:15:00,0.197,5.133333333333334
2024-01-12 10:30:00,0.2343333333333333,0.0
2024-01-12 10:45:00,0.08166666666666668,0.0
2024-01-12 11:00:00,0.045,0.0
2024-01-12 11:15:00,0.045,0.0
2024-01-12 11:30:00,0.045,0.0
2024-01-12 11:45:00,0.22233333333333333,0.0
2024-01-12 12:00:00,0.15766666666666665,0.7333333333333333
2024-01-12 12:15:00,0.13299999999999998,0.0
2024-01-12 12:30:00,0.045,0.0
2024-01-12 12:45:00,0.045,0.0
2024-01-12 13:00:00,0.057666666666666665,0.0
2024-01-12 13:15:00,0.235,0.0
2024-01-12 13:30:00,0.09566666666666665,0.0
2024-01-12 13:45:00,0.14033333333333334,0.0
2024-01-12 14:00:00,0.07433333333333333,0.0
2024-01-12 14:15:00,0.045,0.0
2024-01-12 14:30:00,0.08299999999999999,0.0
2024-01-12 14:45:00,0.235,0.0
2024-01-12 15:00:00,0.07033333333333333,0.0
2024-01-12 15:15:00,0.089,0.0
2024-01-12 15:30:00,0.12566666666666668,0.0
2024-01-12 15:45:00,0.045,0.0
2024-01-12 16:00:00,0.10833333333333334,0.0
2024-01-12 16:15:00,0.235,0.0
2024-01-12 16:30:00,0.045,0.0
2024-01-12 16:45:00,0.045,0.0
2024-01-12 17:00:00,0.14766666666666667,0.0
2024-01-12 17:15:00,0.06699999999999999,0.0
2024-01-12 17:30:00,0.13366666666666666,0.0
2024-01-12 17:45:00,0.6094666666666666,0.0
2024-01-12 18:00:00,0.07234523770585907,0.0
2024-01-12 18:15:00,0.07655219735291431,0.0
2024-01-12 18:30:00,0.12788553068624764,0.0
2024-01-12 18:45:00,0.25475219735291427,0.0
2024-01-12 19:00:00,0.32021886401958094,0.0
2024-01-12 19:15:00,0.32254029298038855,0.0
2024-01-12 19:30:00,0.179,0.0
2024-01-12 19:45:00,0.179,0.0
2024-01-12 20:00:00,0.10562783858822096,0.0
2024-01-12 20:15:00,0.22688553068624764,0.0
2024-01-12 20:30:00,0.3610111912510531,0.0
2024-01-12 20:45:00,0.32337593972558776,0.0
2024-01-12 21:00:00,0.20937593972558782,0.0
2024-01-12 21:15:00,0.21470231341186588,0.0
2024-01-12 21:30:00,0.14662294175954155,0.0
2024-01-12 21:45:00,0.14821886401958098,0.0
2024-01-12 22:00:00,0.32021886401958094,0.0
2024-01-12 22:15:00,0.16497509121566475,0.0
2024-01-12 22:30:00,0.045,0.0
2024-01-12 22:45:00,0.045,0.0
2024-01-12 23:00:00,0.045,0.0
2024-01-12 23:15:00,0.05233333333333333,0.0
2024-01-12 23:30:00,0.345,0.0
2024-01-12 23:45:00,0.11566666666666665,0.0
2024-01-13 00:00:00,0.045,0.0
2024-01-13 00:15:00,0.045,0.0
2024-01-13 00:30:00,0.045,0.0
2024-01-13 00:45:00,0.07033333333333333,0.0
2024-01-13 01:00:00,0.301,0.0
2024-01-13 01:15:00,0.14166666666666666,0.0
2024-01-13 01:30:00,0.045,0.0
2024-01-13 01:45:00,0.045,0.0
2024-01-13 02:00:00,0.045,0.0
2024-01-13 02:15:00,0.09566666666666666,0.0
2024-01-13 02:30:00,0.24966666666666665,0.0
2024-01-13 02:45:00,0.16766666666666669,0.0
2024-01-13 03:00:00,0.045,0.0
2024-01-13 03:15:00,0.045,0.0
2024-01-13 03:30:00,0.045,0.0
2024-01-13 03:45:00,0.121,0.0
2024-01-13 04:00:00,0.22233333333333333,0.0
2024-01-13 04:15:00,0.11833333333333333,0.0
2024-01-13 04:30:00,0.09633333333333334,0.0
2024-01-13 04:45:00,0.045,0.0
2024-01-13 05:00:00,0.045,0.0
2024-01-13 05:15:00,0.14633333333333332,0.0
2024-01-13 05:30:00,0.19699999999999998,0.0
2024-01-13 05:45:00,0.06699999999999999,0.0
2024-01-13 06:00:00,0.14766666666666667,0.0
2024-01-13 06:15:00,0.045,0.0
2024-01-13 06:30:00,0.045,0.0
2024-01-13 06:45:00,0.17166666666666666,0.0
2024-01-13 07:00:00,0.17166666666666666,0.0
2024-01-13 07:15:00,0.045,0.0
2024-01-13 07:30:00,0.12566666666666668,0.0
2024-01-13 07:45:00,0.089,0.0
2024-01-13 08:00:00,0.045,0.0
2024-01-13 08:15:00,0.20046666666666665,0.0
2024-01-13 08:30:00,0.15933333333333335,0.0
2024-01-13 08:45:00,0.058,0.0
2024-01-13 09:00:00,0.6204,0.0
2024-01-13 09:15:00,0.15073333333333333,0.0
2024-01-13 09:30:00,0.045,0.0
2024-01-13 09:45:00,0.22233333333333333,0.0
2024-01-13 10:00:00,0.121,0.0
2024-01-13 10:15:00,0.045,0.0
2024-01-13 10:30:00,0.045,0.0
2024-01-13 10:45:00,0.13299999999999998,0.0
2024-01-13 11:00:00,0.09433333333333334,0.0
2024-01-13 11:15:00,0.235,0.0
2024-01-13 11:30:00,0.09566666666666665,0.0
2024-01-13 11:45:00,0.045,0.0
2024-01-13 12:00:00,0.045,0.0
2024-01-13 12:15:00,0.08166666666666668,0.0
2024-01-13 12:30:00,0.17099999999999999,0.0
2024-01-13 12:45:00,0.235,0.0
2024-01-13 13:00:00,0.07033333333333333,0.0
2024-01-13 13:15:00,0.045,0.0
2024-01-13 13:30:00,0.045,0.0
2024-01-13 13:45:00,0.045,0.0
2024-01-13 14:00:00,0.20366666666666663,0.0
2024-01-13 14:15:00,0.2643333333333333,0.0
2024-01-13 14:30:00,0.045,0.0
2024-01-13 14:45:00,0.045,0.0
2024-01-13 15:00:00,0.045,0.0
2024-01-13 15:15:00,0.045,0.0
2024-01-13 15:30:00,0.17766666666666667,0.0
2024-01-13 15:45:00,0.2903333333333333,0.0
2024-01-13 16:00:00,0.045,0.0
2024-01-13 16:15:00,0.045,0.0
2024-01-13 16:30:00,0.045,0.0
2024-01-13 16:45:00,0.045,0.0
2024-01-13 17:00:00,0.15899999999999997,0.0
2024-01-13 17:15:00,0.287,0.0
2024-01-13 17:30:00,0.06699999999999999,0.0
2024-01-13 17:45:00,0.045,0.0
2024-01-13 18:00:00,0.045,0.0
2024-01-13 18:15:00,0.045,0.0
2024-01-13 18:30:00,0.18433333333333332,0.0
2024-01-13 18:45:00,0.21033333333333332,0.0
2024-01-13 19:00:00,0.11833333333333333,0.0
2024-01-13 19:15:00,0.045,0.0
2024-01-13 19:30:00,0.045,0.0
2024-01-13 19:45:00,0.045,0.0
2024-01-13 20:00:00,0.20966666666666667,0.0
2024-01-13 20:15:00,0.13366666666666666,0.0
2024-01-13 20:30:00,0.155,0.0
2024-01-13 20:45:00,0.059666666666666666,0.0
2024-01-13 21:00:00,0.051310439470582864,0.0
2024-01-13 21:15:00,0.08443469226802996,0.0
2024-01-13 21:30:00,0.9243759397255878,0.0
2024-01-13 21:45:00,0.2727092730589211,0.0
2024-01-13 22:00:00,0.6678426063922546,0.0
2024-01-13 22:15:00,0.27064644277651845,0.0
2024-01-13 22:30:00,0.1415220840118251,0.0
2024-01-13 22:45:00,0.23470927305892117,0.0
2024-01-13 23:00:00,0.39937593972558777,0.0
2024-01-13 23:15:00,0.24737593972558783,0.0
2024-01-13 23:30:00,0.20057593972558782,0.0
2024-01-13 23:45:00,0.1678821475921728,0.0
2024-01-14 00:00:00,0.45213333333333333,0.0
2024-01-14 00:15:00,0.09566666666666666,0.0
2024-01-14 00:30:00,0.235,0.0
2024-01-14 00:45:00,0.057666666666666665,0.0
2024-01-14 01:00:00,0.045,0.0
2024-01-14 01:15:00,0.111,0.0
2024-01-14 01:30:00,0.10366666666666666,0.0
2024-01-14 01:45:00,0.121,0.0
2024-01-14 02:00:00,0.22233333333333333,0.0
2024-01-14 02:15:00,0.045,0.0
2024-01-14 02:30:00,0.045,0.0
2024-01-14 02:45:00,0.059666666666666666,0.0
2024-01-14 03:00:00,0.155,0.0
2024-01-14 03:15:00,0.14633333333333332,0.0
2024-01-14 03:30:00,0.19699999999999998,0.0
2024-01-14 03:45:00,0.045,0.0
2024-01-14 04:00:00,0.045,0.0
2024-01-14 04:15:00,0.045,0.0
2024-01-14 04:30:00,0.11833333333333333,0.0
2024-01-14 04:45:00,0.22299999999999998,0.0
2024-01-14 05:00:00,0.17166666666666666,0.0
2024-01-14 05:15:00,0.045,0.0
2024-01-14 05:30:00,0.045,0.0
2024-01-14 05:45:00,0.045,0.0
2024-01-14 06:00:00,0.06699999999999999,0.0
2024-01-14 06:15:00,0.29966666666666664,0.0
2024-01-14 06:30:00,0.14633333333333332,0.0
2024-01-14 06:45:00,0.045,0.0
2024-01-14 07:00:00,0.045,0.0
2024-01-14 07:15:00,0.045,0.0
2024-01-14 07:30:00,0.045,0.0
2024-01-14 07:45:00,0.303,0.0
2024-01-14 08:00:00,0.16499999999999998,0.0
2024-01-14 08:15:00,0.045,0.0
2024-01-14 08:30:00,0.045,2.2
2024-01-14 08:45:00,0.045,7.333333333333333
2024-01-14 09:00:00,0.057666666666666665,0.0
2024-01-14 09:15:00,0.2643333333333333,0.0
2024-01-14 09:30:00,0.19099999999999998,0.0
2024-01-14 09:45:00,0.045,0.0
2024-01-14 10:00:00,0.045,0.0
2024-01-14 10:15:00,0.045,0.0
2024-01-14 10:30:00,0.08299999999999999,0.0
2024-01-14 10:45:00,0.235,0.0
2024-01-14 11:00:00,0.15833333333333333,0.0
2024-01-14 11:15:00,0.08166666666666668,0.0
2024-01-14 11:30:00,0.045,0.0
2024-01-14 11:45:00,0.045,0.0
2024-01-14 12:00:00,0.10833333333333334,0.0
2024-01-14 12:15:00,0.235,4.4
2024-01-14 12:30:00,0.08166666666666668,5.866666666666666
2024-01-14 12:45:00,0.13299999999999998,0.0
2024-01-14 13:00:00,0.045,0.0
2024-01-14 13:15:00,0.045,0.0
2024-01-14 13:30:00,0.13366666666666666,0.0
2024-01-14 13:45:00,0.20966666666666667,0.0
2024-01-14 14:00:00,0.44480000000000003,0.0
2024-01-14 14:15:00,0.14033333333333334,0.0
2024-01-14 14:30:00,0.10588553068624765,0.0
2024-01-14 14:45:00,0.07655219735291431,0.0
2024-01-14 15:00:00,0.19055219735291432,0.0
2024-01-14 15:15:00,0.482418864019581,0.0
2024-01-14 15:30:00,0.18457710613724954,0.0
2024-01-14 15:45:00,0.089,0.0
2024-01-14 16:00:00,0.12566666666666668,0.0
2024-01-14 16:15:00,0.045,0.0
2024-01-14 16:30:00,0.18433333333333332,0.0
2024-01-14 16:45:00,0.15899999999999997,0.0
2024-01-14 17:00:00,0.5780666666666666,0.0
2024-01-14 17:15:00,0.045,0.0
2024-01-14 17:30:00,0.14766666666666667,0.0
2024-01-14 17:45:00,0.06699999999999999,0.0
2024-01-14 18:00:00,0.20966666666666667,0.0
2024-01-14 18:15:00,0.13366666666666666,0.0
2024-01-14 18:30:00,0.045,0.0
2024-01-14 18:45:00,0.045,0.0
2024-01-14 19:00:00,0.09633333333333334,0.0
2024-01-14 19:15:00,0.11833333333333333,0.0
2024-01-14 19:30:00,0.235,0.0
2024-01-14 19:45:00,0.1196,0.0
2024-01-14 20:00:00,0.058,0.0
2024-01-14 20:15:00,0.058,0.0
2024-01-14 20:30:00,0.14673333333333333,0.0
2024-01-14 20:45:00,0.3030666666666667,0.0
2024-01-14 21:00:00,0.38749450525488766,0.0
2024-01-14 21:15:00,0.2355521973529143,0.0
2024-01-14 21:30:00,0.1975521973529143,0.0
2024-01-14 21:45:00,0.17886994379349525,0.0
2024-01-14 22:00:00,0.0883759397255878,0.0
2024-01-14 22:15:00,0.1956057932353935,0.0
2024-01-14 22:30:00,0.3128237423726735,0.0
2024-01-14 22:45:00,0.06949040903934017,0.0
2024-01-14 23:00:00,0.05130599593209253,0.0
2024-01-14 23:15:00,0.045,0.0
2024-01-14 23:30:00,0.045,0.0
2024-01-14 23:45:00,0.12833333333333333,0.0
