,WasherDryer,BaseLoad,P_EV,P_HP,P_WB
2024-07-09 11:45:00,0.001,0.6920666666666667,0.0,0.0,0.0
2024-07-09 12:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-09 12:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 12:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 12:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 13:00:00,0.001,0.045,0.0,0.0,3.0
2024-07-09 13:15:00,0.001,0.20966666666666667,0.0,1.4,0.6666666666666666
2024-07-09 13:30:00,0.001,0.18433333333333332,0.0,1.0,0.0
2024-07-09 13:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 14:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 14:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 14:30:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-07-09 14:45:00,0.001,0.235,0.0,0.0,0.0
2024-07-09 15:00:00,0.001,0.25466666666666665,0.0,0.0,1.3333333333333333
2024-07-09 15:15:00,0.001,0.166,0.0,0.0,1.3333333333333333
2024-07-09 15:30:00,0.001,0.166,0.0,0.0,0.0
2024-07-09 15:45:00,0.001,0.23855043947058288,0.0,0.0,2.6666666666666665
2024-07-09 16:00:00,0.001,0.26336553068624763,0.0,0.0,0.0
2024-07-09 16:15:00,0.001,0.2665521973529143,0.0,0.0,0.0
2024-07-09 16:30:00,0.001,0.1145521973529143,0.0,0.0,0.0
2024-07-09 16:45:00,0.001,0.07234523770585907,0.0,0.0,0.0
2024-07-09 17:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 17:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-09 17:30:00,0.001,0.25406666666666666,0.0,0.0,2.6666666666666665
2024-07-09 17:45:00,0.001,0.35633333333333334,0.0,0.0,0.0
2024-07-09 18:00:00,0.001,0.31226666666666664,0.0,0.0,0.0
2024-07-09 18:15:00,0.001,0.44868633129937957,0.0,0.0,0.0
2024-07-09 18:30:00,0.001,0.1686237423726735,0.0,0.0,0.0
2024-07-09 18:45:00,0.001,0.05769040903934017,0.0,0.0,2.0
2024-07-09 19:00:00,0.001,0.268191873941283,0.0,0.0,1.6666666666666667
2024-07-09 19:15:00,0.001,0.22804260639225446,0.0,0.0,0.0
2024-07-09 19:30:00,0.001,0.18695627509287488,0.0,0.0,0.0
2024-07-09 19:45:00,0.001,0.21457593972558783,0.0,0.0,0.0
2024-07-09 20:00:00,0.001,0.20937593972558782,0.0,0.0,2.6666666666666665
2024-07-09 20:15:00,0.001,0.33569593972558776,0.0,0.0,0.6666666666666666
2024-07-09 20:30:00,0.001,0.39937593972558777,0.0,0.0,0.0
2024-07-09 20:45:00,0.001,0.6851759397255879,0.0,0.0,0.0
2024-07-09 21:00:00,0.001,0.1950032771268286,0.0,0.0,0.0
2024-07-09 21:15:00,0.001,0.730618864019581,0.0,0.0,0.0
2024-07-09 21:30:00,0.001,0.19834044684442587,0.0,0.0,0.0
2024-07-09 21:45:00,0.001,0.29804260639225444,0.0,0.0,3.0
2024-07-09 22:00:00,0.001,0.3804446213138392,0.0,0.0,0.0
2024-07-09 22:15:00,0.001,0.2199849142942278,2.3333333333333335,0.0,0.0
2024-07-09 22:30:00,0.001,0.20937593972558782,7.0,0.0,0.0
2024-07-09 22:45:00,0.001,0.09644260639225448,0.0,0.0,0.0
2024-07-09 23:00:00,0.001,0.08443469226802996,0.0,0.0,2.0
2024-07-09 23:15:00,0.001,0.21588553068624763,0.0,0.0,0.6666666666666666
2024-07-09 23:30:00,0.001,0.23701190437252573,0.0,0.0,0.0
2024-07-09 23:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 00:00:00,0.001,0.44480000000000003,0.0,0.0,0.0
2024-07-10 00:15:00,0.001,0.06603479823527621,0.0,0.0,0.0
2024-07-10 00:30:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-10 00:45:00,0.001,0.2665521973529143,0.0,0.0,0.0
2024-07-10 01:00:00,0.001,0.19055219735291432,0.0,0.0,0.0
2024-07-10 01:15:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-10 01:30:00,0.001,0.04920695964705524,0.0,0.0,0.0
2024-07-10 01:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 02:00:00,0.001,0.09566666666666666,0.0,0.0,0.0
2024-07-10 02:15:00,0.001,0.235,0.0,0.0,1.3333333333333333
2024-07-10 02:30:00,0.001,0.10833333333333334,0.0,0.0,1.3333333333333333
2024-07-10 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 03:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 03:30:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-07-10 03:45:00,0.001,0.235,2.8,0.0,0.0
2024-07-10 04:00:00,0.001,0.057666666666666665,1.8666666666666667,0.0,0.0
2024-07-10 04:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 04:30:00,0.001,0.17826666666666666,0.0,0.0,0.0
2024-07-10 04:45:00,0.001,0.4448,0.0,0.0,0.0
2024-07-10 05:00:00,0.001,0.197,0.0,0.0,0.0
2024-07-10 05:15:00,0.001,0.19699999999999998,0.0,0.0,0.0
2024-07-10 05:30:00,0.001,0.045,0.0,0.0,1.0
2024-07-10 05:45:00,0.001,0.045,0.0,0.0,1.6666666666666667
2024-07-10 06:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 06:15:00,0.001,0.057666666666666665,0.0,0.0,0.0
2024-07-10 06:30:00,0.001,0.235,0.0,0.0,0.0
2024-07-10 06:45:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-07-10 07:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 07:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 07:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 07:45:00,0.001,0.10833333333333334,0.0,0.0,2.6666666666666665
2024-07-10 08:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-10 08:15:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-07-10 08:30:00,0.001,0.045,0.0,1.2,0.0
2024-07-10 08:45:00,0.001,0.045,0.0,1.2,0.0
2024-07-10 09:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 09:15:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-07-10 09:30:00,0.001,0.235,0.0,0.0,0.0
2024-07-10 09:45:00,0.001,0.06708,0.0,0.0,2.0
2024-07-10 10:00:00,0.001,0.13332,0.0,0.0,2.0
2024-07-10 10:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 10:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 10:45:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-07-10 11:00:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-07-10 11:15:00,0.001,0.045,2.8,0.0,0.0
2024-07-10 11:30:00,0.001,0.045,7.0,0.0,0.0
2024-07-10 11:45:00,0.001,0.045,0.9333333333333333,0.0,0.0
2024-07-10 12:00:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-07-10 12:15:00,0.001,0.235,0.0,0.0,0.0
2024-07-10 12:30:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-07-10 12:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 13:00:00,0.001,0.06060407773996057,0.0,0.0,0.0
2024-07-10 13:15:00,0.001,0.06982374237267351,0.0,0.0,0.0
2024-07-10 13:30:00,0.001,0.14582374237267354,0.0,0.0,0.0
2024-07-10 13:45:00,0.001,0.2598237423726735,0.0,0.0,0.0
2024-07-10 14:00:00,0.001,0.10262374237267351,0.0,0.0,2.6666666666666665
2024-07-10 14:15:00,0.001,0.05130599593209253,0.0,0.0,0.0
2024-07-10 14:30:00,0.001,0.44480000000000003,0.0,0.0,0.0
2024-07-10 14:45:00,0.001,0.17826666666666666,0.0,0.0,0.0
2024-07-10 15:00:00,0.001,0.19059798507841524,0.0,0.0,0.0
2024-07-10 15:15:00,0.001,0.25388553068624764,0.0,0.0,0.0
2024-07-10 15:30:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-10 15:45:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-10 16:00:00,0.001,0.08088553068624765,0.0,0.0,0.0
2024-07-10 16:15:00,0.001,0.058,0.0,0.0,0.6666666666666666
2024-07-10 16:30:00,0.001,0.2353333333333333,0.0,0.0,2.0
2024-07-10 16:45:00,0.001,0.18466666666666667,0.0,0.0,0.0
2024-07-10 17:00:00,0.001,0.05863141514120137,0.0,0.0,0.0
2024-07-10 17:15:00,0.001,0.06103070201972874,0.0,0.0,0.0
2024-07-10 17:30:00,0.001,0.0883759397255878,0.0,0.0,3.3333333333333335
2024-07-10 17:45:00,0.001,0.1263759397255878,0.0,0.0,0.0
2024-07-10 18:00:00,0.001,0.2783759397255878,0.0,0.0,0.0
2024-07-10 18:15:00,0.001,1.9236426063922545,1.4,0.0,0.0
2024-07-10 18:30:00,0.001,0.8630665606994206,1.8666666666666667,0.0,0.0
2024-07-10 18:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-10 19:00:00,0.001,0.05306666666666667,0.0,0.0,0.0
2024-07-10 19:15:00,0.001,0.25466666666666665,0.0,0.0,0.0
2024-07-10 19:30:00,0.001,0.35757649898302307,0.0,0.0,4.0
2024-07-10 19:45:00,0.001,0.20315707570600683,0.0,0.0,0.0
2024-07-10 20:00:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-07-10 20:15:00,0.001,0.16975707570600684,0.0,0.0,0.0
2024-07-10 20:30:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-07-10 20:45:00,0.001,0.3171570757060068,0.0,0.0,0.0
2024-07-10 21:00:00,0.001,0.3445938888628678,0.0,0.0,0.0
2024-07-10 21:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-10 21:30:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-10 21:45:00,0.001,0.6091759397255879,0.0,0.0,0.0
2024-07-10 22:00:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-10 22:15:00,0.001,0.39937593972558777,0.0,0.0,0.0
2024-07-10 22:30:00,0.001,0.7210724599020603,0.0,0.0,3.0
2024-07-10 22:45:00,0.001,0.19254810113736687,0.0,0.0,2.6666666666666665
2024-07-10 23:00:00,0.001,0.20937593972558782,0.0,0.0,5.0
2024-07-10 23:15:00,0.001,0.1975521973529143,0.0,0.0,5.0
2024-07-10 23:30:00,0.001,0.24821886401958096,0.0,0.0,4.0
2024-07-10 23:45:00,0.001,0.3875521973529143,0.0,0.0,0.0
2024-07-11 00:00:00,0.001,0.24475219735291429,0.0,0.0,0.0
2024-07-11 00:15:00,0.001,0.07655219735291431,0.0,0.0,0.6666666666666666
2024-07-11 00:30:00,0.001,0.07655219735291431,0.0,0.0,2.0
2024-07-11 00:45:00,0.001,0.45742087894116573,0.0,0.0,0.0
2024-07-11 01:00:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-07-11 01:15:00,0.001,0.32332,0.0,0.0,1.0
2024-07-11 01:30:00,0.001,0.057666666666666665,0.0,0.0,2.0
2024-07-11 01:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 02:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 02:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 02:30:00,0.001,0.197,0.0,0.0,3.6666666666666665
2024-07-11 02:45:00,0.001,0.19699999999999998,0.0,0.0,0.0
2024-07-11 03:00:00,0.001,0.045,5.6,0.0,0.0
2024-07-11 03:15:00,0.001,0.045,7.0,0.0,0.0
2024-07-11 03:30:00,0.001,0.4448,2.8,0.0,0.0
2024-07-11 03:45:00,0.001,0.057666666666666665,0.0,0.0,2.6666666666666665
2024-07-11 04:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-11 04:15:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-07-11 04:30:00,0.001,0.5780666666666666,0.0,0.0,0.0
2024-07-11 04:45:00,0.001,0.045,0.0,0.0,3.6666666666666665
2024-07-11 05:00:00,0.001,0.4448,0.0,0.0,0.0
2024-07-11 05:15:00,0.001,0.10833333333333334,0.0,0.0,0.6666666666666666
2024-07-11 05:30:00,0.001,0.235,0.0,0.0,2.3333333333333335
2024-07-11 05:45:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-07-11 06:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 06:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 06:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 06:45:00,0.001,0.5588,0.0,0.0,0.0
2024-07-11 07:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-11 07:15:00,0.001,1.4844,0.0,0.0,0.0
2024-07-11 07:30:00,0.001,1.1645333333333334,0.0,0.0,0.0
2024-07-11 07:45:00,0.001,0.5867333333333333,0.0,0.0,0.6666666666666666
2024-07-11 08:00:00,0.001,0.4578,0.0,0.0,2.6666666666666665
2024-07-11 08:15:00,0.001,0.22266666666666665,0.0,0.0,0.0
2024-07-11 08:30:00,0.001,0.19733333333333333,0.0,0.0,0.0
2024-07-11 08:45:00,0.001,0.047599999999999996,0.0,0.0,0.0
2024-07-11 09:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 09:15:00,0.001,0.045,0.0,0.8,2.0
2024-07-11 09:30:00,0.001,0.07033333333333333,0.0,1.6,1.6666666666666667
2024-07-11 09:45:00,0.001,0.235,0.0,0.0,0.0
2024-07-11 10:00:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-07-11 10:15:00,0.4228852192307536,0.0528,0.0,0.0,0.0
2024-07-11 10:30:00,0.7920347860576631,0.058,0.0,0.0,0.0
2024-07-11 10:45:00,0.7920347860576631,1.658,0.0,0.0,0.0
2024-07-11 11:00:00,0.7920347860576631,2.2663333333333333,0.0,0.0,0.0
2024-07-11 11:15:00,0.7920347860576631,3.177404944725471,0.0,0.0,0.0
2024-07-11 11:30:00,0.7920347860576631,2.4019562750928745,0.0,0.0,0.0
2024-07-11 11:45:00,0.7920347860576631,0.13364260639225448,0.0,0.0,2.6666666666666665
2024-07-11 12:00:00,0.7920347860576631,0.2223759397255878,0.0,0.0,0.0
2024-07-11 12:15:00,0.7920347860576631,0.4171759397255878,0.0,0.0,0.0
2024-07-11 12:30:00,0.7920347860576631,1.3171112879805058,0.0,0.0,0.0
2024-07-11 12:45:00,0.7920347860576631,1.086913910056317,0.0,0.0,0.0
2024-07-11 13:00:00,0.7920347860576631,0.08909040903934017,0.0,0.0,2.6666666666666665
2024-07-11 13:15:00,0.7920347860576631,0.12135707570600683,0.0,0.0,0.0
2024-07-11 13:30:00,0.7920347860576631,0.1778237423726735,0.0,0.0,0.0
2024-07-11 13:45:00,0.7920347860576631,0.1778237423726735,0.0,0.0,2.0
2024-07-11 14:00:00,0.001,0.3535805767229837,0.0,0.0,1.0
2024-07-11 14:15:00,0.001,0.44626666666666664,0.0,0.0,0.0
2024-07-11 14:30:00,0.001,0.17826666666666666,0.0,0.0,0.0
2024-07-11 14:45:00,0.001,0.5780666666666666,0.0,0.0,0.0
2024-07-11 15:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 15:15:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-07-11 15:30:00,0.001,0.235,5.6,0.0,2.6666666666666665
2024-07-11 15:45:00,0.001,0.121,4.2,0.0,0.0
2024-07-11 16:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 16:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 16:30:00,0.001,0.051310439470582864,0.0,0.0,3.0
2024-07-11 16:45:00,0.001,0.16521886401958097,0.0,0.0,0.0
2024-07-11 17:00:00,0.001,0.2665521973529143,0.0,0.0,0.0
2024-07-11 17:15:00,0.001,0.14221886401958098,0.0,0.0,0.6666666666666666
2024-07-11 17:30:00,0.001,0.1975521973529143,0.0,0.0,2.0
2024-07-11 17:45:00,0.001,0.1723104394705829,0.0,0.0,0.0
2024-07-11 18:00:00,0.001,0.19334523770585904,0.0,0.0,0.0
2024-07-11 18:15:00,0.001,0.3340188640195809,0.0,0.0,3.0
2024-07-11 18:30:00,0.001,0.27035219735291427,0.0,0.0,0.6666666666666666
2024-07-11 18:45:00,0.001,0.2105521973529143,0.0,0.0,0.0
2024-07-11 19:00:00,0.001,0.2105521973529143,0.0,0.0,0.0
2024-07-11 19:15:00,0.001,0.1895173991176381,0.0,0.0,2.6666666666666665
2024-07-11 19:30:00,0.001,0.16686666666666666,0.0,0.0,0.0
2024-07-11 19:45:00,0.001,0.2995333333333333,0.0,0.0,2.0
2024-07-11 20:00:00,0.001,0.15899999999999997,0.0,0.0,0.6666666666666666
2024-07-11 20:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 20:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-11 20:45:00,0.001,0.14574124745755784,0.0,0.0,0.0
2024-07-11 21:00:00,0.001,0.22849040903934018,0.0,0.0,3.0
2024-07-11 21:15:00,0.001,0.3678237423726735,0.0,0.0,0.0
2024-07-11 21:30:00,0.001,0.24115707570600683,0.0,0.0,0.0
2024-07-11 21:45:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-07-11 22:00:00,0.001,0.06507458079089116,0.0,0.0,0.0
2024-07-11 22:15:00,0.001,0.166,0.0,0.0,0.0
2024-07-11 22:30:00,0.001,0.27285107977391426,0.0,0.0,0.0
2024-07-11 22:45:00,0.001,0.4561437423726735,0.0,0.0,0.0
2024-07-11 23:00:00,0.001,0.19049040903934017,0.0,0.0,0.0
2024-07-11 23:15:00,0.001,0.1778237423726735,0.0,0.0,2.6666666666666665
2024-07-11 23:30:00,0.001,0.1294237423726735,0.0,0.0,0.0
2024-07-11 23:45:00,0.001,0.0497294969490694,0.0,0.0,0.0
2024-07-12 00:00:00,0.001,0.197,0.0,0.0,0.0
2024-07-12 00:15:00,0.001,0.7553084245489982,0.0,0.0,0.0
2024-07-12 00:30:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-12 00:45:00,0.001,0.07655219735291431,0.0,0.0,4.0
2024-07-12 01:00:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-07-12 01:15:00,0.001,0.6222855306862477,0.0,0.0,0.0
2024-07-12 01:30:00,0.001,0.23920695964705524,0.0,0.0,0.0
2024-07-12 01:45:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-07-12 02:00:00,0.001,0.045,0.0,0.0,2.0
2024-07-12 02:15:00,0.001,0.045,0.0,0.0,1.6666666666666667
2024-07-12 02:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 02:45:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-07-12 03:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-12 03:15:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-07-12 03:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 04:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 04:15:00,0.001,0.15899999999999997,0.0,0.0,2.6666666666666665
2024-07-12 04:30:00,0.001,0.235,0.0,0.0,0.0
2024-07-12 04:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 05:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 05:15:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-07-12 05:30:00,0.001,0.045,0.0,0.0,1.0
2024-07-12 05:45:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-07-12 06:00:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-07-12 06:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 06:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 06:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 07:00:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-07-12 07:15:00,0.001,0.235,0.0,0.0,0.0
2024-07-12 07:30:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-07-12 07:45:00,0.001,0.048466666666666665,0.0,0.0,0.0
2024-07-12 08:00:00,0.001,0.12253333333333334,0.0,0.0,0.0
2024-07-12 08:15:00,0.001,0.179,0.0,0.0,3.0
2024-07-12 08:30:00,0.001,0.255,0.0,0.0,0.0
2024-07-12 08:45:00,0.001,0.36206666666666665,0.0,0.0,1.0
2024-07-12 09:00:00,0.001,0.20400000000000001,0.0,0.0,1.6666666666666667
2024-07-12 09:15:00,0.001,0.166,0.0,0.0,0.0
2024-07-12 09:30:00,0.001,0.6083333333333333,0.0,0.0,0.0
2024-07-12 09:45:00,0.001,0.4578,0.0,0.0,0.0
2024-07-12 10:00:00,0.001,0.18466666666666667,0.0,0.0,0.3333333333333333
2024-07-12 10:15:00,0.001,0.6342666666666666,0.0,0.0,3.3333333333333335
2024-07-12 10:30:00,0.001,0.05762087894116572,0.0,0.0,0.0
2024-07-12 10:45:00,0.001,0.08175219735291431,0.0,0.0,0.0
2024-07-12 11:00:00,0.001,0.08955219735291431,0.0,0.0,0.0
2024-07-12 11:15:00,0.001,0.48935219735291435,0.0,0.0,0.0
2024-07-12 11:30:00,0.001,0.2747680256013633,0.0,0.0,0.0
2024-07-12 11:45:00,0.001,0.413948687098144,0.0,0.0,0.0
2024-07-12 12:00:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-07-12 12:15:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-07-12 12:30:00,0.001,0.1730942454236041,0.0,0.0,0.0
2024-07-12 12:45:00,0.001,0.4721098323163565,0.0,0.0,1.0
2024-07-12 13:00:00,0.001,0.4284904090393402,0.0,0.0,2.3333333333333335
2024-07-12 13:15:00,0.001,0.1328237423726735,0.0,0.0,0.0
2024-07-12 13:30:00,0.001,0.1052237423726735,0.0,0.0,0.0
2024-07-12 13:45:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-07-12 14:00:00,0.001,0.17467074440662725,0.0,0.0,0.0
2024-07-12 14:15:00,0.001,1.0554549161581783,0.0,0.0,0.0
2024-07-12 14:30:00,0.001,2.3678237423726736,0.0,0.0,0.6666666666666666
2024-07-12 14:45:00,0.001,0.28341040903934017,0.0,0.0,2.0
2024-07-12 15:00:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-12 15:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-12 15:30:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-07-12 15:45:00,0.001,0.34161502763531704,0.0,0.0,0.0
2024-07-12 16:00:00,0.001,0.24121886401958098,0.0,0.0,0.0
2024-07-12 16:15:00,0.001,0.04710347982352762,0.0,0.0,0.0
2024-07-12 16:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 16:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-12 17:00:00,0.001,0.06603479823527621,0.0,0.0,0.0
2024-07-12 17:15:00,0.001,0.2665521973529143,0.0,0.0,0.0
2024-07-12 17:30:00,0.001,0.19055219735291432,7.0,0.0,3.3333333333333335
2024-07-12 17:45:00,0.001,0.07655219735291431,7.0,0.0,0.6666666666666666
2024-07-12 18:00:00,0.001,0.18948553068624763,2.8,0.0,0.0
2024-07-12 18:15:00,0.001,0.18865073245097144,0.0,0.0,0.0
2024-07-12 18:30:00,0.001,0.23754916158178233,0.0,0.0,0.0
2024-07-12 18:45:00,0.001,0.3808237423726735,0.0,0.0,0.0
2024-07-12 19:00:00,0.001,0.20575707570600685,0.0,0.0,0.0
2024-07-12 19:15:00,0.001,0.0699411414903116,0.0,0.0,0.0
2024-07-12 19:30:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-07-12 19:45:00,0.001,0.19815627509287487,0.0,0.0,0.0
2024-07-12 20:00:00,0.001,0.2988855306862476,0.0,0.0,3.0
2024-07-12 20:15:00,0.001,0.3875521973529143,0.0,0.0,0.0
2024-07-12 20:30:00,0.001,0.19759798507841525,0.0,0.0,0.0
2024-07-12 20:45:00,0.001,0.166,0.0,0.0,1.0
2024-07-12 21:00:00,0.001,0.166,0.0,0.0,2.0
2024-07-12 21:15:00,0.001,0.17545899389813882,0.0,0.0,0.0
2024-07-12 21:30:00,0.001,0.29018491429422777,0.0,0.0,2.6666666666666665
2024-07-12 21:45:00,0.001,0.24037593972558777,0.0,0.0,0.6666666666666666
2024-07-12 22:00:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-07-12 22:15:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-07-12 22:30:00,0.001,0.07812869633593746,0.0,0.0,0.0
2024-07-12 22:45:00,0.5810921764422863,0.07028754560783239,0.0,0.0,1.0
2024-07-12 23:00:00,0.7920347860576631,0.6348,0.0,0.0,1.6666666666666667
2024-07-12 23:15:00,0.7920347860576631,0.14633333333333332,0.0,0.0,0.0
2024-07-12 23:30:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-07-12 23:45:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-07-13 00:00:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-07-13 00:15:00,0.7920347860576631,0.10833333333333334,0.0,0.0,0.0
2024-07-13 00:30:00,0.7920347860576631,0.235,0.0,0.0,0.0
2024-07-13 00:45:00,0.7920347860576631,0.09566666666666665,0.0,0.0,0.0
2024-07-13 01:00:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-07-13 01:15:00,0.5810921764422863,0.045,0.0,0.0,3.6666666666666665
2024-07-13 01:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 01:45:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-07-13 02:00:00,0.001,0.235,0.0,0.0,0.0
2024-07-13 02:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 02:30:00,0.001,0.5780666666666666,0.0,0.0,0.0
2024-07-13 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 03:15:00,0.001,0.20966666666666667,0.0,0.0,0.6666666666666666
2024-07-13 03:30:00,0.001,0.18433333333333332,0.0,0.0,2.0
2024-07-13 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 04:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 04:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 04:30:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-07-13 04:45:00,0.001,0.235,0.0,0.0,0.0
2024-07-13 05:00:00,0.001,0.6667333333333333,0.0,0.0,0.0
2024-07-13 05:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 05:30:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 05:45:00,0.001,0.045,0.0,0.0,3.0
2024-07-13 06:00:00,0.001,0.121,0.0,0.0,0.0
2024-07-13 06:15:00,0.001,0.235,0.0,0.0,0.0
2024-07-13 06:30:00,0.001,0.08299999999999999,0.0,0.0,2.6666666666666665
2024-07-13 06:45:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 07:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 07:15:00,0.001,0.17826666666666666,0.0,0.0,0.0
2024-07-13 07:30:00,0.001,0.43820000000000003,0.0,0.0,0.0
2024-07-13 07:45:00,0.001,0.22233333333333333,0.0,0.0,0.0
2024-07-13 08:00:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 08:15:00,0.001,0.045,0.0,0.0,0.0
2024-07-13 08:30:00,0.001,0.045,0.0,0.0,1.6666666666666667
2024-07-13 08:45:00,0.001,0.045,0.0,0.0,1.0
2024-07-13 09:00:00,0.001,0.22233333333333333,0.0,0.0,0.0
