,WasherDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-06 17:00:00,0.001,0.0,0.8882855306862477,0.13333333333333333,0.7
2024-01-06 17:15:00,0.001,0.0,0.3293521973529143,2.0,0.0
2024-01-06 17:30:00,0.001,0.0,0.23981886401958097,1.0666666666666667,1.0
2024-01-06 17:45:00,0.001,0.0,0.2169313184117486,0.0,1.5
2024-01-06 18:00:00,0.001,0.0,0.2786666666666667,0.0,1.5
2024-01-06 18:15:00,0.001,0.0,0.32226666666666665,0.0,1.5
2024-01-06 18:30:00,0.001,0.0,0.11406666666666668,0.0,0.1
2024-01-06 18:45:00,0.001,0.0,0.1168,1.8666666666666667,1.0
2024-01-06 19:00:00,0.001,0.0,0.19631043947058288,1.4666666666666666,1.5
2024-01-06 19:15:00,0.001,0.0,0.28968553068624764,0.0,1.5
2024-01-06 19:30:00,0.001,0.0,0.2978855306862476,0.0,1.5
2024-01-06 19:45:00,0.001,0.0,0.4527521973529142,0.0,1.5
2024-01-06 20:00:00,0.001,0.0,0.3049013589346966,0.0,1.5
2024-01-06 20:15:00,0.001,0.0,0.2820585406079497,1.3333333333333333,0.7
2024-01-06 20:30:00,0.6338278288461304,0.0,0.3244904090393402,2.0,0.0
2024-01-06 20:45:00,0.7920347860576631,0.0,0.45662810113736685,0.0,0.0
2024-01-06 21:00:00,0.7920347860576631,0.0,0.521089273058921,0.0,1.4
2024-01-06 21:15:00,0.7920347860576631,0.0,0.5238013589346966,0.0,1.5
2024-01-06 21:30:00,0.7920347860576631,0.0,0.47266802560136334,0.0,1.5
2024-01-06 21:45:00,0.7920347860576631,0.0,0.5980759397255878,1.0666666666666667,0.3
2024-01-06 22:00:00,0.7920347860576631,0.0,1.040737661666784,2.0,1.0
2024-01-06 22:15:00,0.7920347860576631,0.0,0.6799724599020602,0.26666666666666666,0.0
2024-01-06 22:30:00,0.7920347860576631,0.0,0.8383959397255878,0.0,0.0
2024-01-06 22:45:00,0.7920347860576631,0.0,0.5980759397255878,0.0,0.0
2024-01-06 23:00:00,0.7920347860576631,0.0,0.5980759397255878,0.0,0.0
2024-01-06 23:15:00,0.7920347860576631,0.0,0.4975724599020602,0.0,0.0
2024-01-06 23:30:00,0.7920347860576631,0.0,0.5545237423726735,0.0,0.0
2024-01-06 23:45:00,0.528356524038442,0.0,0.47712374237267346,0.0,0.7
2024-01-07 00:00:00,0.528356524038442,0.0,0.5158688262144953,0.0,1.5
2024-01-07 00:15:00,0.7920347860576631,0.0,0.38216666666666665,0.0,1.5
2024-01-07 00:30:00,0.7920347860576631,0.0,0.4467,0.0,1.5
2024-01-07 00:45:00,0.7920347860576631,0.0,1.0212452377058592,0.0,1.5
2024-01-07 01:00:00,0.7920347860576631,0.0,0.6657855306862477,0.0,0.0
2024-01-07 01:15:00,0.7920347860576631,0.0,0.750918864019581,0.0,0.0
2024-01-07 01:30:00,0.7920347860576631,0.0,0.4813855306862477,0.0,0.0
