,WasherDryer,TumbleDryer,DishWasher,BaseLoad
2024-01-01 19:15:00,0.001,0.001,0.0,1.8865820508627202
2024-01-01 19:30:00,0.001,0.001,0.0,1.8013333333333332
2024-01-01 19:45:00,0.001,0.001,0.7503333333333333,0.28026666666666666
2024-01-01 20:00:00,0.001,0.001,2.25,0.29319999999999996
2024-01-01 20:15:00,0.001,0.001,0.9006000000000001,0.2624
2024-01-01 20:30:00,0.001,0.001,0.7504666666666666,0.761018864019581
2024-01-01 20:45:00,0.001,0.001,0.0,1.4200855306862474
2024-01-01 21:00:00,0.001,0.001,0.0,1.587352197352914
2024-01-01 21:15:00,0.001,0.001,0.0,0.41055219735291426
2024-01-01 21:30:00,0.001,0.001,0.0,0.3298855306862476
2024-01-01 21:45:00,0.001,0.001,0.0,0.23391538419605334
2024-01-01 22:00:00,0.001,0.001,0.0,0.3005521973529143
2024-01-01 22:15:00,0.001,0.001,0.0,0.328418864019581
2024-01-01 22:30:00,0.001,0.001,0.0,0.2822188640195809
2024-01-01 22:45:00,0.001,0.001,0.0,0.712618864019581
2024-01-01 23:00:00,0.001,0.001,0.0,0.49061886401958094
2024-01-01 23:15:00,0.001,0.001,0.0,0.04172435876469334
2024-01-01 23:30:00,0.001,0.001,0.0,0.5390188640195811
2024-01-01 23:45:00,0.001,0.001,0.0,0.15681886401958098
2024-01-02 00:00:00,0.001,0.001,0.0,0.1795521973529143
2024-01-02 00:15:00,0.001,0.001,0.0,0.1795521973529143
2024-01-02 00:30:00,0.001,0.001,0.0,0.18688553068624764
2024-01-02 00:45:00,0.001,0.001,0.0,0.2811382780588038
2024-01-02 01:00:00,0.001,0.001,0.0,0.14506666666666668
2024-01-02 01:15:00,0.001,0.001,0.0,0.027
2024-01-02 01:30:00,0.001,0.001,0.0,0.027
2024-01-02 01:45:00,0.001,0.001,0.0,0.071
2024-01-02 02:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-02 02:15:00,0.001,0.001,0.0,0.42679999999999996
2024-01-02 02:30:00,0.001,0.001,0.0,0.027
2024-01-02 02:45:00,0.001,0.001,0.0,0.027
2024-01-02 03:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-02 03:15:00,0.001,0.001,0.0,0.093
2024-01-02 03:30:00,0.001,0.001,0.0,0.027
2024-01-02 03:45:00,0.001,0.001,0.0,0.027
2024-01-02 04:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-02 04:15:00,0.001,0.001,0.0,0.137
2024-01-02 04:30:00,0.001,0.001,0.0,0.45613333333333334
2024-01-02 04:45:00,0.001,0.001,0.0,0.027
2024-01-02 05:00:00,0.001,0.001,0.0,0.42679999999999996
2024-01-02 05:15:00,0.001,0.001,0.0,0.071
2024-01-02 05:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-02 05:45:00,0.001,0.001,0.0,0.027
2024-01-02 06:00:00,0.001,0.001,0.0,0.027
2024-01-02 06:15:00,0.001,0.001,0.0,0.027
2024-01-02 06:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-02 06:45:00,0.001,0.001,0.0,0.6260666666666667
2024-01-02 07:00:00,0.001,0.001,0.0,0.027
2024-01-02 07:15:00,0.001,0.001,0.0,0.027
2024-01-02 07:30:00,0.001,0.001,0.0,0.4341333333333333
2024-01-02 07:45:00,0.001,0.001,0.0,0.137
2024-01-02 08:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-02 08:15:00,0.001,0.001,0.0,0.027
2024-01-02 08:30:00,0.001,1.5960292412518486,0.0,0.027
2024-01-02 08:45:00,0.001,1.9486174013484907,0.0,0.071
2024-01-02 09:00:00,0.001,1.5492703100199001,0.0,0.5294666666666666
2024-01-02 09:15:00,0.001,0.3060760621231199,0.0,0.027
2024-01-02 09:30:00,0.001,1.1220097045281472,0.0,0.027
2024-01-02 09:45:00,0.001,1.047406645034263,0.0,0.027
2024-01-02 10:00:00,0.001,1.2930860674777291,0.0,0.10766666666666667
2024-01-02 10:15:00,0.001,0.7492946325573089,0.0,0.093
2024-01-02 10:30:00,0.001,0.001,0.0,0.027
2024-01-02 10:45:00,0.001,0.001,0.0,0.027
2024-01-02 11:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-02 11:15:00,0.001,0.001,0.0,0.137
2024-01-02 11:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-02 11:45:00,0.001,0.001,0.0,0.027
2024-01-02 12:00:00,0.001,0.001,0.0,0.027
2024-01-02 12:15:00,0.001,0.001,0.0,0.071
2024-01-02 12:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-02 12:45:00,0.001,0.001,0.0,0.027
2024-01-02 13:00:00,0.001,0.001,0.0,0.027
2024-01-02 13:15:00,0.001,0.001,0.0,0.027
2024-01-02 13:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-02 13:45:00,0.001,0.001,0.0,0.093
2024-01-02 14:00:00,0.001,0.001,0.0,0.027
2024-01-02 14:15:00,0.001,0.001,0.0,0.027
2024-01-02 14:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-02 14:45:00,0.001,0.001,0.0,0.137
2024-01-02 15:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-02 15:15:00,0.001,0.001,0.0,0.027
2024-01-02 15:30:00,0.001,0.001,0.0,0.027
2024-01-02 15:45:00,0.001,0.001,0.0,0.071
2024-01-02 16:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-02 16:15:00,0.001,0.001,0.0,0.027
2024-01-02 16:30:00,0.001,0.001,0.0,0.027
2024-01-02 16:45:00,0.001,0.001,0.0,0.04618406578430477
2024-01-02 17:00:00,0.001,0.001,0.0,0.15221886401958099
2024-01-02 17:15:00,0.001,0.001,0.0,0.4040855306862476
2024-01-02 17:30:00,0.001,0.001,0.0,0.20481886401958097
2024-01-02 17:45:00,0.001,0.001,0.0,0.059418864019580964
2024-01-02 18:00:00,0.001,0.001,0.0,0.051161171921554296
2024-01-02 18:15:00,0.001,0.001,0.0,0.137
2024-01-02 18:30:00,0.001,0.001,0.0,0.0626437728039162
2024-01-02 18:45:00,0.001,0.001,0.0,0.1795521973529143
2024-01-02 19:00:00,0.001,0.001,0.0,0.1795521973529143
2024-01-02 19:15:00,0.001,0.001,0.0,0.23968553068624762
2024-01-02 19:30:00,0.001,0.001,0.0,0.9362855306862478
2024-01-02 19:45:00,0.001,0.001,0.0,0.2297084245489981
2024-01-02 20:00:00,0.001,0.001,0.0,0.148
2024-01-02 20:15:00,0.001,0.001,0.0,0.148
2024-01-02 20:30:00,0.001,0.001,0.0,0.20446666666666669
2024-01-02 20:45:00,0.001,0.001,0.0,0.1245521973529143
2024-01-02 21:00:00,0.001,0.001,0.0,0.058552197352914295
2024-01-02 21:15:00,0.001,0.001,0.0,0.058552197352914295
2024-01-02 21:30:00,0.001,0.001,0.0,0.06588553068624763
2024-01-02 21:45:00,0.001,0.001,0.0,0.1685521973529143
2024-01-02 22:00:00,0.001,0.001,0.0,0.24921886401958096
2024-01-02 22:15:00,0.001,0.001,0.0,0.7003521973529143
2024-01-02 22:30:00,0.001,0.001,0.0,0.3005521973529143
2024-01-02 22:45:00,0.001,0.001,0.0,0.3445521973529143
2024-01-02 23:00:00,0.001,0.001,0.0,0.816018864019581
2024-01-02 23:15:00,0.001,0.001,0.0,0.2883104394705828
2024-01-02 23:30:00,0.001,0.001,0.0,0.282
2024-01-02 23:45:00,0.001,0.001,0.0,0.3030347982352762
2024-01-03 00:00:00,0.001,0.001,0.0,0.38121886401958094
2024-01-03 00:15:00,0.001,0.001,0.0,0.3665521973529143
2024-01-03 00:30:00,0.001,0.001,0.0,0.28441886401958094
2024-01-03 00:45:00,0.001,0.001,0.0,0.1690347982352762
2024-01-03 01:00:00,0.001,0.001,0.0,0.6480666666666666
2024-01-03 01:15:00,0.001,0.001,0.0,0.20153333333333334
2024-01-03 01:30:00,0.001,0.001,0.0,0.17733333333333334
2024-01-03 01:45:00,0.001,0.001,0.0,0.148
2024-01-03 02:00:00,0.001,0.001,0.0,0.5478
2024-01-03 02:15:00,0.001,0.001,0.0,0.192
2024-01-03 02:30:00,0.001,0.001,0.0,0.13773333333333335
2024-01-03 02:45:00,0.001,0.001,0.0,0.027
2024-01-03 03:00:00,0.001,0.001,0.0,0.42679999999999996
2024-01-03 03:15:00,0.001,0.001,0.0,0.027
2024-01-03 03:30:00,0.001,0.001,0.0,0.10766666666666667
