DishWasher,BaseLoad,Heating,HotWater,EVCharging
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,161.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,0.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,351.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,161.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,843.8518518518613,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,1131.7037037037044,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.0,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,3000.0,
0.0,39.0,0.002857142857142857,565.8518518518522,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,2228.0,0.002857142857142857,0.0,
0.0,2228.0,0.002857142857142857,0.0,
0.0,2228.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,3000.0,
0.0,229.0,0.002857142857142857,565.8518518518522,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,39.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,229.0,0.002857142857142857,0.0,
0.0,260.5521973529143,0.002857142857142857,0.0,
0.0,260.5521973529143,0.002857142857142857,0.0,
0.0,70.5521973529143,0.002857142857142857,0.0,
0.0,70.5521973529143,0.002857142857142857,3000.0,
0.0,70.5521973529143,0.002857142857142857,3000.0,
0.0,70.5521973529143,0.002857142857142857,3000.0,
0.0,70.5521973529143,0.002857142857142857,3000.0,
0.0,70.5521973529143,0.002857142857142857,3000.0,
0.0,70.5521973529143,0.0,3000.0,
0.0,70.5521973529143,0.0,3000.0,
0.0,70.5521973529143,0.0,395.11111111111313,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,2069.5521973529144,0.0,0.0,
0.0,2069.5521973529144,0.0,0.0,
0.0,2069.5521973529144,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,70.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,3000.0,
0.0,83.5521973529143,0.0,3000.0,
0.0,83.5521973529143,0.0,1131.7037037037044,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,83.5521973529143,0.0,0.0,
0.0,273.5521973529143,0.0,0.0,
0.0,273.5521973529143,0.0,0.0,
0.0,273.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,394.5521973529143,0.0,0.0,
0.0,363.0,0.0,0.0,
0.0,363.0,0.0,0.0,
0.0,363.0,0.0,0.0,
0.0,363.0,0.0,3000.0,
0.0,363.0,0.0,3000.0,
0.0,363.0,0.0,3000.0,
0.0,363.0,0.0,3000.0,
0.0,363.0,0.0,3000.0,
0.0,363.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,173.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,160.0,0.0,3000.0,
0.0,2159.0,0.0,3000.0,
0.0,2159.0,0.0,3000.0,
0.0,2159.0,0.0,3000.0,
0.0,2294.7,0.0,1409.7037037037135,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,295.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,2173.7,0.0,0.0,
0.0,2173.7,0.0,0.0,
0.0,2173.7,0.0,0.0,
0.0,2173.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,174.7,0.0,0.0,
0.0,364.7,0.0,3000.0,
0.0,364.7,0.0,565.8518518518522,
0.0,364.7,0.0,3000.0,
0.0,364.7,0.0,3000.0,
0.0,364.7,0.0,1131.7037037037044,
0.0,364.7,0.0,0.0,
0.0,364.7,0.0,0.0,
0.0,364.7,0.0,0.0,
0.0,364.7,0.0,0.0,
0.0,364.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,486.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,2485.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,1185.3333333333394,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,3000.0,
0.0,296.7,0.0,960.9629629629635,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,0.0,
0.0,296.7,0.0,3000.0,
0.0,328.2521973529143,0.0,565.8518518518522,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,3000.0,
0.0,341.2521973529143,0.0,1921.9259259259306,
0.0,341.2521973529143,0.0,0.0,
0.0,341.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,531.2521973529143,0.0,0.0,
0.0,409.2521973529143,0.0,0.0,
0.0,409.2521973529143,0.0,3000.0,
0.0,409.2521973529143,0.0,3000.0,
0.0,409.2521973529143,0.0,3000.0,
