,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 17:15:00,0.001,0.001,0.001,0.1681759397255878,1.0
2024-01-01 17:30:00,0.001,0.001,0.001,0.22017593972558783,0.0
2024-01-01 17:45:00,0.001,0.001,0.001,0.7692953537648107,0.2
2024-01-01 18:00:00,0.001,0.001,0.001,0.34763932926542584,0.2
2024-01-01 18:15:00,0.001,0.001,0.001,0.3288666666666667,0.4
2024-01-01 18:30:00,0.001,0.001,0.001,0.169,0.0
2024-01-01 18:45:00,0.001,0.001,0.001,0.2055989938981388,0.2
2024-01-01 19:00:00,0.001,0.001,0.001,0.30039040903934017,0.2
2024-01-01 19:15:00,0.001,0.001,0.001,0.2688570757060068,0.2
2024-01-01 19:30:00,0.001,0.001,0.001,0.2688570757060068,0.0
2024-01-01 19:45:00,0.001,0.001,0.001,0.20998683248635974,0.2
2024-01-01 20:00:00,0.001,0.001,0.001,0.2152521973529143,0.2
2024-01-01 20:15:00,0.001,0.001,0.001,0.2152521973529143,0.0
2024-01-01 20:30:00,0.001,0.001,0.001,0.423518864019581,0.0
2024-01-01 20:45:00,0.001,0.001,0.001,0.3875855306862476,0.2
2024-01-01 21:00:00,0.001,0.001,0.001,0.31732087894116573,0.0
2024-01-01 21:15:00,0.001,0.001,0.001,0.3046999999999999,0.0
2024-01-01 21:30:00,0.001,0.001,0.001,0.3120333333333333,0.2
2024-01-01 21:45:00,0.001,0.001,0.001,0.35823333333333335,0.0
2024-01-01 22:00:00,0.001,0.001,0.001,0.21303333333333332,0.0
2024-01-01 22:15:00,0.001,0.001,0.001,0.1837,0.2
2024-01-01 22:30:00,0.001,0.001,0.001,0.1837,0.0
2024-01-01 22:45:00,0.001,0.001,0.001,0.21303333333333332,0.2
2024-01-01 23:00:00,0.001,0.001,0.001,0.29369999999999996,0.0
2024-01-01 23:15:00,0.001,0.001,0.001,0.19103333333333333,0.0
2024-01-01 23:30:00,0.001,0.001,0.001,0.1837,0.2
2024-01-01 23:45:00,0.001,0.001,0.001,0.1837,0.0
