,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.3333333333333333
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.1915521973529143,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.24016117192155428,1.6666666666666667
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.5091266666666666,0.3333333333333333
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.1817,0.3333333333333333
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.20382566056480547,0.3333333333333333
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.3835237423726735,0.3333333333333333
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.2821904090393402,0.3333333333333333
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.1935237423726735,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.5933237423726735,0.3333333333333333
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.3149666666666667,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.2830333333333333,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.3717,0.6666666666666666
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.18801043947058285,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.3086664427765184,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.31380927305892115,2.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.3333333333333333
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.5360759397255878,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.4474092730589211,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.3460759397255878,1.6666666666666667
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.3057426063922545,0.3333333333333333
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.22507593972558781,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.3137426063922545,0.3333333333333333
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.38512084850992306,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.18655128798050585,0.3333333333333333
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.26753593972558776,0.3333333333333333
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.2233759397255878,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.24555119125105312,0.3333333333333333
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.5557455306862475,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.48925031230988736,1.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.3250411414903116,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.7297426063922546,1.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.3057426063922545,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.06337075933274473,0.42207593972558777,1.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.3414159952733573,0.5250404468444259,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.7703547907991353,0.35958553068624766,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.14195283548275117,0.3090104394705829,0.6666666666666666
