,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-04 21:15:00,0.7920347860576631,0.001,0.0,0.32908553068624763,0.0,0.0
2024-01-04 21:30:00,0.7920347860576631,0.001,0.0,0.26992102356740955,0.0,0.0
2024-01-04 21:45:00,0.7920347860576631,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-04 22:00:00,0.7920347860576631,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-04 22:15:00,0.7920347860576631,0.001,0.0,0.16986055552953444,0.0,0.0
2024-01-04 22:30:00,0.4756208716345978,0.001,0.0,0.3071620204314773,0.0,0.0
2024-01-04 22:45:00,0.001,0.001,0.0,0.28894836096865034,0.0,0.0
2024-01-04 23:00:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-04 23:15:00,0.001,0.001,0.0,0.19634044684442584,0.0,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.18003070201972876,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.21835707570600685,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.16882374237267353,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.04378824949151157,0.0,0.0
2024-01-05 00:45:00,0.001,1.097658519979849,0.0,0.043,0.0,0.0
2024-01-05 01:00:00,0.001,1.885593053077702,0.0,0.157,0.0,0.0
2024-01-05 01:15:00,0.001,1.9703161243890035,0.0,0.18233333333333335,0.0,0.0
2024-01-05 01:30:00,0.001,1.8448225303006172,0.0,0.043,0.0,0.0
2024-01-05 01:45:00,0.001,0.24163535205144038,0.0,0.043,0.0,0.0
2024-01-05 02:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 02:15:00,0.001,0.001,0.0,0.13166666666666668,0.0,0.0
2024-01-05 02:30:00,0.001,0.001,0.0,0.2076666666666667,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 03:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 03:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.11685073245097143,0.0,0.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.2645521973529143,0.0,0.0
2024-01-05 04:00:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-05 04:15:00,0.001,0.001,0.0,0.07455219735291431,0.0,2.4
2024-01-05 04:30:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-05 04:45:00,0.001,0.001,0.0,0.09362087894116572,0.0,0.0
2024-01-05 05:00:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-05 05:15:00,0.001,0.001,0.0,0.06833333333333333,0.0,1.2
2024-01-05 05:30:00,0.001,0.001,0.0,0.043,0.0,3.0
2024-01-05 05:45:00,0.001,0.001,0.0,0.043,0.0,1.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-05 06:30:00,0.001,0.001,0.0,0.09366666666666666,0.0,0.0
2024-01-05 06:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 07:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-05 07:45:00,0.001,0.001,0.0,0.1250666666666667,0.0,2.6
2024-01-05 08:00:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.20713333333333334,0.0,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.1452,7.333333333333333,0.0
2024-01-05 09:15:00,0.001,0.001,0.0,0.1250875456078324,11.0,0.0
2024-01-05 09:30:00,0.001,0.001,0.0,0.20855219735291428,11.0,0.0
2024-01-05 09:45:00,0.001,0.001,0.0,0.20855219735291428,0.7333333333333333,0.2
2024-01-05 10:00:00,0.001,0.001,0.0,0.3352188640195809,0.0,2.4
2024-01-05 10:15:00,0.001,0.001,0.0,0.3256855306862476,0.0,0.0
2024-01-05 10:30:00,0.001,0.001,0.0,0.17662087894116574,0.0,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.059133333333333336,0.0,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-05 11:30:00,0.001,0.001,0.0,0.195,0.0,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.043,9.533333333333333,0.0
2024-01-05 12:00:00,0.001,0.001,0.0,0.043,0.0,0.2
2024-01-05 12:15:00,0.001,0.001,0.0,0.043,0.0,2.4
2024-01-05 12:30:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-05 12:45:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-05 13:00:00,0.001,0.001,0.0,0.04378824949151157,0.0,0.0
2024-01-05 13:15:00,0.001,0.001,0.0,0.12715707570600684,0.0,0.0
2024-01-05 13:30:00,0.001,0.001,0.0,0.7712237423726734,0.0,0.0
2024-01-05 13:45:00,0.001,0.001,0.0,1.4874904090393402,0.0,0.0
2024-01-05 14:00:00,0.001,0.001,0.0,1.3150585406079498,0.0,0.0
2024-01-05 14:15:00,0.001,0.001,0.0,0.1543759397255878,0.0,0.0
2024-01-05 14:30:00,0.001,0.001,0.0,0.09094452458438644,0.0,2.4
2024-01-05 14:45:00,0.001,0.001,0.0,0.620618864019581,0.0,0.0
2024-01-05 15:00:00,0.001,0.001,0.0,0.10236813156860954,0.0,0.0
2024-01-05 15:15:00,0.001,0.001,0.0,0.6458,0.0,0.0
2024-01-05 15:30:00,0.001,0.001,0.0,0.08186666666666667,0.0,0.0
2024-01-05 15:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 16:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 16:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-05 16:30:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-05 16:45:00,0.001,0.001,0.0,0.11933333333333333,0.0,2.4
2024-01-05 17:00:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-05 17:15:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-05 17:30:00,0.001,0.001,0.0,0.0534,0.0,0.0
2024-01-05 17:45:00,0.001,0.001,0.0,0.2092431656496898,0.0,0.0
2024-01-05 18:00:00,0.001,0.001,0.0,0.14349040903934016,0.0,0.0
2024-01-05 18:15:00,0.001,0.001,0.0,0.08006550025500495,0.0,0.0
2024-01-05 18:30:00,0.001,0.001,0.0,0.2936959397255878,0.0,0.0
2024-01-05 18:45:00,0.001,0.001,0.0,0.3430759397255878,0.0,0.2
2024-01-05 19:00:00,0.001,0.001,0.0,0.480832774075898,0.0,2.2
2024-01-05 19:15:00,0.001,0.001,0.0,0.4570759397255878,0.0,0.0
2024-01-05 19:30:00,0.001,0.001,0.0,0.319937661666784,0.0,0.0
2024-01-05 19:45:00,0.001,0.001,0.0,0.7477904090393401,0.0,0.0
2024-01-05 20:00:00,0.001,0.001,0.0,0.1857942454236041,0.0,0.0
2024-01-05 20:15:00,0.001,0.001,0.0,0.29269999999999996,0.0,0.0
2024-01-05 20:30:00,0.001,0.001,0.0,0.36861391005631705,0.0,0.0
2024-01-05 20:45:00,0.001,0.001,0.0,0.3241446213138392,0.0,0.0
2024-01-05 21:00:00,0.001,0.001,0.0,0.3430759397255878,0.0,0.0
2024-01-05 21:15:00,0.001,0.001,0.0,0.3456759397255878,0.0,0.0
2024-01-05 21:30:00,0.001,0.001,0.0,0.9778092730589212,0.0,0.0
2024-01-05 21:45:00,0.001,0.001,0.0,0.47489152661834017,0.0,0.0
2024-01-05 22:00:00,0.001,0.001,0.0,0.7500084245489981,0.0,0.0
2024-01-05 22:15:00,0.001,0.001,0.0,0.15740757875693742,0.0,0.0
2024-01-05 22:30:00,0.001,0.001,0.0,0.15583070201972876,0.0,0.0
2024-01-05 22:45:00,0.001,0.001,0.0,0.2707092730589212,0.0,0.0
2024-01-05 23:00:00,0.001,0.001,0.0,0.4069092730589211,0.0,0.0
2024-01-05 23:15:00,0.001,0.001,0.0,0.2203759397255878,0.0,0.0
2024-01-05 23:30:00,0.001,0.001,0.0,0.21958769023407623,0.0,0.0
2024-01-05 23:45:00,0.001,0.001,0.0,0.20048553068624766,0.0,0.0
2024-01-06 00:00:00,0.001,0.001,0.0,0.08446666666666666,0.0,0.0
2024-01-06 00:15:00,0.001,0.001,0.0,0.233,0.0,0.0
