,BaseLoad
2024-01-08 12:15:00,0.049
2024-01-08 12:30:00,0.21366666666666667
2024-01-08 12:45:00,0.125
2024-01-08 13:00:00,0.049
2024-01-08 13:15:00,0.049
2024-01-08 13:30:00,0.049
2024-01-08 13:45:00,0.17566666666666667
2024-01-08 14:00:00,0.16299999999999998
2024-01-08 14:15:00,0.049
2024-01-08 14:30:00,0.049
2024-01-08 14:45:00,0.049
2024-01-08 15:00:00,0.13766666666666666
2024-01-08 15:15:00,0.20099999999999998
2024-01-08 15:30:00,0.049
2024-01-08 15:45:00,0.049
2024-01-08 16:00:00,0.049
2024-01-08 16:15:00,0.09966666666666667
2024-01-08 16:30:00,0.239
2024-01-08 16:45:00,0.049
2024-01-08 17:00:00,0.049
2024-01-08 17:15:00,0.049
2024-01-08 17:30:00,0.06166666666666667
2024-01-08 17:45:00,0.239
2024-01-08 18:00:00,0.087
2024-01-08 18:15:00,0.049
2024-01-08 18:30:00,0.049
2024-01-08 18:45:00,0.049
2024-01-08 19:00:00,0.21366666666666667
2024-01-08 19:15:00,0.125
2024-01-08 19:30:00,0.049
2024-01-08 19:45:00,0.049
2024-01-08 20:00:00,0.049
2024-01-08 20:15:00,0.17566666666666667
2024-01-08 20:30:00,0.16299999999999998
2024-01-08 20:45:00,0.049
2024-01-08 21:00:00,0.049
2024-01-08 21:15:00,0.049
2024-01-08 21:30:00,0.13766666666666666
2024-01-08 21:45:00,0.20099999999999998
2024-01-08 22:00:00,0.049
2024-01-08 22:15:00,0.049
2024-01-08 22:30:00,0.049
2024-01-08 22:45:00,0.09966666666666667
2024-01-08 23:00:00,0.239
2024-01-08 23:15:00,0.049
2024-01-08 23:30:00,0.049
2024-01-08 23:45:00,0.049
2024-01-09 00:00:00,0.06166666666666667
2024-01-09 00:15:00,0.239
2024-01-09 00:30:00,0.087
2024-01-09 00:45:00,0.049
2024-01-09 01:00:00,0.049
2024-01-09 01:15:00,0.049
2024-01-09 01:30:00,0.21366666666666667
2024-01-09 01:45:00,0.125
2024-01-09 02:00:00,0.049
2024-01-09 02:15:00,0.049
2024-01-09 02:30:00,0.049
2024-01-09 02:45:00,0.17566666666666667
2024-01-09 03:00:00,0.16299999999999998
2024-01-09 03:15:00,0.049
2024-01-09 03:30:00,0.049
2024-01-09 03:45:00,0.049
2024-01-09 04:00:00,0.13766666666666666
2024-01-09 04:15:00,0.20099999999999998
2024-01-09 04:30:00,0.049
2024-01-09 04:45:00,0.049
2024-01-09 05:00:00,0.049
2024-01-09 05:15:00,0.09966666666666667
2024-01-09 05:30:00,0.239
2024-01-09 05:45:00,0.049
2024-01-09 06:00:00,0.049
2024-01-09 06:15:00,0.049
2024-01-09 06:30:00,0.06166666666666667
2024-01-09 06:45:00,0.239
2024-01-09 07:00:00,0.087
2024-01-09 07:15:00,0.049
2024-01-09 07:30:00,0.049
2024-01-09 07:45:00,0.049
2024-01-09 08:00:00,0.21366666666666667
2024-01-09 08:15:00,0.125
2024-01-09 08:30:00,0.049
2024-01-09 08:45:00,0.049
2024-01-09 09:00:00,0.049
2024-01-09 09:15:00,0.17566666666666667
2024-01-09 09:30:00,0.16299999999999998
2024-01-09 09:45:00,0.049
2024-01-09 10:00:00,0.049
2024-01-09 10:15:00,0.049
2024-01-09 10:30:00,0.13766666666666666
2024-01-09 10:45:00,0.20099999999999998
2024-01-09 11:00:00,0.049
2024-01-09 11:15:00,0.049
2024-01-09 11:30:00,0.049
2024-01-09 11:45:00,0.09966666666666667
2024-01-09 12:00:00,0.239
2024-01-09 12:15:00,0.049
2024-01-09 12:30:00,0.049
2024-01-09 12:45:00,0.049
2024-01-09 13:00:00,0.06166666666666667
2024-01-09 13:15:00,0.239
2024-01-09 13:30:00,0.087
2024-01-09 13:45:00,0.049
2024-01-09 14:00:00,0.049
2024-01-09 14:15:00,0.049
2024-01-09 14:30:00,0.21366666666666667
2024-01-09 14:45:00,0.125
2024-01-09 15:00:00,0.049
2024-01-09 15:15:00,0.049
2024-01-09 15:30:00,0.049
2024-01-09 15:45:00,0.17566666666666667
2024-01-09 16:00:00,0.16299999999999998
2024-01-09 16:15:00,0.049
2024-01-09 16:30:00,0.049
2024-01-09 16:45:00,0.049
2024-01-09 17:00:00,0.13766666666666666
2024-01-09 17:15:00,0.20099999999999998
2024-01-09 17:30:00,0.049
2024-01-09 17:45:00,0.049
2024-01-09 18:00:00,0.049
2024-01-09 18:15:00,0.09966666666666667
2024-01-09 18:30:00,0.239
2024-01-09 18:45:00,0.049
2024-01-09 19:00:00,0.049
2024-01-09 19:15:00,0.049
2024-01-09 19:30:00,0.06166666666666667
2024-01-09 19:45:00,0.239
2024-01-09 20:00:00,0.087
2024-01-09 20:15:00,0.049
2024-01-09 20:30:00,0.049
2024-01-09 20:45:00,0.049
2024-01-09 21:00:00,0.21366666666666667
2024-01-09 21:15:00,0.125
2024-01-09 21:30:00,0.049
2024-01-09 21:45:00,0.049
2024-01-09 22:00:00,0.049
2024-01-09 22:15:00,0.17566666666666667
2024-01-09 22:30:00,0.16299999999999998
2024-01-09 22:45:00,0.049
2024-01-09 23:00:00,0.049
2024-01-09 23:15:00,0.049
2024-01-09 23:30:00,0.13766666666666666
2024-01-09 23:45:00,0.20099999999999998
2024-01-10 00:00:00,0.049
2024-01-10 00:15:00,0.049
2024-01-10 00:30:00,0.049
2024-01-10 00:45:00,0.09966666666666667
2024-01-10 01:00:00,0.239
2024-01-10 01:15:00,0.049
2024-01-10 01:30:00,0.049
2024-01-10 01:45:00,0.049
2024-01-10 02:00:00,0.06166666666666667
2024-01-10 02:15:00,0.239
2024-01-10 02:30:00,0.087
2024-01-10 02:45:00,0.049
2024-01-10 03:00:00,0.049
2024-01-10 03:15:00,0.049
2024-01-10 03:30:00,0.21366666666666667
2024-01-10 03:45:00,0.125
2024-01-10 04:00:00,0.049
2024-01-10 04:15:00,0.049
2024-01-10 04:30:00,0.049
2024-01-10 04:45:00,0.17566666666666667
2024-01-10 05:00:00,0.16299999999999998
2024-01-10 05:15:00,0.049
2024-01-10 05:30:00,0.049
2024-01-10 05:45:00,0.049
2024-01-10 06:00:00,0.13766666666666666
2024-01-10 06:15:00,0.20099999999999998
2024-01-10 06:30:00,0.049
2024-01-10 06:45:00,0.049
2024-01-10 07:00:00,0.049
2024-01-10 07:15:00,0.09966666666666667
2024-01-10 07:30:00,0.239
2024-01-10 07:45:00,0.049
2024-01-10 08:00:00,0.08933333333333333
2024-01-10 08:15:00,0.17
2024-01-10 08:30:00,0.18266666666666667
2024-01-10 08:45:00,0.36
2024-01-10 09:00:00,0.20800000000000002
2024-01-10 09:15:00,0.13773333333333335
2024-01-10 09:30:00,0.049
2024-01-10 09:45:00,0.049
2024-01-10 10:00:00,0.21366666666666667
2024-01-10 10:15:00,0.125
2024-01-10 10:30:00,0.049
2024-01-10 10:45:00,0.049
2024-01-10 11:00:00,0.049
2024-01-10 11:15:00,0.17566666666666667
2024-01-10 11:30:00,0.16299999999999998
2024-01-10 11:45:00,0.049
2024-01-10 12:00:00,0.049
2024-01-10 12:15:00,0.049
2024-01-10 12:30:00,0.13766666666666666
2024-01-10 12:45:00,0.20099999999999998
2024-01-10 13:00:00,0.049
2024-01-10 13:15:00,0.049
2024-01-10 13:30:00,0.049
2024-01-10 13:45:00,0.09966666666666667
2024-01-10 14:00:00,0.239
2024-01-10 14:15:00,0.049
2024-01-10 14:30:00,0.1359726625987592
2024-01-10 14:45:00,0.18989040903934018
2024-01-10 15:00:00,0.31549040903934017
2024-01-10 15:15:00,0.4928237423726735
2024-01-10 15:30:00,0.34082374237267354
2024-01-10 15:45:00,0.20384316564968982
2024-01-10 16:00:00,0.08933333333333333
2024-01-10 16:15:00,0.049
2024-01-10 16:30:00,0.22154916158178234
2024-01-10 16:45:00,0.13682374237267353
2024-01-10 17:00:00,0.0608237423726735
2024-01-10 17:15:00,0.12535707570600685
2024-01-10 17:30:00,0.1818237423726735
2024-01-10 17:45:00,0.301396163615736
2024-01-10 18:00:00,0.284
2024-01-10 18:15:00,0.17
2024-01-10 18:30:00,0.16193333333333335
2024-01-10 18:45:00,0.17
2024-01-10 19:00:00,0.25866666666666666
2024-01-10 19:15:00,0.322
2024-01-10 19:30:00,0.17
2024-01-10 19:45:00,0.08933333333333333
2024-01-10 20:00:00,0.049
2024-01-10 20:15:00,0.09966666666666667
2024-01-10 20:30:00,0.239
2024-01-10 20:45:00,0.049
2024-01-10 21:00:00,0.049
2024-01-10 21:15:00,0.049
2024-01-10 21:30:00,0.06166666666666667
2024-01-10 21:45:00,0.239
2024-01-10 22:00:00,0.087
2024-01-10 22:15:00,0.049
2024-01-10 22:30:00,0.049
2024-01-10 22:45:00,0.049
2024-01-10 23:00:00,0.21366666666666667
2024-01-10 23:15:00,0.125
2024-01-10 23:30:00,0.049
2024-01-10 23:45:00,0.049
2024-01-11 00:00:00,0.049
2024-01-11 00:15:00,0.17566666666666667
2024-01-11 00:30:00,0.16299999999999998
2024-01-11 00:45:00,0.049
2024-01-11 01:00:00,0.049
2024-01-11 01:15:00,0.049
2024-01-11 01:30:00,0.5374666666666666
2024-01-11 01:45:00,0.20099999999999998
2024-01-11 02:00:00,0.049
2024-01-11 02:15:00,0.049
2024-01-11 02:30:00,0.049
2024-01-11 02:45:00,0.09966666666666667
2024-01-11 03:00:00,0.239
2024-01-11 03:15:00,0.049
2024-01-11 03:30:00,0.049
2024-01-11 03:45:00,0.049
2024-01-11 04:00:00,0.06166666666666667
2024-01-11 04:15:00,0.6388
2024-01-11 04:30:00,0.087
2024-01-11 04:45:00,0.049
2024-01-11 05:00:00,0.049
2024-01-11 05:15:00,0.049
2024-01-11 05:30:00,0.21366666666666667
2024-01-11 05:45:00,0.125
2024-01-11 06:00:00,0.8486
2024-01-11 06:15:00,0.049
2024-01-11 06:30:00,0.049
2024-01-11 06:45:00,0.17566666666666667
2024-01-11 07:00:00,0.16299999999999998
2024-01-11 07:15:00,0.049
2024-01-11 07:30:00,0.049
2024-01-11 07:45:00,0.049
2024-01-11 08:00:00,0.13766666666666666
2024-01-11 08:15:00,0.20099999999999998
2024-01-11 08:30:00,0.049
2024-01-11 08:45:00,0.049
2024-01-11 09:00:00,0.049
2024-01-11 09:15:00,0.09966666666666667
2024-01-11 09:30:00,0.239
2024-01-11 09:45:00,0.049
2024-01-11 10:00:00,0.44880000000000003
2024-01-11 10:15:00,0.049
2024-01-11 10:30:00,0.06166666666666667
2024-01-11 10:45:00,0.239
2024-01-11 11:00:00,0.087
2024-01-11 11:15:00,0.049
2024-01-11 11:30:00,0.049
2024-01-11 11:45:00,1.649
2024-01-11 12:00:00,1.2803333333333333
2024-01-11 12:15:00,0.125
2024-01-11 12:30:00,0.049
2024-01-11 12:45:00,0.049
2024-01-11 13:00:00,0.049
2024-01-11 13:15:00,0.17566666666666667
2024-01-11 13:30:00,0.16299999999999998
2024-01-11 13:45:00,0.049
2024-01-11 14:00:00,0.049
2024-01-11 14:15:00,0.049
2024-01-11 14:30:00,0.13766666666666666
2024-01-11 14:45:00,0.20099999999999998
2024-01-11 15:00:00,0.049
2024-01-11 15:15:00,0.060333333333333336
2024-01-11 15:30:00,0.083
2024-01-11 15:45:00,0.21292
2024-01-11 16:00:00,0.27126666666666666
2024-01-11 16:15:00,0.17
2024-01-11 16:30:00,0.17
2024-01-11 16:45:00,0.17
2024-01-11 17:00:00,0.18266666666666667
2024-01-11 17:15:00,0.36
2024-01-11 17:30:00,0.29632
2024-01-11 17:45:00,0.06513333333333333
2024-01-11 18:00:00,1.3823333333333332
2024-01-11 18:15:00,1.1156666666666666
2024-01-11 18:30:00,0.278015828248449
2024-01-11 18:45:00,0.2578237423726735
2024-01-11 19:00:00,0.1818237423726735
2024-01-11 19:15:00,0.1818237423726735
2024-01-11 19:30:00,0.14955707570600685
2024-01-11 19:45:00,0.17566666666666667
2024-01-11 20:00:00,0.27593333333333336
2024-01-11 20:15:00,0.296517746440581
2024-01-11 20:30:00,0.8358904090393402
2024-01-11 20:45:00,0.3028237423726735
2024-01-11 21:00:00,0.35115707570600685
2024-01-11 21:15:00,0.25807074440662725
2024-01-11 21:30:00,0.18024724338965037
2024-01-11 21:45:00,0.1818237423726735
2024-01-11 22:00:00,0.1818237423726735
2024-01-11 22:15:00,0.29581707570600685
2024-01-11 22:30:00,0.48253549288116193
2024-01-11 22:45:00,0.18469999999999998
2024-01-11 23:00:00,0.18469999999999998
2024-01-11 23:15:00,0.18469999999999998
2024-01-11 23:30:00,0.19736666666666663
2024-01-11 23:45:00,0.3747
2024-01-12 00:00:00,0.22269999999999998
2024-01-12 00:15:00,0.18469999999999998
2024-01-12 00:30:00,0.18469999999999998
2024-01-12 00:45:00,0.18469999999999998
2024-01-12 01:00:00,0.34936666666666666
2024-01-12 01:15:00,0.2607
2024-01-12 01:30:00,0.18469999999999998
2024-01-12 01:45:00,0.18469999999999998
2024-01-12 02:00:00,0.18469999999999998
2024-01-12 02:15:00,0.3113666666666666
2024-01-12 02:30:00,0.29869999999999997
2024-01-12 02:45:00,0.18469999999999998
2024-01-12 03:00:00,0.1485133333333333
2024-01-12 03:15:00,0.049
2024-01-12 03:30:00,0.13766666666666666
2024-01-12 03:45:00,0.20099999999999998
2024-01-12 04:00:00,0.049
2024-01-12 04:15:00,0.049
2024-01-12 04:30:00,0.049
2024-01-12 04:45:00,0.09966666666666667
2024-01-12 05:00:00,0.239
2024-01-12 05:15:00,0.049
2024-01-12 05:30:00,0.049
2024-01-12 05:45:00,0.049
2024-01-12 06:00:00,0.06166666666666667
2024-01-12 06:15:00,0.239
2024-01-12 06:30:00,0.087
2024-01-12 06:45:00,0.049
2024-01-12 07:00:00,0.049
2024-01-12 07:15:00,0.049
2024-01-12 07:30:00,0.21366666666666667
2024-01-12 07:45:00,0.125
2024-01-12 08:00:00,0.049
2024-01-12 08:15:00,0.049
2024-01-12 08:30:00,0.049
2024-01-12 08:45:00,0.17566666666666667
2024-01-12 09:00:00,0.16299999999999998
2024-01-12 09:15:00,0.049
2024-01-12 09:30:00,0.049
2024-01-12 09:45:00,0.049
2024-01-12 10:00:00,0.13766666666666666
2024-01-12 10:15:00,0.20099999999999998
2024-01-12 10:30:00,0.049
2024-01-12 10:45:00,0.049
2024-01-12 11:00:00,0.049
2024-01-12 11:15:00,0.09966666666666667
2024-01-12 11:30:00,0.239
2024-01-12 11:45:00,0.17
2024-01-12 12:00:00,0.17
2024-01-12 12:15:00,0.17
2024-01-12 12:30:00,0.18266666666666667
2024-01-12 12:45:00,0.3277333333333333
2024-01-12 13:00:00,0.15960000000000002
2024-01-12 13:15:00,0.17
2024-01-12 13:30:00,0.17
2024-01-12 13:45:00,0.17
2024-01-12 14:00:00,0.3346666666666666
2024-01-12 14:15:00,0.5893333333333334
2024-01-12 14:30:00,0.049
2024-01-12 14:45:00,0.049
2024-01-12 15:00:00,0.049
2024-01-12 15:15:00,0.2860666666666667
2024-01-12 15:30:00,0.6960666666666666
2024-01-12 15:45:00,0.049
2024-01-12 16:00:00,0.049
2024-01-12 16:15:00,0.049
2024-01-12 16:30:00,0.13766666666666666
2024-01-12 16:45:00,0.20099999999999998
2024-01-12 17:00:00,0.049
2024-01-12 17:15:00,0.049
2024-01-12 17:30:00,0.049
2024-01-12 17:45:00,0.10773333333333333
2024-01-12 18:00:00,0.36078824949151156
2024-01-12 18:15:00,0.1818237423726735
2024-01-12 18:30:00,0.1818237423726735
2024-01-12 18:45:00,0.1818237423726735
2024-01-12 19:00:00,0.29935707570600684
2024-01-12 19:15:00,0.4444237423726735
2024-01-12 19:30:00,0.33451774644058097
2024-01-12 19:45:00,0.291
2024-01-12 20:00:00,0.2829333333333333
2024-01-12 20:15:00,0.17945899389813882
2024-01-12 20:30:00,0.3464904090393402
2024-01-12 20:45:00,0.13682374237267353
2024-01-12 21:00:00,0.0608237423726735
2024-01-12 21:15:00,0.0608237423726735
2024-01-12 21:30:00,0.05215299796604626
2024-01-12 21:45:00,0.17566666666666667
2024-01-12 22:00:00,0.16299999999999998
2024-01-12 22:15:00,0.049
2024-01-12 22:30:00,0.049
2024-01-12 22:45:00,0.049
2024-01-12 23:00:00,0.13766666666666666
2024-01-12 23:15:00,0.20099999999999998
2024-01-12 23:30:00,0.049
2024-01-12 23:45:00,0.049
2024-01-13 00:00:00,0.049
2024-01-13 00:15:00,0.6327333333333333
2024-01-13 00:30:00,0.239
2024-01-13 00:45:00,0.049
2024-01-13 01:00:00,0.049
2024-01-13 01:15:00,0.049
2024-01-13 01:30:00,0.06166666666666667
2024-01-13 01:45:00,0.239
2024-01-13 02:00:00,0.087
2024-01-13 02:15:00,0.049
2024-01-13 02:30:00,0.5820666666666666
2024-01-13 02:45:00,0.049
2024-01-13 03:00:00,0.6134666666666667
2024-01-13 03:15:00,0.125
2024-01-13 03:30:00,0.049
2024-01-13 03:45:00,0.049
2024-01-13 04:00:00,0.049
2024-01-13 04:15:00,0.17566666666666667
2024-01-13 04:30:00,0.16299999999999998
2024-01-13 04:45:00,0.049
2024-01-13 05:00:00,0.049
2024-01-13 05:15:00,0.3155333333333334
2024-01-13 05:30:00,0.4042
2024-01-13 05:45:00,0.20099999999999998
2024-01-13 06:00:00,0.049
2024-01-13 06:15:00,0.049
2024-01-13 06:30:00,0.049
2024-01-13 06:45:00,0.09966666666666667
2024-01-13 07:00:00,0.6388
2024-01-13 07:15:00,0.049
2024-01-13 07:30:00,0.049
2024-01-13 07:45:00,0.049
2024-01-13 08:00:00,0.06166666666666667
2024-01-13 08:15:00,0.239
2024-01-13 08:30:00,0.087
2024-01-13 08:45:00,0.049
2024-01-13 09:00:00,0.049
2024-01-13 09:15:00,0.049
2024-01-13 09:30:00,0.21366666666666667
2024-01-13 09:45:00,0.125
2024-01-13 10:00:00,0.049
2024-01-13 10:15:00,0.049
2024-01-13 10:30:00,0.049
2024-01-13 10:45:00,0.18670215954782862
2024-01-13 11:00:00,0.1748237423726735
2024-01-13 11:15:00,0.0608237423726735
2024-01-13 11:30:00,0.46062374237267356
2024-01-13 11:45:00,0.05688249491511567
2024-01-13 12:00:00,0.5374666666666666
2024-01-13 12:15:00,0.20099999999999998
2024-01-13 12:30:00,0.049
2024-01-13 12:45:00,0.049
2024-01-13 13:00:00,0.049
2024-01-13 13:15:00,0.09966666666666667
2024-01-13 13:30:00,0.239
2024-01-13 13:45:00,0.049
2024-01-13 14:00:00,0.049
2024-01-13 14:15:00,0.049
2024-01-13 14:30:00,0.06166666666666667
2024-01-13 14:45:00,0.239
2024-01-13 15:00:00,0.087
2024-01-13 15:15:00,0.049
2024-01-13 15:30:00,0.049
2024-01-13 15:45:00,0.049
2024-01-13 16:00:00,0.21366666666666667
2024-01-13 16:15:00,0.125
2024-01-13 16:30:00,0.049
2024-01-13 16:45:00,0.049
2024-01-13 17:00:00,0.049
2024-01-13 17:15:00,0.17566666666666667
2024-01-13 17:30:00,0.16299999999999998
2024-01-13 17:45:00,0.049
2024-01-13 18:00:00,0.049
2024-01-13 18:15:00,0.049
2024-01-13 18:30:00,0.13766666666666666
2024-01-13 18:45:00,0.20099999999999998
2024-01-13 19:00:00,0.049
2024-01-13 19:15:00,0.049
2024-01-13 19:30:00,0.049
2024-01-13 19:45:00,0.09966666666666667
2024-01-13 20:00:00,0.239
2024-01-13 20:15:00,0.049
2024-01-13 20:30:00,0.049
2024-01-13 20:45:00,0.049
2024-01-13 21:00:00,0.06166666666666667
2024-01-13 21:15:00,0.239
2024-01-13 21:30:00,0.087
2024-01-13 21:45:00,0.049
2024-01-13 22:00:00,0.049
2024-01-13 22:15:00,0.049
2024-01-13 22:30:00,0.21366666666666667
2024-01-13 22:45:00,0.125
2024-01-13 23:00:00,0.049
2024-01-13 23:15:00,0.049
2024-01-13 23:30:00,0.049
2024-01-13 23:45:00,0.17566666666666667
2024-01-14 00:00:00,0.16299999999999998
2024-01-14 00:15:00,0.049
2024-01-14 00:30:00,0.049
2024-01-14 00:45:00,0.10328
2024-01-14 01:00:00,0.27336666666666665
2024-01-14 01:15:00,0.33669999999999994
2024-01-14 01:30:00,0.18469999999999998
2024-01-14 01:45:00,0.18469999999999998
2024-01-14 02:00:00,0.18469999999999998
2024-01-14 02:15:00,0.23536666666666664
2024-01-14 02:30:00,0.3747
2024-01-14 02:45:00,0.18469999999999998
2024-01-14 03:00:00,0.20889999999999997
2024-01-14 03:15:00,0.30569999999999997
2024-01-14 03:30:00,0.31836666666666663
2024-01-14 03:45:00,0.4957
2024-01-14 04:00:00,0.3437
2024-01-14 04:15:00,0.2492333333333333
2024-01-14 04:30:00,0.22307333333333332
2024-01-14 04:45:00,0.17
2024-01-14 05:00:00,0.3346666666666666
2024-01-14 05:15:00,0.246
2024-01-14 05:30:00,0.17
2024-01-14 05:45:00,0.17
2024-01-14 06:00:00,0.08126666666666667
2024-01-14 06:15:00,0.17566666666666667
2024-01-14 06:30:00,0.16299999999999998
2024-01-14 06:45:00,0.049
2024-01-14 07:00:00,0.049
2024-01-14 07:15:00,0.049
2024-01-14 07:30:00,0.13766666666666666
2024-01-14 07:45:00,0.20099999999999998
2024-01-14 08:00:00,0.049
2024-01-14 08:15:00,0.6314
2024-01-14 08:30:00,1.6967999999999999
2024-01-14 08:45:00,1.0980666666666667
2024-01-14 09:00:00,0.239
2024-01-14 09:15:00,0.049
2024-01-14 09:30:00,0.44880000000000003
2024-01-14 09:45:00,0.049
2024-01-14 10:00:00,0.06166666666666667
2024-01-14 10:15:00,0.32042
2024-01-14 10:30:00,0.22269999999999998
2024-01-14 10:45:00,0.18469999999999998
2024-01-14 11:00:00,0.18469999999999998
2024-01-14 11:15:00,0.18469999999999998
2024-01-14 11:30:00,0.3588256605648054
2024-01-14 11:45:00,0.3370570757060068
2024-01-14 12:00:00,0.3175237423726735
2024-01-14 12:15:00,0.3175237423726735
2024-01-14 12:30:00,0.3175237423726735
2024-01-14 12:45:00,0.44261391005631706
2024-01-14 13:00:00,0.35516666666666663
2024-01-14 13:15:00,0.18469999999999998
2024-01-14 13:30:00,0.18469999999999998
2024-01-14 13:45:00,0.18469999999999998
2024-01-14 14:00:00,0.27336666666666665
2024-01-14 14:15:00,0.33669999999999994
2024-01-14 14:30:00,0.720919664632713
2024-01-14 14:45:00,0.28484374237267346
2024-01-14 15:00:00,0.1965237423726735
2024-01-14 15:15:00,0.33551040903934015
2024-01-14 15:30:00,0.38652374237267345
2024-01-14 15:45:00,0.28622949694906935
2024-01-14 16:00:00,0.30569999999999997
2024-01-14 16:15:00,0.30569999999999997
2024-01-14 16:30:00,0.31836666666666663
2024-01-14 16:45:00,0.4473
2024-01-14 17:00:00,0.7652256605648055
2024-01-14 17:15:00,0.07891707570600684
2024-01-14 17:30:00,0.10115707570600684
2024-01-14 17:45:00,0.1818237423726735
2024-01-14 18:00:00,0.3464904090393402
2024-01-14 18:15:00,0.6465882494915115
2024-01-14 18:30:00,0.17
2024-01-14 18:45:00,0.17
2024-01-14 19:00:00,0.06513333333333333
2024-01-14 19:15:00,0.17566666666666667
2024-01-14 19:30:00,0.16299999999999998
2024-01-14 19:45:00,0.049
2024-01-14 20:00:00,0.049
2024-01-14 20:15:00,0.12966666666666668
2024-01-14 20:30:00,0.3393333333333333
2024-01-14 20:45:00,0.8428
2024-01-14 21:00:00,0.29494124745755784
2024-01-14 21:15:00,0.3028237423726735
2024-01-14 21:30:00,0.7955570757060069
2024-01-14 21:45:00,0.14375707570600682
2024-01-14 22:00:00,0.4322104090393402
2024-01-14 22:15:00,0.43300599593209255
2024-01-14 22:30:00,0.42669999999999997
2024-01-14 22:45:00,0.4385237423726735
2024-01-14 23:00:00,0.4108570757060068
2024-01-14 23:15:00,0.4107237423726735
2024-01-14 23:30:00,0.2345237423726735
2024-01-14 23:45:00,0.1965237423726735
