,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-02 23:00:00,0.001,0.0,0.001,0.13701886401958097,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.18188553068624763,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.2705521973529143,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.07428754560783239,0.0,0.0,0.7
2024-01-03 00:00:00,0.001,0.0,0.001,0.049,0.0,0.0,1.5
2024-01-03 00:15:00,0.001,0.15033333333333332,0.001,0.0974,0.0,0.0,0.6
2024-01-03 00:30:00,0.001,2.25,0.001,0.18266666666666667,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,1.0505333333333333,0.001,0.36,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,1.2004666666666668,0.001,0.6711333333333334,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0006000000000000001,0.001,0.17,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.47300000000000003,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.05924724338965037,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.5746237423726736,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.2508237423726735,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.0608237423726735,0.0,0.0,1.2
2024-01-03 02:45:00,0.001,0.0,0.001,0.0584589938981388,0.0,0.0,1.5
2024-01-03 03:00:00,0.001,0.0,0.001,0.5820666666666666,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.6074,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.239,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.13766666666666666,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.049,0.0,0.2,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.049,0.0,2.2,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.17566666666666667,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.4928666666666667,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.3155333333333334,0.0,0.0,0.2
2024-01-03 05:30:00,0.001,0.0,0.001,0.049,0.0,0.0,1.5
2024-01-03 05:45:00,0.001,0.0,0.001,0.049,0.0,0.0,1.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.087,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.239,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.125,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.19873333333333332,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.3370666666666667,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.9
2024-01-03 08:30:00,0.001,0.0,0.001,0.05246666666666667,0.0,0.0,1.5
2024-01-03 08:45:00,0.001,0.0,0.001,0.10139999999999999,0.0,0.0,0.4
2024-01-03 09:00:00,0.001,0.0,0.001,0.252,0.0,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.12533333333333332,0.0,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.214,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,0.20186666666666667,0.0,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.049,0.0,1.6,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.049,0.0,0.0,0.7
2024-01-03 11:30:00,0.001,0.0,0.001,0.11233333333333334,0.0,0.0,1.5
2024-01-03 11:45:00,0.001,0.0,0.001,0.239,0.0,0.0,0.5
2024-01-03 12:00:00,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.001,0.44880000000000003,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,0.001,2.1281333333333334,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.8620666666666666,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.22867857103919237,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.0935521973529143,0.0,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.08748553068624763,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.08449344481047213,0.0,0.0,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.1683759397255878,0.0,0.0,1.4
2024-01-03 14:30:00,0.001,0.0,0.001,0.25503070201972877,0.0,0.0,1.5
2024-01-03 14:45:00,0.001,0.0,0.001,0.10489040903934017,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.16991707570600684,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.8087666666666666,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.6754999999999999,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.4530333333333333,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.7232999999999999,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.18469999999999998,6.066666666666666,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.5845,7.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.18469999999999998,7.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.27336666666666665,7.0,0.0,1.4
2024-01-03 17:15:00,0.001,0.0,0.001,0.3747,1.8666666666666667,0.0,1.5
2024-01-03 17:30:00,0.001,0.0,0.001,1.0142402929803886,0.0,0.0,0.6
2024-01-03 17:45:00,0.001,0.0,0.001,1.749318864019581,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.6249229417595414,0.0,1.6,0.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.2280759397255878,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,2.257275939725588,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.0002,0.001,2.0159446213138392,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.30086666666666667,0.001,0.7303237423726735,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.9006000000000001,0.001,0.7303237423726735,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.4238215828248449,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.0009333333333333333,0.001,0.41806882621449526,0.0,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.5075237423726735,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.8293791265687268,0.0,0.0,1.1
2024-01-03 20:30:00,0.001,0.0,0.001,0.20530927305892116,0.0,0.0,1.5
2024-01-03 20:45:00,0.001,0.0,0.001,0.11046927305892114,0.0,0.0,0.1
2024-01-03 21:00:00,0.001,0.0,0.001,0.8867426063922544,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.5343464427765184,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.4556092730589211,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.3620759397255878,0.0,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.8951426063922546,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.3620759397255878,0.0,0.0,0.0
2024-01-03 22:30:00,0.26467826201922107,0.0,0.001,0.8741426063922545,0.0,0.0,0.0
2024-01-03 22:45:00,0.7920347860576631,0.0,0.001,0.5390759397255878,0.0,0.0,0.0
2024-01-03 23:00:00,0.7920347860576631,0.0,0.001,0.3469724599020602,0.0,0.0,0.0
2024-01-03 23:15:00,0.7920347860576631,0.0,0.001,0.3490759397255878,0.0,0.0,0.6
2024-01-03 23:30:00,0.7920347860576631,0.0,0.001,0.34100927305892115,0.0,0.0,1.5
2024-01-03 23:45:00,0.7920347860576631,0.0,0.001,0.25340927305892114,0.0,0.0,0.7
2024-01-04 00:00:00,0.7920347860576631,0.0,0.001,0.9511426063922546,0.0,0.0,0.0
2024-01-04 00:15:00,0.7920347860576631,0.0,0.001,0.31674260639225443,0.0,0.0,0.0
2024-01-04 00:30:00,0.7920347860576631,0.0,0.001,0.2257896084262082,0.0,0.0,0.0
2024-01-04 00:45:00,0.7920347860576631,0.0,0.001,0.20401043947058284,0.0,0.0,0.0
2024-01-04 01:00:00,0.7920347860576631,0.0,0.001,1.1305666666666667,0.0,0.0,0.0
2024-01-04 01:15:00,0.7920347860576631,0.0,0.001,0.32436666666666664,0.0,0.0,0.0
2024-01-04 01:30:00,0.7920347860576631,0.0,0.001,0.37503333333333333,0.0,0.0,0.0
2024-01-04 01:45:00,0.21194260961537684,0.0,0.001,0.1873,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.5121266666666666,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.049,0.0,0.0,1.2
2024-01-04 02:30:00,0.001,0.0,0.001,0.087,0.0,0.0,1.5
2024-01-04 02:45:00,0.001,0.0,0.001,0.239,0.0,0.2,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.6580666666666667,0.0,0.4,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.049,0.9333333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.049,7.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.049,7.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.18833333333333332,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.21366666666666667,0.0,1.2,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.049,0.0,0.4,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
