,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-05-24 10:45:00,0.001,0.001,0.0,0.6751666666666666,0.0,0.0
2024-05-24 11:00:00,0.001,0.001,0.0,0.3767,0.0,3.0
2024-05-24 11:15:00,0.001,0.001,0.0,0.22469999999999998,0.0,0.3333333333333333
2024-05-24 11:30:00,0.001,0.001,0.0,0.4402333333333333,0.0,0.0
2024-05-24 11:45:00,0.001,0.001,0.0,0.5415533333333332,4.4,0.0
2024-05-24 12:00:00,0.001,0.001,0.0,0.45163333333333333,0.0,3.0
2024-05-24 12:15:00,0.001,0.001,0.0,0.48503333333333326,0.0,3.6666666666666665
2024-05-24 12:30:00,0.001,0.001,0.0,0.8154050414549232,0.0,2.3333333333333335
2024-05-24 12:45:00,0.001,0.001,0.0,0.9945426063922544,0.0,0.3333333333333333
2024-05-24 13:00:00,0.001,0.001,0.0,0.27847593972558776,0.0,0.0
2024-05-24 13:15:00,0.001,0.001,0.0,0.6298759397255879,0.0,0.0
2024-05-24 13:30:00,0.001,0.001,0.0,0.4960759397255878,0.0,0.0
2024-05-24 13:45:00,0.001,0.001,0.0,0.3796391265687269,0.0,0.0
2024-05-24 14:00:00,0.001,0.001,0.0,0.1876272221962011,0.0,0.0
2024-05-24 14:15:00,0.001,0.001,0.0,0.2170759397255878,0.0,0.0
2024-05-24 14:30:00,0.001,0.001,0.0,0.2170759397255878,0.0,0.0
2024-05-24 14:45:00,0.001,0.001,0.0,0.30114260639225443,0.0,0.0
2024-05-24 15:00:00,0.001,0.001,0.0,0.6547426063922543,0.0,4.333333333333333
2024-05-24 15:15:00,0.001,0.001,0.0,0.37607593972558784,1.4666666666666666,0.3333333333333333
2024-05-24 15:30:00,0.001,0.001,0.0,0.3990507020197287,0.0,2.6666666666666665
2024-05-24 15:45:00,0.001,0.001,0.0,0.35068374237267347,0.0,0.0
2024-05-24 16:00:00,0.001,0.001,0.0,0.39090898007853253,0.0,0.0
2024-05-24 16:15:00,0.001,0.001,0.0,0.9028092730589211,0.0,0.0
2024-05-24 16:30:00,0.001,0.001,0.0,0.5410759397255878,0.0,2.6666666666666665
2024-05-24 16:45:00,0.1064713048076884,0.001,0.0,1.1509426063922545,0.0,0.6666666666666666
2024-05-24 17:00:00,0.7920347860576631,0.001,0.0,1.4768562750928746,0.0,0.0
2024-05-24 17:15:00,0.7920347860576631,0.001,0.0,0.8714092730589211,0.0,0.0
2024-05-24 17:30:00,0.7920347860576631,0.001,0.0,0.36680927305892114,0.0,0.0
2024-05-24 17:45:00,0.7920347860576631,0.001,0.0,0.3884481011373669,0.0,0.0
2024-05-24 18:00:00,0.7920347860576631,0.001,0.0,0.10855707570600684,0.0,0.0
2024-05-24 18:15:00,0.7920347860576631,0.001,0.0,0.7038904090393402,0.0,0.0
2024-05-24 18:30:00,0.7920347860576631,0.001,0.0,0.16294124745755784,0.0,0.0
2024-05-24 18:45:00,0.7920347860576631,0.001,0.0,0.5968,0.0,0.0
2024-05-24 19:00:00,0.7920347860576631,0.001,0.0,0.4688721973529143,0.0,0.0
2024-05-24 19:15:00,0.7920347860576631,0.001,0.0,0.920713109443185,0.0,0.0
2024-05-24 19:30:00,0.7920347860576631,0.001,0.0,0.21504260639225448,0.0,0.0
2024-05-24 19:45:00,0.7920347860576631,0.001,0.0,0.20237593972558782,0.0,0.0
2024-05-24 20:00:00,0.7920347860576631,0.001,0.0,0.19816898007853256,0.0,0.0
2024-05-24 20:15:00,0.7920347860576631,0.001,0.0,0.3538478081569783,0.0,2.3333333333333335
2024-05-24 20:30:00,0.7920347860576631,0.001,0.0,0.4394092730589211,0.0,0.0
2024-05-24 20:45:00,0.1064713048076884,0.001,0.0,0.6412092730589211,0.0,0.0
2024-05-24 21:00:00,0.001,0.001,0.0,0.7508759397255879,0.0,0.0
2024-05-24 21:15:00,0.001,0.001,0.0,0.3510759397255878,0.0,0.0
2024-05-24 21:30:00,0.001,0.001,0.0,0.9854759397255878,0.0,0.0
2024-05-24 21:45:00,0.6338278288461304,0.001,0.0,0.6180759397255877,0.0,0.0
2024-05-24 22:00:00,0.7920347860576631,0.001,0.0,0.775993792133415,0.0,0.0
2024-05-24 22:15:00,0.7920347860576631,0.001,0.0,0.44537161139213716,0.0,0.0
2024-05-24 22:30:00,0.7920347860576631,0.001,0.0,0.32625219735291433,0.0,1.6666666666666667
2024-05-24 22:45:00,0.7920347860576631,0.001,0.0,0.3642521973529143,0.0,5.0
2024-05-24 23:00:00,0.7920347860576631,0.001,0.0,0.4877426063922544,0.0,0.0
2024-05-24 23:15:00,0.7920347860576631,0.001,0.0,0.30102520727461635,0.0,1.6666666666666667
2024-05-24 23:30:00,0.7920347860576631,0.001,0.0,0.9155904090393402,0.0,1.3333333333333333
2024-05-24 23:45:00,0.7920347860576631,0.001,0.0,0.393613910056317,0.0,0.0
2024-05-25 00:00:00,0.7920347860576631,0.001,0.0,0.29469999999999996,0.0,2.6666666666666665
2024-05-25 00:15:00,0.7920347860576631,0.001,0.0,0.45936666666666665,0.0,0.0
2024-05-25 00:30:00,0.7920347860576631,0.001,0.0,0.3960333333333333,0.0,0.0
2024-05-25 00:45:00,0.7920347860576631,0.001,0.0,0.18983333333333333,0.0,0.0
2024-05-25 01:00:00,0.264678262019221,0.001,0.0,0.2877,0.0,0.0
2024-05-25 01:15:00,0.001,0.001,0.0,1.0239666666666667,0.0,0.0
2024-05-25 01:30:00,0.001,0.001,0.0,0.8080999999999999,0.0,0.0
2024-05-25 01:45:00,0.001,0.001,0.0,0.33836666666666665,0.0,4.333333333333333
2024-05-25 02:00:00,0.001,0.001,0.0,0.5734999999999999,0.0,3.3333333333333335
2024-05-25 02:15:00,0.001,0.001,0.0,0.1737,0.0,0.0
2024-05-25 02:30:00,0.001,0.001,0.0,0.3257,0.0,0.0
2024-05-25 02:45:00,0.001,0.001,0.0,0.23067266259875918,0.0,0.0
2024-05-25 03:00:00,0.001,0.001,0.0,0.3755237423726735,0.0,3.3333333333333335
2024-05-25 03:15:00,0.001,0.001,0.0,0.2235237423726735,0.0,0.0
2024-05-25 03:30:00,0.001,0.001,0.0,0.1855237423726735,0.0,0.0
2024-05-25 03:45:00,0.001,0.001,0.0,0.8502805767229837,0.0,0.0
2024-05-25 04:00:00,0.001,0.001,0.0,0.45354,0.0,0.0
2024-05-25 04:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-25 04:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-25 04:45:00,0.001,0.001,0.0,0.038,0.0,2.3333333333333335
2024-05-25 05:00:00,0.001,0.001,0.0,0.038,4.4,0.0
2024-05-25 05:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-25 05:30:00,0.001,0.001,0.0,0.266,0.0,3.0
2024-05-25 05:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-25 06:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-25 06:15:00,0.001,0.001,0.0,0.038,0.0,3.3333333333333335
2024-05-25 06:30:00,0.001,0.001,0.0,0.5710666666666666,0.0,3.6666666666666665
2024-05-25 06:45:00,0.001,0.001,0.0,0.152,0.0,0.0
2024-05-25 07:00:00,0.001,0.001,0.0,0.8497333333333332,0.0,0.0
2024-05-25 07:15:00,0.001,0.001,0.0,0.07600000000000001,5.866666666666666,0.0
2024-05-25 07:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-25 07:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-25 08:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-25 08:15:00,0.001,0.001,0.0,0.31666666666666665,0.0,2.6666666666666665
2024-05-25 08:30:00,0.001,0.001,0.0,0.5898,0.0,1.3333333333333333
2024-05-25 08:45:00,0.001,0.001,0.0,0.04753333333333333,0.0,3.0
2024-05-25 09:00:00,0.001,0.001,0.0,0.051,0.0,0.0
2024-05-25 09:15:00,0.001,0.001,0.0,0.055206959647055236,0.0,3.0
2024-05-25 09:30:00,0.001,0.001,0.0,0.17955219735291428,0.0,5.0
2024-05-25 09:45:00,0.001,0.001,0.0,0.38621886401958094,0.0,5.0
2024-05-25 10:00:00,0.001,0.001,0.0,0.48201886401958105,0.0,5.0
2024-05-25 10:15:00,0.001,0.001,0.0,0.0695521973529143,0.0,5.0
2024-05-25 10:30:00,0.001,0.001,0.0,0.0695521973529143,0.0,5.0
2024-05-25 10:45:00,0.001,0.001,0.0,0.48211043947058285,0.0,5.0
2024-05-25 11:00:00,0.001,0.001,0.0,0.228,0.0,5.0
2024-05-25 11:15:00,0.001,0.001,0.0,0.24066666666666667,4.4,2.6666666666666665
2024-05-25 11:30:00,0.001,0.001,0.0,0.038,0.7333333333333333,0.0
2024-05-25 11:45:00,0.001,0.001,0.0,0.5011266666666666,0.0,0.0
2024-05-25 12:00:00,0.001,0.001,0.0,0.1737,0.0,2.6666666666666665
2024-05-25 12:15:00,0.001,0.001,0.0,0.3391549161581782,0.0,0.0
2024-05-25 12:30:00,0.001,0.001,0.0,0.3248570757060068,0.0,0.0
2024-05-25 12:45:00,0.001,0.001,0.0,0.3217237423726735,0.0,0.0
2024-05-25 13:00:00,0.001,0.001,0.0,0.1985237423726735,0.0,0.0
2024-05-25 13:15:00,0.001,0.001,0.0,0.23885707570600684,0.0,2.3333333333333335
2024-05-25 13:30:00,0.001,0.001,0.0,0.42085707570600683,0.0,0.0
2024-05-25 13:45:00,0.001,0.001,0.0,0.4609431656496898,0.0,0.0
2024-05-25 14:00:00,0.001,0.001,0.0,0.3707,0.0,0.0
2024-05-25 14:15:00,0.001,0.001,0.0008666666666666667,0.3885666666666666,0.0,0.0
2024-05-25 14:30:00,0.001,0.001,1.2004666666666668,0.6913666666666667,0.0,0.0
2024-05-25 14:45:00,0.001,0.001,0.001,0.22469999999999998,0.0,0.0
2024-05-25 15:00:00,0.001,0.001,0.001,0.3872173991176381,0.0,0.0
2024-05-25 15:15:00,0.001,0.001,0.0003333333333333333,0.6534521973529143,0.0,0.0
2024-05-25 15:30:00,0.001,0.001,0.0,0.3192521973529143,0.0,2.6666666666666665
2024-05-25 15:45:00,0.001,0.001,0.0,0.25591886401958097,0.0,0.0
2024-05-25 16:00:00,0.001,0.001,0.0,0.2052521973529143,0.0,0.0
2024-05-25 16:15:00,0.001,0.001,0.0,0.34888406578430475,0.0,0.0
2024-05-25 16:30:00,0.001,0.001,0.0,0.7628666666666667,0.0,0.0
2024-05-25 16:45:00,0.001,0.001,0.0,0.4378,0.0,0.0
2024-05-25 17:00:00,0.001,0.001,0.0,0.26237333333333335,0.0,0.0
2024-05-25 17:15:00,0.001,0.001,0.0,0.18636666666666665,0.0,0.0
2024-05-25 17:30:00,0.001,0.001,0.0,0.2939646517450819,0.0,0.0
2024-05-25 17:45:00,0.001,0.001,0.0,0.37701310944318506,0.0,0.0
2024-05-25 18:00:00,0.001,0.001,0.0,0.2170759397255878,0.0,0.0
2024-05-25 18:15:00,0.001,0.001,0.0,0.2170759397255878,0.0,0.0
2024-05-25 18:30:00,0.001,0.001,0.0,0.3817426063922545,0.0,2.0
2024-05-25 18:45:00,0.001,0.001,0.0,0.25507593972558784,0.0,0.0
2024-05-25 19:00:00,0.001,0.001,0.0,0.4070759397255878,0.0,0.0
2024-05-25 19:15:00,0.001,0.001,0.0,0.3601292730589211,0.0,0.0
2024-05-25 19:30:00,0.001,0.001,0.0007333333333333333,0.4614759397255878,0.0,2.3333333333333335
2024-05-25 19:45:00,0.001,0.001,1.2004666666666668,0.3843464427765184,0.0,1.6666666666666667
2024-05-25 20:00:00,0.001,0.001,0.001,0.43597362631372183,0.0,0.0
2024-05-25 20:15:00,0.001,0.001,0.001,0.8745139192941104,0.0,0.0
2024-05-25 20:30:00,0.001,0.001,0.001,0.5525620296692708,0.0,0.0
2024-05-25 20:45:00,0.001,0.001,0.001,0.4393959397255878,0.0,0.0
2024-05-25 21:00:00,0.001,0.001,0.001,0.3493426063922545,0.0,0.0
2024-05-25 21:15:00,0.001,0.001,0.001,0.41407593972558776,0.0,0.0
2024-05-25 21:30:00,0.001,0.001,0.1509333333333333,0.5009359397255877,0.0,0.0
2024-05-25 21:45:00,0.001,0.001,2.25,0.36704260639225444,0.0,4.0
2024-05-25 22:00:00,0.001,0.001,0.001,0.18624260639225448,0.0,3.3333333333333335
2024-05-25 22:15:00,0.001,0.001,0.001,0.08137593972558779,0.0,0.0
2024-05-25 22:30:00,0.001,0.001,0.0002666666666666667,0.17010927305892115,0.0,0.0
2024-05-25 22:45:00,0.001,0.001,0.0,0.3543759397255878,0.0,0.0
2024-05-25 23:00:00,0.001,0.001,0.0,0.9761092730589211,0.0,0.0
2024-05-25 23:15:00,0.001,0.001,0.0,0.6401759397255878,0.0,0.0
2024-05-25 23:30:00,0.001,0.001,0.0,0.2917411414903116,0.0,2.0
2024-05-25 23:45:00,0.001,0.001,0.0,0.18912084850992303,0.0,2.3333333333333335
2024-05-26 00:00:00,0.001,0.001,0.0,0.20604044684442585,0.0,0.0
2024-05-26 00:15:00,0.001,0.001,0.0,0.5219188640195809,0.0,0.3333333333333333
2024-05-26 00:30:00,0.001,0.001,0.0,0.3302876902340762,0.0,5.0
2024-05-26 00:45:00,0.001,0.001,0.0,0.2170759397255878,0.0,0.0
2024-05-26 01:00:00,0.001,0.001,0.0,0.20024810113736682,0.0,0.0
2024-05-26 01:15:00,0.001,0.001,0.0,0.29039040903934016,0.0,0.0
2024-05-26 01:30:00,0.001,0.001,0.0,0.4078570757060068,0.0,0.0
2024-05-26 01:45:00,0.001,0.001,0.0,0.6311275787569375,0.0,0.0
2024-05-26 02:00:00,0.001,0.001,0.0,0.29469999999999996,0.0,0.0
2024-05-26 02:15:00,0.001,0.001,0.0,0.4279666666666666,0.0,0.0
2024-05-26 02:30:00,0.001,0.001,0.0,0.5734999999999999,0.0,0.0
2024-05-26 02:45:00,0.001,0.001,0.0,0.2117,0.0,0.0
2024-05-26 03:00:00,0.001,0.001,0.0,0.4017,0.0,1.3333333333333333
2024-05-26 03:15:00,0.001,0.001,0.0,0.33836666666666665,0.0,0.6666666666666666
2024-05-26 03:30:00,0.001,0.001,0.0,0.17976666666666666,0.0,1.0
2024-05-26 03:45:00,0.001,0.001,0.0,0.18669999999999998,0.0,1.3333333333333333
2024-05-26 04:00:00,0.001,0.001,0.0,0.18669999999999998,0.0,0.0
2024-05-26 04:15:00,0.001,0.001,0.0,0.3513666666666666,0.0,3.6666666666666665
2024-05-26 04:30:00,0.001,0.001,0.0,0.3571,0.0,1.0
2024-05-26 04:45:00,0.001,0.001,0.0,0.26236666666666664,0.0,0.0
2024-05-26 05:00:00,0.001,0.001,0.0,0.1737,0.0,0.0
2024-05-26 05:15:00,0.001,0.001,0.0,0.1737,0.0,1.0
2024-05-26 05:30:00,0.001,0.001,0.0,0.19361333333333333,0.0,4.0
2024-05-26 05:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-26 06:00:00,0.001,0.001,0.0,0.15200000000000002,0.0,0.0
2024-05-26 06:15:00,0.001,0.001,0.0,0.08866666666666667,0.0,0.0
2024-05-26 06:30:00,0.001,0.001,0.0,0.044066666666666664,0.0,1.6666666666666667
2024-05-26 06:45:00,0.001,0.001,0.0,0.089,0.0,5.0
2024-05-26 07:00:00,0.001,0.001,0.0,0.241,0.0,1.3333333333333333
2024-05-26 07:15:00,0.001,0.001,0.0,0.089,0.0,0.0
2024-05-26 07:30:00,0.001,0.001,0.0,0.1978,0.0,0.0
2024-05-26 07:45:00,0.001,0.001,0.0,0.060200000000000004,0.0,0.0
2024-05-26 08:00:00,0.001,0.001,0.0,0.051,0.0,0.0
2024-05-26 08:15:00,0.001,0.001,0.0,0.21566666666666665,0.0,0.0
2024-05-26 08:30:00,0.001,0.001,0.0,0.15233333333333332,0.0,0.0
2024-05-26 08:45:00,0.001,0.001,0.0,0.0432,0.0,0.0
2024-05-26 09:00:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-26 09:15:00,0.001,0.001,0.0,0.0484,0.0,0.0
2024-05-26 09:30:00,0.001,0.001,0.0,0.15233333333333335,0.0,2.3333333333333335
2024-05-26 09:45:00,0.001,0.001,0.0,0.21566666666666665,0.0,5.0
2024-05-26 10:00:00,0.001,0.001,0.0,0.045799999999999993,0.0,0.0
2024-05-26 10:15:00,0.001,0.001,0.0,0.47579999999999995,0.0,0.0
2024-05-26 10:30:00,0.001,0.001,0.0,0.16986666666666667,6.6,0.0
2024-05-26 10:45:00,0.001,0.001,0.0,0.09110347982352761,8.066666666666666,0.0
2024-05-26 11:00:00,0.001,0.001,0.0,0.6723521973529143,0.0,1.3333333333333333
2024-05-26 11:15:00,0.001,0.001,0.0,0.6538855306862476,0.0,1.3333333333333333
2024-05-26 11:30:00,0.001,0.001,0.0,2.076015027635317,0.0,0.0
2024-05-26 11:45:00,0.001,0.001,0.0,0.9810286870981441,0.0,0.0
2024-05-26 12:00:00,0.001,0.001,0.0,0.2594904090393402,0.0,0.0
2024-05-26 12:15:00,0.001,0.001,0.0,0.3354904090393402,0.0,0.0
2024-05-26 12:30:00,0.001,0.001,0.0,0.27215707570600683,0.0,0.0
2024-05-26 12:45:00,0.001,0.001,0.0,0.16294124745755784,0.0,0.0
2024-05-26 13:00:00,0.001,0.001,0.0,0.10726283028240274,0.0,0.6666666666666666
2024-05-26 13:15:00,0.001,0.001,0.0,0.16902374237267354,0.0,2.6666666666666665
2024-05-26 13:30:00,0.001,0.001,0.0,0.32522374237267354,0.0,0.0
2024-05-26 13:45:00,0.001,0.001,0.0,0.7605570757060068,0.0,0.0
2024-05-26 14:00:00,0.7392991336538189,0.001,0.0,0.06124724338965037,0.0,0.0
2024-05-26 14:15:00,0.7920347860576631,0.001,0.0,0.07766550025500493,0.0,0.0
2024-05-26 14:30:00,0.7920347860576631,0.001,0.0,0.08137593972558779,2.2,0.0
2024-05-26 14:45:00,0.7920347860576631,0.001,0.0,0.27137593972558777,0.7333333333333333,1.0
2024-05-26 15:00:00,0.7920347860576631,0.001,0.0,0.2840426063922544,0.0,2.0
2024-05-26 15:15:00,0.7920347860576631,0.001,0.0,0.19846610740923135,0.0,0.6666666666666666
2024-05-26 15:30:00,0.7920347860576631,0.001,0.0,0.18424175788233146,0.0,2.6666666666666665
2024-05-26 15:45:00,0.7920347860576631,0.001,0.0,0.159,0.0,0.0
2024-05-26 16:00:00,0.7920347860576631,0.001,0.0,0.159,0.0,0.0
2024-05-26 16:15:00,0.7920347860576631,0.001,0.0,0.48833333333333334,0.0,0.0
2024-05-26 16:30:00,0.7920347860576631,0.001,0.0,0.17966666666666667,0.0,0.0
2024-05-26 16:45:00,0.7920347860576631,0.001,0.0,0.038,0.0,0.0
2024-05-26 17:00:00,0.7920347860576631,0.001,0.0,0.038,0.0,0.0
2024-05-26 17:15:00,0.7920347860576631,0.001,0.0,0.038,0.0,0.0
2024-05-26 17:30:00,0.05373565240384421,0.001,0.0,0.26565333333333335,0.0,3.6666666666666665
2024-05-26 17:45:00,0.001,0.001,0.0,0.3293333333333333,0.0,1.3333333333333333
2024-05-26 18:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 18:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 18:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 18:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-26 19:00:00,0.001,0.001,0.0,0.304,0.0,0.0
2024-05-26 19:15:00,0.001,0.001,0.0,0.16466666666666666,0.0,0.0
2024-05-26 19:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 19:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 20:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 20:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-26 20:30:00,0.001,0.001,0.0,0.25333333333333335,0.0,0.0
2024-05-26 20:45:00,0.001,0.001,0.0,0.08866666666666667,0.0,0.0
2024-05-26 21:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 21:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 21:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-26 21:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-26 22:00:00,0.001,0.001,0.0,0.19,0.0,0.0
2024-05-26 22:15:00,0.001,0.001,0.0,0.050666666666666665,0.0,0.0
2024-05-26 22:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-26 22:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-26 23:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-05-26 23:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-26 23:30:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-26 23:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 00:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 00:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 00:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 00:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 01:00:00,0.001,0.001,0.0,0.16466666666666668,0.0,0.0
2024-05-27 01:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 01:30:00,0.001,0.001,0.0,0.13933333333333334,2.2,0.0
2024-05-27 01:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 02:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 02:15:00,0.001,0.001,0.0,0.114,0.0,0.0
2024-05-27 02:30:00,0.001,0.001,0.0,0.12666666666666668,0.0,0.0
2024-05-27 02:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 03:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-05-27 03:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 03:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 03:45:00,0.001,0.001,0.0,0.15200000000000002,0.0,0.0
2024-05-27 04:00:00,0.001,0.001,0.0,0.08866666666666667,0.0,0.0
2024-05-27 04:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 04:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 04:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 05:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 05:15:00,0.001,0.001,0.0,0.19,0.0,0.0
2024-05-27 05:30:00,0.001,0.001,0.0,0.15200000000000002,4.4,0.0
2024-05-27 05:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 06:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 06:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 06:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 06:45:00,0.001,0.001,0.0,0.2406666666666667,0.0,0.0
2024-05-27 07:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-05-27 07:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 07:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 07:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 08:00:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 08:15:00,0.001,0.001,0.0,0.3293333333333333,0.0,0.0
2024-05-27 08:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 08:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 09:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 09:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 09:30:00,0.001,0.001,0.0,0.21533333333333332,0.0,0.0
2024-05-27 09:45:00,0.001,0.001,0.0,0.29133333333333333,0.0,0.0
2024-05-27 10:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 10:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 10:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 10:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 11:00:00,0.001,0.001,0.0,0.34199999999999997,0.0,0.0
2024-05-27 11:15:00,0.001,0.001,0.0,0.12666666666666665,0.0,0.0
2024-05-27 11:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 11:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 12:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 12:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 12:30:00,0.001,0.001,0.0,0.29133333333333333,0.0,0.0
2024-05-27 12:45:00,0.001,0.001,0.0,0.050666666666666665,0.0,0.0
2024-05-27 13:00:00,0.001,0.001,0.0,0.038,1.4666666666666666,0.0
2024-05-27 13:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 13:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 13:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 14:00:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 14:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 14:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 14:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 15:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-05-27 15:15:00,0.001,0.001,0.0,0.114,0.0,0.0
2024-05-27 15:30:00,0.001,0.001,0.0,0.16466666666666668,1.4666666666666666,0.0
2024-05-27 15:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 16:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 16:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 16:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 16:45:00,0.001,0.001,0.0,0.114,0.0,0.0
2024-05-27 17:00:00,0.001,0.001,0.0,0.12666666666666668,0.0,0.0
2024-05-27 17:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 17:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 17:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 18:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 18:15:00,0.001,0.001,0.0,0.15200000000000002,0.0,0.0
2024-05-27 18:30:00,0.001,0.001,0.0,0.08866666666666667,0.0,0.0
2024-05-27 18:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 19:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-05-27 19:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-05-27 19:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 19:45:00,0.001,0.001,0.0,0.19,0.0,0.0
2024-05-27 20:00:00,0.001,0.001,0.0,0.050666666666666665,0.0,0.0
2024-05-27 20:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-05-27 20:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-05-27 20:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-05-27 21:00:00,0.001,0.001,0.0,0.038,0.0,0.0
