,Occupancy,EV_plugged,SoC_ref_EV,T_ref_WB,T_set_WB,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,P_use_WB,P_loss_WB,EV_arrival,EV_departure,SoC_arr_EV
2024-01-01 05:48:00,1.0,0.0,0.0,60.521217391304106,60.0,18.5,0.30411293812092444,18.102091947070505,13.677708010840544,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:49:00,1.0,0.0,0.0,60.736219780219535,60.0,18.5,0.30411293812092444,18.099359304934275,13.679172399296858,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:50:00,1.0,0.0,0.0,60.951222169134965,60.0,18.5,0.30411293812092444,18.096628997886313,13.680634156902281,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:51:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.093901023210368,13.682093286994812,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:52:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.091175378193487,13.683549792908348,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:53:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.08845206012602,13.685003677972688,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:54:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.085731066301612,13.686454945513537,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:55:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.083012394017203,13.687903598852518,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:56:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.08029604057302,13.689349641307167,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:57:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.07758200327258,13.690793076190946,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:58:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.074870279422665,13.692233906813243,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:59:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.072160866333356,13.693672136479378,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.069453761317988,13.69510776849061,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:01:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.066748961693175,13.69654080614414,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:02:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.06404646477879,13.697971252733119,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:03:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.06134626789797,13.699399111546645,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:04:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.05864836837711,13.700824385869781,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:05:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.05595276354585,13.702247078983548,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:06:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.053259450737087,13.703667194164934,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:07:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.050568427286958,13.705084734686903,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:08:00,1.0,0.0,0.0,61.166224558050395,60.0,18.5,0.30411293812092444,18.04787969053484,13.706499703818393,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 06:09:00,1.0,0.0,0.0,60.89022455805039,60.0,18.5,0.30411293812092444,18.04519323782335,13.707912104824326,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 06:10:00,1.0,0.0,0.0,60.61422455805039,60.0,18.5,0.30411293812092444,18.04250906649834,13.70932194096561,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:11:00,1.0,0.0,0.0,60.61422455805039,60.0,18.5,0.30411293812092444,18.039827173908883,13.710729215499146,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:12:00,1.0,0.0,0.0,60.61422455805039,60.0,18.5,0.30411293812092444,18.03714755740728,13.712133931677833,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 06:13:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.034470214349057,13.71353609275057,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:14:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.03179514209295,13.714935701962263,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:15:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.029122338000914,13.716332762553831,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:16:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.02645179943811,13.71772727776221,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:17:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.023783523772906,13.719119250820354,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:18:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.02111750837687,13.720508684957249,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:19:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.018453750624772,13.721895583397906,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:20:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.015792247894566,13.723279949363377,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:21:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.0131329975674,13.724661786070753,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:22:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.010475997027612,13.72604109673317,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:23:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.007821243662715,13.727417884559815,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:24:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.005168734863403,13.728792152755933,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:25:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.002518468023545,13.730163904522826,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:26:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,17.99987044054018,13.731533143057861,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:27:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.088306416572085,13.732899871554478,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:28:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.1766923021197,13.734313219672881,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:29:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.26502815032086,13.735773123563632,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:30:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.35331401424949,13.737279519456399,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:31:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.44154994691572,13.73883234365986,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:32:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.52973600126593,13.740431532561603,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:33:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.617872230182847,13.742077022628031,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:34:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.705958686485616,13.74376875040427,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:35:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.793995422929882,13.745506652514061,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:36:00,1.0,0.0,0.0,60.338224558050385,60.0,18.5,0.30411293812092444,18.88198249220786,13.747290665659676,10.0,23.106720000000003,0.0,0.0,0.0,0.0
2024-01-01 06:37:00,1.0,0.0,0.0,58.682224558050386,60.0,18.5,0.30411293812092444,18.969919946948423,13.749120726621815,10.0,23.106720000000003,0.0,0.0,0.0,0.0
2024-01-01 06:38:00,1.0,0.0,0.0,57.24122694696582,60.0,18.5,0.30411293812092444,19.057807839717164,13.750996772259509,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:00,1.0,0.0,0.0,57.45622933588125,60.0,18.5,0.30411293812092444,19.05456445625792,13.75291873951003,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:00,1.0,0.0,0.0,57.67123172479668,60.0,18.5,0.30411293812092444,19.051323940412903,13.754837438918099,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:00,1.0,0.0,0.0,57.886234113712106,60.0,18.5,0.30411293812092444,19.048086288827058,13.756752874612202,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:00,2.0,0.0,0.0,58.101236502627536,60.0,15.0,0.30411293812092444,19.044851498149416,13.758665050715756,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:00,2.0,0.0,0.0,58.316238891542966,60.0,15.0,0.30411293812092444,19.041619565033095,13.760573971347112,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:00,2.0,0.0,0.0,58.531241280458396,60.0,15.0,0.30411293812092444,19.03839048613528,13.76247964061956,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:00,1.0,0.0,0.0,58.746243669373825,60.0,18.5,0.30411293812092444,19.03516425811723,13.76438206264134,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:00,1.0,0.0,0.0,58.961246058289255,60.0,18.5,0.30411293812092444,19.031940877644267,13.766281241515646,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:00,1.0,0.0,0.0,59.176248447204685,60.0,18.5,0.30411293812092444,19.02872034138577,13.768177181340628,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:00,1.0,0.0,0.0,59.391250836120115,60.0,18.5,0.30411293812092444,19.025502646015184,13.770069886209404,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:00,1.0,0.0,0.0,59.606253225035545,60.0,18.5,0.30411293812092444,19.02228778820999,13.771959360210065,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:50:00,1.0,0.0,0.0,59.821255613950974,60.0,18.5,0.30411293812092444,19.019075764651724,13.77384560742568,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:51:00,1.0,0.0,0.0,60.036258002866404,60.0,18.5,0.30411293812092444,19.015866572025956,13.775728631934298,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:52:00,1.0,0.0,0.0,60.251260391781834,60.0,18.5,0.30411293812092444,19.012660207022297,13.777608437808963,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:53:00,1.0,0.0,0.0,60.466262780697264,60.0,18.5,0.30411293812092444,19.00945666633438,13.779485029117716,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 06:54:00,1.0,0.0,0.0,60.4052651696127,60.0,18.5,0.30411293812092444,19.00625594665987,13.781358409923595,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:55:00,1.0,0.0,0.0,60.62026755852813,60.0,18.5,0.30411293812092444,19.003058044700452,13.783228584284654,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:56:00,1.0,0.0,0.0,60.83526994744356,60.0,18.5,0.30411293812092444,18.999862957161824,13.785095556253957,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:57:00,1.0,0.0,0.0,61.05027233635899,60.0,18.5,0.30411293812092444,18.996670680753695,13.78695932987959,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 06:58:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.99348121218978,13.788819909204667,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:59:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.990294548187798,13.790677298267335,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.987110685469453,13.79253150110078,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:01:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.983931046926674,13.794382521733235,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:02:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.980754202303622,13.796230364957207,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:03:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.97758014833484,13.798075034789987,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:04:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.974408881758848,13.79991653524393,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:05:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.97124039931813,13.801754870326464,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:06:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.968074697759143,13.80359004404009,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:07:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.964911773832295,13.805422060382396,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:08:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.96175162429196,13.807250923346055,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:09:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.95859424589646,13.80907663691884,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:10:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.95543963540806,13.81089920508362,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:11:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.952287789592965,13.812718631818374,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:12:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.949138705221326,13.814534921096191,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:13:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.945992379067217,13.816348076885284,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:14:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.942848807908643,13.818158103148983,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:15:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.939707988527527,13.819965003845757,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:16:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.93656991770971,13.82176878292921,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:17:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.933434592244954,13.823569444348085,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:18:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.930302008926915,13.825366992046275,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:19:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.927172164553163,13.827161429962832,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:20:00,1.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.92404505592516,13.828952762031962,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:21:00,3.0,0.0,0.0,60.77427233635898,60.0,18.5,0.30411293812092444,18.920920679848262,13.830740992183044,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 07:22:00,3.0,0.0,0.0,60.49827233635898,60.0,18.5,0.30411293812092444,18.91779903313172,13.832526124340625,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 07:23:00,3.0,0.0,0.0,60.22227233635898,60.0,18.5,0.30411293812092444,18.914680112588655,13.834308162424431,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:24:00,3.0,0.0,0.0,60.22227233635898,60.0,18.5,0.30411293812092444,18.911563915036083,13.836087110349375,10.0,23.106720000000003,0.0,0.0,0.0,0.0
2024-01-01 07:25:00,3.0,0.0,0.0,58.56627233635898,60.0,18.5,0.30411293812092444,18.90845043729489,13.837862972025556,10.0,23.106720000000003,0.0,0.0,0.0,0.0
2024-01-01 07:26:00,3.0,0.0,0.0,57.12527472527441,60.0,18.5,0.30411293812092444,18.90533967618982,13.839635751358275,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:27:00,3.0,0.0,0.0,57.34027711418984,60.0,18.5,0.30411293812092444,18.902231628549494,13.841405452248027,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:28:00,3.0,0.0,0.0,57.55527950310527,60.0,18.5,0.30411293812092444,18.899126291206393,13.843172078590522,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:29:00,3.0,0.0,0.0,57.7702818920207,60.0,18.5,0.30411293812092444,18.89602366099685,13.844935634276679,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:30:00,3.0,0.0,0.0,57.98528428093613,60.0,18.5,0.30411293812092444,18.892923734761048,13.84669612319264,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:31:00,3.0,0.0,0.0,58.20028666985156,60.0,18.5,0.30411293812092444,18.889826509343017,13.848453549219771,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:32:00,3.0,0.0,0.0,58.41528905876699,60.0,18.5,0.30411293812092444,18.886731981590632,13.850207916234668,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:33:00,3.0,0.0,0.0,58.63029144768242,60.0,18.5,0.30411293812092444,18.883640148355596,13.851959228109166,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:34:00,3.0,0.0,0.0,58.84529383659785,60.0,18.5,0.30411293812092444,18.88055100649345,13.853707488710342,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 07:35:00,3.0,0.0,0.0,58.78429622551328,60.0,18.5,0.30411293812092444,18.877464552863565,13.855452701900521,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:36:00,3.0,0.0,0.0,58.99929861442871,60.0,18.5,0.30411293812092444,18.874380784329126,13.857194871537285,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:37:00,3.0,0.0,0.0,59.21430100334414,60.0,18.5,0.30411293812092444,18.871299697757145,13.858934001473473,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:38:00,3.0,0.0,0.0,59.42930339225957,60.0,18.5,0.30411293812092444,18.86822129001844,13.860670095557193,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:39:00,3.0,0.0,0.0,59.644305781175,60.0,18.5,0.30411293812092444,18.865145557987642,13.862403157631825,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:40:00,3.0,0.0,0.0,59.85930817009043,60.0,18.5,0.30411293812092444,18.862072498543185,13.864133191536025,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:41:00,3.0,0.0,0.0,60.07431055900586,60.0,18.5,0.30411293812092444,18.8590021085673,13.865860201103732,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:42:00,3.0,0.0,0.0,60.28931294792129,60.0,18.5,0.30411293812092444,18.85593438494601,13.867584190164179,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:43:00,3.0,0.0,0.0,60.50431533683672,60.0,18.5,0.30411293812092444,18.85286932456914,13.869305162541888,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:44:00,3.0,0.0,0.0,60.71931772575215,60.0,18.5,0.30411293812092444,18.84980692433029,13.871023122056686,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:45:00,3.0,0.0,0.0,60.93432011466758,60.0,18.5,0.30411293812092444,18.84674718112684,13.872738072523704,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:46:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.84369009185995,13.87445001775339,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:47:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.840635653434553,13.876158961551504,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:48:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.837583862759345,13.877864907719133,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:49:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.834534716746788,13.879567860052692,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:50:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.831488212313094,13.881267822343935,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:51:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.828444346378237,13.882964798379954,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:52:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.825403115865935,13.884658791943187,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:53:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.82236451770365,13.886349806811426,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:54:00,3.0,0.0,0.0,61.14932250358301,60.0,18.5,0.30411293812092444,18.819328548822586,13.88803784675782,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 07:55:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.816295206157676,13.889722915550884,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:56:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.813264486647586,13.8914050169545,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:57:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.81023638723471,13.893084154727928,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:58:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.807210904865162,13.894760332625804,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:59:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.80418803648877,13.896433554398154,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.801167779059078,13.898103823790397,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:01:00,3.0,0.0,0.0,60.873322503583005,60.0,18.5,0.30411293812092444,18.79823331366061,13.899771144543347,10.0,3.85112,0.0,0.0,0.0,0.0
2024-01-01 08:02:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.795301405339433,13.90143556525997,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:03:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.792372051111094,13.90309708961067,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:04:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.789445247994774,13.904755721261344,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:05:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.78652099301328,13.906411463873381,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:06:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.78359928319305,13.908064321103677,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:07:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.78068011556413,13.90971429660463,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:08:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.777763487160197,13.911361394024153,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:09:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.77484939501852,13.913005617005677,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:10:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.771937836179987,13.914646969188153,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:11:00,3.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.76902880768908,13.916285454206067,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:12:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.766122306593882,13.917921075689435,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:13:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.763218329946067,13.919553837263814,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:14:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.7603168748009,13.921183742550308,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:15:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.757417938217227,13.922810795165569,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:16:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.754521517257476,13.924434998721807,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:17:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.751627608987647,13.926056356826793,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:18:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.748736210477315,13.927674873083866,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:19:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.74584731879962,13.929290551091936,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:20:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.74296093103126,13.930903394445494,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:21:00,1.0,0.0,0.0,60.597322503583,60.0,18.5,0.30411293812092444,18.740077044252494,13.93251340673461,10.0,0.0,0.0,0.0,0.0,0.0
