,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 17:00:00,0.001,0.0,0.001,0.12133333333333332,2.933333333333333
2024-01-01 17:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.0644,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.2617,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.9871,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.42696666666666666,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,1.4037,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,1.4037,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.1810333333333333,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.4021666666666667,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.3020333333333333,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.2767,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.2767,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.2767,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.4459666666666667,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.21903333333333333,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.16376666666666664,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.2767,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.2767,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.4160333333333333,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.37803333333333333,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.15592666666666669,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.5211333333333333,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.21,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.15826666666666664,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.31833333333333336,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.12366666666666666,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.5530666666666667,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.21,0.0
2024-01-02 09:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.5530666666666667,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 10:00:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-02 10:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.08453333333333332,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.2803333333333333,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.2527333333333333,0.0
2024-01-02 11:45:00,0.001,0.0,0.001,0.1298,0.0
2024-01-02 12:00:00,0.001,0.0,0.001,0.033,0.0
2024-01-02 12:15:00,0.001,0.0,0.001,0.033,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.13173333333333334,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,0.28653333333333336,0.0
2024-01-02 13:15:00,0.001,0.0,0.001,0.2969333333333334,9.533333333333333
2024-01-02 13:30:00,0.001,0.0,0.001,0.4328,11.0
2024-01-02 13:45:00,0.001,0.0,0.001,0.09633333333333334,11.0
2024-01-02 14:00:00,0.001,0.0,0.001,0.25066666666666665,0.0
2024-01-02 14:15:00,0.001,0.0,0.001,0.14273333333333332,0.0
2024-01-02 14:30:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 14:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 15:00:00,0.001,0.0,0.001,0.1663333333333333,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.30167333333333335,0.0
2024-01-02 15:30:00,0.001,0.0,0.001,0.1810333333333333,0.0
2024-01-02 15:45:00,0.001,0.0,0.001,0.15569999999999998,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.15569999999999998,0.7333333333333333
2024-01-02 16:15:00,0.001,0.0,0.001,0.15569999999999998,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.33303333333333335,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.21903333333333333,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.4222333333333333,0.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.4222333333333333,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.28896666666666665,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.6019,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.7778333333333333,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.6765,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.2767,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.2767,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.37803333333333333,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.4160333333333333,0.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.2767,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.2767,0.0
2024-01-02 20:00:00,0.001,0.0,0.001,0.2767,0.0
2024-01-02 20:15:00,0.001,0.0,0.001,0.36036666666666667,0.0
2024-01-02 20:30:00,0.001,0.0,0.001,1.5648333333333333,0.0
2024-01-02 20:45:00,0.001,0.0,0.001,1.3403733333333332,0.0
2024-01-02 21:00:00,0.001,0.0,0.001,0.6346666666666666,0.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.1663333333333333,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.7308,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.5661333333333334,0.0
2024-01-02 22:15:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 22:30:00,0.001,0.0,0.001,0.13293333333333332,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.31833333333333336,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.20433333333333334,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.141,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.19159999999999996,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.21,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-03 08:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 08:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-03 09:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.21,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 11:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 12:00:00,0.001,0.0,0.001,0.21033333333333334,0.0
2024-01-03 12:15:00,0.001,0.0,0.001,0.09633333333333334,0.0
2024-01-03 12:30:00,0.001,0.0,0.001,0.033,0.0
2024-01-03 12:45:00,0.001,0.0,0.001,0.022600000000000002,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.2642,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.24233333333333335,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.1462,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.154,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.09753333333333333,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.13433333333333333,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.168,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.10066666666666665,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.20433333333333334,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.31833333333333336,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.11679999999999999,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.08453333333333332,1.4666666666666666
2024-01-03 17:00:00,0.001,0.0,0.001,0.1663333333333333,11.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.331,11.0
2024-01-03 17:30:00,0.001,0.0,0.001,0.1663333333333333,10.266666666666667
2024-01-03 17:45:00,0.001,0.0,0.001,0.13293333333333332,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-03 18:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.20433333333333334,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.31833333333333336,0.0
2024-01-03 22:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.141,0.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.126,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.21,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 01:00:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.41980000000000006,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.5530666666666667,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.48313333333333336,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.21,0.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.04533333333333333,0.0
2024-01-04 06:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-04 08:00:00,0.001,0.0,0.001,0.30293333333333333,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,2.142,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,2.142,0.0
2024-01-04 08:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 09:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 09:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 09:30:00,0.001,0.0,0.001,0.029533333333333335,0.0
2024-01-04 09:45:00,0.001,0.0,0.001,0.033,0.0
2024-01-04 10:00:00,0.001,0.0,0.001,0.13433333333333333,0.0
2024-01-04 10:15:00,0.001,0.0,0.001,0.17233333333333334,4.4
2024-01-04 10:30:00,0.001,0.0,0.001,0.56,11.0
2024-01-04 10:45:00,0.001,0.0,0.001,0.033,10.266666666666667
2024-01-04 11:00:00,0.001,0.0,0.001,0.033,0.0
2024-01-04 11:15:00,0.001,0.0,0.001,0.09633333333333334,0.0
2024-01-04 11:30:00,0.001,0.0,0.001,0.2034,0.0
2024-01-04 11:45:00,0.001,0.0,0.001,0.0304,0.0
2024-01-04 12:00:00,0.001,0.0,0.001,0.033,0.0
2024-01-04 12:15:00,0.001,0.0,0.001,0.033,0.0
2024-01-04 12:30:00,0.001,0.0,0.001,0.058333333333333334,0.0
2024-01-04 12:45:00,0.001,0.0,0.001,0.6464,0.0
2024-01-04 13:00:00,0.001,0.0,0.001,0.1663333333333333,0.0
2024-01-04 13:15:00,0.001,0.0,0.001,0.141,0.0
2024-01-04 13:30:00,0.001,0.0,0.001,0.141,0.0
2024-01-04 13:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-04 14:00:00,0.001,0.0,0.001,0.23766666666666666,0.0
2024-01-04 14:15:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-04 14:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 14:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 15:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 15:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 15:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 15:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 16:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 16:15:00,0.001,0.0,0.001,0.02,2.2
2024-01-04 16:30:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 16:45:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 17:00:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 17:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 17:30:00,0.001,0.0,0.001,0.14665333333333333,0.0
2024-01-04 17:45:00,0.001,0.0,0.001,0.21903333333333333,0.0
2024-01-04 18:00:00,0.001,0.0,0.001,0.33303333333333335,0.0
2024-01-04 18:15:00,0.001,0.0,0.001,0.24443333333333334,0.0
2024-01-04 18:30:00,0.001,0.0,0.001,0.2767,0.0
2024-01-04 18:45:00,0.001,0.0,0.001,0.2767,0.0
2024-01-04 19:00:00,0.001,0.0,0.001,0.8351,0.0
2024-01-04 19:15:00,0.001,0.0,0.001,0.4667,0.0
2024-01-04 19:30:00,0.001,0.0,0.001,0.23923333333333333,0.0
2024-01-04 19:45:00,0.001,0.0,0.001,0.1687,0.0
2024-01-04 20:00:00,0.001,0.0,0.001,0.1687,0.0
2024-01-04 20:15:00,0.001,0.0,0.001,0.1687,0.0
2024-01-04 20:30:00,0.001,0.0,0.001,0.34256666666666663,0.0
2024-01-04 20:45:00,0.001,0.0,0.001,0.21903333333333333,0.0
2024-01-04 21:00:00,0.001,0.0,0.001,0.15569999999999998,0.0
2024-01-04 21:15:00,0.001,0.0,0.001,0.15569999999999998,0.0
2024-01-04 21:30:00,0.001,0.0,0.001,0.15569999999999998,0.0
2024-01-04 21:45:00,0.001,0.0,0.001,0.2950333333333333,0.0
2024-01-04 22:00:00,0.001,0.0,0.001,0.13942666666666667,0.0
2024-01-04 22:15:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 22:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 22:45:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 23:00:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-04 23:15:00,0.001,0.0,0.001,0.15933333333333335,0.0
2024-01-04 23:30:00,0.001,0.0,0.001,0.02,0.0
2024-01-04 23:45:00,0.001,0.0,0.001,0.06033333333333333,0.0
2024-01-05 00:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-05 00:15:00,0.001,0.0,0.001,0.20433333333333334,0.0
2024-01-05 00:30:00,0.001,0.0,0.001,0.31833333333333336,0.0
2024-01-05 00:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-05 01:00:00,0.001,0.0,0.001,0.141,0.0
2024-01-05 01:15:00,0.001,0.0,0.001,0.12486666666666665,0.0
2024-01-05 01:30:00,0.001,0.0,0.001,0.04533333333333333,0.0
