,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-02 21:45:00,0.49477567460616234,0.2774706408661197,0.7468426063922545,0.0
2024-01-02 22:00:00,1.5960292412518486,0.6517822434126704,1.356375939725588,0.0
2024-01-02 22:15:00,1.9486174013484907,0.11003856463190093,2.0455092730589213,0.0
2024-01-02 22:30:00,1.5492703100199001,0.13970506768754115,0.9167759397255878,0.0
2024-01-02 22:45:00,0.3060760621231199,0.5599897908457803,0.33784260639225444,0.0
2024-01-02 23:00:00,1.1220097045281472,1.6718671559005132,0.3473759397255878,0.0
2024-01-02 23:15:00,1.047406645034263,0.11865499625442359,0.7978426063922546,0.0
2024-01-02 23:30:00,1.2930860674777291,0.1359613838168895,1.0704426063922545,0.0
2024-01-02 23:45:00,0.6693612992239756,0.25647076513338335,0.3727092730589211,0.0
2024-01-03 00:00:00,0.001,0.7089361756559944,0.2692385286522939,0.0
2024-01-03 00:15:00,0.001,0.001,0.3204487175293867,0.0
2024-01-03 00:30:00,0.001,0.001,0.8240666666666667,0.0
2024-01-03 00:45:00,0.001,0.001,0.5816666666666667,0.0
2024-01-03 01:00:00,0.001,0.001,0.8804,0.0
2024-01-03 01:15:00,0.001,0.001,0.17,0.0
2024-01-03 01:30:00,0.001,0.001,0.7030666666666666,0.0
2024-01-03 01:45:00,0.001,0.001,1.5026666666666666,0.0
2024-01-03 02:00:00,0.001,0.001,0.4123333333333334,0.0
2024-01-03 02:15:00,0.001,0.001,0.5754666666666667,0.0
2024-01-03 02:30:00,0.001,0.001,0.5881333333333333,0.0
2024-01-03 02:45:00,0.001,0.001,0.049,0.0
2024-01-03 03:00:00,0.001,0.001,0.44880000000000003,0.0
2024-01-03 03:15:00,0.001,0.001,0.049,0.0
2024-01-03 03:30:00,0.001,0.001,0.049,0.0
2024-01-03 03:45:00,0.001,0.001,0.21366666666666667,0.0
2024-01-03 04:00:00,0.001,0.001,0.5501333333333334,0.0
2024-01-03 04:15:00,0.001,0.001,0.049,0.0
2024-01-03 04:30:00,0.001,0.001,0.049,0.0
2024-01-03 04:45:00,0.001,0.001,0.049,0.0
2024-01-03 05:00:00,0.001,0.001,0.06166666666666667,0.0
2024-01-03 05:15:00,0.001,0.001,0.239,0.5333333333333333
2024-01-03 05:30:00,0.001,0.001,0.11233333333333334,2.0
2024-01-03 05:45:00,0.001,0.001,0.049,0.0
2024-01-03 06:00:00,0.001,0.001,0.45139999999999997,0.0
2024-01-03 06:15:00,0.001,0.001,2.5838000000000005,0.0
2024-01-03 06:30:00,0.001,0.001,1.3858666666666666,0.0
2024-01-03 06:45:00,0.001,0.001,0.252,0.0
2024-01-03 07:00:00,0.001,0.001,0.08733333333333333,0.0
2024-01-03 07:15:00,0.001,0.001,2.5264666666666664,0.0
2024-01-03 07:30:00,0.001,0.001,3.8632666666666666,0.0
2024-01-03 07:45:00,0.001,0.001,1.5935333333333335,0.0
2024-01-03 08:00:00,0.001,0.001,0.5504666666666667,0.0
2024-01-03 08:15:00,0.001,0.001,0.23933333333333331,0.0
2024-01-03 08:30:00,0.6286846602752406,0.001,0.4618,0.0
2024-01-03 08:45:00,1.8289432008376663,0.001,0.4618,0.0
2024-01-03 09:00:00,1.97400812164362,0.001,0.48388,0.0
2024-01-03 09:15:00,1.9410712157733687,0.001,0.12824,0.0
2024-01-03 09:30:00,0.6673183812687167,0.001,0.18866666666666668,0.0
2024-01-03 09:45:00,0.001,0.001,0.29006666666666664,0.0
2024-01-03 10:00:00,0.001,0.001,0.9622666666666666,0.0
2024-01-03 10:15:00,0.001,0.001,1.1136208789411657,0.0
2024-01-03 10:30:00,0.001,0.001,0.9942620296692708,0.0
2024-01-03 10:45:00,0.001,0.001,2.347375939725588,0.0
2024-01-03 11:00:00,0.001,0.001,1.1462426063922544,0.0
2024-01-03 11:15:00,0.001,0.001,0.37190231341186586,0.0
2024-01-03 11:30:00,0.001,0.001,0.1948237423726735,0.0
2024-01-03 11:45:00,0.001,0.001,0.3492472433896504,0.0
2024-01-03 12:00:00,0.001,0.001,1.9742049447254706,0.0
2024-01-03 12:15:00,0.001,0.001,2.7739521973529144,0.0
2024-01-03 12:30:00,0.001,0.001,2.5265521973529146,0.0
2024-01-03 12:45:00,0.001,0.001,1.1822055306862476,0.0
2024-01-03 13:00:00,0.1994010000042566,0.001,0.5810581932850069,0.0
2024-01-03 13:15:00,1.7395046901474833,0.001,2.4151341818432566,0.0
2024-01-03 13:30:00,1.9652734587760878,0.001,0.7944904090393402,0.0
2024-01-03 13:45:00,1.973531797843911,0.001,0.45749040903934013,0.0
2024-01-03 14:00:00,0.49599625175815665,0.001,0.5968237423726734,0.0
2024-01-03 14:15:00,0.001,0.001,0.4237256605648055,0.0
2024-01-03 14:30:00,0.001,0.001,0.30557649898302314,1.3333333333333333
2024-01-03 14:45:00,0.001,0.001,0.1680237423726735,1.2
2024-01-03 15:00:00,0.001,0.001,0.0738237423726735,0.0
2024-01-03 15:15:00,0.001,0.001,1.2291570757060069,0.0
2024-01-03 15:30:00,0.001,0.001,2.917423742372674,0.0
2024-01-03 15:45:00,0.001,0.001,0.3372040777399606,0.0
2024-01-03 16:00:00,0.001,0.001,0.8647529979660463,0.0
2024-01-03 16:15:00,0.001,0.001,0.17517795464717256,0.0
2024-01-03 16:30:00,0.001,0.001,0.2263759397255878,0.0
2024-01-03 16:45:00,0.001,0.001,0.35304260639225443,0.0
2024-01-03 17:00:00,0.001,0.001,1.1657092730589214,0.0
2024-01-03 17:15:00,0.001,0.001,1.2232229417595415,0.0
2024-01-03 17:30:00,0.001,0.001,0.5716699437934952,0.0
2024-01-03 17:45:00,0.001,0.001,0.1295759397255878,0.0
2024-01-03 18:00:00,0.001,0.001,0.7525092730589212,0.0
2024-01-03 18:15:00,0.001,0.001,0.7778426063922546,0.0
