,WasherDryer,TumbleDryer,BaseLoad,P_HP,P_WB
2024-01-04 18:45:00,0.001,0.001,0.245,0.0,0.0
2024-01-04 19:00:00,0.001,0.001,0.08033333333333334,0.0,0.0
2024-01-04 19:15:00,0.001,0.001,0.11146666666666666,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.7111701464901942,0.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.2075521973529143,0.0,0.0
2024-01-04 20:00:00,0.001,0.001,0.2906464427765184,0.0,0.0
2024-01-04 20:15:00,0.001,0.001,0.4093759397255878,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.35304260639225443,0.0,1.1
2024-01-04 20:45:00,0.7920347860576631,0.001,0.36751593972558777,0.0,1.0
2024-01-04 21:00:00,0.7920347860576631,0.001,0.4760759397255878,0.5333333333333333,0.0
2024-01-04 21:15:00,0.7920347860576631,0.001,0.4729229417595416,0.5333333333333333,0.0
2024-01-04 21:30:00,0.7920347860576631,0.001,0.5647426063922545,0.0,0.0
2024-01-04 21:45:00,0.7920347860576631,0.001,0.6660759397255878,0.0,0.0
2024-01-04 22:00:00,0.7920347860576631,0.001,0.4760759397255878,0.0,0.0
2024-01-04 22:15:00,0.7920347860576631,0.001,0.4760759397255878,0.0,0.0
2024-01-04 22:30:00,0.7920347860576631,0.001,0.4760759397255878,0.0,0.2
2024-01-04 22:45:00,0.7920347860576631,0.001,0.4760759397255878,0.0,1.5
2024-01-04 23:00:00,0.7920347860576631,0.001,0.5128759397255878,0.0,1.1
2024-01-04 23:15:00,0.7920347860576631,0.001,0.9564092730589212,0.0,0.0
2024-01-04 23:30:00,0.7920347860576631,0.001,0.4760759397255878,0.0,1.4
2024-01-04 23:45:00,0.7920347860576631,0.001,1.0091426063922546,0.0,1.5
2024-01-05 00:00:00,0.5810921764422863,0.001,0.4581985829948482,0.0,1.5
2024-01-05 00:15:00,0.001,0.630807192736493,0.4085,0.0,1.5
2024-01-05 00:30:00,0.001,1.8806181382605769,0.44883827805880383,2.933333333333333,1.3
2024-01-05 00:45:00,0.001,1.8468793226196831,0.507918864019581,0.26666666666666666,0.0
2024-01-05 01:00:00,0.001,0.8416371624534832,0.2867855306862477,0.0,0.0
2024-01-05 01:15:00,0.001,0.5871393542755625,0.2222521973529143,0.0,0.7
2024-01-05 01:30:00,0.001,0.001,0.21594175788233144,0.0,1.5
2024-01-05 01:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 02:00:00,0.001,0.001,0.31736666666666663,0.0,1.5
2024-01-05 02:15:00,0.001,0.001,0.34269999999999995,0.0,0.2
2024-01-05 02:30:00,0.001,0.001,0.1273733333333333,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.10927999999999999,0.0,0.0
2024-01-05 03:00:00,0.001,0.001,0.19069999999999998,0.0,0.0
2024-01-05 03:15:00,0.001,0.001,0.19069999999999998,0.0,0.6
2024-01-05 03:30:00,0.001,0.001,0.33003333333333335,0.0,1.5
2024-01-05 03:45:00,0.001,0.001,0.33003333333333335,0.0,1.5
2024-01-05 04:00:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 04:15:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 04:30:00,0.001,0.001,0.5905,0.0,1.5
2024-01-05 04:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 05:00:00,0.001,0.001,0.34269999999999995,0.0,1.5
2024-01-05 05:15:00,0.001,0.001,0.8504333333333333,1.6,1.5
2024-01-05 05:30:00,0.001,0.001,0.5905,1.3333333333333333,1.5
2024-01-05 05:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 06:00:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-05 06:15:00,0.001,0.001,0.21336666666666665,0.0,1.5
2024-01-05 06:30:00,0.001,0.001,0.3902333333333334,0.0,1.5
2024-01-05 06:45:00,0.001,0.001,0.3358333333333333,0.0,1.5
2024-01-05 07:00:00,0.001,0.001,0.2037,0.0,1.5
2024-01-05 07:15:00,0.001,0.001,0.7367666666666666,0.0,0.7
2024-01-05 07:30:00,0.001,0.001,0.2037,0.0,0.0
2024-01-05 07:45:00,0.001,0.001,0.17656,0.0,1.1
2024-01-05 08:00:00,0.001,0.001,0.7784,0.0,1.5
2024-01-05 08:15:00,0.001,0.001,0.165,0.0,1.0
2024-01-05 08:30:00,0.001,0.001,0.9168,0.0,0.0
2024-01-05 08:45:00,0.001,0.001,2.5898,0.0,0.5
2024-01-05 09:00:00,0.001,0.001,1.4826666666666666,0.0,1.5
2024-01-05 09:15:00,0.001,0.001,0.068,0.0,1.5
2024-01-05 09:30:00,0.001,0.001,0.9243333333333333,2.6666666666666665,1.5
2024-01-05 09:45:00,0.001,0.001,0.9545333333333335,0.0,1.5
2024-01-05 10:00:00,0.001,0.001,0.176,0.0,0.0
2024-01-05 10:15:00,0.001,0.001,0.176,0.0,0.0
2024-01-05 10:30:00,0.001,0.001,0.176,0.0,1.5
2024-01-05 10:45:00,0.001,0.001,0.18866666666666668,0.0,1.5
2024-01-05 11:00:00,0.001,0.001,0.3095333333333333,0.0,1.5
2024-01-05 11:15:00,0.001,0.001,0.2197333333333333,0.0,1.5
2024-01-05 11:30:00,0.001,0.001,0.44253333333333333,0.0,1.5
2024-01-05 11:45:00,0.001,0.001,0.7090666666666666,0.0,1.4
2024-01-05 12:00:00,0.001,0.001,0.17915299796604628,0.0,0.0
2024-01-05 12:15:00,0.001,0.001,1.061957075706007,0.0,0.0
2024-01-05 12:30:00,0.1592069572115326,0.001,2.4594904090393404,0.0,0.0
2024-01-05 12:45:00,0.7920347860576631,0.001,1.2252904090393402,0.0,0.4
2024-01-05 13:00:00,0.7920347860576631,0.001,0.18782374237267352,0.0,1.5
2024-01-05 13:15:00,0.7920347860576631,0.001,1.1276237423726736,0.0,1.5
2024-01-05 13:30:00,0.7920347860576631,0.001,1.0193550607844222,0.0,0.0
2024-01-05 13:45:00,0.7920347860576631,0.001,0.26643469226802996,2.6666666666666665,0.0
2024-01-05 14:00:00,0.7920347860576631,0.001,1.3434188640195812,0.0,0.0
2024-01-05 14:15:00,0.7920347860576631,0.001,0.2605521973529143,0.0,0.0
2024-01-05 14:30:00,0.7920347860576631,0.001,0.2075521973529143,0.0,1.0
2024-01-05 14:45:00,0.7920347860576631,0.001,0.18020695964705524,0.0,1.0
2024-01-05 15:00:00,0.7392991336538189,0.001,0.176,0.0,0.3
2024-01-05 15:15:00,0.001,0.001,0.21026666666666666,0.0,1.5
2024-01-05 15:30:00,0.001,0.001,0.258,0.0,1.5
2024-01-05 15:45:00,0.001,0.001,0.10600000000000001,0.0,1.5
2024-01-05 16:00:00,0.001,0.001,0.068,0.0,1.5
2024-01-05 16:15:00,0.001,0.001,0.06453333333333335,0.0,1.5
2024-01-05 16:30:00,0.001,0.001,0.055,0.0,1.5
2024-01-05 16:45:00,0.001,0.001,0.15059999999999998,0.0,1.5
2024-01-05 17:00:00,0.001,0.001,0.4785466666666667,0.0,1.5
2024-01-05 17:15:00,0.001,0.001,0.4032733333333333,0.0,1.5
2024-01-05 17:30:00,0.001,0.001,0.3117,0.0,1.5
2024-01-05 17:45:00,0.001,0.001,0.3601,1.8666666666666667,1.5
2024-01-05 18:00:00,0.001,0.001,0.5431,0.8,1.5
2024-01-05 18:15:00,0.001,1.214255689298831,0.5086999999999999,0.0,1.5
2024-01-05 18:30:00,0.001,1.8990402474384707,0.9595747982352762,0.0,1.5
2024-01-05 18:45:00,0.001,1.9725531957406226,1.7249188640195812,0.0,1.5
2024-01-05 19:00:00,0.001,1.7964477539625179,1.723518864019581,0.0,1.5
2024-01-05 19:15:00,0.001,0.1577286933581698,0.65153469226803,0.0,1.5
2024-01-05 19:30:00,0.001,0.001,0.4890759397255878,0.0,1.5
2024-01-05 19:45:00,0.7920347860576631,0.001,0.5777426063922545,0.0,1.5
2024-01-05 20:00:00,0.7920347860576631,0.001,1.1637426063922545,0.0,1.5
2024-01-05 20:15:00,0.7920347860576631,0.001,0.37369187394128306,0.0,1.5
2024-01-05 20:30:00,0.7920347860576631,0.001,0.3929904090393402,0.0,1.5
2024-01-05 20:45:00,0.7920347860576631,0.001,0.4682849142942278,0.0,1.5
2024-01-05 21:00:00,0.7920347860576631,0.001,0.4760759397255878,0.0,1.5
2024-01-05 21:15:00,0.7920347860576631,0.001,0.5904092730589211,0.0,1.5
2024-01-05 21:30:00,0.7920347860576631,0.001,0.6664092730589211,0.0,1.5
2024-01-05 21:45:00,0.7920347860576631,0.001,0.4890759397255878,0.0,1.5
2024-01-05 22:00:00,0.7920347860576631,0.001,0.8888759397255879,0.0,1.5
2024-01-05 22:15:00,0.7920347860576631,0.001,0.4882092730589212,0.0,1.5
2024-01-05 22:30:00,0.7920347860576631,0.001,0.45083418184325635,0.0,1.5
2024-01-05 22:45:00,0.7920347860576631,0.001,0.6689237423726735,0.0,1.5
2024-01-05 23:00:00,0.7920347860576631,0.001,0.6302252072746164,0.0,1.5
2024-01-05 23:15:00,0.1592069572115326,0.001,0.4115426063922545,0.0,1.5
2024-01-05 23:30:00,0.001,0.001,0.3550759397255879,0.0,1.5
2024-01-05 23:45:00,0.001,0.001,0.7548759397255879,0.0,1.5
2024-01-06 00:00:00,0.001,0.001,0.3534994407425647,0.0,1.5
2024-01-06 00:15:00,0.001,0.001,0.38849886401958095,0.0,1.5
2024-01-06 00:30:00,0.001,0.001,0.34508910723922803,0.26666666666666666,1.5
2024-01-06 00:45:00,0.001,0.001,0.17589736868639544,2.1333333333333333,1.5
2024-01-06 01:00:00,0.001,0.001,0.2193759397255878,0.0,1.5
2024-01-06 01:15:00,0.001,0.001,0.2193759397255878,0.0,1.5
2024-01-06 01:30:00,0.001,0.001,0.2193759397255878,0.0,1.5
2024-01-06 01:45:00,0.001,0.001,0.3476737801777592,0.0,1.5
2024-01-06 02:00:00,0.001,0.001,0.8694347982352763,0.0,1.5
2024-01-06 02:15:00,0.001,0.001,0.06306666666666666,0.0,1.5
2024-01-06 02:30:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 02:45:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 03:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 03:15:00,0.001,0.001,0.207,0.0,1.5
2024-01-06 03:30:00,0.001,0.001,0.18166666666666667,0.0,1.5
2024-01-06 03:45:00,0.001,0.001,0.4547999999999999,0.0,1.5
2024-01-06 04:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 04:15:00,0.001,0.001,0.055,0.8,1.5
2024-01-06 04:30:00,0.001,0.001,0.4548,3.2,1.5
2024-01-06 04:45:00,0.001,0.001,0.6194666666666667,0.0,1.5
2024-01-06 05:00:00,0.001,0.001,0.169,0.0,1.5
2024-01-06 05:15:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 05:30:00,0.001,0.001,0.5880666666666666,0.0,1.5
2024-01-06 05:45:00,0.001,0.001,0.5880666666666666,0.0,1.5
2024-01-06 06:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 06:15:00,0.001,0.001,0.23233333333333334,0.0,1.5
2024-01-06 06:30:00,0.001,0.001,0.15633333333333332,0.0,1.5
2024-01-06 06:45:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 07:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-06 07:15:00,0.001,0.001,0.059333333333333335,0.0,1.5
2024-01-06 07:30:00,0.001,0.001,0.068,0.0,1.5
2024-01-06 07:45:00,0.001,0.001,0.258,0.0,1.5
2024-01-06 08:00:00,0.001,0.001,0.15666666666666668,0.0,1.5
2024-01-06 08:15:00,0.528356524038442,0.001,0.08544175788233145,0.0,1.5
2024-01-06 08:30:00,0.7920347860576631,0.001,0.08655219735291432,0.0,1.5
2024-01-06 08:45:00,0.7920347860576631,0.001,0.08655219735291432,2.933333333333333,1.5
2024-01-06 09:00:00,0.7920347860576631,0.001,0.3428855306862476,0.0,1.5
2024-01-06 09:15:00,0.7920347860576631,0.001,0.6700417578823313,0.0,1.5
2024-01-06 09:30:00,0.7920347860576631,0.001,0.131,0.0,1.5
2024-01-06 09:45:00,0.7920347860576631,0.001,0.055,0.0,1.5
2024-01-06 10:00:00,0.7920347860576631,0.001,0.1654,0.0,1.5
2024-01-06 10:15:00,0.7920347860576631,0.001,0.3215333333333333,0.0,1.5
2024-01-06 10:30:00,0.7920347860576631,0.001,0.3468666666666666,0.0,1.5
2024-01-06 10:45:00,0.7920347860576631,0.001,0.33505333333333337,0.0,1.5
2024-01-06 11:00:00,0.7920347860576631,0.001,0.20393333333333336,0.0,1.5
2024-01-06 11:15:00,0.7920347860576631,0.001,0.3404,0.0,1.5
2024-01-06 11:30:00,0.7920347860576631,0.001,0.6499400000000001,0.0,1.5
2024-01-06 11:45:00,0.7920347860576631,0.001,0.3360333333333333,0.0,1.5
2024-01-06 12:00:00,0.21194260961537684,0.001,0.35229999999999995,0.0,1.5
2024-01-06 12:15:00,0.001,0.001,0.4694333333333333,0.0,1.5
2024-01-06 12:30:00,0.001,0.001,0.24373141514120136,0.0,1.5
2024-01-06 12:45:00,0.001,0.001,0.2130411414903116,2.6666666666666665,1.5
2024-01-06 13:00:00,0.001,0.001,0.2502092730589211,0.0,1.5
2024-01-06 13:15:00,0.001,0.001,0.36547593972558784,0.0,1.5
2024-01-06 13:30:00,0.001,0.001,1.3516092730589213,0.0,1.5
2024-01-06 13:45:00,0.001,0.001,0.5580759397255878,0.0,1.5
2024-01-06 14:00:00,0.001,0.001,0.799565500255005,0.0,1.5
2024-01-06 14:15:00,0.001,0.001,0.8363237423726735,0.0,1.5
2024-01-06 14:30:00,0.001,0.001,1.1183942454236042,0.0,1.5
2024-01-06 14:45:00,0.001,0.001,0.3247,0.0,1.5
2024-01-06 15:00:00,0.001,0.001,0.38803333333333334,0.0,1.5
2024-01-06 15:15:00,0.6338278288461304,0.001,1.5485666666666664,0.0,1.5
2024-01-06 15:30:00,0.7920347860576631,0.001,0.2361275787569374,0.0,1.5
2024-01-06 15:45:00,0.7920347860576631,0.001,0.21205707570600685,0.0,1.5
2024-01-06 16:00:00,0.7920347860576631,0.001,0.2025237423726735,0.0,1.5
2024-01-06 16:15:00,0.7920347860576631,0.001,0.2509237423726735,0.0,1.5
2024-01-06 16:30:00,0.7920347860576631,0.001,0.7953824949151156,0.0,1.5
2024-01-06 16:45:00,0.7920347860576631,0.001,0.5017,1.8666666666666667,1.5
2024-01-06 17:00:00,0.7920347860576631,0.001,0.32436666666666664,0.8,1.5
2024-01-06 17:15:00,0.7920347860576631,0.001,0.8447666666666666,0.0,1.5
2024-01-06 17:30:00,0.7920347860576631,0.001,0.41656666666666664,0.0,1.5
2024-01-06 17:45:00,0.7920347860576631,0.001,0.41198527085496406,0.0,1.5
2024-01-06 18:00:00,0.7920347860576631,0.001,0.6117426063922544,0.0,1.5
2024-01-06 18:15:00,0.7920347860576631,0.001,0.6949426063922545,0.0,1.5
2024-01-06 18:30:00,0.7920347860576631,0.001,2.2444892730589214,0.0,1.5
2024-01-06 18:45:00,0.528356524038442,0.001,1.2673292730589212,0.0,1.5
2024-01-06 19:00:00,0.001,0.001,0.3550759397255879,0.0,1.5
2024-01-06 19:15:00,0.001,0.001,0.8274759397255879,0.0,1.5
2024-01-06 19:30:00,0.001,0.001,0.5774092730589211,0.0,1.5
2024-01-06 19:45:00,0.001,0.001,0.7383426063922544,0.0,1.5
2024-01-06 20:00:00,0.001,0.001,0.5800759397255878,0.0,1.5
2024-01-06 20:15:00,0.001,0.001,0.5478092730589211,0.0,1.5
2024-01-06 20:30:00,0.001,0.001,0.52973469226803,0.0,1.5
2024-01-06 20:45:00,0.001,0.001,0.33500816471771455,1.8666666666666667,1.5
2024-01-06 21:00:00,0.001,0.001,0.5181904090393402,0.8,1.5
2024-01-06 21:15:00,0.001,0.001,0.6091904090393402,0.0,1.5
2024-01-06 21:30:00,0.001,0.001,0.4445237423726735,0.0,1.5
2024-01-06 21:45:00,0.001,0.001,0.38805707570600684,0.0,1.5
2024-01-06 22:00:00,0.001,0.001,0.438217746440581,0.0,1.5
2024-01-06 22:15:00,0.001,0.001,0.7840999999999999,0.0,1.5
2024-01-06 22:30:00,0.001,0.001,0.6031855306862476,0.0,1.5
2024-01-06 22:45:00,0.001,0.001,0.8950521973529143,0.0,1.5
2024-01-06 23:00:00,0.001,0.001,0.27065219735291435,0.0,1.5
2024-01-06 23:15:00,0.001,0.001,0.2222521973529143,0.0,1.5
2024-01-06 23:30:00,0.001,0.001,0.2222521973529143,0.0,1.5
2024-01-06 23:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 00:00:00,0.001,0.001,0.8630999999999999,0.0,1.5
2024-01-07 00:15:00,0.001,0.001,0.7408688262144952,0.0,1.5
2024-01-07 00:30:00,0.001,0.001,0.2025237423726735,0.0,1.5
2024-01-07 00:45:00,0.001,0.001,0.3235237423726735,0.0,1.5
2024-01-07 01:00:00,0.001,0.001,0.45679040903934015,0.0,1.5
2024-01-07 01:15:00,0.001,0.001,0.7495393292654259,0.0,1.1
2024-01-07 01:30:00,0.001,0.001,0.49770000000000003,0.0,0.0
2024-01-07 01:45:00,0.001,0.001,0.44516666666666665,0.0,0.0
2024-01-07 02:00:00,0.001,0.001,0.24716666666666665,0.0,0.0
2024-01-07 02:15:00,0.001,0.001,0.20173549288116194,0.0,0.0
2024-01-07 02:30:00,0.001,0.001,0.4037770757060068,0.0,0.0
2024-01-07 02:45:00,0.001,0.001,0.3235237423726735,0.0,0.0
2024-01-07 03:00:00,0.001,0.001,0.38867707570600685,0.0,0.7
2024-01-07 03:15:00,0.001,0.001,0.3018237423726735,0.0,1.5
2024-01-07 03:30:00,0.001,0.001,0.18782374237267352,0.0,1.5
2024-01-07 03:45:00,0.001,0.001,0.8949333333333332,0.0,1.5
2024-01-07 04:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-07 04:15:00,0.001,0.001,0.055,0.8,1.5
2024-01-07 04:30:00,0.001,0.001,0.23233333333333334,4.0,1.5
2024-01-07 04:45:00,0.001,0.001,0.15633333333333332,0.26666666666666666,1.5
2024-01-07 05:00:00,0.001,0.001,0.09118666666666667,0.0,1.5
2024-01-07 05:15:00,0.001,0.001,0.5904999999999999,0.0,1.5
2024-01-07 05:30:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 05:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 06:00:00,0.001,0.001,0.3807,0.0,1.5
2024-01-07 06:15:00,0.001,0.001,0.27936666666666665,0.0,1.5
2024-01-07 06:30:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 06:45:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 07:00:00,0.001,0.001,0.19069999999999998,0.0,1.5
2024-01-07 07:15:00,0.001,0.001,0.29383333333333334,0.0,1.5
2024-01-07 07:30:00,0.001,0.001,0.542045237705859,0.0,1.5
2024-01-07 07:45:00,0.001,0.001,0.4322521973529143,0.0,1.5
2024-01-07 08:00:00,0.001,0.001,0.3562521973529143,0.0,1.5
2024-01-07 08:15:00,0.001,0.001,0.34818553068624764,1.8666666666666667,1.5
2024-01-07 08:30:00,0.001,0.001,0.23104523770585905,0.8,1.5
2024-01-07 08:45:00,0.001,0.001,0.2290333333333333,0.0,1.5
2024-01-07 09:00:00,0.001,0.001,0.38849999999999996,0.0,1.5
2024-01-07 09:15:00,0.001,0.001,0.29819333333333337,0.0,1.5
2024-01-07 09:30:00,0.001,0.001,0.26214,0.0,1.5
2024-01-07 09:45:00,0.001,0.001,0.3247,0.0,1.4
2024-01-07 10:00:00,0.001,0.001,0.3247,0.0,0.0
2024-01-07 10:15:00,0.001,0.001,0.9928466666666665,0.0,0.0
2024-01-07 10:30:00,0.001,0.001,0.6455333333333333,0.0,0.0
2024-01-07 10:45:00,0.001,0.001,0.23966666666666667,0.0,0.0
2024-01-07 11:00:00,0.001,0.001,0.15566146490194288,0.0,0.0
2024-01-07 11:15:00,0.001,0.001,0.28679219735291434,0.0,0.0
2024-01-07 11:30:00,0.001,0.001,0.22055219735291434,0.0,0.1
2024-01-07 11:45:00,0.001,0.001,0.271218864019581,0.0,1.5
2024-01-07 12:00:00,0.001,0.001,0.40461190437252564,1.6,0.7
2024-01-07 12:15:00,0.001,0.001,1.0628,1.0666666666666667,0.0
2024-01-07 12:30:00,0.001,0.001,2.188219664632713,0.0,0.0
2024-01-07 12:45:00,0.001,0.001,1.4814904090393404,0.0,1.5
2024-01-07 13:00:00,0.001,0.001,0.4666237423726735,0.0,1.5
2024-01-07 13:15:00,0.001,0.001,0.13015707570600685,0.0,1.5
2024-01-07 13:30:00,0.6865634812499747,0.001,0.6566237423726735,0.0,1.5
2024-01-07 13:45:00,0.7920347860576631,0.001,0.08190983231635647,0.0,1.5
2024-01-07 14:00:00,0.7920347860576631,0.001,0.055,0.0,1.5
2024-01-07 14:15:00,0.7920347860576631,0.001,0.055,0.0,0.3
2024-01-07 14:30:00,0.7920347860576631,0.001,0.055,0.0,0.0
2024-01-07 14:45:00,0.7920347860576631,0.001,0.13099999999999998,0.0,0.0
2024-01-07 15:00:00,0.7920347860576631,0.001,0.245,0.0,1.3
2024-01-07 15:15:00,0.7920347860576631,0.001,0.06766666666666667,0.0,1.2
2024-01-07 15:30:00,0.7920347860576631,0.001,0.055,0.0,0.0
2024-01-07 15:45:00,0.7920347860576631,0.001,0.055,0.26666666666666666,0.0
2024-01-07 16:00:00,0.7920347860576631,0.001,0.055,2.4,0.0
2024-01-07 16:15:00,0.7920347860576631,0.001,0.43123479823527616,0.0,0.0
2024-01-07 16:30:00,0.4756208716345978,0.001,0.4098188640195809,0.0,1.3
2024-01-07 16:45:00,0.001,0.001,0.11881886401958099,0.0,1.5
2024-01-07 17:00:00,0.001,0.001,0.2075521973529143,0.0,1.5
2024-01-07 17:15:00,0.001,0.001,0.2075521973529143,0.0,1.5
2024-01-07 17:30:00,0.001,0.001,0.19282783858822095,0.0,1.5
2024-01-07 17:45:00,0.001,0.001,0.2773333333333333,0.0,1.2
2024-01-07 18:00:00,0.001,0.001,0.28073333333333333,0.0,0.0
2024-01-07 18:15:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 18:30:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 18:45:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 19:00:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 19:15:00,0.001,0.001,0.169,0.0,0.0
2024-01-07 19:30:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-01-07 19:45:00,0.001,0.001,0.055,2.6666666666666665,0.0
2024-01-07 20:00:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 20:15:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 20:30:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 20:45:00,0.001,0.001,0.18166666666666667,0.0,0.0
2024-01-07 21:00:00,0.001,0.001,0.207,0.0,0.0
2024-01-07 21:15:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 21:30:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 21:45:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 22:00:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 22:15:00,0.001,0.001,0.19433333333333333,0.0,0.0
2024-01-07 22:30:00,0.001,0.001,0.19433333333333333,0.0,0.0
2024-01-07 22:45:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 23:00:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 23:15:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 23:30:00,0.001,0.001,0.055,0.0,0.0
2024-01-07 23:45:00,0.001,0.001,0.207,0.0,0.0
