,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-13 08:30:00,0.001,0.0,0.001,0.11333333333333333,0.0,0.0
2024-01-13 08:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 09:00:00,0.001,0.0,0.001,0.05733333333333334,0.0,0.0
2024-01-13 09:15:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-13 09:30:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-13 09:45:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-13 10:00:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-13 10:15:00,0.001,0.0,0.001,0.05,2.3333333333333335,0.0
2024-01-13 10:30:00,0.001,0.0,0.001,0.05,2.3333333333333335,0.0
2024-01-13 10:45:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-13 11:00:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-13 11:15:00,0.001,0.0,0.001,0.18933333333333333,0.0,0.0
2024-01-13 11:30:00,0.001,0.0,0.001,0.08800000000000001,0.0,0.0
2024-01-13 11:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 12:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 12:15:00,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-13 12:30:00,0.001,0.0,0.001,0.08666666666666667,0.0,0.0
2024-01-13 12:45:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-13 13:00:00,0.001,0.0,0.001,0.07533333333333334,0.0,0.0
2024-01-13 13:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 13:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 13:45:00,0.001,0.0,0.001,0.14533333333333334,0.0,0.0
2024-01-13 14:00:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-13 14:15:00,0.001,0.0,0.001,0.21466666666666664,0.0,3.0
2024-01-13 14:30:00,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-13 14:45:00,0.001,0.0,0.001,0.0526,0.0,0.0
2024-01-13 15:00:00,0.001,0.0,0.001,0.063,3.7333333333333334,0.0
2024-01-13 15:15:00,0.001,0.0,0.001,0.15099999999999997,0.9333333333333333,0.0
2024-01-13 15:30:00,0.001,0.0,0.001,0.11433333333333333,0.0,0.0
2024-01-13 15:45:00,0.001,0.0,0.001,0.23773333333333332,0.0,0.0
2024-01-13 16:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 16:15:00,0.001,0.0,0.001,0.05,0.0,3.3333333333333335
2024-01-13 16:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 16:45:00,0.001,0.0,0.001,0.13066666666666665,0.0,0.0
2024-01-13 17:00:00,0.001,0.0,0.001,0.10866666666666668,0.0,0.0
2024-01-13 17:15:00,0.001,0.0,0.001,0.2273333333333333,0.0,0.0
2024-01-13 17:30:00,0.001,0.0,0.001,0.05,4.666666666666667,0.0
2024-01-13 17:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 18:00:00,0.001,0.0,0.001,0.05,0.0,2.3333333333333335
2024-01-13 18:15:00,0.5810921764422863,0.0,0.001,0.12333333333333334,0.0,0.6666666666666666
2024-01-13 18:30:00,0.7920347860576631,0.0,0.001,0.54319102543136,0.0,0.0
2024-01-13 18:45:00,0.7920347860576631,0.0,0.001,0.3672188640195809,0.0,0.0
2024-01-13 19:00:00,0.7920347860576631,0.0,0.001,0.2025521973529143,0.0,0.0
2024-01-13 19:15:00,0.7920347860576631,0.0,0.001,0.2025521973529143,0.0,0.0
2024-01-13 19:30:00,0.7920347860576631,0.0,0.001,0.858418864019581,0.0,2.6666666666666665
2024-01-13 19:45:00,0.7920347860576631,0.0,0.001,2.1764421052052745,0.0,0.0
2024-01-13 20:00:00,0.7920347860576631,0.0,0.001,0.3540904090393402,0.0,0.0
2024-01-13 20:15:00,0.7920347860576631,0.0,0.001,0.8556237423726735,0.0,0.0
2024-01-13 20:30:00,0.7920347860576631,0.0,0.001,0.33116898007853257,0.0,0.0
2024-01-13 20:45:00,0.7920347860576631,0.0,0.001,0.32330927305892115,0.0,0.0
2024-01-13 21:00:00,0.7920347860576631,0.0,0.001,0.3381286963359374,0.0,1.6666666666666667
2024-01-13 21:15:00,0.7920347860576631,0.0,0.001,0.9282855306862475,0.0,1.6666666666666667
2024-01-13 21:30:00,0.6865634812499747,0.0,0.001,0.455615027635317,0.0,0.0
2024-01-13 21:45:00,0.001,0.0,0.001,0.4747092730589211,0.0,0.0
2024-01-13 22:00:00,0.001,0.0,0.001,0.33537593972558777,0.0,0.0
2024-01-13 22:15:00,0.001,0.0,0.001,0.33198260639225446,0.0,0.0
2024-01-13 22:30:00,0.001,0.0,0.001,0.33324810113736686,0.0,0.0
2024-01-13 22:45:00,0.001,0.0,0.001,0.2651745807908911,0.0,2.6666666666666665
2024-01-13 23:00:00,0.001,0.0,0.001,0.3243666666666666,0.0,0.0
2024-01-13 23:15:00,0.001,0.0,0.001,0.343918864019581,0.0,0.0
2024-01-13 23:30:00,0.001,0.0,0.001,0.2172521973529143,0.0,0.0
2024-01-13 23:45:00,0.001,0.0,0.001,0.2172521973529143,0.0,0.0
2024-01-14 00:00:00,0.001,0.0,0.001,0.2172521973529143,0.0,0.0
2024-01-14 00:15:00,0.001,0.0,0.001,0.26125219735291433,0.0,0.0
2024-01-14 00:30:00,0.001,0.0,0.001,0.3527805859607771,0.0,0.0
2024-01-14 00:45:00,0.001,0.0,0.001,0.8327666666666665,0.0,0.0
2024-01-14 01:00:00,0.001,0.0,0.001,0.1857,0.0,2.6666666666666665
2024-01-14 01:15:00,0.001,0.0,0.001,0.1857,0.0,0.0
2024-01-14 01:30:00,0.001,0.0,0.001,0.1857,0.0,0.0
2024-01-14 01:45:00,0.001,0.0,0.001,0.22236666666666666,0.0,0.0
2024-01-14 02:00:00,0.001,0.0,0.001,0.3643666666666666,0.0,0.0
2024-01-14 02:15:00,0.001,0.0,0.001,0.2870333333333333,0.0,0.0
2024-01-14 02:30:00,0.001,0.0,0.001,0.1857,0.0,0.0
2024-01-14 02:45:00,0.001,0.0,0.001,0.1857,0.0,0.0
2024-01-14 03:00:00,0.001,0.0,0.001,0.11332666666666666,0.0,0.0
2024-01-14 03:15:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-14 03:30:00,0.001,0.0,0.001,0.24866666666666667,0.0,0.0
2024-01-14 03:45:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-14 04:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 04:15:00,0.001,0.0,0.001,0.05,0.0,2.6666666666666665
2024-01-14 04:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 04:45:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-14 05:00:00,0.001,0.0,0.001,0.2613333333333333,5.133333333333334,0.0
2024-01-14 05:15:00,0.001,0.0,0.001,0.13333333333333333,7.0,0.0
2024-01-14 05:30:00,0.001,0.0,0.001,0.05,2.8,0.0
2024-01-14 05:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 06:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 06:15:00,0.001,0.0,0.001,0.06466666666666668,0.0,0.0
2024-01-14 06:30:00,0.001,0.0,0.001,0.27399999999999997,3.7333333333333334,0.0
2024-01-14 06:45:00,0.001,0.0,0.001,0.128,3.7333333333333334,0.0
2024-01-14 07:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 07:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 07:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 07:45:00,0.001,0.0,0.001,0.05733333333333334,0.0,0.0
2024-01-14 08:00:00,0.001,0.0,0.001,0.2866666666666667,0.0,0.0
2024-01-14 08:15:00,0.001,0.0,0.001,0.12266666666666666,0.0,0.0
2024-01-14 08:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 08:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 09:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 09:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 09:30:00,0.001,0.0,0.001,0.29933333333333334,0.0,0.0
2024-01-14 09:45:00,0.001,0.0,0.001,0.11733333333333333,0.0,0.0
2024-01-14 10:00:00,0.001,0.0,0.001,0.05,5.133333333333334,0.0
2024-01-14 10:15:00,0.001,0.0,0.001,0.05,3.2666666666666666,0.0
2024-01-14 10:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 10:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 11:00:00,0.001,0.0,0.001,0.30466666666666664,0.0,0.0
2024-01-14 11:15:00,0.001,0.0,0.001,0.112,0.0,0.0
2024-01-14 11:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 11:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 12:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 12:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 12:30:00,0.001,0.0,0.001,0.30999999999999994,0.0,0.0
2024-01-14 12:45:00,0.001,0.0,0.001,0.10666666666666667,0.0,0.0
2024-01-14 13:00:00,0.001,0.0,0.001,0.05,0.0,2.6666666666666665
2024-01-14 13:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 13:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 13:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 14:00:00,0.001,0.0,0.001,0.3153333333333333,0.0,0.0
2024-01-14 14:15:00,0.001,0.0,0.001,0.10133333333333333,0.0,0.0
2024-01-14 14:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 14:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 15:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 15:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 15:30:00,0.001,0.0,0.001,0.308,0.0,0.0
2024-01-14 15:45:00,0.001,0.0,0.001,0.10866666666666668,0.0,0.0
2024-01-14 16:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 16:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 16:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 16:45:00,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-14 17:00:00,0.001,0.0,0.001,0.288,0.0,4.0
2024-01-14 17:15:00,0.001,0.0,0.001,0.116,0.0,3.6666666666666665
2024-01-14 17:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 17:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-14 18:00:00,0.001,0.0,0.001,1.6493333333333333,0.0,0.0
2024-01-14 18:15:00,0.001,0.0,0.001,1.0349333333333333,0.0,0.0
2024-01-14 18:30:00,0.001,0.0,0.001,0.2841333333333333,0.0,0.0
2024-01-14 18:45:00,0.001,0.0,0.001,0.24433333333333337,0.0,0.0
2024-01-14 19:00:00,0.001,0.0,0.001,0.19343932926542587,0.0,0.0
2024-01-14 19:15:00,0.001,0.0,0.001,0.30382374237267357,0.0,0.0
2024-01-14 19:30:00,0.001,0.0,0.001,0.33327245990206017,0.0,3.3333333333333335
2024-01-14 19:45:00,0.001,0.0,0.001,0.3705092730589211,0.0,0.0
2024-01-14 20:00:00,0.001,0.0,0.001,0.5221759397255877,0.0,0.0
2024-01-14 20:15:00,0.7392991336538189,0.0,0.001,0.42588960842620815,0.0,0.0
2024-01-14 20:30:00,0.7920347860576631,0.0,0.001,0.27498769023407627,0.0,0.0
2024-01-14 20:45:00,0.7920347860576631,0.0,0.001,0.3483759397255878,0.0,0.0
2024-01-14 21:00:00,0.7920347860576631,0.0,0.001,0.3483759397255878,0.0,0.0
2024-01-14 21:15:00,0.7920347860576631,0.0,0.001,0.9321092730589212,0.0,0.0
2024-01-14 21:30:00,0.7920347860576631,0.0,0.001,1.0547131094431852,0.0,1.0
2024-01-14 21:45:00,0.7920347860576631,0.0,0.001,0.40944871752938666,0.0,1.6666666666666667
2024-01-14 22:00:00,0.7920347860576631,0.0,0.001,0.2514237423726735,0.0,0.0
2024-01-14 22:15:00,0.7920347860576631,0.0,0.001,0.1958237423726735,0.0,0.0
2024-01-14 22:30:00,0.7920347860576631,0.0,0.001,0.2200237423726735,0.0,0.0
2024-01-14 22:45:00,0.7920347860576631,0.0,0.001,0.3626147678040335,0.0,2.6666666666666665
2024-01-14 23:00:00,0.7920347860576631,0.0,0.001,0.49739152661834013,0.0,0.0
2024-01-14 23:15:00,0.7920347860576631,0.0,0.001,0.4188855306862476,0.0,0.0
2024-01-14 23:30:00,0.528356524038442,0.0,0.001,0.32749344481047216,0.0,0.0
2024-01-14 23:45:00,0.001,0.0,0.001,0.8527826063922546,0.0,0.0
