,TumbleDryer,BaseLoad,P_HP
2024-01-01 15:45:00,0.001,0.10200000000000001,0.0
2024-01-01 16:00:00,0.001,0.22866666666666668,0.0
2024-01-01 16:15:00,0.001,0.07872435876469334,1.6
2024-01-01 16:30:00,0.001,0.08341886401958097,0.5333333333333333
2024-01-01 16:45:00,0.001,0.8318385286522939,0.0
2024-01-01 17:00:00,0.001,0.14530927305892113,0.0
2024-01-01 17:15:00,0.001,0.2684426063922544,0.0
2024-01-01 17:30:00,0.001,0.2593759397255878,0.0
2024-01-01 17:45:00,0.001,0.6130973686863955,0.0
2024-01-01 18:00:00,0.001,0.10209040903934018,0.0
2024-01-01 18:15:00,0.001,0.6940666666666667,0.0
2024-01-01 18:30:00,0.001,0.051,0.0
2024-01-01 18:45:00,0.001,1.9614666666666667,0.0
2024-01-01 19:00:00,0.001,2.4405844131072474,0.0
2024-01-01 19:15:00,0.001,0.1968237423726735,0.0
2024-01-01 19:30:00,0.001,0.2774904090393402,0.0
2024-01-01 19:45:00,0.001,0.2628237423726735,0.0
2024-01-01 20:00:00,0.001,0.29177040903934015,0.0
2024-01-01 20:15:00,0.001,0.3168164989830231,0.0
2024-01-01 20:30:00,0.001,0.34849545973205687,0.0
2024-01-01 20:45:00,0.001,0.35204260639225443,0.0
2024-01-01 21:00:00,0.001,0.40344260639225443,0.0
2024-01-01 21:15:00,0.001,0.25850927305892113,0.0
2024-01-01 21:30:00,0.001,0.3503759397255878,0.0
2024-01-01 21:45:00,0.001,0.926874474823645,0.0
2024-01-01 22:00:00,0.001,0.28778824949151155,0.0
2024-01-01 22:15:00,0.001,0.23166666666666663,0.0
2024-01-01 22:30:00,0.001,0.13899999999999998,0.0
2024-01-01 22:45:00,0.001,0.051,0.0
2024-01-01 23:00:00,0.001,0.051,0.0
2024-01-01 23:15:00,0.001,0.15233333333333335,1.6
2024-01-01 23:30:00,0.001,0.15233333333333332,0.0
2024-01-01 23:45:00,0.001,0.15366666666666667,0.0
2024-01-02 00:00:00,0.001,0.095,0.0
2024-01-02 00:15:00,0.001,0.051,0.0
2024-01-02 00:30:00,0.001,0.051,0.0
2024-01-02 00:45:00,0.001,0.165,0.0
2024-01-02 01:00:00,0.001,0.17633333333333334,0.0
2024-01-02 01:15:00,0.001,0.161,0.0
2024-01-02 01:30:00,0.001,0.051,0.0
2024-01-02 01:45:00,0.001,0.051,0.0
2024-01-02 02:00:00,0.001,0.051,0.0
2024-01-02 02:15:00,0.001,0.17766666666666667,0.0
2024-01-02 02:30:00,0.001,0.20766666666666664,0.0
2024-01-02 02:45:00,0.001,0.117,0.0
2024-01-02 03:00:00,0.001,0.051,0.0
2024-01-02 03:15:00,0.001,0.051,0.0
2024-01-02 03:30:00,0.001,0.051,0.0
2024-01-02 03:45:00,0.001,0.205,0.0
2024-01-02 04:00:00,0.001,0.22433333333333333,1.6
2024-01-02 04:15:00,0.001,0.073,1.0666666666666667
2024-01-02 04:30:00,0.001,0.051,0.0
2024-01-02 04:45:00,0.001,0.051,0.0
2024-01-02 05:00:00,0.001,0.051,0.0
2024-01-02 05:15:00,0.001,0.26166666666666666,0.0
2024-01-02 05:30:00,0.001,0.18966666666666665,0.0
2024-01-02 05:45:00,0.001,0.051,0.0
2024-01-02 06:00:00,0.001,0.051,0.0
2024-01-02 06:15:00,0.001,0.051,0.0
2024-01-02 06:30:00,0.001,0.051,0.0
2024-01-02 06:45:00,0.001,0.3183333333333333,0.0
2024-01-02 07:00:00,0.001,0.13299999999999998,0.0
2024-01-02 07:15:00,0.001,0.051,0.0
2024-01-02 07:30:00,0.001,0.051,0.0
2024-01-02 07:45:00,0.001,0.051,0.0
2024-01-02 08:00:00,0.001,2.1668000000000003,0.0
2024-01-02 08:15:00,0.001,1.1380000000000001,0.0
2024-01-02 08:30:00,0.001,0.07633333333333334,0.0
2024-01-02 08:45:00,0.001,0.051,0.0
2024-01-02 09:00:00,0.001,0.051,0.0
2024-01-02 09:15:00,0.001,0.051,0.0
2024-01-02 09:30:00,0.001,0.13166666666666668,0.0
2024-01-02 09:45:00,0.001,0.3802,0.26666666666666666
2024-01-02 10:00:00,0.9808338158094145,0.29606666666666664,1.8666666666666667
2024-01-02 10:15:00,1.8718670002722217,0.7060666666666667,0.0
2024-01-02 10:30:00,1.9694928551016753,0.173,0.0
2024-01-02 10:45:00,1.8811419253958235,0.20066666666666666,0.0
2024-01-02 11:00:00,0.3366899832194773,0.2029333333333333,0.0
2024-01-02 11:15:00,0.001,0.27599999999999997,0.0
2024-01-02 11:30:00,0.001,0.06226666666666667,0.0
2024-01-02 11:45:00,0.001,0.08718666666666666,0.0
2024-01-02 12:00:00,0.001,0.18669999999999998,0.0
2024-01-02 12:15:00,0.001,1.8499,0.0
2024-01-02 12:30:00,0.001,1.272633333333333,0.0
2024-01-02 12:45:00,0.001,0.37703333333333333,0.0
2024-01-02 13:00:00,0.001,0.5065666666666666,0.0
2024-01-02 13:15:00,0.001,0.5837666666666667,0.0
2024-01-02 13:30:00,0.001,0.3077,0.0
2024-01-02 13:45:00,0.001,0.41036666666666666,0.0
2024-01-02 14:00:00,0.001,0.3923,0.0
2024-01-02 14:15:00,0.001,0.44503333333333334,0.0
2024-01-02 14:30:00,0.001,0.22177999999999998,0.0
2024-01-02 14:45:00,0.001,0.36122,0.0
2024-01-02 15:00:00,0.001,0.35316666666666663,0.0
2024-01-02 15:15:00,0.001,0.41869999999999996,0.0
2024-01-02 15:30:00,0.001,0.3593666666666666,0.0
2024-01-02 15:45:00,0.001,0.4607,0.0
2024-01-02 16:00:00,0.001,0.2192333333333333,0.8
2024-01-02 16:15:00,0.001,0.1985237423726735,1.3333333333333333
2024-01-02 16:30:00,0.001,0.2701437423726735,0.0
2024-01-02 16:45:00,0.001,0.12882374237267352,0.0
2024-01-02 17:00:00,0.001,0.27487707570600683,0.0
2024-01-02 17:15:00,0.001,0.3371570757060069,0.0
2024-01-02 17:30:00,0.001,0.21123731434384113,0.0
2024-01-02 17:45:00,0.001,0.6320188640195811,0.0
2024-01-02 18:00:00,0.001,0.3275521973529143,0.0
2024-01-02 18:15:00,0.001,0.481818864019581,0.0
2024-01-02 18:30:00,0.001,2.426818864019581,0.0
2024-01-02 18:45:00,0.001,1.5949307112575222,0.0
2024-01-02 19:00:00,0.001,0.10233707570600685,0.0
2024-01-02 19:15:00,0.001,1.5519904090393402,0.0
2024-01-02 19:30:00,0.001,2.6118023134118658,0.0
2024-01-02 19:45:00,0.001,0.4730759397255878,0.0
2024-01-02 20:00:00,0.001,0.5617426063922545,0.0
2024-01-02 20:15:00,0.001,0.5870759397255878,0.0
2024-01-02 20:30:00,0.001,0.4730759397255878,0.0
2024-01-02 20:45:00,0.001,0.5192759397255878,0.0
2024-01-02 21:00:00,0.001,0.5170759397255879,0.0
2024-01-02 21:15:00,0.001,0.4730759397255878,0.0
2024-01-02 21:30:00,0.001,0.4686759397255878,0.0
2024-01-02 21:45:00,0.001,0.450832774075898,0.0
2024-01-02 22:00:00,0.001,0.34740927305892116,0.0
2024-01-02 22:15:00,0.001,0.5602182476275612,2.1333333333333333
2024-01-02 22:30:00,0.001,0.4730759397255878,0.0
2024-01-02 22:45:00,0.001,0.4730759397255878,0.0
2024-01-02 23:00:00,0.001,0.9813581932850067,0.0
2024-01-02 23:15:00,0.001,0.549918864019581,0.0
2024-01-02 23:30:00,0.001,0.3590173991176381,0.0
2024-01-02 23:45:00,0.001,0.3475599999999999,0.0
2024-01-03 00:00:00,0.001,0.173,0.0
2024-01-03 00:15:00,0.001,0.173,0.0
2024-01-03 00:30:00,0.001,0.2996666666666667,0.0
2024-01-03 00:45:00,0.001,0.26366666666666666,0.0
2024-01-03 01:00:00,0.001,0.20166666666666666,0.0
2024-01-03 01:15:00,0.001,0.073,0.0
2024-01-03 01:30:00,0.001,0.10746666666666665,0.0
2024-01-03 01:45:00,0.001,0.172,0.0
2024-01-03 02:00:00,0.001,0.8444,0.0
2024-01-03 02:15:00,0.001,0.294,0.0
2024-01-03 02:30:00,0.001,0.25999999999999995,0.0
2024-01-03 02:45:00,0.001,0.172,0.0
2024-01-03 03:00:00,0.001,0.09133333333333332,0.0
2024-01-03 03:15:00,0.001,0.051,0.0
2024-01-03 03:30:00,0.001,0.20299999999999999,0.0
2024-01-03 03:45:00,0.001,0.20433333333333334,0.0
2024-01-03 04:00:00,0.001,0.095,0.26666666666666666
2024-01-03 04:15:00,0.001,0.051,0.8
2024-01-03 04:30:00,0.001,0.051,0.0
2024-01-03 04:45:00,0.001,0.051,0.0
2024-01-03 05:00:00,0.001,0.2523333333333333,0.0
2024-01-03 05:15:00,0.001,0.19899999999999998,0.0
2024-01-03 05:30:00,0.001,0.051,0.0
2024-01-03 05:45:00,0.001,0.051,0.0
2024-01-03 06:00:00,0.001,0.051,0.0
2024-01-03 06:15:00,0.001,0.051,0.0
2024-01-03 06:30:00,0.001,0.309,0.0
2024-01-03 06:45:00,0.001,0.1423333333333333,0.0
2024-01-03 07:00:00,0.001,0.051,0.26666666666666666
2024-01-03 07:15:00,0.001,0.05793333333333333,1.8666666666666667
2024-01-03 07:30:00,0.001,0.064,0.0
2024-01-03 07:45:00,0.001,0.07866666666666666,0.0
2024-01-03 08:00:00,0.001,0.364,0.0
2024-01-03 08:15:00,0.001,0.08566666666666665,0.0
2024-01-03 08:30:00,0.001,0.051,0.0
2024-01-03 08:45:00,0.001,0.051,0.0
2024-01-03 09:00:00,0.001,0.10746666666666665,0.0
2024-01-03 09:15:00,0.001,0.24506666666666665,0.0
2024-01-03 09:30:00,0.001,2.4598000000000004,0.0
2024-01-03 09:45:00,0.001,2.433206959647055,0.0
2024-01-03 10:00:00,0.001,0.33855219735291425,0.0
2024-01-03 10:15:00,0.001,1.474018864019581,0.0
2024-01-03 10:30:00,0.001,1.6720855306862477,0.0
2024-01-03 10:45:00,0.001,0.3325521973529143,0.0
2024-01-03 11:00:00,0.001,0.7132188640195809,0.0
2024-01-03 11:15:00,0.001,0.23906610740923134,0.0
2024-01-03 11:30:00,1.3312494268995703,0.08423766166678398,0.0
2024-01-03 11:45:00,1.9120072957021788,0.1000237423726735,0.0
2024-01-03 12:00:00,1.975589256962361,0.2248237423726735,0.0
2024-01-03 12:15:00,1.7335662512467718,0.3310354928811619,0.0
2024-01-03 12:30:00,0.08761334898773074,0.6194417578823315,0.0
2024-01-03 12:45:00,0.001,2.7245521973529145,2.1333333333333333
2024-01-03 13:00:00,0.001,0.6454188640195809,0.0
2024-01-03 13:15:00,0.001,0.21261886401958094,0.0
2024-01-03 13:30:00,0.001,0.28521886401958096,0.0
2024-01-03 13:45:00,0.001,0.21702783858822094,0.0
2024-01-03 14:00:00,0.001,2.51444,0.0
2024-01-03 14:15:00,0.001,1.0129666666666666,0.0
2024-01-03 14:30:00,0.001,0.7197666666666666,0.0
2024-01-03 14:45:00,0.001,0.6011666666666665,0.0
2024-01-03 15:00:00,0.001,0.3061589938981388,0.0
2024-01-03 15:15:00,0.6286846602752406,0.2838570757060069,0.0
2024-01-03 15:30:00,1.8289432008376663,0.4261770757060069,0.0
2024-01-03 15:45:00,1.97400812164362,0.1985237423726735,0.0
2024-01-03 16:00:00,1.9410712157733687,0.19537074440662722,0.0
2024-01-03 16:15:00,0.22773513037602242,0.24536666666666662,0.0
2024-01-03 16:30:00,0.001,0.3072972719569426,0.0
2024-01-03 16:45:00,0.001,0.3281559397255878,0.0
2024-01-03 17:00:00,0.001,0.5113026063922544,0.0
2024-01-03 17:15:00,0.001,0.33580927305892116,0.0
2024-01-03 17:30:00,0.001,0.38843216692167165,0.0
2024-01-03 17:45:00,0.001,2.7875863312993796,0.0
2024-01-03 18:00:00,0.001,0.8170840657843048,0.0
2024-01-03 18:15:00,0.001,1.0501188640195809,2.1333333333333333
2024-01-03 18:30:00,0.001,0.45325219735291433,0.0
2024-01-03 18:45:00,0.001,0.33925219735291434,0.0
2024-01-03 19:00:00,0.001,0.2710521973529143,0.0
2024-01-03 19:15:00,0.001,0.31783073245097143,0.0
2024-01-03 19:30:00,0.001,0.294,0.0
2024-01-03 19:45:00,0.001,0.42478205086272,0.0
2024-01-03 20:00:00,0.001,0.42688553068624757,0.0
2024-01-03 20:15:00,0.001,0.396718864019581,0.0
2024-01-03 20:30:00,0.001,0.402036610460162,0.0
2024-01-03 20:45:00,0.001,0.2960759397255878,0.0
2024-01-03 21:00:00,0.001,0.20904114149031158,0.0
2024-01-03 21:15:00,0.001,0.3459356467451993,0.0
2024-01-03 21:30:00,0.001,0.3317426063922545,0.0
2024-01-03 21:45:00,0.001,0.4748994407425647,0.0
2024-01-03 22:00:00,0.001,0.5960759397255878,0.0
2024-01-03 22:15:00,0.001,0.5080759397255878,0.0
2024-01-03 22:30:00,0.001,0.5367770757060069,0.0
2024-01-03 22:45:00,0.001,0.5524551667516684,0.0
2024-01-03 23:00:00,0.001,0.40798553068624765,0.0
2024-01-03 23:15:00,0.001,0.40443661046016194,0.0
2024-01-03 23:30:00,0.001,0.4642759397255878,0.0
2024-01-03 23:45:00,0.001,0.4730759397255878,0.0
2024-01-04 00:00:00,0.001,0.4730759397255878,0.0
2024-01-04 00:15:00,0.001,0.5199973686863955,0.0
2024-01-04 00:30:00,0.001,0.37733932926542585,0.0
2024-01-04 00:45:00,0.001,0.3297,0.0
2024-01-04 01:00:00,0.001,0.14023333333333332,0.0
2024-01-04 01:15:00,0.001,0.051,0.0
2024-01-04 01:30:00,0.001,0.051,0.0
2024-01-04 01:45:00,0.001,0.20299999999999999,0.0
2024-01-04 02:00:00,0.001,0.13833333333333334,0.0
2024-01-04 02:15:00,0.001,0.161,0.0
2024-01-04 02:30:00,0.001,0.051,2.1333333333333333
2024-01-04 02:45:00,0.001,0.051,0.0
2024-01-04 03:00:00,0.001,0.051,0.0
2024-01-04 03:15:00,0.001,0.21566666666666665,0.0
2024-01-04 03:30:00,0.001,0.16966666666666666,0.0
2024-01-04 03:45:00,0.001,0.117,0.0
2024-01-04 04:00:00,0.001,0.051,0.0
2024-01-04 04:15:00,0.001,0.051,0.0
2024-01-04 04:30:00,0.001,0.051,0.0
2024-01-04 04:45:00,0.001,0.243,0.0
2024-01-04 05:00:00,0.001,0.18633333333333332,0.26666666666666666
2024-01-04 05:15:00,0.001,0.073,1.8666666666666667
2024-01-04 05:30:00,0.001,0.051,0.0
2024-01-04 05:45:00,0.001,0.051,0.0
2024-01-04 06:00:00,0.001,0.051,0.0
2024-01-04 06:15:00,0.001,0.2996666666666667,0.0
2024-01-04 06:30:00,0.001,0.15166666666666667,0.0
2024-01-04 06:45:00,0.001,0.051,0.0
2024-01-04 07:00:00,0.001,0.051,0.0
2024-01-04 07:15:00,0.001,0.051,0.0
2024-01-04 07:30:00,0.001,0.11206666666666666,0.0
2024-01-04 07:45:00,0.001,0.4646666666666667,0.0
2024-01-04 08:00:00,0.001,0.216,0.0
2024-01-04 08:15:00,0.001,0.172,0.0
2024-01-04 08:30:00,0.001,0.172,0.0
2024-01-04 08:45:00,0.001,0.10919999999999999,0.0
2024-01-04 09:00:00,0.001,0.126,0.0
2024-01-04 09:15:00,0.001,0.35133333333333333,0.0
2024-01-04 09:30:00,0.001,0.064,0.0
2024-01-04 09:45:00,0.001,0.060533333333333335,1.6
2024-01-04 10:00:00,0.001,0.06226666666666667,0.5333333333333333
2024-01-04 10:15:00,0.001,0.07213333333333334,0.0
2024-01-04 10:30:00,0.001,0.3046666666666667,0.0
2024-01-04 10:45:00,0.001,0.4140666666666667,0.0
2024-01-04 11:00:00,0.001,0.8417666666666666,0.0
2024-01-04 11:15:00,0.001,0.3087,0.0
2024-01-04 11:30:00,0.001,0.2924333333333333,0.0
2024-01-04 11:45:00,0.001,0.2126333333333333,0.0
2024-01-04 12:00:00,0.001,0.3714021595478286,0.0
2024-01-04 12:15:00,0.001,0.4831237423726735,0.0
2024-01-04 12:30:00,0.001,0.3335237423726735,0.0
2024-01-04 12:45:00,0.001,0.8535904090393401,0.0
2024-01-04 13:00:00,0.001,0.3205237423726735,0.0
2024-01-04 13:15:00,0.001,0.3705196646327129,0.0
2024-01-04 13:30:00,0.001,0.3461666666666667,0.0
2024-01-04 13:45:00,0.001,0.3260333333333333,0.0
2024-01-04 14:00:00,0.001,0.18669999999999998,0.0
2024-01-04 14:15:00,0.001,0.18669999999999998,0.0
2024-01-04 14:30:00,0.001,0.18669999999999998,2.1333333333333333
2024-01-04 14:45:00,0.001,0.28936666666666666,0.0
2024-01-04 15:00:00,0.001,0.3067,0.0
2024-01-04 15:15:00,0.001,0.3133666666666667,0.0
2024-01-04 15:30:00,0.001,0.18669999999999998,0.0
2024-01-04 15:45:00,0.001,0.18669999999999998,0.0
2024-01-04 16:00:00,0.001,0.22336666666666663,0.0
2024-01-04 16:15:00,0.001,0.2967,0.0
2024-01-04 16:30:00,0.001,0.1487133333333333,0.0
2024-01-04 16:45:00,0.001,0.165,0.0
2024-01-04 17:00:00,0.001,0.051,0.0
2024-01-04 17:15:00,0.001,0.08806994379349527,0.0
2024-01-04 17:30:00,0.001,0.2395759397255878,0.0
2024-01-04 17:45:00,0.001,1.6986426063922544,0.0
2024-01-04 18:00:00,0.001,2.4517092730589214,0.0
2024-01-04 18:15:00,0.001,0.7265092730589211,0.0
2024-01-04 18:30:00,0.001,0.32934558502880196,0.0
2024-01-04 18:45:00,0.001,0.4735333333333333,0.0
2024-01-04 19:00:00,0.001,2.7105333333333332,2.1333333333333333
2024-01-04 19:15:00,0.001,0.8214646517450819,0.0
2024-01-04 19:30:00,0.001,0.53575469226803,0.0
2024-01-04 19:45:00,0.001,0.42604260639225444,0.0
2024-01-04 20:00:00,0.001,0.33737593972558777,0.0
2024-01-04 20:15:00,0.001,0.3960426063922544,0.0
2024-01-04 20:30:00,0.001,0.7072356467451991,0.0
2024-01-04 20:45:00,0.001,0.31622374237267353,0.0
2024-01-04 21:00:00,0.001,0.4454904090393402,0.0
2024-01-04 21:15:00,0.001,0.3948237423726735,0.0
2024-01-04 21:30:00,0.001,0.3188237423726735,0.0
2024-01-04 21:45:00,0.001,0.3760237423726735,0.0
2024-01-04 22:00:00,0.001,0.22624724338965038,0.0
2024-01-04 22:15:00,0.001,0.18145899389813883,0.0
2024-01-04 22:30:00,0.001,0.42075707570600684,0.0
2024-01-04 22:45:00,0.001,0.36915707570600687,0.0
2024-01-04 23:00:00,0.001,0.3344237423726735,0.0
2024-01-04 23:15:00,0.001,0.4158237423726735,0.0
2024-01-04 23:30:00,0.001,0.7219290436588802,0.0
2024-01-04 23:45:00,0.001,0.32949344481047216,0.0
2024-01-05 00:00:00,0.001,0.3999092730589211,0.0
2024-01-05 00:15:00,0.001,0.26604260639225447,0.0
2024-01-05 00:30:00,0.001,0.7726426063922545,0.0
2024-01-05 00:45:00,0.001,0.2143640353530621,0.0
2024-01-05 01:00:00,0.001,0.18482374237267354,0.0
2024-01-05 01:15:00,0.001,0.1753647484745347,0.0
2024-01-05 01:30:00,0.001,0.34003141514120133,2.1333333333333333
2024-01-05 01:45:00,0.001,0.23749040903934018,0.0
2024-01-05 02:00:00,0.001,0.27855707570600685,0.0
2024-01-05 02:15:00,0.001,0.0848237423726735,0.0
2024-01-05 02:30:00,0.001,0.0628237423726735,0.0
2024-01-05 02:45:00,0.001,0.5958904090393401,0.0
2024-01-05 03:00:00,0.001,0.22990983231635645,0.0
2024-01-05 03:15:00,0.001,0.13499999999999998,0.0
2024-01-05 03:30:00,0.001,0.13899999999999998,1.6
2024-01-05 03:45:00,0.001,0.051,0.5333333333333333
2024-01-05 04:00:00,0.001,0.051,0.0
2024-01-05 04:15:00,0.001,0.051,0.0
2024-01-05 04:30:00,0.001,0.241,0.0
2024-01-05 04:45:00,0.001,0.16633333333333333,0.0
2024-01-05 05:00:00,0.001,0.095,0.0
2024-01-05 05:15:00,0.001,0.5840666666666666,0.0
2024-01-05 05:30:00,0.001,0.051,0.0
2024-01-05 05:45:00,0.001,0.06366666666666666,0.0
2024-01-05 06:00:00,0.001,0.2776666666666667,0.0
2024-01-05 06:15:00,0.001,0.161,0.0
2024-01-05 06:30:00,0.001,0.5840666666666666,0.0
2024-01-05 06:45:00,0.001,0.051,0.0
2024-01-05 07:00:00,0.001,0.051,0.0
2024-01-05 07:15:00,0.001,0.07633333333333334,2.4
2024-01-05 07:30:00,0.001,0.309,0.0
2024-01-05 07:45:00,0.001,0.117,0.0
2024-01-05 08:00:00,0.001,0.48333333333333334,0.0
2024-01-05 08:15:00,0.001,0.8497333333333333,0.0
2024-01-05 08:30:00,0.001,0.186,0.0
2024-01-05 08:45:00,0.001,1.3376,0.0
2024-01-05 09:00:00,0.001,2.582666666666667,0.0
2024-01-05 09:15:00,0.001,0.884,0.0
2024-01-05 09:30:00,0.001,0.45686666666666664,0.0
2024-01-05 09:45:00,0.001,2.3030666666666666,0.0
2024-01-05 10:00:00,0.001,0.22393333333333335,0.0
2024-01-05 10:15:00,0.001,0.17333333333333334,0.0
2024-01-05 10:30:00,0.001,0.304,0.0
2024-01-05 10:45:00,0.001,0.4508,0.0
2024-01-05 11:00:00,0.001,0.051,0.0
2024-01-05 11:15:00,0.001,0.051,2.4
2024-01-05 11:30:00,0.001,0.051,0.0
2024-01-05 11:45:00,0.001,0.23189424542360412,0.0
2024-01-05 12:00:00,0.001,0.2591570757060068,0.0
2024-01-05 12:15:00,0.001,0.4756237423726736,0.0
2024-01-05 12:30:00,0.001,0.0758237423726735,0.0
2024-01-05 12:45:00,0.001,0.07235707570600683,0.0
2024-01-05 13:00:00,0.001,0.24778612860268057,0.0
2024-01-05 13:15:00,0.001,0.39685819328500677,0.0
2024-01-05 13:30:00,0.001,0.3430426063922544,0.0
2024-01-05 13:45:00,0.001,0.2163759397255878,0.0
2024-01-05 14:00:00,0.001,0.290037661666784,0.0
2024-01-05 14:15:00,0.001,0.26515707570600683,0.0
2024-01-05 14:30:00,0.001,0.29963932926542586,0.0
2024-01-05 14:45:00,0.001,0.4597021595478286,0.0
2024-01-05 15:00:00,0.001,0.37983766166678395,0.0
2024-01-05 15:15:00,0.001,0.7494426063922545,2.4
2024-01-05 15:30:00,0.001,0.2163759397255878,0.0
2024-01-05 15:45:00,0.001,0.22290927305892114,0.0
2024-01-05 16:00:00,0.001,0.19255219735291432,0.0
2024-01-05 16:15:00,0.001,0.1911611719215543,0.0
2024-01-05 16:30:00,0.001,0.15233333333333332,0.0
2024-01-05 16:45:00,0.001,0.060046666666666665,0.0
2024-01-05 17:00:00,0.001,0.18669999999999998,0.0
2024-01-05 17:15:00,0.001,0.24536666666666662,0.0
2024-01-05 17:30:00,0.001,0.2747,0.0
2024-01-05 17:45:00,0.001,0.30069999999999997,0.0
2024-01-05 18:00:00,0.001,0.2834333333333333,0.0
2024-01-05 18:15:00,0.001,0.3077,0.0
2024-01-05 18:30:00,0.001,0.3077,0.0
2024-01-05 18:45:00,0.001,2.4895,0.0
2024-01-05 19:00:00,0.001,1.4179,0.0
2024-01-05 19:15:00,0.001,0.7303487175293867,2.1333333333333333
2024-01-05 19:30:00,0.001,0.32748769023407626,0.26666666666666666
2024-01-05 19:45:00,0.001,0.2430759397255878,0.0
2024-01-05 20:00:00,0.001,0.3366759397255878,0.0
2024-01-05 20:15:00,0.001,0.4666620204314773,0.0
2024-01-05 20:30:00,0.001,0.3257237423726735,0.0
2024-01-05 20:45:00,0.001,0.4535510797739143,0.0
2024-01-05 21:00:00,0.001,0.37833932926542585,0.0
2024-01-05 21:15:00,0.001,0.3205237423726735,0.0
2024-01-05 21:30:00,0.001,0.3279904090393401,0.0
2024-01-05 21:45:00,0.001,0.24469707570600682,0.0
2024-01-05 22:00:00,0.001,1.1482426063922546,0.0
2024-01-05 22:15:00,0.001,0.7671759397255878,0.0
2024-01-05 22:30:00,0.001,0.26604260639225447,0.0
2024-01-05 22:45:00,0.001,0.4815359397255878,0.0
2024-01-05 23:00:00,0.001,0.9382585498457431,0.0
2024-01-05 23:15:00,0.001,0.35173479823527626,0.0
2024-01-05 23:30:00,0.001,0.34025219735291434,0.0
2024-01-05 23:45:00,0.001,0.553318864019581,0.0
2024-01-06 00:00:00,0.001,0.4260521973529143,0.0
2024-01-06 00:15:00,0.001,0.38950494472547054,0.0
2024-01-06 00:30:00,0.001,0.3957,0.0
2024-01-06 00:45:00,0.001,0.2593,0.0
2024-01-06 01:00:00,0.001,0.18669999999999998,0.0
2024-01-06 01:15:00,0.001,0.7638333333333333,1.6
2024-01-06 01:30:00,0.001,0.7451,0.5333333333333333
2024-01-06 01:45:00,0.001,0.28936666666666666,0.0
2024-01-06 02:00:00,0.001,0.2307,0.0
2024-01-06 02:15:00,0.001,0.18669999999999998,0.0
2024-01-06 02:30:00,0.001,0.06909333333333333,0.0
2024-01-06 02:45:00,0.001,0.241,0.0
2024-01-06 03:00:00,0.001,0.10033333333333333,0.0
2024-01-06 03:15:00,0.001,0.5608000000000001,0.0
2024-01-06 03:30:00,0.001,0.051,0.0
2024-01-06 03:45:00,0.001,0.051,0.5333333333333333
2024-01-06 04:00:00,0.001,0.06366666666666666,1.0666666666666667
2024-01-06 04:15:00,0.001,0.241,0.0
2024-01-06 04:30:00,0.001,0.13166666666666668,0.0
2024-01-06 04:45:00,0.001,0.5168,0.0
2024-01-06 05:00:00,0.001,0.051,0.0
2024-01-06 05:15:00,0.001,0.051,0.0
2024-01-06 05:30:00,0.001,0.07633333333333334,0.0
2024-01-06 05:45:00,0.001,0.243,0.0
2024-01-06 06:00:00,0.001,0.161,2.4
2024-01-06 06:15:00,0.001,0.073,0.0
2024-01-06 06:30:00,0.001,0.051,0.0
2024-01-06 06:45:00,0.001,0.45426666666666665,0.0
2024-01-06 07:00:00,0.001,0.10200000000000001,0.0
2024-01-06 07:15:00,0.001,0.28733333333333333,0.0
2024-01-06 07:30:00,0.001,0.2488,0.0
2024-01-06 07:45:00,0.001,0.185,0.0
2024-01-06 08:00:00,0.001,0.17980000000000002,0.0
2024-01-06 08:15:00,0.001,0.185,0.0
2024-01-06 08:30:00,0.001,0.23566666666666666,0.0
2024-01-06 08:45:00,0.001,0.5729333333333333,0.0
2024-01-06 09:00:00,0.001,0.41170146490194287,0.0
2024-01-06 09:15:00,0.001,0.0955521973529143,0.0
2024-01-06 09:30:00,0.001,0.677418864019581,0.0
2024-01-06 09:45:00,0.001,0.2175521973529143,1.8666666666666667
2024-01-06 10:00:00,0.001,1.384218864019581,0.5333333333333333
2024-01-06 10:15:00,0.001,2.0500576920980267,0.0
2024-01-06 10:30:00,0.001,0.5847805767229838,0.0
2024-01-06 10:45:00,0.001,0.10349040903934018,0.0
2024-01-06 11:00:00,0.001,0.0628237423726735,0.0
2024-01-06 11:15:00,0.001,1.7002904090393403,0.0
2024-01-06 11:30:00,0.001,2.4611256605648055,0.0
2024-01-06 11:45:00,0.001,2.334866666666667,0.0
2024-01-06 12:00:00,0.001,1.7853333333333334,0.0
2024-01-06 12:15:00,0.001,2.1621483609686503,0.0
2024-01-06 12:30:00,0.001,2.2293759397255877,0.0
2024-01-06 12:45:00,0.001,0.2617759397255878,0.0
2024-01-06 13:00:00,0.001,0.40570927305892107,0.0
2024-01-06 13:15:00,0.001,0.3391341818432564,0.0
2024-01-06 13:30:00,0.001,0.1944589938981388,0.0
2024-01-06 13:45:00,0.001,0.19130599593209255,2.4
2024-01-06 14:00:00,0.001,0.21169040903934017,0.0
2024-01-06 14:15:00,0.001,0.26769040903934016,0.0
2024-01-06 14:30:00,0.001,0.37415707570600687,0.0
2024-01-06 14:45:00,0.001,0.685957075706007,0.0
2024-01-06 15:00:00,0.001,0.173,0.0
2024-01-06 15:15:00,0.001,0.173,0.0
2024-01-06 15:30:00,0.001,0.15673333333333334,0.0
2024-01-06 15:45:00,0.001,0.30301190437252573,0.0
