,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-04 09:30:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.5814805859607772,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.09086202966927077,0.0,1.0
2024-01-04 10:15:00,0.001,0.0,0.7394426063922546,0.0,1.5
2024-01-04 10:30:00,0.001,0.0,0.11104260639225448,0.0,1.5
2024-01-04 10:45:00,0.001,0.0,0.5043559397255879,0.0,1.5
2024-01-04 11:00:00,0.001,0.0,0.35927593972558775,3.2666666666666666,1.4
2024-01-04 11:15:00,0.001,0.0,0.2273464427765184,4.2,0.0
2024-01-04 11:30:00,0.001,0.0,0.29285219735291435,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.45125219735291433,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,1.4496402929803884,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,1.5447,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,1.3782999999999999,0.0,1.1
2024-01-04 12:45:00,0.001,0.0,0.21603333333333333,0.0,1.5
2024-01-04 13:00:00,0.001,0.0,2.301906959647055,0.0,1.3
2024-01-04 13:15:00,0.001,0.0,2.007518864019581,0.0,0.6
2024-01-04 13:30:00,0.001,0.0,0.23658553068624763,0.0,1.5
2024-01-04 13:45:00,0.001,0.0,0.20725219735291428,0.0,1.2
2024-01-04 14:00:00,0.001,0.0,0.20725219735291428,0.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.1967347982352762,0.0,0.0
2024-01-04 14:30:00,0.001,0.0,0.5754999999999999,0.0,1.1
2024-01-04 14:45:00,0.001,0.0,0.41123333333333334,0.0,1.2
2024-01-04 15:00:00,0.001,0.0,0.30462435876469335,0.0,0.7
2024-01-04 15:15:00,0.001,0.0,0.25983219735291435,0.0,1.5
2024-01-04 15:30:00,0.001,0.0,0.20468553068624765,0.0,1.5
2024-01-04 15:45:00,0.001,0.0,0.2570855306862476,0.0,1.5
2024-01-04 16:00:00,0.001,0.0,0.30724175788233143,0.0,1.5
2024-01-04 16:15:00,0.001,0.0,0.26513333333333333,1.4,1.5
2024-01-04 16:30:00,0.001,0.0,0.20500000000000002,0.0,1.1
2024-01-04 16:45:00,0.001,0.0,0.6940666666666667,0.0,0.0
2024-01-04 17:00:00,0.001,0.0,0.23911774644058095,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.18544462131383924,0.0,0.0
2024-01-04 17:30:00,0.001,0.0,0.20437593972558782,0.0,0.8
2024-01-04 17:45:00,0.001,0.0,0.2850426063922545,0.0,1.5
2024-01-04 18:00:00,0.001,0.0,0.22404260639225446,0.0,0.2
2024-01-04 18:15:00,0.001,0.0,0.0963759397255878,0.0,0.0
2024-01-04 18:30:00,0.001,0.0,0.07087735673073961,0.0,0.0
2024-01-04 18:45:00,0.001,0.0,0.053,0.0,0.0
2024-01-04 19:00:00,0.001,0.0,0.445,0.0,1.5
2024-01-04 19:15:00,0.001,0.0,0.11333333333333333,0.0,1.5
2024-01-04 19:30:00,0.001,0.0,0.10917962224581443,0.0,1.5
2024-01-04 19:45:00,0.001,0.0,0.13177593972558782,0.0,1.5
2024-01-04 20:00:00,0.001,0.0,0.2850426063922544,0.0,0.5
2024-01-04 20:15:00,0.001,0.0,0.44433593972558777,0.0,1.3
2024-01-04 20:30:00,0.001,0.0,3.4074092730589216,0.0,0.7
2024-01-04 20:45:00,0.001,0.0,1.8067426063922545,0.0,0.0
