,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-03 10:00:00,0.001,0.0,0.001,0.17833333333333334
2024-01-03 10:15:00,0.001,0.0,0.001,0.158
2024-01-03 10:30:00,0.001,0.0,0.001,0.2086666666666667
2024-01-03 10:45:00,0.001,0.0,0.001,0.44380000000000003
2024-01-03 11:00:00,0.001,0.0,0.001,1.3172
2024-01-03 11:15:00,0.001,0.0,0.001,2.2383333333333337
2024-01-03 11:30:00,0.001,0.0,0.001,1.2751333333333335
2024-01-03 11:45:00,0.001,0.0,0.001,0.08426666666666667
2024-01-03 12:00:00,0.001,0.0,0.001,0.7611609120902708
2024-01-03 12:15:00,0.001,0.0,0.001,0.0808237423726735
2024-01-03 12:30:00,0.001,0.0,0.001,0.0428237423726735
2024-01-03 12:45:00,0.001,0.4503333333333333,0.001,0.15073216692167163
2024-01-03 13:00:00,0.001,2.25,0.001,0.18804260639225448
2024-01-03 13:15:00,0.001,0.9006000000000001,0.001,0.06885819328500682
2024-01-03 13:30:00,0.001,1.0505333333333333,0.001,0.7729521973529143
2024-01-03 13:45:00,0.001,0.00046666666666666666,0.001,0.16388553068624762
2024-01-03 14:00:00,0.001,0.0,0.001,0.0415173991176381
2024-01-03 14:15:00,0.001,0.0,0.001,0.12399999999999999
2024-01-03 14:30:00,0.001,0.0,0.001,0.13433333333333333
2024-01-03 14:45:00,0.001,0.0,0.001,0.0333647484745347
2024-01-03 15:00:00,0.001,0.0,0.001,0.43177099500011734
2024-01-03 15:15:00,0.001,0.0,0.001,0.49330927305892114
2024-01-03 15:30:00,0.001,0.0,0.001,0.19970927305892114
2024-01-03 15:45:00,0.001,0.0,0.001,0.3117092730589211
2024-01-03 16:00:00,0.001,0.0,0.001,0.6980229417595416
2024-01-03 16:15:00,0.001,0.0,0.001,0.13763479823527622
2024-01-03 16:30:00,0.001,0.0,0.001,0.4840666666666666
2024-01-03 16:45:00,0.001,0.0,0.001,0.22793333333333335
2024-01-03 17:00:00,0.001,0.0,0.001,0.082
2024-01-03 17:15:00,0.001,0.0,0.001,0.15766666666666668
2024-01-03 17:30:00,0.7458391507932689,0.0,0.001,0.12666666666666668
2024-01-03 17:45:00,1.8438313183695985,0.0,0.001,0.5975525446758572
2024-01-03 18:00:00,1.971994101397868,0.0,0.001,0.11444260639225448
2024-01-03 18:15:00,1.927021184257893,0.0,0.001,0.38570927305892105
2024-01-03 18:30:00,0.5513398249799838,0.0,0.001,0.3097092730589211
2024-01-03 18:45:00,0.001,0.0,0.001,0.3323759397255878
2024-01-03 19:00:00,0.001,0.0,0.001,0.26660327712682863
2024-01-03 19:15:00,0.001,0.0,0.001,0.13515219735291428
2024-01-03 19:30:00,0.001,0.0,0.001,0.1593521973529143
2024-01-03 19:45:00,0.001,0.0,0.001,0.2845611719215543
2024-01-03 20:00:00,0.001,0.0,0.001,0.3312431656496898
2024-01-03 20:15:00,0.001,0.0,0.001,0.3111570757060068
2024-01-03 20:30:00,0.001,0.0,0.001,0.2598585406079497
2024-01-03 20:45:00,0.001,0.0,0.001,0.7022426063922544
2024-01-03 21:00:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 21:15:00,0.001,0.0,0.001,0.24604260639225445
2024-01-03 21:30:00,0.001,0.0,0.001,1.4515092730589212
2024-01-03 21:45:00,0.001,0.0,0.001,0.3741013589346966
2024-01-03 22:00:00,0.001,0.0,0.001,0.24704260639225448
2024-01-03 22:15:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 22:30:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 22:45:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 23:00:00,0.001,0.0,0.001,0.37215627509287486
2024-01-03 23:15:00,0.001,0.0,0.001,0.46076802560136326
2024-01-03 23:30:00,0.001,0.0,0.001,0.24970927305892113
2024-01-03 23:45:00,0.001,0.0,0.001,0.20837593972558782
2024-01-04 00:00:00,0.001,0.0,0.001,0.7405759397255879
2024-01-04 00:15:00,0.001,0.0,0.001,0.15504260639225448
2024-01-04 00:30:00,0.001,0.0,0.001,0.19029535376481063
2024-01-04 00:45:00,0.001,0.0,0.001,0.3506666666666666
2024-01-04 01:00:00,0.001,0.0,0.001,0.06199999999999999
2024-01-04 01:15:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 01:30:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 01:45:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 02:00:00,0.001,0.0,0.001,0.10233333333333335
2024-01-04 02:15:00,0.001,0.0,0.001,0.3807294969490694
2024-01-04 02:30:00,0.001,0.0,0.001,0.1902237423726735
2024-01-04 02:45:00,0.001,0.0,0.001,0.1638237423726735
2024-01-04 03:00:00,0.001,0.0,0.001,0.1638237423726735
2024-01-04 03:15:00,0.001,0.0,0.001,0.16067074440662724
2024-01-04 03:30:00,0.001,0.0,0.001,0.5828
2024-01-04 03:45:00,0.001,0.0,0.001,0.3794666666666667
2024-01-04 04:00:00,0.001,0.0,0.001,0.14266666666666666
2024-01-04 04:15:00,0.001,0.0,0.001,0.43079999999999996
2024-01-04 04:30:00,0.001,0.0,0.001,0.43079999999999996
2024-01-04 04:45:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 05:00:00,0.001,0.0,0.001,0.07233333333333333
2024-01-04 05:15:00,0.001,0.0,0.001,0.3
2024-01-04 05:30:00,0.001,0.0,0.001,0.19566666666666668
2024-01-04 05:45:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 06:00:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 06:15:00,0.001,0.0,0.001,0.13586666666666666
2024-01-04 06:30:00,0.001,0.0,0.001,0.20366666666666663
2024-01-04 06:45:00,0.001,0.0,0.001,0.3473333333333333
2024-01-04 07:00:00,0.001,0.0,0.001,0.3532666666666666
2024-01-04 07:15:00,0.001,0.0,0.001,0.16266666666666665
2024-01-04 07:30:00,0.001,0.0,0.001,0.13273333333333334
2024-01-04 07:45:00,0.001,0.0,0.001,0.6946
2024-01-04 08:00:00,0.001,0.0,0.001,0.2200666666666667
2024-01-04 08:15:00,0.001,0.0,0.001,0.29933333333333334
2024-01-04 08:30:00,0.001,0.0,0.001,0.302
2024-01-04 08:45:00,0.001,0.0,0.001,0.5451333333333334
2024-01-04 09:00:00,0.001,0.0,0.001,0.03966666666666666
2024-01-04 09:15:00,0.001,0.0,0.001,0.030999999999999996
2024-01-04 09:30:00,0.001,0.0,0.001,0.10333333333333333
2024-01-04 09:45:00,0.001,0.0,0.001,0.5548
2024-01-04 10:00:00,0.001,0.0,0.001,0.145
2024-01-04 10:15:00,0.001,0.0,0.001,0.19826666666666667
2024-01-04 10:30:00,0.001,0.0,0.001,0.5770666666666667
2024-01-04 10:45:00,0.001,0.0,0.001,0.15693333333333334
2024-01-04 11:00:00,0.001,0.0,0.001,0.24766666666666667
2024-01-04 11:15:00,0.001,0.0,0.001,0.6671999999999999
2024-01-04 11:30:00,0.001,0.0,0.001,0.6024666666666666
2024-01-04 11:45:00,0.001,0.0,0.001,0.26906465174508193
2024-01-04 12:00:00,0.001,0.0,0.001,0.1135521973529143
2024-01-04 12:15:00,0.001,0.0,0.001,0.07555219735291431
2024-01-04 12:30:00,0.001,0.0,0.001,0.701618864019581
2024-01-04 12:45:00,0.001,0.0,0.001,0.1667521973529143
2024-01-04 13:00:00,0.001,0.0,0.001,0.11095219735291431
2024-01-04 13:15:00,0.001,0.0,0.001,0.6376661074092314
2024-01-04 13:30:00,0.001,0.0,0.001,0.43257593972558783
2024-01-04 13:45:00,0.001,0.0,0.001,0.20837593972558782
2024-01-04 14:00:00,0.001,0.0,0.001,0.3117092730589211
2024-01-04 14:15:00,0.001,0.0,0.001,0.23684260639225446
2024-01-04 14:30:00,0.001,0.0,0.001,1.0106267781438054
2024-01-04 14:45:00,0.001,0.0,0.001,0.1799620204314773
2024-01-04 15:00:00,0.001,0.0,0.001,0.2955092730589211
2024-01-04 15:15:00,0.001,0.0,0.001,0.1953759397255878
2024-01-04 15:30:00,0.001,0.0,0.001,1.5822426063922543
2024-01-04 15:45:00,0.001,0.0,0.001,2.3905836124941158
2024-01-04 16:00:00,0.001,0.0,0.001,0.5870437728039163
2024-01-04 16:15:00,0.001,0.0,0.001,0.15113333333333331
2024-01-04 16:30:00,0.001,0.0,0.001,0.30764175788233145
2024-01-04 16:45:00,0.001,0.0,0.001,0.2345521973529143
2024-01-04 17:00:00,0.001,0.0,0.001,0.3075521973529142
2024-01-04 17:15:00,0.001,0.0,0.001,0.8039248599516734
2024-01-04 17:30:00,0.001,0.0,0.001,0.2041689800785326
2024-01-04 17:45:00,0.001,0.0,0.001,0.14139187394128302
2024-01-04 18:00:00,0.001,0.0,0.001,0.2647092730589211
2024-01-04 18:15:00,0.11525299393937072,0.0,0.001,0.7148426063922545
2024-01-04 18:30:00,1.6984739823927635,0.0,0.001,1.6751759397255879
2024-01-04 18:45:00,1.9571921555028464,0.0,0.001,1.3292816943019838
2024-01-04 19:00:00,1.9777871676156922,0.0,0.020933333333333335,0.0625521973529143
2024-01-04 19:15:00,1.2913192803479392,0.0,0.31359415481395836,0.0743759397255878
2024-01-04 19:30:00,0.001,0.0,0.7784300551217537,0.2609759397255878
2024-01-04 19:45:00,0.001,1.2003333333333333,0.19031532135688214,0.7676426063922546
2024-01-04 20:00:00,0.001,1.8002,0.16125635070014202,0.35304260639225443
2024-01-04 20:15:00,0.001,1.3504,0.9356263301377817,0.26004260639225446
2024-01-04 20:30:00,0.001,0.30086666666666667,0.8501022392556616,0.20837593972558782
2024-01-04 20:45:00,0.001,0.0,0.11419909048795261,0.20837593972558782
2024-01-04 21:00:00,0.001,0.0,0.2357076404471998,0.25904260639225446
2024-01-04 21:15:00,0.001,0.0,0.43489501275340975,0.7981759397255879
2024-01-04 21:30:00,0.001,0.0,0.001,0.40137593972558777
2024-01-04 21:45:00,0.001,0.0,0.001,0.23844260639225448
2024-01-04 22:00:00,0.001,0.0,0.001,0.4619092730589211
2024-01-04 22:15:00,0.001,0.0,0.001,0.32864260639225445
2024-01-04 22:30:00,0.001,0.0,0.001,0.1953759397255878
2024-01-04 22:45:00,0.001,0.0,0.001,0.3830426063922544
2024-01-04 23:00:00,0.001,0.0,0.001,0.42750927305892106
2024-01-04 23:15:00,0.001,0.0,0.001,0.11344260639225447
2024-01-04 23:30:00,0.001,0.0,0.001,0.1953759397255878
2024-01-04 23:45:00,0.001,0.0,0.001,0.1953759397255878
2024-01-05 00:00:00,0.001,0.0,0.001,0.4532385286522939
2024-01-05 00:15:00,0.001,0.0,0.001,0.5847521973529143
2024-01-05 00:30:00,0.001,0.0,0.001,1.0152507324509714
2024-01-05 00:45:00,0.001,0.0,0.001,0.5724666666666667
2024-01-05 01:00:00,0.001,0.0,0.001,0.6608666666666666
2024-01-05 01:15:00,0.001,0.0,0.001,0.030999999999999996
2024-01-05 01:30:00,0.001,0.0,0.001,0.09553333333333333
2024-01-05 01:45:00,0.001,0.0,0.001,0.23366666666666666
2024-01-05 02:00:00,0.001,0.0,0.001,0.497
2024-01-05 02:15:00,0.001,0.0,0.001,0.20033333333333334
2024-01-05 02:30:00,0.001,0.0,0.001,0.152
2024-01-05 02:45:00,0.001,0.0,0.001,0.14287161139213717
2024-01-05 03:00:00,0.001,0.0,0.001,0.0625521973529143
2024-01-05 03:15:00,0.001,0.0,0.001,0.10388553068624763
2024-01-05 03:30:00,0.001,0.0,0.001,0.3948855306862476
2024-01-05 03:45:00,0.001,0.0,0.001,0.2684049447254705
2024-01-05 04:00:00,0.001,0.0,0.001,0.152
2024-01-05 04:15:00,0.001,0.0,0.001,0.152
2024-01-05 04:30:00,0.001,0.0,0.001,0.152
