,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-03 05:30:00,0.001,0.052,0.0,0.0,2.2
2024-01-03 05:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.17866666666666664,7.333333333333333,0.0,0.0
2024-01-03 06:15:00,0.001,0.22699999999999998,5.866666666666666,0.0,0.0
2024-01-03 06:30:00,0.001,0.207,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.114,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.052,0.0,0.6,0.0
2024-01-03 07:30:00,0.001,0.242,0.0,3.0,0.0
2024-01-03 07:45:00,0.001,0.15333333333333332,0.0,2.4,0.0
2024-01-03 08:00:00,0.001,0.19666666666666666,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.13466666666666666,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-03 09:00:00,0.001,0.242,0.0,0.0,0.0
2024-01-03 09:15:00,0.001,0.09693333333333333,0.0,0.0,0.0
2024-01-03 09:30:00,0.001,0.189,0.0,0.0,0.2
2024-01-03 09:45:00,0.001,0.16833333333333333,0.0,0.0,2.8
2024-01-03 10:00:00,0.001,0.08113333333333334,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.7072666666666667,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.4709333333333333,0.0,0.0,0.0
2024-01-03 10:45:00,0.001,0.173,0.0,2.4,2.0
2024-01-03 11:00:00,0.001,0.2763333333333334,0.0,0.6,3.0
2024-01-03 11:15:00,0.001,0.21,0.0,0.0,3.0
2024-01-03 11:30:00,0.001,0.46480000000000005,0.0,0.0,3.0
2024-01-03 11:45:00,0.001,0.255,7.333333333333333,0.0,3.0
2024-01-03 12:00:00,0.001,0.16633333333333333,11.0,0.0,0.2
2024-01-03 12:15:00,0.001,0.0572,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.25566666666666665,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.8507333333333332,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.23633333333333334,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.36300000000000004,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.211,0.0,0.0,1.0
2024-01-03 13:45:00,0.001,0.09579999999999998,0.0,2.0,3.0
2024-01-03 14:00:00,0.001,0.2076666666666667,0.0,1.0,3.0
2024-01-03 14:15:00,0.001,0.341,0.0,0.0,1.8
2024-01-03 14:30:00,0.001,0.323,0.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.7495999999999999,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.173,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.0762,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.49313333333333337,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.207,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.27299999999999996,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.060413919294110476,0.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.08985819328500684,0.0,1.6,2.0
2024-01-03 17:00:00,0.001,0.11604260639225447,4.4,1.4,3.0
2024-01-03 17:15:00,0.001,0.31370927305892116,0.0,0.0,0.2
2024-01-03 17:30:00,0.001,0.3370426063922544,0.0,0.0,2.2
2024-01-03 17:45:00,0.001,0.10813418184325636,0.0,0.0,3.0
2024-01-03 18:00:00,0.001,0.13327074440662726,0.0,0.0,3.0
2024-01-03 18:15:00,0.001,0.18166666666666667,0.0,0.0,0.4
2024-01-03 18:30:00,0.001,0.186,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.46766666666666673,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.3116431656496898,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.06902374237267352,0.0,0.0,3.0
2024-01-03 19:30:00,0.001,0.0638237423726735,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.0638237423726735,0.0,1.4,0.0
2024-01-03 20:00:00,0.001,0.34718491429422776,0.0,1.6,0.0
2024-01-03 20:15:00,0.001,0.8148959397255878,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.44886202966927075,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.327916945827449,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.33737593972558777,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.3310655002550049,0.0,0.0,2.8
2024-01-03 21:30:00,0.001,0.32075707570600687,0.0,0.0,0.0
