,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-04 20:45:00,0.7920347860576631,0.001,0.0,0.25770927305892116,1.5
2024-01-04 21:00:00,0.7920347860576631,0.001,0.0,0.2193759397255878,1.5
2024-01-04 21:15:00,0.7920347860576631,0.001,0.0,0.20984260639225447,1.5
2024-01-04 21:30:00,0.7920347860576631,0.001,0.0,0.21417593972558782,1.5
2024-01-04 21:45:00,0.7920347860576631,0.001,0.0,1.2080426063922545,1.5
2024-01-04 22:00:00,0.1064713048076884,0.001,0.0,1.3633759397255878,1.5
2024-01-04 22:15:00,0.001,0.001,0.0,0.35270927305892114,1.5
2024-01-04 22:30:00,0.001,0.001,0.0,0.2193759397255878,1.5
2024-01-04 22:45:00,0.001,0.001,0.0,0.7500778579177199,1.5
2024-01-04 23:00:00,0.001,0.001,0.0,0.3467759397255878,0.2
2024-01-04 23:15:00,0.001,0.001,0.0,0.3167092730589211,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.2943759397255878,1.4
2024-01-04 23:45:00,0.001,0.001,0.0,0.0853759397255878,1.5
2024-01-05 00:00:00,0.001,0.001,0.0,0.0853759397255878,0.4
2024-01-05 00:15:00,0.001,0.001,0.0,0.2093759397255878,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.1473759397255878,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.14846202966927077,0.4
2024-01-05 01:00:00,0.001,0.001,0.0,0.5466855306862476,1.5
2024-01-05 01:15:00,0.001,0.001,0.0,0.05041391929411048,1.5
2024-01-05 01:30:00,0.001,0.001,0.0,0.15566666666666668,1.5
2024-01-05 01:45:00,0.001,0.001,0.0,0.11433333333333334,0.3
2024-01-05 02:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-05 02:15:00,0.001,0.001,0.0,0.13,1.5
2024-01-05 02:30:00,0.001,0.001,0.0,0.10066666666666667,1.5
2024-01-05 02:45:00,0.001,0.001,0.0,0.14533333333333334,1.5
2024-01-05 03:00:00,0.001,0.001,0.0,0.1892,1.1
2024-01-05 03:15:00,0.001,0.001,0.0,0.163,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.6960666666666666,0.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.26566666666666666,0.1
2024-01-05 04:00:00,0.001,0.001,0.0,0.8330666666666667,1.5
2024-01-05 04:15:00,0.001,0.001,0.0,0.16726666666666665,1.5
2024-01-05 04:30:00,0.001,0.001,0.0,0.042,1.5
2024-01-05 04:45:00,0.001,0.001,0.0,0.5750666666666666,1.5
2024-01-05 05:00:00,0.001,0.001,0.0,0.04933333333333333,1.5
2024-01-05 05:15:00,0.001,0.001,0.0,0.23466666666666666,1.1
2024-01-05 05:30:00,0.001,0.001,0.0,0.17466666666666666,0.0
2024-01-05 05:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.44179999999999997,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.5750666666666666,0.0
2024-01-05 06:30:00,0.001,0.001,0.0,0.6694,0.0
2024-01-05 06:45:00,0.001,0.001,0.0,0.7987333333333333,1.3
2024-01-05 07:00:00,0.001,0.001,0.0,0.056666666666666664,1.5
2024-01-05 07:15:00,0.001,0.001,0.0,0.047200000000000006,1.5
2024-01-05 07:30:00,0.001,0.001,0.0,0.4547999999999999,1.5
2024-01-05 07:45:00,0.001,0.001,0.0,0.25026666666666664,1.5
2024-01-05 08:00:00,0.001,0.001,0.0,0.21566666666666665,1.5
2024-01-05 08:15:00,0.001,0.001,0.0,0.165,1.5
2024-01-05 08:30:00,0.001,0.001,0.0,0.050666666666666665,1.5
2024-01-05 08:45:00,0.001,0.001,0.0,0.042,1.5
2024-01-05 09:00:00,0.001,0.001,0.0,0.5928666666666668,1.5
2024-01-05 09:15:00,0.001,0.001,0.0,1.4243333333333335,1.5
2024-01-05 09:30:00,0.001,0.001,0.9003333333333333,1.3413333333333335,0.4
2024-01-05 09:45:00,0.001,0.001,2.1000666666666667,0.13733333333333334,0.0
2024-01-05 10:00:00,0.001,0.001,1.0505333333333333,0.042,0.0
2024-01-05 10:15:00,0.001,0.001,0.6007333333333332,0.08333333333333333,0.0
2024-01-05 10:30:00,0.001,0.001,0.0002666666666666667,0.18666666666666668,1.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.042,1.5
2024-01-05 11:00:00,0.001,0.001,0.0,0.10800000000000001,1.5
2024-01-05 11:15:00,0.001,0.001,0.0,0.25593333333333335,1.4
2024-01-05 11:30:00,0.001,0.001,0.0,0.7393333333333333,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.197,0.0
2024-01-05 12:00:00,0.001,0.001,0.0,0.44179999999999997,0.0
2024-01-05 12:15:00,0.001,0.001,0.0,0.042,1.4
2024-01-05 12:30:00,0.001,0.001,0.0,0.12266666666666666,1.5
2024-01-05 12:45:00,0.001,0.001,0.0,0.5284666666666666,1.5
2024-01-05 13:00:00,0.001,0.001,0.0,0.5968,1.5
2024-01-05 13:15:00,0.001,0.001,0.0,0.052333333333333336,0.0
2024-01-05 13:30:00,0.7392991336538189,0.001,0.0,0.042,0.0
2024-01-05 13:45:00,0.7920347860576631,0.001,0.0,0.042,0.0
2024-01-05 14:00:00,0.7920347860576631,0.001,0.0,0.14766666666666667,0.0
2024-01-05 14:15:00,0.7920347860576631,0.001,0.0,0.6481333333333335,1.3
2024-01-05 14:30:00,0.7920347860576631,0.001,0.0,0.06266666666666668,0.8
2024-01-05 14:45:00,0.7920347860576631,0.001,0.0,0.04410347982352762,0.0
2024-01-05 15:00:00,0.7920347860576631,0.001,0.0,0.07355219735291431,0.0
2024-01-05 15:15:00,0.7920347860576631,0.001,0.0,0.07355219735291431,0.0
2024-01-05 15:30:00,0.7920347860576631,0.001,0.0,1.1390188640195809,0.0
2024-01-05 15:45:00,0.7920347860576631,0.001,0.0,0.22681886401958096,0.0
2024-01-05 16:00:00,0.7920347860576631,0.001,0.0,0.19493131841174857,0.0
2024-01-05 16:15:00,0.7920347860576631,0.001,0.0,0.7090666666666666,0.0
2024-01-05 16:30:00,0.6338278288461304,0.001,0.0,0.176,1.5
2024-01-05 16:45:00,0.001,0.001,0.0,0.33533333333333337,1.5
2024-01-05 17:00:00,0.001,0.001,0.0,0.32733333333333337,1.5
2024-01-05 17:15:00,0.001,0.001,0.0,0.19799999999999998,1.5
2024-01-05 17:30:00,0.001,0.001,0.0,0.176,1.5
2024-01-05 17:45:00,0.001,0.001,0.0,0.18703549288116195,1.5
2024-01-05 18:00:00,0.001,0.001,0.0,0.3212904090393402,1.5
2024-01-05 18:15:00,0.001,0.001,0.0,0.1832237423726735,1.5
2024-01-05 18:30:00,0.001,0.001,0.0,0.7050605555295345,1.5
2024-01-05 18:45:00,0.001,0.001,0.0,0.10570927305892114,1.5
2024-01-05 19:00:00,0.001,0.001,0.0,0.09837593972558781,1.5
2024-01-05 19:15:00,0.001,0.001,0.0,0.2223759397255878,1.5
2024-01-05 19:30:00,0.001,0.001,0.0,0.22490927305892114,1.5
2024-01-05 19:45:00,0.001,0.001,0.0,0.253916945827449,1.5
2024-01-05 20:00:00,0.001,0.001,0.0,0.310218864019581,1.5
2024-01-05 20:15:00,0.001,0.001,0.0,0.20322294175954156,1.5
2024-01-05 20:30:00,0.001,0.001,0.0,0.32004260639225446,1.5
2024-01-05 20:45:00,0.001,0.001,0.0,0.2787092730589212,1.5
2024-01-05 21:00:00,0.001,0.001,0.0,0.10150927305892113,1.5
2024-01-05 21:15:00,0.001,0.001,0.0,0.26504260639225447,1.5
2024-01-05 21:30:00,0.001,0.001,0.0,0.2943759397255878,1.5
2024-01-05 21:45:00,0.001,0.001,0.0,0.7095092730589212,0.3
2024-01-05 22:00:00,0.001,0.001,0.0,0.2890426063922545,0.0
2024-01-05 22:15:00,0.31741391442306527,0.001,0.0,0.7394426063922546,0.0
2024-01-05 22:30:00,0.7920347860576631,0.001,0.0,0.20637593972558782,0.0
2024-01-05 22:45:00,0.7920347860576631,0.001,0.0,0.2797092730589211,0.2
2024-01-05 23:00:00,0.7920347860576631,0.001,0.0,0.36955627509287486,1.5
2024-01-05 23:15:00,0.7920347860576631,0.001,0.0,0.29385819328500684,1.5
2024-01-05 23:30:00,0.7920347860576631,0.001,0.0,0.19375506078442212,1.2
2024-01-05 23:45:00,0.7920347860576631,0.001,0.0,0.1748237423726735,0.0
2024-01-06 00:00:00,0.7920347860576631,0.001,0.0,0.15869040903934017,0.0
2024-01-06 00:15:00,0.7920347860576631,0.001,0.0,0.3212904090393402,0.0
2024-01-06 00:30:00,0.7920347860576631,0.001,0.0,0.3328824949151157,0.0
2024-01-06 00:45:00,0.7920347860576631,0.001,0.0,0.163,0.0
2024-01-06 01:00:00,0.7920347860576631,0.001,0.0,0.163,0.0
2024-01-06 01:15:00,0.7920347860576631,0.001,0.0,0.163,0.8
2024-01-06 01:30:00,0.7920347860576631,0.001,0.0,0.23533333333333334,1.5
2024-01-06 01:45:00,0.7920347860576631,0.001,0.0,0.7791333333333335,0.2
2024-01-06 02:00:00,0.001,0.001,0.0,0.7400666666666667,0.0
2024-01-06 02:15:00,0.001,0.001,0.0,0.5628,0.0
2024-01-06 02:30:00,0.001,0.001,0.0,0.13073333333333334,0.0
2024-01-06 02:45:00,0.001,0.001,0.0,0.10400000000000001,0.0
2024-01-06 03:00:00,0.001,0.001,0.0,0.17333333333333334,1.2
2024-01-06 03:15:00,0.001,0.001,0.0,0.152,1.5
2024-01-06 03:30:00,0.001,0.001,0.0,0.8709333333333333,1.5
2024-01-06 03:45:00,0.001,0.001,0.0,0.3358785710391924,1.5
2024-01-06 04:00:00,0.001,0.001,0.0,0.6582855306862477,0.8
2024-01-06 04:15:00,0.001,0.001,0.0,0.20788553068624763,0.0
2024-01-06 04:30:00,0.001,0.001,0.0,0.09555219735291431,0.0
2024-01-06 04:45:00,0.001,0.001,0.0,0.5833521973529143,0.0
2024-01-06 05:00:00,0.001,0.001,0.0,0.48170842454899815,0.3
2024-01-06 05:15:00,0.001,0.001,0.0,0.08754029298038857,1.5
2024-01-06 05:30:00,0.001,0.001,0.0,0.21821886401958096,1.5
2024-01-06 05:45:00,0.001,0.001,0.0,0.07355219735291431,1.5
2024-01-06 06:00:00,0.001,0.001,0.0,1.0430855306862477,0.3
2024-01-06 06:15:00,0.001,0.001,0.0,0.716618864019581,1.1
2024-01-06 06:30:00,0.001,0.001,0.0,1.4618487175293866,1.5
2024-01-06 06:45:00,0.001,0.001,0.0,2.0362,1.5
2024-01-06 07:00:00,0.001,0.001,0.0,0.0524,1.5
2024-01-06 07:15:00,0.001,0.001,0.0,0.055,1.5
2024-01-06 07:30:00,0.001,0.001,0.0,0.10633333333333334,1.5
2024-01-06 07:45:00,0.001,0.001,0.0,0.5708000000000001,1.5
2024-01-06 08:00:00,0.001,0.001,0.0,0.5968,1.5
2024-01-06 08:15:00,0.001,0.001,0.0,0.0691611719215543,1.5
2024-01-06 08:30:00,0.001,0.001,0.0,0.07355219735291431,1.5
2024-01-06 08:45:00,0.001,0.001,0.0,0.08968553068624764,1.0
2024-01-06 09:00:00,0.001,0.001,0.0,0.27088553068624766,0.0
2024-01-06 09:15:00,0.001,0.001,0.0,0.8237084245489982,1.2
2024-01-06 09:30:00,0.001,0.001,0.0,0.5834666666666667,1.5
2024-01-06 09:45:00,0.001,0.001,0.0,0.163,1.5
2024-01-06 10:00:00,0.001,0.001,0.0,0.10477266259875921,0.2
2024-01-06 10:15:00,0.001,0.001,0.0,0.32035707570600686,0.0
2024-01-06 10:30:00,0.001,0.001,0.0,1.0890904090393403,0.8
2024-01-06 10:45:00,0.001,0.001,0.0,0.15515707570600684,1.5
2024-01-06 11:00:00,0.001,0.001,0.0,0.06682374237267351,1.5
2024-01-06 11:15:00,0.001,0.001,0.0,0.4618942454236041,1.5
2024-01-06 11:30:00,0.001,0.001,0.0,0.055,1.5
2024-01-06 11:45:00,0.001,0.001,0.0,0.1996666666666667,1.5
2024-01-06 12:00:00,0.001,0.001,0.0,0.26106666666666667,0.7
2024-01-06 12:15:00,0.001,0.001,0.0,0.22583932926542588,0.8
2024-01-06 12:30:00,0.001,0.001,0.0,0.18782374237267352,1.5
2024-01-06 12:45:00,0.001,0.001,0.0,0.7208904090393402,0.0
2024-01-06 13:00:00,0.001,0.001,0.0008,0.3221570757060068,0.0
2024-01-06 13:15:00,0.001,0.001,1.2004666666666668,0.5354724599020602,0.0
2024-01-06 13:30:00,0.001,0.001,0.001,2.6750426063922546,1.2
2024-01-06 13:45:00,0.001,0.001,0.001,1.0557092730589213,1.5
2024-01-06 14:00:00,0.001,0.001,0.0,0.09430927305892113,1.5
2024-01-06 14:15:00,0.001,0.001,0.0,0.3248581932850068,1.5
2024-01-06 14:30:00,0.001,0.001,0.0,0.25024175788233144,1.5
2024-01-06 14:45:00,0.001,0.001,0.0,0.17766666666666667,1.5
2024-01-06 15:00:00,0.001,0.001,0.0,0.816313910056317,1.5
2024-01-06 15:15:00,0.001,0.001,0.0,1.3713759397255878,1.5
2024-01-06 15:30:00,0.001,0.001,0.0,2.4550426063922544,1.5
2024-01-06 15:45:00,0.001,0.001,0.0,0.29170927305892114,0.7
2024-01-06 16:00:00,0.001,0.001,0.0,0.16451310944318506,0.9
2024-01-06 16:15:00,0.001,0.001,0.0,0.11588553068624764,1.5
2024-01-06 16:30:00,0.001,0.001,0.0,0.17972435876469334,1.5
2024-01-06 16:45:00,0.001,0.001,0.0,0.19793333333333332,1.5
2024-01-06 17:00:00,0.001,0.001,0.0,0.25866666666666666,1.5
2024-01-06 17:15:00,0.001,0.001,0.0,0.176,1.5
2024-01-06 17:30:00,0.001,0.001,0.0,0.16906666666666667,1.5
2024-01-06 17:45:00,0.001,0.001,0.0,0.20700000000000002,1.5
2024-01-06 18:00:00,0.001,0.001,0.0,0.3022,1.5
2024-01-06 18:15:00,0.001,0.001,0.0,0.14367074440662725,0.7
2024-01-06 18:30:00,0.001,0.001,0.0,0.06026055552953446,0.0
2024-01-06 18:45:00,0.001,0.001,0.0,0.1711759397255878,0.0
2024-01-06 19:00:00,0.001,0.001,0.0,0.7224426063922545,0.0
2024-01-06 19:15:00,0.001,0.001,0.0,0.3307092730589211,1.1
2024-01-06 19:30:00,0.001,0.001,0.0,0.36877593972558775,1.4
2024-01-06 19:45:00,0.001,0.001,0.0,0.20637593972558782,0.8
2024-01-06 20:00:00,0.001,0.001,0.0,0.2115759397255878,1.5
2024-01-06 20:15:00,0.001,0.001,0.0,0.20728648516341688,0.1
2024-01-06 20:30:00,0.001,0.001,0.0,0.29170927305892114,0.0
2024-01-06 20:45:00,0.001,0.001,0.0,0.3741092730589211,0.0
2024-01-06 21:00:00,0.001,0.001,0.0,0.2633092730589211,0.0
2024-01-06 21:15:00,0.001,0.001,0.0,0.20810927305892116,0.0
2024-01-06 21:30:00,0.001,0.001,0.0,0.2193759397255878,0.8
2024-01-06 21:45:00,0.001,0.001,0.0,0.2813759397255878,1.5
2024-01-06 22:00:00,0.001,0.001,0.0,0.4766426063922545,0.7
2024-01-06 22:15:00,0.001,0.001,0.0,0.4638426063922545,0.0
2024-01-06 22:30:00,0.001,0.001,0.0,0.233837661666784,0.0
2024-01-06 22:45:00,0.001,0.001,0.0,0.1748237423726735,0.0
2024-01-06 23:00:00,0.001,0.001,0.0,0.24647568913209772,0.0
2024-01-06 23:15:00,0.001,0.001,0.0,0.33046202966927074,0.0
2024-01-06 23:30:00,0.001,0.001,0.0,0.20637593972558782,0.0
2024-01-06 23:45:00,0.001,0.001,0.0,0.30904260639225445,0.0
2024-01-07 00:00:00,0.001,0.001,0.0,0.2503759397255878,0.0
2024-01-07 00:15:00,0.001,0.001,0.0,0.12670927305892113,0.0
2024-01-07 00:30:00,0.001,0.001,0.0,0.21531824762756113,0.3
2024-01-07 00:45:00,0.001,0.001,0.0,0.11538824949151157,1.5
2024-01-07 01:00:00,0.001,0.001,0.0,0.17033333333333334,1.5
2024-01-07 01:15:00,0.001,0.001,0.0,0.273,1.4
2024-01-07 01:30:00,0.001,0.001,0.0,0.22333333333333333,0.0
2024-01-07 01:45:00,0.001,0.001,0.0,0.318,0.0
2024-01-07 02:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 02:15:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 02:30:00,0.001,0.001,0.0,0.064,0.0
2024-01-07 02:45:00,0.001,0.001,0.0,0.17266666666666666,1.2
2024-01-07 03:00:00,0.001,0.001,0.0,0.2116666666666667,1.5
2024-01-07 03:15:00,0.001,0.001,0.0,0.052333333333333336,1.5
2024-01-07 03:30:00,0.001,0.001,0.0,0.44179999999999997,0.4
2024-01-07 03:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 04:00:00,0.001,0.001,0.0,0.089,0.0
2024-01-07 04:15:00,0.001,0.001,0.0,0.307,0.0
2024-01-07 04:30:00,0.001,0.001,0.0,0.06266666666666668,0.0
2024-01-07 04:45:00,0.001,0.001,0.0,1.1081333333333334,0.0
2024-01-07 05:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 05:15:00,0.001,0.001,0.0,0.042,1.4
2024-01-07 05:30:00,0.001,0.001,0.0,0.24833333333333335,1.5
2024-01-07 05:45:00,0.001,0.001,0.0,0.16833333333333333,1.5
2024-01-07 06:00:00,0.001,0.001,0.0,0.4478666666666666,1.5
2024-01-07 06:15:00,0.001,0.001,0.0,0.055,1.5
2024-01-07 06:30:00,0.001,0.001,0.0,0.055,1.5
2024-01-07 06:45:00,0.001,0.001,0.0,0.1996666666666667,1.4
2024-01-07 07:00:00,0.001,0.001,0.0,0.1554,0.0
2024-01-07 07:15:00,0.001,0.001,0.0,0.12266666666666666,0.0
2024-01-07 07:30:00,0.001,0.001,0.0,0.050666666666666665,0.0
2024-01-07 07:45:00,0.001,0.001,0.0,0.055,0.0
2024-01-07 08:00:00,0.001,0.001,0.0,0.9890000000000001,0.0
2024-01-07 08:15:00,0.001,0.001,0.0,1.8384,0.0
2024-01-07 08:30:00,0.001,0.001,0.0,0.40219999999999995,0.0
2024-01-07 08:45:00,0.001,0.001,0.0,0.662737411073294,0.0
2024-01-07 09:00:00,0.001,0.001,0.0,0.06682374237267351,0.0
2024-01-07 09:15:00,0.001,0.001,0.0,0.32409040903934017,0.0
2024-01-07 09:30:00,0.31741391442306527,0.001,0.0002,0.5286237423726735,0.1
2024-01-07 09:45:00,0.7920347860576631,0.001,1.9501333333333333,0.4666237423726735,1.5
2024-01-07 10:00:00,0.7920347860576631,0.001,1.2004666666666668,0.5486393292654259,1.5
2024-01-07 10:15:00,0.7920347860576631,0.001,1.5003333333333333,0.09333333333333332,1.5
2024-01-07 10:30:00,0.7920347860576631,0.001,0.0008,0.16086666666666666,1.5
2024-01-07 10:45:00,0.7920347860576631,0.001,0.0,0.12733333333333333,1.5
2024-01-07 11:00:00,0.7920347860576631,0.001,0.0,0.055,1.3
2024-01-07 11:15:00,0.7920347860576631,0.001,0.0,0.055,0.0
2024-01-07 11:30:00,0.7920347860576631,0.001,0.0,0.4479333333333333,0.0
2024-01-07 11:45:00,0.7920347860576631,0.001,0.0,3.665133333333333,0.0
2024-01-07 12:00:00,0.7920347860576631,0.001,0.0,3.8644666666666665,0.0
2024-01-07 12:15:00,0.7920347860576631,0.001,0.0,0.042,0.0
2024-01-07 12:30:00,0.7920347860576631,0.001,0.0,0.042,0.0
2024-01-07 12:45:00,0.7392991336538189,0.001,0.0,0.05666666666666667,0.0
2024-01-07 13:00:00,0.001,0.001,0.0,0.245,0.0
2024-01-07 13:15:00,0.001,0.001,0.0,0.157,0.0
2024-01-07 13:30:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 13:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 14:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 14:15:00,0.001,0.001,0.0,0.154,0.0
2024-01-07 14:30:00,0.001,0.001,0.0,0.25533333333333336,0.0
2024-01-07 14:45:00,0.001,0.001,0.0,0.04933333333333333,0.0
2024-01-07 15:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 15:15:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 15:30:00,0.001,0.001,0.0,0.11433333333333334,0.0
2024-01-07 15:45:00,0.001,0.001,0.0,0.1996666666666667,0.0
2024-01-07 16:00:00,0.001,0.001,0.0,0.14466666666666667,0.0
2024-01-07 16:15:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 16:30:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 16:45:00,0.001,0.001,0.0,0.13626666666666667,0.0
2024-01-07 17:00:00,0.001,0.001,0.0,0.287,0.2
2024-01-07 17:15:00,0.001,0.001,0.0,0.3816,1.5
2024-01-07 17:30:00,0.001,0.001,0.0,2.6621333333333337,1.5
2024-01-07 17:45:00,0.001,0.001,0.0,2.1246487175293867,1.5
2024-01-07 18:00:00,0.001,0.001,0.0,1.7293521973529142,0.7
2024-01-07 18:15:00,0.001,0.001,0.0,1.598556275092875,1.1
2024-01-07 18:30:00,0.001,0.001,0.0,1.0444426063922545,1.5
2024-01-07 18:45:00,0.001,0.001,0.0,0.2649849142942278,1.5
2024-01-07 19:00:00,0.001,0.001,0.0,0.2481570757060068,0.6
2024-01-07 19:15:00,0.001,0.001,0.0,0.16618057672298372,0.0
2024-01-07 19:30:00,0.001,0.001,0.0,0.18666666666666668,0.0
2024-01-07 19:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 20:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 20:15:00,0.001,0.001,0.0,0.13,0.0
2024-01-07 20:30:00,0.001,0.001,0.0,0.13166666666666668,0.0
2024-01-07 20:45:00,0.001,0.001,0.0,0.197,0.0
2024-01-07 21:00:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 21:15:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 21:30:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 21:45:00,0.001,0.001,0.0,0.16533333333333333,0.0
2024-01-07 22:00:00,0.001,0.001,0.0,0.24100000000000002,0.0
2024-01-07 22:15:00,0.001,0.001,0.0,0.052333333333333336,0.0
2024-01-07 22:30:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 22:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-07 23:00:00,0.001,0.001,0.0,0.059666666666666666,0.0
2024-01-07 23:15:00,0.001,0.001,0.0,0.307,0.0
2024-01-07 23:30:00,0.001,0.001,0.0,0.09200000000000001,0.0
2024-01-07 23:45:00,0.001,0.001,0.0,0.042,0.0
