,WashingMachine,BaseLoad,P_EV
2024-01-01 12:00:00,0.001,2.7094666666666662,0.0
2024-01-01 12:15:00,0.001,1.6184,0.0
2024-01-01 12:30:00,0.001,1.479501464901943,0.0
2024-01-01 12:45:00,0.001,0.2105521973529143,0.0
2024-01-01 13:00:00,0.001,0.21685819328500683,0.0
2024-01-01 13:15:00,0.001,0.33237593972558777,0.0
2024-01-01 13:30:00,0.001,0.22084260639225448,0.0
2024-01-01 13:45:00,0.001,0.06844462131383922,0.0
2024-01-01 14:00:00,0.001,0.051882494915115665,0.0
2024-01-01 14:15:00,0.001,0.044,0.0
2024-01-01 14:30:00,0.001,0.051333333333333335,0.0
2024-01-01 14:45:00,0.001,0.24273333333333333,0.0
2024-01-01 15:00:00,0.001,0.21033741107329393,0.0
2024-01-01 15:15:00,0.001,0.7098904090393403,0.0
2024-01-01 15:30:00,0.001,0.17682374237267354,0.0
2024-01-01 15:45:00,0.001,0.5766237423726736,0.0
2024-01-01 16:00:00,0.001,0.1613272221962011,0.0
2024-01-01 16:15:00,0.001,0.37530927305892114,0.0
2024-01-01 16:30:00,0.001,0.3597092730589211,0.0
2024-01-01 16:45:00,0.001,0.8634426063922546,0.0
2024-01-01 17:00:00,0.001,0.7301759397255878,0.0
2024-01-01 17:15:00,0.001,2.1135043283334505,0.0
2024-01-01 17:30:00,0.001,2.3202472433896504,0.0
2024-01-01 17:45:00,0.001,2.061957075706007,0.0
2024-01-01 18:00:00,0.001,1.6002904090393402,0.0
2024-01-01 18:15:00,0.001,0.2988237423726735,0.0
2024-01-01 18:30:00,0.001,0.2988237423726735,0.0
2024-01-01 18:45:00,0.001,0.2988237423726735,0.0
2024-01-01 19:00:00,0.001,0.32815707570600683,0.0
2024-01-01 19:15:00,0.001,0.4109272221962011,0.0
2024-01-01 19:30:00,0.001,0.3450426063922544,0.0
2024-01-01 19:45:00,0.001,0.8634426063922546,0.0
2024-01-01 20:00:00,0.001,0.33037593972558776,0.0
2024-01-01 20:15:00,0.001,0.33037593972558776,0.0
2024-01-01 20:30:00,0.001,0.36704260639225444,0.0
2024-01-01 20:45:00,0.001,0.45337593972558776,0.0
2024-01-01 21:00:00,0.001,0.35070927305892113,0.0
2024-01-01 21:15:00,0.001,0.3433759397255878,0.0
2024-01-01 21:30:00,0.001,0.3433759397255878,0.0
2024-01-01 21:45:00,0.1907336200641085,0.33557593972558775,0.0
2024-01-01 22:00:00,0.5904714082723814,0.37437593972558775,0.0
2024-01-01 22:15:00,0.4854863435082232,0.8401759397255879,0.0
2024-01-01 22:30:00,0.16616168836457856,0.33037593972558776,0.0
2024-01-01 22:45:00,0.5149083967827618,0.9967092730589212,0.0
2024-01-01 23:00:00,1.2575608255053539,0.46364260639225446,0.0
2024-01-01 23:15:00,0.12384923520517449,0.33210927305892113,0.0
2024-01-01 23:30:00,0.1218282831049564,0.3947092730589211,0.0
2024-01-01 23:45:00,0.3680441955704638,0.4460426063922544,0.0
2024-01-02 00:00:00,0.7990600207583909,0.21843469226802997,0.0
2024-01-02 00:15:00,0.001,0.2105521973529143,0.0
2024-01-02 00:30:00,0.001,0.20101886401958097,0.0
2024-01-02 00:45:00,0.001,0.13248553068624763,0.0
2024-01-02 01:00:00,0.001,0.13421886401958097,0.0
2024-01-02 01:15:00,0.001,0.1540576920980267,0.0
2024-01-02 01:30:00,0.001,0.044,0.0
2024-01-02 01:45:00,0.001,0.044,0.0
2024-01-02 02:00:00,0.001,0.044,0.0
2024-01-02 02:15:00,0.001,0.044,0.0
2024-01-02 02:30:00,0.001,0.11,0.0
2024-01-02 02:45:00,0.001,0.132,0.0
2024-01-02 03:00:00,0.001,0.044,0.0
2024-01-02 03:15:00,0.001,0.044,0.0
2024-01-02 03:30:00,0.001,0.044,0.0
2024-01-02 03:45:00,0.001,0.044,0.0
2024-01-02 04:00:00,0.001,0.11733333333333333,0.0
2024-01-02 04:15:00,0.001,0.12466666666666666,0.0
2024-01-02 04:30:00,0.001,0.044,0.0
2024-01-02 04:45:00,0.001,0.5770666666666667,0.0
2024-01-02 05:00:00,0.001,0.044,0.0
2024-01-02 05:15:00,0.001,0.044,0.0
2024-01-02 05:30:00,0.001,0.12466666666666666,0.0
2024-01-02 05:45:00,0.001,0.6504,0.0
2024-01-02 06:00:00,0.001,0.4438000000000001,0.0
2024-01-02 06:15:00,0.001,0.044,0.0
2024-01-02 06:30:00,0.001,0.044,0.0
2024-01-02 06:45:00,0.001,0.044,0.0
2024-01-02 07:00:00,0.001,0.1346,0.0
2024-01-02 07:15:00,0.001,0.12300000000000001,0.0
2024-01-02 07:30:00,0.001,0.45680000000000004,0.0
2024-01-02 07:45:00,0.001,0.5900666666666667,0.0
2024-01-02 08:00:00,0.001,0.057,0.0
2024-01-02 08:15:00,0.001,0.05266666666666667,0.0
2024-01-02 08:30:00,0.001,0.13933333333333334,0.0
2024-01-02 08:45:00,0.001,0.10266666666666667,0.0
2024-01-02 09:00:00,0.001,0.044,0.0
2024-01-02 09:15:00,0.001,0.5788,0.0
2024-01-02 09:30:00,0.001,0.32353333333333334,0.0
2024-01-02 09:45:00,0.001,0.4284,0.0
2024-01-02 10:00:00,0.001,0.2806666666666667,0.0
2024-01-02 10:15:00,0.001,0.22933333333333333,0.0
2024-01-02 10:30:00,0.001,0.178,0.0
2024-01-02 10:45:00,0.001,0.178,0.0
2024-01-02 11:00:00,0.001,0.059866666666666665,0.0
2024-01-02 11:15:00,0.001,0.057,0.0
2024-01-02 11:30:00,0.001,0.167,0.0
2024-01-02 11:45:00,0.001,0.7407333333333334,0.0
2024-01-02 12:00:00,0.001,1.9762,0.0
2024-01-02 12:15:00,0.001,0.0492,0.0
2024-01-02 12:30:00,0.001,0.5770666666666667,0.0
2024-01-02 12:45:00,0.001,0.051333333333333335,0.0
2024-01-02 13:00:00,0.1613153268107452,0.1618,0.0
2024-01-02 13:15:00,0.4742561237541715,0.12101190437252574,0.0
2024-01-02 13:30:00,0.614273171681349,0.09722294175954155,0.0
2024-01-02 13:45:00,0.15269830158935585,0.10037593972558781,0.0
2024-01-02 14:00:00,0.3591484120935252,0.0977759397255878,0.0
2024-01-02 14:15:00,1.3103478708408682,0.8466356467451992,0.0
2024-01-02 14:30:00,0.24717629226994017,1.430037661666784,0.0
2024-01-02 14:45:00,0.10649224540073976,0.46250927305892114,0.0
2024-01-02 15:00:00,0.3213968434492331,0.31497593972558785,0.0
2024-01-02 15:15:00,0.20171652297482806,0.4889092730589212,0.0
2024-01-02 15:30:00,0.001,0.21606550025500496,0.0
2024-01-02 15:45:00,0.001,0.2104589938981388,0.0
2024-01-02 16:00:00,0.001,0.2953059959320925,0.0
2024-01-02 16:15:00,0.001,0.10309040903934016,0.0
2024-01-02 16:30:00,0.001,0.0558237423726735,0.0
2024-01-02 16:45:00,0.001,0.5888904090393403,0.0
2024-01-02 17:00:00,0.001,0.0510942454236041,0.0
2024-01-02 17:15:00,0.001,0.17906666666666665,0.0
2024-01-02 17:30:00,0.001,0.276,0.0
2024-01-02 17:45:00,0.001,0.20801190437252573,0.0
2024-01-02 18:00:00,0.001,0.25401886401958096,0.0
2024-01-02 18:15:00,0.001,1.2514188640195811,0.0
2024-01-02 18:30:00,0.001,0.2734426063922545,0.0
2024-01-02 18:45:00,0.001,0.3507759397255878,0.0
2024-01-02 19:00:00,0.001,0.4403759397255878,0.0
2024-01-02 19:15:00,0.001,0.3313988335883382,0.0
2024-01-02 19:30:00,0.001,0.2988237423726735,0.0
2024-01-02 19:45:00,0.001,0.2988237423726735,0.0
2024-01-02 20:00:00,0.001,0.32827245990206017,0.0
2024-01-02 20:15:00,0.001,0.37437593972558775,0.0
2024-01-02 20:30:00,0.001,0.4242426063922545,0.0
2024-01-02 20:45:00,0.001,0.34264260639225447,0.0
2024-01-02 21:00:00,0.001,0.6898426063922545,0.0
2024-01-02 21:15:00,0.001,0.33037593972558776,0.0
2024-01-02 21:30:00,0.001,0.33037593972558776,0.0
2024-01-02 21:45:00,0.001,0.3817092730589211,0.0
2024-01-02 22:00:00,0.001,0.8328426063922546,0.0
2024-01-02 22:15:00,0.001,0.46364260639225446,0.0
2024-01-02 22:30:00,0.001,0.33037593972558776,0.0
2024-01-02 22:45:00,0.001,0.33037593972558776,0.0
2024-01-02 23:00:00,0.001,0.7301759397255878,0.0
2024-01-02 23:15:00,0.001,1.3219092730589213,0.0
2024-01-02 23:30:00,0.001,0.7150464427765185,0.0
2024-01-02 23:45:00,0.001,0.09975219735291431,0.0
2024-01-03 00:00:00,0.001,0.07555219735291431,0.0
2024-01-03 00:15:00,0.001,0.07555219735291431,0.0
2024-01-03 00:30:00,0.001,0.07555219735291431,0.0
2024-01-03 00:45:00,0.001,0.1415521973529143,0.0
2024-01-03 01:00:00,0.030528685607001272,0.1635521973529143,0.0
2024-01-03 01:15:00,0.13127529386954348,0.0624043375712441,0.0
2024-01-03 01:30:00,0.4035889908621166,1.1219570757060071,0.0
2024-01-03 01:45:00,0.967440270205737,0.0558237423726735,0.0
2024-01-03 02:00:00,0.127732778090345,0.0558237423726735,0.0
2024-01-03 02:15:00,0.2795297395044324,0.12915707570600685,0.0
2024-01-03 02:30:00,0.6215710321512413,0.13176091209027077,0.0
2024-01-03 02:45:00,0.14483182563310534,0.44380000000000003,0.0
2024-01-03 03:00:00,0.12370632987967563,0.17726666666666668,0.0
2024-01-03 03:15:00,0.3756932189843182,0.044,0.0
2024-01-03 03:30:00,0.001,0.44380000000000003,0.0
2024-01-03 03:45:00,0.001,0.12466666666666666,0.0
2024-01-03 04:00:00,0.001,0.1416,0.0
2024-01-03 04:15:00,0.001,0.13500000000000004,0.0
2024-01-03 04:30:00,0.001,0.13500000000000004,0.0
2024-01-03 04:45:00,0.001,0.14020000000000002,0.0
2024-01-03 05:00:00,0.001,0.08733333333333333,0.0
2024-01-03 05:15:00,0.001,0.14500000000000002,0.0
2024-01-03 05:30:00,0.001,0.12300000000000001,5.0
2024-01-03 05:45:00,0.001,0.04833333333333333,0.0
2024-01-03 06:00:00,0.001,0.45680000000000004,0.0
2024-01-03 06:15:00,0.001,0.057,0.0
2024-01-03 06:30:00,0.001,0.057,0.0
2024-01-03 06:45:00,0.001,0.5486666666666667,0.0
2024-01-03 07:00:00,0.001,0.10266666666666667,0.0
2024-01-03 07:15:00,0.001,0.044,0.0
2024-01-03 07:30:00,0.001,0.5788,6.0
2024-01-03 07:45:00,0.001,0.057,0.0
2024-01-03 08:00:00,0.001,0.057,0.0
2024-01-03 08:15:00,0.001,0.15966666666666668,0.0
2024-01-03 08:30:00,0.001,0.10833333333333334,0.0
2024-01-03 08:45:00,0.001,0.057,0.0
2024-01-03 09:00:00,0.001,0.057,0.0
2024-01-03 09:15:00,0.001,0.057,0.0
2024-01-03 09:30:00,0.001,0.3521153841960533,4.0
2024-01-03 09:45:00,0.001,0.4633521973529143,0.0
2024-01-03 10:00:00,0.001,1.3324188640195809,0.0
2024-01-03 10:15:00,0.001,2.2217521973529144,0.0
2024-01-03 10:30:00,0.001,0.8839452377058592,0.0
2024-01-03 10:45:00,0.001,0.057,0.0
2024-01-03 11:00:00,0.001,0.19658057672298368,0.0
2024-01-03 11:15:00,0.001,1.2336904090393401,0.0
2024-01-03 11:30:00,0.001,0.22749040903934017,0.0
2024-01-03 11:45:00,0.001,0.1908237423726735,0.0
2024-01-03 12:00:00,0.001,0.501157075706007,0.0
2024-01-03 12:15:00,0.001,0.19657266259875922,0.0
2024-01-03 12:30:00,0.001,0.8713333333333334,0.0
2024-01-03 12:45:00,0.001,2.135,0.0
2024-01-03 13:00:00,0.001,0.2068437728039162,0.0
2024-01-03 13:15:00,0.001,0.743618864019581,0.0
2024-01-03 13:30:00,0.001,0.2105521973529143,0.0
2024-01-03 13:45:00,0.001,0.2105521973529143,0.0
2024-01-03 14:00:00,0.001,0.11691538419605335,0.0
2024-01-03 14:15:00,0.001,0.16030599593209252,0.0
2024-01-03 14:30:00,0.001,0.0778237423726735,0.0
2024-01-03 14:45:00,0.001,0.14455707570600682,0.0
2024-01-03 15:00:00,0.001,0.26629040903934015,0.0
2024-01-03 15:15:00,0.001,1.8279491615817822,0.0
2024-01-03 15:30:00,0.001,1.7161333333333333,0.0
2024-01-03 15:45:00,0.001,1.0697771061372494,0.0
2024-01-03 16:00:00,0.001,0.33321886401958095,0.0
2024-01-03 16:15:00,0.001,0.3256464427765184,0.0
2024-01-03 16:30:00,0.001,0.37890927305892114,0.0
2024-01-03 16:45:00,0.001,0.9613759397255879,0.0
2024-01-03 17:00:00,0.001,0.4710426063922544,0.0
2024-01-03 17:15:00,0.001,0.5435876902340762,0.0
2024-01-03 17:30:00,0.001,0.4298855306862476,0.0
2024-01-03 17:45:00,0.001,1.9490855306862476,0.0
2024-01-03 18:00:00,0.001,1.1312188640195808,0.0
2024-01-03 18:15:00,0.001,0.33155219735291425,0.0
2024-01-03 18:30:00,0.001,2.289713109443185,0.0
2024-01-03 18:45:00,0.001,1.399975939725588,0.0
2024-01-03 19:00:00,0.001,1.9022426063922544,0.0
2024-01-03 19:15:00,0.001,2.821709273058921,0.0
2024-01-03 19:30:00,0.001,1.5489759397255878,0.0
2024-01-03 19:45:00,0.001,0.2639759397255878,0.0
2024-01-03 20:00:00,0.001,1.5087092730589213,0.0
2024-01-03 20:15:00,0.001,2.349462029669271,0.0
2024-01-03 20:30:00,0.001,2.6148426063922545,0.0
2024-01-03 20:45:00,0.001,0.20937593972558782,0.0
2024-01-03 21:00:00,0.001,0.46364260639225446,0.0
2024-01-03 21:15:00,0.001,0.7301759397255878,0.0
2024-01-03 21:30:00,0.001,0.6513689800785326,0.0
2024-01-03 21:45:00,0.001,0.41519187394128304,0.0
2024-01-03 22:00:00,0.001,0.33037593972558776,0.0
2024-01-03 22:15:00,0.001,0.8660426063922545,0.0
2024-01-03 22:30:00,0.001,0.3433759397255878,0.0
2024-01-03 22:45:00,0.001,0.7431759397255878,0.0
2024-01-03 23:00:00,0.001,0.4093759397255878,0.0
2024-01-03 23:15:00,0.001,0.9565601114771387,0.0
2024-01-03 23:30:00,0.001,0.324618864019581,0.0
2024-01-03 23:45:00,0.001,0.33549344481047216,0.0
2024-01-04 00:00:00,0.001,0.23764260639225446,0.0
2024-01-04 00:15:00,0.001,0.2213759397255878,0.0
2024-01-04 00:30:00,0.001,0.29470927305892114,0.0
2024-01-04 00:45:00,0.001,0.8207680256013634,0.0
2024-01-04 01:00:00,0.001,0.1253611719215543,0.0
2024-01-04 01:15:00,0.001,0.10853333333333334,0.0
2024-01-04 01:30:00,0.001,0.165,0.0
2024-01-04 01:45:00,0.001,0.5648000000000001,0.0
2024-01-04 02:00:00,0.001,0.2456666666666667,0.0
2024-01-04 02:15:00,0.001,0.6381333333333333,0.0
2024-01-04 02:30:00,0.001,0.14886666666666667,0.0
2024-01-04 02:45:00,0.001,0.044,0.0
2024-01-04 03:00:00,0.001,0.5770666666666667,0.0
2024-01-04 03:15:00,0.001,0.044,0.0
2024-01-04 03:30:00,0.001,0.6650666666666667,0.0
2024-01-04 03:45:00,0.001,0.11,0.0
2024-01-04 04:00:00,0.001,0.044,0.0
2024-01-04 04:15:00,0.001,0.044,0.0
2024-01-04 04:30:00,0.001,0.044,0.0
2024-01-04 04:45:00,0.001,0.044,0.0
2024-01-04 05:00:00,0.001,0.13933333333333334,0.0
2024-01-04 05:15:00,0.001,0.1514666666666667,0.0
2024-01-04 05:30:00,0.001,0.166,0.0
2024-01-04 05:45:00,0.001,0.166,0.0
2024-01-04 06:00:00,0.001,0.166,0.0
2024-01-04 06:15:00,0.001,0.166,0.0
2024-01-04 06:30:00,0.001,0.2490347982352762,0.0
2024-01-04 06:45:00,0.001,0.12688553068624764,0.0
2024-01-04 07:00:00,0.001,0.4753521973529143,0.0
2024-01-04 07:15:00,0.001,0.08681886401958099,0.0
2024-01-04 07:30:00,0.001,0.06962087894116573,0.0
2024-01-04 07:45:00,0.001,0.057788249491511574,0.0
2024-01-04 08:00:00,0.001,0.1788237423726735,0.0
2024-01-04 08:15:00,0.001,0.10675707570600683,0.0
2024-01-04 08:30:00,0.001,0.06882374237267351,0.0
2024-01-04 08:45:00,0.001,0.06882374237267351,0.0
2024-01-04 09:00:00,0.001,0.7761570757060068,0.0
2024-01-04 09:15:00,0.001,2.1794,0.0
2024-01-04 09:30:00,0.001,1.2857333333333332,0.0
2024-01-04 09:45:00,0.001,0.08066666666666666,0.0
2024-01-04 10:00:00,0.001,0.044,0.0
2024-01-04 10:15:00,0.001,0.04794124745755783,0.0
2024-01-04 10:30:00,0.001,0.0584237423726735,0.0
2024-01-04 10:45:00,0.001,0.08349040903934019,0.0
2024-01-04 11:00:00,0.001,0.2030237423726735,0.0
2024-01-04 11:15:00,0.001,0.21915707570600684,0.0
2024-01-04 11:30:00,0.001,0.18272949694906943,0.0
2024-01-04 11:45:00,0.001,0.17453333333333332,0.0
2024-01-04 12:00:00,0.001,0.256,0.0
2024-01-04 12:15:00,0.001,0.24004871752938667,0.0
2024-01-04 12:30:00,0.001,0.28955219735291426,0.0
2024-01-04 12:45:00,0.001,0.5467521973529144,0.0
2024-01-04 13:00:00,0.001,0.0885521973529143,0.0
2024-01-04 13:15:00,0.001,0.17801886401958097,0.0
2024-01-04 13:30:00,0.001,0.1896347982352762,13.0
2024-01-04 13:45:00,0.001,0.19533333333333333,11.0
2024-01-04 14:00:00,0.001,0.276,0.0
2024-01-04 14:15:00,0.001,0.18066666666666667,0.0
2024-01-04 14:30:00,0.001,0.05213333333333334,0.0
2024-01-04 14:45:00,0.001,0.044,0.0
2024-01-04 15:00:00,0.001,0.166,0.0
2024-01-04 15:15:00,0.001,0.20266666666666666,0.0
2024-01-04 15:30:00,0.001,0.276,0.0
2024-01-04 15:45:00,0.001,0.17333333333333334,0.0
2024-01-04 16:00:00,0.001,0.166,0.0
2024-01-04 16:15:00,0.001,0.08466666666666667,0.0
2024-01-04 16:30:00,0.001,0.4438000000000001,0.0
2024-01-04 16:45:00,0.001,0.6321021595478287,0.0
2024-01-04 17:00:00,0.001,0.32575707570600687,0.0
2024-01-04 17:15:00,0.001,2.4548237423726738,0.0
2024-01-04 17:30:00,0.001,0.0558237423726735,0.0
2024-01-04 17:45:00,0.001,0.05267074440662723,0.0
2024-01-04 18:00:00,0.001,2.1378532485595367,0.0
2024-01-04 18:15:00,0.001,0.858375939725588,0.0
2024-01-04 18:30:00,0.001,0.3151092730589211,0.0
2024-01-04 18:45:00,0.001,0.2213759397255878,0.0
2024-01-04 19:00:00,0.001,0.2197994407425647,0.0
2024-01-04 19:15:00,0.001,0.20534523770585905,0.0
2024-01-04 19:30:00,0.001,0.16673333333333332,0.0
2024-01-04 19:45:00,0.001,0.2236666666666667,0.0
2024-01-04 20:00:00,0.001,0.32568058596077715,0.0
2024-01-04 20:15:00,0.001,0.7293876902340763,0.0
2024-01-04 20:30:00,0.001,0.33037593972558776,0.0
2024-01-04 20:45:00,0.001,0.33037593972558776,0.0
2024-01-04 21:00:00,0.001,0.33037593972558776,0.0
2024-01-04 21:15:00,0.001,0.3963759397255878,0.0
2024-01-04 21:30:00,0.001,0.4022426063922545,0.0
2024-01-04 21:45:00,0.001,0.33037593972558776,0.0
2024-01-04 22:00:00,0.001,0.30303070201972876,0.0
2024-01-04 22:15:00,0.001,0.32013912656872684,0.0
2024-01-04 22:30:00,0.001,0.3301366104601619,0.0
2024-01-04 22:45:00,0.001,0.38875219735291433,0.0
2024-01-04 23:00:00,0.001,0.4153718619856272,0.0
2024-01-04 23:15:00,0.001,0.3433759397255878,0.0
2024-01-04 23:30:00,0.001,0.33384260639225444,0.0
2024-01-04 23:45:00,0.001,0.3261689800785325,0.0
2024-01-05 00:00:00,0.001,0.2988237423726735,0.0
2024-01-05 00:15:00,0.001,0.3787021595478286,0.0
2024-01-05 00:30:00,0.001,0.36033333333333334,0.0
2024-01-05 00:45:00,0.001,0.287,0.0
2024-01-05 01:00:00,0.001,0.2498119043725257,0.0
2024-01-05 01:15:00,0.001,0.2209521973529143,0.0
2024-01-05 01:30:00,0.001,0.729618864019581,0.0
2024-01-05 01:45:00,0.001,0.28455219735291426,0.0
2024-01-05 02:00:00,0.001,0.2625521973529143,0.0
2024-01-05 02:15:00,0.001,0.0545173991176381,0.0
2024-01-05 02:30:00,0.001,0.5852,0.0
2024-01-05 02:45:00,0.001,0.6990666666666667,0.0
2024-01-05 03:00:00,0.001,0.166,0.0
2024-01-05 03:15:00,0.001,0.26133333333333336,0.0
2024-01-05 03:30:00,0.001,0.22466666666666668,0.0
2024-01-05 03:45:00,0.001,0.166,0.0
2024-01-05 04:00:00,0.001,0.08466666666666667,0.0
2024-01-05 04:15:00,0.001,0.5770666666666667,0.0
2024-01-05 04:30:00,0.001,0.044,0.0
2024-01-05 04:45:00,0.001,0.14666666666666667,0.0
2024-01-05 05:00:00,0.001,0.09533333333333333,0.0
2024-01-05 05:15:00,0.001,0.044,0.0
2024-01-05 05:30:00,0.001,0.044,0.0
2024-01-05 05:45:00,0.001,0.044,0.0
2024-01-05 06:00:00,0.001,0.044,0.0
2024-01-05 06:15:00,0.001,0.18134523770585906,0.0
2024-01-05 06:30:00,0.001,0.11955219735291431,0.0
2024-01-05 06:45:00,0.001,0.07555219735291431,0.0
2024-01-05 07:00:00,0.001,0.07555219735291431,0.0
2024-01-05 07:15:00,0.001,0.07555219735291431,0.0
2024-01-05 07:30:00,0.001,0.05554029298038857,0.0
2024-01-05 07:45:00,0.001,0.18433333333333335,0.0
2024-01-05 08:00:00,0.001,0.1716666666666667,0.0
2024-01-05 08:15:00,0.001,0.24886666666666668,0.0
2024-01-05 08:30:00,0.04455419540545832,0.257,0.0
2024-01-05 08:45:00,0.20731554370726968,0.24486666666666668,0.0
2024-01-05 09:00:00,0.2298920251804515,0.5804666666666667,0.0
2024-01-05 09:15:00,0.13127529386954348,0.7193491615817824,0.0
2024-01-05 09:30:00,0.4035889908621166,0.08515707570600682,0.0
2024-01-05 09:45:00,0.967440270205737,0.0558237423726735,0.0
2024-01-05 10:00:00,0.127732778090345,0.0558237423726735,0.0
2024-01-05 10:15:00,0.2795297395044324,0.0558237423726735,0.0
2024-01-05 10:30:00,0.6215710321512413,1.8009098323163566,0.0
2024-01-05 10:45:00,0.14483182563310534,1.2206666666666666,0.0
2024-01-05 11:00:00,0.12370632987967563,0.07033333333333333,0.0
2024-01-05 11:15:00,0.4627587167084743,0.057,0.0
2024-01-05 11:30:00,1.7921499552981397,2.1894,0.0
2024-01-05 11:45:00,0.10716399965674288,1.6177611719215543,0.0
2024-01-05 12:00:00,0.13654650227945514,2.2457994407425645,0.0
2024-01-05 12:15:00,0.2432091648742815,1.7543759397255876,0.0
2024-01-05 12:30:00,0.7331036540502113,0.6205759397255879,0.0
2024-01-05 12:45:00,0.001,0.2223759397255878,0.0
2024-01-05 13:00:00,0.001,0.6651915266183402,0.0
2024-01-05 13:15:00,0.001,0.2980855306862476,0.0
2024-01-05 13:30:00,0.001,0.26379798507841523,0.0
2024-01-05 13:45:00,0.001,0.6994507324509714,0.0
2024-01-05 14:00:00,0.001,0.2439680256013633,0.0
2024-01-05 14:15:00,0.001,0.25464260639225444,0.0
2024-01-05 14:30:00,0.001,0.3433759397255878,0.0
2024-01-05 14:45:00,0.001,1.4449092730589213,0.0
2024-01-05 15:00:00,0.001,2.399109273058921,0.0
2024-01-05 15:15:00,0.001,2.4172376616667837,0.0
2024-01-05 15:30:00,0.001,1.2001570757060067,0.0
2024-01-05 15:45:00,0.001,0.1778237423726735,0.0
2024-01-05 16:00:00,0.001,0.1778237423726735,0.0
2024-01-05 16:15:00,0.001,0.18389040903934017,0.0
2024-01-05 16:30:00,0.001,1.2072237423726735,0.0
2024-01-05 16:45:00,0.001,0.8292953537648107,0.0
2024-01-05 17:00:00,0.001,0.33549344481047216,0.0
2024-01-05 17:15:00,0.001,0.724418864019581,0.0
2024-01-05 17:30:00,0.001,2.9376855306862475,0.0
2024-01-05 17:45:00,0.001,1.531018864019581,0.0
2024-01-05 18:00:00,0.001,0.2955994407425646,0.0
2024-01-05 18:15:00,0.001,0.3661092730589211,0.0
2024-01-05 18:30:00,0.001,0.33524260639225445,0.0
2024-01-05 18:45:00,0.001,2.25205854060795,0.0
2024-01-05 19:00:00,0.001,0.9831092730589213,0.0
2024-01-05 19:15:00,0.001,0.4723092730589212,0.0
2024-01-05 19:30:00,0.001,0.7478426063922545,0.0
2024-01-05 19:45:00,0.001,0.4287092730589211,0.0
2024-01-05 20:00:00,0.001,0.4213759397255878,0.0
2024-01-05 20:15:00,0.001,2.1806426063922544,0.0
2024-01-05 20:30:00,0.001,1.785109273058921,0.0
2024-01-05 20:45:00,0.001,0.7735092730589213,0.0
2024-01-05 21:00:00,0.001,0.5499759397255878,0.0
2024-01-05 21:15:00,0.001,0.42404260639225444,0.0
2024-01-05 21:30:00,0.001,0.33644260639225443,0.0
2024-01-05 21:45:00,0.001,0.3114446213138392,0.0
2024-01-05 22:00:00,0.001,1.929575939725588,0.0
2024-01-05 22:15:00,0.001,0.5969092730589212,0.0
