,WasherDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-08-12 03:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 03:45:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-08-12 04:00:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-08-12 04:15:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-08-12 04:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-12 04:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-08-12 05:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.6666666666666666
2024-08-12 05:15:00,0.001,0.001,0.242,0.0,0.0,2.0
2024-08-12 05:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-12 05:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-12 06:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-12 06:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 06:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-12 06:45:00,0.001,0.001,0.14066666666666666,0.0,0.0,2.0
2024-08-12 07:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 07:15:00,0.001,0.001,0.128,0.0,0.0,1.3333333333333333
2024-08-12 07:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-08-12 07:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-08-12 08:00:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-08-12 08:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 08:30:00,0.001,0.001,0.055466666666666664,0.0,0.0,1.6666666666666667
2024-08-12 08:45:00,0.001,0.001,0.179,0.0,0.0,5.0
2024-08-12 09:00:00,0.001,0.001,0.24233333333333335,0.0,0.0,5.0
2024-08-12 09:15:00,0.001,0.001,0.255,0.0,0.0,5.0
2024-08-12 09:30:00,0.001,0.001,0.0572,0.0,0.0,5.0
2024-08-12 09:45:00,0.001,0.001,0.052,0.0,0.0,0.3333333333333333
2024-08-12 10:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 10:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-12 10:30:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-08-12 10:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-08-12 11:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 11:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 11:30:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-08-12 11:45:00,0.001,0.001,0.41933333333333334,0.7333333333333333,0.0,0.3333333333333333
2024-08-12 12:00:00,0.001,0.001,0.16599999999999998,11.0,0.0,1.0
2024-08-12 12:15:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-08-12 12:30:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-08-12 12:45:00,0.001,0.001,0.052,1.4666666666666666,0.0,0.0
2024-08-12 13:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-12 13:15:00,0.001,0.001,0.3686666666666667,1.4666666666666666,0.0,0.6666666666666666
2024-08-12 13:30:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-08-12 13:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 14:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 14:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-12 14:30:00,0.001,0.001,0.31799999999999995,0.0,0.0,1.0
2024-08-12 14:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-08-12 15:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 15:15:00,0.001,0.001,0.052,0.7333333333333333,0.0,1.3333333333333333
2024-08-12 15:30:00,0.001,0.001,0.07733333333333332,0.7333333333333333,0.0,0.0
2024-08-12 15:45:00,0.001,0.001,0.242,0.0,0.0,0.6666666666666666
2024-08-12 16:00:00,0.001,0.001,0.22933333333333333,0.0,0.0,1.6666666666666667
2024-08-12 16:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-08-12 16:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 16:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-12 17:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-12 17:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.6666666666666666
2024-08-12 17:30:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.6666666666666666
2024-08-12 17:45:00,0.001,0.001,0.3545333333333333,0.0,0.0,0.0
2024-08-12 18:00:00,0.001,0.001,2.707066666666667,0.0,0.0,0.0
2024-08-12 18:15:00,0.001,0.001,1.8541521973529143,0.0,0.0,0.3333333333333333
2024-08-12 18:30:00,0.001,0.001,2.2597092730589217,0.0,0.0,1.0
2024-08-12 18:45:00,0.001,0.001,2.1723092730589215,0.0,0.0,0.0
2024-08-12 19:00:00,0.001,0.001,2.089442606392254,0.0,0.0,0.0
2024-08-12 19:15:00,0.001,0.001,1.9138655002550047,0.0,0.0,0.0
2024-08-12 19:30:00,0.001,0.001,0.9477759397255878,0.0,0.0,0.0
2024-08-12 19:45:00,0.001,0.001,0.5370426063922544,0.0,0.0,0.3333333333333333
2024-08-12 20:00:00,0.001,0.001,0.29050927305892116,0.0,0.0,1.0
2024-08-12 20:15:00,0.001,0.001,0.2869092730589211,0.0,0.0,0.0
2024-08-12 20:30:00,0.001,0.001,0.514309273058921,0.0,0.0,1.6666666666666667
2024-08-12 20:45:00,0.001,0.001,0.36404260639225444,0.0,0.0,0.3333333333333333
2024-08-12 21:00:00,0.001,0.001,0.5413759397255877,0.0,0.0,2.0
2024-08-12 21:15:00,0.001,0.001,0.42737593972558774,0.0,0.0,0.0
2024-08-12 21:30:00,0.001,0.001,0.3855938888628678,0.0,0.0,0.3333333333333333
2024-08-12 21:45:00,0.001,0.001,0.3263570757060068,0.0,0.0,3.0
2024-08-12 22:00:00,0.001,0.1343270449307853,0.3314217274510887,0.0,0.0,5.0
2024-08-12 22:15:00,0.001,0.3980656350139567,0.9024426063922545,0.0,0.0,5.0
2024-08-12 22:30:00,0.001,0.7000993479286205,0.3440426063922545,0.0,0.0,5.0
2024-08-12 22:45:00,0.001,0.1361017319839218,0.2173759397255878,0.0,0.0,5.0
2024-08-12 23:00:00,0.001,0.2459531966181246,0.37597593972558774,0.0,0.0,2.0
2024-08-12 23:15:00,0.001,1.262108895437139,0.3303759397255878,0.0,0.0,0.0
2024-08-12 23:30:00,0.001,0.4280888661194665,0.43181502763531704,0.0,0.0,1.6666666666666667
2024-08-12 23:45:00,0.001,0.11063258560186728,0.8889611719215543,0.0,0.0,0.0
2024-08-13 00:00:00,0.001,0.2961313106793138,0.295,0.0,0.0,1.3333333333333333
2024-08-13 00:15:00,0.001,0.9065954028231974,0.6383333333333333,0.0,0.0,0.0
2024-08-13 00:30:00,0.001,0.001,0.174,0.0,0.0,1.6666666666666667
2024-08-13 00:45:00,0.001,0.001,0.3766666666666667,0.0,0.0,1.3333333333333333
2024-08-13 01:00:00,0.001,0.001,0.31706666666666666,0.0,0.0,0.0
2024-08-13 01:15:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-13 01:30:00,0.001,0.001,0.052,0.0,0.0,0.3333333333333333
2024-08-13 01:45:00,0.001,0.001,0.45180000000000003,0.0,0.0,3.0
2024-08-13 02:00:00,0.001,0.001,0.052,0.0,0.0,1.6666666666666667
2024-08-13 02:15:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-08-13 02:30:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-08-13 02:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 03:00:00,0.001,0.001,0.052,0.0,0.0,2.0
2024-08-13 03:15:00,0.001,0.001,0.45180000000000003,0.0,0.0,0.0
2024-08-13 03:30:00,0.001,0.001,0.6291333333333334,0.0,0.0,0.0
2024-08-13 03:45:00,0.001,0.001,0.356,0.0,0.0,0.0
2024-08-13 04:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 04:15:00,0.001,0.001,0.052,0.0,0.0,1.6666666666666667
2024-08-13 04:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 04:45:00,0.001,0.001,0.23746666666666666,0.0,0.0,0.0
2024-08-13 05:00:00,0.001,0.001,0.9720666666666666,0.0,0.0,0.6666666666666666
2024-08-13 05:15:00,0.001,0.001,0.2996666666666667,4.4,0.0,1.0
2024-08-13 05:30:00,0.001,0.001,0.5728000000000001,6.6,0.0,0.0
2024-08-13 05:45:00,0.001,0.001,0.173,0.0,0.0,0.0
2024-08-13 06:00:00,0.001,0.001,0.17066666666666663,0.0,0.0,0.0
2024-08-13 06:15:00,0.001,0.001,0.6513333333333333,0.0,0.0,1.6666666666666667
2024-08-13 06:30:00,0.001,0.001,0.22966666666666669,0.0,0.0,0.0
2024-08-13 06:45:00,0.001,0.001,0.15366666666666667,0.0,0.0,0.0
2024-08-13 07:00:00,0.001,0.001,0.12193333333333332,0.0,0.0,2.6666666666666665
2024-08-13 07:15:00,0.001,0.001,0.187,0.0,0.0,1.0
2024-08-13 07:30:00,0.001,0.001,0.36433333333333334,0.0,0.0,1.0
2024-08-13 07:45:00,0.001,0.001,0.28833333333333333,0.0,0.0,0.0
2024-08-13 08:00:00,0.001,0.001,0.339,0.0,0.0,1.6666666666666667
2024-08-13 08:15:00,0.001,0.001,0.16740000000000002,0.0,0.0,0.0
2024-08-13 08:30:00,0.001,0.001,0.052,0.0,0.0,1.6666666666666667
2024-08-13 08:45:00,0.001,0.001,0.18993333333333334,0.0,0.0,0.0
2024-08-13 09:00:00,0.001,0.001,0.217,0.0,0.0,0.0
2024-08-13 09:15:00,0.001,0.001,0.065,0.0,0.0,0.0
2024-08-13 09:30:00,0.001,0.001,0.255,0.0,0.0,0.0
2024-08-13 09:45:00,0.001,0.001,0.0742,0.0,0.0,2.3333333333333335
2024-08-13 10:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-13 10:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-13 10:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-08-13 10:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-13 11:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-13 11:15:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-08-13 11:30:00,0.001,0.001,0.242,0.0,0.0,1.3333333333333333
2024-08-13 11:45:00,0.001,0.001,0.11533333333333333,11.0,0.0,0.0
2024-08-13 12:00:00,0.001,0.001,0.052,0.7333333333333333,0.0,0.0
2024-08-13 12:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-13 12:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,1.3333333333333333
2024-08-13 12:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-13 13:00:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-13 13:15:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-08-13 13:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 13:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-13 14:00:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-08-13 14:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-13 14:30:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-13 14:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 15:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 15:15:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-08-13 15:30:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-08-13 15:45:00,0.001,0.001,0.18773333333333334,6.6,0.0,0.0
2024-08-13 16:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-13 16:15:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-08-13 16:30:00,0.001,0.001,0.08906666666666666,0.0,0.0,0.0
2024-08-13 16:45:00,0.001,0.001,0.554,0.0,0.0,0.3333333333333333
2024-08-13 17:00:00,0.001,0.001,0.26266666666666666,0.0,0.0,1.0
2024-08-13 17:15:00,0.001,0.001,0.7078549161581782,6.6,0.0,0.0
2024-08-13 17:30:00,0.001,0.001,0.18582374237267352,0.0,0.0,0.0
2024-08-13 17:45:00,0.001,0.001,0.18582374237267352,0.0,0.0,0.0
2024-08-13 18:00:00,0.001,0.001,0.2538237423726735,0.0,0.0,1.0
2024-08-13 18:15:00,0.001,0.001,0.3681570757060068,0.0,0.0,0.0
2024-08-13 18:30:00,0.001,0.001,0.8469875787569375,0.0,0.0,1.6666666666666667
2024-08-13 18:45:00,0.21194260961537684,0.001,0.8031863312993796,0.0,0.0,0.0
2024-08-13 19:00:00,0.7920347860576631,0.001,1.5738570757060069,0.0,0.0,0.0
2024-08-13 19:15:00,0.7920347860576631,0.001,2.0001675151765896,0.0,0.0,0.0
2024-08-13 19:30:00,0.7920347860576631,0.001,0.8378092730589211,0.0,0.0,0.0
2024-08-13 19:45:00,0.7920347860576631,0.001,0.6007426063922544,0.0,0.0,0.0
2024-08-13 20:00:00,0.7920347860576631,0.001,0.4740759397255878,0.0,0.0,0.0
2024-08-13 20:15:00,0.7920347860576631,0.001,0.45006011147713887,0.0,0.0,2.6666666666666665
2024-08-13 20:30:00,0.7920347860576631,0.001,0.488718864019581,0.0,0.0,0.0
2024-08-13 20:45:00,0.7920347860576631,0.001,0.6522521973529142,0.0,0.0,2.0
2024-08-13 21:00:00,0.7920347860576631,0.001,0.7136076902340761,0.0,0.0,0.0
2024-08-13 21:15:00,0.7920347860576631,0.001,0.5302092730589211,0.0,0.0,2.3333333333333335
2024-08-13 21:30:00,0.7920347860576631,0.001,0.3520759397255878,0.0,0.0,0.0
2024-08-13 21:45:00,0.7392991336538189,0.001,0.3520759397255878,0.0,0.0,0.0
2024-08-13 22:00:00,0.001,0.001,0.5105237423726735,0.0,0.0,0.0
2024-08-13 22:15:00,0.001,0.001,0.6032437423726734,0.0,0.0,0.0
2024-08-13 22:30:00,0.001,0.001,0.7207020628183758,0.0,0.0,0.0
2024-08-13 22:45:00,0.001,0.001,0.5250521973529143,0.0,0.0,1.0
2024-08-13 23:00:00,0.001,0.001,0.38633469226803,0.0,0.0,0.0
2024-08-13 23:15:00,0.001,0.001,0.5134759397255878,0.0,0.0,2.0
2024-08-13 23:30:00,0.001,0.001,0.5694759397255879,0.0,0.0,1.3333333333333333
2024-08-13 23:45:00,0.001,0.001,0.3529426063922545,0.0,0.0,0.0
2024-08-14 00:00:00,0.001,0.001,0.5278785618013989,0.0,0.0,0.0
2024-08-14 00:15:00,0.001,0.001,0.352918864019581,0.0,0.0,0.0
2024-08-14 00:30:00,0.001,0.001,0.3165896084262082,0.0,0.0,1.3333333333333333
2024-08-14 00:45:00,0.001,0.001,0.43734260639225453,0.0,0.0,0.0
2024-08-14 01:00:00,0.001,0.001,0.3530759397255878,0.0,0.0,0.0
2024-08-14 01:15:00,0.001,0.001,0.384765500255005,0.0,0.0,2.0
2024-08-14 01:30:00,0.001,0.001,0.41381707570600684,0.0,0.0,0.0
2024-08-14 01:45:00,0.001,0.001,0.21751774644058097,0.0,0.0,0.0
2024-08-14 02:00:00,0.001,0.001,0.8401333333333334,0.0,0.0,1.6666666666666667
2024-08-14 02:15:00,0.001,0.001,0.10266666666666667,0.0,0.0,1.3333333333333333
2024-08-14 02:30:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-08-14 02:45:00,0.001,0.001,0.128,0.0,0.0,2.0
2024-08-14 03:00:00,0.001,0.001,0.9782666666666667,0.0,0.0,0.0
2024-08-14 03:15:00,0.001,0.001,0.6291333333333334,0.0,0.0,0.0
2024-08-14 03:30:00,0.001,0.001,0.6864000000000001,0.0,0.0,1.3333333333333333
2024-08-14 03:45:00,0.001,0.001,0.5850666666666666,0.0,0.0,1.3333333333333333
2024-08-14 04:00:00,0.001,0.001,0.052,0.0,0.0,2.3333333333333335
2024-08-14 04:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-14 04:30:00,0.001,0.001,0.2673333333333333,6.6,0.0,0.0
2024-08-14 04:45:00,0.001,0.001,0.20400000000000001,5.133333333333334,0.0,1.3333333333333333
2024-08-14 05:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 05:15:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-14 05:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 05:45:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-08-14 06:00:00,0.001,0.001,0.29266666666666663,0.0,0.0,1.3333333333333333
2024-08-14 06:15:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.6666666666666666
2024-08-14 06:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 06:45:00,0.001,0.001,0.052,0.0,0.0,2.0
2024-08-14 07:00:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-08-14 07:15:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-08-14 07:30:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-14 07:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 08:00:00,0.001,0.001,0.052,0.0,0.0,2.0
2024-08-14 08:15:00,0.001,0.001,0.05373333333333333,0.0,0.0,0.0
2024-08-14 08:30:00,0.001,0.001,0.26766666666666666,0.0,0.0,0.0
2024-08-14 08:45:00,0.001,0.001,0.3436666666666667,0.0,0.0,0.0
2024-08-14 09:00:00,0.528356524038442,0.001,0.065,0.0,0.0,0.0
2024-08-14 09:15:00,0.7920347860576631,0.001,0.065,0.0,0.0,0.0
2024-08-14 09:30:00,0.7920347860576631,0.001,0.05373333333333333,0.0,0.0,2.6666666666666665
2024-08-14 09:45:00,0.7920347860576631,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-14 10:00:00,0.7920347860576631,0.001,0.29266666666666663,0.0,0.0,1.0
2024-08-14 10:15:00,0.7920347860576631,0.001,0.17866666666666664,0.0,0.0,2.6666666666666665
2024-08-14 10:30:00,0.7920347860576631,0.001,0.052,2.2,0.0,0.0
2024-08-14 10:45:00,0.7920347860576631,0.001,0.052,11.0,0.0,0.0
2024-08-14 11:00:00,0.7920347860576631,0.001,0.11533333333333333,10.266666666666667,0.0,0.0
2024-08-14 11:15:00,0.7920347860576631,0.001,0.242,0.0,0.0,1.6666666666666667
2024-08-14 11:30:00,0.7920347860576631,0.001,0.19133333333333333,0.0,0.0,1.6666666666666667
2024-08-14 11:45:00,0.7920347860576631,0.001,0.14066666666666666,0.0,0.0,0.0
2024-08-14 12:00:00,0.7920347860576631,0.001,0.052,0.0,0.0,0.0
2024-08-14 12:15:00,0.05373565240384421,0.001,0.3312,0.0,0.0,0.0
2024-08-14 12:30:00,0.001,0.001,0.5085333333333334,0.0,0.0,0.0
2024-08-14 12:45:00,0.001,0.001,0.128,0.0,0.0,1.0
2024-08-14 13:00:00,0.001,0.001,0.20400000000000001,0.0,0.0,1.6666666666666667
2024-08-14 13:15:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.3333333333333333
2024-08-14 13:30:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-14 13:45:00,0.001,0.001,0.20400000000000001,0.0,0.0,1.0
2024-08-14 14:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.3333333333333333
2024-08-14 14:15:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-14 14:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-14 14:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-08-14 15:00:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-08-14 15:15:00,0.001,0.001,0.22933333333333333,0.0,0.0,1.0
2024-08-14 15:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 15:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-14 16:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-14 16:15:00,0.001,0.001,0.10266666666666667,0.0,0.0,1.3333333333333333
2024-08-14 16:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-14 16:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-14 17:00:00,0.001,0.001,1.252,2.2,0.0,0.0
2024-08-14 17:15:00,0.001,0.001,1.7280000000000002,1.4666666666666666,0.0,0.0
2024-08-14 17:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-08-14 17:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-14 18:00:00,0.001,0.001,0.15642757875693744,0.0,0.0,0.0
2024-08-14 18:15:00,0.001,0.001,0.10416898007853258,0.0,0.0,0.0
2024-08-14 18:30:00,0.001,0.001,0.10837593972558782,0.0,0.0,0.0
2024-08-14 18:45:00,0.001,0.001,0.23050927305892113,0.0,0.0,0.0
2024-08-14 19:00:00,0.001,0.001,0.4471092730589211,0.0,0.0,1.3333333333333333
2024-08-14 19:15:00,0.001,0.001,0.3567092730589211,0.0,0.0,0.0
2024-08-14 19:30:00,0.001,0.001,0.1889856274157004,0.0,0.0,0.0
2024-08-14 19:45:00,0.001,0.001,0.174,0.0,0.0,0.0
2024-08-14 20:00:00,0.001,0.001,0.174,0.0,0.0,0.0
2024-08-14 20:15:00,0.001,0.001,0.34959999999999997,0.0,0.0,0.0
2024-08-14 20:30:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-08-14 20:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 21:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 21:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 21:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-14 21:45:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-08-14 22:00:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-08-14 22:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 22:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 22:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-14 23:00:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-08-14 23:15:00,0.001,0.001,0.31799999999999995,0.0,0.0,0.0
2024-08-14 23:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-14 23:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 00:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 00:15:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-08-15 00:30:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-08-15 00:45:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-08-15 01:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 01:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 01:30:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-15 01:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-15 02:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,1.0
2024-08-15 02:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-08-15 02:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 02:45:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-08-15 03:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-15 03:15:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-08-15 03:30:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-08-15 03:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-08-15 04:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 04:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-15 04:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-15 04:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 05:00:00,0.001,0.001,0.242,7.333333333333333,0.0,0.0
2024-08-15 05:15:00,0.001,0.001,0.06466666666666666,0.0,0.0,1.0
2024-08-15 05:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-15 05:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-15 06:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 06:15:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-08-15 06:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-08-15 06:45:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-08-15 07:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-15 07:15:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-08-15 07:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 07:45:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-08-15 08:00:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-08-15 08:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-08-15 08:30:00,0.001,0.001,0.128,0.0,0.0,1.0
2024-08-15 08:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 09:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 09:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-08-15 09:30:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-08-15 09:45:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-08-15 10:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 10:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 10:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 10:45:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-08-15 11:00:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-08-15 11:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 11:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 11:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-08-15 12:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-08-15 12:15:00,0.001,0.001,0.432,10.266666666666667,0.0,0.0
2024-08-15 12:30:00,0.001,0.001,0.10266666666666667,2.2,0.0,0.0
2024-08-15 12:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 13:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 13:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 13:30:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-08-15 13:45:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-08-15 14:00:00,0.001,0.001,0.052,3.6666666666666665,0.0,0.0
2024-08-15 14:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 14:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-08-15 14:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-08-15 15:00:00,0.001,0.001,0.2673333333333333,0.0,0.0,1.0
2024-08-15 15:15:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
