,WasherDryer,TumbleDryer,BaseLoad,P_WB
2024-01-05 08:15:00,0.001,1.9571921555028464,0.0795521973529143,0.0
2024-01-05 08:30:00,0.001,1.9777871676156922,0.09508553068624764,0.0
2024-01-05 08:45:00,0.001,1.2913192803479392,0.2025521973529143,0.0
2024-01-05 09:00:00,0.001,0.001,0.10926465174508192,0.1
2024-01-05 09:15:00,0.001,0.001,0.061000000000000006,1.5
2024-01-05 09:30:00,0.001,0.001,0.23833333333333334,1.5
2024-01-05 09:45:00,0.001,0.001,0.07366666666666667,1.5
2024-01-05 10:00:00,0.001,0.001,0.09766666666666667,1.5
2024-01-05 10:15:00,0.001,0.001,0.171,1.5
2024-01-05 10:30:00,0.001,0.001,0.0666,1.5
2024-01-05 10:45:00,0.001,0.001,0.061000000000000006,1.5
2024-01-05 11:00:00,0.001,0.001,0.09899999999999999,0.4
2024-01-05 11:15:00,0.001,0.001,0.750273626313722,0.0
2024-01-05 11:30:00,0.001,0.001,0.15121886401958096,0.0
2024-01-05 11:45:00,0.6865634812499747,0.001,0.19497977610985176,1.3
2024-01-05 12:00:00,0.7920347860576631,0.001,0.12064260639225448,1.3
2024-01-05 12:15:00,0.7920347860576631,0.001,0.25864260639225445,0.0
2024-01-05 12:30:00,0.7920347860576631,0.001,0.7445759397255879,0.0
2024-01-05 12:45:00,0.7920347860576631,0.001,0.4360426063922544,0.0
2024-01-05 13:00:00,0.7920347860576631,0.001,0.5293759397255877,0.0
2024-01-05 13:15:00,0.7920347860576631,0.001,0.38101331213988404,0.0
2024-01-05 13:30:00,0.7920347860576631,0.001,0.25933333333333336,0.0
2024-01-05 13:45:00,0.7920347860576631,0.001,0.291,0.0
2024-01-05 14:00:00,0.7920347860576631,0.001,0.291,0.7
2024-01-05 14:15:00,0.7920347860576631,0.001,0.291,1.5
2024-01-05 14:30:00,0.5810921764422863,0.001,1.0892049447254704,1.5
2024-01-05 14:45:00,0.001,0.001,0.34388553068624766,1.5
2024-01-05 15:00:00,0.001,0.001,0.09581886401958097,1.5
2024-01-05 15:15:00,0.001,0.001,0.1181248599516735,1.5
2024-01-05 15:30:00,0.001,0.001,1.0443759397255878,0.5
2024-01-05 15:45:00,0.001,0.001,1.9912814344707002,0.0
2024-01-05 16:00:00,0.001,0.001,0.9359112879805058,0.0
2024-01-05 16:15:00,0.001,0.001,0.6982426063922544,0.3
2024-01-05 16:30:00,0.001,0.001,0.23951593972558782,1.5
2024-01-05 16:45:00,0.001,0.001,0.3539426063922545,1.5
2024-01-05 17:00:00,0.001,0.001,0.3620759397255878,1.5
2024-01-05 17:15:00,0.001,0.001,0.39874260639225445,1.5
2024-01-05 17:30:00,0.001,0.001,0.5401217274510888,1.5
2024-01-05 17:45:00,0.001,0.001,0.6091666666666667,0.4
2024-01-05 18:00:00,0.001,0.001,0.6933437728039161,0.0
2024-01-05 18:15:00,0.001,0.001,0.5792521973529143,0.0
2024-01-05 18:30:00,0.001,0.001,0.522318864019581,1.4
2024-01-05 18:45:00,0.001,0.001,0.48365219735291437,1.5
2024-01-05 19:00:00,0.001,0.001,0.40738553068624767,1.5
2024-01-05 19:15:00,0.001,0.001,0.33625219735291434,1.3
2024-01-05 19:30:00,0.001,0.001,0.44862102356740957,0.0
2024-01-05 19:45:00,0.001,0.001,0.5012759397255878,0.0
2024-01-05 20:00:00,0.001,0.001,0.5097426063922544,0.0
2024-01-05 20:15:00,0.001,0.001,0.5588092730589211,0.0
2024-01-05 20:30:00,0.001,0.001,0.5434092730589212,0.0
2024-01-05 20:45:00,0.1592069572115326,0.001,0.5910759397255878,0.0
2024-01-05 21:00:00,0.7920347860576631,0.001,0.5910759397255878,0.1
2024-01-05 21:15:00,0.7920347860576631,0.001,0.6866092730589212,1.5
2024-01-05 21:30:00,0.7920347860576631,0.001,0.5645426063922545,1.5
2024-01-05 21:45:00,0.7920347860576631,0.001,0.6130759397255878,1.5
2024-01-05 22:00:00,0.7920347860576631,0.001,0.576009273058921,1.5
2024-01-05 22:15:00,0.7920347860576631,0.001,0.5610759397255879,1.5
2024-01-05 22:30:00,0.7920347860576631,0.001,1.073809273058921,1.5
2024-01-05 22:45:00,0.7920347860576631,0.001,0.6856959397255877,0.4
2024-01-05 23:00:00,0.7920347860576631,0.001,0.6732585406079497,0.0
2024-01-05 23:15:00,0.7920347860576631,0.001,1.0540275787569375,0.0
2024-01-05 23:30:00,0.7920347860576631,0.001,0.31933333333333336,0.0
2024-01-05 23:45:00,0.7920347860576631,0.001,0.23353333333333334,0.0
2024-01-06 00:00:00,0.05373565240384421,0.001,0.2016,1.5
2024-01-06 00:15:00,0.001,0.001,0.22646666666666665,1.5
2024-01-06 00:30:00,0.001,0.001,0.39099999999999996,0.8
2024-01-06 00:45:00,0.001,0.001,0.5276666666666666,0.0
2024-01-06 01:00:00,0.001,0.001,0.2983333333333333,0.0
2024-01-06 01:15:00,0.001,0.001,0.20966666666666667,0.7
2024-01-06 01:30:00,0.001,0.001,0.08026666666666667,1.5
2024-01-06 01:45:00,0.001,0.001,0.048,1.5
2024-01-06 02:00:00,0.001,0.001,0.10666666666666667,1.5
2024-01-06 02:15:00,0.001,0.001,0.3549333333333333,0.7
2024-01-06 02:30:00,0.001,0.001,0.246,0.0
2024-01-06 02:45:00,0.001,0.001,0.7030666666666666,0.0
2024-01-06 03:00:00,0.001,0.001,0.17,0.0
2024-01-06 03:15:00,0.001,0.001,0.7030666666666667,0.2
2024-01-06 03:30:00,0.001,0.001,0.22626666666666667,1.5
2024-01-06 03:45:00,0.001,0.001,0.12133333333333333,1.5
2024-01-06 04:00:00,0.001,0.001,0.7457333333333334,1.5
2024-01-06 04:15:00,0.001,0.001,0.07333333333333333,0.7
2024-01-06 04:30:00,0.001,0.001,0.048,0.0
2024-01-06 04:45:00,0.001,0.001,0.048,0.0
2024-01-06 05:00:00,0.001,0.001,0.5504666666666667,0.0
2024-01-06 05:15:00,0.001,0.001,0.09933333333333333,0.0
2024-01-06 05:30:00,0.001,0.001,0.07333333333333333,0.0
2024-01-06 05:45:00,0.001,0.001,0.21266666666666667,0.0
2024-01-06 06:00:00,0.001,0.001,0.048,0.0
2024-01-06 06:15:00,0.001,0.001,0.06266666666666668,1.4
2024-01-06 06:30:00,0.001,0.001,0.158,1.5
2024-01-06 06:45:00,0.001,0.001,0.07733333333333332,1.5
2024-01-06 07:00:00,0.001,0.001,0.048,1.5
2024-01-06 07:15:00,0.001,0.001,0.12399999999999999,1.5
2024-01-06 07:30:00,0.001,0.001,0.16199999999999998,1.5
2024-01-06 07:45:00,0.001,0.001,0.08466666666666667,1.5
2024-01-06 08:00:00,0.001,0.001,0.158,1.5
2024-01-06 08:15:00,0.001,0.001,0.05533333333333334,1.5
2024-01-06 08:30:00,0.001,0.001,0.048,1.5
2024-01-06 08:45:00,0.001,0.001,0.048,1.5
2024-01-06 09:00:00,0.001,0.001,0.17466666666666666,1.5
2024-01-06 09:15:00,0.001,0.001,0.16999999999999998,1.5
2024-01-06 09:30:00,0.001,0.001,0.14333333333333334,1.5
2024-01-06 09:45:00,0.001,0.001,0.048,0.7
2024-01-06 10:00:00,0.001,0.001,0.048,0.0
2024-01-06 10:15:00,0.001,0.001,0.048,0.0
2024-01-06 10:30:00,0.001,0.001,0.048,0.7
2024-01-06 10:45:00,0.001,0.001,0.306,1.5
2024-01-06 11:00:00,0.001,0.001,0.13399999999999998,0.1
2024-01-06 11:15:00,0.001,0.001,1.248,0.0
2024-01-06 11:30:00,0.001,0.001,1.648,1.1
2024-01-06 11:45:00,0.001,0.001,0.048,1.5
2024-01-06 12:00:00,0.001,0.001,0.048,1.5
2024-01-06 12:15:00,0.001,0.001,0.18866666666666668,1.5
2024-01-06 12:30:00,0.001,0.001,0.2513333333333333,1.5
2024-01-06 12:45:00,0.001,0.001,0.048,1.5
2024-01-06 13:00:00,0.001,0.001,0.048,1.5
2024-01-06 13:15:00,0.001,0.001,0.05493333333333333,1.5
2024-01-06 13:30:00,0.001,0.001,0.07566666666666667,1.5
2024-01-06 13:45:00,0.001,0.001,0.171,1.5
2024-01-06 14:00:00,0.001,0.001,0.1738,1.5
2024-01-06 14:15:00,0.001,0.001,0.14933333333333332,1.5
2024-01-06 14:30:00,0.001,0.001,0.048,1.5
2024-01-06 14:45:00,0.001,0.001,0.056666666666666664,0.4
2024-01-06 15:00:00,0.001,0.001,0.1546,0.0
2024-01-06 15:15:00,0.001,0.001,0.4299491615817823,0.9
2024-01-06 15:30:00,0.001,0.001,0.4441570757060068,1.5
2024-01-06 15:45:00,0.001,0.001,0.5729341818432564,1.5
2024-01-06 16:00:00,0.001,0.001,0.5060426063922544,1.5
2024-01-06 16:15:00,0.001,0.001,0.3774464427765184,1.5
2024-01-06 16:30:00,0.001,0.001,0.283418864019581,1.5
2024-01-06 16:45:00,0.001,0.001,0.2958855306862476,1.5
2024-01-06 17:00:00,0.001,0.001,0.19634523770585904,1.5
2024-01-06 17:15:00,0.001,0.001,0.169,1.5
2024-01-06 17:30:00,0.001,0.001,0.359,1.5
2024-01-06 17:45:00,0.001,0.001,0.1448,1.5
2024-01-06 18:00:00,0.001,0.001,0.27858395981705847,1.5
2024-01-06 18:15:00,0.001,0.001,0.28570927305892113,1.1
2024-01-06 18:30:00,0.001,0.001,0.21670927305892115,0.0
2024-01-06 18:45:00,0.001,0.001,0.2253759397255878,0.0
2024-01-06 19:00:00,0.001,0.001,0.2415953630026041,0.0
2024-01-06 19:15:00,0.001,0.001,0.4565153841960533,0.0
2024-01-06 19:30:00,0.001,0.001,0.5914855306862477,0.0
2024-01-06 19:45:00,0.001,0.001,0.6400445245843864,0.0
2024-01-06 20:00:00,0.001,0.001,0.5910759397255878,0.0
2024-01-06 20:15:00,0.001,0.001,0.5910759397255878,0.0
2024-01-06 20:30:00,0.001,0.001,0.5805585406079496,0.0
2024-01-06 20:45:00,0.001,0.001,0.6828759397255877,0.0
2024-01-06 21:00:00,0.001,0.001,0.6689778579177197,0.5
2024-01-06 21:15:00,0.001,0.001,0.6109699437934953,1.5
2024-01-06 21:30:00,0.001,0.001,0.8706092730589212,1.5
2024-01-06 21:45:00,0.001,0.001,0.8706092730589212,1.5
2024-01-06 22:00:00,0.001,0.001,1.1140043283334506,1.5
2024-01-06 22:15:00,0.001,0.001,0.6281217274510886,1.5
2024-01-06 22:30:00,0.001,0.001,0.8660759397255878,1.5
2024-01-06 22:45:00,0.001,0.001,0.6438915266183401,1.5
2024-01-06 23:00:00,0.001,0.001,0.5936759397255877,1.5
2024-01-06 23:15:00,0.001,0.001,0.41360927305892115,1.5
2024-01-06 23:30:00,0.001,0.001,0.3490759397255878,1.5
2024-01-06 23:45:00,0.001,0.001,0.4077426063922545,1.5
2024-01-07 00:00:00,0.001,0.001,0.3678601114771388,1.5
2024-01-07 00:15:00,0.001,0.001,0.39258553068624763,1.5
2024-01-07 00:30:00,0.001,0.001,0.21314871752938666,0.5
2024-01-07 00:45:00,0.001,0.001,0.1837,0.0
2024-01-07 01:00:00,0.001,0.001,0.1907942454236041,0.0
2024-01-07 01:15:00,0.001,0.001,0.1857237423726735,0.7
2024-01-07 01:30:00,0.001,0.001,0.5329570757060069,1.5
2024-01-07 01:45:00,0.001,0.001,0.17155707570600684,0.9
2024-01-07 02:00:00,0.001,0.001,0.8405570757060069,0.0
2024-01-07 02:15:00,0.001,0.001,0.17215299796604627,0.0
2024-01-07 02:30:00,0.001,0.001,0.169,0.0
2024-01-07 02:45:00,0.001,0.001,0.6714666666666668,0.0
2024-01-07 03:00:00,0.001,0.001,0.22033333333333335,0.0
2024-01-07 03:15:00,0.001,0.001,0.08833333333333335,0.0
2024-01-07 03:30:00,0.001,0.001,0.16199999999999998,0.0
2024-01-07 03:45:00,0.001,0.001,0.24160666666666666,0.0
2024-01-07 04:00:00,0.001,0.001,0.19836666666666666,0.0
2024-01-07 04:15:00,0.001,0.001,0.29369999999999996,1.1
2024-01-07 04:30:00,0.001,0.001,0.21303333333333332,0.9
2024-01-07 04:45:00,0.001,0.001,0.1837,0.0
2024-01-07 05:00:00,0.001,0.001,0.1837,0.0
2024-01-07 05:15:00,0.001,0.001,0.3483666666666666,0.4
2024-01-07 05:30:00,0.001,0.001,0.24569999999999997,1.5
2024-01-07 05:45:00,0.001,0.001,0.29369999999999996,0.5
2024-01-07 06:00:00,0.001,0.001,0.19103333333333333,0.0
2024-01-07 06:15:00,0.001,0.001,0.7167666666666666,0.0
2024-01-07 06:30:00,0.001,0.001,0.1837,0.0
2024-01-07 06:45:00,0.001,0.001,0.20903333333333332,0.2
2024-01-07 07:00:00,0.001,0.001,0.4070333333333333,1.5
2024-01-07 07:15:00,0.001,0.001,0.2790333333333333,1.5
2024-01-07 07:30:00,0.001,0.001,0.7167666666666666,1.5
2024-01-07 07:45:00,0.001,0.001,0.1837,0.8
2024-01-07 08:00:00,0.001,0.001,0.1837,1.5
2024-01-07 08:15:00,0.001,0.001,0.1837,1.5
2024-01-07 08:30:00,0.001,0.001,0.24085333333333334,0.7
2024-01-07 08:45:00,0.001,0.001,0.2353333333333333,0.0
2024-01-07 09:00:00,0.001,0.001,0.048,0.0
2024-01-07 09:15:00,0.001,0.001,0.05753333333333333,0.0
2024-01-07 09:30:00,0.001,0.001,0.061000000000000006,0.0
2024-01-07 09:45:00,0.001,0.001,0.061000000000000006,0.0
2024-01-07 10:00:00,0.31741391442306527,0.001,0.16366666666666668,1.0
2024-01-07 10:15:00,0.7920347860576631,0.001,0.22599999999999998,1.5
2024-01-07 10:30:00,0.7920347860576631,0.001,0.11133333333333333,0.8
2024-01-07 10:45:00,0.7920347860576631,0.001,0.052333333333333336,0.0
2024-01-07 11:00:00,0.7920347860576631,0.001,0.5603133333333333,0.0
2024-01-07 11:15:00,0.7920347860576631,0.001,0.7444333333333333,1.4
2024-01-07 11:30:00,0.7920347860576631,0.001,0.3067,1.5
2024-01-07 11:45:00,0.7920347860576631,0.001,1.2157666666666667,1.0
2024-01-07 12:00:00,0.7920347860576631,0.001,1.6220333333333334,1.2
2024-01-07 12:15:00,0.7920347860576631,0.001,0.21646091209027077,1.5
2024-01-07 12:30:00,0.7920347860576631,0.001,0.7415904090393401,0.5
2024-01-07 12:45:00,0.7920347860576631,0.001,0.6449904090393402,1.5
2024-01-07 13:00:00,0.31741391442306527,0.001,0.4431237423726735,1.5
2024-01-07 13:15:00,0.001,0.001,0.5896759397255878,1.5
2024-01-07 13:30:00,0.001,0.001,0.3813464427765184,1.5
2024-01-07 13:45:00,0.001,0.001,0.4882521973529143,1.5
2024-01-07 14:00:00,0.001,0.001,0.33625219735291434,1.4
2024-01-07 14:15:00,0.001,0.001,0.7863049447254704,0.0
2024-01-07 14:30:00,0.001,0.001,0.4000333333333333,0.5
2024-01-07 14:45:00,0.001,0.001,0.21596666666666667,1.5
2024-01-07 15:00:00,0.001,0.001,0.1837,1.5
2024-01-07 15:15:00,0.001,0.001,0.27236666666666665,1.5
2024-01-07 15:30:00,0.001,0.001,0.28503333333333336,1.5
2024-01-07 15:45:00,0.001,0.001,0.26436666666666664,1.5
2024-01-07 16:00:00,0.001,0.001,0.25703333333333334,1.5
2024-01-07 16:15:00,0.001,0.001,0.048,0.5
2024-01-07 16:30:00,0.001,0.001,0.048,0.0
2024-01-07 16:45:00,0.001,0.001,0.048,0.0
2024-01-07 17:00:00,0.001,0.001,0.18733333333333332,0.0
2024-01-07 17:15:00,0.001,0.001,0.20133333333333334,0.0
2024-01-07 17:30:00,0.001,0.001,0.09933333333333333,0.0
2024-01-07 17:45:00,0.001,0.001,0.048,0.0
2024-01-07 18:00:00,0.001,0.001,0.048,0.0
2024-01-07 18:15:00,0.001,0.001,0.048,0.0
2024-01-07 18:30:00,0.001,0.001,0.06266666666666668,0.0
2024-01-07 18:45:00,0.001,0.001,0.348,0.0
2024-01-07 19:00:00,0.001,0.001,0.07733333333333332,0.0
2024-01-07 19:15:00,0.001,0.001,0.048,0.0
2024-01-07 19:30:00,0.001,0.001,0.048,0.0
2024-01-07 19:45:00,0.001,0.001,0.048,0.0
2024-01-07 20:00:00,0.001,0.001,0.08466666666666667,0.0
2024-01-07 20:15:00,0.001,0.001,0.20866666666666667,0.0
2024-01-07 20:30:00,0.001,0.001,0.19466666666666665,0.0
2024-01-07 20:45:00,0.001,0.001,0.048,0.0
2024-01-07 21:00:00,0.001,0.001,0.048,0.0
2024-01-07 21:15:00,0.001,0.001,0.048,0.0
2024-01-07 21:30:00,0.001,0.001,0.10666666666666667,0.0
2024-01-07 21:45:00,0.001,0.001,0.14333333333333334,0.0
2024-01-07 22:00:00,0.001,0.001,0.14933333333333332,0.0
2024-01-07 22:15:00,0.001,0.001,0.13666666666666666,0.0
2024-01-07 22:30:00,0.001,0.001,0.048,0.0
2024-01-07 22:45:00,0.001,0.001,0.048,0.0
2024-01-07 23:00:00,0.001,0.001,0.12866666666666665,0.0
2024-01-07 23:15:00,0.001,0.001,0.12133333333333333,0.0
2024-01-07 23:30:00,0.001,0.001,0.048,0.0
2024-01-07 23:45:00,0.001,0.001,0.2,0.0
