,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-04 10:45:00,0.7920347860576631,0.001,0.0,0.3937,0.0,0.0
2024-01-04 11:00:00,0.7920347860576631,0.001,0.0,0.6041666666666666,1.3333333333333333,1.0
2024-01-04 11:15:00,0.7920347860576631,0.001,0.0,0.603919664632713,2.0,1.6
2024-01-04 11:30:00,0.7920347860576631,0.001,0.0,0.2145237423726735,0.5333333333333333,0.0
2024-01-04 11:45:00,0.6865634812499747,0.001,0.0,0.2145237423726735,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.34945707570600687,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.3416570757060068,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.43134724338965036,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,2.211186666666667,0.0,0.8
2024-01-04 13:00:00,0.001,0.001,0.0,0.8416666666666666,0.6666666666666666,0.4
2024-01-04 13:15:00,0.001,0.001,0.0,0.1797294969490694,2.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.4341570757060068,1.2,1.2
2024-01-04 13:45:00,0.001,0.001,0.0,0.1604237423726735,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.6511570757060068,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.44109040903934016,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.30151774644058094,0.0,3.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.3292,0.0,0.4
2024-01-04 15:00:00,0.001,0.001,0.0,0.39499999999999996,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.1024,1.8666666666666667,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.4538,1.8666666666666667,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.05478824949151157,0.0,1.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.5988904090393402,0.0,1.2
2024-01-04 16:15:00,0.001,0.001,0.0,0.2171570757060068,0.0,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.18382374237267352,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.5988904090393402,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.06582374237267351,0.0,1.6
2024-01-04 17:15:00,0.001,0.001,0.0,0.05557649898302313,1.4666666666666666,1.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.181,2.0,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.39841391929411046,0.26666666666666666,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.25834044684442586,0.0,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.6311759397255879,0.0,0.2
2024-01-04 18:30:00,0.001,0.001,0.0,2.083175939725588,0.0,0.8
2024-01-04 18:45:00,0.001,0.001,0.0,4.422975939725588,0.0,0.0
2024-01-04 19:00:00,0.001,0.001,0.0,2.0187226063922545,0.0,0.0
2024-01-04 19:15:00,0.001,0.001,0.0,2.685962606392254,0.9333333333333333,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,0.49384260639225447,2.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,0.8854426063922546,0.8,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,0.8854426063922546,0.0,1.4
2024-01-04 20:15:00,0.001,0.001,0.0,0.37437593972558775,0.0,1.2
2024-01-04 20:30:00,0.001,0.001,0.0,0.39237593972558776,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.0,0.5035582476275612,0.0,0.0
2024-01-04 21:00:00,0.001,0.001,0.0,0.4565237423726735,0.0,1.4
2024-01-04 21:15:00,0.001,0.001,0.0,0.48597245990206017,0.6666666666666666,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.48807593972558777,2.0,2.2
2024-01-04 21:45:00,0.001,0.001,0.0,0.5579426063922545,1.2,0.0
2024-01-04 22:00:00,0.001,0.001,0.0,0.6080759397255878,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.5237426063922545,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.8878759397255879,0.0,0.2
2024-01-04 22:45:00,0.001,0.001,0.0,0.4555307020197288,0.0,0.8
2024-01-04 23:00:00,0.001,0.001,0.0,0.4897426063922545,0.0,1.0
2024-01-04 23:15:00,0.001,0.001,0.0,1.0543426063922545,0.0,1.6
2024-01-04 23:30:00,0.001,0.001,0.0,1.1348092730589212,0.0,0.4
2024-01-04 23:45:00,0.001,0.001,0.0,0.5004092730589211,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.3621426063922545,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.3435585406079497,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.4733904090393402,0.0,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.6403904090393401,0.0,0.0
2024-01-05 01:00:00,0.001,0.001,0.0,0.972874474823645,0.0,1.4
2024-01-05 01:15:00,0.001,0.001,0.0,0.2183759397255878,0.0,1.8
2024-01-05 01:30:00,0.001,0.001,0.0,0.2183759397255878,0.0,0.0
2024-01-05 01:45:00,0.001,0.001,0.0,0.6458426063922545,0.0,1.2
2024-01-05 02:00:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.2
2024-01-05 02:15:00,0.001,0.001,0.0,0.10672435876469334,0.0,0.0
2024-01-05 02:30:00,0.001,0.001,0.0,0.168,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.0,0.054,0.0,2.2
2024-01-05 03:00:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-05 03:15:00,0.001,0.001,0.0,0.1248,0.0,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.12566666666666668,0.0,0.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.6887333333333333,0.0,0.6
2024-01-05 04:00:00,0.001,0.001,0.0,0.13033333333333333,0.26666666666666666,1.8
2024-01-05 04:15:00,0.001,0.001,0.0,0.05573333333333333,1.7333333333333334,0.0
2024-01-05 04:30:00,0.001,0.001,0.0,0.054,0.4,1.2
2024-01-05 04:45:00,0.001,0.001,0.0,0.164,0.0,0.2
2024-01-05 05:00:00,0.001,0.001,0.0,0.06133333333333334,0.4,0.0
2024-01-05 05:15:00,0.001,0.001,0.0,0.19333333333333333,1.6,0.0
2024-01-05 05:30:00,0.001,0.001,0.0,0.06666666666666667,0.0,0.0
2024-01-05 05:45:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.10533333333333333,0.0,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.12000000000000001,0.0,1.8
2024-01-05 06:30:00,0.001,0.001,0.0,0.057466666666666666,0.0,0.8
2024-01-05 06:45:00,0.001,0.001,0.0,0.219,0.0,0.0
2024-01-05 07:00:00,0.001,0.001,0.0,0.067,0.0,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.067,1.2,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,0.15753333333333333,0.0,0.0
2024-01-05 07:45:00,0.001,0.001,0.0,0.06866666666666667,0.6666666666666666,0.0
2024-01-05 08:00:00,0.001,0.001,0.0,0.10466666666666667,0.6666666666666666,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.15533333333333335,2.0,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.054,2.0,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.098,2.0,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.12733333333333335,2.0,0.0
2024-01-05 09:15:00,0.001,0.001,0.0,0.054,2.0,0.0
2024-01-05 09:30:00,0.001,0.001,0.0,0.15533333333333335,2.0,0.0
2024-01-05 09:45:00,0.001,0.001,0.0,0.10466666666666667,2.0,0.0
2024-01-05 10:00:00,0.001,0.001,0.0,0.054,1.6,2.2
2024-01-05 10:15:00,0.001,0.001,0.0,0.15193333333333334,0.0,0.4
2024-01-05 10:30:00,0.001,0.001,0.0,0.089,0.0,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.067,0.0,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,2.4873153841960534,0.8,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,2.337418864019581,2.0,1.4
2024-01-05 11:30:00,0.001,0.001,0.0,0.14181886401958096,1.8666666666666667,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.700018864019581,0.0,0.0
2024-01-05 12:00:00,0.001,0.001,0.0,0.6193521973529142,0.0,2.0
2024-01-05 12:15:00,0.001,0.001,0.0,0.23221886401958097,0.0,0.0
2024-01-05 12:30:00,0.001,0.001,6.666666666666667e-05,0.3588855306862476,0.0,0.0
2024-01-05 12:45:00,0.7392991336538189,0.001,0.001,0.48001886401958094,2.0,1.4
2024-01-05 13:00:00,0.7920347860576631,0.001,1.2004666666666668,2.3478071135110925,2.0,0.0
2024-01-05 13:15:00,0.7920347860576631,0.001,0.001,1.0410655002550049,0.4,0.0
2024-01-05 13:30:00,0.7920347860576631,0.001,0.001,1.7966744748236452,0.0,0.0
2024-01-05 13:45:00,0.7920347860576631,0.001,0.001,0.5128426063922544,0.0,0.0
2024-01-05 14:00:00,0.7920347860576631,0.001,0.001,0.18604260639225448,0.0,0.0
2024-01-05 14:15:00,0.7920347860576631,0.001,0.001,0.1831759397255878,0.8,1.2
2024-01-05 14:30:00,0.7920347860576631,0.001,0.001,0.3000699437934953,2.0,0.0
2024-01-05 14:45:00,0.7920347860576631,0.001,0.9006000000000001,0.7219938888628677,1.4666666666666666,0.0
2024-01-05 15:00:00,0.7920347860576631,0.001,1.5003333333333333,0.18682374237267352,0.0,0.8
2024-01-05 15:15:00,0.7920347860576631,0.001,0.001,0.30082374237267356,0.0,2.2
2024-01-05 15:30:00,0.7920347860576631,0.001,0.0009333333333333333,0.5358904090393402,0.0,2.0
2024-01-05 15:45:00,0.7920347860576631,0.001,0.0,0.14649040903934019,0.0,0.0
2024-01-05 16:00:00,0.264678262019221,0.001,0.0,0.10249040903934017,0.9333333333333333,0.0
2024-01-05 16:15:00,0.001,0.001,0.0,0.06582374237267351,2.0,0.0
2024-01-05 16:30:00,0.001,0.001,0.0,0.5988904090393402,1.2,2.2
2024-01-05 16:45:00,0.001,0.001,0.0,0.211517746440581,0.0,0.6
2024-01-05 17:00:00,0.001,0.001,0.0,0.07600000000000001,0.0,1.8
2024-01-05 17:15:00,0.001,0.001,0.0,0.32680000000000003,0.0,1.4
2024-01-05 17:30:00,0.001,0.001,0.0,0.296,0.0,0.0
2024-01-05 17:45:00,0.001,0.001,0.0,0.3078237423726735,0.9333333333333333,0.0
2024-01-05 18:00:00,0.001,0.001,0.0,0.33315707570600683,2.0,0.0
2024-01-05 18:15:00,0.001,0.001,0.0,0.4344904090393402,1.2,1.8
2024-01-05 18:30:00,0.7392991336538189,0.001,0.0,0.3976147678040335,0.0,0.0
2024-01-05 18:45:00,0.7920347860576631,0.001,0.0,0.8407092730589212,0.0,0.0
2024-01-05 19:00:00,0.7920347860576631,0.001,0.0,0.22979944074256467,0.0,0.0
2024-01-05 19:15:00,0.7920347860576631,0.001,0.0,1.8759426063922544,0.0,1.8
2024-01-05 19:30:00,0.7920347860576631,0.001,0.0,1.6513426063922545,0.5333333333333333,0.0
2024-01-05 19:45:00,0.7920347860576631,0.001,0.0,1.2314092730589212,2.0,0.0
2024-01-05 20:00:00,0.7920347860576631,0.001,0.0,1.9297426063922545,0.26666666666666666,0.2
2024-01-05 20:15:00,0.7920347860576631,0.001,0.0,1.8270759397255878,0.0,2.0
2024-01-05 20:30:00,0.7920347860576631,0.001,0.0,0.5790759397255878,0.0,0.0
2024-01-05 20:45:00,0.7920347860576631,0.001,0.0,1.0514759397255877,0.26666666666666666,0.0
2024-01-05 21:00:00,0.7920347860576631,0.001,0.0,1.1443426063922544,2.0,0.0
2024-01-05 21:15:00,0.7920347860576631,0.001,0.0,0.5664092730589212,1.7333333333333334,0.0
2024-01-05 21:30:00,0.7920347860576631,0.001,0.0,0.5264092730589212,0.0,2.2
2024-01-05 21:45:00,0.7920347860576631,0.001,0.0,0.48460927305892115,0.0,0.2
2024-01-05 22:00:00,0.528356524038442,0.001,0.0,0.48807593972558777,0.0,1.0
2024-01-05 22:15:00,0.001,0.001,0.0,0.8878759397255879,0.0,0.0
2024-01-05 22:30:00,0.001,0.001,0.0,0.6474092730589212,0.0,0.0
2024-01-05 22:45:00,0.001,0.19936030919213968,0.0,0.5954759397255879,0.0,0.0
2024-01-05 23:00:00,0.001,1.7798584200956205,0.0,0.4750759397255878,0.0,0.0
2024-01-05 23:15:00,0.001,1.9083628405002044,0.0,0.5633959397255878,0.0,1.0
2024-01-05 23:30:00,0.001,1.2705341635296237,0.0,0.45193766166678395,0.0,0.0
2024-01-05 23:45:00,0.001,0.6289654370282111,0.0,0.48152374237267354,0.0,0.0
2024-01-06 00:00:00,0.001,0.61389049698033,0.0,0.6161904090393402,0.0,0.0
2024-01-06 00:15:00,0.001,0.001,0.0,0.4950961636157361,0.0,0.0
2024-01-06 00:30:00,0.001,0.001,0.0,0.4317,0.0,0.0
2024-01-06 00:45:00,0.001,0.001,0.0,0.32113141514120136,0.0,1.2
2024-01-06 01:00:00,0.001,0.001,0.0,0.3225237423726735,0.0,1.4
2024-01-06 01:15:00,0.001,0.001,0.0,0.9442570757060069,0.0,1.0
2024-01-06 01:30:00,0.001,0.001,0.0,0.3359570757060068,0.0,0.0
2024-01-06 01:45:00,0.001,0.001,0.0,0.07315707570600685,0.0,0.4
2024-01-06 02:00:00,0.001,0.001,0.0,0.06582374237267351,0.0,1.6
2024-01-06 02:15:00,0.001,0.001,0.0,0.05951774644058097,0.0,1.2
2024-01-06 02:30:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-06 02:45:00,0.001,0.001,0.0,0.24466666666666667,0.0,0.0
2024-01-06 03:00:00,0.001,0.001,0.0,0.6657333333333333,0.26666666666666666,0.0
2024-01-06 03:15:00,0.001,0.001,0.0,0.054,0.13333333333333333,0.0
2024-01-06 03:30:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-06 03:45:00,0.001,0.001,0.0,0.054,0.0,1.2
2024-01-06 04:00:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-06 04:15:00,0.001,0.001,0.0,0.8417333333333334,0.5333333333333333,0.0
2024-01-06 04:30:00,0.001,0.001,0.0,0.06866666666666667,2.0,0.6
2024-01-06 04:45:00,0.001,0.001,0.0,0.5870666666666666,2.0,0.4
2024-01-06 05:00:00,0.001,0.001,0.0,0.054,2.0,0.0
2024-01-06 05:15:00,0.001,0.001,0.0,0.6937333333333332,2.0,0.0
2024-01-06 05:30:00,0.001,0.001,0.0,2.0678666666666667,1.2,0.8
2024-01-06 05:45:00,0.001,0.001,0.0,0.22866666666666666,0.0,2.6
2024-01-06 06:00:00,0.001,0.001,0.0,0.054,0.0,2.0
2024-01-06 06:15:00,0.001,0.001,0.0,0.4538,0.0,0.0
2024-01-06 06:30:00,0.001,0.001,0.0,0.054,1.7333333333333334,0.0
2024-01-06 06:45:00,0.001,0.001,0.0,0.5870666666666666,1.8666666666666667,0.0
2024-01-06 07:00:00,0.001,0.001,0.0,0.25066666666666665,2.0,1.0
2024-01-06 07:15:00,0.001,0.001,0.0,0.157,2.0,1.8
2024-01-06 07:30:00,0.001,0.001,0.0,0.145,1.3333333333333333,1.2
2024-01-06 07:45:00,0.001,0.001,0.0,0.145,0.0,1.2
2024-01-06 08:00:00,0.001,0.001,0.0,0.1502,0.0,0.0
2024-01-06 08:15:00,0.001,0.001,0.0,0.9276,0.0,0.0
2024-01-06 08:30:00,0.001,0.001,0.0,2.2188666666666665,0.4,0.0
2024-01-06 08:45:00,0.001,0.001,0.0,0.067,2.0,0.0
2024-01-06 09:00:00,0.001,0.001,0.0,0.05486666666666666,2.0,0.0
2024-01-06 09:15:00,0.001,0.001,0.0,0.5992,0.13333333333333333,0.4
2024-01-06 09:30:00,0.001,0.001,0.0,0.12128,0.0,0.8
2024-01-06 09:45:00,0.001,0.001,0.0,2.2593,0.0,0.0
2024-01-06 10:00:00,0.001,0.001,0.0,2.5982333333333334,0.0,0.0
2024-01-06 10:15:00,0.001,0.001,0.0,0.7359666666666665,1.2,1.2
2024-01-06 10:30:00,0.001,0.001,0.0,0.5772333333333334,2.0,0.4
2024-01-06 10:45:00,0.001,0.001,0.0,0.4439666666666666,1.2,1.6
2024-01-06 11:00:00,0.001,0.001,0.0,2.337394505254887,0.0,0.0
2024-01-06 11:15:00,0.001,0.001,0.0,2.5107188640195806,0.0,0.0
2024-01-06 11:30:00,0.001,0.001,0.0,0.30991886401958096,0.0,0.0
2024-01-06 11:45:00,0.001,0.001,0.0,0.22298553068624763,0.0,0.6
2024-01-06 12:00:00,0.001,0.001,0.0,0.2342521973529143,1.7333333333333334,1.4
2024-01-06 12:15:00,0.001,0.001,0.0,0.2342521973529143,2.0,2.0
2024-01-06 12:30:00,0.001,0.001,0.0,0.31491886401958097,0.5333333333333333,0.0
2024-01-06 12:45:00,0.001,0.001,0.0,0.6234840657843048,0.0,1.2
2024-01-06 13:00:00,0.001,0.001,0.0,0.3609666666666666,0.0,1.6
2024-01-06 13:15:00,0.001,0.001,0.0,0.30269999999999997,0.0,1.6
2024-01-06 13:30:00,0.001,0.001,0.0,0.4147,0.13333333333333333,1.6
2024-01-06 13:45:00,0.001,0.001,0.0,0.41587043947058283,2.0,0.0
2024-01-06 14:00:00,0.001,0.001,0.0,0.4784855306862476,2.0,0.0
2024-01-06 14:15:00,0.001,0.001,0.0,0.7157232771268285,0.0,0.0
2024-01-06 14:30:00,0.001,0.001,0.0,0.9984092730589211,0.0,0.0
2024-01-06 14:45:00,0.001,0.001,0.0,0.4750759397255878,0.0,1.4
2024-01-06 15:00:00,0.001,0.001,0.0,0.39826898007853256,0.0,2.6
2024-01-06 15:15:00,0.001,0.001,0.0,0.39585707570600687,0.0,0.0
2024-01-06 15:30:00,0.001,0.001,0.0,0.7866663101059304,2.0,0.0
2024-01-06 15:45:00,0.001,0.001,0.0,0.36405219735291433,2.0,0.0
2024-01-06 16:00:00,0.001,0.001,0.0,0.350318864019581,0.13333333333333333,0.0
2024-01-06 16:15:00,0.001,0.001,0.0,0.46325219735291434,0.0,0.0
2024-01-06 16:30:00,0.001,0.001,0.0,0.477918864019581,0.0,0.0
2024-01-06 16:45:00,0.001,0.001,0.0,0.5596084245489981,0.0,0.0
2024-01-06 17:00:00,0.001,0.001,0.0,0.5392521973529143,0.0,2.0
2024-01-06 17:15:00,0.001,0.001,0.0,0.49085219735291435,1.8666666666666667,0.8
2024-01-06 17:30:00,0.001,0.001,0.0,0.7420521973529143,2.0,0.0
2024-01-06 17:45:00,0.001,0.001,0.0,0.35249944074256473,0.26666666666666666,0.0
2024-01-06 18:00:00,0.001,0.001,0.0,0.4200759397255878,0.0,0.6
2024-01-06 18:15:00,0.001,0.001,0.0,0.3808620204314773,0.0,1.8
2024-01-06 18:30:00,0.001,0.001,0.0,0.3307904090393402,0.0,0.4
2024-01-06 18:45:00,0.001,0.001,0.0,0.23985707570600684,0.0,0.0
2024-01-06 19:00:00,0.001,0.001,0.0,0.20821774644058094,1.7333333333333334,1.4
2024-01-06 19:15:00,0.001,0.001,0.0,0.3229666666666667,2.0,1.0
2024-01-06 19:30:00,0.001,0.001,0.0,0.42329999999999995,0.4,0.0
2024-01-06 19:45:00,0.001,0.001,0.0,0.3107,0.0,0.4
2024-01-06 20:00:00,0.001,0.001,0.0,0.48794175788233146,0.0,0.8
2024-01-06 20:15:00,0.001,0.001,0.0,0.4309855306862477,0.0,0.0
2024-01-06 20:30:00,0.001,0.001,0.0,0.8630521973529143,0.0,0.0
2024-01-06 20:45:00,0.001,0.001,0.0,1.4547855306862476,1.2,0.0
2024-01-06 21:00:00,0.001,0.001,0.0,1.0589267781438054,0.0,0.0
2024-01-06 21:15:00,0.001,0.001,0.0,0.4566092730589212,1.8666666666666667,0.0
2024-01-06 21:30:00,0.001,0.001,0.0,0.4680759397255878,2.0,0.2
2024-01-06 21:45:00,0.001,0.001,0.0,0.4750759397255878,0.4,0.8
2024-01-06 22:00:00,0.001,0.001,0.0,0.4750759397255878,0.0,0.0
2024-01-06 22:15:00,0.001,0.001,0.0,0.5850759397255878,0.0,1.6
2024-01-06 22:30:00,0.001,0.001,0.0,0.47295027916078236,0.0,1.4
2024-01-06 22:45:00,0.001,0.001,0.0,0.4728242527974471,0.0,0.6
2024-01-06 23:00:00,0.001,0.001,0.0,0.36972374237267347,0.0,1.2
2024-01-06 23:15:00,0.001,0.001,0.0,0.2015237423726735,0.0,0.0
2024-01-06 23:30:00,0.001,0.001,0.0,0.28512374237267346,0.0,0.0
2024-01-06 23:45:00,0.001,0.001,0.0,0.42885707570600684,0.0,0.6
2024-01-07 00:00:00,0.001,0.001,0.0,0.4372177464405809,0.0,0.4
2024-01-07 00:15:00,0.001,0.001,0.0,0.5710333333333334,0.0,0.0
2024-01-07 00:30:00,0.001,0.001,0.0,0.5326866666666666,0.0,0.8
2024-01-07 00:45:00,0.001,0.001,0.0,0.3994333333333333,0.0,2.4
2024-01-07 01:00:00,0.001,0.001,0.0,0.34883333333333333,0.0,0.0
2024-01-07 01:15:00,0.001,0.001,0.0,0.6041666666666666,0.0,0.0
2024-01-07 01:30:00,0.001,0.001,0.0,0.09923333333333333,0.0,1.8
2024-01-07 01:45:00,0.001,0.001,0.0,0.206,0.0,0.6
2024-01-07 02:00:00,0.001,0.001,0.0,0.4538,0.0,0.8
2024-01-07 02:15:00,0.001,0.001,0.0,0.098,0.0,2.2
2024-01-07 02:30:00,0.001,0.001,0.0,0.12733333333333335,0.0,1.8
2024-01-07 02:45:00,0.001,0.001,0.0,0.054,0.0,1.0
2024-01-07 03:00:00,0.001,0.001,0.0,0.10466666666666667,0.0,0.0
2024-01-07 03:15:00,0.001,0.001,0.0,0.5551333333333334,1.2,0.0
2024-01-07 03:30:00,0.001,0.001,0.0,0.054,0.0,0.2
2024-01-07 03:45:00,0.001,0.001,0.0,0.14933333333333335,0.0,2.2
2024-01-07 04:00:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-01-07 04:15:00,0.001,0.001,0.0,0.054,1.3333333333333333,0.8
2024-01-07 04:30:00,0.001,0.001,0.0,0.5551333333333334,2.0,1.8
2024-01-07 04:45:00,0.001,0.001,0.0,0.10466666666666667,0.6666666666666666,0.0
2024-01-07 05:00:00,0.001,0.001,0.0,0.09066666666666667,0.13333333333333333,0.8
2024-01-07 05:15:00,0.001,0.001,0.0,0.13466666666666666,2.0,0.6
2024-01-07 05:30:00,0.001,0.001,0.0,0.054,2.0,0.0
2024-01-07 05:45:00,0.001,0.001,0.0,0.45380000000000004,2.0,1.6
2024-01-07 06:00:00,0.001,0.001,0.0,0.206,2.0,1.2
2024-01-07 06:15:00,0.001,0.001,0.0,0.06526666666666667,2.0,0.0
2024-01-07 06:30:00,0.001,0.001,0.0,0.15499999999999997,2.0,0.0
2024-01-07 06:45:00,0.001,0.001,0.0,0.49613333333333326,0.4,0.0
2024-01-07 07:00:00,0.001,0.001,0.0,0.7333333333333333,0.0,1.0
2024-01-07 07:15:00,0.001,0.001,0.0,0.11583141514120138,0.0,1.4
2024-01-07 07:30:00,0.6865634812499747,0.001,0.0,1.361557075706007,0.0,0.4
2024-01-07 07:45:00,0.7920347860576631,0.001,0.0,1.434157075706007,1.7333333333333334,0.0
2024-01-07 08:00:00,0.7920347860576631,0.001,0.0,0.7440237423726734,2.0,0.0
2024-01-07 08:15:00,0.7920347860576631,0.001,0.0,0.12463514555821907,0.8,0.0
2024-01-07 08:30:00,0.7920347860576631,0.001,0.0,1.3335521973529143,0.0,0.0
2024-01-07 08:45:00,0.7920347860576631,0.001,0.00013333333333333334,1.4873521973529145,0.0,0.0
2024-01-07 09:00:00,0.7920347860576631,0.001,1.8002,0.39311886401958096,0.0,0.6
2024-01-07 09:15:00,0.7920347860576631,0.001,1.2004666666666668,0.30191886401958096,0.9333333333333333,0.4
2024-01-07 09:30:00,0.7920347860576631,0.001,1.6502666666666668,0.2993487175293867,2.0,2.0
2024-01-07 09:45:00,0.7920347860576631,0.001,0.0008666666666666667,0.3237,1.6,1.6
2024-01-07 10:00:00,0.7920347860576631,0.001,0.0,1.3372333333333333,0.0,0.2
2024-01-07 10:15:00,0.7920347860576631,0.001,0.0,0.5587,0.0,0.4
2024-01-07 10:30:00,0.7920347860576631,0.001,0.0,0.4960333333333333,0.0,0.8
2024-01-07 10:45:00,0.7920347860576631,0.001,0.0,0.6119666666666668,0.0,2.0
2024-01-07 11:00:00,0.21194260961537684,0.001,0.0,0.41783333333333333,1.6,0.6
2024-01-07 11:15:00,0.001,0.001,0.0,0.3792066666666667,2.0,0.0
2024-01-07 11:30:00,0.001,0.001,0.0,0.30278000000000005,0.8,0.0
2024-01-07 11:45:00,0.001,0.001,0.0,1.8158840657843045,0.0,0.0
2024-01-07 12:00:00,0.001,0.001,0.0,1.414118864019581,0.0,0.0
2024-01-07 12:15:00,0.001,0.001,0.0,1.064918864019581,0.0,0.0
2024-01-07 12:30:00,0.001,0.001,0.0,2.2287721973529147,0.13333333333333333,1.0
2024-01-07 12:45:00,0.001,0.001,0.0,0.2212521973529143,2.0,0.0
2024-01-07 13:00:00,0.001,0.001,0.0,2.0816999999999997,2.0,0.0
2024-01-07 13:15:00,0.001,0.001,0.0,1.3246333333333333,0.13333333333333333,0.0
2024-01-07 13:30:00,0.001,0.001,0.0,0.5343666666666668,0.0,0.0
2024-01-07 13:45:00,0.001,0.001,0.0,0.4317,0.0,0.0
2024-01-07 14:00:00,0.001,0.001,0.0,0.4317,0.0,0.0
2024-01-07 14:15:00,0.001,0.001,0.0,0.28574666666666665,0.26666666666666666,0.0
2024-01-07 14:30:00,0.001,0.001,0.0,0.251,2.0,1.0
2024-01-07 14:45:00,0.001,0.001,0.0,0.2202,1.8666666666666667,0.0
2024-01-07 15:00:00,0.001,0.001,0.0,0.10533333333333333,0.0,0.0
2024-01-07 15:15:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 15:30:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 15:45:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 16:00:00,0.001,0.001,0.0,0.188,0.5333333333333333,0.0
2024-01-07 16:15:00,0.001,0.001,0.0,0.18933333333333333,2.0,0.0
2024-01-07 16:30:00,0.001,0.001,0.0,0.054,1.6,0.0
2024-01-07 16:45:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 17:00:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 17:15:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 17:30:00,0.001,0.001,0.0,0.26466666666666666,0.0,0.0
2024-01-07 17:45:00,0.001,0.001,0.0,0.11266666666666666,0.6666666666666666,1.0
2024-01-07 18:00:00,0.001,0.001,0.0,0.054,2.0,0.0
2024-01-07 18:15:00,0.001,0.001,0.0,0.054,1.4666666666666666,0.0
2024-01-07 18:30:00,0.001,0.001,0.0,0.054,0.0,0.0
2024-01-07 18:45:00,0.001,0.001,0.0,0.092,0.0,0.0
2024-01-07 19:00:00,0.001,0.001,0.0,0.2822069596470552,0.0,0.0
2024-01-07 19:15:00,0.001,0.001,0.0,0.09288553068624764,0.0,0.0
2024-01-07 19:30:00,0.001,0.001,0.0,0.0855521973529143,0.8,0.0
2024-01-07 19:45:00,0.001,0.001,0.0,0.21758769023407623,2.0,1.4
2024-01-07 20:00:00,0.001,0.001,0.0,0.2183759397255878,1.3333333333333333,0.0
2024-01-07 20:15:00,0.001,0.001,0.0,0.35837593972558773,0.0,0.8
