,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 23:45:00,0.001,0.001,0.08655219735291432,0.0
2024-01-02 00:00:00,0.001,0.001,0.055,0.0
2024-01-02 00:15:00,0.001,0.001,0.21,0.0
2024-01-02 00:30:00,0.001,0.001,0.284,0.0
2024-01-02 00:45:00,0.001,0.001,0.2077882494915116,0.0
2024-01-02 01:00:00,0.001,0.001,0.06682374237267351,0.0
2024-01-02 01:15:00,0.001,0.001,0.07313418184325636,2.0
2024-01-02 01:30:00,0.001,0.001,0.1603759397255878,0.0
2024-01-02 01:45:00,0.001,0.001,0.3823759397255878,2.0
2024-01-02 02:00:00,0.001,0.001,0.2844346922680299,0.3333333333333333
2024-01-02 02:15:00,0.001,0.001,0.1841521973529143,0.0
2024-01-02 02:30:00,0.001,0.001,0.20644871752938668,0.0
2024-01-02 02:45:00,0.001,0.001,0.7100666666666666,0.6666666666666666
2024-01-02 03:00:00,0.001,0.001,0.4023333333333333,1.3333333333333333
2024-01-02 03:15:00,0.001,0.001,0.4171333333333333,0.0
2024-01-02 03:30:00,0.001,0.001,0.093,0.0
2024-01-02 03:45:00,0.001,0.001,0.055,0.0
2024-01-02 04:00:00,0.001,0.001,0.055,0.0
2024-01-02 04:15:00,0.001,0.001,0.14933333333333335,0.0
2024-01-02 04:30:00,0.001,0.001,0.4,0.0
2024-01-02 04:45:00,0.001,0.001,0.15166666666666667,0.0
2024-01-02 05:00:00,0.001,0.001,0.055,0.0
2024-01-02 05:15:00,0.001,0.001,0.055,0.0
2024-01-02 05:30:00,0.001,0.001,0.08033333333333334,0.0
2024-01-02 05:45:00,0.001,0.001,0.338,2.0
2024-01-02 06:00:00,0.001,0.001,0.2826666666666667,0.0
2024-01-02 06:15:00,0.001,0.001,0.055,0.0
2024-01-02 06:30:00,0.001,0.001,0.055,0.0
2024-01-02 06:45:00,0.001,0.001,0.055,0.0
2024-01-02 07:00:00,0.001,0.001,0.23233333333333334,0.0
2024-01-02 07:15:00,0.001,0.001,0.36200000000000004,0.0
2024-01-02 07:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-02 07:45:00,0.001,0.001,0.055,0.0
2024-01-02 08:00:00,0.001,0.001,0.055,0.0
2024-01-02 08:15:00,0.001,0.001,0.19433333333333333,0.0
2024-01-02 08:30:00,0.001,0.001,0.30700000000000005,0.0
2024-01-02 08:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-02 09:00:00,0.001,0.001,0.055,0.0
2024-01-02 09:15:00,0.001,0.001,0.055,0.0
2024-01-02 09:30:00,0.001,0.001,0.15633333333333332,0.0
2024-01-02 09:45:00,0.001,0.001,0.245,0.0
2024-01-02 10:00:00,0.001,0.001,0.217,0.0
2024-01-02 10:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-02 10:30:00,0.001,0.001,0.055,0.0
2024-01-02 10:45:00,0.001,0.001,0.11833333333333333,0.0
2024-01-02 11:00:00,0.001,0.001,0.245,0.0
2024-01-02 11:15:00,0.001,0.001,0.16199999999999998,0.0
2024-01-02 11:30:00,0.001,0.001,0.21,0.0
2024-01-02 11:45:00,0.001,0.001,0.07566666666666667,0.0
2024-01-02 12:00:00,0.001,0.001,0.08033333333333334,0.0
2024-01-02 12:15:00,0.001,0.001,0.245,2.0
2024-01-02 12:30:00,0.001,0.001,0.169,0.0
2024-01-02 12:45:00,0.001,0.001,0.148,0.0
2024-01-02 13:00:00,0.001,0.001,0.16866666666666666,0.0
2024-01-02 13:15:00,0.001,0.001,0.055,0.0
2024-01-02 13:30:00,0.001,0.001,0.23233333333333334,0.0
2024-01-02 13:45:00,0.001,0.001,0.207,0.0
2024-01-02 14:00:00,0.001,0.001,0.055,0.0
2024-01-02 14:15:00,0.001,0.001,0.21,0.0
2024-01-02 14:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-02 14:45:00,0.001,0.001,0.19433333333333333,0.0
2024-01-02 15:00:00,0.001,0.001,0.245,0.0
2024-01-02 15:15:00,0.001,0.001,0.055,0.0
2024-01-02 15:30:00,0.001,0.001,0.11699999999999999,0.0
2024-01-02 15:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-02 16:00:00,0.001,0.001,0.15633333333333332,0.0
2024-01-02 16:15:00,0.001,0.001,0.245,0.0
2024-01-02 16:30:00,0.001,0.001,0.093,0.0
2024-01-02 16:45:00,0.001,0.001,0.055,0.0
2024-01-02 17:00:00,0.001,0.001,0.179,0.0
2024-01-02 17:15:00,0.001,0.001,0.20099999999999998,0.0
2024-01-02 17:30:00,0.001,0.001,0.245,0.0
2024-01-02 17:45:00,0.001,0.001,0.131,0.0
2024-01-02 18:00:00,0.001,0.001,0.055,0.0
2024-01-02 18:15:00,0.001,0.001,0.08600000000000001,0.0
2024-01-02 18:30:00,0.001,0.001,0.2353333333333333,0.0
2024-01-02 18:45:00,0.001,0.001,0.26566666666666666,2.0
2024-01-02 19:00:00,0.001,0.001,0.169,0.0
2024-01-02 19:15:00,0.001,0.001,0.055,0.0
2024-01-02 19:30:00,0.001,0.001,0.055,0.0
2024-01-02 19:45:00,0.001,0.001,0.148,0.0
2024-01-02 20:00:00,0.001,0.001,0.34600000000000003,0.0
2024-01-02 20:15:00,0.001,0.001,0.207,0.0
2024-01-02 20:30:00,0.001,0.001,0.055,0.0
2024-01-02 20:45:00,0.001,0.001,0.055,0.0
2024-01-02 21:00:00,0.001,0.001,0.055,0.0
2024-01-02 21:15:00,0.001,0.001,0.34933333333333333,0.0
2024-01-02 21:30:00,0.001,0.001,0.2966666666666667,0.0
2024-01-02 21:45:00,0.001,0.001,0.055,0.0
2024-01-02 22:00:00,0.001,0.001,0.055,0.0
2024-01-02 22:15:00,0.001,0.001,0.055,0.0
2024-01-02 22:30:00,0.001,0.001,0.21833333333333335,0.0
2024-01-02 22:45:00,0.001,0.001,0.3896666666666667,0.0
2024-01-02 23:00:00,0.001,0.001,0.093,0.0
2024-01-02 23:15:00,0.001,0.001,0.055,0.0
2024-01-02 23:30:00,0.001,0.001,0.055,0.0
2024-01-02 23:45:00,0.001,0.001,0.11833333333333333,0.0
2024-01-03 00:00:00,0.001,0.001,0.369,0.0
2024-01-03 00:15:00,0.001,0.001,0.21366666666666667,0.0
2024-01-03 00:30:00,0.001,0.001,0.055,0.0
2024-01-03 00:45:00,0.001,0.001,0.055,0.0
2024-01-03 01:00:00,0.001,0.001,0.08033333333333334,0.0
2024-01-03 01:15:00,0.001,0.001,0.27599999999999997,1.0
2024-01-03 01:30:00,0.001,0.001,0.324,1.0
2024-01-03 01:45:00,0.001,0.001,0.07566666666666667,0.0
2024-01-03 02:00:00,0.001,0.001,0.055,0.0
2024-01-03 02:15:00,0.001,0.001,0.055,0.0
2024-01-03 02:30:00,0.001,0.001,0.23233333333333334,0.0
2024-01-03 02:45:00,0.001,0.001,0.3,0.0
2024-01-03 03:00:00,0.001,0.001,0.16866666666666666,0.0
2024-01-03 03:15:00,0.001,0.001,0.055,0.0
2024-01-03 03:30:00,0.001,0.001,0.055,0.0
2024-01-03 03:45:00,0.001,0.001,0.19433333333333333,0.0
2024-01-03 04:00:00,0.001,0.001,0.245,0.0
2024-01-03 04:15:00,0.001,0.001,0.21,0.0
2024-01-03 04:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-03 04:45:00,0.001,0.001,0.055,0.0
2024-01-03 05:00:00,0.001,0.001,0.15633333333333332,0.0
2024-01-03 05:15:00,0.001,0.001,0.245,0.0
2024-01-03 05:30:00,0.001,0.001,0.15499999999999997,0.0
2024-01-03 05:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-03 06:00:00,0.001,0.001,0.055,0.0
2024-01-03 06:15:00,0.001,0.001,0.11833333333333333,0.0
2024-01-03 06:30:00,0.001,0.001,0.245,0.0
2024-01-03 06:45:00,0.001,0.001,0.131,0.0
2024-01-03 07:00:00,0.001,0.001,0.179,0.0
2024-01-03 07:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-03 07:30:00,0.001,0.001,0.08033333333333334,0.0
2024-01-03 07:45:00,0.001,0.001,0.245,0.0
2024-01-03 08:00:00,0.001,0.001,0.169,2.0
2024-01-03 08:15:00,0.001,0.001,0.08600000000000001,0.0
2024-01-03 08:30:00,0.001,0.001,0.21,0.0
2024-01-03 08:45:00,0.001,0.001,0.07566666666666667,0.0
2024-01-03 09:00:00,0.001,0.001,0.23233333333333334,0.0
2024-01-03 09:15:00,0.001,0.001,0.207,0.0
2024-01-03 09:30:00,0.001,0.001,0.055,0.0
2024-01-03 09:45:00,0.001,0.001,0.148,2.0
2024-01-03 10:00:00,0.001,0.001,0.16866666666666666,0.3333333333333333
2024-01-03 10:15:00,0.001,0.001,0.19433333333333333,0.0
2024-01-03 10:30:00,0.001,0.001,0.245,2.0
2024-01-03 10:45:00,0.001,0.001,0.055,0.6666666666666666
2024-01-03 11:00:00,0.001,0.001,0.07665107977391432,0.0
2024-01-03 11:15:00,0.001,0.001,0.3428237423726735,0.0
2024-01-03 11:30:00,0.001,0.001,0.34082374237267354,0.0
2024-01-03 11:45:00,0.001,0.001,0.3778237423726735,0.0
2024-01-03 12:00:00,0.001,0.001,0.22188249491511566,0.0
2024-01-03 12:15:00,0.001,0.001,0.1518,0.0
2024-01-03 12:30:00,0.001,0.001,0.11699999999999999,0.0
2024-01-03 12:45:00,0.001,0.001,0.263,0.0
2024-01-03 13:00:00,0.001,0.001,0.245,0.0
2024-01-03 13:15:00,0.001,0.001,0.131,0.0
2024-01-03 13:30:00,0.001,0.001,0.055,0.0
2024-01-03 13:45:00,0.001,0.001,0.055,0.0
2024-01-03 14:00:00,0.001,0.001,0.20433333333333334,0.0
2024-01-03 14:15:00,0.001,0.001,0.32766666666666666,0.0
2024-01-03 14:30:00,0.001,0.001,0.169,0.0
2024-01-03 14:45:00,0.001,0.001,0.055,0.0
2024-01-03 15:00:00,0.001,0.001,0.055,2.0
2024-01-03 15:15:00,0.001,0.001,0.08600000000000001,0.0
2024-01-03 15:30:00,0.001,0.001,0.38733333333333336,0.0
2024-01-03 15:45:00,0.001,0.001,0.22766666666666666,0.0
2024-01-03 16:00:00,0.001,0.001,0.055,0.0
2024-01-03 16:15:00,0.001,0.001,0.055,0.0
2024-01-03 16:30:00,0.001,0.001,0.055,2.0
2024-01-03 16:45:00,0.001,0.001,0.2873333333333334,0.0
2024-01-03 17:00:00,0.001,0.001,0.35866666666666663,0.0
2024-01-03 17:15:00,0.001,0.001,2.16358205086272,0.0
2024-01-03 17:30:00,0.001,0.001,0.40641886401958094,0.0
2024-01-03 17:45:00,0.001,0.001,0.08655219735291432,5.0
2024-01-03 18:00:00,0.001,0.001,1.3017286963359376,5.0
2024-01-03 18:15:00,0.001,0.001,2.6831689800785323,5.0
2024-01-03 18:30:00,0.001,0.001,1.4102237423726736,5.0
2024-01-03 18:45:00,0.001,0.001,0.1888237423726735,0.0
2024-01-03 19:00:00,0.001,0.001,0.21223549288116195,0.0
2024-01-03 19:15:00,0.001,0.001,0.4445688262144953,2.0
2024-01-03 19:30:00,0.001,0.001,0.6828237423726734,0.0
2024-01-03 19:45:00,0.001,0.001,0.6514904090393401,0.0
2024-01-03 20:00:00,0.001,0.001,0.4308237423726735,0.0
2024-01-03 20:15:00,0.001,0.001,0.35446666666666665,0.0
2024-01-03 20:30:00,0.001,0.001,0.28300000000000003,0.0
2024-01-03 20:45:00,0.001,0.001,0.245,0.0
2024-01-03 21:00:00,0.001,0.001,0.29300000000000004,0.0
2024-01-03 21:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-03 21:30:00,0.001,0.001,0.055,0.0
2024-01-03 21:45:00,0.001,0.001,0.055,0.0
2024-01-03 22:00:00,0.001,0.001,0.23233333333333334,0.0
2024-01-03 22:15:00,0.001,0.001,0.238,0.0
2024-01-03 22:30:00,0.001,0.001,0.21,0.0
2024-01-03 22:45:00,0.001,0.001,0.07566666666666667,0.0
2024-01-03 23:00:00,0.001,0.001,0.055,0.0
2024-01-03 23:15:00,0.001,0.001,0.19433333333333333,0.0
2024-01-03 23:30:00,0.001,0.001,0.245,0.0
2024-01-03 23:45:00,0.001,0.001,0.148,0.0
2024-01-04 00:00:00,0.001,0.001,0.16866666666666666,0.0
2024-01-04 00:15:00,0.001,0.001,0.055,0.0
2024-01-04 00:30:00,0.001,0.001,0.15633333333333332,0.0
2024-01-04 00:45:00,0.001,0.001,0.245,0.0
2024-01-04 01:00:00,0.001,0.001,0.093,0.0
2024-01-04 01:15:00,0.001,0.001,0.21,0.0
2024-01-04 01:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-04 01:45:00,0.001,0.001,0.11833333333333333,1.3333333333333333
2024-01-04 02:00:00,0.001,0.001,0.245,0.6666666666666666
2024-01-04 02:15:00,0.001,0.001,0.131,0.0
2024-01-04 02:30:00,0.001,0.001,0.11699999999999999,0.0
2024-01-04 02:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-04 03:00:00,0.001,0.001,0.08033333333333334,0.0
2024-01-04 03:15:00,0.001,0.001,0.245,0.0
2024-01-04 03:30:00,0.001,0.001,0.169,0.0
2024-01-04 03:45:00,0.001,0.001,0.055,0.0
2024-01-04 04:00:00,0.001,0.001,0.179,0.0
2024-01-04 04:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-04 04:30:00,0.001,0.001,0.23233333333333334,0.0
2024-01-04 04:45:00,0.001,0.001,0.207,0.0
2024-01-04 05:00:00,0.001,0.001,0.055,0.0
2024-01-04 05:15:00,0.001,0.001,0.08600000000000001,0.0
2024-01-04 05:30:00,0.001,0.001,0.21,0.0
2024-01-04 05:45:00,0.001,0.001,0.215,0.0
2024-01-04 06:00:00,0.001,0.001,0.245,0.0
2024-01-04 06:15:00,0.001,0.001,0.055,0.0
2024-01-04 06:30:00,0.001,0.001,0.055,0.0
2024-01-04 06:45:00,0.001,0.001,0.148,0.0
2024-01-04 07:00:00,0.001,0.001,0.26999999999999996,0.0
2024-01-04 07:15:00,0.001,0.001,0.245,0.0
2024-01-04 07:30:00,0.001,0.001,0.093,0.0
2024-01-04 07:45:00,0.001,0.001,0.055,0.0
2024-01-04 08:00:00,0.001,0.001,0.055,0.0
2024-01-04 08:15:00,0.001,0.001,0.2733333333333333,0.0
2024-01-04 08:30:00,0.001,0.001,0.30273333333333335,2.0
2024-01-04 08:45:00,0.001,0.001,0.14400000000000002,0.0
2024-01-04 09:00:00,0.001,0.001,0.068,0.0
2024-01-04 09:15:00,0.001,0.001,0.068,0.0
2024-01-04 09:30:00,0.001,0.001,0.1423333333333333,0.0
2024-01-04 09:45:00,0.001,0.001,0.3896666666666667,0.0
2024-01-04 10:00:00,0.001,0.001,0.169,2.0
2024-01-04 10:15:00,0.001,0.001,0.055,0.0
2024-01-04 10:30:00,0.001,0.001,0.055,0.0
2024-01-04 10:45:00,0.001,0.001,0.055,0.0
2024-01-04 11:00:00,0.001,0.001,0.3563333333333334,0.0
2024-01-04 11:15:00,0.001,0.001,0.28966666666666663,0.0
2024-01-04 11:30:00,0.001,0.001,0.055,0.0
2024-01-04 11:45:00,0.001,0.001,0.055,0.0
2024-01-04 12:00:00,0.001,0.001,0.055,0.0
2024-01-04 12:15:00,0.001,0.001,0.22533333333333333,0.0
2024-01-04 12:30:00,0.001,0.001,0.4,0.0
2024-01-04 12:45:00,0.001,0.001,0.07566666666666667,0.0
2024-01-04 13:00:00,0.001,0.001,0.055,0.0
2024-01-04 13:15:00,0.001,0.001,0.055,0.0
2024-01-04 13:30:00,0.001,0.001,0.15633333333333332,0.0
2024-01-04 13:45:00,0.001,0.001,0.338,0.0
2024-01-04 14:00:00,0.001,0.001,0.20666666666666667,0.0
2024-01-04 14:15:00,0.001,0.001,0.055,0.0
2024-01-04 14:30:00,0.001,0.001,0.055,0.0
2024-01-04 14:45:00,0.001,0.001,0.11833333333333333,0.0
2024-01-04 15:00:00,0.001,0.001,0.245,0.0
2024-01-04 15:15:00,0.001,0.001,0.286,0.0
2024-01-04 15:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-04 15:45:00,0.001,0.001,0.055,0.0
2024-01-04 16:00:00,0.001,0.001,0.08033333333333334,0.0
2024-01-04 16:15:00,0.001,0.001,0.245,0.0
2024-01-04 16:30:00,0.001,0.001,0.23099999999999998,2.0
2024-01-04 16:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-04 17:00:00,0.001,0.001,0.055,0.0
2024-01-04 17:15:00,0.001,0.001,0.055,0.0
2024-01-04 17:30:00,0.001,0.001,0.23233333333333334,0.0
2024-01-04 17:45:00,0.001,0.001,0.207,0.0
2024-01-04 18:00:00,0.001,0.001,0.179,0.0
2024-01-04 18:15:00,0.001,0.001,0.13766666666666666,0.0
2024-01-04 18:30:00,0.001,0.001,0.055,0.0
2024-01-04 18:45:00,0.001,0.001,0.19433333333333333,0.0
2024-01-04 19:00:00,0.001,0.001,0.245,0.0
2024-01-04 19:15:00,0.001,0.001,0.08600000000000001,0.0
2024-01-04 19:30:00,0.001,0.001,0.31573333333333337,0.0
2024-01-04 19:45:00,0.001,0.001,0.255,0.0
2024-01-04 20:00:00,0.001,0.001,0.41233333333333333,0.0
2024-01-04 20:15:00,0.001,0.001,0.501,0.0
2024-01-04 20:30:00,0.001,0.001,0.34900000000000003,0.0
2024-01-04 20:45:00,0.001,0.001,0.3543333333333333,0.0
2024-01-04 21:00:00,0.001,0.001,0.24126666666666668,0.0
2024-01-04 21:15:00,0.001,0.001,0.11833333333333333,0.0
2024-01-04 21:30:00,0.001,0.001,0.245,0.0
2024-01-04 21:45:00,0.001,0.001,0.131,2.0
2024-01-04 22:00:00,0.001,0.001,0.055,0.0
2024-01-04 22:15:00,0.001,0.001,0.21,0.0
2024-01-04 22:30:00,0.001,0.001,0.132,0.0
2024-01-04 22:45:00,0.001,0.001,0.245,0.0
2024-01-04 23:00:00,0.001,0.001,0.169,0.0
2024-01-04 23:15:00,0.001,0.001,0.055,0.0
2024-01-04 23:30:00,0.001,0.001,0.11699999999999999,0.0
2024-01-04 23:45:00,0.001,0.001,0.1996666666666667,0.0
2024-01-05 00:00:00,0.001,0.001,0.23233333333333334,0.0
2024-01-05 00:15:00,0.001,0.001,0.207,0.0
2024-01-05 00:30:00,0.001,0.001,0.055,0.0
2024-01-05 00:45:00,0.001,0.001,0.055,0.0
2024-01-05 01:00:00,0.001,0.001,0.179,0.0
2024-01-05 01:15:00,0.001,0.001,0.277,0.0
2024-01-05 01:30:00,0.001,0.001,0.245,0.0
2024-01-05 01:45:00,0.001,0.001,0.055,0.0
2024-01-05 02:00:00,0.001,0.001,0.055,0.0
2024-01-05 02:15:00,0.001,0.001,0.09406666666666667,0.0
2024-01-05 02:30:00,0.001,0.001,0.43233333333333335,0.0
2024-01-05 02:45:00,0.001,0.001,0.38666666666666666,0.0
2024-01-05 03:00:00,0.001,0.001,0.214,1.3333333333333333
2024-01-05 03:15:00,0.001,0.001,0.6886237423726735,2.3333333333333335
2024-01-05 03:30:00,0.001,0.001,0.06682374237267351,0.0
2024-01-05 03:45:00,0.001,0.001,0.22315707570600682,0.0
2024-01-05 04:00:00,0.001,0.001,0.37049040903934016,0.0
2024-01-05 04:15:00,0.001,0.001,0.1428237423726735,0.6666666666666666
2024-01-05 04:30:00,0.001,0.001,0.05578824949151157,2.0
2024-01-05 04:45:00,0.001,0.001,0.055,0.0
2024-01-05 05:00:00,0.001,0.001,0.08033333333333334,0.0
2024-01-05 05:15:00,0.001,0.001,0.4,0.0
2024-01-05 05:30:00,0.001,0.001,0.22066666666666668,0.0
2024-01-05 05:45:00,0.001,0.001,0.4548,0.0
2024-01-05 06:00:00,0.001,0.001,0.055,3.0
2024-01-05 06:15:00,0.001,0.001,0.055,0.0
2024-01-05 06:30:00,0.001,0.001,0.29433333333333334,0.0
2024-01-05 06:45:00,0.001,0.001,0.3516666666666667,0.0
2024-01-05 07:00:00,0.001,0.001,0.055,0.0
2024-01-05 07:15:00,0.001,0.001,0.055,0.0
2024-01-05 07:30:00,0.001,0.001,0.06106666666666667,0.0
2024-01-05 07:45:00,0.001,0.001,0.20733333333333334,2.3333333333333335
2024-01-05 08:00:00,0.001,0.001,0.38199999999999995,0.0
2024-01-05 08:15:00,0.001,0.001,0.15066666666666667,0.0
2024-01-05 08:30:00,0.001,0.001,0.06453333333333335,0.0
2024-01-05 08:45:00,0.001,0.001,0.055,0.0
2024-01-05 09:00:00,0.001,0.001,0.15633333333333332,0.0
2024-01-05 09:15:00,0.001,0.001,0.27599999999999997,0.0
2024-01-05 09:30:00,0.001,0.001,0.24799999999999997,0.0
2024-01-05 09:45:00,0.001,0.001,0.07566666666666667,2.0
2024-01-05 10:00:00,0.001,0.001,0.055,0.0
2024-01-05 10:15:00,0.001,0.001,0.11833333333333333,0.0
2024-01-05 10:30:00,0.001,0.001,0.245,0.0
2024-01-05 10:45:00,0.001,0.001,0.224,0.0
2024-01-05 11:00:00,0.001,0.001,0.16866666666666666,0.0
2024-01-05 11:15:00,0.001,0.001,0.055,0.0
2024-01-05 11:30:00,0.001,0.001,0.08033333333333334,0.0
2024-01-05 11:45:00,0.001,0.001,0.245,0.0
2024-01-05 12:00:00,0.001,0.001,0.169,0.0
2024-01-05 12:15:00,0.001,0.001,0.21,0.0
2024-01-05 12:30:00,0.001,0.001,0.10666666666666666,0.0
2024-01-05 12:45:00,0.001,0.001,0.0620942454236041,0.0
2024-01-05 13:00:00,0.001,0.001,0.41159564674519916,2.3333333333333335
2024-01-05 13:15:00,0.001,0.001,0.5080759397255877,0.0
2024-01-05 13:30:00,0.001,0.001,0.9511426063922546,0.0
2024-01-05 13:45:00,0.001,0.001,0.4986391265687269,0.0
2024-01-05 14:00:00,0.001,0.001,0.318217746440581,0.0
