,WashingMachine,BaseLoad,P_EV
2024-01-01 15:45:00,0.001,0.029,0.0
2024-01-01 16:00:00,0.001,0.029,0.0
2024-01-01 16:15:00,0.001,0.095,0.0
2024-01-01 16:30:00,0.001,0.11186666666666666,0.0
2024-01-01 16:45:00,0.001,0.042,0.0
2024-01-01 17:00:00,0.001,0.042,0.0
2024-01-01 17:15:00,0.001,0.042,0.0
2024-01-01 17:30:00,0.001,0.10666666666666667,0.0
2024-01-01 17:45:00,0.001,0.095,2.3333333333333335
2024-01-01 18:00:00,0.001,0.029,7.0
2024-01-01 18:15:00,0.001,0.029,0.4666666666666667
2024-01-01 18:30:00,0.001,0.029,0.0
2024-01-01 18:45:00,0.001,0.19033333333333333,0.0
2024-01-01 19:00:00,0.001,0.20866666666666667,0.0
2024-01-01 19:15:00,0.001,0.163,0.0
2024-01-01 19:30:00,0.001,0.5628,0.0
2024-01-01 19:45:00,0.001,0.13073333333333334,0.0
2024-01-01 20:00:00,0.001,0.12566666666666668,0.0
2024-01-01 20:15:00,0.001,0.08033333333333334,0.0
2024-01-01 20:30:00,0.001,0.029,0.0
2024-01-01 20:45:00,0.001,0.029,0.0
2024-01-01 21:00:00,0.001,0.03706666666666667,0.0
2024-01-01 21:15:00,0.001,0.24533333333333335,0.0
2024-01-01 21:30:00,0.001,0.194,0.0
2024-01-01 21:45:00,0.001,0.15,0.0
2024-01-01 22:00:00,0.001,0.4246,0.0
2024-01-01 22:15:00,0.001,0.40426666666666666,0.0
2024-01-01 22:30:00,0.001,0.30913333333333337,0.0
2024-01-01 22:45:00,0.001,0.18666666666666665,0.0
2024-01-01 23:00:00,0.001,0.5498,0.0
2024-01-01 23:15:00,0.001,0.15,0.0
2024-01-01 23:30:00,0.001,0.03706666666666667,0.0
2024-01-01 23:45:00,0.001,0.13899999999999998,0.0
2024-01-02 00:00:00,0.001,0.05833333333333334,0.0
2024-01-02 00:15:00,0.001,0.029,0.0
2024-01-02 00:30:00,0.001,0.10966666666666666,0.0
2024-01-02 00:45:00,0.001,0.15733333333333333,0.0
2024-01-02 01:00:00,0.001,0.26,0.0
2024-01-02 01:15:00,0.001,0.17200000000000001,0.0
2024-01-02 01:30:00,0.001,0.11773333333333333,0.0
2024-01-02 01:45:00,0.001,0.029,0.0
2024-01-02 02:00:00,0.001,0.043666666666666666,0.0
2024-01-02 02:15:00,0.001,0.13899999999999998,0.0
2024-01-02 02:30:00,0.001,0.043666666666666666,0.0
2024-01-02 02:45:00,0.001,0.029,0.0
2024-01-02 03:00:00,0.001,0.029,0.0
2024-01-02 03:15:00,0.001,0.05100000000000001,0.0
2024-01-02 03:30:00,0.001,0.13899999999999998,0.0
2024-01-02 03:45:00,0.001,0.036333333333333336,0.0
2024-01-02 04:00:00,0.001,0.029,0.0
2024-01-02 04:15:00,0.001,0.029,0.0
2024-01-02 04:30:00,0.001,0.058333333333333334,0.0
2024-01-02 04:45:00,0.001,0.13899999999999998,0.0
2024-01-02 05:00:00,0.001,0.029,0.0
2024-01-02 05:15:00,0.001,0.4288,0.0
2024-01-02 05:30:00,0.001,0.029,0.0
2024-01-02 05:45:00,0.001,0.06566666666666668,0.0
2024-01-02 06:00:00,0.001,0.13166666666666668,0.0
2024-01-02 06:15:00,0.001,0.029,0.0
2024-01-02 06:30:00,0.001,0.029,2.3333333333333335
2024-01-02 06:45:00,0.001,0.029,5.133333333333334
2024-01-02 07:00:00,0.001,0.07300000000000001,0.0
2024-01-02 07:15:00,0.001,0.12433333333333335,0.0
2024-01-02 07:30:00,0.001,0.4288,0.0
2024-01-02 07:45:00,0.001,0.029,0.0
2024-01-02 08:00:00,0.001,0.029,0.0
2024-01-02 08:15:00,0.001,0.08033333333333334,0.0
2024-01-02 08:30:00,0.001,0.117,0.0
2024-01-02 08:45:00,0.001,0.029,0.0
2024-01-02 09:00:00,0.001,0.029,0.0
2024-01-02 09:15:00,0.001,0.029,0.0
2024-01-02 09:30:00,0.001,0.128,0.0
2024-01-02 09:45:00,0.21009531541237417,0.23066666666666666,0.0
2024-01-02 10:00:00,0.6512177418389324,0.15,0.0
2024-01-02 10:15:00,0.4137072442888054,0.15,0.0
2024-01-02 10:30:00,0.16964365321084549,0.13386666666666666,0.0
2024-01-02 10:45:00,0.6030308412973945,0.095,0.0
2024-01-02 11:00:00,1.1911661941981222,0.10233333333333335,5.133333333333334
2024-01-02 11:15:00,0.09525598664950095,0.029,0.4666666666666667
2024-01-02 11:30:00,0.1389822423506404,0.029,0.0
2024-01-02 11:45:00,0.1791125776800607,0.029,0.0
2024-01-02 12:00:00,0.001,0.10233333333333335,0.0
2024-01-02 12:15:00,0.001,0.1514666666666667,0.0
2024-01-02 12:30:00,0.001,0.15,0.0
2024-01-02 12:45:00,0.001,0.17734523770585905,0.0
2024-01-02 13:00:00,0.001,0.1815521973529143,0.0
2024-01-02 13:15:00,0.001,0.26221886401958094,0.0
2024-01-02 13:30:00,0.001,0.264418864019581,0.0
2024-01-02 13:45:00,0.001,0.1815521973529143,0.0
2024-01-02 14:00:00,0.001,0.19607131841174857,0.0
2024-01-02 14:15:00,0.001,0.29003333333333337,0.0
2024-01-02 14:30:00,0.001,0.3302333333333333,0.0
2024-01-02 14:45:00,0.001,0.22903333333333334,0.0
2024-01-02 15:00:00,0.001,0.1777,0.0
2024-01-02 15:15:00,0.001,0.17596666666666666,0.0
2024-01-02 15:30:00,0.001,0.6977666666666666,0.0
2024-01-02 15:45:00,0.001,0.26003333333333334,0.0
2024-01-02 16:00:00,0.001,0.2087,0.0
2024-01-02 16:15:00,0.001,0.16469999999999999,0.0
2024-01-02 16:30:00,0.001,0.16469999999999999,0.0
2024-01-02 16:45:00,0.001,0.16469999999999999,0.0
2024-01-02 17:00:00,0.001,0.9248333333333333,0.0
2024-01-02 17:15:00,0.001,3.1696999999999997,0.0
2024-01-02 17:30:00,0.001,2.3269,0.0
2024-01-02 17:45:00,0.001,0.2857,0.0
2024-01-02 18:00:00,0.001,0.22923333333333332,2.3333333333333335
2024-01-02 18:15:00,0.001,0.2747,0.0
2024-01-02 18:30:00,0.001,0.19403333333333334,0.0
2024-01-02 18:45:00,0.001,0.19523333333333334,0.0
2024-01-02 19:00:00,0.001,0.15,0.0
2024-01-02 19:15:00,0.001,0.15733333333333333,0.0
2024-01-02 19:30:00,0.001,0.2621034798235276,0.0
2024-01-02 19:45:00,0.001,0.32455219735291424,0.0
2024-01-02 20:00:00,0.001,0.2495521973529143,0.0
2024-01-02 20:15:00,0.001,0.7153521973529142,0.0
2024-01-02 20:30:00,0.001,0.42068553068624764,0.0
2024-01-02 20:45:00,0.001,0.5612521973529143,0.0
2024-01-02 21:00:00,0.001,0.44278058596077713,0.0
2024-01-02 21:15:00,0.001,0.38438553068624765,0.0
2024-01-02 21:30:00,0.001,0.3172521973529143,0.0
2024-01-02 21:45:00,0.26363128216839854,0.419918864019581,0.0
2024-01-02 22:00:00,0.7436336351440518,0.5482521973529143,0.0
2024-01-02 22:15:00,0.25631190169565277,0.42034377280391616,0.0
2024-01-02 22:30:00,0.17024573764765996,0.4067,0.0
2024-01-02 22:45:00,0.6549454171780517,0.4277347982352762,0.0
2024-01-02 23:00:00,0.6899985656358884,0.46758553068624764,0.0
2024-01-02 23:15:00,0.14051531329240405,0.5482521973529143,0.0
2024-01-02 23:30:00,0.26725347411247097,0.43825219735291426,0.0
2024-01-02 23:45:00,0.6694765650804625,0.971318864019581,0.0
2024-01-03 00:00:00,0.09643487810921333,0.922918864019581,0.0
2024-01-03 00:15:00,0.16095998638317108,0.2055736263137219,0.0
2024-01-03 00:30:00,0.6840029394128664,0.2673666666666667,0.0
2024-01-03 00:45:00,1.519195949822883,0.5645,0.0
2024-01-03 01:00:00,0.001,0.16469999999999999,0.0
2024-01-03 01:15:00,0.001,0.16469999999999999,0.0
2024-01-03 01:30:00,0.001,0.2087,0.0
2024-01-03 01:45:00,0.001,0.26003333333333334,0.0
2024-01-03 02:00:00,0.001,0.4312333333333333,0.0
2024-01-03 02:15:00,0.001,0.4312333333333333,0.0
2024-01-03 02:30:00,0.001,0.16469999999999999,0.0
2024-01-03 02:45:00,0.001,0.37400666666666665,0.0
2024-01-03 03:00:00,0.001,1.0498666666666667,0.0
2024-01-03 03:15:00,0.001,0.029,0.0
2024-01-03 03:30:00,0.001,0.029,0.0
2024-01-03 03:45:00,0.001,0.029,0.0
2024-01-03 04:00:00,0.001,0.08766666666666668,0.0
2024-01-03 04:15:00,0.001,0.10966666666666668,0.0
2024-01-03 04:30:00,0.001,0.5620666666666667,0.0
2024-01-03 04:45:00,0.001,0.029,0.0
2024-01-03 05:00:00,0.001,0.029,0.0
2024-01-03 05:15:00,0.001,0.095,0.0
2024-01-03 05:30:00,0.001,0.10233333333333335,0.0
2024-01-03 05:45:00,0.001,0.029,0.0
2024-01-03 06:00:00,0.001,0.4288,0.0
2024-01-03 06:15:00,0.001,0.029,0.0
2024-01-03 06:30:00,0.001,0.10233333333333335,0.0
2024-01-03 06:45:00,0.001,0.095,0.0
2024-01-03 07:00:00,0.001,0.029,0.0
2024-01-03 07:15:00,0.001,0.03246666666666667,0.0
2024-01-03 07:30:00,0.001,0.042,0.0
2024-01-03 07:45:00,0.001,0.12266666666666666,0.0
2024-01-03 08:00:00,0.001,0.10066666666666667,0.0
2024-01-03 08:15:00,0.001,0.042,0.0
2024-01-03 08:30:00,0.001,0.03506666666666667,0.0
2024-01-03 08:45:00,0.001,0.029,0.0
2024-01-03 09:00:00,0.001,0.117,0.0
2024-01-03 09:15:00,0.001,0.08033333333333334,0.0
2024-01-03 09:30:00,0.001,0.029,0.0
2024-01-03 09:45:00,0.001,0.029,0.0
2024-01-03 10:00:00,0.030528685607001272,0.039400000000000004,0.0
2024-01-03 10:15:00,0.14989578781234514,0.23413333333333336,0.0
2024-01-03 10:30:00,0.5244482883318516,0.2793733333333333,0.0
2024-01-03 10:45:00,0.8344073934396177,0.2978333333333333,0.0
2024-01-03 11:00:00,0.13497999927447052,0.2857,0.0
2024-01-03 11:15:00,0.2774706408661197,0.27763333333333334,0.0
2024-01-03 11:30:00,0.6517822434126704,0.2673666666666667,0.0
2024-01-03 11:45:00,0.11003856463190093,0.20136666666666664,0.0
2024-01-03 12:00:00,0.13970506768754115,0.3733,0.0
2024-01-03 12:15:00,0.5599897908457803,0.41969999999999996,0.0
2024-01-03 12:30:00,1.6718671559005132,0.41969999999999996,0.0
2024-01-03 12:45:00,0.11865499625442359,0.5297000000000001,0.0
2024-01-03 13:00:00,0.1359613838168895,0.3839,0.0
2024-01-03 13:15:00,0.049262097059748114,0.8398014649019429,0.0
2024-01-03 13:30:00,0.001,0.3250521973529143,0.0
2024-01-03 13:45:00,0.001,0.4101855306862477,0.0
2024-01-03 14:00:00,0.001,0.520918864019581,0.0
2024-01-03 14:15:00,0.001,0.35051886401958104,0.0
2024-01-03 14:30:00,0.001,0.8376979850784152,0.0
2024-01-03 14:45:00,0.001,0.22335333333333335,0.0
2024-01-03 15:00:00,0.001,0.14046666666666668,0.0
2024-01-03 15:15:00,0.001,0.26,0.0
2024-01-03 15:30:00,0.001,0.1664,0.0
2024-01-03 15:45:00,0.001,0.2962666666666667,0.0
2024-01-03 16:00:00,0.001,0.48213333333333336,0.0
2024-01-03 16:15:00,0.001,0.33053333333333335,0.0
2024-01-03 16:30:00,0.001,1.6834666666666667,0.0
2024-01-03 16:45:00,0.001,1.4184666666666665,0.0
2024-01-03 17:00:00,0.001,0.6113999999999999,0.0
2024-01-03 17:15:00,0.001,0.05844871752938667,0.0
2024-01-03 17:30:00,0.001,0.08988553068624763,0.0
2024-01-03 17:45:00,0.001,0.1705521973529143,0.0
2024-01-03 18:00:00,0.001,0.0605521973529143,0.0
2024-01-03 18:15:00,0.001,0.0605521973529143,6.066666666666666
2024-01-03 18:30:00,0.001,0.0879173991176381,7.0
2024-01-03 18:45:00,0.001,0.18666666666666665,1.8666666666666667
2024-01-03 19:00:00,0.001,0.25266666666666665,0.0
2024-01-03 19:15:00,0.001,0.15,0.0
2024-01-03 19:30:00,0.001,0.5498,0.0
2024-01-03 19:45:00,0.001,0.23486666666666664,0.0
2024-01-03 20:00:00,0.001,0.8726,0.0
2024-01-03 20:15:00,0.001,0.1432646517450819,0.0
2024-01-03 20:30:00,0.001,0.07355219735291431,0.0
2024-01-03 20:45:00,0.001,0.07355219735291431,0.0
2024-01-03 21:00:00,0.001,0.07355219735291431,0.0
2024-01-03 21:15:00,0.001,0.12401886401958097,0.0
2024-01-03 21:30:00,0.001,0.27868058596077716,0.0
2024-01-03 21:45:00,0.001,0.271,0.0
2024-01-03 22:00:00,0.001,0.271,0.0
2024-01-03 22:15:00,0.001,0.271,0.0
2024-01-03 22:30:00,0.001,0.2732,0.0
2024-01-03 22:45:00,0.001,0.22329450525488764,0.0
2024-01-03 23:00:00,0.001,0.0605521973529143,0.0
2024-01-03 23:15:00,0.001,0.06861886401958098,0.0
2024-01-03 23:30:00,0.001,0.1815521973529143,0.0
2024-01-03 23:45:00,0.001,0.22862087894116573,0.0
2024-01-04 00:00:00,0.001,0.22333333333333333,0.0
2024-01-04 00:15:00,0.001,0.0774,0.0
2024-01-04 00:30:00,0.001,0.029,0.0
2024-01-04 00:45:00,0.001,0.42879999999999996,0.0
2024-01-04 01:00:00,0.001,0.10233333333333335,0.0
2024-01-04 01:15:00,0.001,0.095,0.0
2024-01-04 01:30:00,0.001,0.029,0.0
2024-01-04 01:45:00,0.001,0.029,0.0
2024-01-04 02:00:00,0.001,0.029,0.0
2024-01-04 02:15:00,0.001,0.10966666666666666,0.0
2024-01-04 02:30:00,0.001,0.08766666666666668,0.0
2024-01-04 02:45:00,0.001,0.4288,0.0
2024-01-04 03:00:00,0.001,0.4288,0.0
2024-01-04 03:15:00,0.001,0.4288,0.0
2024-01-04 03:30:00,0.001,0.117,0.0
2024-01-04 03:45:00,0.001,0.08033333333333334,0.0
2024-01-04 04:00:00,0.001,0.029,0.0
2024-01-04 04:15:00,0.001,0.029,0.0
2024-01-04 04:30:00,0.001,0.029,0.0
2024-01-04 04:45:00,0.001,0.12433333333333335,0.0
2024-01-04 05:00:00,0.001,0.07300000000000001,0.0
2024-01-04 05:15:00,0.001,0.029,0.0
2024-01-04 05:30:00,0.001,0.029,0.0
2024-01-04 05:45:00,0.001,0.029,0.0
2024-01-04 06:00:00,0.001,0.13166666666666668,0.0
2024-01-04 06:15:00,0.001,0.06566666666666668,0.0
2024-01-04 06:30:00,0.001,0.029,2.3333333333333335
2024-01-04 06:45:00,0.001,0.029,0.0
2024-01-04 07:00:00,0.001,0.029,0.0
2024-01-04 07:15:00,0.001,0.13899999999999998,0.0
2024-01-04 07:30:00,0.001,0.05833333333333334,0.0
2024-01-04 07:45:00,0.001,0.029,0.0
2024-01-04 08:00:00,0.001,0.029,0.0
2024-01-04 08:15:00,0.001,0.036333333333333336,0.0
2024-01-04 08:30:00,0.0283419891600648,0.16320000000000004,0.0
2024-01-04 08:45:00,0.10681042737621244,0.17200000000000001,0.0
2024-01-04 09:00:00,0.23745119725150918,0.15,0.0
2024-01-04 09:15:00,1.1517212860473274,0.15953333333333336,0.0
2024-01-04 09:30:00,0.11247319452245182,0.20921886401958098,0.0
2024-01-04 09:45:00,0.252807102289962,0.2077521973529143,0.0
2024-01-04 10:00:00,0.5250463032851831,1.3527521973529142,0.0
2024-01-04 10:15:00,0.27769471884134433,2.050818864019581,0.0
2024-01-04 10:30:00,0.10995358341106361,0.3001611719215543,0.0
2024-01-04 10:45:00,0.3463290547485196,2.1719999999999997,0.0
2024-01-04 11:00:00,1.9364847608761733,0.6599999999999999,6.066666666666666
2024-01-04 11:15:00,0.08999815063567654,0.060533333333333335,3.2666666666666666
2024-01-04 11:30:00,0.15052396454798453,0.029,0.0
2024-01-04 11:45:00,0.17076029711456886,0.11773333333333333,0.0
2024-01-04 12:00:00,0.001,0.17933333333333332,0.0
2024-01-04 12:15:00,0.001,0.26,0.0
2024-01-04 12:30:00,0.001,0.15,0.0
2024-01-04 12:45:00,0.001,0.15,0.0
2024-01-04 13:00:00,0.001,0.1258,0.0
2024-01-04 13:15:00,0.001,0.06566666666666668,0.0
2024-01-04 13:30:00,0.001,0.13166666666666668,0.0
2024-01-04 13:45:00,0.001,0.029,0.0
2024-01-04 14:00:00,0.001,0.029,0.0
2024-01-04 14:15:00,0.001,0.038046666666666666,0.0
2024-01-04 14:30:00,0.001,0.2087,0.0
2024-01-04 14:45:00,0.001,0.7931,0.0
2024-01-04 15:00:00,0.001,0.16469999999999999,0.0
2024-01-04 15:15:00,0.001,0.16469999999999999,0.0
2024-01-04 15:30:00,0.001,0.25343333333333334,0.0
2024-01-04 15:45:00,0.001,0.33703333333333335,0.0
2024-01-04 16:00:00,0.001,0.43823333333333336,0.0
2024-01-04 16:15:00,0.001,0.37443333333333334,0.0
2024-01-04 16:30:00,0.001,1.0853666666666666,0.0
2024-01-04 16:45:00,0.001,1.8850333333333331,0.0
2024-01-04 17:00:00,0.001,0.3040333333333333,0.0
2024-01-04 17:15:00,0.001,0.6451666666666667,0.0
2024-01-04 17:30:00,0.001,0.16469999999999999,0.0
2024-01-04 17:45:00,0.001,0.16469999999999999,0.0
2024-01-04 18:00:00,0.001,0.29796666666666666,0.0
2024-01-04 18:15:00,0.001,0.6305,0.0
2024-01-04 18:30:00,0.001,0.23803333333333335,0.0
2024-01-04 18:45:00,0.001,0.16469999999999999,0.0
2024-01-04 19:00:00,0.001,0.16469999999999999,0.0
2024-01-04 19:15:00,0.001,0.16469999999999999,0.0
2024-01-04 19:30:00,0.001,0.23803333333333335,0.0
2024-01-04 19:45:00,0.001,0.2307,0.0
2024-01-04 20:00:00,0.001,0.5645,0.0
2024-01-04 20:15:00,0.001,0.16469999999999999,0.0
2024-01-04 20:30:00,0.001,0.16469999999999999,0.0
2024-01-04 20:45:00,0.001,0.24536666666666665,0.0
2024-01-04 21:00:00,0.001,0.22336666666666666,0.0
2024-01-04 21:15:00,0.001,0.4312333333333333,0.0
2024-01-04 21:30:00,0.001,0.8310333333333334,0.0
2024-01-04 21:45:00,0.001,0.16469999999999999,0.0
2024-01-04 22:00:00,0.001,0.27690000000000003,0.0
2024-01-04 22:15:00,0.001,0.33703333333333335,0.0
2024-01-04 22:30:00,0.001,0.2857,0.0
2024-01-04 22:45:00,0.001,0.2857,0.0
2024-01-04 23:00:00,0.001,0.21332666666666666,0.0
2024-01-04 23:15:00,0.001,0.19693333333333335,0.0
2024-01-04 23:30:00,0.001,0.07300000000000001,0.0
2024-01-04 23:45:00,0.001,0.029,0.0
2024-01-05 00:00:00,0.001,0.5620666666666667,0.0
2024-01-05 00:15:00,0.001,0.030733333333333335,0.0
2024-01-05 00:30:00,0.001,0.14466666666666667,0.0
2024-01-05 00:45:00,0.001,0.07866666666666666,0.0
2024-01-05 01:00:00,0.001,0.042,0.0
2024-01-05 01:15:00,0.001,0.03766666666666667,0.0
2024-01-05 01:30:00,0.001,0.029,0.0
2024-01-05 01:45:00,0.001,0.13899999999999998,0.0
2024-01-05 02:00:00,0.001,0.05833333333333334,0.0
2024-01-05 02:15:00,0.001,0.029,0.0
2024-01-05 02:30:00,0.001,0.029,0.0
2024-01-05 02:45:00,0.001,0.036333333333333336,0.0
2024-01-05 03:00:00,0.001,0.13899999999999998,0.0
2024-01-05 03:15:00,0.001,0.051000000000000004,0.0
2024-01-05 03:30:00,0.001,0.029,0.0
2024-01-05 03:45:00,0.001,0.029,0.0
2024-01-05 04:00:00,0.001,0.043666666666666666,0.0
2024-01-05 04:15:00,0.001,0.5388,0.0
2024-01-05 04:30:00,0.001,0.043666666666666666,0.0
2024-01-05 04:45:00,0.001,0.029,0.0
2024-01-05 05:00:00,0.001,0.029,0.0
2024-01-05 05:15:00,0.001,0.05100000000000001,0.0
2024-01-05 05:30:00,0.001,0.13899999999999998,0.0
2024-01-05 05:45:00,0.001,0.036333333333333336,0.0
2024-01-05 06:00:00,0.001,0.029,0.0
2024-01-05 06:15:00,0.001,0.029,0.0
2024-01-05 06:30:00,0.001,0.058333333333333334,0.0
2024-01-05 06:45:00,0.001,0.13899999999999998,0.0
2024-01-05 07:00:00,0.001,0.2955333333333333,0.0
2024-01-05 07:15:00,0.001,0.24546666666666667,0.0
2024-01-05 07:30:00,0.001,1.8100666666666667,0.0
2024-01-05 07:45:00,0.001,1.0640666666666665,0.0
2024-01-05 08:00:00,0.001,0.14293333333333333,0.0
2024-01-05 08:15:00,0.001,0.042,0.0
2024-01-05 08:30:00,0.001,0.042,0.0
2024-01-05 08:45:00,0.001,0.042,0.0
2024-01-05 09:00:00,0.001,0.08166666666666668,0.0
2024-01-05 09:15:00,0.001,0.12433333333333335,0.0
2024-01-05 09:30:00,0.001,0.029,0.0
2024-01-05 09:45:00,0.001,0.029,0.0
2024-01-05 10:00:00,0.001,0.029,0.0
2024-01-05 10:15:00,0.001,0.08033333333333334,0.0
2024-01-05 10:30:00,0.001,0.117,0.0
2024-01-05 10:45:00,0.001,0.029,0.0
2024-01-05 11:00:00,0.001,0.029,0.0
2024-01-05 11:15:00,0.001,0.029,0.0
2024-01-05 11:30:00,0.001,0.08766666666666668,0.9333333333333333
2024-01-05 11:45:00,0.001,0.10966666666666668,7.0
2024-01-05 12:00:00,0.001,0.029,0.9333333333333333
2024-01-05 12:15:00,0.001,0.03593333333333334,0.0
2024-01-05 12:30:00,0.001,0.13073333333333334,0.0
2024-01-05 12:45:00,0.001,0.229,0.0
2024-01-05 13:00:00,0.001,0.23633333333333337,0.0
2024-01-05 13:15:00,0.001,0.5558666666666667,0.0
2024-01-05 13:30:00,0.001,0.28326666666666667,0.0
2024-01-05 13:45:00,0.001,0.13386666666666666,0.0
2024-01-05 14:00:00,0.001,0.10233333333333335,0.0
2024-01-05 14:15:00,0.001,0.095,0.0
2024-01-05 14:30:00,0.001,0.03506666666666667,0.0
2024-01-05 14:45:00,0.001,1.1752666666666667,0.0
2024-01-05 15:00:00,0.001,1.5141733333333331,0.0
2024-01-05 15:15:00,0.001,0.2583666666666667,6.533333333333333
2024-01-05 15:30:00,0.001,0.33803333333333335,0.4666666666666667
2024-01-05 15:45:00,0.001,0.2857,0.0
2024-01-05 16:00:00,0.001,0.2857,0.0
2024-01-05 16:15:00,0.001,0.8187666666666666,0.0
2024-01-05 16:30:00,0.001,0.2527,0.0
2024-01-05 16:45:00,0.001,0.21603333333333333,0.0
2024-01-05 17:00:00,0.001,0.16469999999999999,0.0
2024-01-05 17:15:00,0.001,0.16469999999999999,0.0
2024-01-05 17:30:00,0.001,0.16469999999999999,0.0
2024-01-05 17:45:00,0.001,0.26003333333333334,0.0
2024-01-05 18:00:00,0.001,0.2087,0.0
2024-01-05 18:15:00,0.001,0.19696666666666665,0.0
2024-01-05 18:30:00,0.001,0.2857,0.0
2024-01-05 18:45:00,0.001,0.6854999999999999,0.0
2024-01-05 19:00:00,0.001,0.38836666666666664,0.0
2024-01-05 19:15:00,0.001,0.32236666666666663,0.0
2024-01-05 19:30:00,0.001,0.3179666666666667,0.0
2024-01-05 19:45:00,0.001,0.2857,0.0
2024-01-05 20:00:00,0.001,0.19523333333333334,0.0
2024-01-05 20:15:00,0.001,0.2922666666666667,0.0
2024-01-05 20:30:00,0.001,0.3276785710391924,0.0
2024-01-05 20:45:00,0.001,0.3025521973529143,0.0
2024-01-05 21:00:00,0.001,0.18961886401958097,0.0
2024-01-05 21:15:00,0.001,0.18888553068624764,0.0
2024-01-05 21:30:00,0.001,0.40834523770585907,0.0
2024-01-05 21:45:00,0.001,0.5738875456078324,0.0
2024-01-05 22:00:00,0.001,0.448818864019581,0.0
2024-01-05 22:15:00,0.001,0.31555219735291423,0.0
2024-01-05 22:30:00,0.001,0.33021886401958095,0.0
2024-01-05 22:45:00,0.001,0.4255521973529143,0.0
2024-01-05 23:00:00,0.001,0.28495219735291427,0.0
2024-01-05 23:15:00,0.001,0.1815521973529143,0.0
2024-01-05 23:30:00,0.001,0.1815521973529143,0.0
2024-01-05 23:45:00,0.001,0.6033521973529143,0.0
2024-01-06 00:00:00,0.001,0.2915521973529143,0.0
2024-01-06 00:15:00,0.001,0.14048553068624764,0.0
2024-01-06 00:30:00,0.001,0.5813521973529144,0.0
